osmid,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction
224683400,residential,False,True,8.587,"LINESTRING (39.4631602 14.2778598, 39.4632051 14.277796)",,,,
224683542,unclassified,False,False,20.159,"LINESTRING (39.4631602 14.2778598, 39.4629805 14.2778094)",,,,
224683542,unclassified,False,True,258.48900000000003,"LINESTRING (39.4631602 14.2778598, 39.4644099 14.278204, 39.4654651 14.2785036)",,,,
591932105,tertiary,False,False,101.547,"LINESTRING (39.4605336 14.2771187, 39.4607323 14.276226)",,,,
591932105,tertiary,False,True,8.696,"LINESTRING (39.4605336 14.2771187, 39.4605097 14.2771934)",,,,
208720758,primary,True,False,68.686,"LINESTRING (39.4605336 14.2771187, 39.4610546 14.2772465, 39.4611517 14.2772695)",2,A 2,50,
224683628,residential,False,False,8.592,"LINESTRING (39.4622858 14.2765342, 39.4623394 14.2765914)",,,,
224683746,residential,False,True,68.71900000000001,"LINESTRING (39.4622858 14.2765342, 39.4622643 14.2764926, 39.4622563 14.2764406, 39.4623594 14.2759314)",,,,
263727043,trunk,True,False,173.641,"LINESTRING (39.4622858 14.2765342, 39.4624731 14.2763321, 39.4626136 14.2762307, 39.4626976 14.2761844, 39.4627987 14.2761286, 39.4629387 14.2760881, 39.4630853 14.2760669, 39.4636751 14.2760435, 39.4637333 14.2760412)",2,A 2,50,
224683825,residential,False,True,26.652,"LINESTRING (39.4637333 14.2760412, 39.4637681 14.2758039)",,,,
263727043,trunk,True,False,88.186,"LINESTRING (39.4637333 14.2760412, 39.4645512 14.2760149)",2,A 2,50,
587457857,residential,False,False,9.362,"LINESTRING (39.4637333 14.2760412, 39.4637053 14.2761209)",,,,
208720758,primary,True,False,26.819,"LINESTRING (39.4583796 14.2765272, 39.4586158 14.2766032)",2,A 2,50,
224683833,residential,False,False,87.422,"LINESTRING (39.4583796 14.2765272, 39.4585342 14.2757554)",,,,
587457878,residential,False,True,8.036,"LINESTRING (39.4583796 14.2765272, 39.4583519 14.2765943)",,,,
208725091,residential,False,False,8.817,"LINESTRING (39.4607398 14.2801084, 39.4608196 14.2800909)",,,,
263726772,residential,False,True,35.62,"LINESTRING (39.4607398 14.2801084, 39.4604207 14.280192)",,,,
208720765,trunk,True,False,71.28399999999999,"LINESTRING (39.4607398 14.2801084, 39.4607299 14.2797795, 39.4607447 14.2794678)",2,B 20,50,
208720765,trunk,True,False,71.549,"LINESTRING (39.4608567 14.2807418, 39.4607398 14.2801084)",2,B 20,50,
224683753,residential,False,False,32.231,"LINESTRING (39.4608567 14.2807418, 39.4605645 14.2808037)",,,,
224683753,residential,False,True,8.106,"LINESTRING (39.4608567 14.2807418, 39.4609306 14.2807282)",,,,
44122122,residential,False,False,71.761,"LINESTRING (39.4608225 14.2790221, 39.4601724 14.2788822)",,,,
208720765,trunk,True,False,62.936,"LINESTRING (39.4608225 14.2790221, 39.4609391 14.2784675)",2,B 20,50,
44122122,residential,False,False,51.917,"LINESTRING (39.4578919 14.2784784, 39.4574126 14.2784311)",,,,
44122122,residential,False,True,33.645,"LINESTRING (39.4578919 14.2784784, 39.4581996 14.2785297)",,,,
208725107,residential,False,False,91.575,"LINESTRING (39.4578919 14.2784784, 39.4580855 14.2776765)",,,,
45531786,residential,False,False,73.396,"LINESTRING (39.4609391 14.2784675, 39.4602739 14.2783257)",,,,
45531786,residential,False,True,9.128,"LINESTRING (39.4609391 14.2784675, 39.4610216 14.2784861)",,,,
208720765,trunk,True,False,53.481,"LINESTRING (39.4609391 14.2784675, 39.4610527 14.2779993)",2,B 20,50,
45531786,residential,False,True,73.396,"LINESTRING (39.4602739 14.2783257, 39.4609391 14.2784675)",,,,
208725114,residential,False,False,53.118,"LINESTRING (39.4602739 14.2783257, 39.4603626 14.2778558)",,,,
208725114,residential,False,True,62.839,"LINESTRING (39.4602739 14.2783257, 39.4601724 14.2788822)",,,,
224683736,residential,False,False,20.723,"LINESTRING (39.4650246 14.2798636, 39.464875 14.2799807)",,,,
208719911,residential,False,False,36.68,"LINESTRING (39.4650246 14.2798636, 39.4650889 14.279885, 39.4653493 14.2799625)",,,,
208719911,residential,False,True,158.55200000000002,"LINESTRING (39.4650246 14.2798636, 39.4653019 14.27895, 39.4654651 14.2785036)",,,,
208720757,trunk,True,False,14.997,"LINESTRING (39.4616642 14.2774573, 39.4616572 14.2774728, 39.4616487 14.2774875, 39.4616386 14.2775012, 39.4616271 14.2775138, 39.4616142 14.2775252, 39.4616003 14.2775352, 39.4615853 14.2775437, 39.4615694 14.2775507)",2,B 20;A 2,,roundabout
224683542,unclassified,False,True,45.813,"LINESTRING (39.4616642 14.2774573, 39.4618177 14.2774982, 39.4620784 14.2775491)",,,,
224242046,primary,True,False,13.043,"LINESTRING (39.4613945 14.2775173, 39.4612928 14.2774537)",2,A 2,50,
208720757,trunk,True,False,20.717000000000002,"LINESTRING (39.4613945 14.2775173, 39.4613811 14.2775033, 39.4613695 14.2774878, 39.4613598 14.2774711, 39.461353 14.2774554, 39.461348 14.2774391, 39.4613448 14.2774224, 39.4613434 14.2774054, 39.4613442 14.2773851, 39.4613476 14.2773651, 39.4613536 14.2773457)",2,B 20;A 2,,roundabout
208719911,residential,False,False,158.55200000000002,"LINESTRING (39.4654651 14.2785036, 39.4653019 14.27895, 39.4650246 14.2798636)",,,,
224683542,unclassified,False,False,258.48900000000003,"LINESTRING (39.4654651 14.2785036, 39.4644099 14.278204, 39.4631602 14.2778598)",,,,
208720765,trunk,True,False,50.264,"LINESTRING (39.4607447 14.2794678, 39.4608225 14.2790221)",2,B 20,50,
208725100,residential,False,False,60.151,"LINESTRING (39.4607447 14.2794678, 39.4601872 14.2794408)",,,,
224683805,residential,False,True,7.889,"LINESTRING (39.4607447 14.2794678, 39.4608168 14.2794801)",,,,
224683799,residential,False,False,87.505,"LINESTRING (39.4649243 14.2752162, 39.4649642 14.2760022)",,,,
224683799,residential,False,True,47.991,"LINESTRING (39.4649243 14.2752162, 39.4648826 14.2747865)",,,,
587457856,residential,False,True,46.321,"LINESTRING (39.4649243 14.2752162, 39.4645053 14.2751232)",,,,
208725107,residential,False,True,123.712,"LINESTRING (39.4583519 14.2765943, 39.4580855 14.2776765)",,,,
224242046,primary,True,False,24.316,"LINESTRING (39.4583519 14.2765943, 39.458135 14.276534)",2,A 2,50,
587457878,residential,False,False,8.036,"LINESTRING (39.4583519 14.2765943, 39.4583796 14.2765272)",,,,
208720758,primary,True,False,25.146,"LINESTRING (39.4596125 14.276882, 39.4598381 14.2769398)",2,A 2,50,
224683811,residential,False,False,97.265,"LINESTRING (39.4596125 14.276882, 39.4597938 14.2760251)",,,,
224683827,residential,False,False,8.574,"LINESTRING (39.4600358 14.2770707, 39.460064 14.2769986)",,,,
263726829,residential,False,True,193.489,"LINESTRING (39.4600358 14.2770707, 39.4596791 14.2787761)",,,,
224242046,primary,True,False,103.16,"LINESTRING (39.4600358 14.2770707, 39.4595892 14.2769559, 39.459115 14.2768174)",2,A 2,50,
208725114,residential,False,True,53.024,"LINESTRING (39.4605097 14.2771934, 39.4604092 14.2776602)",,,,
224242046,primary,True,False,52.859,"LINESTRING (39.4605097 14.2771934, 39.4600358 14.2770707)",2,A 2,50,
591932105,tertiary,False,False,8.696,"LINESTRING (39.4605097 14.2771934, 39.4605336 14.2771187)",,,,
208725114,residential,False,False,53.024,"LINESTRING (39.4604092 14.2776602, 39.4605097 14.2771934)",,,,
208725114,residential,False,True,22.322,"LINESTRING (39.4604092 14.2776602, 39.4603626 14.2778558)",,,,
208725118,residential,False,False,78.232,"LINESTRING (39.4604092 14.2776602, 39.461119 14.2778079)",,,,
208725107,residential,False,False,123.712,"LINESTRING (39.4580855 14.2776765, 39.4583519 14.2765943)",,,,
208725107,residential,False,True,91.575,"LINESTRING (39.4580855 14.2776765, 39.4578919 14.2784784)",,,,
224683584,residential,False,True,30.159,"LINESTRING (39.4580855 14.2776765, 39.4578092 14.2776333)",,,,
