osmid,highway,oneway,reversed,length,lanes,ref,geometry,junction
221168050,trunk,True,False,28.840000000000003,2,B 30,"LINESTRING (38.2834454 14.1016147, 38.2834302 14.1015793, 38.2834248 14.1015411, 38.2834298 14.1015029, 38.2834448 14.1014673, 38.2834687 14.1014365, 38.2834956 14.1014155, 38.2835266 14.1014008)",roundabout
221168075,trunk,True,False,42.719,2,B 30,"LINESTRING (38.2834454 14.1016147, 38.2834133 14.1015833, 38.2833932 14.1015663, 38.283361 14.1015494, 38.283096 14.1014419)",
221168050,trunk,True,False,8.576,2,B 30,"LINESTRING (38.283653 14.1016694, 38.2836161 14.1016839, 38.2835767 14.1016887)",roundabout
224106711,tertiary,True,False,60.497,2,,"LINESTRING (38.2835767 14.1016887, 38.2833887 14.1022013)",
221168050,trunk,True,False,17.108,2,B 30,"LINESTRING (38.2835767 14.1016887, 38.2835471 14.1016857, 38.2835187 14.1016772, 38.2834924 14.1016635, 38.2834695 14.1016452, 38.2834454 14.1016147)",roundabout
224106695,residential,False,False,56.721,,,"LINESTRING (38.2819381 14.0979452, 38.2824437 14.0980857)",
224106741,residential,False,False,35.965,,,"LINESTRING (38.2819381 14.0979452, 38.2818416 14.0982548)",
224106829,residential,False,False,33.309,,,"LINESTRING (38.2834281 14.0980284, 38.2833369 14.0983146)",
224106974,residential,False,False,35.766,,,"LINESTRING (38.2834281 14.0980284, 38.283755 14.0980826)",
224106946,residential,False,True,35.647,,,"LINESTRING (38.2810101 14.0979777, 38.2809149 14.0982847)",
224107007,residential,False,False,44.286,,,"LINESTRING (38.2810101 14.0979777, 38.281403 14.0980935)",
224106695,residential,False,False,43.972,,,"LINESTRING (38.2824437 14.0980857, 38.282834 14.0982001)",
224106695,residential,False,True,56.721,,,"LINESTRING (38.2824437 14.0980857, 38.2819381 14.0979452)",
224106843,residential,False,True,37.686,,,"LINESTRING (38.2824437 14.0980857, 38.2823405 14.0984095)",
224106746,residential,False,True,36.437,,,"LINESTRING (38.281403 14.0980935, 38.2813092 14.0984083)",
224107007,residential,False,False,50.587,,,"LINESTRING (38.281403 14.0980935, 38.2818416 14.0982548)",
224107007,residential,False,True,44.286,,,"LINESTRING (38.281403 14.0980935, 38.2810101 14.0979777)",
224106691,residential,False,True,36.799,,,"LINESTRING (38.282834 14.0982001, 38.2827374 14.0985175)",
224106695,residential,False,False,55.71,,,"LINESTRING (38.282834 14.0982001, 38.2833369 14.0983146)",
224106695,residential,False,True,43.972,,,"LINESTRING (38.282834 14.0982001, 38.2824437 14.0980857)",
224106741,residential,False,False,35.078,,,"LINESTRING (38.2818416 14.0982548, 38.2817423 14.0985552)",
224106741,residential,False,True,35.965,,,"LINESTRING (38.2818416 14.0982548, 38.2819381 14.0979452)",
224107007,residential,False,True,50.587,,,"LINESTRING (38.2818416 14.0982548, 38.281403 14.0980935)",
224107007,residential,False,False,56.493,,,"LINESTRING (38.2818416 14.0982548, 38.2820427 14.0983209, 38.2823405 14.0984095)",
224106713,residential,False,True,44.689,,,"LINESTRING (38.2809149 14.0982847, 38.2813092 14.0984083)",
224106946,residential,False,False,35.647,,,"LINESTRING (38.2809149 14.0982847, 38.2810101 14.0979777)",
224106946,residential,False,True,34.777,,,"LINESTRING (38.2809149 14.0982847, 38.2808303 14.0985865)",
224106695,residential,False,False,36.366,,,"LINESTRING (38.2833369 14.0983146, 38.2836626 14.0983993)",
224106695,residential,False,True,55.71,,,"LINESTRING (38.2833369 14.0983146, 38.282834 14.0982001)",
224106829,residential,False,False,40.193,,,"LINESTRING (38.2833369 14.0983146, 38.2832336 14.0986619)",
224106829,residential,False,True,33.309,,,"LINESTRING (38.2833369 14.0983146, 38.2834281 14.0980284)",
224106843,residential,False,False,37.686,,,"LINESTRING (38.2823405 14.0984095, 38.2824437 14.0980857)",
224106843,residential,False,True,34.496,,,"LINESTRING (38.2823405 14.0984095, 38.2822345 14.0987022)",
224107007,residential,False,False,44.457,,,"LINESTRING (38.2823405 14.0984095, 38.2827374 14.0985175)",
224107007,residential,False,True,56.493,,,"LINESTRING (38.2823405 14.0984095, 38.2820427 14.0983209, 38.2818416 14.0982548)",
224106713,residential,False,False,44.689,,,"LINESTRING (38.2813092 14.0984083, 38.2809149 14.0982847)",
224106713,residential,False,True,49.482,,,"LINESTRING (38.2813092 14.0984083, 38.2817423 14.0985552)",
224106746,residential,False,False,36.437,,,"LINESTRING (38.2813092 14.0984083, 38.281403 14.0980935)",
224106746,residential,False,True,34.81,,,"LINESTRING (38.2813092 14.0984083, 38.2812139 14.0987074)",
567836210,unclassified,False,True,16.078,,,"LINESTRING (38.284328 14.0983783, 38.2844393 14.0982821)",
567836210,unclassified,False,False,180.54500000000002,,,"LINESTRING (38.284328 14.0983783, 38.2841711 14.0985604, 38.2841013 14.0987165, 38.2840884 14.0988209, 38.2840954 14.0989767, 38.2841241 14.0996972, 38.2841168 14.0998377, 38.2841261 14.0998754, 38.2841449 14.099895, 38.28416 14.0999187)",
"[568298981, 224106974]",residential,False,True,79.41399999999999,,,"LINESTRING (38.284328 14.0983783, 38.2842837 14.0982079, 38.2842703 14.0981858, 38.2842529 14.0981741, 38.2841248 14.0981533, 38.2839646 14.0981195, 38.2838345 14.0980896, 38.2837929 14.0980831, 38.283755 14.0980826)",
224106691,residential,False,False,36.799,,,"LINESTRING (38.2827374 14.0985175, 38.282834 14.0982001)",
224106691,residential,False,True,35.922,,,"LINESTRING (38.2827374 14.0985175, 38.282657 14.098831)",
224107007,residential,False,False,55.87,,,"LINESTRING (38.2827374 14.0985175, 38.2832336 14.0986619)",
224107007,residential,False,True,44.457,,,"LINESTRING (38.2827374 14.0985175, 38.2823405 14.0984095)",
224106713,residential,False,False,49.482,,,"LINESTRING (38.2817423 14.0985552, 38.2813092 14.0984083)",
224106713,residential,False,True,55.541,,,"LINESTRING (38.2817423 14.0985552, 38.2822345 14.0987022)",
224106741,residential,False,False,35.942,,,"LINESTRING (38.2817423 14.0985552, 38.2816511 14.0988661)",
224106741,residential,False,True,35.078,,,"LINESTRING (38.2817423 14.0985552, 38.2818416 14.0982548)",
224106946,residential,False,False,34.777,,,"LINESTRING (38.2808303 14.0985865, 38.2809149 14.0982847)",
224106946,residential,False,True,38.438,,,"LINESTRING (38.2808303 14.0985865, 38.2807392 14.0989207)",
224106981,residential,False,True,43.499,,,"LINESTRING (38.2808303 14.0985865, 38.2812139 14.0987074)",
224106829,residential,False,False,37.59,,,"LINESTRING (38.2832336 14.0986619, 38.2831384 14.0989871)",
224106829,residential,False,True,40.193,,,"LINESTRING (38.2832336 14.0986619, 38.2833369 14.0983146)",
224107007,residential,False,True,55.87,,,"LINESTRING (38.2832336 14.0986619, 38.2827374 14.0985175)",
224107007,residential,False,False,39.663999999999994,,,"LINESTRING (38.2832336 14.0986619, 38.283522 14.0987685, 38.2835783 14.0987861)",
224106713,residential,False,False,55.541,,,"LINESTRING (38.2822345 14.0987022, 38.2817423 14.0985552)",
224106713,residential,False,True,47.763,,,"LINESTRING (38.2822345 14.0987022, 38.282657 14.098831)",
224106843,residential,False,False,34.496,,,"LINESTRING (38.2822345 14.0987022, 38.2823405 14.0984095)",
224106843,residential,False,True,36.162,,,"LINESTRING (38.2822345 14.0987022, 38.2821406 14.0990144)",
224106994,residential,False,True,40.557,,,"LINESTRING (38.2868958 14.0986771, 38.2867822 14.0990248)",
"[224106986, 224106930]",residential,False,True,77.483,,,"LINESTRING (38.2868958 14.0986771, 38.2866245 14.0986005, 38.2865551 14.0985743, 38.2865356 14.098622, 38.2864147 14.0988973)",
224106746,residential,False,False,34.81,,,"LINESTRING (38.2812139 14.0987074, 38.2813092 14.0984083)",
224106746,residential,False,True,38.879,,,"LINESTRING (38.2812139 14.0987074, 38.281104 14.0990404)",
224106981,residential,False,False,43.499,,,"LINESTRING (38.2812139 14.0987074, 38.2808303 14.0985865)",
224106981,residential,False,True,50.344,,,"LINESTRING (38.2812139 14.0987074, 38.2816511 14.0988661)",
224106736,residential,False,False,42.032,,,"LINESTRING (38.278132 14.0987544, 38.2779767 14.0991011)",
567823307,residential,False,True,11.05,,,"LINESTRING (38.278132 14.0987544, 38.278178 14.0986656)",
224106691,residential,False,False,35.922,,,"LINESTRING (38.282657 14.098831, 38.2827374 14.0985175)",
224106691,residential,False,True,35.997,,,"LINESTRING (38.282657 14.098831, 38.2825845 14.099147)",
224106713,residential,False,False,47.763,,,"LINESTRING (38.282657 14.098831, 38.2822345 14.0987022)",
224106713,residential,False,True,54.742,,,"LINESTRING (38.282657 14.098831, 38.2831384 14.0989871)",
224106909,residential,False,True,44.498,,,"LINESTRING (38.2804341 14.0988108, 38.2803035 14.0991904)",
338706271,residential,False,False,35.1,,,"LINESTRING (38.2804341 14.0988108, 38.2807392 14.0989207)",
"[224106682, 338706271]",residential,False,True,149.774,,,"LINESTRING (38.2804341 14.0988108, 38.2796073 14.0984551, 38.2795523 14.0984655, 38.2795054 14.0985136, 38.2793525 14.0988297)",
224106741,residential,False,False,37.416,,,"LINESTRING (38.2816511 14.0988661, 38.2815398 14.0991848)",
224106741,residential,False,True,35.942,,,"LINESTRING (38.2816511 14.0988661, 38.2817423 14.0985552)",
224106981,residential,False,False,50.344,,,"LINESTRING (38.2816511 14.0988661, 38.2812139 14.0987074)",
224106981,residential,False,True,55.306,,,"LINESTRING (38.2816511 14.0988661, 38.2821406 14.0990144)",
224106731,residential,False,True,42.093,,,"LINESTRING (38.2864147 14.0988973, 38.2867822 14.0990248)",
224106986,residential,False,True,43.77,,,"LINESTRING (38.2864147 14.0988973, 38.286282 14.0992693)",
"[224106930, 224106986]",residential,False,False,77.483,,,"LINESTRING (38.2864147 14.0988973, 38.2865356 14.098622, 38.2865551 14.0985743, 38.2866245 14.0986005, 38.2868958 14.0986771)",
224106946,residential,False,False,38.438,,,"LINESTRING (38.2807392 14.0989207, 38.2808303 14.0985865)",
338706271,residential,False,False,41.533,,,"LINESTRING (38.2807392 14.0989207, 38.281104 14.0990404)",
338706271,residential,False,True,35.1,,,"LINESTRING (38.2807392 14.0989207, 38.2804341 14.0988108)",
224106713,residential,False,False,54.742,,,"LINESTRING (38.2831384 14.0989871, 38.282657 14.098831)",
224106713,residential,False,True,46.294,,,"LINESTRING (38.2831384 14.0989871, 38.2835475 14.0991132)",
224106829,residential,False,False,35.391,,,"LINESTRING (38.2831384 14.0989871, 38.2830191 14.0992836)",
224106829,residential,False,True,37.59,,,"LINESTRING (38.2831384 14.0989871, 38.2832336 14.0986619)",
224106843,residential,False,False,36.162,,,"LINESTRING (38.2821406 14.0990144, 38.2822345 14.0987022)",
224106843,residential,False,True,37.93,,,"LINESTRING (38.2821406 14.0990144, 38.2820481 14.0993435)",
224106981,residential,False,False,55.306,,,"LINESTRING (38.2821406 14.0990144, 38.2816511 14.0988661)",
224106981,residential,False,True,50.092,,,"LINESTRING (38.2821406 14.0990144, 38.2825845 14.099147)",
224106731,residential,False,False,42.093,,,"LINESTRING (38.2867822 14.0990248, 38.2864147 14.0988973)",
224106731,residential,False,True,40.57,,,"LINESTRING (38.2867822 14.0990248, 38.2871376 14.0991444)",
224106994,residential,False,False,40.557,,,"LINESTRING (38.2867822 14.0990248, 38.2868958 14.0986771)",
224106994,residential,False,True,44.367,,,"LINESTRING (38.2867822 14.0990248, 38.2866561 14.0994046)",
224106746,residential,False,False,38.879,,,"LINESTRING (38.281104 14.0990404, 38.2812139 14.0987074)",
224106746,residential,False,True,40.892,,,"LINESTRING (38.281104 14.0990404, 38.2809873 14.0993903)",
338706271,residential,False,False,49.666,,,"LINESTRING (38.281104 14.0990404, 38.2815398 14.0991848)",
338706271,residential,False,True,41.533,,,"LINESTRING (38.281104 14.0990404, 38.2807392 14.0989207)",
221168075,trunk,True,False,72.532,2,B 30,"LINESTRING (38.2787128 14.0990833, 38.278132 14.0987544)",
224106755,residential,False,False,28.532,,,"LINESTRING (38.2787128 14.0990833, 38.2786109 14.0993201)",
224106691,residential,False,False,35.997,,,"LINESTRING (38.2825845 14.099147, 38.282657 14.098831)",
224106691,residential,False,True,37.871,,,"LINESTRING (38.2825845 14.099147, 38.2824719 14.0994696)",
224106981,residential,False,False,50.092,,,"LINESTRING (38.2825845 14.099147, 38.2821406 14.0990144)",
224106981,residential,False,True,49.269,,,"LINESTRING (38.2825845 14.099147, 38.2830191 14.0992836)",
224106736,residential,False,True,42.032,,,"LINESTRING (38.2779767 14.0991011, 38.278132 14.0987544)",
224106943,residential,False,False,72.601,,,"LINESTRING (38.2779767 14.0991011, 38.2786109 14.0993201)",
224106731,residential,False,False,40.57,,,"LINESTRING (38.2871376 14.0991444, 38.2867822 14.0990248)",
224106997,residential,False,False,44.064,,,"LINESTRING (38.2871376 14.0991444, 38.2869968 14.0995164)",
224106682,residential,False,False,47.642,,,"LINESTRING (38.2791247 14.0991968, 38.2793525 14.0988297)",
580309756,residential,False,True,12.553,,,"LINESTRING (38.2791247 14.0991968, 38.2790655 14.099294)",
224107034,trunk,True,False,53.9,2,B 30,"LINESTRING (38.2791247 14.0991968, 38.2793563 14.0993348, 38.2795577 14.0994384)",
224106909,residential,False,False,44.498,,,"LINESTRING (38.2803035 14.0991904, 38.2804341 14.0988108)",
224106909,residential,False,True,37.275,,,"LINESTRING (38.2803035 14.0991904, 38.2802192 14.0995155)",
224107001,residential,False,False,77.022,,,"LINESTRING (38.2803035 14.0991904, 38.2809873 14.0993903)",
567551978,residential,False,True,65.57,,,"LINESTRING (38.2803035 14.0991904, 38.2797669 14.0989949, 38.2797334 14.099004)",
224106741,residential,False,False,39.635,,,"LINESTRING (38.2815398 14.0991848, 38.2814366 14.0995269)",
224106741,residential,False,True,37.416,,,"LINESTRING (38.2815398 14.0991848, 38.2816511 14.0988661)",
338706271,residential,False,False,57.588,,,"LINESTRING (38.2815398 14.0991848, 38.2820481 14.0993435)",
338706271,residential,False,True,49.666,,,"LINESTRING (38.2815398 14.0991848, 38.281104 14.0990404)",
224106876,residential,False,True,43.059,,,"LINESTRING (38.286282 14.0992693, 38.2866561 14.0994046)",
224106986,residential,False,False,43.77,,,"LINESTRING (38.286282 14.0992693, 38.2864147 14.0988973)",
224106986,residential,False,True,42.562,,,"LINESTRING (38.286282 14.0992693, 38.2861514 14.0996305)",
221168075,trunk,True,False,31.985,2,B 30,"LINESTRING (38.2790655 14.099294, 38.278813 14.0991431)",
580309756,residential,False,False,12.553,,,"LINESTRING (38.2790655 14.099294, 38.2791247 14.0991968)",
224106826,residential,False,False,65.607,,,"LINESTRING (38.2790655 14.099294, 38.2789745 14.0994645, 38.2788214 14.0998338)",
224106829,residential,False,False,36.654,,,"LINESTRING (38.2830191 14.0992836, 38.2829024 14.0995932)",
224106829,residential,False,True,35.391,,,"LINESTRING (38.2830191 14.0992836, 38.2831384 14.0989871)",
224106981,residential,False,False,49.269,,,"LINESTRING (38.2830191 14.0992836, 38.2825845 14.099147)",
224106981,residential,False,True,50.626,,,"LINESTRING (38.2830191 14.0992836, 38.2834643 14.099428)",
224106843,residential,False,False,37.93,,,"LINESTRING (38.2820481 14.0993435, 38.2821406 14.0990144)",
224106843,residential,False,True,39.667,,,"LINESTRING (38.2820481 14.0993435, 38.2819435 14.0996855)",
338706271,residential,False,False,47.807,,,"LINESTRING (38.2820481 14.0993435, 38.2824719 14.0994696)",
338706271,residential,False,True,57.588,,,"LINESTRING (38.2820481 14.0993435, 38.2815398 14.0991848)",
224106755,residential,False,False,44.538,,,"LINESTRING (38.2786109 14.0993201, 38.2784305 14.0996804)",
224106755,residential,False,True,28.532,,,"LINESTRING (38.2786109 14.0993201, 38.2787128 14.0990833)",
224106943,residential,False,True,72.601,,,"LINESTRING (38.2786109 14.0993201, 38.2779767 14.0991011)",
224106746,residential,False,False,40.892,,,"LINESTRING (38.2809873 14.0993903, 38.281104 14.0990404)",
224106746,residential,False,True,37.354,,,"LINESTRING (38.2809873 14.0993903, 38.2808907 14.0997129)",
224107001,residential,False,False,50.78,,,"LINESTRING (38.2809873 14.0993903, 38.2814366 14.0995269)",
224107001,residential,False,True,77.022,,,"LINESTRING (38.2809873 14.0993903, 38.2803035 14.0991904)",
224106876,residential,False,False,43.059,,,"LINESTRING (38.2866561 14.0994046, 38.286282 14.0992693)",
224106876,residential,False,True,38.789,,,"LINESTRING (38.2866561 14.0994046, 38.2869968 14.0995164)",
224106994,residential,False,False,44.367,,,"LINESTRING (38.2866561 14.0994046, 38.2867822 14.0990248)",
224106994,residential,False,True,41.469,,,"LINESTRING (38.2866561 14.0994046, 38.2865279 14.0997562)",
224106981,residential,False,False,50.626,,,"LINESTRING (38.2834643 14.099428, 38.2830191 14.0992836)",
224106981,residential,False,True,32.425,,,"LINESTRING (38.2834643 14.099428, 38.2837615 14.0993839)",
567543740,residential,False,True,36.456,,,"LINESTRING (38.2834643 14.099428, 38.283357 14.0997389)",
567543740,residential,False,False,36.162,,,"LINESTRING (38.2834643 14.099428, 38.2835152 14.0992602, 38.2835287 14.0991997, 38.2835475 14.0991132)",
224106691,residential,False,False,37.871,,,"LINESTRING (38.2824719 14.0994696, 38.2825845 14.099147)",
224106691,residential,False,True,37.692,,,"LINESTRING (38.2824719 14.0994696, 38.2823646 14.0997922)",
338706271,residential,False,False,48.419,,,"LINESTRING (38.2824719 14.0994696, 38.2829024 14.0995932)",
338706271,residential,False,True,47.807,,,"LINESTRING (38.2824719 14.0994696, 38.2820481 14.0993435)",
224106673,residential,False,False,75.671,,,"LINESTRING (38.2802192 14.0995155, 38.2808907 14.0997129)",
224106909,residential,False,False,37.275,,,"LINESTRING (38.2802192 14.0995155, 38.2803035 14.0991904)",
224106909,residential,False,True,28.032,,,"LINESTRING (38.2802192 14.0995155, 38.2801619 14.0997614)",
224106673,residential,False,True,68.562,,,"LINESTRING (38.2802192 14.0995155, 38.2796859 14.0993686, 38.2796046 14.0993656)",
224107034,trunk,True,False,74.403,2,B 30,"LINESTRING (38.2795577 14.0994384, 38.2801619 14.0997614)",
567551979,residential,False,False,9.545,,,"LINESTRING (38.2795577 14.0994384, 38.2796046 14.0993656)",
224106741,residential,False,False,39.059,,,"LINESTRING (38.2814366 14.0995269, 38.2813293 14.0998624)",
224106741,residential,False,True,39.635,,,"LINESTRING (38.2814366 14.0995269, 38.2815398 14.0991848)",
224107001,residential,False,False,57.441,,,"LINESTRING (38.2814366 14.0995269, 38.2819435 14.0996855)",
224107001,residential,False,True,50.78,,,"LINESTRING (38.2814366 14.0995269, 38.2809873 14.0993903)",
224106876,residential,False,False,38.789,,,"LINESTRING (38.2869968 14.0995164, 38.2866561 14.0994046)",
224106997,residential,False,False,41.674,,,"LINESTRING (38.2869968 14.0995164, 38.286876 14.0998724)",
224106997,residential,False,True,44.064,,,"LINESTRING (38.2869968 14.0995164, 38.2871376 14.0991444)",
224106700,residential,False,True,20.291,,,"LINESTRING (38.2859735 14.0995711, 38.2861514 14.0996305)",
224106722,unclassified,False,True,37.037,,,"LINESTRING (38.2859735 14.0995711, 38.2859239 14.0996842, 38.2857952 14.0998533)",
224106829,residential,False,False,39.067,,,"LINESTRING (38.2829024 14.0995932, 38.282783 14.0999249)",
224106829,residential,False,True,36.654,,,"LINESTRING (38.2829024 14.0995932, 38.2830191 14.0992836)",
338706271,residential,False,False,51.634,,,"LINESTRING (38.2829024 14.0995932, 38.283357 14.0997389)",
338706271,residential,False,True,48.419,,,"LINESTRING (38.2829024 14.0995932, 38.2824719 14.0994696)",
224106700,residential,False,False,20.291,,,"LINESTRING (38.2861514 14.0996305, 38.2859735 14.0995711)",
224106700,residential,False,True,42.942,,,"LINESTRING (38.2861514 14.0996305, 38.2865279 14.0997562)",
224106986,residential,False,False,42.562,,,"LINESTRING (38.2861514 14.0996305, 38.286282 14.0992693)",
224106986,residential,False,True,35.703,,,"LINESTRING (38.2861514 14.0996305, 38.2860473 14.0999353)",
224106843,residential,False,False,39.667,,,"LINESTRING (38.2819435 14.0996855, 38.2820481 14.0993435)",
224106843,residential,False,True,35.908,,,"LINESTRING (38.2819435 14.0996855, 38.2818362 14.0999912)",
224107001,residential,False,False,46.938,,,"LINESTRING (38.2819435 14.0996855, 38.2823646 14.0997922)",
224107001,residential,False,True,57.441,,,"LINESTRING (38.2819435 14.0996855, 38.2814366 14.0995269)",
224106755,residential,False,False,41.026,,,"LINESTRING (38.2784305 14.0996804, 38.2783092 14.1000301)",
224106755,residential,False,True,44.538,,,"LINESTRING (38.2784305 14.0996804, 38.2786109 14.0993201)",
224107026,residential,False,True,45.477,,,"LINESTRING (38.2784305 14.0996804, 38.2788214 14.0998338)",
224106673,residential,False,False,50.137,,,"LINESTRING (38.2808907 14.0997129, 38.2813293 14.0998624)",
224106673,residential,False,True,75.671,,,"LINESTRING (38.2808907 14.0997129, 38.2802192 14.0995155)",
224106746,residential,False,False,37.354,,,"LINESTRING (38.2808907 14.0997129, 38.2809873 14.0993903)",
224106746,residential,False,True,44.397,,,"LINESTRING (38.2808907 14.0997129, 38.2807689 14.1000943)",
338706271,residential,False,True,51.634,,,"LINESTRING (38.283357 14.0997389, 38.2829024 14.0995932)",
567543740,residential,False,False,36.456,,,"LINESTRING (38.283357 14.0997389, 38.2834643 14.099428)",
567543740,residential,False,True,11.659,,,"LINESTRING (38.283357 14.0997389, 38.2833223 14.0998382)",
224106700,residential,False,False,42.942,,,"LINESTRING (38.2865279 14.0997562, 38.2861514 14.0996305)",
224106700,residential,False,True,39.702,,,"LINESTRING (38.2865279 14.0997562, 38.286876 14.0998724)",
224106994,residential,False,False,41.469,,,"LINESTRING (38.2865279 14.0997562, 38.2866561 14.0994046)",
224106994,residential,False,True,35.139,,,"LINESTRING (38.2865279 14.0997562, 38.2864255 14.1000562)",
224106909,residential,False,False,28.032,,,"LINESTRING (38.2801619 14.0997614, 38.2802192 14.0995155)",
224107034,trunk,True,False,75.203,2,B 30,"LINESTRING (38.2801619 14.0997614, 38.2807689 14.1000943)",
224106691,residential,False,False,37.692,,,"LINESTRING (38.2823646 14.0997922, 38.2824719 14.0994696)",
224106691,residential,False,True,37.173,,,"LINESTRING (38.2823646 14.0997922, 38.2822694 14.1001135)",
224107001,residential,False,False,47.474,,,"LINESTRING (38.2823646 14.0997922, 38.282783 14.0999249)",
224107001,residential,False,True,46.938,,,"LINESTRING (38.2823646 14.0997922, 38.2819435 14.0996855)",
224106917,residential,False,True,28.676,,,"LINESTRING (38.2857952 14.0998533, 38.2860473 14.0999353)",
224106722,unclassified,False,False,37.037,,,"LINESTRING (38.2857952 14.0998533, 38.2859239 14.0996842, 38.2859735 14.0995711)",
224106722,unclassified,False,True,56.91499999999999,,,"LINESTRING (38.2857952 14.0998533, 38.2856315 14.0999431, 38.2854679 14.100012, 38.285311 14.1000484)",
224106826,residential,False,False,38.008,,,"LINESTRING (38.2788214 14.0998338, 38.278694 14.1001525)",
224107026,residential,False,False,45.477,,,"LINESTRING (38.2788214 14.0998338, 38.2784305 14.0996804)",
224107026,residential,False,True,61.483,,,"LINESTRING (38.2788214 14.0998338, 38.2793578 14.1000211)",
224106826,residential,False,True,65.607,,,"LINESTRING (38.2788214 14.0998338, 38.2789745 14.0994645, 38.2790655 14.099294)",
224106673,residential,False,False,56.512,,,"LINESTRING (38.2813293 14.0998624, 38.2818362 14.0999912)",
224106673,residential,False,True,50.137,,,"LINESTRING (38.2813293 14.0998624, 38.2808907 14.0997129)",
224106741,residential,False,False,34.452,,,"LINESTRING (38.2813293 14.0998624, 38.2812422 14.1001605)",
224106741,residential,False,True,39.059,,,"LINESTRING (38.2813293 14.0998624, 38.2814366 14.0995269)",
224106700,residential,False,False,39.702,,,"LINESTRING (38.286876 14.0998724, 38.2865279 14.0997562)",
224106997,residential,False,False,37.879,,,"LINESTRING (38.286876 14.0998724, 38.2867567 14.1001928)",
224106997,residential,False,True,41.674,,,"LINESTRING (38.286876 14.0998724, 38.2869968 14.0995164)",
580335997,unclassified,True,False,15.933,,,"LINESTRING (38.2841785 14.09998, 38.2841342 14.1001167)",
580335998,unclassified,False,True,8.237,,,"LINESTRING (38.2841785 14.09998, 38.284108 14.0999515)",
224106722,unclassified,False,False,102.61699999999999,,,"LINESTRING (38.2841785 14.09998, 38.2842549 14.0999671, 38.2843267 14.0999618, 38.2843917 14.0999749, 38.2845479 14.1000198, 38.2847195 14.1000464, 38.2851179 14.1000653)",
221168075,trunk,True,False,74.286,2,B 30,"LINESTRING (38.280129 14.0998715, 38.2795295 14.0995425)",
224106842,residential,False,False,43.032,,,"LINESTRING (38.280129 14.0998715, 38.2799938 14.1002356)",
224106829,residential,False,False,37.953,,,"LINESTRING (38.282783 14.0999249, 38.2826717 14.1002487)",
224106829,residential,False,True,39.067,,,"LINESTRING (38.282783 14.0999249, 38.2829024 14.0995932)",
224107001,residential,False,False,51.991,,,"LINESTRING (38.282783 14.0999249, 38.283235 14.1000875)",
224107001,residential,False,True,47.474,,,"LINESTRING (38.282783 14.0999249, 38.2823646 14.0997922)",
224106917,residential,False,False,28.676,,,"LINESTRING (38.2860473 14.0999353, 38.2857952 14.0998533)",
224106917,residential,False,True,42.945,,,"LINESTRING (38.2860473 14.0999353, 38.2864255 14.1000562)",
224106986,residential,False,False,35.703,,,"LINESTRING (38.2860473 14.0999353, 38.2861514 14.0996305)",
