osmid,highway,oneway,reversed,length,lanes,name,geometry,maxspeed,bridge
685870435,unclassified,False,True,6.216,,,"LINESTRING (-10.9739243 8.6438462, -10.9739142 8.6437912)",,
72214020,unclassified,False,True,63.778999999999996,2,Yardu Road,"LINESTRING (-10.9739243 8.6438462, -10.9739859 8.6440607, -10.9740406 8.6444071)",,
668224876,primary,True,False,90.89200000000001,2,Main Kainkordu Road,"LINESTRING (-10.9739243 8.6438462, -10.9746035 8.6435459, -10.9746801 8.6435149)",30,
80687993,residential,False,False,42.842,2,Konomayie Street,"LINESTRING (-10.9698241 8.6385125, -10.9694349 8.6384928)",,
80687993,residential,False,True,100.89200000000001,2,Konomayie Street,"LINESTRING (-10.9698241 8.6385125, -10.9700216 8.6385222, -10.9703476 8.6385273, -10.970741 8.6385482)",,
149704585,unclassified,False,False,236.29500000000002,,,"LINESTRING (-10.9698241 8.6385125, -10.9698687 8.6392254, -10.9698975 8.6395656, -10.9700301 8.6403347, -10.9700848 8.6406188)",,
149704591,residential,False,True,6.642,2,Post Office Road,"LINESTRING (-10.9731605 8.6441406, -10.9731202 8.6440961)",,
668224876,primary,True,False,90.122,2,Main Kainkordu Road,"LINESTRING (-10.9731605 8.6441406, -10.9739243 8.6438462)",30,
147581190,residential,False,False,179.34400000000002,2,Koindewa Street,"LINESTRING (-10.9731605 8.6441406, -10.9732443 8.6442387, -10.9733261 8.6443859, -10.9736198 8.6449693, -10.9736748 8.6450767, -10.973715 8.645196, -10.9738116 8.6456037)",,
72214020,unclassified,False,False,55.783,2,Yardu Road,"LINESTRING (-10.9740771 8.645542, -10.9740576 8.6450407)",,
147581191,residential,False,True,29.982,2,Council Road,"LINESTRING (-10.9740771 8.645542, -10.9738116 8.6456037)",,
72214020,unclassified,False,True,122.598,2,Yardu Road,"LINESTRING (-10.9740771 8.645542, -10.9741026 8.6460657, -10.9741187 8.6462076, -10.9741563 8.6463508, -10.9742327 8.6465404, -10.9742639 8.6466179)",,
147581191,residential,False,False,29.982,2,Council Road,"LINESTRING (-10.9738116 8.6456037, -10.9740771 8.645542)",,
147581190,residential,False,True,179.34400000000002,2,Koindewa Street,"LINESTRING (-10.9738116 8.6456037, -10.973715 8.645196, -10.9736748 8.6450767, -10.9736198 8.6449693, -10.9733261 8.6443859, -10.9732443 8.6442387, -10.9731605 8.6441406)",,
147581191,residential,False,True,38.007,2,Council Road,"LINESTRING (-10.9738116 8.6456037, -10.9736265 8.6456355, -10.9734696 8.6456527)",,
80687993,residential,False,False,3.96,2,Konomayie Street,"LINESTRING (-10.9713372 8.6385828, -10.9713013 8.6385799)",,
80687993,residential,False,True,20.12,2,Konomayie Street,"LINESTRING (-10.9713372 8.6385828, -10.9715198 8.6385951)",,
668476014,residential,True,False,27.484,1,Post Office Road,"LINESTRING (-10.9713372 8.6385828, -10.9714075 8.63882)",,
149704591,residential,False,False,9.596,2,Post Office Road,"LINESTRING (-10.9714075 8.63882, -10.9714237 8.6389048)",,
667257155,residential,True,False,27.889,1,Post Office Road,"LINESTRING (-10.9714075 8.63882, -10.9715198 8.6385951)",,
149704589,residential,False,False,38.283,2,Kange Street,"LINESTRING (-10.9737277 8.6394794, -10.9733851 8.6395411)",,
"[271061843, 271061844, 149704589]",residential,False,"[False, True]",175.188,2,Kange Street,"LINESTRING (-10.9737277 8.6394794, -10.9738146 8.6394631, -10.9738905 8.6394466, -10.9739667 8.6394303, -10.9740417 8.6394141, -10.9741206 8.6395713, -10.9741707 8.6396475, -10.9742377 8.6397462, -10.9742893 8.6398105, -10.9743587 8.6398742, -10.9744297 8.6398847, -10.9744918 8.6398656, -10.974605 8.6398194, -10.9747656 8.639752, -10.9749 8.6397215, -10.9750296 8.6396892)",,
175556651,residential,False,False,101.357,,,"LINESTRING (-10.9737277 8.6394794, -10.9737764 8.6399526, -10.973703 8.6403824)",,
149704589,residential,False,False,12.778,2,Kange Street,"LINESTRING (-10.9733851 8.6395411, -10.9732706 8.6395609)",,
149704589,residential,False,True,38.283,2,Kange Street,"LINESTRING (-10.9733851 8.6395411, -10.9737277 8.6394794)",,
1113261884,residential,False,False,55.78,,,"LINESTRING (-10.9733851 8.6395411, -10.9733693 8.6390397)",,
149704589,residential,False,True,185.262,2,Kange Street,"LINESTRING (-10.9716001 8.6397798, -10.972038 8.6397269, -10.9725697 8.6396604, -10.9729868 8.6396048, -10.9732706 8.6395609)",,
149704591,residential,False,False,76.93299999999999,2,Post Office Road,"LINESTRING (-10.9716001 8.6397798, -10.9716323 8.6398805, -10.9717959 8.640444)",,
149704591,residential,False,True,99.30499999999999,2,Post Office Road,"LINESTRING (-10.9716001 8.6397798, -10.9715612 8.6396339, -10.9714942 8.6392043, -10.9714237 8.6389048)",,
149704591,residential,False,False,39.954,2,Post Office Road,"LINESTRING (-10.9717959 8.640444, -10.9719022 8.6407876)",,
149704587,residential,False,False,160.025,2,John Kellie Street,"LINESTRING (-10.9717959 8.640444, -10.9722452 8.6403638, -10.9728742 8.6402836, -10.9729828 8.6402776, -10.9730897 8.6402783, -10.9731578 8.6402843, -10.9732383 8.6402916)",,
