osmid,highway,junction,oneway,reversed,length,geometry,ref,name
161390165,primary,roundabout,True,False,10.099,"LINESTRING (44.2166729 26.7748708, 44.216772 26.7748503)",,
161390165,primary,roundabout,True,False,26.142000000000003,"LINESTRING (44.2164768 26.7752959, 44.2164514 26.7752209, 44.2164472 26.7751426, 44.2164646 26.7750658)",,
161390165,primary,roundabout,True,False,30.832,"LINESTRING (44.2164646 26.7750658, 44.2165115 26.7749834, 44.2165829 26.7749165, 44.2166729 26.7748708)",,
161390169,primary,,True,False,33.815,"LINESTRING (44.2164646 26.7750658, 44.2164142 26.7749834, 44.2162532 26.77483)",,
161390165,primary,roundabout,True,False,33.251000000000005,"LINESTRING (44.216772 26.7748503, 44.2168726 26.7748555, 44.2169675 26.7748857, 44.2170491 26.7749383, 44.2170692 26.7749614)",,
161390202,secondary,,True,False,110.75399999999999,"LINESTRING (44.216772 26.7748503, 44.2168883 26.7747295, 44.2169952 26.7745405, 44.21714 26.774208, 44.2172562 26.7739606)",6520,طريق الربيعية - الأسياح
161390165,primary,roundabout,True,False,48.533,"LINESTRING (44.2168817 26.7754764, 44.2167843 26.775484, 44.2166882 26.7754678, 44.2166007 26.7754288, 44.2165285 26.77537, 44.2164768 26.7752959)",,
161390192,primary,,True,False,75.096,"LINESTRING (44.2168817 26.7754764, 44.2167874 26.7755556, 44.2166836 26.7757069, 44.2165408 26.7759385, 44.2164911 26.7760478)",6530,طريق الملك عبدالعزيز
161390169,primary,,True,False,268.001,"LINESTRING (44.2160336 26.7746208, 44.2139749 26.7730617)",,
161390288,residential,,False,True,18.071,"LINESTRING (44.2160336 26.7746208, 44.215917 26.7747456)",,
161390186,primary,,True,False,109.683,"LINESTRING (44.2162245 26.776235, 44.2163921 26.7758656, 44.2164854 26.7756418, 44.2165073 26.7754949, 44.2164768 26.7752959)",6530,طريق الملك عبدالعزيز
161390292,tertiary,,True,False,172.329,"LINESTRING (44.2109946 26.7773356, 44.2096901 26.7763131)",,
297635171,tertiary,,True,False,13.208,"LINESTRING (44.2109946 26.7773356, 44.2110809 26.7772452)",,
297635171,tertiary,,True,False,152.754,"LINESTRING (44.2110809 26.7772452, 44.2120755 26.776197)",,
161390338,unclassified,,False,True,54.478,"LINESTRING (44.2120755 26.776197, 44.2116589 26.7758781)",,
297635171,tertiary,,True,False,62.422,"LINESTRING (44.2120755 26.776197, 44.2124837 26.77577)",,
161390311,residential,,False,True,56.417,"LINESTRING (44.2133639 26.7748491, 44.2129307 26.7745207)",,
297635171,tertiary,,True,False,53.289,"LINESTRING (44.2133639 26.7748491, 44.2137172 26.7744883)",,
161390265,tertiary,,False,False,12.049,"LINESTRING (44.2137172 26.7744883, 44.2138105 26.7745576)",,
297635171,tertiary,,True,False,56.44,"LINESTRING (44.2137172 26.7744883, 44.2140812 26.7740984)",,
161390272,residential,,True,False,12.912,"LINESTRING (44.2144948 26.7736554, 44.2143955 26.7735804)",,
