osmid,oneway,highway,reversed,length,geometry,junction,ref,name
474960001,True,tertiary,False,47.906,"LINESTRING (44.3160086 29.1509848, 44.3164302 29.1512085)",,,
480536918,False,residential,True,17.477,"LINESTRING (44.3160086 29.1509848, 44.3159151 29.1511191)",,,
474960002,True,tertiary,False,169.088,"LINESTRING (44.3159151 29.1511191, 44.314415 29.1503471)",,,
480536918,False,residential,False,17.477,"LINESTRING (44.3159151 29.1511191, 44.3160086 29.1509848)",,,
480536918,False,residential,True,79.964,"LINESTRING (44.3159151 29.1511191, 44.3156855 29.1514487, 44.3154468 29.1517088)",,,
474960009,True,tertiary,False,8.75,"LINESTRING (44.3136641 29.1499803, 44.3135748 29.1499698)",roundabout,,
751957300,True,tertiary,False,13.995,"LINESTRING (44.3109556 29.1515581, 44.3108678 29.1514583)",,,
474959995,True,tertiary,False,43.45,"LINESTRING (44.3109556 29.1515581, 44.3107433 29.1516873, 44.3105893 29.1517825)",,,
474959995,True,tertiary,False,19.515,"LINESTRING (44.3111205 29.1514578, 44.3109556 29.1515581)",,,
474960004,True,tertiary,False,80.858,"LINESTRING (44.3111205 29.1514578, 44.3115567 29.1520772)",,,
474959996,True,tertiary,False,304.505,"LINESTRING (44.3136361 29.1497252, 44.3152892 29.1487625, 44.3162311 29.1481883)",,,
474960009,True,tertiary,False,20.71,"LINESTRING (44.3136361 29.1497252, 44.3136886 29.1497331, 44.3137345 29.1497567, 44.3137678 29.1497931, 44.313784 29.1498375)",roundabout,,
474960009,True,tertiary,False,23.468999999999998,"LINESTRING (44.3134914 29.1498655, 44.313495 29.1498234, 44.3135139 29.1497846, 44.3135463 29.1497532, 44.3135885 29.1497327, 44.3136361 29.1497252)",roundabout,,
488678127,True,tertiary,False,172.257,"LINESTRING (44.3134914 29.1498655, 44.3120425 29.1491873, 44.3119161 29.1491611)",,,
474959995,True,tertiary,False,290.146,"LINESTRING (44.3135748 29.1499698, 44.3132943 29.1501353, 44.3111205 29.1514578)",,,
474960009,True,tertiary,False,14.633,"LINESTRING (44.3135748 29.1499698, 44.3135173 29.1499273, 44.3134914 29.1498655)",roundabout,,
474960001,True,tertiary,False,169.127,"LINESTRING (44.313784 29.1498375, 44.3140381 29.1499707, 44.3152832 29.1506115)",,,
474960009,True,tertiary,False,21.59,"LINESTRING (44.313784 29.1498375, 44.3137805 29.1498859, 44.3137567 29.1499298, 44.313716 29.1499628, 44.3136641 29.1499803)",roundabout,,
480535840,False,residential,False,239.221,"LINESTRING (44.3143967 29.1474574, 44.3164454 29.1462629)",,,
480535840,False,residential,True,270.531,"LINESTRING (44.3143967 29.1474574, 44.312217 29.1489724)",,,
480537137,False,residential,False,153.368,"LINESTRING (44.3143967 29.1474574, 44.3147293 29.1478577, 44.3155655 29.1473584)",,,
480535840,False,residential,False,270.531,"LINESTRING (44.312217 29.1489724, 44.3143967 29.1474574)",,,
488678125,True,tertiary,False,161.243,"LINESTRING (44.312217 29.1489724, 44.3136361 29.1497252)",,,
480536911,False,residential,True,77.651,"LINESTRING (44.314739 29.1513839, 44.3154468 29.1517088)",,,
480536911,False,residential,False,124.669,"LINESTRING (44.314739 29.1513839, 44.3145241 29.1512854, 44.3136269 29.1508242)",,,
480536913,False,residential,True,142.999,"LINESTRING (44.314739 29.1513839, 44.3143444 29.1517187, 44.3136254 29.1522233)",,,
480536912,False,residential,False,93.123,"LINESTRING (44.3136269 29.1508242, 44.314415 29.1503471)",,,
480536912,False,residential,True,88.589,"LINESTRING (44.3136269 29.1508242, 44.3128771 29.151278)",,,
480536911,False,residential,True,124.669,"LINESTRING (44.3136269 29.1508242, 44.3145241 29.1512854, 44.314739 29.1513839)",,,
474960002,True,tertiary,False,83.553,"LINESTRING (44.314415 29.1503471, 44.3136641 29.1499803)",,,
480536912,False,residential,True,93.123,"LINESTRING (44.314415 29.1503471, 44.3136269 29.1508242)",,,
474960004,True,tertiary,False,133.491,"LINESTRING (44.3115567 29.1520772, 44.3123455 29.1530604)",,,
480536912,False,residential,False,79.234,"LINESTRING (44.3115567 29.1520772, 44.3122273 29.1516713)",,,
480536913,False,residential,True,78.997,"LINESTRING (44.3136254 29.1522233, 44.3129743 29.1526492)",,,
480536914,False,residential,False,77.474,"LINESTRING (44.3136254 29.1522233, 44.3140791 29.1527964)",,,
480536914,False,residential,True,127.786,"LINESTRING (44.3136254 29.1522233, 44.3128771 29.151278)",,,
480536913,False,residential,False,142.999,"LINESTRING (44.3136254 29.1522233, 44.3143444 29.1517187, 44.314739 29.1513839)",,,
480536914,False,residential,True,77.474,"LINESTRING (44.3140791 29.1527964, 44.3136254 29.1522233)",,,
480536918,False,residential,True,75.611,"LINESTRING (44.3140791 29.1527964, 44.3134321 29.1531747)",,,
480536918,False,residential,False,179.864,"LINESTRING (44.3140791 29.1527964, 44.3146314 29.1524045, 44.3151759 29.1519617, 44.3154468 29.1517088)",,,
480536912,False,residential,False,88.589,"LINESTRING (44.3128771 29.151278, 44.3136269 29.1508242)",,,
480536912,False,residential,True,76.776,"LINESTRING (44.3128771 29.151278, 44.3122273 29.1516713)",,,
480536914,False,residential,False,127.786,"LINESTRING (44.3128771 29.151278, 44.3136254 29.1522233)",,,
480536915,False,residential,True,76.672,"LINESTRING (44.316122 29.1520662, 44.3154468 29.1517088)",,,
