osmid,highway,oneway,reversed,length,geometry,lanes
293749912,primary,False,False,79.598,"LINESTRING (38.1070851 25.0649432, 38.107759 25.0653171)",
293749912,primary,False,True,208.53,"LINESTRING (38.1070851 25.0649432, 38.1069263 25.0648498, 38.1068242 25.0647936, 38.1066656 25.0646582, 38.1065708 25.064574, 38.1064924 25.064475, 38.1063612 25.0642686, 38.1062919 25.0641596, 38.1062318 25.0640869, 38.1060495 25.0639169, 38.1059419 25.0637864, 38.1058453 25.0636725, 38.1057533 25.0635385)",
293749909,tertiary,False,True,106.31,"LINESTRING (38.1112488 25.0611153, 38.1122012 25.0607033)",2
293749917,tertiary,True,False,54.474000000000004,"LINESTRING (38.1112488 25.0611153, 38.1110305 25.0612346, 38.1108015 25.0613896)",
293749917,tertiary,True,False,18.304,"LINESTRING (38.1108015 25.0613896, 38.1106559 25.0614881)",
293749914,tertiary,True,False,17.037,"LINESTRING (38.1106559 25.0614881, 38.1106136 25.061479, 38.1105644 25.0614359, 38.1105525 25.0613852)",
293749917,tertiary,True,False,264.065,"LINESTRING (38.1106559 25.0614881, 38.1104021 25.0616667, 38.1100079 25.0619333, 38.1097294 25.0621476, 38.1095375 25.0623023, 38.1094317 25.0624119, 38.1093547 25.0625407, 38.1093112 25.062675, 38.1092815 25.0628557, 38.1092743 25.0631331, 38.1092429 25.063313)",
293749913,tertiary,True,False,22.442,"LINESTRING (38.1106869 25.0612677, 38.1107365 25.0612696, 38.1107772 25.0612839, 38.110811 25.0613207, 38.1108015 25.0613896)",
293749916,tertiary,True,False,61.366,"LINESTRING (38.1106869 25.0612677, 38.1107977 25.0612044, 38.1109174 25.0611402, 38.1110172 25.061106, 38.1110926 25.061102, 38.1112488 25.0611153)",
293749912,primary,False,False,208.52999999999997,"LINESTRING (38.1057533 25.0635385, 38.1058453 25.0636725, 38.1059419 25.0637864, 38.1060495 25.0639169, 38.1062318 25.0640869, 38.1062919 25.0641596, 38.1063612 25.0642686, 38.1064924 25.064475, 38.1065708 25.064574, 38.1066656 25.0646582, 38.1068242 25.0647936, 38.1069263 25.0648498, 38.1070851 25.0649432)",
293749912,primary,False,True,301.9530000000001,"LINESTRING (38.1057533 25.0635385, 38.1056412 25.0633753, 38.1053696 25.0629476, 38.1050105 25.0624539, 38.1048501 25.062193, 38.1047644 25.0620609, 38.1047097 25.0619371, 38.1046732 25.0618561, 38.1046277 25.0617042, 38.1045493 25.061478, 38.1044818 25.0612848, 38.1044146 25.0611273)",
293749916,tertiary,True,False,47.575,"LINESTRING (38.1057533 25.0635385, 38.1059 25.063478, 38.1061897 25.0633752)",
1094672741,residential,False,False,18.535,"LINESTRING (38.1088184 25.06539, 38.1089893 25.0654518)",
293749917,tertiary,True,False,49.405,"LINESTRING (38.1088184 25.06539, 38.1088232 25.0655922, 38.1088627 25.0658316)",
293749912,primary,False,False,26.338,"LINESTRING (38.1088627 25.0658316, 38.1088963 25.0660665)",
293749912,primary,False,True,126.969,"LINESTRING (38.1088627 25.0658316, 38.1087911 25.0658355, 38.1087437 25.0658207, 38.1086926 25.0657893, 38.1085741 25.0657034, 38.1084283 25.0656027, 38.1083171 25.0655416, 38.1081768 25.0654805, 38.1078304 25.0653567, 38.107759 25.0653171)",
293749912,primary,False,True,26.338,"LINESTRING (38.1088963 25.0660665, 38.1088627 25.0658316)",
293749912,primary,False,False,204.374,"LINESTRING (38.1088963 25.0660665, 38.1089389 25.0662416, 38.1089787 25.0663625, 38.1090232 25.0664558, 38.1091168 25.066564, 38.1092386 25.0666616, 38.1095219 25.0667806, 38.1100832 25.0669965, 38.1102844 25.0671116, 38.1103676 25.06717)",
