osmid,highway,oneway,reversed,length,junction,geometry,name
87175608,residential,False,False,74.343,,"LINESTRING (38.7859806 23.7817933, 38.7866095 23.7821336)",
309469020,residential,False,False,97.628,,"LINESTRING (38.7859806 23.7817933, 38.786759 23.78128)",
242129122,secondary,True,False,28.967,roundabout,"LINESTRING (38.7930495 23.7789367, 38.7931412 23.7789592, 38.7932215 23.7790054, 38.7932834 23.7790712)",
309469018,secondary,True,False,412.026,,"LINESTRING (38.7930495 23.7789367, 38.7933306 23.7783644, 38.7937973 23.777466, 38.7947104 23.7755577)",
242129122,secondary,True,False,11.347999999999999,roundabout,"LINESTRING (38.7931067 23.7795048, 38.7930521 23.7795153, 38.7929964 23.779517)",
242129122,secondary,True,False,39.300999999999995,roundabout,"LINESTRING (38.7933317 23.7792427, 38.7933116 23.7793291, 38.7932642 23.7794061, 38.7931937 23.7794665, 38.7931067 23.7795048)",
309607826,tertiary,True,False,190.297,,"LINESTRING (38.7933317 23.7792427, 38.7935237 23.7794247, 38.7938671 23.7796555, 38.7942318 23.7797585, 38.7950043 23.7798911)",
242129122,secondary,True,False,12.42,roundabout,"LINESTRING (38.7929284 23.7789456, 38.7929885 23.7789358, 38.7930495 23.7789367)",
87175608,residential,False,False,19.302,,"LINESTRING (38.78899 23.7842316, 38.7891233 23.7843551)",
87175608,residential,False,True,65.925,,"LINESTRING (38.78899 23.7842316, 38.7885193 23.7838242)",
242129109,tertiary,True,False,81.052,,"LINESTRING (38.78899 23.7842316, 38.7895889 23.783751)",King Faisal Road
242129122,secondary,True,False,40.277,roundabout,"LINESTRING (38.7926961 23.7792116, 38.7927163 23.779123, 38.7927653 23.7790443, 38.7928384 23.7789832, 38.7929284 23.7789456)",
309469012,secondary,True,False,40.324,,"LINESTRING (38.7926961 23.7792116, 38.7926341 23.7790651, 38.7925644 23.7789727, 38.7924962 23.7789034)",
242129104,tertiary,True,False,88.901,,"LINESTRING (38.7929964 23.779517, 38.7928686 23.7796858, 38.7926043 23.7802285)",King Faisal Road
242129122,secondary,True,False,20.284,roundabout,"LINESTRING (38.7929964 23.779517, 38.792899 23.7794977, 38.7928128 23.7794519)",
242129122,secondary,True,False,30.212,roundabout,"LINESTRING (38.7928128 23.7794519, 38.7927468 23.7793844, 38.7927066 23.7793017, 38.7926961 23.7792116)",
242129122,secondary,True,False,19.93,roundabout,"LINESTRING (38.7932834 23.7790712, 38.7933221 23.7791535, 38.7933317 23.7792427)",
242129109,tertiary,True,False,77.997,,"LINESTRING (38.7895889 23.783751, 38.7901917 23.7833177)",King Faisal Road
365373468,residential,False,True,68.736,,"LINESTRING (38.7895889 23.783751, 38.7891623 23.7832717)",
87175608,residential,False,True,19.302,,"LINESTRING (38.7891233 23.7843551, 38.78899 23.7842316)",
87175608,residential,False,False,48.689,,"LINESTRING (38.7872168 23.7825983, 38.7875426 23.782919)",
365373460,residential,False,False,12.683,,"LINESTRING (38.7872168 23.7825983, 38.787319 23.782533)",
87175608,residential,False,True,80.852,,"LINESTRING (38.7872168 23.7825983, 38.7867606 23.7822154, 38.7866095 23.7821336)",
309469302,residential,True,False,36.147,,"LINESTRING (38.788549 23.7796004, 38.7888964 23.7795325)",
309469015,residential,False,False,25.012999999999998,,"LINESTRING (38.788549 23.7796004, 38.7884399 23.7795641, 38.7883102 23.7795616)",
309469015,residential,False,True,40.034,,"LINESTRING (38.788549 23.7796004, 38.7886484 23.7796729, 38.7887205 23.779783, 38.7887436 23.7798964)",
365387399,residential,False,False,165.27100000000002,,"LINESTRING (38.7916044 23.777253, 38.7920842 23.7771276, 38.7923519 23.7769858, 38.7925298 23.776946, 38.7926642 23.777022, 38.7926101 23.7772849, 38.792686 23.7774367)",
753407277,secondary,True,False,63.492999999999995,,"LINESTRING (38.7916044 23.777253, 38.7916291 23.7773755, 38.791658 23.7774829, 38.7917383 23.7776544, 38.7918062 23.7777901)",
365375494,residential,False,True,13.819,,"LINESTRING (38.786299 23.7771272, 38.7863839 23.7772242)",
