osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,maxspeed
171423477,1,residential,False,True,92.533,"LINESTRING (57.5068445 -20.5110585, 57.5067945 -20.5110363, 57.5060542 -20.5106783)",,,
224068571,2,secondary,False,False,69.07799999999999,"LINESTRING (57.5068445 -20.5110585, 57.5068991 -20.5110468, 57.5069824 -20.5110597, 57.5072359 -20.5111709, 57.507319 -20.5112061, 57.5074583 -20.5112624)",B10,Royal Road Surinam,80
224068571,2,secondary,False,True,111.00300000000001,"LINESTRING (57.5068445 -20.5110585, 57.5067914 -20.5110856, 57.5067382 -20.5111212, 57.5065864 -20.511325, 57.5064769 -20.5114116, 57.5062273 -20.5115025, 57.505974 -20.5115707)",B10,Royal Road Surinam,80
224068571,2,secondary,False,False,32.122,"LINESTRING (57.5107915 -20.5126463, 57.5110749 -20.5127603)",B10,Royal Road Surinam,80
224068571,2,secondary,False,True,124.944,"LINESTRING (57.5107915 -20.5126463, 57.5096716 -20.5122433)",B10,Royal Road Surinam,80
223540635,1,residential,False,False,140.176,"LINESTRING (57.5107915 -20.5126463, 57.5114919 -20.5118299, 57.5116615 -20.5116875)",,Chapel Road,60
224068571,2,secondary,False,False,31.076,"LINESTRING (57.5141892 -20.5151494, 57.514415 -20.5153321)",B10,Royal Road Surinam,80
224068571,2,secondary,False,True,42.285,"LINESTRING (57.5141892 -20.5151494, 57.5140165 -20.5150521, 57.5138312 -20.5149711)",B10,Royal Road Surinam,80
74665881,1,secondary,False,False,52.494,"LINESTRING (57.5096716 -20.5122433, 57.5098654 -20.5118075)",B89,Chamouny Road,80
223288308,1,living_street,True,False,137.681,"LINESTRING (57.5096716 -20.5122433, 57.5090745 -20.513348)",,Veeren Street,60
224068571,2,secondary,False,False,124.944,"LINESTRING (57.5096716 -20.5122433, 57.5107915 -20.5126463)",B10,Royal Road Surinam,80
224068571,2,secondary,False,True,79.743,"LINESTRING (57.5096716 -20.5122433, 57.5089813 -20.511933)",B10,Royal Road Surinam,80
74665881,1,secondary,False,False,60.771,"LINESTRING (57.5102644 -20.5110377, 57.5105122 -20.5105429)",B89,Chamouny Road,80
74665881,1,secondary,False,True,3.056,"LINESTRING (57.5102644 -20.5110377, 57.5102509 -20.5110621)",B89,Chamouny Road,80
167664124,1,residential,False,True,201.202,"LINESTRING (57.5102644 -20.5110377, 57.5094819 -20.5107177, 57.5084935 -20.5103145)",,Kowlessur Road,60
167664124,1,residential,False,False,11.447,"LINESTRING (57.5083911 -20.5102771, 57.5084935 -20.5103145)",,Kowlessur Road,60
167664124,1,residential,False,True,51.961,"LINESTRING (57.5083911 -20.5102771, 57.5082792 -20.51023, 57.5079381 -20.5100813)",,Kowlessur Road,60
167664125,1,residential,True,False,238.21800000000002,"LINESTRING (57.5083911 -20.5102771, 57.5085297 -20.5104288, 57.5087255 -20.5107352, 57.5089508 -20.5110895, 57.5091466 -20.511406, 57.5093322 -20.5116159, 57.5098654 -20.5118075)",,Blackburn Road,60
167664126,1,residential,False,False,43.247,"LINESTRING (57.5078511 -20.50863, 57.5082292 -20.5087908)",,Prune Road,60
223290696,1,residential,False,False,139.096,"LINESTRING (57.5108221 -20.5098552, 57.5114137 -20.5087337)",,Rochester Falls Road,60
74665881,1,secondary,False,False,247.822,"LINESTRING (57.5108221 -20.5098552, 57.5105474 -20.5093651, 57.5098881 -20.5082716, 57.5096416 -20.5079215)",B89,Chamouny Road,80
74665881,1,secondary,False,True,66.492,"LINESTRING (57.5108221 -20.5098552, 57.5107969 -20.5099591, 57.5105789 -20.5104061)",B89,Chamouny Road,80
167664126,1,residential,False,True,144.45499999999998,"LINESTRING (57.5108221 -20.5098552, 57.5099781 -20.509547, 57.5095429 -20.5093548)",,Prune Road,60
223296578,,residential,False,False,118.34899999999999,"LINESTRING (57.5108221 -20.5098552, 57.5109398 -20.5099018, 57.5112821 -20.5099773, 57.5117353 -20.5100433, 57.5119308 -20.5100743)",,Mosque Road,60
962503891,,residential,False,True,19.647,"LINESTRING (57.5055634 -20.5090355, 57.5053892 -20.5089677)",,Kowlessur Road,
167664124,1,residential,False,False,198.256,"LINESTRING (57.5055634 -20.5090355, 57.5065234 -20.509449, 57.5072821 -20.5098016)",,Kowlessur Road,60
962503890,,residential,False,False,62.691,"LINESTRING (57.5055634 -20.5090355, 57.5054347 -20.5093282, 57.5053865 -20.5094224, 57.505314 -20.509548)",,,
74665881,1,secondary,False,False,92.096,"LINESTRING (57.5098654 -20.5118075, 57.5102509 -20.5110621)",B89,Chamouny Road,80
74665881,1,secondary,False,True,52.494,"LINESTRING (57.5098654 -20.5118075, 57.5096716 -20.5122433)",B89,Chamouny Road,80
224068571,2,secondary,False,True,89.999,"LINESTRING (57.5123389 -20.513805, 57.5117621 -20.5132023)",B10,Royal Road Surinam,80
730898257,,residential,False,True,116.359,"LINESTRING (57.5123389 -20.513805, 57.5131527 -20.513088)",,Noordally Road,60
224068571,2,secondary,False,False,85.264,"LINESTRING (57.5123389 -20.513805, 57.5127585 -20.5142056, 57.5129188 -20.5143461)",B10,Royal Road Surinam,80
223539084,,residential,True,False,135.80900000000003,"LINESTRING (57.5114006 -20.5146532, 57.5118826 -20.5142175, 57.5123389 -20.513805)",,Bhunjun Road,60
171423479,1,residential,True,False,51.766,"LINESTRING (57.5105228 -20.51466, 57.5101634 -20.5143384)",,,
223290498,1,residential,True,False,279.741,"LINESTRING (57.5105228 -20.51466, 57.5098366 -20.5152767, 57.5091017 -20.5167488)",,Hanzary Street,60
224068571,2,secondary,False,False,42.285,"LINESTRING (57.5138312 -20.5149711, 57.5140165 -20.5150521, 57.5141892 -20.5151494)",B10,Royal Road Surinam,80
224068571,2,secondary,False,True,66.62100000000001,"LINESTRING (57.5138312 -20.5149711, 57.5134553 -20.5147891, 57.5133258 -20.5147017, 57.513284 -20.5146655)",B10,Royal Road Surinam,80
171423479,1,residential,True,False,158.134,"LINESTRING (57.5101634 -20.5143384, 57.5096833 -20.5139089, 57.509206 -20.5134856, 57.5090745 -20.513348)",,,
171423484,1,residential,False,False,156.518,"LINESTRING (57.5144465 -20.5137898, 57.5141921 -20.5136376, 57.5140828 -20.5135461, 57.5138595 -20.5133964, 57.5136047 -20.5132884, 57.5134142 -20.5132004, 57.5133418 -20.5131678, 57.5131527 -20.513088)",,,60
223296576,1,residential,False,True,453.9099999999999,"LINESTRING (57.5144465 -20.5137898, 57.5146727 -20.5135483, 57.5147585 -20.513473, 57.5147799 -20.5134378, 57.5148041 -20.5134026, 57.5143883 -20.5129479, 57.5141684 -20.5126917, 57.5139699 -20.5124631, 57.5138492 -20.5122923, 57.5137848 -20.5122169, 57.5137527 -20.5121139, 57.5137178 -20.5120109, 57.5136963 -20.5119456, 57.5136239 -20.511815, 57.5135166 -20.5115562, 57.5134362 -20.5113778, 57.5134067 -20.5112673, 57.5133959 -20.5111593, 57.5133852 -20.511006, 57.5133906 -20.510893, 57.5134227 -20.5107774, 57.5134201 -20.5106644, 57.5133879 -20.5105312, 57.513353 -20.5104182, 57.5132768 -20.5102672)",,Toofany Road,60
730898257,,residential,False,False,116.359,"LINESTRING (57.5131527 -20.513088, 57.5123389 -20.513805)",,Noordally Road,60
171423484,1,residential,False,False,220.411,"LINESTRING (57.5131527 -20.513088, 57.5131085 -20.5130324, 57.5128966 -20.5128663, 57.5124674 -20.5124694, 57.5121375 -20.5121253, 57.511741 -20.511737, 57.5116615 -20.5116875)",,,60
171423484,1,residential,False,True,156.518,"LINESTRING (57.5131527 -20.513088, 57.5133418 -20.5131678, 57.5134142 -20.5132004, 57.5136047 -20.5132884, 57.5138595 -20.5133964, 57.5140828 -20.5135461, 57.5141921 -20.5136376, 57.5144465 -20.5137898)",,,60
171423480,1,residential,False,True,117.10300000000001,"LINESTRING (57.505974 -20.5115707, 57.5058424 -20.5110073, 57.5057445 -20.5105398)",,,
224068571,2,secondary,False,False,111.003,"LINESTRING (57.505974 -20.5115707, 57.5062273 -20.5115025, 57.5064769 -20.5114116, 57.5065864 -20.511325, 57.5067382 -20.5111212, 57.5067914 -20.5110856, 57.5068445 -20.5110585)",B10,Royal Road Surinam,80
224068571,2,secondary,False,True,99.69900000000001,"LINESTRING (57.505974 -20.5115707, 57.5057876 -20.5116118, 57.5056993 -20.5116293, 57.5056 -20.5116156, 57.5054444 -20.5115547, 57.5050974 -20.5113563)",B10,Royal Road Surinam,80
171423477,1,residential,False,False,35.742,"LINESTRING (57.5057445 -20.5105398, 57.5060542 -20.5106783)",,,
171423480,1,residential,False,False,117.10300000000001,"LINESTRING (57.5057445 -20.5105398, 57.5058424 -20.5110073, 57.505974 -20.5115707)",,,
223297847,1,residential,True,False,152.00400000000002,"LINESTRING (57.5140258 -20.5166496, 57.5140627 -20.5165303, 57.514415 -20.5153321)",,Social Welfare Center Road,60
297404093,1,residential,True,False,112.858,"LINESTRING (57.5140258 -20.5166496, 57.5138568 -20.5166044, 57.51361 -20.5164536, 57.513138 -20.5160869)",,Railway Road,60
171423477,1,residential,False,True,35.742,"LINESTRING (57.5060542 -20.5106783, 57.5057445 -20.5105398)",,,
171423477,1,residential,False,False,92.533,"LINESTRING (57.5060542 -20.5106783, 57.5067945 -20.5110363, 57.5068445 -20.5110585)",,,
"[998670250, 730898262]",,residential,False,False,191.51,"LINESTRING (57.5060542 -20.5106783, 57.5069556 -20.510568, 57.5070387 -20.5105554, 57.5070655 -20.5105303, 57.5070816 -20.5104876, 57.5072821 -20.5098016)",,Ghoorah Street,60
74665881,1,secondary,False,False,3.056,"LINESTRING (57.5102509 -20.5110621, 57.5102644 -20.5110377)",B89,Chamouny Road,80
74665881,1,secondary,False,True,92.096,"LINESTRING (57.5102509 -20.5110621, 57.5098654 -20.5118075)",B89,Chamouny Road,80
987374328,1,residential,False,True,162.62599999999998,"LINESTRING (57.5102509 -20.5110621, 57.5105577 -20.5111857, 57.5111773 -20.5114696, 57.5113999 -20.5115575, 57.5115641 -20.5116421, 57.5116615 -20.5116875)",,Tamil Temple Road,60
171423482,1,residential,True,False,145.22899999999998,"LINESTRING (57.513138 -20.5160869, 57.5132882 -20.5159562, 57.5134089 -20.5158231, 57.5135414 -20.5155661, 57.5136818 -20.5152679, 57.5138312 -20.5149711)",,Oodun Road,60
297404093,1,residential,True,False,100.32900000000001,"LINESTRING (57.513138 -20.5160869, 57.5127544 -20.5157955, 57.512397 -20.5155104)",,Railway Road,60
171423484,1,residential,False,True,220.41099999999997,"LINESTRING (57.5116615 -20.5116875, 57.511741 -20.511737, 57.5121375 -20.5121253, 57.5124674 -20.5124694, 57.5128966 -20.5128663, 57.5131085 -20.5130324, 57.5131527 -20.513088)",,,60
223540635,1,residential,False,True,140.176,"LINESTRING (57.5116615 -20.5116875, 57.5114919 -20.5118299, 57.5107915 -20.5126463)",,Chapel Road,60
360901737,1,residential,False,False,124.06700000000001,"LINESTRING (57.5116615 -20.5116875, 57.5121413 -20.5112133, 57.5125077 -20.5109033)",,Peerbus Street,60
987374328,1,residential,False,False,162.62599999999998,"LINESTRING (57.5116615 -20.5116875, 57.5115641 -20.5116421, 57.5113999 -20.5115575, 57.5111773 -20.5114696, 57.5105577 -20.5111857, 57.5102509 -20.5110621)",,Tamil Temple Road,60
297404093,1,residential,True,False,12.618,"LINESTRING (57.512397 -20.5155104, 57.5123046 -20.515437)",,Railway Road,60
989885254,,residential,False,True,131.755,"LINESTRING (57.512397 -20.5155104, 57.513284 -20.5146655)",,,
171423479,1,residential,True,False,65.609,"LINESTRING (57.5109685 -20.515077, 57.5105228 -20.51466)",,,
223539084,,residential,True,False,65.159,"LINESTRING (57.5109685 -20.515077, 57.5114006 -20.5146532)",,Bhunjun Road,60
223288308,1,living_street,True,False,102.688,"LINESTRING (57.5079434 -20.5151679, 57.5075195 -20.5160017)",,Veeren Street,60
987495011,,residential,False,True,124.142,"LINESTRING (57.5079434 -20.5151679, 57.5089683 -20.515738)",,,
223287134,1,residential,True,False,68.38,"LINESTRING (57.5059662 -20.5147542, 57.5054432 -20.5143824)",,Rue Alexandre Paul,60
223288304,1,residential,False,True,267.245,"LINESTRING (57.5059662 -20.5147542, 57.5065194 -20.5136968, 57.507091 -20.512594)",,Sampath Road,60
223287137,1,residential,False,True,292.713,"LINESTRING (57.5077361 -20.5128032, 57.5064651 -20.5151511)",,Maudarbaccus Lane,60
223288310,1,residential,True,False,90.719,"LINESTRING (57.5077361 -20.5128032, 57.5082531 -20.5130337, 57.5085314 -20.5131348)",,,
223287134,1,residential,True,False,76.387,"LINESTRING (57.5075195 -20.5160017, 57.5069653 -20.5155517)",,Rue Alexandre Paul,60
223288489,1,residential,True,False,138.902,"LINESTRING (57.5075195 -20.5160017, 57.5085679 -20.5167739)",,Veeren Road,
223287135,,residential,False,True,145.719,"LINESTRING (57.5072969 -20.5126292, 57.5078799 -20.5114379)",,,
223288306,1,residential,False,True,21.798,"LINESTRING (57.5072969 -20.5126292, 57.507091 -20.512594)",,,
223288310,1,residential,True,False,49.664,"LINESTRING (57.5072969 -20.5126292, 57.5077361 -20.5128032)",,,
223287134,1,residential,True,False,68.171,"LINESTRING (57.5064651 -20.5151511, 57.5059662 -20.5147542)",,Rue Alexandre Paul,60
223287137,1,residential,False,False,292.713,"LINESTRING (57.5064651 -20.5151511, 57.5077361 -20.5128032)",,Maudarbaccus Lane,60
223287135,,residential,False,False,145.719,"LINESTRING (57.5078799 -20.5114379, 57.5072969 -20.5126292)",,,
224068571,2,secondary,False,False,54.041,"LINESTRING (57.5078799 -20.5114379, 57.5083477 -20.5116482)",B10,Royal Road Surinam,80
224068571,2,secondary,False,True,48.049,"LINESTRING (57.5078799 -20.5114379, 57.5074583 -20.5112624)",B10,Royal Road Surinam,80
223537928,1,residential,False,True,239.554,"LINESTRING (57.5054432 -20.5143824, 57.5055662 -20.5141126, 57.5056175 -20.5140055, 57.5058214 -20.5136639, 57.5063906 -20.5125975, 57.5064469 -20.5125143, 57.5064862 -20.512465)",,,
223288306,1,residential,False,False,64.771,"LINESTRING (57.5064862 -20.512465, 57.5065965 -20.5125014, 57.5067333 -20.5125385, 57.507091 -20.512594)",,,
223537928,1,residential,False,False,239.554,"LINESTRING (57.5064862 -20.512465, 57.5064469 -20.5125143, 57.5063906 -20.5125975, 57.5058214 -20.5136639, 57.5056175 -20.5140055, 57.5055662 -20.5141126, 57.5054432 -20.5143824)",,,
223290499,1,residential,True,False,38.356,"LINESTRING (57.5085679 -20.5167739, 57.508694 -20.5164498)",,Khirodhur Street,60
223290505,1,residential,True,False,53.927,"LINESTRING (57.5091017 -20.5167488, 57.508694 -20.5164498)",,,
223290499,1,residential,True,False,84.146,"LINESTRING (57.508694 -20.5164498, 57.5089683 -20.515738)",,Khirodhur Street,60
987495011,,residential,False,False,124.142,"LINESTRING (57.5089683 -20.515738, 57.5079434 -20.5151679)",,,
223290499,1,residential,True,False,206.423,"LINESTRING (57.5089683 -20.515738, 57.509386 -20.514876, 57.5095979 -20.5146763, 57.5101634 -20.5143384)",,Khirodhur Street,60
223296576,1,residential,False,False,30.175,"LINESTRING (57.5132082 -20.5100037, 57.5132388 -20.5101024, 57.5132768 -20.5102672)",,Toofany Road,60
223296576,1,residential,False,False,453.91,"LINESTRING (57.5132768 -20.5102672, 57.513353 -20.5104182, 57.5133879 -20.5105312, 57.5134201 -20.5106644, 57.5134227 -20.5107774, 57.5133906 -20.510893, 57.5133852 -20.511006, 57.5133959 -20.5111593, 57.5134067 -20.5112673, 57.5134362 -20.5113778, 57.5135166 -20.5115562, 57.5136239 -20.511815, 57.5136963 -20.5119456, 57.5137178 -20.5120109, 57.5137527 -20.5121139, 57.5137848 -20.5122169, 57.5138492 -20.5122923, 57.5139699 -20.5124631, 57.5141684 -20.5126917, 57.5143883 -20.5129479, 57.5148041 -20.5134026, 57.5147799 -20.5134378, 57.5147585 -20.513473, 57.5146727 -20.5135483, 57.5144465 -20.5137898)",,Toofany Road,60
