osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,bridge
"[1180225528, 1180225529, 1085891227, 1085891228]",False,2,secondary,60,True,176.589,"LINESTRING (57.5169381 -20.3126266, 57.517131 -20.3125293, 57.5173439 -20.3124279, 57.5176048 -20.3122868, 57.5177756 -20.3121964, 57.518067 -20.3120587, 57.5181442 -20.3120222, 57.5182367 -20.3119882, 57.5183211 -20.3119861, 57.5184626 -20.3119941)",B5,Georges Guibert Street,yes
223509266,True,2,residential,,False,143.156,"LINESTRING (57.5224287 -20.312802, 57.5237528 -20.3131419)",,P de Sornay Street,
224361255,True,2,tertiary,40,False,165.49800000000002,"LINESTRING (57.5224287 -20.312802, 57.5228415 -20.3131714, 57.5235284 -20.313847, 57.5235433 -20.313861)",B63,Adrien d'Epinay Street,
223666060,False,1,tertiary,30,True,15.608,"LINESTRING (57.5249581 -20.3152925, 57.5248823 -20.3153354, 57.52483 -20.3153651)",,,
508502006,False,2,tertiary,60,False,14.689,"LINESTRING (57.5258745 -20.3175514, 57.5257436 -20.3176002)",,Chasteauneuf Street,
223331683,True,1,residential,60,False,105.74000000000001,"LINESTRING (57.522353 -20.3180489, 57.5219741 -20.3182532, 57.5217772 -20.318315, 57.5215886 -20.3183288, 57.5215048 -20.318317, 57.5214105 -20.3183033)",,R. Gajudhur Street,
223310341,False,2,primary,60,False,11.771,"LINESTRING (57.5238293 -20.3173239, 57.5238806 -20.3174182)",A10,Royal Road Curepipe,
223331683,True,1,residential,60,False,173.775,"LINESTRING (57.5238293 -20.3173239, 57.522353 -20.3180489)",,R. Gajudhur Street,
223310341,False,2,primary,60,True,138.75799999999998,"LINESTRING (57.5238293 -20.3173239, 57.5236517 -20.3169847, 57.5235255 -20.3167403, 57.523361 -20.3163926, 57.5232772 -20.3161892)",A10,Royal Road Curepipe,
223665927,True,1,unclassified,,False,42.175,"LINESTRING (57.5257436 -20.3176002, 57.5255906 -20.3172491)",,,
508502006,False,2,tertiary,60,True,14.689,"LINESTRING (57.5257436 -20.3176002, 57.5258745 -20.3175514)",,Chasteauneuf Street,
508502006,False,2,tertiary,60,False,123.77,"LINESTRING (57.5257436 -20.3176002, 57.5252717 -20.317816, 57.5246684 -20.3180714)",,Chasteauneuf Street,
223316443,True,1,unclassified,,False,104.53399999999999,"LINESTRING (57.5244941 -20.3177565, 57.5244616 -20.3176969, 57.5242124 -20.317239, 57.5238806 -20.3174182)",,,
223316446,True,1,unclassified,,False,39.494,"LINESTRING (57.5244941 -20.3177565, 57.5246468 -20.318043, 57.5246684 -20.3180714)",,Rue Ferriere,
223314241,True,,unclassified,,False,45.522,"LINESTRING (57.5259426 -20.3179589, 57.5258908 -20.3178463, 57.5258008 -20.3176505, 57.5257436 -20.3176002)",,,
223428283,True,1,residential,60,False,174.05499999999998,"LINESTRING (57.5207681 -20.3192666, 57.520738 -20.3191736, 57.5205998 -20.3190145, 57.5203442 -20.3187394, 57.5199105 -20.3182659, 57.5197382 -20.3180448)",,Lamarque Street,
223332235,True,1,tertiary,60,False,126.336,"LINESTRING (57.5214105 -20.3183033, 57.5207681 -20.3192666)",,Raffray Street,
223428282,False,2,tertiary,60,True,110.703,"LINESTRING (57.5214105 -20.3183033, 57.5209475 -20.3174074)",,Avenue de Sornay,
223428289,False,2,tertiary,60,True,110.734,"LINESTRING (57.5195145 -20.3141145, 57.5190784 -20.3132065)",,William Newton Avenue,
223420871,False,2,unclassified,60,True,292.939,"LINESTRING (57.5195145 -20.3141145, 57.5197203 -20.3140034, 57.521949 -20.3128)",,Sir Virgile Naz Street,
503057441,False,2,tertiary,60,False,82.53999999999999,"LINESTRING (57.5195145 -20.3141145, 57.5197284 -20.3146524, 57.5197911 -20.31481)",,Sir William Newton Avenue,
"[1180225520, 1180225521]",False,2,residential,60,False,101.45599999999999,"LINESTRING (57.5195145 -20.3141145, 57.5187973 -20.3144869, 57.5186637 -20.3145571)",,Belvedere Street,yes
223310341,False,2,primary,60,False,138.758,"LINESTRING (57.5232772 -20.3161892, 57.523361 -20.3163926, 57.5235255 -20.3167403, 57.5236517 -20.3169847, 57.5238293 -20.3173239)",A10,Royal Road Curepipe,
223310341,False,2,primary,60,True,56.53,"LINESTRING (57.5232772 -20.3161892, 57.5231672 -20.3159407, 57.523118 -20.3158307, 57.5230813 -20.3157157)",A10,Royal Road Curepipe,
223310344,False,2,unclassified,60,True,278.18899999999996,"LINESTRING (57.5232772 -20.3161892, 57.5229944 -20.3163287, 57.5228955 -20.3163894, 57.5220837 -20.3168148, 57.5209475 -20.3174074)",,Sir John Pope Hennessy Street,
223420841,True,1,tertiary,60,False,71.151,"LINESTRING (57.5232772 -20.3161892, 57.5235726 -20.3160104, 57.5237107 -20.3159475, 57.5238701 -20.3158749)",,Malartic Street,
"[1180225522, 1180225523, 223420845]",False,2,residential,60,False,93.85,"LINESTRING (57.5186637 -20.3145571, 57.5181754 -20.3148373, 57.5181066 -20.3148768, 57.5178929 -20.3149927)",,Belvedere Street,yes
"[1180225520, 1180225521]",False,2,residential,60,True,101.45599999999999,"LINESTRING (57.5186637 -20.3145571, 57.5187973 -20.3144869, 57.5195145 -20.3141145)",,Belvedere Street,yes
1180225524,False,,residential,60,False,99.293,"LINESTRING (57.5186637 -20.3145571, 57.5187268 -20.3147903, 57.5187456 -20.3149023, 57.518754 -20.3150065, 57.5187456 -20.3151224, 57.5187037 -20.3152363, 57.5185906 -20.3154033)",,Doctor Edwards Street,
223578180,False,,residential,,False,77.31,"LINESTRING (57.5185906 -20.3154033, 57.5188299 -20.3152499, 57.5189932 -20.315123, 57.5191564 -20.3149587)",,,
"[223420842, 1180225524, 1180225525]",False,,residential,60,False,286.06100000000004,"LINESTRING (57.5185906 -20.3154033, 57.5184796 -20.3155173, 57.518402 -20.3155782, 57.5183234 -20.3156676, 57.5182183 -20.3158093, 57.5181627 -20.315878, 57.5180954 -20.31593, 57.518016 -20.3159706, 57.5179941 -20.3159795, 57.5179147 -20.3160119, 57.5178842 -20.3160243, 57.5178349 -20.3160564, 57.517803 -20.3160916, 57.5177916 -20.3161494, 57.5177817 -20.3162687, 57.5177744 -20.3163287, 57.5177308 -20.3163867, 57.5176807 -20.316426, 57.5171473 -20.3167297, 57.5166091 -20.3170324)",,Doctor Edwards Street,yes
1180225524,False,,residential,60,True,99.29299999999999,"LINESTRING (57.5185906 -20.3154033, 57.5187037 -20.3152363, 57.5187456 -20.3151224, 57.518754 -20.3150065, 57.5187456 -20.3149023, 57.5187268 -20.3147903, 57.5186637 -20.3145571)",,Doctor Edwards Street,
223310344,False,2,unclassified,60,True,66.173,"LINESTRING (57.5209475 -20.3174074, 57.5203892 -20.3176903)",,Sir John Pope Hennessy Street,
223428282,False,2,tertiary,60,False,110.703,"LINESTRING (57.5209475 -20.3174074, 57.5214105 -20.3183033)",,Avenue de Sornay,
223310344,False,2,unclassified,60,False,278.18899999999996,"LINESTRING (57.5209475 -20.3174074, 57.5220837 -20.3168148, 57.5228955 -20.3163894, 57.5229944 -20.3163287, 57.5232772 -20.3161892)",,Sir John Pope Hennessy Street,
503057441,False,2,tertiary,60,True,151.89000000000001,"LINESTRING (57.5209475 -20.3174074, 57.5204028 -20.3163739, 57.5203148 -20.3161774)",,Sir William Newton Avenue,
223310344,False,2,unclassified,60,False,8.495,"LINESTRING (57.5197382 -20.3180448, 57.5198068 -20.3180036)",,Sir John Pope Hennessy Street,
223310344,False,2,unclassified,60,True,93.427,"LINESTRING (57.5197382 -20.3180448, 57.5189558 -20.3184542)",,Sir John Pope Hennessy Street,
223310341,False,2,primary,60,True,91.654,"LINESTRING (57.5249958 -20.3193898, 57.5246726 -20.3187812, 57.5246016 -20.3186531)",A10,Royal Road Curepipe,
223331687,False,2,tertiary,60,True,105.415,"LINESTRING (57.5190784 -20.3132065, 57.5186607 -20.3123432)",,Sir William Newton Avenue,
223428289,False,2,tertiary,60,False,110.734,"LINESTRING (57.5190784 -20.3132065, 57.5195145 -20.3141145)",,William Newton Avenue,
223509265,True,1,residential,60,False,243.423,"LINESTRING (57.5190784 -20.3132065, 57.5211399 -20.3121795)",,Meldrum Street,
503050751,False,1,residential,,False,72.098,"LINESTRING (57.5190784 -20.3132065, 57.5184626 -20.3135013)",,S. P. Narrainen Street,
223310341,False,2,primary,60,False,57.825,"LINESTRING (57.5243325 -20.3181984, 57.5243911 -20.3182975, 57.5246016 -20.3186531)",A10,Royal Road Curepipe,
223310341,False,2,primary,60,True,98.72500000000001,"LINESTRING (57.5243325 -20.3181984, 57.5242845 -20.3181155, 57.5241236 -20.3178377, 57.5238806 -20.3174182)",A10,Royal Road Curepipe,
223331686,False,2,tertiary,60,False,178.165,"LINESTRING (57.5243325 -20.3181984, 57.5241729 -20.3182671, 57.5236973 -20.3184719, 57.5231317 -20.3187316, 57.5227905 -20.3188882)",,Sir Winston Churchil Street,
508502006,False,2,tertiary,60,True,37.766,"LINESTRING (57.5243325 -20.3181984, 57.5244383 -20.3181584, 57.5246684 -20.3180714)",,Chasteauneuf Street,
223310341,False,2,primary,60,False,91.654,"LINESTRING (57.5246016 -20.3186531, 57.5246726 -20.3187812, 57.5249958 -20.3193898)",A10,Royal Road Curepipe,
223310341,False,2,primary,60,True,57.825,"LINESTRING (57.5246016 -20.3186531, 57.5243911 -20.3182975, 57.5243325 -20.3181984)",A10,Royal Road Curepipe,
223319327,True,,unclassified,,False,159.736,"LINESTRING (57.5246016 -20.3186531, 57.524839 -20.3185277, 57.5254568 -20.3182016, 57.5259426 -20.3179589)",,Impasse Monoprix,
223420841,True,1,tertiary,60,False,115.034,"LINESTRING (57.5238701 -20.3158749, 57.52483 -20.3153651)",,Malartic Street,
223665927,True,1,unclassified,,False,66.608,"LINESTRING (57.5241796 -20.3163989, 57.5238701 -20.3158749)",,,
481621908,False,,residential,40,False,64.67,"LINESTRING (57.5241796 -20.3163989, 57.5247343 -20.3161388)",,Man Him Street,
223316449,True,1,unclassified,,False,127.50200000000001,"LINESTRING (57.5255906 -20.3172491, 57.5252251 -20.3174182, 57.5244941 -20.3177565)",,Rue Rene Maigrot,
223665927,True,1,unclassified,,False,257.449,"LINESTRING (57.5255906 -20.3172491, 57.5252433 -20.3166579, 57.5251973 -20.3165796, 57.5251481 -20.3166012, 57.5243846 -20.3169368, 57.5242995 -20.3168742, 57.5242307 -20.3167822, 57.5242091 -20.3167427, 57.5241922 -20.3167182, 57.5241753 -20.3166364, 57.5242944 -20.3165863, 57.5241796 -20.3163989)",,,
223310341,False,2,primary,60,True,11.771,"LINESTRING (57.5238806 -20.3174182, 57.5238293 -20.3173239)",A10,Royal Road Curepipe,
223310341,False,2,primary,60,False,98.72500000000001,"LINESTRING (57.5238806 -20.3174182, 57.5241236 -20.3178377, 57.5242845 -20.3181155, 57.5243325 -20.3181984)",A10,Royal Road Curepipe,
508502006,False,2,tertiary,60,False,37.766,"LINESTRING (57.5246684 -20.3180714, 57.5244383 -20.3181584, 57.5243325 -20.3181984)",,Chasteauneuf Street,
508502006,False,2,tertiary,60,True,123.77,"LINESTRING (57.5246684 -20.3180714, 57.5252717 -20.317816, 57.5257436 -20.3176002)",,Chasteauneuf Street,
771561546,False,2,primary,40,False,16.639,"LINESTRING (57.5235433 -20.313861, 57.5235056 -20.3140064)",A10,Royal Road Curepipe,
223285878,True,2,tertiary,30,False,217.03300000000002,"LINESTRING (57.5235433 -20.313861, 57.5241956 -20.3145224, 57.5248372 -20.3151719, 57.5249581 -20.3152925)",B63,Jerningham Street,
1256852328,False,2,primary,40,True,82.89099999999999,"LINESTRING (57.5235433 -20.313861, 57.5235499 -20.3138379, 57.5236675 -20.3134347, 57.5237528 -20.3131419)",A10,Royal Road Curepipe,
223310341,False,2,primary,60,False,9.181,"LINESTRING (57.5235056 -20.3140064, 57.523478 -20.3140848)",A10,Royal Road Curepipe,
771561546,False,2,primary,40,True,16.639,"LINESTRING (57.5235056 -20.3140064, 57.5235433 -20.313861)",A10,Royal Road Curepipe,
223727472,True,1,tertiary,60,False,301.433,"LINESTRING (57.5235056 -20.3140064, 57.5230321 -20.3135643, 57.5229873 -20.3133441, 57.5225205 -20.3129155, 57.521824 -20.3123665, 57.5215555 -20.3121495, 57.5215264 -20.3120941)",B63,Swami Sivananda Avenue,
223727467,False,2,secondary,30,True,117.398,"LINESTRING (57.5242262 -20.3113873, 57.5231185 -20.3115758)",,Theodore Sauzier Street,
1256852328,False,2,primary,40,True,75.449,"LINESTRING (57.5242262 -20.3113873, 57.5244224 -20.3107342)",A10,Royal Road Curepipe,
1256852328,False,2,primary,40,False,201.30400000000003,"LINESTRING (57.5242262 -20.3113873, 57.5241918 -20.3115312, 57.5241468 -20.3116638, 57.5241134 -20.3117667, 57.5238092 -20.3129374, 57.5237828 -20.313033, 57.5237528 -20.3131419)",A10,Royal Road Curepipe,
223331685,True,1,residential,,False,103.896,"LINESTRING (57.5227905 -20.3188882, 57.5226424 -20.3185862, 57.522353 -20.3180489)",,,
223331686,False,2,tertiary,60,True,178.16500000000002,"LINESTRING (57.5227905 -20.3188882, 57.5231317 -20.3187316, 57.5236973 -20.3184719, 57.5241729 -20.3182671, 57.5243325 -20.3181984)",,Sir Winston Churchil Street,
503057437,False,,unclassified,,False,73.461,"LINESTRING (57.522441 -20.3159912, 57.5230813 -20.3157157)",,,
223578180,False,,residential,,True,77.31,"LINESTRING (57.5191564 -20.3149587, 57.5189932 -20.315123, 57.5188299 -20.3152499, 57.5185906 -20.3154033)",,,
"[223578179, 500246493]",False,,residential,,True,100.30799999999999,"LINESTRING (57.517166 -20.3146076, 57.5171911 -20.3146607, 57.517233 -20.314698, 57.5172833 -20.3147078, 57.5174027 -20.3146489, 57.5174635 -20.3146273, 57.5175158 -20.3146371, 57.5175452 -20.3146744, 57.517608 -20.3147569, 57.517719 -20.3148454, 57.5178929 -20.3149927)",,,
"[223578179, 500246493]",False,,residential,,False,100.30799999999999,"LINESTRING (57.5178929 -20.3149927, 57.517719 -20.3148454, 57.517608 -20.3147569, 57.5175452 -20.3146744, 57.5175158 -20.3146371, 57.5174635 -20.3146273, 57.5174027 -20.3146489, 57.5172833 -20.3147078, 57.517233 -20.314698, 57.5171911 -20.3146607, 57.517166 -20.3146076)",,,
500246492,False,,residential,,True,72.988,"LINESTRING (57.5178929 -20.3149927, 57.5177761 -20.315167, 57.5176402 -20.3152978, 57.517391 -20.3154288)",,Sir Charles Gaetan Duval Street,
"[1180225522, 1180225523, 223420845]",False,2,residential,60,True,93.85,"LINESTRING (57.5178929 -20.3149927, 57.5181066 -20.3148768, 57.5181754 -20.3148373, 57.5186637 -20.3145571)",,Belvedere Street,yes
500246492,False,,residential,,True,41.221,"LINESTRING (57.517391 -20.3154288, 57.5170297 -20.3155792)",,Sir Charles Gaetan Duval Street,
671695396,False,,residential,,False,40.731,"LINESTRING (57.517391 -20.3154288, 57.5172096 -20.3151044)",,,
500246492,False,,residential,,False,72.988,"LINESTRING (57.517391 -20.3154288, 57.5176402 -20.3152978, 57.5177761 -20.315167, 57.5178929 -20.3149927)",,Sir Charles Gaetan Duval Street,
500246492,False,,residential,,False,41.221,"LINESTRING (57.5170297 -20.3155792, 57.517391 -20.3154288)",,Sir Charles Gaetan Duval Street,
500246492,False,,residential,,True,41.571,"LINESTRING (57.5170297 -20.3155792, 57.5166623 -20.3157243)",,Sir Charles Gaetan Duval Street,
671695397,False,,residential,,True,65.347,"LINESTRING (57.5170297 -20.3155792, 57.5167483 -20.3150541)",,,
508506701,False,2,unclassified,,True,30.924,"LINESTRING (57.521307 -20.311907, 57.5215264 -20.3120941)",,Adrien d'Epinay Street,
223784863,False,2,residential,60,False,98.99600000000001,"LINESTRING (57.521307 -20.311907, 57.5214462 -20.3113186, 57.5214938 -20.3110345)",,Abbe Laval Street,
508506701,False,2,unclassified,,False,142.406,"LINESTRING (57.521307 -20.311907, 57.5206954 -20.3114942, 57.5201986 -20.3111589)",,Adrien d'Epinay Street,
508506701,False,2,unclassified,,False,30.924,"LINESTRING (57.5215264 -20.3120941, 57.521307 -20.311907)",,Adrien d'Epinay Street,
223727467,False,2,secondary,30,False,179.324,"LINESTRING (57.5215264 -20.3120941, 57.5216268 -20.3120288, 57.5217484 -20.3119451, 57.5218642 -20.3118671, 57.5219419 -20.31182, 57.5220537 -20.3117658, 57.5221461 -20.3117359, 57.522225 -20.3117155, 57.5223241 -20.3117037, 57.5223995 -20.3116913, 57.5229092 -20.3116029, 57.5231185 -20.3115758)",,Theodore Sauzier Street,
"[508506697, 224361255]",True,"['1', '2']",tertiary,40,False,122.982,"LINESTRING (57.5215264 -20.3120941, 57.5215927 -20.3121227, 57.5219385 -20.3124169, 57.5224287 -20.312802)",B63,Adrien d'Epinay Street,
1256852328,False,2,primary,40,False,75.449,"LINESTRING (57.5244224 -20.3107342, 57.5242262 -20.3113873)",A10,Royal Road Curepipe,
500770598,False,,residential,,True,167.791,"LINESTRING (57.5203148 -20.3161774, 57.5196099 -20.3165189, 57.5192918 -20.316686, 57.5192262 -20.3167059, 57.5191835 -20.3166901, 57.5190523 -20.3163998)",,,
503057441,False,2,tertiary,60,False,151.89000000000001,"LINESTRING (57.5203148 -20.3161774, 57.5204028 -20.3163739, 57.5209475 -20.3174074)",,Sir William Newton Avenue,
503057441,False,2,tertiary,60,True,161.567,"LINESTRING (57.5203148 -20.3161774, 57.5201933 -20.3158788, 57.5197911 -20.31481)",,Sir William Newton Avenue,
495768404,False,,residential,,False,140.96699999999998,"LINESTRING (57.5173217 -20.3193323, 57.5169792 -20.3188152, 57.5169641 -20.3187696, 57.5169689 -20.3187175, 57.5169908 -20.3186767, 57.517032 -20.3186423, 57.5174541 -20.3184049)",,,
"[223310344, 1180225526, 1180225527]",False,2,unclassified,60,False,136.464,"LINESTRING (57.5173217 -20.3193323, 57.5174174 -20.3192842, 57.5176355 -20.319167, 57.5177118 -20.319126, 57.5182501 -20.3188367, 57.5183601 -20.3187787, 57.5184599 -20.3187267)",,Sir John Pope Hennessy Street,yes
223310341,False,2,primary,60,False,38.034,"LINESTRING (57.5233532 -20.3144329, 57.5232775 -20.3147675)",A10,Royal Road Curepipe,
223310341,False,2,primary,60,True,40.836,"LINESTRING (57.5233532 -20.3144329, 57.5234514 -20.3141606, 57.523478 -20.3140848)",A10,Royal Road Curepipe,
389382972,True,2,residential,60,False,308.602,"LINESTRING (57.5229148 -20.314853, 57.5227509 -20.3149458, 57.522585 -20.3150426, 57.5213184 -20.3156725, 57.5203148 -20.3161774)",,Remono Street,
732435239,False,,residential,,False,82.13600000000001,"LINESTRING (57.5229148 -20.314853, 57.5228718 -20.3149635, 57.5228235 -20.3151874, 57.522786 -20.3153622, 57.5227756 -20.315437, 57.5227565 -20.3155747)",,,
223310341,False,2,primary,60,True,38.034,"LINESTRING (57.5232775 -20.3147675, 57.5233532 -20.3144329)",A10,Royal Road Curepipe,
223310341,False,2,primary,60,False,108.28899999999999,"LINESTRING (57.5232775 -20.3147675, 57.5231191 -20.3152846, 57.5230908 -20.3153916, 57.5230719 -20.3155104, 57.5230751 -20.3156087, 57.5230813 -20.3157157)",A10,Royal Road Curepipe,
389382972,True,2,residential,60,False,40.629999999999995,"LINESTRING (57.5232775 -20.3147675, 57.5231437 -20.3147563, 57.5230548 -20.3147711, 57.5229148 -20.314853)",,Remono Street,
500770598,False,,residential,,False,167.791,"LINESTRING (57.5190523 -20.3163998, 57.5191835 -20.3166901, 57.5192262 -20.3167059, 57.5192918 -20.316686, 57.5196099 -20.3165189, 57.5203148 -20.3161774)",,,
223310337,False,2,secondary,60,False,26.92,"LINESTRING (57.5187118 -20.3120573, 57.5184626 -20.3119941)",B5,Georges Guibert Street,
223310337,False,2,secondary,60,True,109.223,"LINESTRING (57.5187118 -20.3120573, 57.51879 -20.312068, 57.5189411 -20.312083, 57.5190997 -20.3120658, 57.5192761 -20.3119916, 57.5197116 -20.311843)",B5,Georges Guibert Street,
508760803,True,1,tertiary,,False,32.486999999999995,"LINESTRING (57.5187118 -20.3120573, 57.5186919 -20.3121097, 57.5186771 -20.3121489, 57.5186711 -20.3121971, 57.5186607 -20.3123432)",,Emile Sauzier Street,
389382971,True,2,residential,60,False,252.482,"LINESTRING (57.5197911 -20.31481, 57.5219144 -20.3145024, 57.5221843 -20.3144656)",,Cossigny Street,
503057441,False,2,tertiary,60,False,161.567,"LINESTRING (57.5197911 -20.31481, 57.5201933 -20.3158788, 57.5203148 -20.3161774)",,Sir William Newton Avenue,
503057441,False,2,tertiary,60,True,82.53999999999999,"LINESTRING (57.5197911 -20.31481, 57.5197284 -20.3146524, 57.5195145 -20.3141145)",,Sir William Newton Avenue,
481621908,False,,residential,40,True,64.67,"LINESTRING (57.5247343 -20.3161388, 57.5241796 -20.3163989)",,Man Him Street,
223310344,False,2,unclassified,60,False,70.013,"LINESTRING (57.5198068 -20.3180036, 57.5203892 -20.3176903)",,Sir John Pope Hennessy Street,
223310344,False,2,unclassified,60,True,8.495,"LINESTRING (57.5198068 -20.3180036, 57.5197382 -20.3180448)",,Sir John Pope Hennessy Street,
495766018,False,2,residential,60,False,105.075,"LINESTRING (57.5198068 -20.3180036, 57.5195019 -20.3174576, 57.5194214 -20.3174073, 57.5193329 -20.3174048, 57.5192256 -20.3174576, 57.5191908 -20.3174828)",,Morcellement Micoville,
495766018,False,2,residential,60,False,75.874,"LINESTRING (57.5191908 -20.3174828, 57.5190647 -20.3173796, 57.5189572 -20.3172345, 57.5187687 -20.3169339)",,Morcellement Micoville,
495766018,False,2,residential,60,True,105.075,"LINESTRING (57.5191908 -20.3174828, 57.5192256 -20.3174576, 57.5193329 -20.3174048, 57.5194214 -20.3174073, 57.5195019 -20.3174576, 57.5198068 -20.3180036)",,Morcellement Micoville,
495766019,False,2,residential,,False,37.217,"LINESTRING (57.5191908 -20.3174828, 57.5191586 -20.3175809, 57.5192819 -20.3177821)",,,
495766019,False,2,residential,,True,37.217,"LINESTRING (57.5192819 -20.3177821, 57.5191586 -20.3175809, 57.5191908 -20.3174828)",,,
495766040,False,,residential,,False,22.256,"LINESTRING (57.5197414 -20.3169818, 57.5199305 -20.316889)",,,
495766040,False,,residential,,True,32.046,"LINESTRING (57.5202028 -20.3167554, 57.5199305 -20.316889)",,,
495766040,False,,residential,,False,32.046,"LINESTRING (57.5199305 -20.316889, 57.5202028 -20.3167554)",,,
495766040,False,,residential,,True,22.256,"LINESTRING (57.5199305 -20.316889, 57.5197414 -20.3169818)",,,
495766041,False,,residential,,False,101.128,"LINESTRING (57.5199305 -20.316889, 57.5203892 -20.3176903)",,,
223310344,False,2,unclassified,60,False,66.173,"LINESTRING (57.5203892 -20.3176903, 57.5209475 -20.3174074)",,Sir John Pope Hennessy Street,
223310344,False,2,unclassified,60,True,70.013,"LINESTRING (57.5203892 -20.3176903, 57.5198068 -20.3180036)",,Sir John Pope Hennessy Street,
495766041,False,,residential,,True,101.128,"LINESTRING (57.5203892 -20.3176903, 57.5199305 -20.316889)",,,
495768403,False,2,residential,,False,304.173,"LINESTRING (57.5182638 -20.316315, 57.5182323 -20.3164977, 57.5180752 -20.3167138, 57.5179411 -20.3169083, 57.5178626 -20.3170419, 57.5178249 -20.3171569, 57.5177771 -20.31732, 57.5177515 -20.3174447, 57.5177421 -20.3175636, 57.5177525 -20.3176348, 57.5177782 -20.3176846, 57.5178847 -20.317936, 57.517939 -20.3180331, 57.5180389 -20.3181403, 57.5181705 -20.3182463, 57.5182846 -20.3183679, 57.5184599 -20.3187267)",,,
223310344,False,2,unclassified,60,False,59.934,"LINESTRING (57.5184599 -20.3187267, 57.5189558 -20.3184542)",,Sir John Pope Hennessy Street,
"[223310344, 1180225526, 1180225527]",False,2,unclassified,60,True,136.464,"LINESTRING (57.5184599 -20.3187267, 57.5183601 -20.3187787, 57.5182501 -20.3188367, 57.5177118 -20.319126, 57.5176355 -20.319167, 57.5174174 -20.3192842, 57.5173217 -20.3193323)",,Sir John Pope Hennessy Street,yes
495768403,False,2,residential,,True,304.173,"LINESTRING (57.5184599 -20.3187267, 57.5182846 -20.3183679, 57.5181705 -20.3182463, 57.5180389 -20.3181403, 57.517939 -20.3180331, 57.5178847 -20.317936, 57.5177782 -20.3176846, 57.5177525 -20.3176348, 57.5177421 -20.3175636, 57.5177515 -20.3174447, 57.5177771 -20.31732, 57.5178249 -20.3171569, 57.5178626 -20.3170419, 57.5179411 -20.3169083, 57.5180752 -20.3167138, 57.5182323 -20.3164977, 57.5182638 -20.316315)",,,
495768404,False,,residential,,True,140.96699999999998,"LINESTRING (57.5174541 -20.3184049, 57.517032 -20.3186423, 57.5169908 -20.3186767, 57.5169689 -20.3187175, 57.5169641 -20.3187696, 57.5169792 -20.3188152, 57.5173217 -20.3193323)",,,
503057437,False,,unclassified,,True,73.461,"LINESTRING (57.5230813 -20.3157157, 57.522441 -20.3159912)",,,
223310341,False,2,primary,60,False,56.53,"LINESTRING (57.5230813 -20.3157157, 57.523118 -20.3158307, 57.5231672 -20.3159407, 57.5232772 -20.3161892)",A10,Royal Road Curepipe,
