osmid,bridge,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
23549356,,,Srebrničeva ulica,residential,,False,False,114.08599999999998,"LINESTRING (13.8706438 45.7066114, 13.8706414 45.7066605, 13.8706227 45.706683, 13.870599 45.7067229, 13.8705856 45.7067576, 13.870539 45.7069322, 13.8705037 45.7070061, 13.8704702 45.7070568, 13.870433 45.7071065, 13.870376 45.7071523, 13.870296 45.7071993, 13.8700911 45.7073116, 13.869892 45.7074392)",,
23549356,,,Srebrničeva ulica,residential,,False,False,13.614,"LINESTRING (13.869892 45.7074392, 13.8698597 45.7074708, 13.8698213 45.7075061, 13.8697875 45.7075375)",,
23549356,,,Srebrničeva ulica,residential,,False,True,114.08599999999998,"LINESTRING (13.869892 45.7074392, 13.8700911 45.7073116, 13.870296 45.7071993, 13.870376 45.7071523, 13.870433 45.7071065, 13.8704702 45.7070568, 13.8705037 45.7070061, 13.870539 45.7069322, 13.8705856 45.7067576, 13.870599 45.7067229, 13.8706227 45.706683, 13.8706414 45.7066605, 13.8706438 45.7066114)",,
344469962,,445,,primary,,False,True,30.01,"LINESTRING (13.8769754 45.7104332, 13.8773291 45.710542)",3,
24418544,,204,,secondary,,False,False,48.296,"LINESTRING (13.8769754 45.7104332, 13.8768537 45.7105068, 13.8765189 45.7107281)",3,
95748528,,445,Partizanska cesta,primary,,False,True,34.852000000000004,"LINESTRING (13.8769754 45.7104332, 13.8768499 45.7103957, 13.8765675 45.7103025)",3,
344469968,,446,,secondary,,False,True,29.704,"LINESTRING (13.8769754 45.7104332, 13.8770609 45.7103802, 13.8771729 45.7103257, 13.8772903 45.710284)",3,
46931982,,,Cankarjeva ulica,unclassified,50,False,False,76.68199999999999,"LINESTRING (13.8672993 45.7073944, 13.8672853 45.7070416, 13.8672787 45.7069208, 13.8672846 45.7067892, 13.8672957 45.706765, 13.8673223 45.7067093)",2,
177665412,,,Gradišče,residential,30,False,False,175.412,"LINESTRING (13.8672993 45.7073944, 13.8673768 45.7073948, 13.8673998 45.707394, 13.8674933 45.7074183, 13.8675779 45.7074473, 13.8676648 45.7074832, 13.8677347 45.7075043, 13.8677702 45.7075175, 13.8679166 45.7075718, 13.8679902 45.7075878, 13.8680868 45.7076028, 13.8681981 45.7076038, 13.8682921 45.7076114, 13.8684703 45.707645, 13.8686317 45.7076722, 13.8687251 45.707689, 13.8688153 45.7077142, 13.8688888 45.7077367, 13.8689673 45.7077685, 13.8692238 45.7079248, 13.8693307 45.7079919)",,
481350928,,,Cankarjeva ulica,unclassified,30,True,False,28.535,"LINESTRING (13.8672993 45.7073944, 13.8673022 45.7074694, 13.8673161 45.7075909, 13.8673176 45.7076506)",,
23549354,,,Kosovelova ulica,residential,,False,False,44.09,"LINESTRING (13.8711083 45.7068394, 13.8710524 45.7068126, 13.8708972 45.7067385, 13.8707654 45.7066718, 13.8706438 45.7066114)",,
23549354,,,Kosovelova ulica,residential,,False,True,89.066,"LINESTRING (13.8711083 45.7068394, 13.8715075 45.7070382, 13.8716219 45.7070971, 13.871752 45.7071611, 13.8718744 45.7072082, 13.8719398 45.7072225, 13.8720096 45.7072333, 13.8720852 45.7072312)",,
43542020,,,Stara pot,residential,,False,False,96.527,"LINESTRING (13.8777625 45.7095988, 13.8776375 45.7095526, 13.8775771 45.709525, 13.8775299 45.7095025, 13.8774953 45.7094814, 13.8774611 45.7094594, 13.8772576 45.7093284, 13.8770454 45.7092113, 13.8767938 45.7090593)",,
43542020,,,Stara pot,residential,,False,True,8.763,"LINESTRING (13.876234 45.7086026, 13.8763058 45.7086634)",,
43542020,,,Stara pot,residential,,False,False,39.145,"LINESTRING (13.876234 45.7086026, 13.8761605 45.7085372, 13.8759795 45.7083776, 13.8759286 45.7083228)",,
82878178,,,Stara pot,residential,,False,False,57.987,"LINESTRING (13.876234 45.7086026, 13.8765453 45.7085566, 13.8767883 45.7085163, 13.8769609 45.708549)",,
169829548,,,Stara pot,residential,,False,False,9.605,"LINESTRING (13.8751445 45.707998, 13.8750409 45.7080452)",,
43542020,,,Stara pot,residential,,False,True,73.419,"LINESTRING (13.8751445 45.707998, 13.875393 45.7080399, 13.8756372 45.7081208, 13.8757898 45.7081997, 13.8758855 45.7082569, 13.8759286 45.7083228)",,
169829541,,,Pod Planino,residential,,False,False,65.024,"LINESTRING (13.8751445 45.707998, 13.8751682 45.7079289, 13.8752359 45.7078945, 13.8752851 45.7078644, 13.87532 45.7077928, 13.8753939 45.7076967, 13.8755006 45.707628, 13.8755437 45.7075477, 13.8755815 45.7075207)",,
169829548,,,Stara pot,residential,,False,True,9.605,"LINESTRING (13.8750409 45.7080452, 13.8751445 45.707998)",,
169829626,,,Vidmašče,residential,,True,False,78.89600000000002,"LINESTRING (13.8750409 45.7080452, 13.8748062 45.7081781, 13.8747006 45.7082171, 13.8745961 45.7083488, 13.8744742 45.7085332, 13.8744073 45.7085731)",,
43542021,,,Vidmašče,residential,,True,False,35.908,"LINESTRING (13.8748754 45.707796, 13.8748404 45.7079444, 13.8750409 45.7080452)",,
169829519,,,Krpanova pot,residential,,True,False,119.406,"LINESTRING (13.8748754 45.707796, 13.8747412 45.707747, 13.8746744 45.7077017, 13.8745932 45.707676, 13.8743643 45.7076666, 13.8740203 45.7076989, 13.8738126 45.7077594, 13.873757 45.7077759, 13.8737253 45.7077772, 13.8736733 45.7077794, 13.8735277 45.7077763, 13.873439 45.7077781, 13.8734155 45.7077813)",,
43542022,,,Regentova ulica,residential,,False,False,29.477,"LINESTRING (13.8754901 45.7071628, 13.8753695 45.7070694, 13.8752424 45.706962)",,
169829614,,,Ulica talcev,residential,,False,False,93.75899999999999,"LINESTRING (13.8754901 45.7071628, 13.875549 45.7071106, 13.8756208 45.7069774, 13.8756742 45.7068685, 13.8757378 45.7067868, 13.8758465 45.7066879, 13.8759942 45.7065848, 13.8761133 45.706516, 13.8761666 45.7064859)",,
169829619,,,Ulica talcev,residential,,False,True,21.971000000000004,"LINESTRING (13.8754901 45.7071628, 13.8755087 45.707212, 13.8754868 45.7072629, 13.8754137 45.7073413)",,
23549354,,,Kosovelova ulica,residential,,False,True,281.57699999999994,"LINESTRING (13.868223 45.7048068, 13.8683636 45.7049364, 13.8685805 45.7051956, 13.8686919 45.7053705, 13.8688641 45.705609, 13.8690595 45.7058007, 13.869169 45.7058929, 13.8693912 45.705999, 13.8694458 45.7060236, 13.8699835 45.7062811, 13.8705354 45.7065568, 13.8706438 45.7066114)",,
46931983,,,Stjenkova ulica,residential,,False,False,93.283,"LINESTRING (13.868223 45.7048068, 13.8680786 45.7049042, 13.8677818 45.7051291, 13.8674004 45.7054179)",,
344469965,,446,,secondary,,False,True,7.220000000000001,"LINESTRING (13.8772903 45.710284, 13.8773415 45.7102715, 13.8773781 45.7102626)",3,
344469968,,446,,secondary,,False,False,29.704,"LINESTRING (13.8772903 45.710284, 13.8771729 45.7103257, 13.8770609 45.7103802, 13.8769754 45.7104332)",3,
46931983,,,Stjenkova ulica,residential,,False,True,25.584,"LINESTRING (13.8671872 45.7055929, 13.8672798 45.7055076, 13.8674004 45.7054179)",,
227394626,,934,Bazoviška cesta,secondary,,True,False,29.286,"LINESTRING (13.8730563 45.7053001, 13.8732339 45.7053728, 13.8733794 45.7054359)",,
369885895,,934,Bazoviška cesta,secondary,,False,False,31.655,"LINESTRING (13.8730563 45.7053001, 13.8729271 45.7052203, 13.8727681 45.7050993)",,
746389404,,445,Partizanska cesta,primary,,False,True,4.55,"LINESTRING (13.8737437 45.7093039, 13.873794 45.7093249)",2,
169829563,,,Trg 28. avgusta,unclassified,,False,True,45.263,"LINESTRING (13.8737437 45.7093039, 13.8737748 45.7092685, 13.8737922 45.7092468, 13.8738288 45.709185, 13.8738663 45.7091294, 13.8739152 45.7090825, 13.8739548 45.7090469, 13.8740205 45.7090029, 13.8740451 45.7089908, 13.8740791 45.7089841)",2,
746389404,,445,Partizanska cesta,primary,,False,False,46.594,"LINESTRING (13.8737437 45.7093039, 13.8736651 45.7092721, 13.873448 45.7091654, 13.8732582 45.7090586)",2,
46931981,,,Pod Taborom,residential,30,False,False,166.01000000000002,"LINESTRING (13.8690031 45.7084355, 13.8689809 45.7084359, 13.8689581 45.7084345, 13.8689188 45.7084252, 13.8688684 45.7084114, 13.8686743 45.7083643, 13.8684782 45.7083208, 13.8683296 45.7082883, 13.8682153 45.7082611, 13.8681485 45.7082419, 13.8680958 45.7082226, 13.8680282 45.7081864, 13.8679842 45.7081568, 13.8679094 45.7080965, 13.8678726 45.7080632, 13.8678462 45.708033, 13.8677917 45.7079663, 13.8677441 45.7079018, 13.8676937 45.7078367, 13.867647 45.7077846, 13.8676199 45.7077641, 13.8675919 45.7077458, 13.8675633 45.7077339, 13.8675377 45.7077245, 13.8674851 45.7077075, 13.8673717 45.7076899, 13.8673569 45.7076858, 13.8673412 45.7076814, 13.8673278 45.707671, 13.8673176 45.7076506)",,
169960602,,,Ulica Mare Husove,residential,,False,False,16.298000000000002,"LINESTRING (13.8690031 45.7084355, 13.8689588 45.7085381, 13.8689293 45.7085717)",,
169960602,,,Ulica Mare Husove,residential,,False,True,53.919,"LINESTRING (13.8690031 45.7084355, 13.8690902 45.7084484, 13.8691456 45.7083907, 13.8693914 45.7082459, 13.8694596 45.7081624, 13.8694655 45.7081301)",,
169960598,,,Pod Taborom,residential,,True,False,109.346,"LINESTRING (13.8700983 45.7089921, 13.8699642 45.708984, 13.8698816 45.7089779, 13.8698222 45.7089691, 13.8697795 45.7089565, 13.8697311 45.7089294, 13.8696908 45.7088949, 13.8694892 45.7087139, 13.8693108 45.7086154, 13.8692674 45.7085906, 13.8692281 45.7085645, 13.869148 45.7085112, 13.8690031 45.7084355)",,
169960605,,,Pod Taborom,residential,,False,False,23.511000000000003,"LINESTRING (13.8700983 45.7089921, 13.8700776 45.7090758, 13.8700216 45.7091961)",,
169960598,,,Pod Taborom,residential,,True,False,3.085,"LINESTRING (13.870138 45.708991, 13.8700983 45.7089921)",,
177665256,,,Pod Taborom,residential,30,False,False,45.722,"LINESTRING (13.870138 45.708991, 13.8702674 45.7090132, 13.8703999 45.709045, 13.8705343 45.7090825, 13.8706054 45.7090994, 13.8706987 45.7091141)",,
169835989,,,Sejmiška pot,residential,,False,True,35.774,"LINESTRING (13.871186 45.7095038, 13.8712454 45.7095521, 13.8713052 45.7095831, 13.8713727 45.709608, 13.8714375 45.7096203, 13.8715032 45.7096278, 13.8715882 45.7096266)",,
169960634,,,,residential,,False,False,47.583,"LINESTRING (13.871186 45.7095038, 13.8710179 45.7096607, 13.87092 45.7097519, 13.8708728 45.7098023, 13.8708123 45.7098417)",,
236878316,,,Sejmiška pot,residential,,False,False,57.652,"LINESTRING (13.871186 45.7095038, 13.8707552 45.7091774, 13.8706987 45.7091141)",,
169835989,,,Sejmiška pot,residential,,False,False,35.774,"LINESTRING (13.8715882 45.7096266, 13.8715032 45.7096278, 13.8714375 45.7096203, 13.8713727 45.709608, 13.8713052 45.7095831, 13.8712454 45.7095521, 13.871186 45.7095038)",,
169835989,,,Sejmiška pot,residential,,False,True,51.940000000000005,"LINESTRING (13.8715882 45.7096266, 13.8716384 45.7096168, 13.8717249 45.709596, 13.8718983 45.709556, 13.8721473 45.7095191, 13.8722351 45.7095137)",,
629232308,,,Sejmiška pot,residential,,False,False,50.737,"LINESTRING (13.8715882 45.7096266, 13.8716589 45.7097332, 13.8717563 45.7098594, 13.8718821 45.710034)",,
82878178,,,Stara pot,residential,,False,True,57.987,"LINESTRING (13.8769609 45.708549, 13.8767883 45.7085163, 13.8765453 45.7085566, 13.876234 45.7086026)",,
"[46931985, 169229764]",yes,934,Bazoviška cesta,secondary,50,False,False,66.312,"LINESTRING (13.8725444 45.7062435, 13.8726638 45.7061272, 13.8729039 45.7058936, 13.8730431 45.7057594)",,
"[46931985, 46931978, 236878313]",yes,934,Bazoviška cesta,secondary,50,False,True,120.26,"LINESTRING (13.8725444 45.7062435, 13.8724484 45.7063376, 13.8723066 45.7064759, 13.8722058 45.7065835, 13.8721399 45.7066749, 13.8721051 45.7067412, 13.8720798 45.7068175, 13.8720645 45.7068715, 13.8720559 45.7069223, 13.8720549 45.7069791, 13.8720599 45.7070496, 13.8720852 45.7072312)",,
43542022,,,Regentova ulica,residential,,False,True,33.915,"LINESTRING (13.8745814 45.7064151, 13.8748848 45.7066345)",,
43542022,,,Regentova ulica,residential,,False,False,88.81200000000001,"LINESTRING (13.8745814 45.7064151, 13.8741293 45.706055, 13.8737843 45.7058447)",,
97677087,,,,residential,,False,True,58.234,"LINESTRING (13.8745814 45.7064151, 13.8744568 45.7065707, 13.8742131 45.7068067, 13.8741754 45.7068544)",,
169829484,,,Benčičeva ulica,residential,,False,False,109.06900000000002,"LINESTRING (13.8745814 45.7064151, 13.8746601 45.706352, 13.874967 45.7060585, 13.8752327 45.7058014, 13.8754007 45.7056192)",,
97678213,,,Tomšičeva ulica,residential,,False,False,46.286,"LINESTRING (13.8757838 45.7052418, 13.8752313 45.7050856)",,
169501770,,,Brkinčeva ulica,residential,,False,True,81.605,"LINESTRING (13.8757838 45.7052418, 13.8758984 45.7052712, 13.8759914 45.7053019, 13.8761784 45.7053675, 13.8763629 45.7054783, 13.8764601 45.7055474, 13.8765869 45.7055821, 13.8766853 45.7055802)",,
169829484,,,Benčičeva ulica,residential,,False,True,51.45399999999999,"LINESTRING (13.8757838 45.7052418, 13.8755376 45.7054934, 13.8754007 45.7056192)",,
169501770,,,Brkinčeva ulica,residential,,False,False,81.60499999999999,"LINESTRING (13.8766853 45.7055802, 13.8765869 45.7055821, 13.8764601 45.7055474, 13.8763629 45.7054783, 13.8761784 45.7053675, 13.8759914 45.7053019, 13.8758984 45.7052712, 13.8757838 45.7052418)",,
169501770,,,Brkinčeva ulica,residential,,False,True,77.794,"LINESTRING (13.8766853 45.7055802, 13.8767771 45.7055396, 13.8770654 45.7054507, 13.8771842 45.7054111, 13.8772874 45.7053462, 13.8773647 45.7052643, 13.8774428 45.7051612)",,
169829614,,,Ulica talcev,residential,,False,True,61.736999999999995,"LINESTRING (13.8766853 45.7055802, 13.8767345 45.7056357, 13.8767637 45.7057093, 13.8767391 45.7057766, 13.8767062 45.7058583, 13.8766549 45.7059729, 13.8766139 45.7060546, 13.8765591 45.7060907)",,
97677504,,,Pod Sedovnikom,residential,,False,False,30.908,"LINESTRING (13.8774428 45.7051612, 13.8778307 45.7050989)",,
169501770,,,Brkinčeva ulica,residential,,False,False,77.794,"LINESTRING (13.8774428 45.7051612, 13.8773647 45.7052643, 13.8772874 45.7053462, 13.8771842 45.7054111, 13.8770654 45.7054507, 13.8767771 45.7055396, 13.8766853 45.7055802)",,
97677504,,,Pod Sedovnikom,residential,,False,True,26.405,"LINESTRING (13.878155 45.7050275, 13.8778307 45.7050989)",,
97677504,,,Pod Sedovnikom,residential,,False,False,44.892,"LINESTRING (13.878155 45.7050275, 13.8782899 45.7050053, 13.8785259 45.7049501, 13.8786981 45.704893)",,
97677504,,,Pod Sedovnikom,residential,,False,False,19.955,"LINESTRING (13.8786981 45.704893, 13.8788315 45.7048398, 13.8789257 45.7048101)",,
97677504,,,Pod Sedovnikom,residential,,False,True,44.892,"LINESTRING (13.8786981 45.704893, 13.8785259 45.7049501, 13.8782899 45.7050053, 13.878155 45.7050275)",,
169501779,,,Pod Sedovnikom,residential,,False,False,28.191000000000003,"LINESTRING (13.8786981 45.704893, 13.8788079 45.7049714, 13.8789011 45.7050997)",,
369885895,,934,Bazoviška cesta,secondary,,False,True,61.994,"LINESTRING (13.8721858 45.704724, 13.8723475 45.7047988, 13.8725192 45.7048942, 13.8727681 45.7050993)",,
100289491,,,Partizanska cesta,residential,,True,False,63.519,"LINESTRING (13.8692041 45.7073007, 13.8692523 45.7072603, 13.869301 45.7072309, 13.8693712 45.7072223, 13.8694661 45.707253, 13.869892 45.7074392)",,
236878314,,445,Partizanska cesta,primary,30,False,False,60.522999999999996,"LINESTRING (13.8692041 45.7073007, 13.8689431 45.7072088, 13.8685061 45.7070585)",2,
236878314,,445,Partizanska cesta,primary,30,False,True,52.432,"LINESTRING (13.8692041 45.7073007, 13.8692323 45.7073125, 13.8694201 45.7073804, 13.8694654 45.7073977, 13.8697164 45.7075059, 13.8697875 45.7075375)",2,
664167982,,445,Partizanska cesta,primary,,False,True,6.647,"LINESTRING (13.8731904 45.7090221, 13.8732582 45.7090586)",2,
114525804,,,Trg Osvoboditve,residential,,False,False,12.068,"LINESTRING (13.8731904 45.7090221, 13.8731488 45.7090557, 13.8731221 45.7090699, 13.8730989 45.7090766, 13.8730658 45.7090779)",,
236878315,,445,Partizanska cesta,primary,,False,False,56.827,"LINESTRING (13.8731904 45.7090221, 13.8730739 45.7089595, 13.8729513 45.7089041, 13.8726712 45.7087886, 13.872576 45.7087454)",2,
338649254,,,Trg Osvoboditve,residential,,False,True,5.484,"LINESTRING (13.8730369 45.7091229, 13.8730658 45.7090779)",,
664167983,,445,Partizanska cesta,primary,,False,False,36.858,"LINESTRING (13.872576 45.7087454, 13.8721685 45.7085754)",2,
114525902,,,Partizanska cesta,residential,,False,True,47.869,"LINESTRING (13.872576 45.7087454, 13.8725547 45.7087928, 13.872513 45.7088444, 13.8725032 45.708888, 13.8725192 45.7089415, 13.8725683 45.7089727, 13.8726237 45.7089989, 13.8727883 45.709059)",,
192542287,,,Ulica Mirka Pirca,residential,,False,False,47.470000000000006,"LINESTRING (13.872576 45.7087454, 13.8726012 45.708697, 13.8726956 45.7085403, 13.8727066 45.7085292, 13.8727246 45.7085184, 13.8727495 45.7085086, 13.8727632 45.7085048, 13.8727809 45.7085024, 13.8728289 45.7085009, 13.8728936 45.7085061, 13.8729665 45.7085224)",,
236878315,,445,Partizanska cesta,primary,,False,True,56.827,"LINESTRING (13.872576 45.7087454, 13.8726712 45.7087886, 13.8729513 45.7089041, 13.8730739 45.7089595, 13.8731904 45.7090221)",2,
114525818,,,Partizanska cesta,residential,,False,True,35.607,"LINESTRING (13.8724844 45.7092986, 13.8726847 45.7091479, 13.8727883 45.709059)",,
338649254,,,Trg Osvoboditve,residential,,False,False,5.484,"LINESTRING (13.8730658 45.7090779, 13.8730369 45.7091229)",,
114525804,,,Trg Osvoboditve,residential,,False,True,12.068,"LINESTRING (13.8730658 45.7090779, 13.8730989 45.7090766, 13.8731221 45.7090699, 13.8731488 45.7090557, 13.8731904 45.7090221)",,
"[114525904, 114525897, 114525893]",,,Partizanska cesta,residential,,True,False,21.948,"LINESTRING (13.8730658 45.7090779, 13.8730078 45.7090775, 13.8729353 45.7090763, 13.872849 45.7090768, 13.8727883 45.709059)",,
114525901,,,Prečna ulica,residential,,False,True,52.923,"LINESTRING (13.8728423 45.7093514, 13.8727662 45.7094241, 13.8723814 45.7094619, 13.8722351 45.7095137)",,
114525818,,,Partizanska cesta,residential,,False,False,35.607,"LINESTRING (13.8727883 45.709059, 13.8726847 45.7091479, 13.8724844 45.7092986)",,
114525902,,,Partizanska cesta,residential,,False,False,47.86900000000001,"LINESTRING (13.8727883 45.709059, 13.8726237 45.7089989, 13.8725683 45.7089727, 13.8725192 45.7089415, 13.8725032 45.708888, 13.872513 45.7088444, 13.8725547 45.7087928, 13.872576 45.7087454)",,
23549352,,,Sejmiška pot,residential,,False,True,101.641,"LINESTRING (13.8722351 45.7095137, 13.8723294 45.7095189, 13.8727506 45.709556, 13.872849 45.7095696, 13.8729744 45.709587, 13.8731049 45.709605, 13.8733539 45.7096612, 13.8735128 45.7096971)",,
114525901,,,Prečna ulica,residential,,False,False,52.922999999999995,"LINESTRING (13.8722351 45.7095137, 13.8723814 45.7094619, 13.8727662 45.7094241, 13.8728423 45.7093514)",,
169835989,,,Sejmiška pot,residential,,False,False,51.94,"LINESTRING (13.8722351 45.7095137, 13.8721473 45.7095191, 13.8718983 45.709556, 13.8717249 45.709596, 13.8716384 45.7096168, 13.8715882 45.7096266)",,
97678213,,,Tomšičeva ulica,residential,,False,False,48.794,"LINESTRING (13.8752313 45.7050856, 13.8746569 45.7049077)",,
97678213,,,Tomšičeva ulica,residential,,False,True,46.286,"LINESTRING (13.8752313 45.7050856, 13.8757838 45.7052418)",,
"[114525898, 150940196]",,,Repentaborska cesta,unclassified,,False,True,144.722,"LINESTRING (13.8744399 45.7107943, 13.8743129 45.7105768, 13.8741906 45.7103769, 13.8741663 45.7103355, 13.8741343 45.7102939, 13.8739971 45.7100909, 13.8737215 45.7096816, 13.873654 45.7096163)",,
97677504,,,Pod Sedovnikom,residential,,False,True,19.955,"LINESTRING (13.8789257 45.7048101, 13.8788315 45.7048398, 13.8786981 45.704893)",,
97678213,,,Tomšičeva ulica,residential,,False,True,48.794,"LINESTRING (13.8746569 45.7049077, 13.8752313 45.7050856)",,
169501767,,,,residential,,False,False,32.368,"LINESTRING (13.8746569 45.7049077, 13.8744246 45.7051494)",,
