osmid,ref,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,name,bridge
"[944614906, 944614907, 279150815]",,residential,,False,True,88.237,"LINESTRING (14.966008 46.5464596, 14.9660322 46.5466367, 14.9660604 46.5468214, 14.9660721 46.5470974, 14.9660952 46.5472504)",,,Malgajeva cesta,yes
944614866,,residential,,False,True,68.439,"LINESTRING (14.966008 46.5464596, 14.9654496 46.5464946, 14.9652377 46.5465168, 14.9651599 46.5465795)",,,Malagajeva pot,
944614874,,residential,,False,False,19.057,"LINESTRING (14.9662092 46.5456424, 14.9663071 46.5458)",,,Gledališka pot,yes
279150815,,residential,,False,True,102.744,"LINESTRING (14.9662092 46.5456424, 14.9659785 46.5458287, 14.9658498 46.545956, 14.9658283 46.5460685, 14.9658659 46.5461792, 14.9659356 46.5463305, 14.966008 46.5464596)",,,Malgajeva cesta,
"[944614909, 447399287]",,residential,,False,False,127.15899999999998,"LINESTRING (14.9662092 46.5456424, 14.9660472 46.5453882, 14.9658397 46.5455016, 14.9658738 46.5455488, 14.9657076 46.5456321, 14.9655051 46.5456949, 14.9654254 46.5457225, 14.9653362 46.5458314, 14.9652838 46.5459162, 14.9652034 46.5459347)",,,"['Malgajeva cesta', 'Stara ulica']",
447399290,,residential,,False,False,3.75,"LINESTRING (14.9670769 46.5448883, 14.9671155 46.5449091)",,,Trg svobode,
944614917,,residential,,False,True,18.317,"LINESTRING (14.9670769 46.5448883, 14.9671627 46.5447345)",,50,Ob Suhi,
"[944614872, 944614873, 286884195]",,residential,,False,False,51.379000000000005,"LINESTRING (14.9670769 46.5448883, 14.9670495 46.5448878, 14.966808 46.5448833, 14.9664461 46.5448665, 14.9664061 46.5448646)",,,Trg svobode,yes
"[279150259, 944614916, 286883013]",,residential,,True,False,144.695,"LINESTRING (14.9673047 46.5434754, 14.9673964 46.5436117, 14.9674511 46.5438179, 14.9674456 46.5438858, 14.9674385 46.5439735, 14.9674135 46.5440797, 14.9673898 46.5441802, 14.9673009 46.5444101, 14.967256 46.5445252, 14.9672016 46.5446647, 14.9671627 46.5447345)",,"['50', '30']",Ob Suhi,
944614918,,residential,,False,True,51.263000000000005,"LINESTRING (14.9673047 46.5434754, 14.9671078 46.5432829, 14.9668914 46.5431133)",,,Ob Suhi,
"[944614872, 944614873, 286884195]",,residential,,False,True,51.379000000000005,"LINESTRING (14.9664061 46.5448646, 14.9664461 46.5448665, 14.966808 46.5448833, 14.9670495 46.5448878, 14.9670769 46.5448883)",,,Trg svobode,yes
"[520030017, 944614875]",227,secondary,,False,True,188.30200000000002,"LINESTRING (14.9664061 46.5448646, 14.9664236 46.5448398, 14.9665733 46.5446068, 14.9665876 46.5445841, 14.9667053 46.5443923, 14.9668031 46.5441998, 14.9668429 46.5440262, 14.9668326 46.5439023, 14.9668246 46.5437754, 14.9667431 46.543512, 14.9666984 46.5433696, 14.966693 46.5432372)",2,50,Trg svobode,
"[375839934, 944614911]",227,secondary,,False,False,95.378,"LINESTRING (14.9664061 46.5448646, 14.9660816 46.5448247, 14.966015 46.5448235, 14.9658365 46.5448071, 14.9656784 46.5448074, 14.9653659 46.5448786, 14.9651893 46.5449128)",2,50,"['Prežihova ulica', 'Trg svobode']",
"[944614898, 944614899, 279150260]",,residential,,False,False,91.882,"LINESTRING (14.9622162 46.543084, 14.9624254 46.5430908, 14.9627049 46.5430892, 14.9630174 46.5430689, 14.963285 46.5430437, 14.9633883 46.5429912)",,,Partizanska cesta,
"[944614632, 944614629]",,tertiary,,False,True,98.716,"LINESTRING (14.9622162 46.543084, 14.9620675 46.5431638, 14.9616271 46.5433823, 14.9613389 46.5435185, 14.9611925 46.5436215)","['2', '3']",50,Partizanska cesta,
944614899,,residential,,False,True,3.692,"LINESTRING (14.9633726 46.5430226, 14.9633883 46.5429912)",,,Partizanska cesta,
279303841,,residential,,False,False,79.348,"LINESTRING (14.9633726 46.5430226, 14.9633978 46.5430503, 14.9634854 46.5431877, 14.963578 46.5433556, 14.9636262 46.5434959, 14.9636118 46.5435845, 14.9636182 46.543625, 14.963598 46.543701)",,,Gozdarska pot,
"[944614893, 286883015]",,residential,,True,False,189.29999999999995,"LINESTRING (14.9633726 46.5430226, 14.9635511 46.5430468, 14.9636718 46.5431279, 14.9637201 46.5432663, 14.9638167 46.5434526, 14.9639588 46.543567, 14.9641276 46.5436322, 14.9641546 46.5436426, 14.964309 46.543712, 14.9643697 46.5437393, 14.9644175 46.5437607, 14.9646455 46.5438622, 14.9648439 46.5439525, 14.9650317 46.5437699, 14.9650552 46.5437494)",,,"['Partizanska cesta', 'Trg svobode']",
944614874,,residential,,False,True,19.057,"LINESTRING (14.9663071 46.5458, 14.9662092 46.5456424)",,,Gledališka pot,yes
447399289,,residential,,False,False,60.98,"LINESTRING (14.9663071 46.5458, 14.9664458 46.5457156, 14.9666552 46.5456596, 14.9668503 46.5456442, 14.9670414 46.5456461)",,,Gledališka pot,
"[944614908, 286884589]",,residential,,False,False,213.471,"LINESTRING (14.9663071 46.5458, 14.9664506 46.5460638, 14.9665193 46.5461493, 14.966567 46.5462088, 14.9667207 46.5463577, 14.9669005 46.5465108, 14.9670882 46.5466565, 14.9672277 46.5467728, 14.9674154 46.5469093, 14.9676086 46.5470107, 14.9680162 46.5472856)",,,Gledališka pot,
279303841,,residential,,False,False,51.641000000000005,"LINESTRING (14.963598 46.543701, 14.9634653 46.5438252, 14.9634018 46.5438899, 14.9633379 46.5439737, 14.9632789 46.5440225, 14.9632105 46.5440798)",,,Gozdarska pot,
279303841,,residential,,False,True,79.348,"LINESTRING (14.963598 46.543701, 14.9636182 46.543625, 14.9636118 46.5435845, 14.9636262 46.5434959, 14.963578 46.5433556, 14.9634854 46.5431877, 14.9633978 46.5430503, 14.9633726 46.5430226)",,,Gozdarska pot,
392987668,,residential,,True,False,83.544,"LINESTRING (14.963598 46.543701, 14.9636538 46.5438003, 14.9637035 46.5438434, 14.9637571 46.5439415, 14.9638945 46.5440891, 14.9640065 46.5441943, 14.9640642 46.5442735, 14.9641071 46.5443594)",,,Ditingerjeva ulica,
279303841,,residential,,False,False,65.835,"LINESTRING (14.9632105 46.5440798, 14.9630442 46.5441166, 14.9629432 46.5442262, 14.9629154 46.5442744, 14.9628591 46.544374, 14.9628082 46.544457, 14.9627518 46.5445419)",,,Gozdarska pot,
279303841,,residential,,False,True,51.641000000000005,"LINESTRING (14.9632105 46.5440798, 14.9632789 46.5440225, 14.9633379 46.5439737, 14.9634018 46.5438899, 14.9634653 46.5438252, 14.963598 46.543701)",,,Gozdarska pot,
447399262,,residential,,False,True,95.619,"LINESTRING (14.9632105 46.5440798, 14.9632563 46.5441523, 14.9632523 46.5442011, 14.9632376 46.5443045, 14.963554 46.5444106, 14.9636976 46.5444152, 14.9641071 46.5443594)",,,Ditingerjeva ulica,
279303841,,residential,,False,True,65.835,"LINESTRING (14.9627518 46.5445419, 14.9628082 46.544457, 14.9628591 46.544374, 14.9629154 46.5442744, 14.9629432 46.5442262, 14.9630442 46.5441166, 14.9632105 46.5440798)",,,Gozdarska pot,
"[944614909, 447399287]",,residential,,False,True,127.15899999999999,"LINESTRING (14.9652034 46.5459347, 14.9652838 46.5459162, 14.9653362 46.5458314, 14.9654254 46.5457225, 14.9655051 46.5456949, 14.9657076 46.5456321, 14.9658738 46.5455488, 14.9658397 46.5455016, 14.9660472 46.5453882, 14.9662092 46.5456424)",,,"['Malgajeva cesta', 'Stara ulica']",
944614871,227,secondary,,False,True,16.758,"LINESTRING (14.966703 46.5431653, 14.9667768 46.5430234)",2,50,Ob Suhi,yes
286883016,,residential,,False,False,56.352999999999994,"LINESTRING (14.966703 46.5431653, 14.9665799 46.5431534, 14.9665215 46.5431099, 14.9665111 46.5430569, 14.9665391 46.5427489)",,,Ob Suhi,
944614924,227,secondary,,False,False,8.073,"LINESTRING (14.966703 46.5431653, 14.9666914 46.5432118, 14.966693 46.5432372)",2,50,Ob Suhi,
279304101,,residential,,False,True,35.370000000000005,"LINESTRING (14.9662775 46.5433759, 14.9665268 46.5432838, 14.966693 46.5432372)",,,Trg svobode,
"[944614880, 286883012, 944614890, 447399253, 944614876]",,residential,,True,False,257.238,"LINESTRING (14.9662775 46.5433759, 14.9663524 46.5436289, 14.9664094 46.5438213, 14.9664114 46.5439571, 14.9664142 46.5441544, 14.9663784 46.5444382, 14.9659707 46.5444554, 14.9659098 46.5444483, 14.9658323 46.5443729, 14.9656881 46.5442325, 14.9655316 46.5441452, 14.9653588 46.5440156, 14.9652394 46.5439242, 14.9650552 46.5437494)",,30,Trg svobode,
447399254,,residential,,True,False,104.679,"LINESTRING (14.9650552 46.5437494, 14.9651276 46.5436814, 14.965186 46.5436361, 14.96525 46.543612, 14.9653549 46.5435853, 14.9656218 46.54353, 14.9660054 46.5434571, 14.9662775 46.5433759)",,,Trg svobode,
"[944614908, 286884589]",,residential,,False,True,213.471,"LINESTRING (14.9680162 46.5472856, 14.9676086 46.5470107, 14.9674154 46.5469093, 14.9672277 46.5467728, 14.9670882 46.5466565, 14.9669005 46.5465108, 14.9667207 46.5463577, 14.966567 46.5462088, 14.9665193 46.5461493, 14.9664506 46.5460638, 14.9663071 46.5458)",,,Gledališka pot,
"[944614929, 286884308]",,residential,,False,False,303.10599999999994,"LINESTRING (14.966785 46.5424959, 14.9667744 46.5422742, 14.9668362 46.5421415, 14.966883 46.5420658, 14.9669782 46.541932, 14.967056 46.5418342, 14.9672089 46.5416479, 14.967335 46.541539, 14.9674632 46.5414611, 14.9674959 46.5414412, 14.9675442 46.5413989, 14.9676407 46.5407707, 14.9676817 46.5406603, 14.9677274 46.5406141, 14.9678963 46.5405635, 14.968035 46.5405496, 14.9682282 46.5405655, 14.9683917 46.5405349, 14.9685364 46.5404707, 14.9686158 46.5404209)",2,,Ob Suhi,
"[447699834, 944614926]",,residential,,False,False,143.05399999999997,"LINESTRING (14.966785 46.5424959, 14.9670891 46.5423508, 14.9672299 46.5422447, 14.9673217 46.542183, 14.9673905 46.5421602, 14.9674995 46.5421493, 14.9675897 46.5421152, 14.9676977 46.5420239, 14.9679773 46.5417086, 14.9680286 46.5416003)",,,Ob Suhi,
"[447699835, 944614926, 286884307]",,residential,,False,True,39.183,"LINESTRING (14.966785 46.5424959, 14.9668403 46.5425362, 14.9666655 46.5426558, 14.9665391 46.5427489)",,,Ob Suhi,yes
286883016,,residential,,False,False,386.663,"LINESTRING (14.9665391 46.5427489, 14.9665886 46.5423197, 14.9666188 46.5422235, 14.9666859 46.5421089, 14.9668227 46.5419172, 14.9669246 46.5417844, 14.967048 46.5416202, 14.9671365 46.5414948, 14.9672035 46.5413693, 14.967217 46.5413306, 14.9672083 46.5411814, 14.9673087 46.5410465, 14.9673601 46.5408537, 14.9674418 46.540661, 14.9675516 46.5405309, 14.9677033 46.5404554, 14.9678644 46.5404426, 14.9680933 46.5404345, 14.968224 46.540404, 14.9683081 46.5403366, 14.9683361 46.5402531, 14.9682988 46.5401936, 14.9681657 46.5402065, 14.9679929 46.5402643, 14.9678831 46.5402723, 14.9677664 46.5402531)",,,Ob Suhi,
286883016,,residential,,False,True,56.353,"LINESTRING (14.9665391 46.5427489, 14.9665111 46.5430569, 14.9665215 46.5431099, 14.9665799 46.5431534, 14.966703 46.5431653)",,,Ob Suhi,
"[286884307, 447699835, 944614926]",,residential,,False,False,39.183,"LINESTRING (14.9665391 46.5427489, 14.9666655 46.5426558, 14.9668403 46.5425362, 14.966785 46.5424959)",,,Ob Suhi,yes
"[944614828, 944614831, 944614833, 944614835, 944614836]",112,primary,,False,False,228.623,"LINESTRING (14.9635106 46.54617, 14.9635406 46.5462051, 14.9638296 46.5465423, 14.9640429 46.5467089, 14.9642253 46.5468089, 14.9643031 46.5468515, 14.9645693 46.5469701, 14.9648832 46.5470684, 14.9653193 46.5471647, 14.9656826 46.5471861, 14.9658983 46.5472191)","['2', '3']",50,Koroška cesta,yes
"[944614849, 944614850, 944614829, 281503223, 26493178]",112,primary,,False,True,172.28199999999998,"LINESTRING (14.9635106 46.54617, 14.9634661 46.546118, 14.9631513 46.5456791, 14.9630545 46.5455442, 14.9628481 46.5452609, 14.962751 46.5451407, 14.9626738 46.5450451, 14.9625782 46.5449267, 14.9624565 46.5448022)",2,50,Koroška cesta,yes
447399262,,residential,,False,False,95.619,"LINESTRING (14.9641071 46.5443594, 14.9636976 46.5444152, 14.963554 46.5444106, 14.9632376 46.5443045, 14.9632523 46.5442011, 14.9632563 46.5441523, 14.9632105 46.5440798)",,,Ditingerjeva ulica,
1164083739,,residential,,False,False,38.407,"LINESTRING (14.9641071 46.5443594, 14.9641192 46.5444747, 14.9641313 46.5445327, 14.9641347 46.5445686, 14.9641069 46.5446279, 14.9640734 46.5446971)",,,Ditingerjeva ulica,
1164083739,,residential,,False,True,38.407,"LINESTRING (14.9640734 46.5446971, 14.9641069 46.5446279, 14.9641347 46.5445686, 14.9641313 46.5445327, 14.9641192 46.5444747, 14.9641071 46.5443594)",,,Ditingerjeva ulica,
26493177,112,primary,roundabout,True,False,18.806,"LINESTRING (14.9625701 46.5446576, 14.9625593 46.5446992, 14.9625361 46.5447384, 14.9625013 46.5447732, 14.9624565 46.5448022)",,,,
"[375839934, 944614851, 944614852, 944614854]",227,secondary,,False,True,118.43599999999999,"LINESTRING (14.9625701 46.5446576, 14.9626829 46.5446588, 14.9627096 46.5446589, 14.9628536 46.5446578, 14.9633049 46.5446649, 14.9636183 46.5446788, 14.9637863 46.5446838, 14.9639615 46.5446993, 14.9641106 46.544728)",2,50,Prežihova ulica,
"[447399283, 944614523]",,residential,,False,True,98.729,"LINESTRING (14.9645532 46.5462871, 14.9644797 46.5461711, 14.9644189 46.5460218, 14.9644379 46.5459197, 14.9644342 46.5458503, 14.9643588 46.5456927, 14.9642696 46.5455506, 14.964168 46.5454615)",,,Ob Meži,
"[944614524, 447399285]",,residential,,False,True,76.799,"LINESTRING (14.9651504 46.5455718, 14.9648588 46.5455565, 14.9647724 46.5455481, 14.9646858 46.5455178, 14.9645461 46.5454849, 14.964388 46.5454733, 14.964168 46.5454615)",,,Ob Meži,
944614863,,residential,,False,False,20.404,"LINESTRING (14.9651893 46.5449128, 14.96527 46.5450877)",,,Prežihova ulica,
375839934,227,secondary,,False,False,88.327,"LINESTRING (14.9651893 46.5449128, 14.9650925 46.544926, 14.9648968 46.5449402, 14.9647999 46.5449415, 14.9646424 46.5449177, 14.9644962 46.5448793, 14.9644342 46.5448528, 14.9642702 46.5447801, 14.9641106 46.544728)",2,50,Prežihova ulica,
"[375839934, 944614911]",227,secondary,,False,True,95.378,"LINESTRING (14.9651893 46.5449128, 14.9653659 46.5448786, 14.9656784 46.5448074, 14.9658365 46.5448071, 14.966015 46.5448235, 14.9660816 46.5448247, 14.9664061 46.5448646)",2,50,"['Prežihova ulica', 'Trg svobode']",
944614863,,residential,,False,True,20.404,"LINESTRING (14.96527 46.5450877, 14.9651893 46.5449128)",,,Prežihova ulica,
447399290,,residential,,False,True,45.46,"LINESTRING (14.9676598 46.5447604, 14.9675594 46.5448166, 14.9674193 46.5448567, 14.9672325 46.5448904, 14.9671155 46.5449091)",,,Trg svobode,
447399290,,residential,,False,True,3.75,"LINESTRING (14.9671155 46.5449091, 14.9670769 46.5448883)",,,Trg svobode,
447399290,,residential,,False,False,45.46,"LINESTRING (14.9671155 46.5449091, 14.9672325 46.5448904, 14.9674193 46.5448567, 14.9675594 46.5448166, 14.9676598 46.5447604)",,,Trg svobode,
447399292,,residential,,False,False,91.779,"LINESTRING (14.9671155 46.5449091, 14.9672577 46.5449461, 14.9673234 46.5450061, 14.9673489 46.545066, 14.9675068 46.5456391)",,,Trg svobode,
447399292,,residential,,False,True,91.779,"LINESTRING (14.9675068 46.5456391, 14.9673489 46.545066, 14.9673234 46.5450061, 14.9672577 46.5449461, 14.9671155 46.5449091)",,,Trg svobode,
447399293,,residential,,False,False,60.884,"LINESTRING (14.9675068 46.5456391, 14.9674619 46.5457778, 14.9673274 46.5459023, 14.9670713 46.5460802)",,,Javornik,
447399293,,residential,,False,True,60.884,"LINESTRING (14.9670713 46.5460802, 14.9673274 46.5459023, 14.9674619 46.5457778, 14.9675068 46.5456391)",,,Javornik,
"[447699834, 944614926]",,residential,,False,True,143.05399999999997,"LINESTRING (14.9680286 46.5416003, 14.9679773 46.5417086, 14.9676977 46.5420239, 14.9675897 46.5421152, 14.9674995 46.5421493, 14.9673905 46.5421602, 14.9673217 46.542183, 14.9672299 46.5422447, 14.9670891 46.5423508, 14.966785 46.5424959)",,,Ob Suhi,
944614929,,residential,,False,False,20.643,"LINESTRING (14.9686158 46.5404209, 14.9687512 46.5402603)",,,Ob Suhi,
447699842,,residential,,False,False,85.843,"LINESTRING (14.9686158 46.5404209, 14.9686857 46.5410178, 14.9686518 46.5411894)",,,Ob Suhi,
"[944614929, 286884308]",,residential,,False,True,303.10600000000005,"LINESTRING (14.9686158 46.5404209, 14.9685364 46.5404707, 14.9683917 46.5405349, 14.9682282 46.5405655, 14.968035 46.5405496, 14.9678963 46.5405635, 14.9677274 46.5406141, 14.9676817 46.5406603, 14.9676407 46.5407707, 14.9675442 46.5413989, 14.9674959 46.5414412, 14.9674632 46.5414611, 14.967335 46.541539, 14.9672089 46.5416479, 14.967056 46.5418342, 14.9669782 46.541932, 14.966883 46.5420658, 14.9668362 46.5421415, 14.9667744 46.5422742, 14.966785 46.5424959)",2,,Ob Suhi,
944614929,,residential,,False,True,20.643,"LINESTRING (14.9687512 46.5402603, 14.9686158 46.5404209)",,,Ob Suhi,
447699842,,residential,,False,True,85.843,"LINESTRING (14.9686518 46.5411894, 14.9686857 46.5410178, 14.9686158 46.5404209)",,,Ob Suhi,
286883016,,residential,,False,True,386.66299999999995,"LINESTRING (14.9677664 46.5402531, 14.9678831 46.5402723, 14.9679929 46.5402643, 14.9681657 46.5402065, 14.9682988 46.5401936, 14.9683361 46.5402531, 14.9683081 46.5403366, 14.968224 46.540404, 14.9680933 46.5404345, 14.9678644 46.5404426, 14.9677033 46.5404554, 14.9675516 46.5405309, 14.9674418 46.540661, 14.9673601 46.5408537, 14.9673087 46.5410465, 14.9672083 46.5411814, 14.967217 46.5413306, 14.9672035 46.5413693, 14.9671365 46.5414948, 14.967048 46.5416202, 14.9669246 46.5417844, 14.9668227 46.5419172, 14.9666859 46.5421089, 14.9666188 46.5422235, 14.9665886 46.5423197, 14.9665391 46.5427489)",,,Ob Suhi,
944614919,,residential,,False,True,13.295,"LINESTRING (14.9668914 46.5431133, 14.9667768 46.5430234)",,,Ob Suhi,
944614918,,residential,,False,False,51.263000000000005,"LINESTRING (14.9668914 46.5431133, 14.9671078 46.5432829, 14.9673047 46.5434754)",,,Ob Suhi,
944614920,,residential,,False,False,26.997999999999998,"LINESTRING (14.9668914 46.5431133, 14.9670726 46.542996, 14.9671374 46.5429399)",,,Ob Suhi,
"[944614920, 447699859]",,residential,,False,True,108.994,"LINESTRING (14.9682465 46.5423351, 14.968177 46.542365, 14.9679084 46.5424804, 14.9678301 46.542514, 14.9674776 46.5426926, 14.9673986 46.5427385, 14.9672792 46.5428201, 14.9671374 46.5429399)",,,Ob Suhi,
"[944614920, 447699859]",,residential,,False,False,108.99399999999999,"LINESTRING (14.9671374 46.5429399, 14.9672792 46.5428201, 14.9673986 46.5427385, 14.9674776 46.5426926, 14.9678301 46.542514, 14.9679084 46.5424804, 14.968177 46.542365, 14.9682465 46.5423351)",,,Ob Suhi,
944614920,,residential,,False,True,26.997999999999998,"LINESTRING (14.9671374 46.5429399, 14.9670726 46.542996, 14.9668914 46.5431133)",,,Ob Suhi,
"[944614923, 447699869]",,residential,,False,False,107.015,"LINESTRING (14.9671374 46.5429399, 14.9672559 46.5430422, 14.967519 46.5432692, 14.9676279 46.5433632, 14.9676924 46.5433865, 14.9677515 46.5433822, 14.9681503 46.5431985)",2,,Ob Suhi,
"[944614923, 447699869]",,residential,,False,True,107.015,"LINESTRING (14.9681503 46.5431985, 14.9677515 46.5433822, 14.9676924 46.5433865, 14.9676279 46.5433632, 14.967519 46.5432692, 14.9672559 46.5430422, 14.9671374 46.5429399)",2,,Ob Suhi,
944614734,,residential,,False,True,112.149,"LINESTRING (14.9628029 46.5421432, 14.9628827 46.5421128, 14.9629129 46.5421607, 14.962939 46.5422341, 14.9629819 46.5423254, 14.9631174 46.5425505, 14.9633883 46.5429912)",,,Gozdarska pot,
944614866,,residential,,False,False,68.439,"LINESTRING (14.9651599 46.5465795, 14.9652377 46.5465168, 14.9654496 46.5464946, 14.966008 46.5464596)",,,Malagajeva pot,
944614899,,residential,,False,False,3.692,"LINESTRING (14.9633883 46.5429912, 14.9633726 46.5430226)",,,Partizanska cesta,
944614734,,residential,,False,False,112.149,"LINESTRING (14.9633883 46.5429912, 14.9631174 46.5425505, 14.9629819 46.5423254, 14.962939 46.5422341, 14.9629129 46.5421607, 14.9628827 46.5421128, 14.9628029 46.5421432)",,,Gozdarska pot,
"[944614898, 944614899, 279150260]",,residential,,False,True,91.882,"LINESTRING (14.9633883 46.5429912, 14.963285 46.5430437, 14.9630174 46.5430689, 14.9627049 46.5430892, 14.9624254 46.5430908, 14.9622162 46.543084)",,,Partizanska cesta,
447399289,,residential,,False,True,60.97999999999999,"LINESTRING (14.9670414 46.5456461, 14.9668503 46.5456442, 14.9666552 46.5456596, 14.9664458 46.5457156, 14.9663071 46.5458)",,,Gledališka pot,
944614917,,residential,,False,False,18.317,"LINESTRING (14.9671627 46.5447345, 14.9670769 46.5448883)",,50,Ob Suhi,
