osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref,width
264010327,2,Šolska ulica,residential,False,False,77.40100000000001,"LINESTRING (15.4214374 46.3369214, 15.4214048 46.3369595, 15.4212172 46.3371693, 15.4211042 46.3373252, 15.4210322 46.3374545, 15.4209642 46.3375341)",,,,
362397930,2,Stari trg,residential,False,True,6.316,"LINESTRING (15.4214374 46.3369214, 15.4214508 46.3368972, 15.4214602 46.336867)",,,,
"[171980865, 56670594, 171980866]",,"['Ulica Adolfa Tavčarja', 'Škalska cesta']",residential,False,False,34.217999999999996,"LINESTRING (15.4235057 46.3396045, 15.4234354 46.3395234, 15.4233037 46.3393801, 15.423273 46.3393421)","['50', '30']",yes,,
56670594,,Škalska cesta,residential,False,True,143.113,"LINESTRING (15.4235057 46.3396045, 15.4236911 46.3398333, 15.4238818 46.34014, 15.4241465 46.3406176, 15.4241717 46.3406627, 15.4242247 46.3407889)",50,,,
56660435,,Vrtna ulica,residential,False,False,5.155,"LINESTRING (15.4223903 46.3365504, 15.4224397 46.3365818)",,,,
56658920,,,residential,False,False,69.677,"LINESTRING (15.4233083 46.3373677, 15.423564 46.3377014, 15.4237327 46.3379216)",,,,
56907605,,,residential,False,True,110.31500000000003,"LINESTRING (15.4233083 46.3373677, 15.4231034 46.3371916, 15.42304 46.3371344, 15.4228725 46.336977, 15.4225141 46.336686, 15.4224604 46.3366249, 15.4224397 46.3365818)",,,,
171980868,,Tovarniška cesta,residential,False,False,161.70999999999998,"LINESTRING (15.4233083 46.3373677, 15.423768 46.3371894, 15.4247059 46.3368503, 15.4251577 46.336672)",,,,
8609492,,Škalska cesta,residential,False,True,41.974999999999994,"LINESTRING (15.4242247 46.3407889, 15.4242424 46.3408639, 15.4242494 46.3409811, 15.4242647 46.341165)",,,,
56670594,,Škalska cesta,residential,False,False,143.113,"LINESTRING (15.4242247 46.3407889, 15.4241717 46.3406627, 15.4241465 46.3406176, 15.4238818 46.34014, 15.4236911 46.3398333, 15.4235057 46.3396045)",50,,,
"[430598082, 175046171, 175046172]",,"['Liptovska ulica', 'Liptovska cesta']",secondary,False,False,316.576,"LINESTRING (15.4242247 46.3407889, 15.4239513 46.3407551, 15.423636 46.3406837, 15.4233369 46.3405809, 15.4229826 46.3404444, 15.422361 46.3402049, 15.422098 46.3401047, 15.4219482 46.3400405, 15.4218529 46.3400091, 15.4217236 46.3399657, 15.4214861 46.3399044, 15.4212919 46.3398521, 15.4207682 46.3397446, 15.4204482 46.3396944)",50,yes,430,
