osmid,name,highway,oneway,reversed,length,geometry,maxspeed,access,lanes,ref,bridge,junction
11285085,Kardeljev trg,residential,False,False,11.786,"LINESTRING (15.119396 46.3620748, 15.1194426 46.3619738)",,,,,,
11003744,Vodnikova ulica,residential,False,False,159.476,"LINESTRING (15.1159876 46.36101, 15.1164916 46.3614344, 15.1175551 46.3617406, 15.1176758 46.3617753)",,,,,,
15788724,Tomšičeva cesta,tertiary,False,False,122.272,"LINESTRING (15.1106362 46.3622743, 15.1105157 46.3622861, 15.1096907 46.3623667, 15.1093715 46.3624438, 15.1091005 46.3625331)",,,,,,
15788724,Tomšičeva cesta,tertiary,False,True,35.82,"LINESTRING (15.1106362 46.3622743, 15.110749 46.3622654, 15.1111 46.3622378)",,,,,,
176391077,Jenkova cesta,residential,False,False,102.65,"LINESTRING (15.1106362 46.3622743, 15.1106476 46.3623319, 15.1108168 46.363189)",30,,,,,
176391077,Jenkova cesta,residential,False,True,44.18600000000001,"LINESTRING (15.1106362 46.3622743, 15.1106248 46.3622005, 15.1106214 46.3621789, 15.1105747 46.3618792)",30,,,,,
11117642,Prešernova cesta,residential,False,False,150.453,"LINESTRING (15.1130867 46.3596651, 15.1118173 46.3593821, 15.1114944 46.3593654, 15.1111917 46.35937)",,,,,,
11117642,Prešernova cesta,residential,False,True,203.42600000000002,"LINESTRING (15.1130867 46.3596651, 15.1132254 46.3597089, 15.1132507 46.3597169, 15.1143123 46.3600153, 15.1152352 46.3602609, 15.115559 46.3603205)",,,,,,
11118299,Rudarska cesta,residential,False,False,123.68800000000002,"LINESTRING (15.1130867 46.3596651, 15.1133967 46.3591162, 15.1135223 46.3588861, 15.1135967 46.358762, 15.1136719 46.3586287)",50,yes,,,,
11118299,Rudarska cesta,residential,False,True,87.13499999999999,"LINESTRING (15.1140611 46.3578932, 15.1139786 46.3580213, 15.1137853 46.3584279, 15.1136719 46.3586287)",50,yes,,,,
"[1242834883, 1242834884]",Šaleška cesta,primary,True,False,83.771,"LINESTRING (15.1140611 46.3578932, 15.1137918 46.357868, 15.1135544 46.3577995, 15.113297 46.3577032, 15.1130943 46.3575804)",50,,"['2', '3']",4,,
"[1242838250, 1242838251]",Šaleška cesta,primary,False,False,173.87800000000001,"LINESTRING (15.1140611 46.3578932, 15.1142053 46.3579308, 15.1159978 46.3583986, 15.1161804 46.3584463)",50,,4,4,,
11070226,Kopališka cesta,residential,False,False,150.19299999999998,"LINESTRING (15.1213955 46.358267, 15.1215071 46.3581485, 15.1212524 46.3578272, 15.1211122 46.3577313, 15.1210016 46.357719, 15.1206433 46.3578401, 15.1202005 46.3580193)",,,,,,
11285085,Kardeljev trg,residential,False,False,75.491,"LINESTRING (15.1199055 46.3610014, 15.1199401 46.3609387, 15.1201747 46.3604962, 15.1202356 46.360362)",,,,,,
11285085,Kardeljev trg,residential,False,True,113.90599999999999,"LINESTRING (15.1199055 46.3610014, 15.1198759 46.3610597, 15.1196049 46.3615949, 15.1195018 46.3617985, 15.1194426 46.3619738)",,,,,,
165221512,,residential,False,True,127.15800000000002,"LINESTRING (15.1199055 46.3610014, 15.1197646 46.3609662, 15.1191354 46.3608092, 15.1184753 46.3606445, 15.1183472 46.3606125)",,,,,,
11020051,Efenkova cesta,residential,False,False,133.183,"LINESTRING (15.117047 46.362942, 15.117216 46.3629687, 15.1172381 46.3629722, 15.1172538 46.3629751, 15.1177144 46.363059, 15.1184381 46.363143, 15.1187473 46.363177)",,,,,,
15788724,Tomšičeva cesta,tertiary,False,False,33.722,"LINESTRING (15.117047 46.362942, 15.1168231 46.3629052, 15.1168034 46.3629029, 15.1166168 46.3628808)",,,,,,
165221506,Kidričeva cesta,secondary,True,False,96.222,"LINESTRING (15.117047 46.362942, 15.1170531 46.3628848, 15.1170728 46.3628372, 15.1170766 46.3628279, 15.1170842 46.3628094, 15.1174714 46.3621305)",,,2,696,,
11248052,Kersnikova cesta,residential,False,False,89.699,"LINESTRING (15.1090268 46.3633084, 15.109155 46.3631088, 15.1092113 46.3629218, 15.1091898 46.3627682, 15.1091005 46.3625331)",,,,,,
11248052,Kersnikova cesta,residential,False,True,89.699,"LINESTRING (15.1091005 46.3625331, 15.1091898 46.3627682, 15.1092113 46.3629218, 15.109155 46.3631088, 15.1090268 46.3633084)",,,,,,
15788724,Tomšičeva cesta,tertiary,False,True,122.272,"LINESTRING (15.1091005 46.3625331, 15.1093715 46.3624438, 15.1096907 46.3623667, 15.1105157 46.3622861, 15.1106362 46.3622743)",,,,,,
13691106,Žarova cesta,residential,False,False,27.031999999999996,"LINESTRING (15.1132937 46.3555982, 15.1133111 46.3555701, 15.1133611 46.3555508, 15.1135257 46.3554872, 15.1135743 46.3554606)",,,,,,
19538459,,tertiary,False,True,71.535,"LINESTRING (15.1132937 46.3555982, 15.1133147 46.3556347, 15.1133091 46.3558602, 15.1132853 46.3560693, 15.1132182 46.3562316)",,,,694,,
11020051,Efenkova cesta,residential,False,False,169.547,"LINESTRING (15.1187473 46.363177, 15.1194278 46.3632674, 15.1200567 46.3633198, 15.1203073 46.363302, 15.1206412 46.363213, 15.1208953 46.3631437)",,,,,,
11020051,Efenkova cesta,residential,False,True,133.183,"LINESTRING (15.1187473 46.363177, 15.1184381 46.363143, 15.1177144 46.363059, 15.1172538 46.3629751, 15.1172381 46.3629722, 15.117216 46.3629687, 15.117047 46.362942)",,,,,,
11833932,Ljubljanska cesta,residential,False,False,55.604,"LINESTRING (15.108756 46.3575769, 15.1088281 46.3576927, 15.109018 46.358043)",,,,,,
11285085,Kardeljev trg,residential,False,True,26.082,"LINESTRING (15.1204283 46.3599964, 15.1203108 46.3602165)",,,,,,
11285085,Kardeljev trg,residential,False,False,44.554,"LINESTRING (15.1204283 46.3599964, 15.1205569 46.3597878, 15.1205765 46.359756, 15.1206624 46.3596298)",,,,,,
165221510,,living_street,False,True,64.832,"LINESTRING (15.117437 46.3604421, 15.1179797 46.360512, 15.1181019 46.360542, 15.1182555 46.3605798)",,,,,,
1087984957,,living_street,True,False,56.375,"LINESTRING (15.1167745 46.360223, 15.117437 46.3604421)",,,,,,
1087984958,,living_street,False,False,26.433,"LINESTRING (15.1167745 46.360223, 15.1168938 46.36)",,,,,,
20868235,,living_street,False,False,68.663,"LINESTRING (15.1169647 46.3606379, 15.1172613 46.3607501, 15.1176988 46.3609875)",,,,,,
20868342,,living_street,True,False,67.356,"LINESTRING (15.1169647 46.3606379, 15.1166109 46.3605505, 15.116656 46.3604603, 15.1167069 46.3603584, 15.1167745 46.360223)",,,,,,
20868235,,living_street,False,True,68.663,"LINESTRING (15.1176988 46.3609875, 15.1172613 46.3607501, 15.1169647 46.3606379)",,,,,,
1087984958,,living_street,False,True,26.433,"LINESTRING (15.1168938 46.36, 15.1167745 46.360223)",,,,,,
20868527,Cesta bratov Mravljakov,residential,False,False,296.281,"LINESTRING (15.1212792 46.3628246, 15.1203775 46.3626878, 15.1189176 46.3624604, 15.1183254 46.3623716, 15.1179649 46.3622946, 15.1176639 46.3621886, 15.1176212 46.3621735, 15.1175534 46.3621569)",,,,,,
176391077,Jenkova cesta,residential,False,False,57.02,"LINESTRING (15.1108168 46.363189, 15.110887 46.3636995)",30,,,,,
174896775,Bračičeva cesta,residential,False,False,91.927,"LINESTRING (15.1108168 46.363189, 15.1110126 46.363183, 15.1120081 46.3631043)",,,,,,
176391077,Jenkova cesta,residential,False,True,102.65,"LINESTRING (15.1108168 46.363189, 15.1106476 46.3623319, 15.1106362 46.3622743)",30,,,,,
20869200,Zidanškova cesta,residential,True,False,65.773,"LINESTRING (15.1128172 46.3627212, 15.112744 46.362719, 15.112343 46.3626974, 15.1119661 46.3626559)",,,,,,
460141494,Bračičeva cesta,residential,False,True,85.37899999999999,"LINESTRING (15.1128172 46.3627212, 15.1128329 46.362801, 15.1128235 46.3628417, 15.1127981 46.3628732, 15.1127042 46.3629352, 15.1125611 46.3630091, 15.1123929 46.3630637, 15.1122102 46.3630868, 15.1120081 46.3631043)",,,,,,
888417033,Zidanškova cesta,residential,False,False,82.482,"LINESTRING (15.1128172 46.3627212, 15.1129552 46.3627123, 15.1130287 46.3627075, 15.1135698 46.3625868, 15.1136014 46.3625397, 15.1136583 46.3624526, 15.1136913 46.3624022)",,,,,,
15788724,Tomšičeva cesta,tertiary,False,True,15.562,"LINESTRING (15.1111 46.3622378, 15.1113026 46.3622316)",,,,,,
15788724,Tomšičeva cesta,tertiary,False,False,35.82,"LINESTRING (15.1111 46.3622378, 15.110749 46.3622654, 15.1106362 46.3622743)",,,,,,
"[176391076, 176391077, 11004678]",Jenkova cesta,residential,False,False,267.398,"LINESTRING (15.1101502 46.3594934, 15.1101731 46.3596156, 15.1102042 46.3597992, 15.1103104 46.3602813, 15.1103222 46.3604608, 15.1103388 46.360599, 15.1103442 46.3606357, 15.110361 46.3607286, 15.110448 46.3612758, 15.1105144 46.3615791, 15.1105747 46.3618792)",30,,,,yes,
11117642,Prešernova cesta,residential,False,True,81.1,"LINESTRING (15.1101502 46.3594934, 15.1103059 46.3594734, 15.1105604 46.3594445, 15.1107916 46.359414, 15.1111917 46.35937)",,,,,,
20869473,,residential,False,False,205.928,"LINESTRING (15.1101502 46.3594934, 15.110123 46.3594044, 15.1100518 46.3588401, 15.1101132 46.3586769, 15.1102205 46.3586038, 15.1103485 46.3585525, 15.1104576 46.3585629, 15.1114847 46.358788)",,,,,,
20869473,,residential,False,True,205.92799999999997,"LINESTRING (15.1114847 46.358788, 15.1104576 46.3585629, 15.1103485 46.3585525, 15.1102205 46.3586038, 15.1101132 46.3586769, 15.1100518 46.3588401, 15.110123 46.3594044, 15.1101502 46.3594934)",,,,,,
20869656,Cesta Borisa Kraigherja,residential,False,False,68.684,"LINESTRING (15.1114847 46.358788, 15.1112714 46.3591471, 15.1111917 46.35937)",,,,,,
20869656,Cesta Borisa Kraigherja,residential,False,True,126.747,"LINESTRING (15.1114847 46.358788, 15.1117357 46.3582675, 15.1119112 46.3582512, 15.1121472 46.3578113)",,,,,,
20869656,Cesta Borisa Kraigherja,residential,False,False,126.74699999999999,"LINESTRING (15.1121472 46.3578113, 15.1119112 46.3582512, 15.1117357 46.3582675, 15.1114847 46.358788)",,,,,,
11117642,Prešernova cesta,residential,False,False,81.10000000000001,"LINESTRING (15.1111917 46.35937, 15.1107916 46.359414, 15.1105604 46.3594445, 15.1103059 46.3594734, 15.1101502 46.3594934)",,,,,,
11117642,Prešernova cesta,residential,False,True,150.453,"LINESTRING (15.1111917 46.35937, 15.1114944 46.3593654, 15.1118173 46.3593821, 15.1130867 46.3596651)",,,,,,
20869656,Cesta Borisa Kraigherja,residential,False,True,68.684,"LINESTRING (15.1111917 46.35937, 15.1112714 46.3591471, 15.1114847 46.358788)",,,,,,
11118299,Rudarska cesta,residential,False,False,87.13499999999999,"LINESTRING (15.1136719 46.3586287, 15.1137853 46.3584279, 15.1139786 46.3580213, 15.1140611 46.3578932)",50,yes,,,,
11118299,Rudarska cesta,residential,False,True,123.688,"LINESTRING (15.1136719 46.3586287, 15.1135967 46.358762, 15.1135223 46.3588861, 15.1133967 46.3591162, 15.1130867 46.3596651)",50,yes,,,,
20870463,Šaleška cesta,residential,False,False,239.868,"LINESTRING (15.1136719 46.3586287, 15.1138021 46.3586589, 15.1141744 46.3587724, 15.1144721 46.3582297, 15.115287 46.3584266, 15.1159818 46.3586001, 15.1161133 46.3585707)",,,,,,
20870463,Šaleška cesta,residential,False,False,32.771,"LINESTRING (15.1161133 46.3585707, 15.1165112 46.3586777)",,,,,,
20870651,Titov trg,residential,False,False,73.37,"LINESTRING (15.1161133 46.3585707, 15.1158159 46.3591978)",,,,,,
20870915,,residential,False,False,14.76,"LINESTRING (15.1161133 46.3585707, 15.1161804 46.3584463)",,,,,,
20870463,Šaleška cesta,residential,False,True,239.868,"LINESTRING (15.1161133 46.3585707, 15.1159818 46.3586001, 15.115287 46.3584266, 15.1144721 46.3582297, 15.1141744 46.3587724, 15.1138021 46.3586589, 15.1136719 46.3586287)",,,,,,
20870463,Šaleška cesta,residential,False,False,10.629,"LINESTRING (15.1169092 46.3591078, 15.1168405 46.3591908)",,,,,,
20870518,,residential,False,False,54.676,"LINESTRING (15.1169092 46.3591078, 15.1175701 46.3592915)",,,,,,
20870463,Šaleška cesta,residential,False,True,72.267,"LINESTRING (15.1169092 46.3591078, 15.1170283 46.3588857, 15.1168603 46.3588206, 15.1165112 46.3586777)",,,,,,
20870463,Šaleška cesta,residential,False,True,10.629,"LINESTRING (15.1168405 46.3591908, 15.1169092 46.3591078)",,,,,,
20870518,,residential,False,True,54.676,"LINESTRING (15.1175701 46.3592915, 15.1169092 46.3591078)",,,,,,
20870651,Titov trg,residential,False,True,73.37,"LINESTRING (15.1158159 46.3591978, 15.1161133 46.3585707)",,,,,,
20870687,,residential,False,False,69.654,"LINESTRING (15.116192 46.3592641, 15.1165112 46.3586777)",,,,,,
20870463,Šaleška cesta,residential,False,True,32.771,"LINESTRING (15.1165112 46.3586777, 15.1161133 46.3585707)",,,,,,
20870687,,residential,False,True,69.654,"LINESTRING (15.1165112 46.3586777, 15.116192 46.3592641)",,,,,,
20870463,Šaleška cesta,residential,False,False,72.267,"LINESTRING (15.1165112 46.3586777, 15.1168603 46.3588206, 15.1170283 46.3588857, 15.1169092 46.3591078)",,,,,,
20870915,,residential,False,True,14.76,"LINESTRING (15.1161804 46.3584463, 15.1161133 46.3585707)",,,,,,
"[1242838249, 1087984949]",Šaleška cesta,primary,False,False,233.10899999999998,"LINESTRING (15.1161804 46.3584463, 15.1182295 46.358981, 15.1187705 46.3591222, 15.1188292 46.3591376, 15.1188756 46.3591497, 15.1190217 46.3591878)",50,,4,4,,
"[1242838250, 1242838251]",Šaleška cesta,primary,False,True,173.87800000000001,"LINESTRING (15.1161804 46.3584463, 15.1159978 46.3583986, 15.1142053 46.3579308, 15.1140611 46.3578932)",50,,4,4,,
15788724,Tomšičeva cesta,tertiary,False,False,49.263,"LINESTRING (15.1135175 46.3623758, 15.1129435 46.3623005, 15.1128865 46.3622943)",,,,,,
15788724,Tomšičeva cesta,tertiary,False,True,13.656,"LINESTRING (15.1135175 46.3623758, 15.113633 46.3623935, 15.1136913 46.3624022)",,,,,,
191298158,,living_street,False,False,130.106,"LINESTRING (15.1135175 46.3623758, 15.1135205 46.3623394, 15.1135213 46.3623303, 15.1135278 46.3622522, 15.1135596 46.3620697, 15.113485 46.3619475, 15.1126145 46.3617928, 15.11246 46.3617678)",,,,,,
11020051,Efenkova cesta,residential,False,True,169.54700000000003,"LINESTRING (15.1208953 46.3631437, 15.1206412 46.363213, 15.1203073 46.363302, 15.1200567 46.3633198, 15.1194278 46.3632674, 15.1187473 46.363177)",,,,,,
479443723,Cesta Františka Foita,secondary,True,False,84.994,"LINESTRING (15.1130943 46.3575804, 15.1129751 46.3575687, 15.1128893 46.357515, 15.1127538 46.3574441, 15.1126198 46.3573854, 15.1124892 46.3573668, 15.1123464 46.3573661, 15.1120834 46.3573953)",50,,,425,,
1087984948,Šaleška cesta,primary,True,False,40.596,"LINESTRING (15.1130943 46.3575804, 15.1130484 46.3575507, 15.1129657 46.3574829, 15.112849 46.3574033, 15.1127056 46.3573358)",50,,2,4,,
165221024,Celjska cesta,primary,False,False,148.852,"LINESTRING (15.1143943 46.3565335, 15.1150554 46.356303, 15.1155763 46.3561241, 15.1161293 46.3559351)",70,,4,4,,
463533702,Celjska cesta,primary,True,False,94.99000000000001,"LINESTRING (15.1143943 46.3565335, 15.1143521 46.3565578, 15.1141655 46.3566569, 15.1133383 46.3569756)",,,3,,,
11070226,Kopališka cesta,residential,False,True,51.976,"LINESTRING (15.1190217 46.3591878, 15.1190696 46.3591029, 15.1190958 46.3590693, 15.1192919 46.3587594)",,,,,,
165221507,Kidričeva cesta,secondary,True,False,168.06799999999998,"LINESTRING (15.1190217 46.3591878, 15.1190357 46.359332, 15.1187952 46.3598469, 15.1187109 46.3599801, 15.1185862 46.3601768, 15.1184228 46.3604793, 15.1183851 46.360549, 15.1183472 46.3606125)",,,2,696,,
"[1242838249, 1087984949]",Šaleška cesta,primary,False,True,233.109,"LINESTRING (15.1190217 46.3591878, 15.1188756 46.3591497, 15.1188292 46.3591376, 15.1187705 46.3591222, 15.1182295 46.358981, 15.1161804 46.3584463)",50,,4,4,,
1242838257,Šaleška cesta,primary,False,False,135.159,"LINESTRING (15.1190217 46.3591878, 15.1192015 46.3592362, 15.1192761 46.3592563, 15.1206624 46.3596298)",50,,4,4,,
165221021,Celjska cesta,primary,True,False,63.25600000000001,"LINESTRING (15.1133383 46.3569756, 15.1132485 46.3570941, 15.1131828 46.3571569, 15.113132 46.3572451, 15.1131229 46.3573295, 15.1131518 46.357407, 15.1131741 46.3574466, 15.1131767 46.3575022)",,,1,4,,
479443722,Celjska cesta,primary,True,False,34.351,"LINESTRING (15.1133383 46.3569756, 15.113182 46.3570382, 15.1130912 46.3571028, 15.1130392 46.3571899)",,,2,,,
11285085,Kardeljev trg,residential,False,True,44.554,"LINESTRING (15.1206624 46.3596298, 15.1205765 46.359756, 15.1205569 46.3597878, 15.1204283 46.3599964)",,,,,,
1242838257,Šaleška cesta,primary,False,True,135.159,"LINESTRING (15.1206624 46.3596298, 15.1192761 46.3592563, 15.1192015 46.3592362, 15.1190217 46.3591878)",50,,4,4,,
11003744,Vodnikova ulica,residential,False,True,6.774,"LINESTRING (15.1177573 46.3617987, 15.1176758 46.3617753)",,,,,,
165221502,Kidričeva cesta,secondary,True,False,42.793,"LINESTRING (15.1177573 46.3617987, 15.1175534 46.3621569)",,,2,696,,
11003744,Vodnikova ulica,residential,False,False,6.774,"LINESTRING (15.1176758 46.3617753, 15.1177573 46.3617987)",,,,,,
11003744,Vodnikova ulica,residential,False,True,159.476,"LINESTRING (15.1176758 46.3617753, 15.1175551 46.3617406, 15.1164916 46.3614344, 15.1159876 46.36101)",,,,,,
"[165221511, 165221506, 165221503]",Kidričeva cesta,secondary,True,False,140.202,"LINESTRING (15.1176758 46.3617753, 15.1177376 46.3616679, 15.117787 46.3615688, 15.1178185 46.3615029, 15.1182054 46.3606861, 15.1182555 46.3605798)",,,2,696,yes,
165221504,,residential,False,True,7.921,"LINESTRING (15.1183472 46.3606125, 15.1182555 46.3605798)",,,,,,
"[165221507, 613388980, 165221509, 165221502]",Kidričeva cesta,secondary,True,False,139.482,"LINESTRING (15.1183472 46.3606125, 15.1182994 46.3607114, 15.1179026 46.3615246, 15.1178776 46.3615815, 15.1178237 46.3616875, 15.1177573 46.3617987)",,,2,696,yes,
165221512,,residential,False,False,127.158,"LINESTRING (15.1183472 46.3606125, 15.1184753 46.3606445, 15.1191354 46.3608092, 15.1197646 46.3609662, 15.1199055 46.3610014)",,,,,,
20868527,Cesta bratov Mravljakov,residential,False,False,6.943,"LINESTRING (15.1175534 46.3621569, 15.1174714 46.3621305)",,,,,,
20868527,Cesta bratov Mravljakov,residential,False,True,296.281,"LINESTRING (15.1175534 46.3621569, 15.1176212 46.3621735, 15.1176639 46.3621886, 15.1179649 46.3622946, 15.1183254 46.3623716, 15.1189176 46.3624604, 15.1203775 46.3626878, 15.1212792 46.3628246)",,,,,,
165221502,Kidričeva cesta,secondary,True,False,96.477,"LINESTRING (15.1175534 46.3621569, 15.1171734 46.3628325, 15.1171667 46.3628422, 15.1171596 46.3628525, 15.1171333 46.3628902, 15.117047 46.362942)",,,2,696,,
165221504,,residential,False,False,7.921,"LINESTRING (15.1182555 46.3605798, 15.1183472 46.3606125)",,,,,,
165221510,,living_street,False,False,64.832,"LINESTRING (15.1182555 46.3605798, 15.1181019 46.360542, 15.1179797 46.360512, 15.117437 46.3604421)",,,,,,
165221511,Kidričeva cesta,secondary,True,False,165.70399999999998,"LINESTRING (15.1182555 46.3605798, 15.1182755 46.3605354, 15.1183212 46.3604532, 15.118487 46.3601549, 15.1185899 46.3599852, 15.1189432 46.3592929, 15.1190217 46.3591878)",,,2,696,,
20868527,Cesta bratov Mravljakov,residential,False,True,6.943,"LINESTRING (15.1174714 46.3621305, 15.1175534 46.3621569)",,,,,,
