osmid,ref,highway,oneway,reversed,length,name,geometry,bridge,lanes,maxspeed
28033186,,unclassified,False,False,98.234,Usnjarska cesta,"LINESTRING (14.6125991 46.2236416, 14.6127032 46.2237435, 14.6127658 46.2237956, 14.6128802 46.2239062, 14.6129914 46.2240238, 14.613206 46.2242679, 14.6132978 46.2243798)",,,
46181506,,residential,False,True,173.77499999999998,Usnjarska cesta,"LINESTRING (14.6125991 46.2236416, 14.6125352 46.2236603, 14.6124536 46.223655, 14.6113622 46.2234047, 14.6110506 46.223292, 14.6105558 46.2230498)",,,
"[46677043, 46677044, 47213303]",,unclassified,False,False,43.487,Usnjarska cesta,"LINESTRING (14.6125991 46.2236416, 14.612655 46.2235785, 14.6129306 46.2234304, 14.6130115 46.2233795)",yes,,
6634054,,tertiary,False,True,48.894,Medvedova ulica,"LINESTRING (14.6110748 46.2289747, 14.610986 46.2294101)",,,
180395705,,tertiary,False,False,161.37599999999998,Medvedova ulica,"LINESTRING (14.6110748 46.2289747, 14.6111539 46.2287047, 14.6111847 46.2286092, 14.6112733 46.2283476, 14.6113028 46.2282019, 14.6113282 46.2280609, 14.6113524 46.2276267, 14.6113725 46.2275423)",,,
298853739,,unclassified,False,True,212.36800000000002,Tunjiška cesta,"LINESTRING (14.6110748 46.2289747, 14.6106592 46.2291274, 14.6105497 46.2291677, 14.6102849 46.229267, 14.6099795 46.2293861, 14.6098381 46.2294356, 14.6097138 46.2294795, 14.609572 46.2295296, 14.6095093 46.229551, 14.6093388 46.2296184, 14.6092281 46.2296557, 14.6091514 46.2296861, 14.6087627 46.2298403, 14.6086541 46.2298913)",,,
48525226,,residential,False,False,238.15,Levstikova ulica,"LINESTRING (14.6086541 46.2298913, 14.6086594 46.229677, 14.6090403 46.2277677)",,,
298853739,,unclassified,False,False,212.36800000000002,Tunjiška cesta,"LINESTRING (14.6086541 46.2298913, 14.6087627 46.2298403, 14.6091514 46.2296861, 14.6092281 46.2296557, 14.6093388 46.2296184, 14.6095093 46.229551, 14.609572 46.2295296, 14.6097138 46.2294795, 14.6098381 46.2294356, 14.6099795 46.2293861, 14.6102849 46.229267, 14.6105497 46.2291677, 14.6106592 46.2291274, 14.6110748 46.2289747)",,,
47213304,,residential,False,False,113.3,Novi trg,"LINESTRING (14.6123475 46.2212637, 14.6124686 46.2216429, 14.6125963 46.2218142, 14.6128203 46.2219923, 14.6130132 46.2221436)",,,
171981062,,residential,False,True,119.546,,"LINESTRING (14.6123475 46.2212637, 14.6116917 46.2213333, 14.6113618 46.2213676, 14.611217 46.2213773, 14.61104 46.2213927, 14.6108087 46.2214119)",,,
39585921,,residential,True,False,33.403999999999996,Ulica Josipa Močnika,"LINESTRING (14.6094857 46.2225641, 14.6092992 46.2226323, 14.6091034 46.2227065)",,,
46181506,,residential,False,False,98.785,Usnjarska cesta,"LINESTRING (14.6094857 46.2225641, 14.6096425 46.2226063, 14.6097967 46.2226833, 14.6105558 46.2230498)",,,
47213291,,residential,False,False,103.586,Na produ,"LINESTRING (14.6094857 46.2225641, 14.6096344 46.2225209, 14.610486 46.2219506)",,,
39585921,,residential,True,False,78.266,Ulica Josipa Močnika,"LINESTRING (14.6091034 46.2227065, 14.6082229 46.2230591)",,,
47213297,,residential,False,False,96.49099999999999,Parmova ulica,"LINESTRING (14.6091034 46.2227065, 14.6096358 46.222957, 14.6097203 46.2229932, 14.6097913 46.2230591, 14.6099134 46.223215, 14.6099643 46.2233022)",,,
47213290,,residential,True,False,121.001,Šutna,"LINESTRING (14.6082229 46.2230591, 14.6080184 46.222816, 14.6078322 46.2226038, 14.6077674 46.222522, 14.6076342 46.2224077, 14.6075041 46.2223233, 14.6073056 46.2221846)",,,30
47213300,,residential,False,False,65.925,Kolodvorska ulica,"LINESTRING (14.6082229 46.2230591, 14.607611 46.2232585, 14.6074873 46.2233495)",,,
39585924,,residential,True,False,93.562,Tomšičeva ulica,"LINESTRING (14.6131796 46.2262963, 14.6131307 46.2263371, 14.6131213 46.2263844, 14.6131226 46.226454, 14.6130998 46.2267054, 14.6130784 46.2267611, 14.6130261 46.2267898, 14.6125728 46.2268232)",,,
219459130,,residential,False,False,107.25999999999999,Prečna ulica,"LINESTRING (14.6131796 46.2262963, 14.6131065 46.2262369, 14.6130502 46.2262202, 14.6129899 46.2262165, 14.6125111 46.2262295, 14.6119747 46.2262415, 14.6118325 46.2262568)",,,
16783822,,tertiary,True,False,47.914,Glavni trg,"LINESTRING (14.6118325 46.2262568, 14.611708 46.2258346)",,,
219459130,,residential,False,True,107.25999999999999,Prečna ulica,"LINESTRING (14.6118325 46.2262568, 14.6119747 46.2262415, 14.6125111 46.2262295, 14.6129899 46.2262165, 14.6130502 46.2262202, 14.6131065 46.2262369, 14.6131796 46.2262963)",,,
39585920,,tertiary,False,False,21.897,Kranjska cesta,"LINESTRING (14.6062079 46.2214056, 14.6060167 46.2214609, 14.6059399 46.2214675)",,2,
47386746,,tertiary,False,False,121.57499999999999,Šutna,"LINESTRING (14.6062079 46.2214056, 14.6063192 46.2215086, 14.6064493 46.2216293, 14.60657 46.221722, 14.606908 46.2219568, 14.6070332 46.2220432, 14.6071786 46.2221221, 14.6073056 46.2221846)",,2,
46677039,,residential,False,False,92.542,,"LINESTRING (14.6088526 46.227482, 14.6086071 46.2275274, 14.6083215 46.2275543, 14.6079513 46.2276555, 14.6077153 46.2277352)",,,
46677039,,residential,False,True,164.55,,"LINESTRING (14.6088526 46.227482, 14.6091369 46.2273762, 14.609499 46.2272296, 14.6098701 46.2270725, 14.6100689 46.2270292, 14.6107645 46.2268293)",,,
46677039,,residential,False,True,92.542,,"LINESTRING (14.6077153 46.2277352, 14.6079513 46.2276555, 14.6083215 46.2275543, 14.6086071 46.2275274, 14.6088526 46.227482)",,,
46677041,,unclassified,False,False,200.45,Žale,"LINESTRING (14.6077153 46.2277352, 14.6078642 46.2275488, 14.6079956 46.227404, 14.6081498 46.2272073, 14.6082357 46.227044, 14.6082853 46.2269179, 14.6083067 46.2268038, 14.6083161 46.226672, 14.6082544 46.2264874, 14.6082021 46.2263037, 14.60813 46.2260416)",,,40
47514183,,residential,True,False,41.02,Samostanska ulica,"LINESTRING (14.6110846 46.2259137, 14.6109769 46.2255524)",,,
46677038,,residential,True,False,67.894,Frančiškanski trg,"LINESTRING (14.6110846 46.2259137, 14.6112815 46.2263677, 14.6112667 46.2265039)",,,
46677036,,residential,False,True,72.165,,"LINESTRING (14.6112667 46.2265039, 14.6110958 46.2265505, 14.6109776 46.2265667, 14.6107909 46.2265806, 14.6106868 46.2266023, 14.6107306 46.2267393, 14.6107547 46.2268107, 14.6107645 46.2268293)",,,
39585927,,residential,False,True,81.189,Maistrova ulica,"LINESTRING (14.6107645 46.2268293, 14.6109512 46.2267792, 14.6112593 46.2267694, 14.6116162 46.2268022, 14.6117983 46.2268307)",,,
46677036,,residential,False,False,72.165,,"LINESTRING (14.6107645 46.2268293, 14.6107547 46.2268107, 14.6107306 46.2267393, 14.6106868 46.2266023, 14.6107909 46.2265806, 14.6109776 46.2265667, 14.6110958 46.2265505, 14.6112667 46.2265039)",,,
46677039,,residential,False,False,164.54999999999998,,"LINESTRING (14.6107645 46.2268293, 14.6100689 46.2270292, 14.6098701 46.2270725, 14.609499 46.2272296, 14.6091369 46.2273762, 14.6088526 46.227482)",,,
39585924,,residential,True,False,60.416,Tomšičeva ulica,"LINESTRING (14.6125728 46.2268232, 14.6123958 46.2268427, 14.611972 46.2268622, 14.6118801 46.2268548, 14.6117983 46.2268307)",,,
60138641,,residential,False,True,173.923,Žebljarska pot,"LINESTRING (14.6125728 46.2268232, 14.6126774 46.2275677, 14.6127583 46.2277488, 14.6128017 46.2277955, 14.6129057 46.2278457, 14.6129955 46.2279107, 14.6133568 46.2282145)",,,
47213295,,residential,False,False,55.509,,"LINESTRING (14.6099643 46.2233022, 14.6101187 46.2232837, 14.6102697 46.2232424, 14.6103831 46.2231895, 14.6105558 46.2230498)",,,
47213297,,residential,False,True,96.491,Parmova ulica,"LINESTRING (14.6099643 46.2233022, 14.6099134 46.223215, 14.6097913 46.2230591, 14.6097203 46.2229932, 14.6096358 46.222957, 14.6091034 46.2227065)",,,
46181506,,residential,False,False,173.775,Usnjarska cesta,"LINESTRING (14.6105558 46.2230498, 14.6110506 46.223292, 14.6113622 46.2234047, 14.6124536 46.223655, 14.6125352 46.2236603, 14.6125991 46.2236416)",,,
46181506,,residential,False,True,98.785,Usnjarska cesta,"LINESTRING (14.6105558 46.2230498, 14.6097967 46.2226833, 14.6096425 46.2226063, 14.6094857 46.2225641)",,,
47213295,,residential,False,True,55.509,,"LINESTRING (14.6105558 46.2230498, 14.6103831 46.2231895, 14.6102697 46.2232424, 14.6101187 46.2232837, 14.6099643 46.2233022)",,,
60257478,,unclassified,False,True,40.963,Glavni trg,"LINESTRING (14.6114742 46.2250919, 14.6115706 46.2254542)",,2,
47213245,,residential,False,True,76.295,Japljeva ulica,"LINESTRING (14.6114742 46.2250919, 14.6117738 46.2250865, 14.6118017 46.2250902, 14.6119226 46.2251048, 14.6122671 46.225142, 14.6124536 46.2251744)",,,
"[39585929, 60257478]",,"['unclassified', 'residential']",False,False,92.49700000000001,"['Glavni trg', 'Samčev predor']","LINESTRING (14.6114742 46.2250919, 14.6114235 46.2250382, 14.6113148 46.2249574, 14.6111001 46.2248292, 14.6106139 46.2245138)",,2,
60257478,,unclassified,False,False,40.963,Glavni trg,"LINESTRING (14.6115706 46.2254542, 14.6114742 46.2250919)",,2,
60257478,,unclassified,False,True,43.605000000000004,Glavni trg,"LINESTRING (14.6115706 46.2254542, 14.6116319 46.2256367, 14.611708 46.2258346)",,2,
197663029,,residential,False,False,47.024,Prešernova ulica,"LINESTRING (14.6115706 46.2254542, 14.6114952 46.2254702, 14.6110391 46.2255363, 14.6109769 46.2255524)",,,
197663029,,residential,False,True,60.047,Prešernova ulica,"LINESTRING (14.6115706 46.2254542, 14.6117248 46.2254283, 14.6120263 46.2253866, 14.6123405 46.2253947)",,,
47213304,,residential,False,False,142.017,Novi trg,"LINESTRING (14.6130132 46.2221436, 14.613123 46.2223512, 14.613174 46.2225959, 14.6131544 46.2230717, 14.6130879 46.2233232, 14.6130115 46.2233795)",,,
47213304,,residential,False,True,113.3,Novi trg,"LINESTRING (14.6130132 46.2221436, 14.6128203 46.2219923, 14.6125963 46.2218142, 14.6124686 46.2216429, 14.6123475 46.2212637)",,,
47213305,,residential,False,False,59.117,Novi trg,"LINESTRING (14.6130132 46.2221436, 14.6133519 46.2220138, 14.6136928 46.2218957)",,,
47213305,,residential,False,True,59.117,Novi trg,"LINESTRING (14.6136928 46.2218957, 14.6133519 46.2220138, 14.6130132 46.2221436)",,,
47213244,,residential,True,False,284.12000000000006,Parmova ulica,"LINESTRING (14.6128204 46.2247501, 14.6124159 46.2243952, 14.6122992 46.2243358, 14.6121766 46.2242847, 14.6121088 46.2242644, 14.6112974 46.224089, 14.6111539 46.2240574, 14.6110184 46.2240138, 14.6100888 46.2235233, 14.6099563 46.2233811, 14.6099643 46.2233022)",,,
47213301,,residential,False,False,60.038,Trg svobode,"LINESTRING (14.6128204 46.2247501, 14.6128128 46.2249599, 14.612723 46.2250038, 14.6125922 46.2250692, 14.6124536 46.2251744)",,,
28033186,,unclassified,False,True,98.23400000000001,Usnjarska cesta,"LINESTRING (14.6132978 46.2243798, 14.613206 46.2242679, 14.6129914 46.2240238, 14.6128802 46.2239062, 14.6127658 46.2237956, 14.6127032 46.2237435, 14.6125991 46.2236416)",,,
47213302,,residential,True,False,55.291,,"LINESTRING (14.6132978 46.2243798, 14.6129188 46.2246531, 14.6128204 46.2247501)",,,
47213308,,residential,False,False,25.996,,"LINESTRING (14.6124536 46.2251744, 14.6123405 46.2253947)",,,
47213245,,residential,False,False,76.295,Japljeva ulica,"LINESTRING (14.6124536 46.2251744, 14.6122671 46.225142, 14.6119226 46.2251048, 14.6118017 46.2250902, 14.6117738 46.2250865, 14.6114742 46.2250919)",,,
47213301,,residential,False,True,60.038,Trg svobode,"LINESTRING (14.6124536 46.2251744, 14.6125922 46.2250692, 14.612723 46.2250038, 14.6128128 46.2249599, 14.6128204 46.2247501)",,,
47213308,,residential,False,True,25.996,,"LINESTRING (14.6123405 46.2253947, 14.6124536 46.2251744)",,,
197663029,,residential,False,False,60.047000000000004,Prešernova ulica,"LINESTRING (14.6123405 46.2253947, 14.6120263 46.2253866, 14.6117248 46.2254283, 14.6115706 46.2254542)",,,
197663029,,residential,False,True,67.536,Prešernova ulica,"LINESTRING (14.6123405 46.2253947, 14.6128003 46.2254285, 14.6132157 46.2254359)",,,
39585929,,residential,False,False,12.873,Samčev predor,"LINESTRING (14.6106139 46.2245138, 14.6104892 46.2244366)",,,
"[39585929, 60257478]",,"['residential', 'unclassified']",False,True,92.49700000000001,"['Samčev predor', 'Glavni trg']","LINESTRING (14.6106139 46.2245138, 14.6111001 46.2248292, 14.6113148 46.2249574, 14.6114235 46.2250382, 14.6114742 46.2250919)",,2,
47514183,,residential,True,False,134.533,Samostanska ulica,"LINESTRING (14.6109769 46.2255524, 14.6109699 46.2252931, 14.6111032 46.2249442, 14.6110801 46.2248832, 14.6109527 46.2247932, 14.6107838 46.2246874, 14.6106683 46.2246503, 14.6106189 46.2246132, 14.6105941 46.2245727, 14.6106139 46.2245138)",,,
197663029,,residential,False,False,42.131,Prešernova ulica,"LINESTRING (14.6109769 46.2255524, 14.6106722 46.2256137, 14.6104734 46.2256942)",,,
197663029,,residential,False,True,47.024,Prešernova ulica,"LINESTRING (14.6109769 46.2255524, 14.6110391 46.2255363, 14.6114952 46.2254702, 14.6115706 46.2254542)",,,
197663029,,residential,False,False,67.536,Prešernova ulica,"LINESTRING (14.6132157 46.2254359, 14.6128003 46.2254285, 14.6123405 46.2253947)",,,
47213300,,residential,False,False,131.051,Kolodvorska ulica,"LINESTRING (14.6074873 46.2233495, 14.6075302 46.2236891, 14.6075825 46.2238904, 14.6076697 46.2239981, 14.6078253 46.2241187, 14.6079876 46.2242189, 14.6082062 46.224346)",,,
47213300,,residential,False,True,65.925,Kolodvorska ulica,"LINESTRING (14.6074873 46.2233495, 14.607611 46.2232585, 14.6082229 46.2230591)",,,
48232087,,residential,False,False,77.324,Zaprice,"LINESTRING (14.6074873 46.2233495, 14.6071962 46.2233764, 14.6064882 46.2234247)",,,
48232087,,residential,False,True,77.324,Zaprice,"LINESTRING (14.6064882 46.2234247, 14.6071962 46.2233764, 14.6074873 46.2233495)",,,
"[1189933178, 47213300]",,residential,False,False,191.90400000000005,Kolodvorska ulica,"LINESTRING (14.6082062 46.224346, 14.6083041 46.2243896, 14.608811 46.224578, 14.609047 46.2246698, 14.6091785 46.2247051, 14.6092375 46.2247088, 14.6092683 46.2247083, 14.6093907 46.2247065, 14.6094239 46.224706, 14.6096089 46.224693, 14.6099751 46.2246179, 14.6102487 46.2245279, 14.6102847 46.2245157, 14.6104892 46.2244366)",,,
47213300,,residential,False,True,131.05100000000002,Kolodvorska ulica,"LINESTRING (14.6082062 46.224346, 14.6079876 46.2242189, 14.6078253 46.2241187, 14.6076697 46.2239981, 14.6075825 46.2238904, 14.6075302 46.2236891, 14.6074873 46.2233495)",,,
48232082,,residential,False,False,68.033,Streliška ulica,"LINESTRING (14.6082062 46.224346, 14.6081539 46.224386, 14.6081431 46.2243942, 14.6078984 46.2245404, 14.6075969 46.2246091, 14.6074474 46.2246053)",,,
48232088,,residential,False,False,63.232,Zaprice,"LINESTRING (14.6074474 46.2246053, 14.6071451 46.2240765)",,,
48232082,,residential,False,True,68.033,Streliška ulica,"LINESTRING (14.6074474 46.2246053, 14.6075969 46.2246091, 14.6078984 46.2245404, 14.6081431 46.2243942, 14.6081539 46.224386, 14.6082062 46.224346)",,,
48232088,,residential,False,True,63.232,Zaprice,"LINESTRING (14.6071451 46.2240765, 14.6074474 46.2246053)",,,
48525226,,residential,False,True,238.15,Levstikova ulica,"LINESTRING (14.6090403 46.2277677, 14.6086594 46.229677, 14.6086541 46.2298913)",,,
47514189,,tertiary,False,False,54.388,Šolska ulica,"LINESTRING (14.6096564 46.2215815, 14.6089641 46.2216806)",,,
"[47514189, 16612237, 46677031]",,tertiary,False,True,90.65200000000002,Šolska ulica,"LINESTRING (14.6096564 46.2215815, 14.6100061 46.2215327, 14.6101864 46.221508, 14.6106395 46.2214333, 14.6108087 46.2214119)",yes,2,
60138641,,residential,False,False,173.923,Žebljarska pot,"LINESTRING (14.6133568 46.2282145, 14.6129955 46.2279107, 14.6129057 46.2278457, 14.6128017 46.2277955, 14.6127583 46.2277488, 14.6126774 46.2275677, 14.6125728 46.2268232)",,,
22701065,,unclassified,False,False,34.534,,"LINESTRING (14.6133184 46.2295475, 14.6136878 46.229724)",,,
6634054,,tertiary,False,False,48.894,Medvedova ulica,"LINESTRING (14.610986 46.2294101, 14.6110748 46.2289747)",,,
"[494456608, 494456609, 494456610, 171471463, 112804766]",,residential,False,False,138.56700000000004,,"LINESTRING (14.610986 46.2294101, 14.6111586 46.2295281, 14.6112391 46.2295722, 14.6113443 46.2296863, 14.6113819 46.2296974, 14.6114302 46.2296872, 14.6114757 46.2296352, 14.6115455 46.2295156, 14.6115911 46.2294033, 14.6116608 46.2292911, 14.6118137 46.2291111, 14.611854 46.2290503, 14.6118636 46.2289965, 14.6118217 46.2289623, 14.6118168 46.228958)",yes,,
112804761,,residential,False,False,85.346,Medvedova Ulica,"LINESTRING (14.6108455 46.2282276, 14.6108898 46.2278959, 14.610815 46.2277516, 14.6107901 46.2275379, 14.6108556 46.2274889)",,,
112804781,,residential,False,True,110.552,Drnovškova pot,"LINESTRING (14.615367 46.229309, 14.6153435 46.2292739, 14.6151652 46.2289981, 14.6148866 46.22875, 14.6144325 46.2286219)",,,
46676989,225,secondary,False,False,135.413,Cankarjeva cesta,"LINESTRING (14.6144325 46.2286219, 14.6141928 46.2290387, 14.6139186 46.2294163, 14.6136878 46.229724)",,,
46676989,225,secondary,False,True,251.565,Cankarjeva cesta,"LINESTRING (14.6144325 46.2286219, 14.6144769 46.2285429, 14.614514 46.2284675, 14.6147281 46.2280151, 14.6151504 46.2269262, 14.6152858 46.2265681, 14.6153395 46.2264494)",,,
112804781,,residential,False,False,110.552,Drnovškova pot,"LINESTRING (14.6144325 46.2286219, 14.6148866 46.22875, 14.6151652 46.2289981, 14.6153435 46.2292739, 14.615367 46.229309)",,,
46676989,225,secondary,False,False,251.56500000000003,Cankarjeva cesta,"LINESTRING (14.6153395 46.2264494, 14.6152858 46.2265681, 14.6151504 46.2269262, 14.6147281 46.2280151, 14.614514 46.2284675, 14.6144769 46.2285429, 14.6144325 46.2286219)",,,
"[46677050, 46676989, 39585925]",225,secondary,False,True,49.519,Cankarjeva cesta,"LINESTRING (14.6153395 46.2264494, 14.6154033 46.2263091, 14.6154902 46.2261173, 14.6155037 46.2260782, 14.6155272 46.2260235)",yes,,
112804760,,unclassified,False,False,211.795,Neveljska pot,"LINESTRING (14.6153395 46.2264494, 14.6158974 46.2265412, 14.6161777 46.2265885, 14.6164271 46.2266813, 14.6166363 46.2268093, 14.6170373 46.2271869, 14.6173847 46.2275682)",,,
112804759,,residential,False,False,107.658,Trg talcev,"LINESTRING (14.6101864 46.2273901, 14.6100059 46.2283502)",,,
112804795,,residential,False,False,25.92,Trg talcev,"LINESTRING (14.6101864 46.2273901, 14.6102126 46.2271577)",,,
112804795,,residential,False,True,19.866,Trg talcev,"LINESTRING (14.6101864 46.2273901, 14.6104404 46.2274224)",,,
112804760,,unclassified,False,False,80.18799999999999,Neveljska pot,"LINESTRING (14.6182577 46.2293449, 14.6180016 46.229395, 14.6179506 46.2293681, 14.6179278 46.2293328, 14.6179345 46.229305, 14.617964 46.2292753, 14.6182658 46.2292122, 14.6183221 46.229331, 14.6182577 46.2293449)",,,
112804760,,unclassified,False,True,80.188,Neveljska pot,"LINESTRING (14.6182577 46.2293449, 14.6183221 46.229331, 14.6182658 46.2292122, 14.617964 46.2292753, 14.6179345 46.229305, 14.6179278 46.2293328, 14.6179506 46.2293681, 14.6180016 46.229395, 14.6182577 46.2293449)",,,
112804760,,unclassified,False,True,269.49199999999996,Neveljska pot,"LINESTRING (14.6182577 46.2293449, 14.6182913 46.2294182, 14.6183261 46.2294265, 14.6183436 46.2294135, 14.618361 46.2293913, 14.6184026 46.229382, 14.6186064 46.2293245, 14.6187271 46.2292196, 14.6187821 46.2291584, 14.6188089 46.2290916, 14.6187808 46.2290109, 14.6182269 46.2284069, 14.6178702 46.228085, 14.6173847 46.2275682)",,,
112804770,,residential,False,False,100.122,Trg talcev,"LINESTRING (14.6102902 46.2283168, 14.6104404 46.2274224)",,,
112804759,,residential,False,True,107.658,Trg talcev,"LINESTRING (14.6100059 46.2283502, 14.6101864 46.2273901)",,,
112804770,,residential,False,True,100.122,Trg talcev,"LINESTRING (14.6104404 46.2274224, 14.6102902 46.2283168)",,,
