osmid,highway,oneway,reversed,length,geometry,ref,maxspeed,name,lanes,bridge,width
114326192,residential,False,True,36.084,"LINESTRING (14.8544785 46.5220335, 14.8545208 46.5223567)",,,,,,
114326192,residential,False,False,23.539,"LINESTRING (14.8544785 46.5220335, 14.8544705 46.5219376, 14.8544598 46.5218222)",,,,,,
445303195,residential,False,False,59.955000000000005,"LINESTRING (14.8544785 46.5220335, 14.8539029 46.5220597, 14.8537079 46.5220124)",,,,,,
114326182,tertiary,False,False,30.294,"LINESTRING (14.8513109 46.5224859, 14.8512571 46.5225123, 14.8511705 46.522566, 14.8510901 46.5226166, 14.8510116 46.5226639)",698,,,,,
114326182,tertiary,False,True,134.916,"LINESTRING (14.8513109 46.5224859, 14.8514341 46.5224311, 14.8516286 46.5223743, 14.8517552 46.5223455, 14.8518876 46.5223314, 14.8519612 46.5223464, 14.8520709 46.5224009, 14.8521542 46.5224778, 14.8522703 46.5225851, 14.8524007 46.5226968, 14.8524759 46.5227369, 14.85256 46.5227494, 14.852627 46.5227453, 14.8527565 46.5227178)",698,,,,,
114326280,residential,False,False,45.858000000000004,"LINESTRING (14.8513109 46.5224859, 14.851111 46.5222946, 14.8510182 46.5222269, 14.8509847 46.5221464)",,,,,,
114326192,residential,False,False,36.084,"LINESTRING (14.8545208 46.5223567, 14.8544785 46.5220335)",,,,,,
"[114326225, 114326203]",residential,False,False,149.232,"LINESTRING (14.8545208 46.5223567, 14.8543636 46.5223609, 14.8540197 46.5223754, 14.853722 46.5223886, 14.8536036 46.5223979, 14.8535638 46.5224578, 14.853494 46.5225565, 14.8534058 46.5225746, 14.8532097 46.5226013, 14.8531135 46.5226265, 14.8529526 46.5226709, 14.8528683 46.5226924, 14.8528331 46.5227004, 14.8527565 46.5227178)",,30,,,,
121140835,residential,False,True,50.15,"LINESTRING (14.8506721 46.5222781, 14.8510116 46.5226639)",,30,Celovška cesta,,,
121140837,residential,False,False,92.062,"LINESTRING (14.8506721 46.5222781, 14.8505899 46.522312, 14.8505188 46.5223296, 14.8502926 46.5223516, 14.8501178 46.5223933, 14.849948 46.5224683, 14.8497906 46.5225718, 14.8496157 46.522637)",,30,Celovška cesta,,,
114326182,tertiary,False,False,134.916,"LINESTRING (14.8527565 46.5227178, 14.852627 46.5227453, 14.85256 46.5227494, 14.8524759 46.5227369, 14.8524007 46.5226968, 14.8522703 46.5225851, 14.8521542 46.5224778, 14.8520709 46.5224009, 14.8519612 46.5223464, 14.8518876 46.5223314, 14.8517552 46.5223455, 14.8516286 46.5223743, 14.8514341 46.5224311, 14.8513109 46.5224859)",698,,,,,
"[114326225, 114326203]",residential,False,True,149.232,"LINESTRING (14.8527565 46.5227178, 14.8528331 46.5227004, 14.8528683 46.5226924, 14.8529526 46.5226709, 14.8531135 46.5226265, 14.8532097 46.5226013, 14.8534058 46.5225746, 14.853494 46.5225565, 14.8535638 46.5224578, 14.8536036 46.5223979, 14.853722 46.5223886, 14.8540197 46.5223754, 14.8543636 46.5223609, 14.8545208 46.5223567)",,30,,,,
1158015782,secondary,False,True,139.056,"LINESTRING (14.8527565 46.5227178, 14.8527216 46.5226394, 14.8526189 46.5223351, 14.8525311 46.5220379, 14.8524391 46.5216684, 14.8524299 46.5214905)",425,,Mariborska cesta,2,,
1212212224,tertiary,False,True,128.537,"LINESTRING (14.8456737 46.52282, 14.8457543 46.5228996, 14.845822 46.5229926, 14.8458601 46.5230859, 14.8458997 46.5232282, 14.8459759 46.5236613, 14.846043 46.5238311, 14.8460886 46.523927)",698,30,,2,,
"[1212212224, 114326229]",tertiary,False,False,343.98299999999995,"LINESTRING (14.85001 46.523211, 14.8498872 46.523258, 14.8497679 46.523285, 14.8494753 46.5233822, 14.8491455 46.5234799, 14.8487844 46.5236015, 14.8481741 46.5238109, 14.8478671 46.5239433, 14.8474118 46.5241268, 14.8471041 46.5242197, 14.8468946 46.5242475, 14.8466599 46.5242592, 14.8464829 46.5242242, 14.8463488 46.5241706, 14.846212 46.5240913, 14.8461422 46.5240082, 14.8460886 46.523927)",698,30,,2,,
114326229,tertiary,False,True,83.23100000000001,"LINESTRING (14.85001 46.523211, 14.8502455 46.523094, 14.8503828 46.5230179, 14.8507139 46.5228334, 14.8508655 46.522749)",698,30,,2,,
158768474,residential,False,True,70.617,"LINESTRING (14.85001 46.523211, 14.8496667 46.5227238, 14.8496157 46.522637)",,,,,,
114326239,residential,True,False,28.226999999999997,"LINESTRING (14.8509847 46.5221464, 14.8508521 46.5221858, 14.8506721 46.5222781)",,,Celovška cesta,,,
114326280,residential,False,True,45.858000000000004,"LINESTRING (14.8509847 46.5221464, 14.8510182 46.5222269, 14.851111 46.5222946, 14.8513109 46.5224859)",,,,,,
114326182,tertiary,False,True,14.646,"LINESTRING (14.8508655 46.522749, 14.8510116 46.5226639)",698,,,,,
114326229,tertiary,False,False,83.23100000000001,"LINESTRING (14.8508655 46.522749, 14.8507139 46.5228334, 14.8503828 46.5230179, 14.8502455 46.523094, 14.85001 46.523211)",698,30,,2,,
718471021,residential,False,False,102.82300000000001,"LINESTRING (14.8508655 46.522749, 14.8508951 46.5228474, 14.8508956 46.5229674, 14.8508143 46.5231352, 14.8506192 46.5232975, 14.8504981 46.5234675, 14.8503533 46.5235469)",,,,,,
"[121140868, 121140852]",residential,False,False,301.521,"LINESTRING (14.8517293 46.5170724, 14.851702 46.5170266, 14.8516434 46.5168537, 14.8517159 46.5165528, 14.8517561 46.5163729, 14.8517346 46.5162538, 14.8516542 46.516048, 14.8515147 46.5159041, 14.8513779 46.5158145, 14.85132 46.5157259, 14.8513202 46.5155811, 14.8513953 46.5154269, 14.8516823 46.5152008, 14.8519519 46.5151611, 14.852263 46.5151916, 14.8524789 46.5152276, 14.8526211 46.5152285)",,,,,,
121140852,residential,False,True,35.55,"LINESTRING (14.8517293 46.5170724, 14.851909 46.5171952, 14.8520806 46.5172801)",,,,,,
121140898,residential,False,False,65.059,"LINESTRING (14.8517293 46.5170724, 14.8515066 46.517078, 14.8513967 46.5171204, 14.8512438 46.517449)",,,,,,
121140852,residential,False,False,35.55,"LINESTRING (14.8520806 46.5172801, 14.851909 46.5171952, 14.8517293 46.5170724)",,,,,,
121140852,residential,False,True,115.055,"LINESTRING (14.8520806 46.5172801, 14.8521691 46.5172893, 14.853242 46.5173509, 14.8533923 46.5173459, 14.8534862 46.5173288, 14.8535748 46.5173183)",,,,,,
121140977,residential,False,True,152.05599999999998,"LINESTRING (14.8520806 46.5172801, 14.8519145 46.5175968, 14.8518427 46.5180617, 14.8517306 46.5182079, 14.8515448 46.5182954, 14.8514325 46.5183994, 14.8513591 46.518501)",,,,,,
121140955,residential,False,False,30.963,"LINESTRING (14.8508143 46.5198264, 14.8506857 46.5199462, 14.8505428 46.5200305)",,,,,,
121140955,residential,False,True,60.937,"LINESTRING (14.8508143 46.5198264, 14.8508598 46.5198377, 14.8515636 46.5200121)",,,,,,
121140977,residential,False,False,153.552,"LINESTRING (14.8508143 46.5198264, 14.8509585 46.5193497, 14.8511238 46.5189114, 14.8513591 46.518501)",,,,,,
121140955,residential,False,False,50.64,"LINESTRING (14.853136 46.5202354, 14.8524864 46.5201482)",,,,,,
844625884,secondary,False,False,12.925,"LINESTRING (14.853136 46.5202354, 14.8530908 46.5203474)",425,,Mariborska cesta,,,
844625884,secondary,False,True,109.425,"LINESTRING (14.853136 46.5202354, 14.8533076 46.5197829, 14.853502 46.5192841)",425,,Mariborska cesta,,,
121140955,residential,False,False,66.011,"LINESTRING (14.8505428 46.5200305, 14.8498851 46.5204147)",,,,,,
121140849,residential,False,True,132.345,"LINESTRING (14.8505428 46.5200305, 14.8505767 46.5200595, 14.8506442 46.5201427, 14.8507039 46.5202664, 14.8509393 46.520789, 14.851135 46.5211446)",,,Ulica Kralja Matjaža,,,
121140955,residential,False,True,30.963,"LINESTRING (14.8505428 46.5200305, 14.8506857 46.5199462, 14.8508143 46.5198264)",,,,,,
121140955,residential,False,True,66.011,"LINESTRING (14.8498851 46.5204147, 14.8505428 46.5200305)",,,,,,
121140894,residential,False,True,112.19900000000001,"LINESTRING (14.8498851 46.5204147, 14.849918 46.5204487, 14.8501498 46.520699, 14.8502427 46.5207974, 14.8503348 46.5208604, 14.8506201 46.52099, 14.8509174 46.5210939)",,,,,,
121140955,residential,False,False,96.427,"LINESTRING (14.8498851 46.5204147, 14.8490761 46.5207087, 14.8487441 46.5207742)",,,,,,
121140894,residential,False,True,17.578,"LINESTRING (14.8509174 46.5210939, 14.851135 46.5211446)",,,,,,
