osmid,oneway,highway,reversed,length,geometry,junction,ref
243037156,True,residential,False,63.49,"LINESTRING (35.2428704 -13.2973169, 35.2433162 -13.2976881)",,
243037177,False,tertiary,False,14.383,"LINESTRING (35.2428704 -13.2973169, 35.2427904 -13.2974202)",,
191258144,False,tertiary,True,88.145,"LINESTRING (35.2428704 -13.2973169, 35.2431422 -13.2970139, 35.2434051 -13.2967189)",,
243037177,False,tertiary,False,85.273,"LINESTRING (35.2427904 -13.2974202, 35.242292 -13.2980142)",,
243037177,False,tertiary,True,14.383,"LINESTRING (35.2427904 -13.2974202, 35.2428704 -13.2973169)",,
243034349,True,residential,False,169.716,"LINESTRING (35.2427904 -13.2974202, 35.2426869 -13.2972327, 35.242298 -13.2964652, 35.2420968 -13.2960515)",,
243035876,False,residential,False,206.508,"LINESTRING (35.242292 -13.2980142, 35.241488 -13.2963299)",,
243037177,False,tertiary,False,87.536,"LINESTRING (35.242292 -13.2980142, 35.2416204 -13.298453)",,
243037177,False,tertiary,True,85.273,"LINESTRING (35.242292 -13.2980142, 35.2427904 -13.2974202)",,
"[243035876, 243035894]",False,residential,"[False, True]",155.373,"LINESTRING (35.242292 -13.2980142, 35.2431912 -13.2987518, 35.2433876 -13.2989173)",,
191258146,True,tertiary,False,29.567999999999998,"LINESTRING (35.2462371 -13.2994334, 35.2462953 -13.2995015, 35.2463419 -13.2995777, 35.2463758 -13.29966)",roundabout,
595136372,False,residential,False,202.93200000000002,"LINESTRING (35.2462371 -13.2994334, 35.2463749 -13.2993065, 35.2466498 -13.2989998, 35.2467759 -13.2988315, 35.2468818 -13.2986748, 35.2469663 -13.2985417, 35.2471018 -13.2983747, 35.2473888 -13.2979988)",,
191258146,True,tertiary,False,36.574,"LINESTRING (35.2452981 -13.2995772, 35.2453943 -13.299442, 35.2455263 -13.2993393)",roundabout,
243034349,True,residential,False,197.128,"LINESTRING (35.2452981 -13.2995772, 35.2452566 -13.2994853, 35.2451975 -13.2993913, 35.2439526 -13.298405)",,
191258146,True,tertiary,False,22.11,"LINESTRING (35.2463758 -13.29966, 35.2463975 -13.2997571, 35.2464015 -13.2998565)",roundabout,
243034926,True,tertiary,False,187.161,"LINESTRING (35.2463758 -13.29966, 35.2464381 -13.2996876, 35.2464957 -13.2996968, 35.2465869 -13.2996967, 35.2467747 -13.2996784, 35.2480928 -13.2995699)",,
191258146,True,tertiary,False,17.358,"LINESTRING (35.2452474 -13.2997253, 35.2452981 -13.2995772)",roundabout,
191258146,True,tertiary,False,37.620000000000005,"LINESTRING (35.2464015 -13.2998565, 35.2463843 -13.299968, 35.2463448 -13.300074, 35.2462844 -13.3001703)",roundabout,
191258146,True,tertiary,False,31.996000000000002,"LINESTRING (35.2452682 -13.30001, 35.2452391 -13.2998689, 35.2452474 -13.2997253)",roundabout,
243034352,True,tertiary,False,40.647999999999996,"LINESTRING (35.2452682 -13.30001, 35.2452029 -13.2999499, 35.2451619 -13.2999429, 35.2451324 -13.2999379, 35.244919 -13.2999558)",,
191258146,True,tertiary,False,14.68,"LINESTRING (35.2453263 -13.3001293, 35.2452682 -13.30001)",roundabout,
191258146,True,tertiary,False,11.588,"LINESTRING (35.2462844 -13.3001703, 35.2462127 -13.3002477)",roundabout,
243034925,True,residential,False,83.894,"LINESTRING (35.2462844 -13.3001703, 35.2463455 -13.3002103, 35.2464032 -13.3002592, 35.246513 -13.3003454, 35.2468929 -13.3006373)",,
191258146,True,tertiary,False,37.36,"LINESTRING (35.2455837 -13.3003466, 35.2454837 -13.3002913, 35.2453967 -13.3002179, 35.2453263 -13.3001293)",roundabout,
243035896,True,residential,False,40.884,"LINESTRING (35.2455837 -13.3003466, 35.245526 -13.3003362, 35.245443 -13.3003545, 35.2453799 -13.3003858, 35.2452754 -13.3005078)",,
191258146,True,tertiary,False,20.755,"LINESTRING (35.2457689 -13.3003926, 35.2457029 -13.3003838, 35.2455837 -13.3003466)",roundabout,
243033788,True,secondary,False,16.665,"LINESTRING (35.2445956 -13.3039906, 35.2445753 -13.3039384, 35.2445337 -13.3038535)",,N361
243034350,True,secondary,False,11.151,"LINESTRING (35.24332 -13.3028003, 35.2432405 -13.3027365)",,N361
243033780,True,tertiary,False,12.585,"LINESTRING (35.2447076 -13.3039601, 35.2445956 -13.3039906)",,
617409543,False,secondary_link,True,9.047,"LINESTRING (35.2442782 -13.3034888, 35.2442237 -13.3035505)",,
243033782,True,secondary,False,52.964,"LINESTRING (35.2442782 -13.3034888, 35.2444157 -13.3036016, 35.2444751 -13.3036498, 35.2445753 -13.3037557, 35.2446332 -13.3038154)",,N361
243034033,True,tertiary,False,17.944,"LINESTRING (35.2462239 -13.3036207, 35.2462335 -13.3037818)",,
243034929,True,tertiary,False,264.274,"LINESTRING (35.2462239 -13.3036207, 35.2465541 -13.3035769, 35.247285 -13.3035114, 35.2475136 -13.3034907, 35.2476422 -13.303466, 35.2477403 -13.3034007, 35.2477953 -13.3033511, 35.2478449 -13.3033041, 35.2483195 -13.3027374)",,
243033785,True,tertiary,False,11.57,"LINESTRING (35.2445337 -13.3038535, 35.2446332 -13.3038154)",,
243033788,True,secondary,False,47.809,"LINESTRING (35.2445337 -13.3038535, 35.2444334 -13.3037245, 35.2443661 -13.3036695, 35.2442237 -13.3035505)",,N361
243033782,True,secondary,False,128.863,"LINESTRING (35.2433736 -13.3027351, 35.2442782 -13.3034888)",,N361
243037160,True,residential,False,9.285,"LINESTRING (35.2433736 -13.3027351, 35.24332 -13.3028003)",,
243034033,True,tertiary,False,12.835,"LINESTRING (35.246083 -13.302051, 35.2460919 -13.3021661)",,
243035886,True,residential,False,189.07999999999998,"LINESTRING (35.246083 -13.302051, 35.2462704 -13.3020329, 35.2468766 -13.3019703, 35.246959 -13.30194, 35.2470341 -13.3018747, 35.247535 -13.3013177)",,
191258146,True,tertiary,False,83.386,"LINESTRING (35.2455263 -13.2993393, 35.2456685 -13.2992815, 35.2458213 -13.299262, 35.245974 -13.2992822, 35.2461159 -13.2993407, 35.2462371 -13.2994334)",roundabout,
243034348,True,tertiary,False,159.649,"LINESTRING (35.2419455 -13.3001122, 35.2434137 -13.2999713)",,
243034351,True,secondary,False,10.824,"LINESTRING (35.2419455 -13.3001122, 35.2419703 -13.3002065)",,N361
595169339,False,secondary_link,True,10.858,"LINESTRING (35.2421263 -13.3016884, 35.2420646 -13.3017654)",,
243034351,True,secondary,False,60.901,"LINESTRING (35.2421263 -13.3016884, 35.2422148 -13.3017876, 35.242411 -13.3019562, 35.2425387 -13.3020595)",,N361
243034352,True,tertiary,False,157.48,"LINESTRING (35.2434199 -13.3000815, 35.2419703 -13.3002065)",,
243035888,True,residential,False,12.272,"LINESTRING (35.2434199 -13.3000815, 35.2434137 -13.2999713)",,
243034034,True,residential,False,70.628,"LINESTRING (35.2487059 -13.3022744, 35.2482095 -13.301862)",,
243034929,True,tertiary,False,13.478,"LINESTRING (35.2487059 -13.3022744, 35.2487891 -13.3021842)",,
243034924,True,tertiary,False,13.01,"LINESTRING (35.2462335 -13.3037818, 35.246125 -13.3038322)",,
243034642,True,tertiary,False,22.48,"LINESTRING (35.246125 -13.3038322, 35.2461081 -13.3036307)",,
243034924,True,tertiary,False,83.14,"LINESTRING (35.246125 -13.3038322, 35.2453611 -13.3039122)",,
191258146,True,tertiary,False,20.103,"LINESTRING (35.2459546 -13.3003876, 35.2457689 -13.3003926)",roundabout,
243034033,True,tertiary,False,35.444,"LINESTRING (35.2459546 -13.3003876, 35.2459441 -13.3004573, 35.2459455 -13.3005802, 35.2459546 -13.3006689, 35.2459568 -13.3007051)",,
243034925,True,residential,False,11.126,"LINESTRING (35.2476196 -13.3012263, 35.2476982 -13.3012908)",,
243035886,True,residential,False,96.758,"LINESTRING (35.2476196 -13.3012263, 35.2480828 -13.3006844, 35.2481426 -13.3005973, 35.2481688 -13.3005424)",,
247590328,False,residential,False,155.201,"LINESTRING (35.2494247 -13.2972874, 35.2479977 -13.2974271)",,
247590328,False,residential,True,13.848,"LINESTRING (35.2494247 -13.2972874, 35.2495465 -13.2972492)",,
475962473,True,residential,False,62.246,"LINESTRING (35.2494247 -13.2972874, 35.2493872 -13.2967288)",,
243034923,True,tertiary,False,79.565,"LINESTRING (35.2496467 -13.2995411, 35.2489142 -13.2996031)",,
243034929,True,tertiary,False,11.771,"LINESTRING (35.2496467 -13.2995411, 35.2496366 -13.2994357)",,
243034034,True,residential,False,11.565,"LINESTRING (35.248789 -13.3023398, 35.2487059 -13.3022744)",,
243034924,True,tertiary,False,66.687,"LINESTRING (35.248789 -13.3023398, 35.2483915 -13.3027981)",,
243035886,True,residential,False,12.1,"LINESTRING (35.2481037 -13.2996782, 35.2480928 -13.2995699)",,
243034923,True,tertiary,False,185.443,"LINESTRING (35.2481037 -13.2996782, 35.2466607 -13.2998064, 35.2464957 -13.2998311, 35.2464015 -13.2998565)",,
243034926,True,tertiary,False,76.849,"LINESTRING (35.2481965 -13.299561, 35.2489035 -13.2994958)",,
243035888,True,residential,False,11.788,"LINESTRING (35.2481965 -13.299561, 35.2482048 -13.2996667)",,
243034926,True,tertiary,False,11.265,"LINESTRING (35.2480928 -13.2995699, 35.2481965 -13.299561)",,
243035886,True,residential,False,62.798,"LINESTRING (35.2480928 -13.2995699, 35.2480278 -13.2990087)",,
243034924,True,tertiary,False,62.977000000000004,"LINESTRING (35.2498343 -13.3011047, 35.2497404 -13.3012117, 35.2494615 -13.3015396)",,
247590335,False,residential,True,13.062,"LINESTRING (35.2495079 -13.2967282, 35.2493872 -13.2967288)",,
475962475,True,residential,False,58.083,"LINESTRING (35.2495079 -13.2967282, 35.2495465 -13.2972492)",,
595181912,False,residential,True,29.972,"LINESTRING (35.2495079 -13.2967282, 35.249503 -13.2964587)",,
247590335,False,residential,False,103.278,"LINESTRING (35.2495079 -13.2967282, 35.2496417 -13.2967158, 35.2501889 -13.2966897, 35.2504602 -13.2966692)",,
248805352,False,residential,False,12.853,"LINESTRING (35.2494953 -13.297952, 35.249614 -13.297956)",,
475962473,True,residential,False,74.294,"LINESTRING (35.2494953 -13.297952, 35.2494247 -13.2972874)",,
248805352,False,residential,True,89.045,"LINESTRING (35.2494953 -13.297952, 35.2488399 -13.297987, 35.2486743 -13.2980036)",,
243034926,True,tertiary,False,11.871,"LINESTRING (35.2496366 -13.2994357, 35.2497461 -13.2994422)",,
475962473,True,residential,False,74.529,"LINESTRING (35.2496366 -13.2994357, 35.2495731 -13.2987683)",,
243034924,True,tertiary,False,13.782,"LINESTRING (35.2488675 -13.3022422, 35.248789 -13.3023398)",,
247590335,False,residential,False,13.062,"LINESTRING (35.2493872 -13.2967288, 35.2495079 -13.2967282)",,
247590335,False,residential,True,148.226,"LINESTRING (35.2493872 -13.2967288, 35.2487765 -13.2966945, 35.2482309 -13.2966662, 35.2480198 -13.2966512)",,
243034923,True,tertiary,False,11.669,"LINESTRING (35.2497537 -13.2995281, 35.2496467 -13.2995411)",,
243034924,True,tertiary,False,81.274,"LINESTRING (35.2497537 -13.2995281, 35.249778 -13.2998022, 35.2498146 -13.3002566)",,
243034923,True,tertiary,False,10.765,"LINESTRING (35.249847 -13.2994945, 35.2497537 -13.2995281)",,
248805352,False,residential,True,12.853,"LINESTRING (35.249614 -13.297956, 35.2494953 -13.297952)",,
475962475,True,residential,False,55.439,"LINESTRING (35.249614 -13.297956, 35.2496584 -13.2984527)",,
243034924,True,tertiary,False,9.587,"LINESTRING (35.2497461 -13.2994422, 35.2497537 -13.2995281)",,
243034926,True,tertiary,False,12.371,"LINESTRING (35.2497461 -13.2994422, 35.249847 -13.2994945)",,
243034925,True,residential,False,10.657,"LINESTRING (35.2487891 -13.3021842, 35.2488675 -13.3022422)",,
243034929,True,tertiary,False,101.97800000000001,"LINESTRING (35.2487891 -13.3021842, 35.2491563 -13.3017645, 35.2493917 -13.3014792)",,
243034034,True,residential,False,11.3,"LINESTRING (35.2476127 -13.3013856, 35.247535 -13.3013177)",,
243035888,True,residential,False,199.218,"LINESTRING (35.2476127 -13.3013856, 35.2471098 -13.3019768, 35.247024 -13.3020408, 35.2469771 -13.3020604, 35.2468845 -13.3020865, 35.2460919 -13.3021661)",,
243035872,False,residential,False,12.179,"LINESTRING (35.2450786 -13.3021236, 35.2450581 -13.3022313)",,
243035872,False,residential,True,138.976,"LINESTRING (35.2450786 -13.3021236, 35.2449669 -13.3008785)",,
243035886,True,residential,False,95.93299999999999,"LINESTRING (35.2450786 -13.3021236, 35.2452081 -13.3021399, 35.2452875 -13.3021356, 35.24596 -13.3020647)",,
243034924,True,tertiary,False,40.136,"LINESTRING (35.2494615 -13.3015396, 35.2492287 -13.3018206)",,
