osmid,highway,oneway,reversed,length,ref,geometry,name,width
602965128,residential,False,True,10.286,,"LINESTRING (40.52145 -12.9740984, 40.5215261 -12.9740431)",,
239433663,trunk,True,False,593.0619999999999,N1,"LINESTRING (40.52145 -12.9740984, 40.5210254 -12.9736253, 40.5206978 -12.9732857, 40.5195444 -12.9721287, 40.5176507 -12.9702606)",,
240160060,residential,False,False,54.67,,"LINESTRING (40.52145 -12.9740984, 40.5214016 -12.9741566, 40.5213587 -12.9741749, 40.5213211 -12.9741762, 40.5212045 -12.9741566, 40.5209812 -12.9741306)",,
602965128,residential,False,False,10.286,,"LINESTRING (40.5215261 -12.9740431, 40.52145 -12.9740984)",,
239433655,trunk,True,False,280.39300000000003,N1,"LINESTRING (40.5215261 -12.9740431, 40.5216098 -12.9741301, 40.5219864 -12.9745434, 40.5221875 -12.9748192, 40.5224263 -12.9752204, 40.5226421 -12.9756399, 40.5228929 -12.976164)",,
240114513,residential,False,True,54.48100000000001,,"LINESTRING (40.5180407 -12.9692477, 40.5179657 -12.9693578, 40.5179322 -12.9693878, 40.5178682 -12.9694449, 40.5178014 -12.9695001, 40.517715 -12.9696164)",,
240114466,residential,False,False,258.169,,"LINESTRING (40.5214755 -12.9696143, 40.5209349 -12.9695904, 40.5208088 -12.9696257, 40.5205956 -12.9697171, 40.5204417 -12.969735, 40.5201936 -12.9697326, 40.5199027 -12.9696709, 40.5197251 -12.9696468, 40.5195631 -12.9696639, 40.5191333 -12.9697239)",,
240114466,residential,False,False,154.94,,"LINESTRING (40.5191333 -12.9697239, 40.5186041 -12.9697926, 40.5184364 -12.9697912, 40.5181221 -12.9698596, 40.5179872 -12.9698189, 40.5178832 -12.9697896, 40.5178576 -12.9698339, 40.5178159 -12.9699274)",,
240114466,residential,False,True,258.16900000000004,,"LINESTRING (40.5191333 -12.9697239, 40.5195631 -12.9696639, 40.5197251 -12.9696468, 40.5199027 -12.9696709, 40.5201936 -12.9697326, 40.5204417 -12.969735, 40.5205956 -12.9697171, 40.5208088 -12.9696257, 40.5209349 -12.9695904, 40.5214755 -12.9696143)",,
240114466,residential,False,False,32.149,,"LINESTRING (40.5178159 -12.9699274, 40.5177565 -12.9700596, 40.5176898 -12.970189)",,
240114466,residential,False,True,154.94,,"LINESTRING (40.5178159 -12.9699274, 40.5178576 -12.9698339, 40.5178832 -12.9697896, 40.5179872 -12.9698189, 40.5181221 -12.9698596, 40.5184364 -12.9697912, 40.5186041 -12.9697926, 40.5191333 -12.9697239)",,
240114513,residential,False,False,40.196999999999996,,"LINESTRING (40.5178159 -12.9699274, 40.5177119 -12.9698105, 40.5176834 -12.969759, 40.5176814 -12.9697198, 40.5177 -12.9696457, 40.517715 -12.9696164)",,
602965132,residential,False,True,9.019,,"LINESTRING (40.5176898 -12.970189, 40.5176507 -12.9702606)",,
239433655,trunk,True,False,597.2819999999999,N1,"LINESTRING (40.5176898 -12.970189, 40.5189175 -12.9713741, 40.5201711 -12.9726435, 40.5210601 -12.973512, 40.5211081 -12.9735575, 40.5215261 -12.9740431)",,
240114466,residential,False,True,32.149,,"LINESTRING (40.5176898 -12.970189, 40.5177565 -12.9700596, 40.5178159 -12.9699274)",,
240114513,residential,False,False,54.481,,"LINESTRING (40.517715 -12.9696164, 40.5178014 -12.9695001, 40.5178682 -12.9694449, 40.5179322 -12.9693878, 40.5179657 -12.9693578, 40.5180407 -12.9692477)",,
240114513,residential,False,True,40.197,,"LINESTRING (40.517715 -12.9696164, 40.5177 -12.9696457, 40.5176814 -12.9697198, 40.5176834 -12.969759, 40.5177119 -12.9698105, 40.5178159 -12.9699274)",,
602672855,residential,False,False,179.12999999999997,,"LINESTRING (40.517857 -12.9736304, 40.5179602 -12.9735876, 40.5180532 -12.9735294, 40.5181326 -12.97347, 40.518276 -12.9733664, 40.5183557 -12.9733058, 40.5184226 -12.9732308, 40.5185062 -12.9731399, 40.5185974 -12.973051, 40.5186777 -12.9729735, 40.5187747 -12.9729117, 40.5188783 -12.9728304, 40.5189589 -12.9727126, 40.5190111 -12.9725373)",,
