osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,ref
44785317,Praça de Outubro,trunk,roundabout,True,False,24.369,"LINESTRING (34.8438512 -19.8305013, 34.843972 -19.8305401, 34.8440482 -19.8306085)",,
407381861,Avenida Samora Machel,trunk,,True,False,78.446,"LINESTRING (34.8438512 -19.8305013, 34.8439542 -19.8303837, 34.844013 -19.8303165, 34.8442165 -19.8300551, 34.8443014 -19.8299376)",3,N6
44785317,Praça de Outubro,trunk,roundabout,True,False,25.669000000000004,"LINESTRING (34.844092 -19.8308049, 34.8440592 -19.830885, 34.8440106 -19.8309413, 34.8439472 -19.8309825)",,
104498606,Armando Tivane,tertiary,,True,False,46.521,"LINESTRING (34.844092 -19.8308049, 34.8443383 -19.8309229, 34.844482 -19.8310054)",,
44785317,Praça de Outubro,trunk,roundabout,True,False,10.127,"LINESTRING (34.8439472 -19.8309825, 34.8438542 -19.8310078)",,
44785317,Praça de Outubro,trunk,roundabout,True,False,18.397,"LINESTRING (34.8436825 -19.8305396, 34.8437635 -19.8305074, 34.8438512 -19.8305013)",,
54172962,,unclassified,,True,False,36.726,"LINESTRING (34.8373781 -19.831312, 34.8375377 -19.8312325, 34.8376933 -19.8311669)",,
54172962,,unclassified,,True,False,46.328,"LINESTRING (34.8376933 -19.8311669, 34.8379213 -19.8311568, 34.8381358 -19.8311644)",,
183069154,,unclassified,,True,False,34.714,"LINESTRING (34.8376933 -19.8311669, 34.8377577 -19.8310887, 34.8378019 -19.8310231, 34.8378321 -19.8308905)",,
478331983,,unclassified,,False,False,64.675,"LINESTRING (34.8376752 -19.8303279, 34.8378321 -19.8308905)",,
478331983,,unclassified,,False,True,72.528,"LINESTRING (34.8376752 -19.8303279, 34.8374988 -19.8296971)",,
478347700,,unclassified,,False,False,111.769,"LINESTRING (34.8376752 -19.8303279, 34.8387115 -19.8300829)",,
478331984,Rua Capitão Curado,unclassified,,True,False,33.68,"LINESTRING (34.8389435 -19.8312631, 34.8392637 -19.8312312)",,
473661398,Rua Capitão Curado,unclassified,,False,True,70.21199999999999,"LINESTRING (34.8389435 -19.8312631, 34.8389474 -19.8311173, 34.8388633 -19.8306382)",,
473661399,,unclassified,,True,False,20.682000000000002,"LINESTRING (34.8389435 -19.8312631, 34.8390136 -19.8313447, 34.8390263 -19.8314249)",,
172428921,,residential,,False,False,17.191,"LINESTRING (34.8411817 -19.8330084, 34.8410423 -19.8329265)",,
172428926,,unclassified,,False,False,111.087,"LINESTRING (34.8374988 -19.8296971, 34.8385322 -19.8294668)",,
478331983,,unclassified,,False,False,72.528,"LINESTRING (34.8374988 -19.8296971, 34.8376752 -19.8303279)",,
172428919,,unclassified,,False,True,160.656,"LINESTRING (34.8374988 -19.8296971, 34.8373814 -19.8292744, 34.8371106 -19.8282992)",,
172428926,,unclassified,,False,False,108.637,"LINESTRING (34.8385322 -19.8294668, 34.8395407 -19.8292334)",,
172428926,,unclassified,,False,True,111.087,"LINESTRING (34.8385322 -19.8294668, 34.8374988 -19.8296971)",,
172428929,,unclassified,,False,True,164.389,"LINESTRING (34.8385322 -19.8294668, 34.8381137 -19.8280418)",,
473661398,Rua Capitão Curado,unclassified,,False,False,71.028,"LINESTRING (34.8385322 -19.8294668, 34.8387115 -19.8300829)",,
172428926,,unclassified,,False,False,76.859,"LINESTRING (34.8395407 -19.8292334, 34.8402465 -19.8290412)",,
172428926,,unclassified,,False,True,108.637,"LINESTRING (34.8395407 -19.8292334, 34.8385322 -19.8294668)",,
679511078,,unclassified,,False,False,91.779,"LINESTRING (34.8395407 -19.8292334, 34.8392933 -19.8284415)",,
679511079,,unclassified,,False,True,67.481,"LINESTRING (34.8395407 -19.8292334, 34.8396974 -19.8298221)",,
172428926,,unclassified,,False,True,76.859,"LINESTRING (34.8402465 -19.8290412, 34.8395407 -19.8292334)",,
478347696,,unclassified,,True,False,35.262,"LINESTRING (34.8402465 -19.8290412, 34.8402749 -19.8289604, 34.8402977 -19.8288859, 34.8403044 -19.828814, 34.8403033 -19.8287317)",,
172428918,,tertiary,,True,False,14.185,"LINESTRING (34.8417468 -19.8293628, 34.8418612 -19.8294313)",,
588685767,,unclassified,,True,False,14.309,"LINESTRING (34.8417468 -19.8293628, 34.8418682 -19.8293035)",,
473661398,Rua Capitão Curado,unclassified,,False,False,63.756,"LINESTRING (34.8387115 -19.8300829, 34.8388633 -19.8306382)",,
473661398,Rua Capitão Curado,unclassified,,False,True,71.028,"LINESTRING (34.8387115 -19.8300829, 34.8385322 -19.8294668)",,
478347700,,unclassified,,False,True,111.769,"LINESTRING (34.8387115 -19.8300829, 34.8376752 -19.8303279)",,
183069598,,unclassified,,False,True,63.684,"LINESTRING (34.8396974 -19.8298221, 34.8398364 -19.8303797)",,
478347699,,unclassified,,True,False,107.127,"LINESTRING (34.8396974 -19.8298221, 34.8387115 -19.8300829)",,
679511079,,unclassified,,False,False,67.481,"LINESTRING (34.8396974 -19.8298221, 34.8395407 -19.8292334)",,
52014620,,unclassified,,False,True,101.978,"LINESTRING (34.8445899 -19.8251893, 34.8440785 -19.8259701)",,
52019767,,residential,,False,False,70.562,"LINESTRING (34.8445899 -19.8251893, 34.8451632 -19.8255237)",,
183115169,,unclassified,,False,True,42.868,"LINESTRING (34.8445899 -19.8251893, 34.8442419 -19.8249857)",,
