osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref
112796558,Limardo Drive,residential,40,False,False,83.011,,"LINESTRING (-63.5781301 44.6823442, -63.5772718 44.6827742)",
107134207,Pinehill Road,residential,40,False,False,85.447,2,"LINESTRING (-63.5781301 44.6823442, -63.5780423 44.6822919, -63.5772999 44.6818522)",
112796558,Limardo Drive,residential,40,False,False,81.25,,"LINESTRING (-63.5772718 44.6827742, -63.5764407 44.683204)",
112796558,Limardo Drive,residential,40,False,True,83.011,,"LINESTRING (-63.5772718 44.6827742, -63.5781301 44.6823442)",
24155338,Ryland Avenue,residential,40,False,False,240.0,,"LINESTRING (-63.5772718 44.6827742, -63.5772311 44.6827502, -63.5750389 44.6814508, -63.5750081 44.6814342, -63.5749365 44.6813954)",
112796558,Limardo Drive,residential,40,False,False,81.734,,"LINESTRING (-63.5764407 44.683204, -63.5755989 44.6836307)",
112796558,Limardo Drive,residential,40,False,True,81.25,,"LINESTRING (-63.5764407 44.683204, -63.5772718 44.6827742)",
24155337,Laurier Street,residential,40,False,True,222.33299999999997,,"LINESTRING (-63.5764407 44.683204, -63.5764002 44.6831802, -63.5744382 44.6819853, -63.5743981 44.6819633, -63.5743015 44.6819062)",
112796558,Limardo Drive,residential,40,False,False,81.318,,"LINESTRING (-63.5755989 44.6836307, -63.5747554 44.6840492)",
112796558,Limardo Drive,residential,40,False,True,81.734,,"LINESTRING (-63.5755989 44.6836307, -63.5764407 44.683204)",
24155336,Wallingham Street,residential,40,False,False,182.069,,"LINESTRING (-63.5755989 44.6836307, -63.575555 44.6836058, -63.5739399 44.6826886, -63.5737681 44.6826511)",
112796558,Limardo Drive,residential,40,False,True,81.318,,"LINESTRING (-63.5747554 44.6840492, -63.5755989 44.6836307)",
24155335,Averill Street,residential,40,False,False,162.86,,"LINESTRING (-63.5747554 44.6840492, -63.5747275 44.6840314, -63.5739935 44.6836211, -63.5733149 44.6832111, -63.5732146 44.6830895)",
107134207,Pinehill Road,residential,40,False,False,84.804,2,"LINESTRING (-63.5772999 44.6818522, -63.5764682 44.6813706)",
107134207,Pinehill Road,residential,40,False,True,85.447,2,"LINESTRING (-63.5772999 44.6818522, -63.5780423 44.6822919, -63.5781301 44.6823442)",
24155326,Moira Street,residential,40,False,False,140.92,2,"LINESTRING (-63.5775806 44.6803804, -63.577566 44.6803934, -63.5765003 44.681342, -63.5764682 44.6813706)",
163235070,Sheridan Street,residential,40,False,True,82.914,,"LINESTRING (-63.5775806 44.6803804, -63.5768903 44.6799652, -63.5768584 44.6799474, -63.5767771 44.6799013)",
107134207,Pinehill Road,residential,40,False,True,84.804,2,"LINESTRING (-63.5764682 44.6813706, -63.5772999 44.6818522)",
