osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,access
54666338,False,2,,Harry Street,residential,False,252.909,"LINESTRING (-77.2808381 45.9001375, -77.281836 45.8998316, -77.2819913 45.8998465, -77.2821109 45.8999341, -77.2827662 45.9011362)",,
54667325,False,2,,Algonquin Street,residential,False,95.547,"LINESTRING (-77.2808381 45.9001375, -77.2809403 45.9003085, -77.2812756 45.9009409)",,
54667325,False,2,,Algonquin Street,residential,True,115.14,"LINESTRING (-77.2808381 45.9001375, -77.2806582 45.9001719, -77.2805705 45.9001713, -77.2805108 45.9001514, -77.2804565 45.9001104, -77.2803895 45.9000046, -77.2800404 45.8994264)",,
54665339,False,2,,Florence Street,residential,False,106.565,"LINESTRING (-77.2857009 45.895371, -77.2861895 45.896267)",,
54665627,False,2,,Hilda Street,residential,True,82.339,"LINESTRING (-77.2857009 45.895371, -77.2866955 45.895108)",,
54665627,False,2,,Hilda Street,residential,False,348.467,"LINESTRING (-77.2857009 45.895371, -77.2825266 45.8962355, -77.2823074 45.8962841, -77.2820902 45.8962642, -77.2818724 45.8962125, -77.2817306 45.8962601, -77.2815532 45.89639)",,
54665392,False,2,,Willard Street,residential,False,211.579,"LINESTRING (-77.279471 45.8974846, -77.2804334 45.8992656)",,
54665968,False,2,,Mohns Avenue,residential,False,256.817,"LINESTRING (-77.279471 45.8974846, -77.2763723 45.8983115)",40,
54665968,False,2,,Mohns Avenue,residential,True,188.395,"LINESTRING (-77.279471 45.8974846, -77.2800573 45.8973199, -77.2804131 45.8971958, -77.2811841 45.8968204, -77.2814691 45.8965662)",40,
54665440,False,2,,Wilson Avenue,residential,False,86.692,"LINESTRING (-77.2874162 45.8978124, -77.2882731 45.8983146)",,
54665440,False,2,,Wilson Avenue,residential,True,117.86399999999999,"LINESTRING (-77.2874162 45.8978124, -77.2868144 45.8973738, -77.2866914 45.8972053, -77.2865651 45.8969558)",,
54667325,False,2,,Algonquin Street,residential,True,76.22,"LINESTRING (-77.2822786 45.902766, -77.28193 45.9021249)",,
54666591,False,2,,Russell Street,residential,True,55.225,"LINESTRING (-77.2862222 45.8942534, -77.2868849 45.8940692)",,
54667192,False,2,,Audrey Street,residential,False,101.842,"LINESTRING (-77.2862222 45.8942534, -77.2866955 45.895108)",,
"[54666479, 54666591]",False,2,,"['Selkirk Street', 'Russell Street']",residential,False,424.029,"LINESTRING (-77.2862222 45.8942534, -77.2827675 45.8951956, -77.2825364 45.8952182, -77.2823528 45.8951409, -77.2818763 45.8942836)",,
54666541,False,2,CR 16,Victoria Street,secondary,True,35.278,"LINESTRING (-77.2800404 45.8994264, -77.2804334 45.8992656)",,
54666541,False,2,CR 16,Victoria Street,secondary,False,222.288,"LINESTRING (-77.2800404 45.8994264, -77.2788958 45.8998093, -77.2773762 45.9001636)",,
54667325,False,2,,Algonquin Street,residential,False,115.14,"LINESTRING (-77.2800404 45.8994264, -77.2803895 45.9000046, -77.2804565 45.9001104, -77.2805108 45.9001514, -77.2805705 45.9001713, -77.2806582 45.9001719, -77.2808381 45.9001375)",,
54666196,False,4,CR 51,Petawawa Boulevard,secondary,False,14.618,"LINESTRING (-77.2814691 45.8965662, -77.2816029 45.896659)",,
54667185,False,4,CR 51,Petawawa Boulevard,secondary,True,12.348,"LINESTRING (-77.2814691 45.8965662, -77.2813386 45.8965023)",50,
54665968,False,2,,Mohns Avenue,residential,False,188.39499999999998,"LINESTRING (-77.2814691 45.8965662, -77.2811841 45.8968204, -77.2804131 45.8971958, -77.2800573 45.8973199, -77.279471 45.8974846)",40,
54666045,False,2,CR 26,Doran Road,secondary,True,20.734,"LINESTRING (-77.2814691 45.8965662, -77.2815186 45.8964897, -77.2815532 45.89639)",,
54665463,False,2,,Scott Avenue,residential,True,101.933,"LINESTRING (-77.2886155 45.8957176, -77.2882186 45.8948435)",,
54665463,False,2,,Scott Avenue,residential,False,92.717,"LINESTRING (-77.2886155 45.8957176, -77.288829 45.8962084, -77.2889321 45.8965213)",,
54666143,False,3,CR 51,Petawawa Boulevard,secondary,False,176.964,"LINESTRING (-77.2818955 45.8968782, -77.2827381 45.8983577)",,
54666575,True,2,CR 51,Petawawa Boulevard,secondary,False,34.495999999999995,"LINESTRING (-77.2818955 45.8968782, -77.2818675 45.8968247, -77.2816548 45.896667, -77.2816029 45.896659)",,
54665832,False,2,,Mary Street,residential,False,67.209,"LINESTRING (-77.2795809 45.8949169, -77.2799045 45.8954778)",,
54666236,False,2,,Edith Street,residential,False,46.907,"LINESTRING (-77.2795809 45.8949169, -77.2790174 45.8950723)",,
54666236,False,2,,Edith Street,residential,True,91.175,"LINESTRING (-77.2795809 45.8949169, -77.2806761 45.8946147)",,
54665450,False,2,,Pinehurst Estates,residential,True,34.783,"LINESTRING (-77.2866273 45.8996078, -77.2865347 45.8993017)",,
54667237,False,2,,Pinehurst Estates,residential,False,35.172,"LINESTRING (-77.2866273 45.8996078, -77.2868309 45.8998906)",,
54667153,False,2,,Pinehurst Estates,residential,False,132.69799999999998,"LINESTRING (-77.2866273 45.8996078, -77.2863414 45.8996817, -77.2856909 45.8998478, -77.2850084 45.9000006)",,
54666236,False,2,,Edith Street,residential,False,91.175,"LINESTRING (-77.2806761 45.8946147, -77.2795809 45.8949169)",,
54666236,False,2,,Edith Street,residential,True,99.914,"LINESTRING (-77.2806761 45.8946147, -77.2818763 45.8942836)",,
54665307,False,2,CR 26,Doran Road,secondary,False,210.215,"LINESTRING (-77.2806761 45.8946147, -77.2815738 45.8962635, -77.2815532 45.89639)",50,
479681585,False,2,CR 16,Victoria Street,secondary,True,48.11,"LINESTRING (-77.2821903 45.8985623, -77.2827381 45.8983577)",,
54666541,False,2,CR 16,Victoria Street,secondary,False,156.85,"LINESTRING (-77.2821903 45.8985623, -77.2820314 45.8986216, -77.2804334 45.8992656)",,
471131170,True,1,,,secondary_link,False,58.628,"LINESTRING (-77.2821903 45.8985623, -77.2824775 45.8985288, -77.2826512 45.8985246, -77.282774 45.8985621, -77.2828905 45.8986369)",,no
54665556,False,3,CR 51,Petawawa Boulevard,secondary,True,33.21,"LINESTRING (-77.2828905 45.8986369, -77.2827381 45.8983577)",,
479681584,False,3,CR 51,Petawawa Boulevard,secondary,False,180.448,"LINESTRING (-77.2828905 45.8986369, -77.2837038 45.9001578)",,
