osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,tunnel
29715127,,Shuswap Street North,tertiary,False,True,7.139,,,"LINESTRING (-119.2850991 50.7004888, -119.2850977 50.700553)",
29715127,,Shuswap Street North,tertiary,False,False,68.447,,,"LINESTRING (-119.2850991 50.7004888, -119.2851275 50.6999574, -119.285132 50.6998736)",
30430486,2,5 Avenue Southeast,residential,False,True,141.706,,,"LINESTRING (-119.2793653 50.6962233, -119.2813771 50.6962346)",
31732061,2,5 Street Southeast,residential,False,False,16.524,,,"LINESTRING (-119.2793653 50.6962233, -119.2793643 50.6960747)",
31732061,2,5 Street Southeast,residential,False,True,102.2,,,"LINESTRING (-119.2793653 50.6962233, -119.2793711 50.6971424)",
31732061,2,5 Street Southeast,residential,False,False,102.2,,,"LINESTRING (-119.2793711 50.6971424, -119.2793653 50.6962233)",
30430542,2,4 Avenue Southeast,residential,False,False,107.063,,,"LINESTRING (-119.2793711 50.6971424, -119.2790464 50.6970709, -119.2778705 50.6970514)",
31732061,2,5 Street Southeast,residential,False,True,205.067,,,"LINESTRING (-119.2793711 50.6971424, -119.2793289 50.697268, -119.2793295 50.697623, -119.2793317 50.6989838)",
144788131,2,4 Avenue Southeast,residential,False,False,146.24,,,"LINESTRING (-119.2793711 50.6971424, -119.2794575 50.6971732, -119.2795534 50.6971847, -119.281038 50.6971892, -119.2812346 50.6972332, -119.2813845 50.6973034)",
30430542,2,4 Avenue Southeast,residential,False,True,103.044,,,"LINESTRING (-119.2735899 50.6970669, -119.2750528 50.697056)",
30430564,2,10 Street Southeast,residential,False,False,100.176,,,"LINESTRING (-119.2735899 50.6970669, -119.2735914 50.6979678)",
961090832,2,10 Street Southeast,residential,False,True,52.601,,,"LINESTRING (-119.2735899 50.6970669, -119.273571 50.696594)",
144788130,2,4 Avenue Southeast,residential,False,False,44.866,,,"LINESTRING (-119.2735899 50.6970669, -119.2734278 50.6971199, -119.2729733 50.697115)",
961090832,2,10 Street Southeast,residential,False,False,52.601,,,"LINESTRING (-119.273571 50.696594, -119.2735899 50.6970669)",
30430564,2,10 Street Southeast,residential,False,True,84.744,,,"LINESTRING (-119.2735763 50.6998589, -119.2735843 50.6990968)",
129602747,,Okanagan Avenue East,tertiary,False,False,98.152,,,"LINESTRING (-119.2735763 50.6998589, -119.2721827 50.699865)",
961090833,,Okanagan Avenue East,tertiary,False,True,88.646,,,"LINESTRING (-119.2735763 50.6998589, -119.2744003 50.6998534, -119.2748349 50.6998551)",
50978345,2,11 Street Southeast,residential,False,False,121.606,,,"LINESTRING (-119.2721827 50.699865, -119.2721714 50.6987714)",
129602747,,Okanagan Avenue East,tertiary,False,True,98.152,,,"LINESTRING (-119.2721827 50.699865, -119.2735763 50.6998589)",
29691926,2,Hudson Avenue Northeast,residential,False,True,118.274,,,"LINESTRING (-119.2799476 50.7026087, -119.280056 50.7025669, -119.2808181 50.7022733, -119.2813824 50.7020559)",
30471373,2,4 Street Northeast,residential,False,False,138.198,,,"LINESTRING (-119.2799476 50.7026087, -119.2800136 50.7026745, -119.2803865 50.7030459, -119.2807109 50.7033689, -119.2808774 50.7035462, -119.2810423 50.7036328)",
936165660,2,Hudson Avenue Northeast,residential,False,False,154.20100000000002,,,"LINESTRING (-119.2799476 50.7026087, -119.279859 50.7026443, -119.2781004 50.7033533)",
936165661,2,4 Street Northeast,residential,False,True,80.842,,,"LINESTRING (-119.2799476 50.7026087, -119.2798673 50.7025263, -119.279791 50.7024481, -119.2793708 50.7020177, -119.279344 50.7019903)",
29693117,2,6 Street Northeast,residential,False,True,58.455,,,"LINESTRING (-119.2781004 50.7033533, -119.2782826 50.7036269, -119.2783487 50.7037479, -119.278369 50.7038478)",
936165659,2,6 Street Northeast,residential,False,False,120.33699999999999,,,"LINESTRING (-119.2781004 50.7033533, -119.2778778 50.7028454, -119.2776397 50.7023468, -119.2776249 50.7023139)",
936165660,2,Hudson Avenue Northeast,residential,False,True,154.20100000000002,,,"LINESTRING (-119.2781004 50.7033533, -119.279859 50.7026443, -119.2799476 50.7026087)",
29691926,2,Hudson Avenue Northeast,residential,False,False,56.719,,,"LINESTRING (-119.284673 50.7007215, -119.2839841 50.7009857)",
29691926,2,Hudson Avenue Northeast,residential,False,True,35.295,,,"LINESTRING (-119.284673 50.7007215, -119.2850977 50.700553)",
30471404,1,,tertiary_link,True,False,41.49,,,"LINESTRING (-119.284673 50.7007215, -119.2848497 50.7007083, -119.2849872 50.700749, -119.2850523 50.7007979, -119.2851214 50.7008882)",
29715127,,Shuswap Street North,tertiary,False,False,37.31,,,"LINESTRING (-119.2851214 50.7008882, -119.2850977 50.700553)",
29715127,,Shuswap Street North,tertiary,False,True,110.09100000000001,,,"LINESTRING (-119.2851214 50.7008882, -119.2851224 50.7009977, -119.2851627 50.7018779)",
961090833,,Okanagan Avenue East,tertiary,False,False,62.274,,,"LINESTRING (-119.2793331 50.6998658, -119.2784489 50.699868)",
961090833,,Okanagan Avenue East,tertiary,False,True,64.218,,,"LINESTRING (-119.2793331 50.6998658, -119.2802449 50.6998631)",
31732061,2,5 Street Southeast,residential,False,False,98.074,,,"LINESTRING (-119.2793331 50.6998658, -119.2793324 50.6994534, -119.2793317 50.6989838)",
961090833,,Okanagan Avenue East,tertiary,False,False,41.251,,,"LINESTRING (-119.2784489 50.699868, -119.2778633 50.6998607)",
961090833,,Okanagan Avenue East,tertiary,False,True,62.274,,,"LINESTRING (-119.2784489 50.699868, -119.2793331 50.6998658)",
31732228,2,6 Street Northeast,residential,False,True,141.261,,,"LINESTRING (-119.2784489 50.699868, -119.2784384 50.7005741, -119.2784517 50.7007753, -119.2784923 50.7009425, -119.278552 50.7011325)",
31732041,2,4 Street Northeast,residential,False,True,99.627,,,"LINESTRING (-119.278552 50.7011325, -119.2787923 50.7014478, -119.2792148 50.7018658, -119.279257 50.7019075)",
31732228,2,6 Street Northeast,residential,False,False,141.261,,,"LINESTRING (-119.278552 50.7011325, -119.2784923 50.7009425, -119.2784517 50.7007753, -119.2784384 50.7005741, -119.2784489 50.699868)",
40346669,2,2 Avenue Northeast,residential,False,True,123.029,,,"LINESTRING (-119.278552 50.7011325, -119.279033 50.7011391, -119.2793113 50.7011161, -119.2796143 50.7010243, -119.2801602 50.7008017)",
52475039,2,2 Avenue Northeast,residential,False,False,260.806,,,"LINESTRING (-119.278552 50.7011325, -119.2777343 50.7011313, -119.2748489 50.7011158)",
479266972,2,10 Street Northeast,residential,False,False,11.403,,,"LINESTRING (-119.2757143 50.7021974, -119.2756975 50.7022994)",
30430574,2,1 Street Southeast,residential,False,True,208.847,,,"LINESTRING (-119.28372 50.6999275, -119.2837202 50.6998763, -119.2837265 50.6980493)",
961090833,,Okanagan Avenue East,tertiary,False,False,83.13,,,"LINESTRING (-119.28372 50.6999275, -119.2836019 50.6998833, -119.2834303 50.6998595, -119.2831577 50.6998606, -119.2830344 50.6998608, -119.2825628 50.6998616)",
961090833,,Okanagan Avenue East,tertiary,False,True,20.303,,,"LINESTRING (-119.28372 50.6999275, -119.2837586 50.6999558, -119.283843 50.7000159, -119.2838962 50.7000712)",
961090830,2,3 Street Southeast,residential,False,False,201.43,,,"LINESTRING (-119.2813468 50.6998602, -119.2813525 50.6980487)",
961090833,,Okanagan Avenue East,tertiary,False,False,38.659,,,"LINESTRING (-119.2813468 50.6998602, -119.2807979 50.6998605)",
40346660,2,3 Street Northeast,residential,False,True,53.076,,,"LINESTRING (-119.2813468 50.6998602, -119.2813441 50.7002298, -119.2812928 50.7003325)",
961090833,,Okanagan Avenue East,tertiary,False,True,65.866,,,"LINESTRING (-119.2813468 50.6998602, -119.2819469 50.6998624, -119.282282 50.6998623)",
39117324,2,6 Street Northeast,residential,False,True,60.33200000000001,,,"LINESTRING (-119.2789069 50.704254, -119.2786484 50.7039754, -119.2784856 50.7038869, -119.278369 50.7038478)",
40346669,2,2 Avenue Northeast,residential,False,False,95.314,,,"LINESTRING (-119.2812928 50.7003325, -119.2801602 50.7008017)",
37783509,1,Alexander Street Northeast,residential,False,True,71.239,,,"LINESTRING (-119.2812928 50.7003325, -119.2816203 50.700653, -119.281757 50.7007872, -119.281842 50.7008705)",
40346660,2,3 Street Northeast,residential,False,False,53.076,,,"LINESTRING (-119.2812928 50.7003325, -119.2813441 50.7002298, -119.2813468 50.6998602)",
969286512,2,2 Avenue Northeast,residential,True,False,88.13,,,"LINESTRING (-119.2812928 50.7003325, -119.2813899 50.7002717, -119.2821609 50.6999695, -119.282282 50.6998623)",
40346661,2,1 Avenue Southeast,residential,False,False,104.089,,,"LINESTRING (-119.2793317 50.6989838, -119.2778538 50.6989832)",
31732061,2,5 Street Southeast,residential,False,False,205.06699999999998,,,"LINESTRING (-119.2793317 50.6989838, -119.2793295 50.697623, -119.2793289 50.697268, -119.2793711 50.6971424)",
31732061,2,5 Street Southeast,residential,False,True,98.074,,,"LINESTRING (-119.2793317 50.6989838, -119.2793324 50.6994534, -119.2793331 50.6998658)",
30430542,2,4 Avenue Southeast,residential,False,False,99.642,,,"LINESTRING (-119.2778705 50.6970514, -119.2764558 50.6970491)",
50978340,2,6 Street Southeast,residential,False,False,214.81,,,"LINESTRING (-119.2778705 50.6970514, -119.2778538 50.6989832)",
144788139,2,6 Street Southeast,residential,False,True,109.922,,,"LINESTRING (-119.2778705 50.6970514, -119.2778864 50.6960629)",
30430542,2,4 Avenue Southeast,residential,False,True,107.063,,,"LINESTRING (-119.2778705 50.6970514, -119.2790464 50.6970709, -119.2793711 50.6971424)",
30430486,2,5 Avenue Southeast,residential,False,False,141.706,,,"LINESTRING (-119.2813771 50.6962346, -119.2793653 50.6962233)",
961090831,2,3 Street Southeast,residential,False,True,118.846,,,"LINESTRING (-119.2813771 50.6962346, -119.2813845 50.6973034)",
30430486,2,5 Avenue Southeast,residential,False,True,80.982,,,"LINESTRING (-119.2813771 50.6962346, -119.2819469 50.6962379, -119.2825268 50.6962412)",
40346669,2,2 Avenue Northeast,residential,False,True,95.314,,,"LINESTRING (-119.2801602 50.7008017, -119.2812928 50.7003325)",
40346669,2,2 Avenue Northeast,residential,False,False,123.029,,,"LINESTRING (-119.2801602 50.7008017, -119.2796143 50.7010243, -119.2793113 50.7011161, -119.279033 50.7011391, -119.278552 50.7011325)",
996363543,2,Ross Street Northeast,residential,False,True,69.452,,,"LINESTRING (-119.2801602 50.7008017, -119.2806142 50.7012627, -119.2806825 50.7013315)",
50978339,2,2 Street Southeast,residential,False,False,201.023,,,"LINESTRING (-119.2825268 50.6962412, -119.2825453 50.698049)",
30430486,2,5 Avenue Southeast,residential,False,False,80.982,,,"LINESTRING (-119.2825268 50.6962412, -119.2819469 50.6962379, -119.2813771 50.6962346)",
30430486,2,5 Avenue Southeast,residential,False,True,84.081,,,"LINESTRING (-119.2825268 50.6962412, -119.283139 50.6962448, -119.2837205 50.6962481)",
50978339,2,2 Street Southeast,residential,False,False,201.556,,,"LINESTRING (-119.2825453 50.698049, -119.2825628 50.6998616)",
50978339,2,2 Street Southeast,residential,False,True,201.023,,,"LINESTRING (-119.2825453 50.698049, -119.2825268 50.6962412)",
50978347,2,2 Avenue Southeast,residential,False,False,83.194,,,"LINESTRING (-119.2825453 50.698049, -119.2831487 50.6980491, -119.2837265 50.6980493)",
50978347,2,2 Avenue Southeast,residential,False,True,84.011,,,"LINESTRING (-119.2825453 50.698049, -119.281947 50.6980488, -119.2813525 50.6980487)",
50978339,2,2 Street Southeast,residential,False,True,201.556,,,"LINESTRING (-119.2825628 50.6998616, -119.2825453 50.698049)",
961090833,,Okanagan Avenue East,tertiary,False,False,19.777,,,"LINESTRING (-119.2825628 50.6998616, -119.282282 50.6998623)",
961090833,,Okanagan Avenue East,tertiary,False,True,83.13,,,"LINESTRING (-119.2825628 50.6998616, -119.2830344 50.6998608, -119.2831577 50.6998606, -119.2834303 50.6998595, -119.2836019 50.6998833, -119.28372 50.6999275)",
40346661,2,1 Avenue Southeast,residential,False,True,104.089,,,"LINESTRING (-119.2778538 50.6989832, -119.2793317 50.6989838)",
50978340,2,6 Street Southeast,residential,False,True,214.81,,,"LINESTRING (-119.2778538 50.6989832, -119.2778705 50.6970514)",
144788123,2,1 Avenue Southeast,residential,False,True,43.547,,,"LINESTRING (-119.2778538 50.6989832, -119.2772355 50.6989822)",
50978340,2,6 Street Southeast,residential,False,False,97.59800000000001,,,"LINESTRING (-119.2778538 50.6989832, -119.2778468 50.6994098, -119.2778517 50.699445, -119.2778633 50.6998607)",
961090833,,Okanagan Avenue East,tertiary,False,False,96.509,,,"LINESTRING (-119.2778633 50.6998607, -119.276493 50.699861)",
961090833,,Okanagan Avenue East,tertiary,False,True,41.251,,,"LINESTRING (-119.2778633 50.6998607, -119.2784489 50.699868)",
50978340,2,6 Street Southeast,residential,False,True,97.59800000000001,,,"LINESTRING (-119.2778633 50.6998607, -119.2778517 50.699445, -119.2778468 50.6994098, -119.2778538 50.6989832)",
30430564,2,10 Street Southeast,residential,False,False,40.254,,,"LINESTRING (-119.2735935 50.6984037, -119.2735886 50.6987657)",
30430564,2,10 Street Southeast,residential,False,True,48.47,,,"LINESTRING (-119.2735935 50.6984037, -119.2735914 50.6979678)",
"[50978341, 50978342]",2,"['8 Street Southeast', '2 Avenue Southeast']",residential,False,False,240.373,,,"LINESTRING (-119.2735935 50.6984037, -119.27482 50.6983908, -119.2749245 50.6983604, -119.2749719 50.6982938, -119.2750528 50.697056)",
30430542,2,4 Avenue Southeast,residential,False,False,103.044,,,"LINESTRING (-119.2750528 50.697056, -119.2735899 50.6970669)",
30430542,2,4 Avenue Southeast,residential,False,True,98.821,,,"LINESTRING (-119.2750528 50.697056, -119.2764558 50.6970491)",
"[50978341, 50978342]",2,"['2 Avenue Southeast', '8 Street Southeast']",residential,False,True,240.373,,,"LINESTRING (-119.2750528 50.697056, -119.2749719 50.6982938, -119.2749245 50.6983604, -119.27482 50.6983908, -119.2735935 50.6984037)",
30430542,2,4 Avenue Southeast,residential,False,False,98.821,,,"LINESTRING (-119.2764558 50.6970491, -119.2750528 50.697056)",
30430542,2,4 Avenue Southeast,residential,False,True,99.642,,,"LINESTRING (-119.2764558 50.6970491, -119.2778705 50.6970514)",
50978343,2,7 Street Southeast,residential,False,False,104.505,,,"LINESTRING (-119.2764558 50.6970491, -119.2764686 50.6979889)",
52475037,2,7 Street Southeast,residential,False,False,57.088,,,"LINESTRING (-119.2764558 50.6970491, -119.2764598 50.6965357)",
50978343,2,7 Street Southeast,residential,False,False,86.633,,,"LINESTRING (-119.2764782 50.6986312, -119.2764838 50.6994103)",
50978343,2,7 Street Southeast,residential,False,True,71.424,,,"LINESTRING (-119.2764782 50.6986312, -119.2764686 50.6979889)",
50978344,2,1 Avenue Southeast,residential,False,True,221.594,,,"LINESTRING (-119.2764782 50.6986312, -119.2761707 50.6986297, -119.2761118 50.698648, -119.2754591 50.6989993, -119.2753472 50.6990546, -119.2752779 50.6990795, -119.2751969 50.6990883, -119.2749824 50.699095, -119.2735843 50.6990968)",
50978343,2,7 Street Southeast,residential,False,True,50.12,,,"LINESTRING (-119.276493 50.699861, -119.2764838 50.6994103)",
961090833,,Okanagan Avenue East,tertiary,False,False,116.78,,,"LINESTRING (-119.276493 50.699861, -119.2748349 50.6998551)",
961090833,,Okanagan Avenue East,tertiary,False,True,96.509,,,"LINESTRING (-119.276493 50.699861, -119.2778633 50.6998607)",
30430564,2,10 Street Southeast,residential,False,False,84.744,,,"LINESTRING (-119.2735843 50.6990968, -119.2735763 50.6998589)",
30430564,2,10 Street Southeast,residential,False,True,36.818,,,"LINESTRING (-119.2735843 50.6990968, -119.2735886 50.6987657)",
50978344,2,1 Avenue Southeast,residential,False,False,221.594,,,"LINESTRING (-119.2735843 50.6990968, -119.2749824 50.699095, -119.2751969 50.6990883, -119.2752779 50.6990795, -119.2753472 50.6990546, -119.2754591 50.6989993, -119.2761118 50.698648, -119.2761707 50.6986297, -119.2764782 50.6986312)",
961090833,,Okanagan Avenue East,tertiary,False,False,64.218,,,"LINESTRING (-119.2802449 50.6998631, -119.2793331 50.6998658)",
961090833,,Okanagan Avenue East,tertiary,False,True,38.948,,,"LINESTRING (-119.2802449 50.6998631, -119.2807979 50.6998605)",
"[50978346, 961090829]",2,"['2 Avenue Southeast', '4 Street Southeast']",residential,False,False,286.14500000000004,,,"LINESTRING (-119.2802449 50.6998631, -119.2802585 50.6979963, -119.2812157 50.6979983, -119.2813525 50.6980487)",
961090830,2,3 Street Southeast,residential,False,True,201.43,,,"LINESTRING (-119.2813525 50.6980487, -119.2813468 50.6998602)",
40346668,2,3 Street Southeast,residential,False,False,82.911,,,"LINESTRING (-119.2813525 50.6980487, -119.2813785 50.6976182, -119.2813845 50.6973034)",
50978347,2,2 Avenue Southeast,residential,False,False,84.011,,,"LINESTRING (-119.2813525 50.6980487, -119.281947 50.6980488, -119.2825453 50.698049)",
"[50978346, 961090829]",2,"['4 Street Southeast', '2 Avenue Southeast']",residential,False,True,286.145,,,"LINESTRING (-119.2813525 50.6980487, -119.2812157 50.6979983, -119.2802585 50.6979963, -119.2802449 50.6998631)",
50978347,2,2 Avenue Southeast,residential,False,True,99.372,,,"LINESTRING (-119.2851374 50.6980496, -119.2842615 50.6980494, -119.2837265 50.6980493)",
144825387,,Shuswap Street South,tertiary,False,False,199.407,,,"LINESTRING (-119.2851374 50.6980496, -119.2851352 50.6976327, -119.2851304 50.6967991, -119.2851273 50.6962563)",
961090828,,Shuswap Street South,tertiary,False,True,190.188,,,"LINESTRING (-119.2851374 50.6980496, -119.2851323 50.6996679, -119.285132 50.69976)",
30430574,2,1 Street Southeast,residential,False,True,200.285,,,"LINESTRING (-119.2837265 50.6980493, -119.2837205 50.6962481)",
30430574,2,1 Street Southeast,residential,False,False,208.847,,,"LINESTRING (-119.2837265 50.6980493, -119.2837202 50.6998763, -119.28372 50.6999275)",
