osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,ref
276424578,True,2,18 Street West,residential,False,50.522,"LINESTRING (-105.7546436 53.1967647, -105.7554017 53.1967512)",,
276424578,True,2,18 Street West,residential,False,45.311,"LINESTRING (-105.7539634 53.1967671, -105.7546436 53.1967647)",,
161943360,True,1,Central Avenue,tertiary,False,41.366,"LINESTRING (-105.7539634 53.1967671, -105.754086 53.1968465, -105.7541561 53.1969015, -105.7542176 53.1969667, -105.7542843 53.1970796)",,
161946109,False,2,18 Street East,residential,True,125.507,"LINESTRING (-105.753358 53.1967485, -105.7514739 53.1967455)",,
276424572,True,2,18 Street East,residential,False,40.478,"LINESTRING (-105.753358 53.1967485, -105.7538183 53.1967518, -105.7539634 53.1967671)",,
161946109,False,2,18 Street East,residential,False,125.507,"LINESTRING (-105.7514739 53.1967455, -105.753358 53.1967485)",,
161946109,False,2,18 Street East,residential,True,148.471,"LINESTRING (-105.7514739 53.1967455, -105.7492451 53.196737)",,
161945747,False,2,1 Avenue East,residential,False,100.97800000000001,"LINESTRING (-105.7514739 53.1967455, -105.75147 53.1972116, -105.7514655 53.1976536)",,
"[161943376, 161943357, 161943351]",False,2,Central Avenue,tertiary,False,255.94599999999997,"LINESTRING (-105.7542843 53.1970796, -105.7543038 53.1974125, -105.7542991 53.1988508, -105.7542849 53.1993811)",yes,
161943361,True,1,Central Avenue,tertiary,False,43.072,"LINESTRING (-105.7542843 53.1970796, -105.7543391 53.19699, -105.7543832 53.1969425, -105.7544544 53.1968781, -105.7545277 53.1968341, -105.7546436 53.1967647)",,
161945747,False,2,1 Avenue East,residential,True,100.97800000000001,"LINESTRING (-105.7514655 53.1976536, -105.75147 53.1972116, -105.7514739 53.1967455)",,
"[161946080, 162037299]",False,2,"['17 Street East', '3 Avenue East']",residential,True,389.12799999999993,"LINESTRING (-105.7514655 53.1976536, -105.75 53.1976521, -105.747482 53.1976622, -105.747197 53.1976281, -105.7470461 53.1975571, -105.7469843 53.1974496, -105.7469948 53.1971888, -105.7470019 53.1967393)",,
161945734,False,2,1 Avenue East,tertiary,False,15.957,"LINESTRING (-105.7514671 53.1993814, -105.7514666 53.1995249)",,
161945974,True,2,15 Street East,primary,False,666.8019999999999,"LINESTRING (-105.7514671 53.1993814, -105.75 53.1993838, -105.7414565 53.1993965)",,3;302
161943351,False,2,Central Avenue,tertiary,False,16.014,"LINESTRING (-105.7542849 53.1993811, -105.754281 53.1995251)",,
161945974,True,2,15 Street East,primary,False,187.692,"LINESTRING (-105.7542849 53.1993811, -105.7514671 53.1993814)",,3;302
"[161943376, 161943357, 161943351]",False,2,Central Avenue,tertiary,True,255.94599999999997,"LINESTRING (-105.7542849 53.1993811, -105.7542991 53.1988508, -105.7543038 53.1974125, -105.7542843 53.1970796)",yes,
161943351,False,2,Central Avenue,tertiary,True,16.014,"LINESTRING (-105.754281 53.1995251, -105.7542849 53.1993811)",,
161945994,True,2,15 Street West,primary,False,125.639,"LINESTRING (-105.754281 53.1995251, -105.7561672 53.1995222)",,3;302
276424581,True,2,Central Avenue,residential,False,89.969,"LINESTRING (-105.754281 53.1995251, -105.7542887 53.2003342)",,
161945734,False,2,1 Avenue East,tertiary,False,90.958,"LINESTRING (-105.7514666 53.1995249, -105.7514672 53.2003429)",,
161945734,False,2,1 Avenue East,tertiary,True,15.957,"LINESTRING (-105.7514666 53.1995249, -105.7514671 53.1993814)",,
162047547,True,2,15 Street East,primary,False,187.465,"LINESTRING (-105.7514666 53.1995249, -105.754281 53.1995251)",,3;302
161945734,False,2,1 Avenue East,tertiary,False,102.956,"LINESTRING (-105.7514672 53.2003429, -105.751468 53.2012688)",,
161945734,False,2,1 Avenue East,tertiary,True,90.958,"LINESTRING (-105.7514672 53.2003429, -105.7514666 53.1995249)",,
161945940,False,2,14 Street East,residential,False,149.673,"LINESTRING (-105.7514672 53.2003429, -105.750204 53.2003524, -105.75 53.2003475, -105.7492204 53.2003481)",,
161945940,False,2,14 Street East,residential,True,187.937,"LINESTRING (-105.7514672 53.2003429, -105.7523782 53.2003401, -105.7534109 53.2003369, -105.7542887 53.2003342)",,
276424581,True,2,Central Avenue,residential,False,103.947,"LINESTRING (-105.7542887 53.2003342, -105.7542975 53.201269)",,
161945940,False,2,14 Street East,residential,False,187.937,"LINESTRING (-105.7542887 53.2003342, -105.7534109 53.2003369, -105.7523782 53.2003401, -105.7514672 53.2003429)",,
161945734,False,2,1 Avenue East,tertiary,True,102.956,"LINESTRING (-105.751468 53.2012688, -105.7514672 53.2003429)",,
162047486,False,2,13 Street East,residential,True,188.463,"LINESTRING (-105.751468 53.2012688, -105.7542975 53.201269)",,
161945734,False,2,1 Avenue East,tertiary,False,97.963,"LINESTRING (-105.751468 53.2012688, -105.7514683 53.2017273, -105.7514686 53.2021498)",,
162047486,False,2,13 Street East,residential,False,150.651,"LINESTRING (-105.751468 53.2012688, -105.75 53.2012606, -105.7492063 53.2012561)",,
162047486,False,2,13 Street East,residential,False,188.463,"LINESTRING (-105.7542975 53.201269, -105.751468 53.2012688)",,
276424581,True,2,Central Avenue,residential,False,99.966,"LINESTRING (-105.7542975 53.201269, -105.7542891 53.202168)",,
161945872,False,2,12 Street East,residential,True,151.7,"LINESTRING (-105.7514686 53.2021498, -105.749191 53.2021521)",,
161945734,False,2,1 Avenue East,tertiary,False,101.72200000000001,"LINESTRING (-105.7514686 53.2021498, -105.751469 53.2026173, -105.751469 53.2030646)",,
161945734,False,2,1 Avenue East,tertiary,True,97.963,"LINESTRING (-105.7514686 53.2021498, -105.7514683 53.2017273, -105.751468 53.2012688)",,
350215800,False,2,12 Street East,tertiary,False,187.87099999999998,"LINESTRING (-105.7514686 53.2021498, -105.7535039 53.2021633, -105.7542891 53.202168)",,
276424581,True,2,Central Avenue,residential,False,100.329,"LINESTRING (-105.7542891 53.202168, -105.754269 53.2030702)",,
350215800,False,2,12 Street East,tertiary,True,187.87099999999998,"LINESTRING (-105.7542891 53.202168, -105.7535039 53.2021633, -105.7514686 53.2021498)",,
161945841,False,2,11 Street East,residential,True,151.657,"LINESTRING (-105.751469 53.2030646, -105.749192 53.2030628)",,
161945734,False,2,1 Avenue East,tertiary,False,102.208,"LINESTRING (-105.751469 53.2030646, -105.7514697 53.2035342, -105.7514555 53.2039837)",,
161945734,False,2,1 Avenue East,tertiary,True,101.72200000000001,"LINESTRING (-105.751469 53.2030646, -105.751469 53.2026173, -105.7514686 53.2021498)",,
161945841,False,2,11 Street East,residential,False,186.493,"LINESTRING (-105.751469 53.2030646, -105.753519 53.2030662, -105.754269 53.2030702)",,
276424581,True,2,Central Avenue,residential,False,102.324,"LINESTRING (-105.754269 53.2030702, -105.7542791 53.2039904)",,
161945841,False,2,11 Street East,residential,True,186.493,"LINESTRING (-105.754269 53.2030702, -105.753519 53.2030662, -105.751469 53.2030646)",,
161945734,False,2,1 Avenue East,tertiary,False,99.765,"LINESTRING (-105.7514555 53.2039837, -105.7514506 53.2044375, -105.7514506 53.2048809)",,
161945734,False,2,1 Avenue East,tertiary,True,102.208,"LINESTRING (-105.7514555 53.2039837, -105.7514697 53.2035342, -105.751469 53.2030646)",,
161945824,False,2,10 Street East,residential,False,151.041,"LINESTRING (-105.7514555 53.2039837, -105.75 53.2039814, -105.7491877 53.2039801)",,
161945824,False,2,10 Street East,residential,True,188.06,"LINESTRING (-105.7514555 53.2039837, -105.7534819 53.2039891, -105.7542791 53.2039904)",,
276424581,True,2,Central Avenue,residential,False,98.933,"LINESTRING (-105.7542791 53.2039904, -105.7542911 53.2048801)",,
161945824,False,2,10 Street East,residential,False,188.06,"LINESTRING (-105.7542791 53.2039904, -105.7534819 53.2039891, -105.7514555 53.2039837)",,
276424581,True,2,Central Avenue,residential,False,70.669,"LINESTRING (-105.7542911 53.2048801, -105.7542797 53.2055156)",,
161946794,False,2,9 Street East,residential,False,189.18099999999998,"LINESTRING (-105.7542911 53.2048801, -105.7534849 53.2048783, -105.7514506 53.2048809)",,
161945734,False,2,1 Avenue East,tertiary,True,99.765,"LINESTRING (-105.7514506 53.2048809, -105.7514506 53.2044375, -105.7514555 53.2039837)",,
161946794,False,2,9 Street East,residential,False,150.471,"LINESTRING (-105.7514506 53.2048809, -105.75 53.2048801, -105.7491913 53.2048789)",,
161946794,False,2,9 Street East,residential,True,189.18099999999998,"LINESTRING (-105.7514506 53.2048809, -105.7534849 53.2048783, -105.7542911 53.2048801)",,
161946109,False,2,18 Street East,residential,False,149.428,"LINESTRING (-105.7470019 53.1967393, -105.7492451 53.196737)",,
