osmid,oneway,highway,reversed,length,geometry,lanes,name,maxspeed
369606608,True,tertiary_link,False,88.979,"LINESTRING (-73.4369356 46.0250549, -73.4372535 46.0252183, -73.4373501 46.025276, -73.4374293 46.0253373, -73.4375673 46.0254725, -73.4376965 46.0256389)",,,
369606610,False,tertiary,False,40.882999999999996,"LINESTRING (-73.4369356 46.0250549, -73.4371342 46.0250795, -73.437282 46.0250787, -73.4374543 46.0250426)",2,Rue du Père-Wilfrid-Corbeil,
369606611,False,tertiary,True,73.11,"LINESTRING (-73.4369356 46.0250549, -73.4368129 46.025016, -73.4367447 46.0249833, -73.436619 46.024923, -73.436168 46.0246738)",3,Rue du Père-Wilfrid-Corbeil,50
116053220,False,tertiary,True,79.095,"LINESTRING (-73.4376965 46.0256389, -73.4379731 46.0263238)",,Rue Saint-Charles-Borromée Sud,
116052885,False,tertiary,False,68.899,"LINESTRING (-73.4376965 46.0256389, -73.4374825 46.0251232, -73.4374543 46.0250426)",,Rue Saint-Charles-Borromée Sud,
116053069,False,residential,False,110.191,"LINESTRING (-73.4446918 46.0272497, -73.4456944 46.027955)",,Rue Saint-Marc,
116053069,False,residential,True,107.7,"LINESTRING (-73.4446918 46.0272497, -73.4437118 46.0265604)",,Rue Saint-Marc,
392788419,False,residential,True,120.231,"LINESTRING (-73.4446918 46.0272497, -73.4435756 46.0280037)",,Rue Richard,
392788426,False,residential,False,204.411,"LINESTRING (-73.4446918 46.0272497, -73.4450499 46.0270041, -73.4465864 46.0259656)",,Rue Richard,
116052527,True,residential,False,131.479,"LINESTRING (-73.4453821 46.0251296, -73.4465864 46.0259656)",,Rue Saint-Barthélemy Nord,
116052557,False,residential,False,133.703,"LINESTRING (-73.4453821 46.0251296, -73.4466209 46.0242894)",,Rue Archambault,
116052314,False,unclassified,True,126.0,"LINESTRING (-73.4453821 46.0251296, -73.4453322 46.0251581, -73.4442042 46.0259137)",,Rue Archambault,
425184177,False,residential,False,110.705,"LINESTRING (-73.4465864 46.0259656, -73.4476056 46.0266659)",,Rue Saint-Barthélemy Nord,
392788426,False,residential,True,204.411,"LINESTRING (-73.4465864 46.0259656, -73.4450499 46.0270041, -73.4446918 46.0272497)",,Rue Richard,
425184178,False,residential,False,129.187,"LINESTRING (-73.4465864 46.0259656, -73.4472554 46.0255125, -73.4477883 46.0251573)",,Rue Richard,
485023400,True,tertiary,False,134.332,"LINESTRING (-73.4425567 46.0232262, -73.4438001 46.0223812)",1,Boulevard Manseau,
116052527,True,residential,False,98.61,"LINESTRING (-73.4425567 46.0232262, -73.4429899 46.023511, -73.443136 46.0236086, -73.4434803 46.0238387)",,Rue Saint-Barthélemy Nord,
116052384,True,residential,False,134.666,"LINESTRING (-73.4388568 46.0223578, -73.4375882 46.0215267)",,Rue Lajoie Sud,
116052893,False,residential,False,125.905,"LINESTRING (-73.4388568 46.0223578, -73.4397819 46.0216656, -73.4399778 46.0215359)",,Rue De Lanaudière,
116052893,False,residential,True,128.043,"LINESTRING (-73.4388568 46.0223578, -73.438116 46.022889, -73.4380142 46.0229489, -73.4377992 46.0230207, -73.4375996 46.0230873)",,Rue De Lanaudière,
116053129,True,residential,False,104.833,"LINESTRING (-73.447127 46.0213884, -73.4481027 46.0207328)",,Rue Saint-Viateur,
116052272,True,residential,False,102.396,"LINESTRING (-73.447127 46.0213884, -73.4463359 46.0208581, -73.4461749 46.0207474)",,Rue Lavaltrie Nord,
116052213,False,residential,False,99.017,"LINESTRING (-73.4386234 46.0258764, -73.4395138 46.0265173)",,Rue Sainte-Anne,
116052231,False,tertiary,True,70.68,"LINESTRING (-73.4386234 46.0258764, -73.4379731 46.0263238)",2,Boulevard Manseau,
116052231,False,tertiary,False,173.335,"LINESTRING (-73.4386234 46.0258764, -73.4391915 46.0254856, -73.4402183 46.0247793)",2,Boulevard Manseau,
116052231,False,tertiary,True,91.163,"LINESTRING (-73.4413304 46.0240143, -73.4404916 46.0245913)",2,Boulevard Manseau,
116052384,True,residential,False,126.994,"LINESTRING (-73.4413304 46.0240143, -73.4401448 46.0232227)",,Rue Lajoie Sud,
485023400,True,tertiary,False,129.444,"LINESTRING (-73.4413304 46.0240143, -73.4414944 46.0239496, -73.4425567 46.0232262)",1,Boulevard Manseau,
116052965,True,residential,False,110.095,"LINESTRING (-73.4418898 46.0268014, -73.4408692 46.0274929)",,Rue Fabre,
116052843,True,residential,False,79.263,"LINESTRING (-73.4418898 46.0268014, -73.4424992 46.0272399, -73.4426054 46.0273125)",1,Rue Saint-Joseph,
116052401,True,residential,False,82.96,"LINESTRING (-73.4459042 46.02221, -73.4467005 46.0227109)",,Rue Gaspard Nord,
116053129,True,residential,False,131.379,"LINESTRING (-73.4459042 46.02221, -73.447127 46.0213884)",,Rue Saint-Viateur,
116053069,False,residential,True,47.418,"LINESTRING (-73.446126 46.0282584, -73.4456944 46.027955)",,Rue Saint-Marc,
116052347,True,residential,False,129.661,"LINESTRING (-73.4437481 46.0207853, -73.4449509 46.0199716)",,Rue Notre-Dame,
116052468,True,residential,False,118.875,"LINESTRING (-73.4437481 46.0207853, -73.4448639 46.0215219)",2,Rue Gaspard Sud,
116052215,False,residential,False,129.469,"LINESTRING (-73.4467005 46.0227109, -73.4479024 46.021899)",,Rue Saint-Louis,
116052215,False,residential,True,128.809,"LINESTRING (-73.4467005 46.0227109, -73.446031 46.0231551, -73.4454981 46.0235139)",,Rue Saint-Louis,
116052401,True,residential,False,121.81899999999999,"LINESTRING (-73.4467005 46.0227109, -73.446741 46.0227367, -73.4467685 46.0227629, -73.4468224 46.0227972, -73.4468629 46.022823, -73.4469033 46.0228487, -73.4469443 46.0228835, -73.4469848 46.0229092, -73.4470123 46.0229354, -73.4477981 46.0234963)",,Rue Gaspard Nord,
116053068,False,residential,False,81.749,"LINESTRING (-73.4411986 46.0253718, -73.4419351 46.0259)",,Place Bourget Nord,
116053129,True,residential,False,22.581,"LINESTRING (-73.4411986 46.0253718, -73.4414088 46.0252306)",,Rue Saint-Viateur,
116053129,True,residential,False,9.608,"LINESTRING (-73.4411092 46.0254319, -73.4411382 46.0254124, -73.4411986 46.0253718)",,Rue Saint-Viateur,
116052347,True,residential,False,88.492,"LINESTRING (-73.4393238 46.023778, -73.4401448 46.0232227)",,Rue Notre-Dame,
