osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,bridge,ref
464096544,4,Wyndham Street North,secondary,,False,False,91.885,"LINESTRING (-80.2480982 43.544782, -80.2481838 43.5448749, -80.2486288 43.5453587, -80.2487307 43.5454695)",,,
464458247,2,Macdonell Street,tertiary,30,False,True,166.319,"LINESTRING (-80.2480982 43.544782, -80.2482365 43.5447141, -80.2496915 43.5440003, -80.249807 43.5439435)",,,
4991532,2,Macdonell Street,tertiary,30,False,True,57.794,"LINESTRING (-80.249807 43.5439435, -80.2503033 43.543691, -80.2503939 43.5436449)",,,
22392681,2,Wilson Street,unclassified,,False,True,62.007,"LINESTRING (-80.249807 43.5439435, -80.2497131 43.5438503, -80.2496967 43.543834, -80.2493534 43.5434931)",,,
464458247,2,Macdonell Street,tertiary,30,False,False,166.319,"LINESTRING (-80.249807 43.5439435, -80.2496915 43.5440003, -80.2482365 43.5447141, -80.2480982 43.544782)",,,
22392681,2,Wilson Street,unclassified,,False,False,62.007,"LINESTRING (-80.2493534 43.5434931, -80.2496967 43.543834, -80.2497131 43.5438503, -80.249807 43.5439435)",,,
22392719,2,Carden Street,unclassified,30,False,False,167.51799999999997,"LINESTRING (-80.2493534 43.5434931, -80.2492692 43.5435322, -80.249242 43.5435448, -80.2490924 43.5436143, -80.248325 43.5440008, -80.2478487 43.5442526, -80.2477726 43.5442928, -80.2476552 43.5443608)",,,
1168866512,2,Wilson Street,unclassified,,False,True,22.371,"LINESTRING (-80.2493534 43.5434931, -80.2492634 43.5434004, -80.2492357 43.5433744, -80.2491893 43.5433309)",,,
4991532,2,Macdonell Street,tertiary,30,False,False,57.794,"LINESTRING (-80.2503939 43.5436449, -80.2503033 43.543691, -80.249807 43.5439435)",,,
356826180,4,Norfolk Street,secondary,50,False,True,200.477,"LINESTRING (-80.2503939 43.5436449, -80.2503125 43.5435682, -80.2500909 43.5433528, -80.2489823 43.5423248, -80.2489458 43.5423042, -80.2488378 43.5422434)",,,
"[1041796369, 1041796370]",2,Norfolk Street,secondary,50,False,True,91.77900000000001,"LINESTRING (-80.2503939 43.5436449, -80.2504862 43.543735, -80.2504944 43.543743, -80.2509476 43.5441886, -80.2510701 43.544309)",,,
22392719,2,Carden Street,unclassified,30,False,True,167.518,"LINESTRING (-80.2476552 43.5443608, -80.2477726 43.5442928, -80.2478487 43.5442526, -80.248325 43.5440008, -80.2490924 43.5436143, -80.249242 43.5435448, -80.2492692 43.5435322, -80.2493534 43.5434931)",,,
38864737,4,Wyndham Street North,secondary,,False,False,58.895,"LINESTRING (-80.2476552 43.5443608, -80.2477269 43.5444269, -80.2480036 43.5446911, -80.2480982 43.544782)",,,
"[177695356, 765839614, 1198115879]",2,"['Wyndham Street South', 'Wyndham Street North']",secondary,50,False,True,138.81400000000002,"LINESTRING (-80.2476552 43.5443608, -80.247593 43.5443073, -80.2472182 43.5439926, -80.2471447 43.5439317, -80.2469939 43.5438421, -80.246792 43.5437509, -80.2463264 43.5436042)",yes,,
444677275,2,Norfolk Street,secondary,,False,False,88.949,"LINESTRING (-80.2536808 43.5469404, -80.2536284 43.5468866, -80.2534399 43.5466932, -80.2534186 43.5466713, -80.2530441 43.546287)",,,
"[444677320, 1041796373]",3,Norfolk Street,secondary,,False,True,90.427,"LINESTRING (-80.2536808 43.5469404, -80.2537628 43.5470293, -80.2537713 43.5470385, -80.2542196 43.5475246, -80.2543043 43.5476165)",,,
25355178,2,Cork Street West,residential,30,False,True,195.414,"LINESTRING (-80.2510701 43.544309, -80.2520609 43.543809, -80.252861 43.5434052, -80.2529151 43.5433787, -80.2529785 43.5433476, -80.2530617 43.5433068)",,,
404918391,2,Cork Street East,unclassified,,False,False,228.503,"LINESTRING (-80.2510701 43.544309, -80.2509159 43.5443771, -80.2497198 43.544975, -80.2489149 43.5453776, -80.2488775 43.5453963, -80.2487307 43.5454695)",,,
"[1041796369, 1041796370]",2,Norfolk Street,secondary,50,False,False,91.77900000000001,"LINESTRING (-80.2510701 43.544309, -80.2509476 43.5441886, -80.2504944 43.543743, -80.2504862 43.543735, -80.2503939 43.5436449)",,,
"[1098217010, 1041796371]","['4', '3']",Norfolk Street,secondary,50,False,True,44.407,"LINESTRING (-80.2510701 43.544309, -80.2513014 43.544539, -80.2513947 43.5446317)",,,
25355179,2,Dublin Street North,residential,,False,False,90.55499999999999,"LINESTRING (-80.2543505 43.5446409, -80.2542949 43.5445815, -80.2537201 43.5439668)",,,
35503006,2,Dublin Street North,residential,,False,False,89.16099999999999,"LINESTRING (-80.2543505 43.5446409, -80.2544027 43.5446964, -80.2549737 43.5453034)",,,
"[783388169, 511613475]",2,Paisley Street,secondary,50,False,False,202.371,"LINESTRING (-80.2543505 43.5446409, -80.2542484 43.544694, -80.2531978 43.5452407, -80.2531657 43.5452574, -80.2530956 43.5452822, -80.2529609 43.5453275, -80.2528094 43.5453573, -80.2525441 43.5453706, -80.2523076 43.5453897, -80.2521441 43.5454059)",,,
25355179,2,Dublin Street North,residential,,False,False,91.962,"LINESTRING (-80.2530617 43.5433068, -80.2524133 43.5426263)",,,
25355179,2,Dublin Street North,residential,,False,True,90.565,"LINESTRING (-80.2530617 43.5433068, -80.2537201 43.5439668)",,,
25355178,2,Cork Street West,residential,30,False,False,195.414,"LINESTRING (-80.2530617 43.5433068, -80.2529785 43.5433476, -80.2529151 43.5433787, -80.252861 43.5434052, -80.2520609 43.543809, -80.2510701 43.544309)",,,
25355178,2,Cork Street West,residential,30,False,True,191.286,"LINESTRING (-80.2530617 43.5433068, -80.253177 43.5432484, -80.2550076 43.542322)",,,
26661387,2,Glasgow Street North,residential,,False,False,90.108,"LINESTRING (-80.2550076 43.542322, -80.2543549 43.5416641)",,,
25355178,2,Cork Street West,residential,30,False,False,191.286,"LINESTRING (-80.2550076 43.542322, -80.253177 43.5432484, -80.2530617 43.5433068)",,,
26661388,2,Commercial Street,unclassified,,False,False,96.043,"LINESTRING (-80.2517336 43.5449664, -80.2518438 43.5449141, -80.2520217 43.5448296, -80.2527303 43.544493)",,,
"[1041796371, 464459156]","['2', '3']",Norfolk Street,secondary,50,False,False,46.165,"LINESTRING (-80.2517336 43.5449664, -80.2515707 43.5448055, -80.2513947 43.5446317)",,,
464459156,2,Norfolk Street,secondary,50,False,True,59.016999999999996,"LINESTRING (-80.2517336 43.5449664, -80.2520417 43.5452976, -80.2521441 43.5454059)",,,
26661388,2,Commercial Street,unclassified,,False,True,96.043,"LINESTRING (-80.2527303 43.544493, -80.2520217 43.5448296, -80.2518438 43.5449141, -80.2517336 43.5449664)",,,
25355179,2,Dublin Street North,residential,,False,False,90.565,"LINESTRING (-80.2537201 43.5439668, -80.2530617 43.5433068)",,,
25355179,2,Dublin Street North,residential,,False,True,90.55499999999999,"LINESTRING (-80.2537201 43.5439668, -80.2542949 43.5445815, -80.2543505 43.5446409)",,,
25355179,2,Dublin Street North,residential,,False,True,89.501,"LINESTRING (-80.2517535 43.5419789, -80.2524133 43.5426263)",,,
26661923,2,Northumberland Street,residential,,False,True,185.831,"LINESTRING (-80.2517535 43.5419789, -80.2517069 43.5420037, -80.2499892 43.5429179, -80.2499377 43.5429259, -80.2498761 43.5429131)",,,
27246487,2,Quebec Street,tertiary,50,False,True,189.298,"LINESTRING (-80.2491866 43.5459648, -80.2493304 43.5458886, -80.2500603 43.5457506, -80.2503178 43.5457097, -80.2503891 43.5456968, -80.2511739 43.545555, -80.2513525 43.5455227, -80.2514362 43.5455076)",,,
464096544,4,Wyndham Street North,secondary,,False,True,66.207,"LINESTRING (-80.2491866 43.5459648, -80.2491107 43.5458824, -80.2487307 43.5454695)",,,
464458935,4,Wyndham Street North,secondary,,False,False,21.679000000000002,"LINESTRING (-80.2491866 43.5459648, -80.2492618 43.5460442, -80.2493389 43.5461255)",,,
404918391,2,Cork Street East,unclassified,,False,True,228.503,"LINESTRING (-80.2487307 43.5454695, -80.2488775 43.5453963, -80.2489149 43.5453776, -80.2497198 43.544975, -80.2509159 43.5443771, -80.2510701 43.544309)",,,
464096544,4,Wyndham Street North,secondary,,False,False,66.207,"LINESTRING (-80.2487307 43.5454695, -80.2491107 43.5458824, -80.2491866 43.5459648)",,,
464096544,4,Wyndham Street North,secondary,,False,True,91.885,"LINESTRING (-80.2487307 43.5454695, -80.2486288 43.5453587, -80.2481838 43.5448749, -80.2480982 43.544782)",,,
464459274,4,Eramosa Road,secondary,50,False,True,84.364,"LINESTRING (-80.2504285 43.5494849, -80.2503238 43.5502398)",,,
38898255,2,Arthur Street North,tertiary,50,False,False,139.163,"LINESTRING (-80.2504285 43.5494849, -80.2503288 43.5494689, -80.25025 43.5494565, -80.2499959 43.5494336, -80.2499634 43.5494313, -80.2495608 43.5494024, -80.2487142 43.5493418)",,,
"[464459274, 38897205, 38897207]",4,Eramosa Road,secondary,50,False,"[False, True]",119.15800000000002,"LINESTRING (-80.2504285 43.5494849, -80.2504702 43.5492217, -80.2505606 43.5487225, -80.2505838 43.5486276, -80.2506034 43.5485389, -80.2506195 43.5484878, -80.2506349 43.5484242)",,yes,
35521242,2,Freshfield Street,unclassified,,False,False,61.55,"LINESTRING (-80.2463829 43.5419844, -80.2470925 43.5421889)",,,
35510182,2,Fountain Street East,unclassified,,False,False,169.924,"LINESTRING (-80.2463829 43.5419844, -80.2461507 43.5424268, -80.2460736 43.5425738, -80.2459004 43.5429037, -80.2458714 43.542959, -80.2457542 43.5431823, -80.2456845 43.5433152, -80.2456727 43.5433376, -80.2456333 43.5434127)",,,
35511563,3,Wellington Street East,primary,50,True,False,44.660999999999994,"LINESTRING (-80.2437869 43.5424175, -80.2436478 43.5425224, -80.2435494 43.5427087, -80.2435214 43.5427616)",,,7
26661387,2,Glasgow Street North,residential,,False,True,90.108,"LINESTRING (-80.2543549 43.5416641, -80.2550076 43.542322)",,,
35507358,2,Durham Street,residential,,False,False,189.574,"LINESTRING (-80.2543549 43.5416641, -80.2524133 43.5426263)",,,
38898252,4,Woolwich Street,secondary,50,False,False,122.61699999999999,"LINESTRING (-80.2485448 43.5475552, -80.2494991 43.5477297, -80.25002 43.5478249)",,,
38898252,4,Woolwich Street,secondary,50,False,True,58.064,"LINESTRING (-80.2485448 43.5475552, -80.2479137 43.5474447, -80.2478448 43.5474317)",,,
35514774,2,Palmer Street,residential,,False,True,90.205,"LINESTRING (-80.247472 43.5502581, -80.2475481 43.5502042, -80.2476492 43.5501287, -80.2478103 43.5500085, -80.2480328 43.5498424, -80.2482148 43.5497066, -80.2482537 43.5496775)",,,
35510012,2,Grant Street,residential,,False,True,86.954,"LINESTRING (-80.2452311 43.544183, -80.2451229 43.5441542, -80.2443147 43.5439391, -80.2442183 43.5439136)",,,
"[1198115880, 464456606]",2,"['Fountain Street East', 'Neeve Street']","['unclassified', 'residential']",,False,"[False, True]",212.276,"LINESTRING (-80.2452311 43.544183, -80.2447193 43.5451633, -80.2446851 43.5452288, -80.2436641 43.5449499)",,,
1198115880,2,Fountain Street East,unclassified,,False,True,91.58200000000001,"LINESTRING (-80.2452311 43.544183, -80.2453961 43.5438671, -80.2455797 43.5435154, -80.2455911 43.5434936, -80.2456333 43.5434127)",,,
35508965,2,Surrey Street East,unclassified,,False,False,123.763,"LINESTRING (-80.2442183 43.5439136, -80.2437712 43.544793, -80.2437051 43.5448715, -80.2436641 43.5449499)",,,
35508965,2,Surrey Street East,unclassified,,False,True,91.011,"LINESTRING (-80.2442183 43.5439136, -80.2443697 43.5436158, -80.2443864 43.5435829, -80.2445547 43.5432519, -80.244572 43.5432178, -80.2446087 43.5431456)",,,
35510012,2,Grant Street,residential,,False,False,86.95400000000001,"LINESTRING (-80.2442183 43.5439136, -80.2443147 43.5439391, -80.2451229 43.5441542, -80.2452311 43.544183)",,,
38898255,2,Arthur Street North,tertiary,50,False,True,42.402,"LINESTRING (-80.2450521 43.548829, -80.2455354 43.5489797)",,,
35508005,2,Queen Street,residential,,True,False,48.643,"LINESTRING (-80.2450521 43.548829, -80.245019 43.5488922, -80.245354 43.5491712)",,,
38898255,2,Arthur Street North,tertiary,50,False,False,174.28300000000002,"LINESTRING (-80.2450521 43.548829, -80.2442611 43.5485537, -80.2438605 43.5484186, -80.2434799 43.5482939, -80.2433708 43.5482429, -80.2432475 43.5481603, -80.2431889 43.548078)",,,
35512307,2,Douglas Street,unclassified,,True,False,179.49599999999998,"LINESTRING (-80.2493389 43.5461255, -80.2492048 43.5461738, -80.2490805 43.5462178, -80.2490062 43.5462619, -80.2489166 43.5465136, -80.2488568 43.5466806, -80.2487983 43.5468441, -80.2487341 43.5470244, -80.2486674 43.5472114, -80.248648 43.5472657, -80.2485887 43.5474319, -80.248578 43.547462, -80.2485448 43.5475552)",,,
464458935,4,Wyndham Street North,secondary,,False,False,175.408,"LINESTRING (-80.2493389 43.5461255, -80.2498357 43.5466495, -80.2504692 43.5473177, -80.2505715 43.5474256)",,,
464458935,4,Wyndham Street North,secondary,,False,True,21.679000000000002,"LINESTRING (-80.2493389 43.5461255, -80.2492618 43.5460442, -80.2491866 43.5459648)",,,
25355179,2,Dublin Street North,residential,,False,False,89.501,"LINESTRING (-80.2524133 43.5426263, -80.2517535 43.5419789)",,,
25355179,2,Dublin Street North,residential,,False,True,91.962,"LINESTRING (-80.2524133 43.5426263, -80.2530617 43.5433068)",,,
35507358,2,Durham Street,residential,,False,True,189.574,"LINESTRING (-80.2524133 43.5426263, -80.2543549 43.5416641)",,,
38898255,2,Arthur Street North,tertiary,50,False,False,42.402,"LINESTRING (-80.2455354 43.5489797, -80.2450521 43.548829)",,,
38898255,2,Arthur Street North,tertiary,50,False,True,102.774,"LINESTRING (-80.2455354 43.5489797, -80.246792 43.5491371)",,,
35519759,2,Grange Street,residential,,False,False,25.829,"LINESTRING (-80.2455354 43.5489797, -80.2454958 43.5490215, -80.245354 43.5491712)",,,
35521242,2,Freshfield Street,unclassified,,False,True,97.60300000000001,"LINESTRING (-80.2482177 43.5425133, -80.2478097 43.5423957, -80.2470925 43.5421889)",,,
38897061,2,Wellington Street East,primary,50,True,False,14.663,"LINESTRING (-80.2435901 43.5429235, -80.2436546 43.5428002)",,,7
35506824,2,Wyndham Street South,secondary,50,True,False,35.055,"LINESTRING (-80.2435901 43.5429235, -80.2436762 43.5429481, -80.2440161 43.5429779)",,,
35515374,2,New Street,residential,,False,True,85.572,"LINESTRING (-80.2460492 43.549687, -80.2466946 43.5492092, -80.2467239 43.5491875, -80.246792 43.5491371)",,,
35529163,2,Queen Street,residential,,True,False,128.367,"LINESTRING (-80.2460492 43.549687, -80.2471158 43.5504885, -80.247155 43.5505179)",,,
35513601,2,Wyndham Street South,secondary,50,False,True,87.761,"LINESTRING (-80.2456333 43.5434127, -80.2446087 43.5431456)",,,
1198115879,2,Wyndham Street South,secondary,50,False,False,59.785,"LINESTRING (-80.2456333 43.5434127, -80.2463264 43.5436042)",,,
35510182,2,Fountain Street East,unclassified,,False,True,169.924,"LINESTRING (-80.2456333 43.5434127, -80.2456727 43.5433376, -80.2456845 43.5433152, -80.2457542 43.5431823, -80.2458714 43.542959, -80.2459004 43.5429037, -80.2460736 43.5425738, -80.2461507 43.5424268, -80.2463829 43.5419844)",,,
1198115880,2,Fountain Street East,unclassified,,False,False,91.58200000000001,"LINESTRING (-80.2456333 43.5434127, -80.2455911 43.5434936, -80.2455797 43.5435154, -80.2453961 43.5438671, -80.2452311 43.544183)",,,
35513601,2,Wyndham Street South,secondary,50,False,False,87.761,"LINESTRING (-80.2446087 43.5431456, -80.2456333 43.5434127)",,,
35508965,2,Surrey Street East,unclassified,,False,False,91.011,"LINESTRING (-80.2446087 43.5431456, -80.244572 43.5432178, -80.2445547 43.5432519, -80.2443864 43.5435829, -80.2443697 43.5436158, -80.2442183 43.5439136)",,,
35513601,2,Wyndham Street South,secondary,50,False,True,51.275,"LINESTRING (-80.2446087 43.5431456, -80.2441923 43.5430278, -80.2440161 43.5429779)",,,
35514774,2,Palmer Street,residential,,False,False,90.205,"LINESTRING (-80.2482537 43.5496775, -80.2482148 43.5497066, -80.2480328 43.5498424, -80.2478103 43.5500085, -80.2476492 43.5501287, -80.2475481 43.5502042, -80.247472 43.5502581)",,,
35514774,2,Palmer Street,residential,,False,True,52.637,"LINESTRING (-80.2482537 43.5496775, -80.2486453 43.5493921, -80.2487142 43.5493418)",,,
495634544,2,King Street,residential,,True,False,65.872,"LINESTRING (-80.2482537 43.5496775, -80.2482078 43.5496438, -80.2478106 43.5493526, -80.2477601 43.5493156, -80.2476791 43.5492562)",,,
"[35515947, 35515798]",2,Queen Street,residential,,True,False,80.181,"LINESTRING (-80.245354 43.5491712, -80.2454365 43.5492353, -80.2460492 43.549687)",,,
35519759,2,Grange Street,residential,,False,True,25.829,"LINESTRING (-80.245354 43.5491712, -80.2454958 43.5490215, -80.2455354 43.5489797)",,,
1198115879,2,Wyndham Street South,secondary,50,False,True,59.785,"LINESTRING (-80.2463264 43.5436042, -80.2456333 43.5434127)",,,
35512656,2,Farquhar Street,unclassified,,True,False,169.055,"LINESTRING (-80.2463264 43.5436042, -80.246373 43.5435181, -80.2467685 43.5427875, -80.2470925 43.5421889)",,,
35522574,2,Farquhar Street,unclassified,,False,False,146.228,"LINESTRING (-80.2463264 43.5436042, -80.2462882 43.5436785, -80.2462645 43.5437248, -80.2461241 43.5439984, -80.2458642 43.5445047, -80.2457256 43.5447745, -80.2456937 43.5448367)",,,
"[177695356, 765839614, 1198115879]",2,"['Wyndham Street South', 'Wyndham Street North']",secondary,50,False,False,138.814,"LINESTRING (-80.2463264 43.5436042, -80.246792 43.5437509, -80.2469939 43.5438421, -80.2471447 43.5439317, -80.2472182 43.5439926, -80.247593 43.5443073, -80.2476552 43.5443608)",yes,,
27246487,2,Quebec Street,tertiary,50,False,False,189.298,"LINESTRING (-80.2514362 43.5455076, -80.2513525 43.5455227, -80.2511739 43.545555, -80.2503891 43.5456968, -80.2503178 43.5457097, -80.2500603 43.5457506, -80.2493304 43.5458886, -80.2491866 43.5459648)",,,
27246487,2,Quebec Street,tertiary,50,False,True,58.178,"LINESTRING (-80.2514362 43.5455076, -80.2519083 43.5454356, -80.2519484 43.545432, -80.2521441 43.5454059)",,,
35508513,2,Baker Street,unclassified,,False,False,55.794,"LINESTRING (-80.2514362 43.5455076, -80.2514576 43.5455722, -80.2515955 43.5459959)",,,
35518026,,Baker Street,unclassified,,False,False,253.111,"LINESTRING (-80.2522221 43.5482262, -80.252191 43.548083, -80.2521319 43.5478623, -80.2520339 43.5475122, -80.2519993 43.5473996, -80.251873 43.5469456, -80.2518498 43.5468675, -80.2516758 43.5462712, -80.2515955 43.5459959)",,,
"[38897203, 38897191]",5,Woolwich Street,secondary,50,False,True,54.855,"LINESTRING (-80.2522221 43.5482262, -80.2517389 43.5481446, -80.2515588 43.5481156)",,,
391283092,4,Woolwich Street,secondary,50,False,False,50.091,"LINESTRING (-80.2522221 43.5482262, -80.2523031 43.5482394, -80.2528285 43.548325)",,,
35521242,2,Freshfield Street,unclassified,,False,True,61.55,"LINESTRING (-80.2470925 43.5421889, -80.2463829 43.5419844)",,,
35521242,2,Freshfield Street,unclassified,,False,False,97.60300000000001,"LINESTRING (-80.2470925 43.5421889, -80.2478097 43.5423957, -80.2482177 43.5425133)",,,
35503006,2,Dublin Street North,residential,,False,True,89.16099999999999,"LINESTRING (-80.2549737 43.5453034, -80.2544027 43.5446964, -80.2543505 43.5446409)",,,
35514512,2,Oxford Street,residential,,False,False,190.12800000000001,"LINESTRING (-80.2549737 43.5453034, -80.2548932 43.5453444, -80.2534057 43.5461021, -80.2531308 43.5462427, -80.2530441 43.546287)",,,
35513601,2,Wyndham Street South,secondary,50,False,False,51.275,"LINESTRING (-80.2440161 43.5429779, -80.2441923 43.5430278, -80.2446087 43.5431456)",,,
35524548,2,Wyndham Street South,secondary,50,True,False,35.444,"LINESTRING (-80.2440161 43.5429779, -80.2437916 43.5428502, -80.2437416 43.542825, -80.2436546 43.5428002)",,,
35522574,2,Farquhar Street,unclassified,,False,True,146.228,"LINESTRING (-80.2456937 43.5448367, -80.2457256 43.5447745, -80.2458642 43.5445047, -80.2461241 43.5439984, -80.2462645 43.5437248, -80.2462882 43.5436785, -80.2463264 43.5436042)",,,
35526273,2,Suffolk Street East,unclassified,,False,False,132.132,"LINESTRING (-80.2543043 43.5476165, -80.2542124 43.5476627, -80.2532026 43.5481705, -80.253173 43.5481874, -80.2531538 43.5482076, -80.2531319 43.5482376, -80.2531215 43.5482526, -80.2530849 43.5483633)",,,
"[444677320, 1041796373]",3,Norfolk Street,secondary,,False,False,90.427,"LINESTRING (-80.2543043 43.5476165, -80.2542196 43.5475246, -80.2537713 43.5470385, -80.2537628 43.5470293, -80.2536808 43.5469404)",,,
"[1075561580, 1041796374]",2,Norfolk Street,secondary,50,False,True,88.599,"LINESTRING (-80.2543043 43.5476165, -80.2543775 43.5476903, -80.2548187 43.548135, -80.2549461 43.5482634)",,,
35514512,2,Oxford Street,residential,,False,True,190.12800000000001,"LINESTRING (-80.2530441 43.546287, -80.2531308 43.5462427, -80.2534057 43.5461021, -80.2548932 43.5453444, -80.2549737 43.5453034)",,,
"[1021809530, 444677275, 1041796372]",2,Norfolk Street,secondary,,False,False,121.904,"LINESTRING (-80.2530441 43.546287, -80.2527823 43.546029, -80.2527449 43.5459922, -80.2526175 43.5458678, -80.2523015 43.5455592, -80.2521441 43.5454059)",,,
444677275,2,Norfolk Street,secondary,,False,True,88.94900000000001,"LINESTRING (-80.2530441 43.546287, -80.2534186 43.5466713, -80.2534399 43.5466932, -80.2536284 43.5468866, -80.2536808 43.5469404)",,,
35523368,2,Norwich Street East,residential,,False,True,206.224,"LINESTRING (-80.2532808 43.5497802, -80.2534822 43.5496765, -80.2546037 43.5490988, -80.2551719 43.5488081, -80.2553683 43.5487076)",,,
38897065,2,Wellington Street East,primary,50,True,False,14.693,"LINESTRING (-80.2435214 43.5427616, -80.2434562 43.542885)",,,
35508965,2,Surrey Street East,unclassified,,False,True,123.763,"LINESTRING (-80.2436641 43.5449499, -80.2437051 43.5448715, -80.2437712 43.544793, -80.2442183 43.5439136)",,,
"[1198115880, 464456606]",2,"['Fountain Street East', 'Neeve Street']","['residential', 'unclassified']",,False,"[False, True]",212.276,"LINESTRING (-80.2436641 43.5449499, -80.2446851 43.5452288, -80.2447193 43.5451633, -80.2452311 43.544183)",,,
464459274,4,Eramosa Road,secondary,50,False,False,84.364,"LINESTRING (-80.2503238 43.5502398, -80.2504285 43.5494849)",,,
464457074,2,Wyndham Street South,primary,50,True,False,11.562,"LINESTRING (-80.2436546 43.5428002, -80.2435214 43.5427616)",,,
464457073,2,Wellington Street East,primary,50,True,False,44.418,"LINESTRING (-80.2436546 43.5428002, -80.2436829 43.542746, -80.2437804 43.5425594, -80.2437869 43.5424175)",,,7
5031376,1,Norfolk Street,secondary,50,True,False,60.096999999999994,"LINESTRING (-80.2549461 43.5482634, -80.2549969 43.5483358, -80.2552455 43.5485958, -80.2552603 43.5486093, -80.2553683 43.5487076)",,,
"[1075561580, 1041796374]",2,Norfolk Street,secondary,50,False,False,88.59899999999999,"LINESTRING (-80.2549461 43.5482634, -80.2548187 43.548135, -80.2543775 43.5476903, -80.2543043 43.5476165)",,,
38897030,4,Gordon Street,secondary,50,False,False,101.128,"LINESTRING (-80.2477455 43.5418009, -80.2480888 43.5419273, -80.2484657 43.5420624, -80.2486387 43.5421334, -80.2487369 43.5421877, -80.2488378 43.5422434)",,,
35508513,2,Baker Street,unclassified,,False,True,55.794,"LINESTRING (-80.2515955 43.5459959, -80.2514576 43.5455722, -80.2514362 43.5455076)",,,
"[486839334, 35515865, 486836510]",2,Chapel Lane,unclassified,,False,False,160.02,"LINESTRING (-80.2515955 43.5459959, -80.2515077 43.5460105, -80.2514736 43.5460162, -80.2506165 43.5461587, -80.2505005 43.5461797, -80.2504659 43.546197, -80.2504464 43.5462128, -80.2504371 43.5462319, -80.2504346 43.5462574, -80.250444 43.5462853, -80.2504635 43.5463119, -80.2508078 43.5467079)",,,
35518026,,Baker Street,unclassified,,False,True,253.111,"LINESTRING (-80.2515955 43.5459959, -80.2516758 43.5462712, -80.2518498 43.5468675, -80.251873 43.5469456, -80.2519993 43.5473996, -80.2520339 43.5475122, -80.2521319 43.5478623, -80.252191 43.548083, -80.2522221 43.5482262)",,,
35523368,2,Norwich Street East,residential,,False,False,206.224,"LINESTRING (-80.2553683 43.5487076, -80.2551719 43.5488081, -80.2546037 43.5490988, -80.2534822 43.5496765, -80.2532808 43.5497802)",,,
464456040,4,Woolwich Street,secondary,50,False,True,188.306,"LINESTRING (-80.2553683 43.5487076, -80.2551169 43.5487018, -80.2550544 43.5486914, -80.2536494 43.5484573, -80.2530849 43.5483633)",,,
