osmid,lanes,name,highway,oneway,reversed,length,geometry,ref
36750717,2,Princess Street,residential,False,False,141.133,"LINESTRING (-92.8388113 49.7831343, -92.8389815 49.7831355, -92.8407075 49.7831478, -92.8407769 49.7831483)",
36753394,2,Whyte Avenue,residential,False,True,120.51799999999999,"LINESTRING (-92.8388113 49.7831343, -92.8388129 49.7830718, -92.8388368 49.7821602, -92.8388355 49.7820506)",
36756805,2,Whyte Avenue,residential,False,False,121.28299999999999,"LINESTRING (-92.8388113 49.7831343, -92.8388123 49.7832273, -92.8388226 49.784225)",
36761239,2,Princess Street,residential,False,False,176.731,"LINESTRING (-92.8388113 49.7831343, -92.8387162 49.7831347, -92.8363498 49.7831443)",
36748672,2,Duke Street,secondary,False,True,137.632,"LINESTRING (-92.8343949 49.7820532, -92.8363118 49.782047)",594
36754560,2,Duke Street,secondary,False,True,139.627,"LINESTRING (-92.8343949 49.7820532, -92.8324502 49.7820504)",594
36757871,2,Kirkpatrick Avenue,residential,False,False,122.02799999999999,"LINESTRING (-92.8343949 49.7820532, -92.8344001 49.7826162, -92.834405 49.7831506)",
36754560,2,Duke Street,secondary,False,False,139.627,"LINESTRING (-92.8324502 49.7820504, -92.8343949 49.7820532)",594
36755799,2,Duke Street,secondary,False,False,92.76,"LINESTRING (-92.8324502 49.7820504, -92.8311583 49.7820576)",594
36758506,2,Casimir Avenue,residential,False,False,122.021,"LINESTRING (-92.8324502 49.7820504, -92.8324325 49.7831477)",
36748861,2,West River Road,secondary,False,True,50.985,"LINESTRING (-92.840795 49.7820613, -92.8415051 49.7820635)",594
36754865,2,Earl Avenue,secondary,False,False,54.034,"LINESTRING (-92.840795 49.7820613, -92.8407855 49.7825472)",
36761279,2,Duke Street,secondary,False,False,140.694,"LINESTRING (-92.840795 49.7820613, -92.8388355 49.7820506)",594
36764724,2,Earl Avenue,residential,False,True,93.528,"LINESTRING (-92.8408025 49.7850664, -92.8407806 49.7842254)",
78604977,,Queen Street,residential,False,False,143.41,"LINESTRING (-92.8408025 49.7850664, -92.83882 49.7852243)",
78604977,,Queen Street,residential,False,True,118.24,"LINESTRING (-92.8408025 49.7850664, -92.8424334 49.7849184)",
78604977,,Queen Street,residential,False,True,143.41,"LINESTRING (-92.83882 49.7852243, -92.8408025 49.7850664)",
36756016,2,Whyte Avenue,residential,False,True,111.11699999999999,"LINESTRING (-92.83882 49.7852243, -92.8388224 49.784307, -92.8388226 49.784225)",
78604977,,Queen Street,residential,False,False,179.587,"LINESTRING (-92.83882 49.7852243, -92.8372476 49.7853235, -92.8363284 49.7853659)",
36753435,2,Kirkpatrick Avenue,residential,False,False,121.014,"LINESTRING (-92.834405 49.7831506, -92.8344013 49.7842389)",
36755157,2,Princess Street,residential,False,True,141.619,"LINESTRING (-92.834405 49.7831506, -92.8324325 49.7831477)",
36763356,2,Princess Street,residential,False,True,139.632,"LINESTRING (-92.834405 49.7831506, -92.8363498 49.7831443)",
36757871,2,Kirkpatrick Avenue,residential,False,True,122.02799999999999,"LINESTRING (-92.834405 49.7831506, -92.8344001 49.7826162, -92.8343949 49.7820532)",
36755219,2,Van Horne Avenue,residential,False,True,126.018,"LINESTRING (-92.8363284 49.7853659, -92.8363322 49.7842326)",
78604977,,Queen Street,residential,False,False,137.765,"LINESTRING (-92.8363284 49.7853659, -92.8344115 49.7853092)",
78604977,,Queen Street,residential,False,True,179.587,"LINESTRING (-92.8363284 49.7853659, -92.8372476 49.7853235, -92.83882 49.7852243)",
