osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed
31081900,2,Willock Crescent,residential,False,False,60.142,"LINESTRING (-115.394682 54.7161287, -115.3952651 54.7165519)",,
"[31068850, 31070242]",2,"['Moosehorn Avenue', 'Ravine Drive']",residential,False,False,377.15,"LINESTRING (-115.394682 54.7161287, -115.3937498 54.7165154, -115.3936871 54.7165474, -115.393641 54.7165951, -115.3936032 54.7167353, -115.3936242 54.7167863, -115.3936694 54.7168281, -115.3939413 54.7170688, -115.3940052 54.7171417, -115.3940652 54.7172284, -115.394109 54.7173141, -115.3944398 54.7181458, -115.3944596 54.718179, -115.3944905 54.7182049, -115.3945412 54.718232, -115.3946427 54.7182659, -115.3947063 54.7182776, -115.3947711 54.7182768, -115.396 54.7181201)",,
31085183,2,Ravine Drive,residential,False,True,219.396,"LINESTRING (-115.394682 54.7161287, -115.3955377 54.7157692, -115.3956583 54.7157365, -115.395795 54.7157131, -115.39594 54.7157033, -115.3960865 54.7157036, -115.3962211 54.7157178, -115.3978141 54.7159718)",,
31069208,2,Grizzly Avenue,residential,False,False,137.862,"LINESTRING (-115.3952651 54.7165519, -115.397329 54.7168924)",,
31081900,2,Willock Crescent,residential,False,True,60.142,"LINESTRING (-115.3952651 54.7165519, -115.394682 54.7161287)",,
31081387,2,Willock Crescent,residential,False,False,181.89,"LINESTRING (-115.3952651 54.7165519, -115.3954022 54.7166796, -115.3954913 54.7167749, -115.3955251 54.716836, -115.396 54.7181201)",,
31078560,2,Main Street,tertiary,False,True,205.57,"LINESTRING (-115.4027151 54.7135417, -115.4026545 54.7116933)",,
31082563,2,Main Street,tertiary,False,False,305.61,"LINESTRING (-115.4027151 54.7135417, -115.4027315 54.7162901)",,
"[31080256, 31080359]",2,Watson Crescent,unclassified,False,"[False, True]",222.805,"LINESTRING (-115.4027151 54.7135417, -115.4022872 54.7135408, -115.4016007 54.71354, -115.401421 54.7135306, -115.4012807 54.7135105, -115.4010978 54.7134659, -115.3994363 54.7130218)",,
31087590,2,,tertiary,False,True,39.655,"LINESTRING (-115.3998337 54.7108878, -115.3998268 54.7105312)",,
256628164,,,unclassified,False,False,276.765,"LINESTRING (-115.3998337 54.7108878, -115.3955255 54.7108609)",,
"[31080041, 31071492]",2,"['Highway Avenue', 'Main Street']",tertiary,False,False,241.995,"LINESTRING (-115.3998337 54.7108878, -115.4017479 54.7109275, -115.4019711 54.7109443, -115.4021676 54.7109826, -115.4023135 54.7110275, -115.4024222 54.7110785, -115.4025238 54.7111618, -115.4025959 54.7112711, -115.4026319 54.7113718, -115.4026466 54.7115032, -115.4026545 54.7116933)",,
