osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,ref,bridge
262109373,False,2,Pouch Cove Line,tertiary,50,,False,381.732,"LINESTRING (-52.7667641 47.7627543, -52.7671428 47.7625859, -52.7676368 47.7622987, -52.7687051 47.7614125, -52.7689573 47.761261, -52.7694401 47.7611384, -52.7698746 47.7610807, -52.7703788 47.7611492, -52.7708616 47.7612105)",20-19,
262109373,False,2,Pouch Cove Line,tertiary,50,,True,105.399,"LINESTRING (-52.7667641 47.7627543, -52.7662864 47.7630139, -52.765872 47.7634706)",20-19,
150402431,False,2,Strugnell's Marsh Road,residential,,,False,166.059,"LINESTRING (-52.7678057 47.7641014, -52.7686907 47.7643534, -52.768802 47.7643624, -52.7690798 47.7642343, -52.7692705 47.7641938, -52.7694471 47.7642094, -52.7695516 47.7642786, -52.7697014 47.764443)",,
150402437,False,2,Town Circle,residential,30,yes,False,96.60900000000001,"LINESTRING (-52.7678057 47.7641014, -52.7672326 47.7641502, -52.7669988 47.7641713, -52.7668738 47.7641973, -52.7665566 47.7642937)",,
150402437,False,2,Town Circle,residential,30,yes,True,437.4169999999999,"LINESTRING (-52.7678057 47.7641014, -52.7683465 47.7637357, -52.7693156 47.7633517, -52.7702334 47.7630482, -52.7704307 47.7629642, -52.7705741 47.762863, -52.7706765 47.7627354, -52.7707492 47.7625183, -52.770832 47.7614193, -52.7708616 47.7612105)",,
150402323,False,2,Gruchy's Hill,residential,30,,False,14.875,"LINESTRING (-52.7665566 47.7642937, -52.7665438 47.7644272)",,
150402437,False,2,Town Circle,residential,30,yes,False,107.92999999999999,"LINESTRING (-52.7665566 47.7642937, -52.766427 47.7642451, -52.7663238 47.7641662, -52.7662195 47.7639158, -52.7660116 47.7635945, -52.765872 47.7634706)",,
150402437,False,2,Town Circle,residential,30,yes,True,96.609,"LINESTRING (-52.7665566 47.7642937, -52.7668738 47.7641973, -52.7669988 47.7641713, -52.7672326 47.7641502, -52.7678057 47.7641014)",,
150402323,False,2,Gruchy's Hill,residential,30,,True,14.875,"LINESTRING (-52.7665438 47.7644272, -52.7665566 47.7642937)",,
150402323,False,2,Gruchy's Hill,residential,30,,False,121.74600000000001,"LINESTRING (-52.7665438 47.7644272, -52.7663823 47.7645696, -52.7659483 47.7648775, -52.7657198 47.7650667, -52.7654574 47.765241)",,
150402424,False,1,School Lane,residential,30,,False,47.89,"LINESTRING (-52.7665438 47.7644272, -52.7667194 47.764483, -52.7671473 47.7645687)",,
150402431,False,2,Strugnell's Marsh Road,residential,,,True,166.05900000000003,"LINESTRING (-52.7697014 47.764443, -52.7695516 47.7642786, -52.7694471 47.7642094, -52.7692705 47.7641938, -52.7690798 47.7642343, -52.768802 47.7643624, -52.7686907 47.7643534, -52.7678057 47.7641014)",,
150402424,False,1,School Lane,residential,30,,True,47.89,"LINESTRING (-52.7671473 47.7645687, -52.7667194 47.764483, -52.7665438 47.7644272)",,
150402326,False,2,Gruchy's Lane,residential,30,,True,79.031,"LINESTRING (-52.7648229 47.7658089, -52.7652027 47.7654916, -52.7654574 47.765241)",,
150402300,False,1,Central Hill,residential,,,False,70.184,"LINESTRING (-52.7650141 47.7665125, -52.7653657 47.7666954, -52.7654497 47.7668111, -52.7656811 47.7669425)",,
"[1096974867, 261840479]",False,2,Main Road,tertiary,"['40', '50']",,False,112.839,"LINESTRING (-52.7650141 47.7665125, -52.7651616 47.7663547, -52.7653896 47.7660654, -52.7654681 47.7659527, -52.7655043 47.7659049, -52.7655827 47.765762, -52.7656458 47.7655967)",,
1096974867,False,2,Main Road,tertiary,50,,True,67.999,"LINESTRING (-52.7650141 47.7665125, -52.7647955 47.7667878, -52.7647027 47.7669232, -52.764629 47.7670652)",,
150402457,False,2,Welch's Road,residential,,,False,126.631,"LINESTRING (-52.7693114 47.7665536, -52.7686193 47.7666093, -52.7684089 47.7667025, -52.7681479 47.7668775, -52.76799 47.7669429, -52.7678041 47.7669728)",,
150402318,False,2,Farm Road,residential,,,False,67.878,"LINESTRING (-52.7664614 47.766651, -52.766184 47.7668177, -52.7656811 47.7669425)",,
150402388,False,2,Noseworthy's Hill,residential,,,False,107.64099999999999,"LINESTRING (-52.7664614 47.766651, -52.7666355 47.7666936, -52.7670798 47.7668669, -52.7678041 47.7669728)",,
"[150402384, 150402381, 150402390]",False,2,Noseworthy's Hill,residential,,,True,139.202,"LINESTRING (-52.7664614 47.766651, -52.7662589 47.7664994, -52.766109 47.7663087, -52.7660135 47.7659895, -52.7660343 47.765874, -52.7659466 47.7657679, -52.7657448 47.7656256, -52.7656458 47.7655967)",,yes
150402300,False,1,Central Hill,residential,,,True,70.184,"LINESTRING (-52.7656811 47.7669425, -52.7654497 47.7668111, -52.7653657 47.7666954, -52.7650141 47.7665125)",,
150402318,False,2,Farm Road,residential,,,True,67.878,"LINESTRING (-52.7656811 47.7669425, -52.766184 47.7668177, -52.7664614 47.766651)",,
150402319,False,2,Farm Road,residential,,,False,89.706,"LINESTRING (-52.7656811 47.7669425, -52.7651023 47.7671943, -52.764629 47.7670652)",,
150402383,False,2,Noseworthy's Hill,residential,,,False,14.84,"LINESTRING (-52.7678041 47.7669728, -52.7679539 47.7670604)",,
150402388,False,2,Noseworthy's Hill,residential,,,True,107.641,"LINESTRING (-52.7678041 47.7669728, -52.7670798 47.7668669, -52.7666355 47.7666936, -52.7664614 47.766651)",,
150402457,False,2,Welch's Road,residential,,,True,126.631,"LINESTRING (-52.7678041 47.7669728, -52.76799 47.7669429, -52.7681479 47.7668775, -52.7684089 47.7667025, -52.7686193 47.7666093, -52.7693114 47.7665536)",,
150402411,False,2,Rich's Place,residential,,,False,57.080000000000005,"LINESTRING (-52.7688871 47.7670281, -52.7687415 47.7670663, -52.7682423 47.7672989)",,
150402319,False,2,Farm Road,residential,,,True,89.706,"LINESTRING (-52.764629 47.7670652, -52.7651023 47.7671943, -52.7656811 47.7669425)",,
1096974867,False,2,Main Road,tertiary,50,,False,67.999,"LINESTRING (-52.764629 47.7670652, -52.7647027 47.7669232, -52.7647955 47.7667878, -52.7650141 47.7665125)",,
1096974867,False,2,Main Road,tertiary,50,,True,85.305,"LINESTRING (-52.764629 47.7670652, -52.7646225 47.76718, -52.7646118 47.7673062, -52.7646172 47.7675135, -52.7645622 47.7678299)",,
150402383,False,2,Noseworthy's Hill,residential,,,True,14.84,"LINESTRING (-52.7679539 47.7670604, -52.7678041 47.7669728)",,
150402386,False,2,Noseworthy's Hill,residential,,,False,34.175,"LINESTRING (-52.7679539 47.7670604, -52.7682423 47.7672989)",,
150402391,False,2,Noseworthy's Place,residential,,,False,79.886,"LINESTRING (-52.7679539 47.7670604, -52.7674144 47.7676806)",,
150402359,False,2,Matty's Place,residential,,,False,19.41,"LINESTRING (-52.7682423 47.7672989, -52.7681004 47.7674451)",,
150402386,False,2,Noseworthy's Hill,residential,,,True,34.175,"LINESTRING (-52.7682423 47.7672989, -52.7679539 47.7670604)",,
150402411,False,2,Rich's Place,residential,,,True,57.080000000000005,"LINESTRING (-52.7682423 47.7672989, -52.7687415 47.7670663, -52.7688871 47.7670281)",,
150402359,False,2,Matty's Place,residential,,,True,19.41,"LINESTRING (-52.7681004 47.7674451, -52.7682423 47.7672989)",,
150402391,False,2,Noseworthy's Place,residential,,,True,79.886,"LINESTRING (-52.7674144 47.7676806, -52.7679539 47.7670604)",,
1096974868,False,2,Main Road,tertiary,50,,True,48.653,"LINESTRING (-52.7645622 47.7678299, -52.7645524 47.7682674)",,
1096974867,False,2,Main Road,tertiary,50,,False,85.30499999999999,"LINESTRING (-52.7645622 47.7678299, -52.7646172 47.7675135, -52.7646118 47.7673062, -52.7646225 47.76718, -52.764629 47.7670652)",,
150402450,False,2,Williams Hill,residential,,,False,63.214,"LINESTRING (-52.7652327 47.7679308, -52.764895 47.7681156, -52.7645524 47.7682674)",,
1096974868,False,2,Main Road,tertiary,50,,False,48.653,"LINESTRING (-52.7645524 47.7682674, -52.7645622 47.7678299)",,
150402450,False,2,Williams Hill,residential,,,True,63.214,"LINESTRING (-52.7645524 47.7682674, -52.764895 47.7681156, -52.7652327 47.7679308)",,
261840475,False,2,Main Road,secondary,50,,True,251.16800000000003,"LINESTRING (-52.7602988 47.7599411, -52.7611343 47.7606218, -52.7614454 47.7608904, -52.761593 47.7610365, -52.7617284 47.7611798, -52.761998 47.7614665, -52.7621374 47.7616089, -52.7623024 47.7617505)",20,
152857248,False,2,Kirby's Lane,tertiary,,,False,98.106,"LINESTRING (-52.7649723 47.764077, -52.765195 47.7640363, -52.7653915 47.7639005, -52.765872 47.7634706)",20-19,
261840479,False,2,Main Road,tertiary,40,,True,134.7,"LINESTRING (-52.7649723 47.764077, -52.7652421 47.7646537, -52.765334 47.7649278, -52.7653823 47.7651175, -52.7654574 47.765241)",,
"[261840474, 1096974866, 313804445]",False,2,Main Road,secondary,50,,False,173.73999999999998,"LINESTRING (-52.7649723 47.764077, -52.7649497 47.7636463, -52.7648974 47.7634588, -52.7647942 47.763256, -52.7646748 47.7631226, -52.7645327 47.7629972, -52.7644254 47.7629206, -52.7642537 47.7628097, -52.7641692 47.7627647, -52.7640794 47.7627196)",20,yes
