osmid,oneway,name,highway,reversed,length,bridge,geometry
22917921,False,Berekua Road,tertiary,False,188.816,,"LINESTRING (-61.3198712 15.2411468, -61.3181279 15.2409137)"
23042701,False,Berekua Road,tertiary,False,33.018,,"LINESTRING (-61.3198712 15.2411468, -61.3198511 15.2414431)"
23042701,False,Berekua Road,tertiary,True,33.018,,"LINESTRING (-61.3198511 15.2414431, -61.3198712 15.2411468)"
"[361079570, 23042701, 361079567]",False,Berekua Road,tertiary,False,101.366,yes,"LINESTRING (-61.3198511 15.2414431, -61.319833 15.2416249, -61.3198283 15.2416747, -61.319827 15.2417058, -61.3198317 15.2417407, -61.3198645 15.2419018, -61.3198987 15.2421386, -61.3199041 15.2422401, -61.3199236 15.2423462)"
132984917,False,,unclassified,False,358.19999999999993,,"LINESTRING (-61.3194173 15.2442503, -61.3191245 15.2441792, -61.3188202 15.2440849, -61.3187021 15.2440289, -61.3186207 15.2439525, -61.3185578 15.2438723, -61.3185407 15.2437706, -61.3185436 15.2435597, -61.3185219 15.2433816, -61.3184804 15.243287, -61.3184388 15.243239, -61.3184042 15.2432044, -61.3183195 15.2431796, -61.318233 15.2431801, -61.3180962 15.2432532, -61.3180181 15.2432778, -61.3179374 15.243277, -61.3177872 15.2431942, -61.3175563 15.2430397, -61.3173443 15.2428682, -61.3171028 15.2428026, -61.3169437 15.2427892)"
361079570,False,Berekua Road,tertiary,True,84.682,,"LINESTRING (-61.3194173 15.2442503, -61.3192999 15.244093, -61.3191698 15.2439546, -61.3191115 15.2439067, -61.3190719 15.2438498, -61.3190505 15.2437689, -61.319074 15.2436156)"
548435457,False,,unclassified,False,10.357,,"LINESTRING (-61.3158359 15.2396439, -61.3158774 15.2395598)"
23715197,False,,unclassified,False,108.13300000000001,,"LINESTRING (-61.3158359 15.2396439, -61.3158096 15.2398184, -61.3157724 15.2399267, -61.3157378 15.2400035, -61.3156241 15.2402562, -61.3155899 15.240328, -61.315558 15.240401, -61.3155315 15.2404793, -61.3155206 15.2405608)"
23715224,False,,residential,False,104.66900000000001,,"LINESTRING (-61.3158359 15.2396439, -61.3157128 15.2395997, -61.3156387 15.2395622, -61.3156036 15.2395261, -61.3155759 15.2394731, -61.3155348 15.2394227, -61.3154535 15.2393668, -61.3153815 15.2393042, -61.3153028 15.2392637, -61.3152053 15.2392141, -61.3150367 15.2391403)"
22917921,False,Berekua Road,tertiary,True,46.216,,"LINESTRING (-61.3155206 15.2405608, -61.3159478 15.2406143)"
22917921,False,Berekua Road,tertiary,False,101.55199999999999,,"LINESTRING (-61.3155206 15.2405608, -61.3152414 15.2405224, -61.3150249 15.2404915, -61.3145839 15.2404293)"
23715197,False,,unclassified,True,108.133,,"LINESTRING (-61.3155206 15.2405608, -61.3155315 15.2404793, -61.315558 15.240401, -61.3155899 15.240328, -61.3156241 15.2402562, -61.3157378 15.2400035, -61.3157724 15.2399267, -61.3158096 15.2398184, -61.3158359 15.2396439)"
387238995,False,,residential,False,74.105,,"LINESTRING (-61.3150367 15.2391403, -61.3147751 15.2397571)"
23715224,False,,residential,False,166.838,,"LINESTRING (-61.3150367 15.2391403, -61.3142634 15.2387575, -61.3142353 15.2387407, -61.3142172 15.2387206, -61.3142138 15.2386999, -61.3142151 15.2386766, -61.3142289 15.2386366, -61.3142265 15.2386106, -61.3142138 15.2385828, -61.3137907 15.23837)"
23715224,False,,residential,True,104.66900000000001,,"LINESTRING (-61.3150367 15.2391403, -61.3152053 15.2392141, -61.3153028 15.2392637, -61.3153815 15.2393042, -61.3154535 15.2393668, -61.3155348 15.2394227, -61.3155759 15.2394731, -61.3156036 15.2395261, -61.3156387 15.2395622, -61.3157128 15.2395997, -61.3158359 15.2396439)"
387238995,False,,residential,True,194.24400000000003,,"LINESTRING (-61.3150367 15.2391403, -61.315128 15.2389557, -61.315176 15.2388679, -61.3151977 15.2387981, -61.3152006 15.2387485, -61.3151935 15.2387001, -61.315197 15.2386528, -61.3152157 15.2386303, -61.3152507 15.2386179, -61.3153231 15.2386066, -61.3154048 15.2386036, -61.3154807 15.2386126, -61.3155414 15.2386273, -61.3155998 15.2386318, -61.3157048 15.2386318, -61.3157597 15.238616, -61.3158228 15.2386138, -61.3158987 15.2386295, -61.3159815 15.2386701, -61.3160364 15.2387208, -61.3160504 15.2387794, -61.3160551 15.2388323, -61.3160564 15.2389007, -61.3160766 15.2389891, -61.316092 15.2390234, -61.3161098 15.2390748)"
387238995,False,,residential,True,74.105,,"LINESTRING (-61.3147751 15.2397571, -61.3150367 15.2391403)"
25802980,False,,residential,True,78.267,,"LINESTRING (-61.3147751 15.2397571, -61.314654 15.2400201, -61.314622 15.2401319, -61.3145989 15.2402472, -61.3145839 15.2404293)"
"[548435458, 387238986]",False,,residential,False,232.25099999999998,,"LINESTRING (-61.3147751 15.2397571, -61.3146148 15.2396898, -61.3145021 15.2396419, -61.3143606 15.2395824, -61.314366 15.2395352, -61.3143653 15.2395015, -61.3143432 15.2394672, -61.314303 15.239442, -61.3142493 15.23942, -61.3138765 15.2393146, -61.3137813 15.2392725, -61.3135117 15.2390901, -61.313212 15.2389341, -61.3131215 15.238907, -61.3130437 15.238894, -61.3129726 15.238896, -61.3129015 15.2389089)"
387239008,False,,residential,True,48.367,,"LINESTRING (-61.3129015 15.2389089, -61.3130649 15.2385035)"
"[387238986, 548435458]",False,,residential,True,232.251,,"LINESTRING (-61.3129015 15.2389089, -61.3129726 15.238896, -61.3130437 15.238894, -61.3131215 15.238907, -61.313212 15.2389341, -61.3135117 15.2390901, -61.3137813 15.2392725, -61.3138765 15.2393146, -61.3142493 15.23942, -61.314303 15.239442, -61.3143432 15.2394672, -61.3143653 15.2395015, -61.314366 15.2395352, -61.3143606 15.2395824, -61.3145021 15.2396419, -61.3146148 15.2396898, -61.3147751 15.2397571)"
387239008,False,,residential,False,85.35799999999999,,"LINESTRING (-61.3129015 15.2389089, -61.3128559 15.2390228, -61.3127553 15.2393048, -61.312746 15.2393398, -61.312752 15.2393689, -61.3127634 15.2393928, -61.3127849 15.2394135, -61.3128345 15.2394511, -61.3129482 15.2395744)"
22917921,False,Berekua Road,tertiary,False,97.511,,"LINESTRING (-61.3168491 15.2407275, -61.3159478 15.2406143)"
22917921,False,Berekua Road,tertiary,True,63.401,,"LINESTRING (-61.3168491 15.2407275, -61.3174321 15.2408208)"
25802982,False,,unclassified,False,113.49900000000001,,"LINESTRING (-61.3168491 15.2407275, -61.3168927 15.2403562, -61.3169175 15.2401925, -61.3169342 15.240089, -61.316949 15.2400133, -61.3169919 15.2398438, -61.3170073 15.239793, -61.3170261 15.2397516, -61.3170375 15.2397267)"
180962508,False,,unclassified,True,5.227,,"LINESTRING (-61.3170375 15.2397267, -61.3170169 15.2396841)"
25802982,False,,unclassified,True,113.49900000000001,,"LINESTRING (-61.3170375 15.2397267, -61.3170261 15.2397516, -61.3170073 15.239793, -61.3169919 15.2398438, -61.316949 15.2400133, -61.3169342 15.240089, -61.3169175 15.2401925, -61.3168927 15.2403562, -61.3168491 15.2407275)"
254679574,False,,residential,False,79.758,,"LINESTRING (-61.3170375 15.2397267, -61.3170683 15.2397482, -61.3171292 15.2397765, -61.3172339 15.2398198, -61.3175031 15.2399239, -61.317567 15.2399437, -61.3176008 15.2399566, -61.3176206 15.2399858, -61.3176248 15.2400237, -61.3176084 15.2400741)"
