osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction
"[77100441, 398573529]",True,2,N 7A,Rue Prince Henri,primary,50,False,80.506,"LINESTRING (6.1030653 49.8475467, 6.1032096 49.8474452, 6.1039162 49.8470762)",,
"[148147338, 667310059]",False,2,CR 348,Avenue Lucien Salentiny,secondary,50,True,29.091,"LINESTRING (6.1030653 49.8475467, 6.1029534 49.8476486, 6.102847 49.8477669)",,
239844505,False,,N 15,,primary,50,True,6.919,"LINESTRING (6.0964208 49.8462207, 6.0964638 49.846165)",,
22918002,False,2,N 15,Rue de Bastogne,primary,50,False,150.744,"LINESTRING (6.0964208 49.8462207, 6.0963737 49.8462535, 6.0961762 49.8463388, 6.0955078 49.8466378, 6.0952727 49.8467349, 6.0951043 49.8467882, 6.0949064 49.8468536, 6.0948055 49.846887, 6.0947223 49.846914, 6.0946454 49.846939)",,
"[77004932, 1217385476]",False,,,Rue de Bastogne,living_street,20,True,97.268,"LINESTRING (6.0964208 49.8462207, 6.0966037 49.8462084, 6.0967018 49.8462018, 6.0972992 49.8460861, 6.0975569 49.846043, 6.0977355 49.8460144)",,
22918002,False,2,N 15,Rue de Bastogne,primary,50,True,91.305,"LINESTRING (6.0935124 49.8473138, 6.0946454 49.846939)",,
"[22918002, 258486590]",False,"['2', '3']",N 15,Rue de Bastogne,primary,50,False,40.30799999999999,"LINESTRING (6.0935124 49.8473138, 6.0932938 49.8473714, 6.0931248 49.8474043, 6.0929776 49.8474211)",,
148147347,True,1,,Rue de Feulen,residential,30,False,189.28700000000003,"LINESTRING (6.0935124 49.8473138, 6.0936463 49.8473325, 6.0937524 49.8473404, 6.0941414 49.8473447, 6.0944189 49.847334, 6.0948413 49.8473102, 6.0949998 49.8472962, 6.0952911 49.8472646, 6.0954503 49.8472428, 6.0959658 49.8471732, 6.0961253 49.8471631)",,
98773721,True,1,N 7,Rue Prince Henri,primary,50,False,53.669999999999995,"LINESTRING (6.1043577 49.846667, 6.1043584 49.8468378, 6.1043691 49.8469144, 6.1043972 49.8469866, 6.1044625 49.8470549, 6.1045511 49.8471113)",,
"[663657323, 1054052820, 77385023]",False,2,N 7,Rue du Canal,primary,50,False,97.745,"LINESTRING (6.1043577 49.846667, 6.104361 49.8465977, 6.10435 49.8465246, 6.1043051 49.8464113, 6.1042437 49.8463094, 6.104174 49.8462256, 6.1040117 49.8460932, 6.1037254 49.8459304)",yes,
258486582,True,2,N 7A,Avenue John F. Kennedy,primary,50,False,129.931,"LINESTRING (6.105086 49.8485233, 6.1047006 49.8483607, 6.1035728 49.8478804)",,
556887517,True,1,,,primary,50,False,47.662,"LINESTRING (6.1039162 49.8470762, 6.1040136 49.8470528, 6.1041156 49.8470401, 6.1042195 49.8470384, 6.1043224 49.8470477, 6.1045511 49.8471113)",,
"[1054052818, 143250954]",True,"['1', '2']",N 7A,Rue Prince Henri,primary,50,False,57.185,"LINESTRING (6.1039162 49.8470762, 6.1040329 49.8470134, 6.104145 49.8469531, 6.1042224 49.8468958, 6.1042806 49.8468296, 6.1043577 49.846667)",,
"[148147337, 601349578, 601349577]",False,"['2', '3']",CR 348,Avenue Lucien Salentiny,secondary,50,"[False, True]",241.01700000000002,"LINESTRING (6.1014166 49.848875, 6.1013102 49.8489459, 6.1010197 49.8490986, 6.1008139 49.8492083, 6.1004657 49.8494146, 6.1003311 49.8495036, 6.0997794 49.8498663, 6.0991196 49.8503033, 6.0990029 49.8503806)",,
191676789,False,2,,Rue Prince Jean,residential,30,False,107.05999999999999,"LINESTRING (6.1014166 49.848875, 6.1013553 49.8488313, 6.1012856 49.8487817, 6.1010041 49.8485229, 6.1006576 49.8481047, 6.1006269 49.8480624)",,
603954208,False,3,CR 348,Avenue Lucien Salentiny,secondary,50,False,73.786,"LINESTRING (6.1014166 49.848875, 6.1015556 49.8487719, 6.1020684 49.8483616)",,
