osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,tunnel,width
835570770,,Rue des Remparts,residential,,False,True,53.655,"LINESTRING (5.9802874 49.496597, 5.9804812 49.4965265, 5.9805241 49.4965095, 5.9805496 49.4964859, 5.9805516 49.4964598, 5.9804725 49.4962843, 5.980453 49.4962177)",2,,,
835570765,,Rue du Fossé,residential,,False,False,10.979,"LINESTRING (5.9806332 49.4970235, 5.9807347 49.497097)",2,,,
96623213,,Rue Victor Hugo,residential,30,False,True,49.09,"LINESTRING (5.9806332 49.4970235, 5.980534 49.4970202, 5.980355 49.4970141, 5.9802886 49.4970119, 5.9799544 49.4970006)",2,,,
"[835570764, 23964901]",,Rue du Fossé,residential,,False,True,53.599,"LINESTRING (5.9806332 49.4970235, 5.9805463 49.4969141, 5.9805278 49.4968915, 5.9802874 49.496597)",2,,,
23965014,,Rue Saint-Jean,residential,,False,False,80.275,"LINESTRING (5.980453 49.4962177, 5.9805563 49.4962124, 5.9806763 49.4962336, 5.9807973 49.4962336, 5.9808924 49.4962024, 5.9809782 49.4961467, 5.9811484 49.4960099, 5.9813092 49.495874)",,,,
835570770,,Rue des Remparts,residential,,False,False,53.655,"LINESTRING (5.980453 49.4962177, 5.9804725 49.4962843, 5.9805516 49.4964598, 5.9805496 49.4964859, 5.9805241 49.4965095, 5.9804812 49.4965265, 5.9802874 49.496597)",2,,,
835570760,,,residential,,False,True,5.754,"LINESTRING (5.9804732 49.4953954, 5.9805228 49.4953549)",,,,
23978376,,Rue des Remparts,residential,,True,False,92.06,"LINESTRING (5.9804732 49.4953954, 5.980432 49.4954966, 5.9804131 49.4960276, 5.9804249 49.4961197, 5.980453 49.4962177)",,,,
"[835570761, 23965028]",,Rue du Canal,residential,30,False,"[False, True]",73.003,"LINESTRING (5.9804732 49.4953954, 5.9803095 49.4953701, 5.9797296 49.4952807, 5.9796008 49.4952826, 5.9794907 49.4953096)",2,,,
34348258,,Rue Curé Jacques Kayser,residential,,True,False,38.291,"LINESTRING (5.981014 49.4953277, 5.9810103 49.4955557, 5.9809808 49.495614, 5.9809311 49.4956585)",,,,
392287530,,Rue de l'Eau,residential,,True,False,85.90299999999999,"LINESTRING (5.981014 49.4953277, 5.9812664 49.4953331, 5.9815527 49.4953636, 5.9818465 49.4954089, 5.9821737 49.4954795)",,,,
23965045,,Avenue de la Gare,residential,,True,False,7.307,"LINESTRING (5.9816359 49.4960165, 5.9817369 49.4960203)",,,,
149871225,,Rue Saint-Vincent,residential,,True,False,28.442,"LINESTRING (5.9816359 49.4960165, 5.9814461 49.4959394, 5.9813092 49.495874)",,,,
23965055,,Petite Rue du Moulin,residential,,False,False,47.525000000000006,"LINESTRING (5.9817465 49.4945074, 5.9817066 49.4945516, 5.9814142 49.4948763)",,,,
23965057,,Rue Simon Bolivar,residential,,True,False,140.403,"LINESTRING (5.9815025 49.4935015, 5.9831694 49.4941512)",,,,
389381420,,Rue de la Libération,residential,,True,False,138.716,"LINESTRING (5.9815025 49.4935015, 5.9814666 49.4935498, 5.9811813 49.4939333, 5.9809802 49.4943037, 5.9808099 49.4946622)",,,,
23965078,,Rue des Jardins,residential,,True,False,197.444,"LINESTRING (5.9844162 49.4945361, 5.9847735 49.4948852, 5.9852094 49.4953668, 5.9855177 49.4957904, 5.9856064 49.4959337, 5.985634 49.4959565, 5.9856703 49.4959733, 5.9858362 49.4960185)",,,,
149789973,,Avenue de la Gare,residential,,False,True,28.693,"LINESTRING (5.9823395 49.495245, 5.9821737 49.4954795)",,,,
"[23965080, 381551801, 381551784]",,"['Rue des Artisans', 'Rue Boltgen']",residential,,False,"[False, True]",210.778,"LINESTRING (5.9823395 49.495245, 5.9834485 49.4956084, 5.983565 49.4956474, 5.9838314 49.4957331, 5.9844026 49.495998, 5.9843644 49.4960333, 5.9840955 49.4962913)",,,,
149789973,,Avenue de la Gare,residential,,False,False,7.0649999999999995,"LINESTRING (5.9823395 49.495245, 5.9823602 49.4952142, 5.9823582 49.4951843)",,,,
23965089,,Rue de la Montagne,residential,,False,False,68.058,"LINESTRING (5.9822661 49.4967077, 5.9823413 49.4966275, 5.9826945 49.4963946, 5.9827778 49.4962712, 5.9827965 49.496216)",,,,
"[389379729, 835570767]",,Grand-Rue,tertiary,50,False,False,53.23100000000001,"LINESTRING (5.9822661 49.4967077, 5.9819579 49.4966039, 5.9818391 49.4965722, 5.9817144 49.4965587, 5.9815796 49.4965639)",2,,,
389379729,,Grand-Rue,tertiary,50,False,True,68.578,"LINESTRING (5.9822661 49.4967077, 5.9825124 49.4967907, 5.983109 49.4969917)",2,,,
23965089,,Rue de la Montagne,residential,,False,True,68.058,"LINESTRING (5.9827965 49.496216, 5.9827778 49.4962712, 5.9826945 49.4963946, 5.9823413 49.4966275, 5.9822661 49.4967077)",,,,
"[381551804, 381551805]",,Rue Saint-Vincent,residential,,False,False,79.618,"LINESTRING (5.9827965 49.496216, 5.9827436 49.4962067, 5.9818451 49.4960491, 5.9817369 49.4960203)",,,,
"[381551792, 381551793, 381551804, 389379726]",,Rue Saint-Vincent,residential,,False,True,29.207,"LINESTRING (5.9827965 49.496216, 5.9828562 49.4962328, 5.9829426 49.496262, 5.9829881 49.4962775, 5.9831112 49.4963196, 5.9831566 49.4963353)",,,building_passage,
23965090,,Rue de l'Église,living_street,,True,False,42.528,"LINESTRING (5.983655 49.4965096, 5.9833061 49.4968177)",1,,,
389379728,,Rue Saint-Vincent,residential,,False,False,40.881,"LINESTRING (5.983655 49.4965096, 5.9831566 49.4963353)",,,,
1220991315,,Rue Saint-Vincent,residential,,False,True,10.655999999999999,"LINESTRING (5.983655 49.4965096, 5.9837162 49.4965197, 5.9837894 49.496547)",,,,
23965090,,Rue de l'Église,living_street,,True,False,24.02,"LINESTRING (5.9833061 49.4968177, 5.983109 49.4969917)",1,,,
23965095,,,residential,,False,True,44.522,"LINESTRING (5.9833061 49.4968177, 5.9833386 49.4968499, 5.9836541 49.4969732, 5.9836878 49.4970064, 5.9836983 49.4970395, 5.9836811 49.4970874)",,,,
23965026,,Rue Saint-Vincent,residential,,True,False,71.809,"LINESTRING (5.9837894 49.496547, 5.9846038 49.4969175)",,,,
23965109,,Rue des Artisans,residential,,False,False,36.016,"LINESTRING (5.9837894 49.496547, 5.9840955 49.4962913)",,,,
1220991315,,Rue Saint-Vincent,residential,,False,False,10.655999999999999,"LINESTRING (5.9837894 49.496547, 5.9837162 49.4965197, 5.983655 49.4965096)",,,,
23965109,,Rue des Artisans,residential,,False,True,36.016,"LINESTRING (5.9840955 49.4962913, 5.9837894 49.496547)",,,,
262236772,,Rue du Commerce,residential,,False,False,71.846,"LINESTRING (5.9840955 49.4962913, 5.9844354 49.4964451, 5.9845657 49.4964556, 5.9849359 49.4966209)",,,,
"[381551784, 381551801, 23965080]",,"['Rue des Artisans', 'Rue Boltgen']",residential,,False,"[False, True]",210.778,"LINESTRING (5.9840955 49.4962913, 5.9843644 49.4960333, 5.9844026 49.495998, 5.9838314 49.4957331, 5.983565 49.4956474, 5.9834485 49.4956084, 5.9823395 49.495245)",,,,
262236770,,Grand-Rue,tertiary,50,False,True,11.335,"LINESTRING (5.9849359 49.4966209, 5.9850257 49.4965373)",2,,,
262236770,,Grand-Rue,tertiary,50,False,False,40.78,"LINESTRING (5.9849359 49.4966209, 5.9846406 49.4968853, 5.9846038 49.4969175)",2,,,
262236772,,Rue du Commerce,residential,,False,True,71.846,"LINESTRING (5.9849359 49.4966209, 5.9845657 49.4964556, 5.9844354 49.4964451, 5.9840955 49.4962913)",,,,
23965125,,Rue Saint-Martin,residential,,False,False,41.671,"LINESTRING (5.9831566 49.4963353, 5.9834815 49.4960256)",,,,
389379728,,Rue Saint-Vincent,residential,,False,True,40.881,"LINESTRING (5.9831566 49.4963353, 5.983655 49.4965096)",,,,
"[381551792, 381551793, 381551804, 389379726]",,Rue Saint-Vincent,residential,,False,False,29.207,"LINESTRING (5.9831566 49.4963353, 5.9831112 49.4963196, 5.9829881 49.4962775, 5.9829426 49.496262, 5.9828562 49.4962328, 5.9827965 49.496216)",,,building_passage,
23965125,,Rue Saint-Martin,residential,,False,True,41.671,"LINESTRING (5.9834815 49.4960256, 5.9831566 49.4963353)",,,,
"[262236771, 381551791]",,Rue du Commerce,residential,,True,False,53.29,"LINESTRING (5.9834815 49.4960256, 5.9835342 49.4960507, 5.9840955 49.4962913)",,,,
23978399,,Rue de l'Église,residential,,False,True,69.808,"LINESTRING (5.983109 49.4969917, 5.9830414 49.4970523, 5.9825402 49.4974993)",,,,
262236770,,Grand-Rue,tertiary,50,False,True,42.665,"LINESTRING (5.983109 49.4969917, 5.9832043 49.4970077, 5.9833901 49.4970382, 5.9836811 49.4970874)",2,,,
389379729,,Grand-Rue,tertiary,50,False,False,68.578,"LINESTRING (5.983109 49.4969917, 5.9825124 49.4967907, 5.9822661 49.4967077)",2,,,
23978478,,Place des Remparts,residential,,False,False,65.36399999999999,"LINESTRING (5.9815796 49.4965639, 5.981599 49.496617, 5.9815709 49.4966667, 5.9812269 49.4969872, 5.981137 49.4970552)",,,,
835570767,,Grand-Rue,tertiary,50,False,False,26.557000000000002,"LINESTRING (5.9815796 49.4965639, 5.9814616 49.4965966, 5.9813683 49.4966393, 5.9812845 49.4966998)",2,,,
"[389379729, 835570767]",,Grand-Rue,tertiary,50,False,True,53.231,"LINESTRING (5.9815796 49.4965639, 5.9817144 49.4965587, 5.9818391 49.4965722, 5.9819579 49.4966039, 5.9822661 49.4967077)",2,,,
23965045,,Avenue de la Gare,residential,,True,False,81.46299999999998,"LINESTRING (5.9812845 49.4966998, 5.9812631 49.4966144, 5.9812922 49.4965367, 5.9813875 49.4963899, 5.9815662 49.4961146, 5.9816359 49.4960165)",,,,
713094114,,Grand-Rue,tertiary,50,False,False,59.42400000000001,"LINESTRING (5.9812845 49.4966998, 5.9809513 49.4969528, 5.980912 49.4969802, 5.9808774 49.4970042, 5.9807347 49.497097)",2,,,
835570767,,Grand-Rue,tertiary,50,False,True,26.557000000000002,"LINESTRING (5.9812845 49.4966998, 5.9813683 49.4966393, 5.9814616 49.4965966, 5.9815796 49.4965639)",2,,,
96623213,,Rue Victor Hugo,residential,30,False,False,88.582,"LINESTRING (5.9787295 49.4969591, 5.9799544 49.4970006)",2,,,
23978123,,Rue du Nord,residential,,False,False,138.90699999999998,"LINESTRING (5.9787295 49.4969591, 5.9796397 49.4959407, 5.9797268 49.4958967)",2,,,
23964901,,Rue du Fossé,residential,,False,False,88.017,"LINESTRING (5.9797268 49.4958967, 5.9797838 49.4960108, 5.9798697 49.4961275, 5.9802874 49.496597)",2,,,
23964901,,Rue du Fossé,residential,,False,True,67.709,"LINESTRING (5.9797268 49.4958967, 5.9796792 49.4957956, 5.9795042 49.4954207, 5.9794964 49.495357, 5.9794907 49.4953096)",2,,,
23978123,,Rue du Nord,residential,,False,True,138.90699999999998,"LINESTRING (5.9797268 49.4958967, 5.9796397 49.4959407, 5.9787295 49.4969591)",2,,,
23978281,,Rue Dominique-Joseph Hoferlin,residential,,False,False,43.24,"LINESTRING (5.9789774 49.4980522, 5.9794828 49.4982607)",2,,,
23978282,,Rue Louis Petit,residential,,False,False,136.571,"LINESTRING (5.9789774 49.4980522, 5.9799544 49.4970006)",2,,,
23978282,,Rue Louis Petit,residential,,False,True,136.571,"LINESTRING (5.9799544 49.4970006, 5.9789774 49.4980522)",2,,,
96623213,,Rue Victor Hugo,residential,30,False,True,88.582,"LINESTRING (5.9799544 49.4970006, 5.9787295 49.4969591)",2,,,
96623213,,Rue Victor Hugo,residential,30,False,False,49.089999999999996,"LINESTRING (5.9799544 49.4970006, 5.9802886 49.4970119, 5.980355 49.4970141, 5.980534 49.4970202, 5.9806332 49.4970235)",2,,,
71776686,,Rue du Fossé,residential,50,False,False,26.535,"LINESTRING (5.9815333 49.4979928, 5.9817176 49.4980693, 5.9818429 49.4981213)",2,,,
24036852,,Rue du Cimetière,residential,,False,True,247.12,"LINESTRING (5.9821251 49.4982384, 5.9810733 49.4994896, 5.9808927 49.4997058, 5.9816245 49.4999844)",,,,
389379435,,Rue du Fossé,residential,50,False,True,24.185000000000002,"LINESTRING (5.9821251 49.4982384, 5.9820085 49.49819, 5.9819019 49.4981458, 5.9818429 49.4981213)",2,,,
809579169,,Rue du Fossé,residential,50,False,False,53.545,"LINESTRING (5.9821251 49.4982384, 5.9826718 49.4984309, 5.9826863 49.4984359, 5.9827774 49.4984673)",2,,,
389379436,,Rue du Fossé,residential,50,False,False,16.39,"LINESTRING (5.9827774 49.4984673, 5.9828906 49.4984942, 5.9829905 49.498518)",2,,,
809579168,,Rue de l'Hôpital,residential,30,False,True,188.67399999999998,"LINESTRING (5.9827774 49.4984673, 5.9827117 49.4985544, 5.9821292 49.4993265, 5.9819967 49.4994457, 5.9817392 49.499771, 5.9816862 49.4999038, 5.9816245 49.4999844)",2,,,
809579169,,Rue du Fossé,residential,50,False,True,53.545,"LINESTRING (5.9827774 49.4984673, 5.9826863 49.4984359, 5.9826718 49.4984309, 5.9821251 49.4982384)",2,,,
23978478,,Place des Remparts,residential,,False,False,38.492000000000004,"LINESTRING (5.981137 49.4970552, 5.9810406 49.4971158, 5.9807541 49.497296)",,,,
23978478,,Place des Remparts,residential,,False,True,65.364,"LINESTRING (5.981137 49.4970552, 5.9812269 49.4969872, 5.9815709 49.4966667, 5.981599 49.496617, 5.9815796 49.4965639)",,,,
149871899,,Rue des Remparts,residential,,False,False,116.122,"LINESTRING (5.981137 49.4970552, 5.9815665 49.4975042, 5.9817941 49.4976806, 5.9821324 49.497863)",2,,,
23978392,,Rue Jean Origer,residential,,False,False,43.795,"LINESTRING (5.9829905 49.498518, 5.9832017 49.4981488)",,,,
389379436,,Rue du Fossé,residential,50,False,False,162.381,"LINESTRING (5.9829905 49.498518, 5.983956 49.498751, 5.9841746 49.4987841, 5.9844348 49.4987937, 5.9849055 49.4987484, 5.9851495 49.4986948)",2,,,
389379436,,Rue du Fossé,residential,50,False,True,16.39,"LINESTRING (5.9829905 49.498518, 5.9828906 49.4984942, 5.9827774 49.4984673)",2,,,
23978392,,Rue Jean Origer,residential,,False,True,43.795,"LINESTRING (5.9832017 49.4981488, 5.9829905 49.498518)",,,,
149871899,,Rue des Remparts,residential,,False,True,2.758,"LINESTRING (5.9832017 49.4981488, 5.9831671 49.4981383)",2,,,
149871899,,Rue des Remparts,residential,,False,False,147.24,"LINESTRING (5.9832017 49.4981488, 5.9841446 49.4984183, 5.9843304 49.4984517, 5.985146 49.4984651)",2,,,
149871899,,Rue des Remparts,residential,,False,False,2.758,"LINESTRING (5.9831671 49.4981383, 5.9832017 49.4981488)",2,,,
23978397,,Rue Jean Origer,residential,,False,False,29.909000000000002,"LINESTRING (5.9831671 49.4981383, 5.9831615 49.4980924, 5.9833553 49.4979084)",,,,
149871899,,Rue des Remparts,residential,,False,True,82.34,"LINESTRING (5.9831671 49.4981383, 5.983099 49.4981547, 5.9827359 49.4980656, 5.982281 49.497914, 5.9821324 49.497863)",2,,,
23978399,,Rue de l'Église,residential,,False,False,50.029,"LINESTRING (5.9821324 49.497863, 5.9825402 49.4974993)",,,,
23978399,,Rue de l'Église,residential,,False,True,35.525999999999996,"LINESTRING (5.9821324 49.497863, 5.9819103 49.4980611, 5.9818429 49.4981213)",,,,
149871899,,Rue des Remparts,residential,,False,False,82.34,"LINESTRING (5.9821324 49.497863, 5.982281 49.497914, 5.9827359 49.4980656, 5.983099 49.4981547, 5.9831671 49.4981383)",2,,,
149871899,,Rue des Remparts,residential,,False,True,116.122,"LINESTRING (5.9821324 49.497863, 5.9817941 49.4976806, 5.9815665 49.4975042, 5.981137 49.4970552)",2,,,
23978389,,Rue Saint-Joseph,living_street,20,False,False,74.394,"LINESTRING (5.9825402 49.4974993, 5.9833553 49.4979084)",2,,,
23978399,,Rue de l'Église,residential,,False,True,50.029,"LINESTRING (5.9825402 49.4974993, 5.9821324 49.497863)",,,,
23978399,,Rue de l'Église,residential,,False,False,69.808,"LINESTRING (5.9825402 49.4974993, 5.9830414 49.4970523, 5.983109 49.4969917)",,,,
23978426,,Rue de Luxembourg,tertiary,30,True,False,54.143,"LINESTRING (5.9856207 49.4968176, 5.9852321 49.4965839, 5.9851335 49.4965526, 5.9850257 49.4965373)",1,,,
180973731,,Rue de Luxembourg,tertiary,30,False,False,72.344,"LINESTRING (5.9856207 49.4968176, 5.9860957 49.4973161, 5.9861451 49.4973719)",2,,,
23978446,,Rue de l'École,residential,,False,True,74.736,"LINESTRING (5.9861451 49.4973719, 5.9857909 49.4975335, 5.9857328 49.4975351, 5.985466 49.4974652, 5.9852633 49.4973635)",,,,
23978451,,Ruelle du Château,residential,,False,False,102.715,"LINESTRING (5.9861451 49.4973719, 5.9864269 49.4972397, 5.9864794 49.4972478, 5.9867189 49.4974909, 5.9868468 49.4976561, 5.9869093 49.4978411)",,,,
180973731,,Rue de Luxembourg,tertiary,30,False,False,141.173,"LINESTRING (5.9861451 49.4973719, 5.9863244 49.497576, 5.9863821 49.4976753, 5.9863995 49.4977781, 5.9863901 49.4978826, 5.9863489 49.4979779, 5.9862494 49.4980864, 5.9860015 49.4983231, 5.9859708 49.4983675, 5.9859663 49.4983834, 5.9859522 49.4984331, 5.9859278 49.4985252)",2,,,
180973731,,Rue de Luxembourg,tertiary,30,False,True,72.344,"LINESTRING (5.9861451 49.4973719, 5.9860957 49.4973161, 5.9856207 49.4968176)",2,,,
23978397,,Rue Jean Origer,residential,,False,True,71.479,"LINESTRING (5.9839762 49.4974078, 5.9833553 49.4979084)",,,,
23978397,,Rue Jean Origer,residential,,False,False,31.488000000000003,"LINESTRING (5.9839762 49.4974078, 5.9840029 49.4973834, 5.9840268 49.4973618, 5.9841126 49.4972052, 5.9841145 49.4971448)",,,,
"[389391516, 23978431]",,Faubourg,residential,,False,True,63.565,"LINESTRING (5.9839762 49.4974078, 5.984463 49.4976147, 5.9847122 49.4977213)","['1', '2']",,,
23978452,,Montagne de l'École,residential,,False,False,56.275,"LINESTRING (5.9847122 49.4977213, 5.9852633 49.4973635)",,,,
"[389391516, 23978431]",,Faubourg,residential,,False,False,63.565,"LINESTRING (5.9847122 49.4977213, 5.984463 49.4976147, 5.9839762 49.4974078)","['1', '2']",,,
"[149871899, 23978431]",,"['Rue des Remparts', 'Faubourg']",residential,,False,True,129.905,"LINESTRING (5.9847122 49.4977213, 5.9849494 49.4978552, 5.9854749 49.4982506, 5.9855797 49.4983555, 5.9854788 49.4984183, 5.9853917 49.4984501, 5.9852895 49.4984645, 5.985146 49.4984651)",2,,,
262236770,,Grand-Rue,tertiary,50,False,True,16.28,"LINESTRING (5.9844639 49.4970323, 5.9846038 49.4969175)",2,,,
23978446,,Rue de l'École,residential,,False,False,69.701,"LINESTRING (5.9844639 49.4970323, 5.9847728 49.4971809, 5.9849224 49.4971934, 5.9852633 49.4973635)",,,,
262236770,,Grand-Rue,tertiary,50,False,False,28.841,"LINESTRING (5.9844639 49.4970323, 5.9844087 49.4970702, 5.9842876 49.4971165, 5.9841145 49.4971448)",2,,,
23978452,,Montagne de l'École,residential,,False,True,56.275,"LINESTRING (5.9852633 49.4973635, 5.9847122 49.4977213)",,,,
23978446,,Rue de l'École,residential,,False,False,74.736,"LINESTRING (5.9852633 49.4973635, 5.985466 49.4974652, 5.9857328 49.4975351, 5.9857909 49.4975335, 5.9861451 49.4973719)",,,,
23978446,,Rue de l'École,residential,,False,True,69.701,"LINESTRING (5.9852633 49.4973635, 5.9849224 49.4971934, 5.9847728 49.4971809, 5.9844639 49.4970323)",,,,
23978456,,Place Grobirchen,residential,,False,False,25.543,"LINESTRING (5.9851495 49.4986948, 5.9851486 49.4986326, 5.985146 49.4984651)",2,,,
389379326,,Rue du Fossé,residential,50,False,False,60.656000000000006,"LINESTRING (5.9851495 49.4986948, 5.9856524 49.4985322, 5.9856972 49.4985263, 5.9857645 49.4985174, 5.9859278 49.4985252)",2,,,
389379436,,Rue du Fossé,residential,50,False,True,162.38099999999997,"LINESTRING (5.9851495 49.4986948, 5.9849055 49.4987484, 5.9844348 49.4987937, 5.9841746 49.4987841, 5.983956 49.498751, 5.9829905 49.498518)",2,,,
23978456,,Place Grobirchen,residential,,False,True,25.543,"LINESTRING (5.985146 49.4984651, 5.9851486 49.4986326, 5.9851495 49.4986948)",2,,,
"[149871899, 23978431]",,"['Rue des Remparts', 'Faubourg']",residential,,False,False,129.905,"LINESTRING (5.985146 49.4984651, 5.9852895 49.4984645, 5.9853917 49.4984501, 5.9854788 49.4984183, 5.9855797 49.4983555, 5.9854749 49.4982506, 5.9849494 49.4978552, 5.9847122 49.4977213)",2,,,
149871899,,Rue des Remparts,residential,,False,True,147.24,"LINESTRING (5.985146 49.4984651, 5.9843304 49.4984517, 5.9841446 49.4984183, 5.9832017 49.4981488)",2,,,
835570765,,Rue du Fossé,residential,,False,True,10.979,"LINESTRING (5.9807347 49.497097, 5.9806332 49.4970235)",2,,,
