osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,tunnel
260337512,2,CR 168,Rue Denis Netgen,secondary,50,False,False,190.928,"LINESTRING (6.016679 49.5105821, 6.0170139 49.5105327, 6.0171958 49.5104945, 6.0173157 49.5104617, 6.0175385 49.5103799, 6.0177267 49.5102944, 6.0180021 49.5101149, 6.0181558 49.5099806, 6.0182517 49.5098601, 6.0183198 49.5097153, 6.0183384 49.5095885, 6.018327 49.5094537)",,,
1267753400,2,CR 168,Rue Denis Netgen,secondary,50,False,True,192.602,"LINESTRING (6.016679 49.5105821, 6.0163075 49.51059, 6.0160808 49.5105708, 6.0157764 49.5105168, 6.0150495 49.5103113, 6.0145837 49.5102001, 6.0144705 49.5101744, 6.0141469 49.5101011)",,,
260337512,2,CR 168,Rue Denis Netgen,secondary,50,False,False,57.35,"LINESTRING (6.018327 49.5094537, 6.0182967 49.5093392, 6.0181915 49.5089455)",,,
260337512,2,CR 168,Rue Denis Netgen,secondary,50,False,True,190.928,"LINESTRING (6.018327 49.5094537, 6.0183384 49.5095885, 6.0183198 49.5097153, 6.0182517 49.5098601, 6.0181558 49.5099806, 6.0180021 49.5101149, 6.0177267 49.5102944, 6.0175385 49.5103799, 6.0173157 49.5104617, 6.0171958 49.5104945, 6.0170139 49.5105327, 6.016679 49.5105821)",,,
8376728,,,Am Paerchen,residential,30,False,False,8.952,"LINESTRING (6.0168298 49.5099414, 6.0168628 49.5098638)",,,
8376724,,,Am Paerchen,residential,30,False,True,198.934,"LINESTRING (6.0168298 49.5099414, 6.0159903 49.5097889, 6.0159579 49.5097702, 6.0159307 49.5097545, 6.015921 49.5097011, 6.0161508 49.5091767, 6.0163792 49.508624)",,,
64864368,2,,Am Paerchen,residential,30,False,True,17.762,"LINESTRING (6.0173192 49.5087908, 6.0170819 49.5087487)",,,
8376728,,,Am Paerchen,residential,30,False,True,123.779,"LINESTRING (6.0173192 49.5087908, 6.0170867 49.5093374, 6.0170665 49.5093849, 6.0168628 49.5098638)",,,
64864368,2,,Am Paerchen,residential,30,False,False,65.289,"LINESTRING (6.0173192 49.5087908, 6.0177705 49.5088708, 6.0180285 49.5089166, 6.0181915 49.5089455)",,,
64864368,2,,Am Paerchen,residential,30,False,True,65.289,"LINESTRING (6.0181915 49.5089455, 6.0180285 49.5089166, 6.0177705 49.5088708, 6.0173192 49.5087908)",,,
260337512,2,CR 168,Rue Denis Netgen,secondary,50,False,False,99.822,"LINESTRING (6.0181915 49.5089455, 6.0181439 49.5087578, 6.0180936 49.5084825, 6.0180904 49.508465, 6.0180624 49.5081688, 6.0180558 49.508053)",,,
260337512,2,CR 168,Rue Denis Netgen,secondary,50,False,True,57.35,"LINESTRING (6.0181915 49.5089455, 6.0182967 49.5093392, 6.018327 49.5094537)",,,
64864368,2,,Am Paerchen,residential,30,False,False,17.762,"LINESTRING (6.0170819 49.5087487, 6.0173192 49.5087908)",,,
64864368,2,,Am Paerchen,residential,30,False,True,52.597,"LINESTRING (6.0170819 49.5087487, 6.0163792 49.508624)",,,
8376750,2,,Am Paerchen,residential,30,False,False,94.816,"LINESTRING (6.0170819 49.5087487, 6.0171636 49.5085306, 6.0171678 49.5084648, 6.0171083 49.5080057, 6.0171624 49.5079103)",,,
8376719,,,Am Paerchen,residential,30,False,False,33.417,"LINESTRING (6.0161258 49.508579, 6.0162414 49.508288)",,,
64864368,2,,Am Paerchen,residential,30,False,False,18.968,"LINESTRING (6.0161258 49.508579, 6.0163792 49.508624)",,,
64864368,2,,Am Paerchen,residential,30,False,True,50.635,"LINESTRING (6.0161258 49.508579, 6.0154493 49.508459)",,,
8376719,,,Am Paerchen,residential,30,False,True,33.417,"LINESTRING (6.0162414 49.508288, 6.0161258 49.508579)",,,
64864368,2,,Am Paerchen,residential,30,False,False,52.597,"LINESTRING (6.0163792 49.508624, 6.0170819 49.5087487)",,,
64864368,2,,Am Paerchen,residential,30,False,True,18.968,"LINESTRING (6.0163792 49.508624, 6.0161258 49.508579)",,,
8376724,,,Am Paerchen,residential,30,False,False,198.93400000000003,"LINESTRING (6.0163792 49.508624, 6.0161508 49.5091767, 6.015921 49.5097011, 6.0159307 49.5097545, 6.0159579 49.5097702, 6.0159903 49.5097889, 6.0168298 49.5099414)",,,
64864368,2,,Am Paerchen,residential,30,False,False,50.635,"LINESTRING (6.0154493 49.508459, 6.0161258 49.508579)",,,
8376721,2,,Am Paerchen,residential,30,False,False,110.56,"LINESTRING (6.0154493 49.508459, 6.0152827 49.5088337, 6.0152108 49.5089169, 6.0151377 49.5090004, 6.0148804 49.509287, 6.0148812 49.5093681)",,,
64864368,2,,Am Paerchen,residential,30,False,True,135.03799999999998,"LINESTRING (6.0154493 49.508459, 6.0151658 49.5084087, 6.0145592 49.5083011, 6.0145038 49.5082913, 6.0144341 49.5082495, 6.0144165 49.5081746, 6.0145462 49.5078823, 6.0144962 49.5078386, 6.0143941 49.5077904)",,,
8376721,2,,Am Paerchen,residential,30,False,True,110.56,"LINESTRING (6.0148812 49.5093681, 6.0148804 49.509287, 6.0151377 49.5090004, 6.0152108 49.5089169, 6.0152827 49.5088337, 6.0154493 49.508459)",,,
4310050,1,CR 168,,secondary,50,True,False,26.658,"LINESTRING (6.0115824 49.5092045, 6.0114032 49.5091848, 6.0113521 49.5091828, 6.011216 49.5091784)",,,
"[1267753400, 384657130]",2,CR 168,Rue Denis Netgen,secondary,50,False,False,212.246,"LINESTRING (6.0115824 49.5092045, 6.0118083 49.5093277, 6.0119391 49.5093992, 6.0120667 49.5094616, 6.0123473 49.50959, 6.012495 49.5096499, 6.0127868 49.5097549, 6.0129893 49.5098205, 6.0130721 49.5098472, 6.0132632 49.5099007, 6.0136676 49.5099926, 6.0141469 49.5101011)",,,
