osmid,oneway,ref,name,highway,reversed,length,geometry,junction,bridge,lanes
35271445,True,,Via Guidi,residential,False,62.30799999999999,"LINESTRING (10.7809084 43.7107774, 10.7808087 43.7108922, 10.7804853 43.7112469)",,,
189756075,True,SP5,Piazza Giacomo Matteotti,secondary,False,112.336,"LINESTRING (10.7809084 43.7107774, 10.7808387 43.7107393, 10.7802767 43.7104896, 10.7797189 43.7102476)",,,
796465165,True,,Via Guidi,residential,False,7.528,"LINESTRING (10.7801282 43.7116271, 10.78018 43.7115707)",,,
139453425,True,,Piazza del Popolo,residential,False,59.55200000000001,"LINESTRING (10.7801282 43.7116271, 10.7798957 43.7118841, 10.7797254 43.7120766)",,,
189756102,True,,Via Cavour,secondary,False,9.944,"LINESTRING (10.7783941 43.7107837, 10.7782906 43.7107347)",,,
"[189756010, 796465166]",True,,"['Piazza del Popolo', 'Via Cavour']",residential,False,168.006,"LINESTRING (10.7783941 43.7107837, 10.7791646 43.711168, 10.7795449 43.7113503, 10.7800139 43.7115757, 10.7800763 43.7116037, 10.7801282 43.7116271)",,,
96230404,True,,Via Fratelli Pallesi,secondary,False,39.376,"LINESTRING (10.7761771 43.7134324, 10.7765815 43.7136323)",,,
177114493,True,,,residential,False,94.775,"LINESTRING (10.7761771 43.7134324, 10.7768398 43.7127274)",,,
35271454,False,,Via Garcia Lorca,residential,False,41.132000000000005,"LINESTRING (10.7768398 43.7127274, 10.7769105 43.7127793, 10.7769808 43.7128189, 10.7770926 43.7128717, 10.7772503 43.7129461)",,,
35271461,False,,Via Caravaggio,residential,False,18.347,"LINESTRING (10.7768398 43.7127274, 10.7768032 43.7126833, 10.7767729 43.7126353, 10.7767401 43.7125793)",,,
35271472,False,,Lungarno Tripoli,unclassified,True,152.91799999999998,"LINESTRING (10.7822489 43.7094057, 10.7826095 43.7095453, 10.7829476 43.7096802, 10.7833152 43.7098269, 10.7836859 43.7099747, 10.7839297 43.7100479)",,,
465888590,True,SP5,Via Roma,secondary,False,17.288,"LINESTRING (10.7810826 43.7108686, 10.7809084 43.7107774)",,,
35271474,False,,Via Ciabattini,residential,False,56.108000000000004,"LINESTRING (10.7810826 43.7108686, 10.7811211 43.7108192, 10.7812742 43.710647, 10.781441 43.7104358)",,,
796465164,False,,Via del Bosco,residential,False,13.152,"LINESTRING (10.7784249 43.7135185, 10.7783343 43.713617)",,,
35271454,False,,Via Garcia Lorca,residential,True,113.858,"LINESTRING (10.7784249 43.7135185, 10.7775831 43.7131083, 10.7772503 43.7129461)",,,
796465164,False,,Via del Bosco,residential,True,97.959,"LINESTRING (10.7784249 43.7135185, 10.7788205 43.7130849, 10.7789401 43.712954, 10.7790962 43.7127832)",,,
189756055,False,,Via degli Orti,residential,True,126.561,"LINESTRING (10.7759914 43.7096422, 10.7768525 43.7086893)",,,
35271461,False,,Via Caravaggio,residential,False,93.252,"LINESTRING (10.7767401 43.7125793, 10.7767347 43.7125336, 10.776753 43.7124868, 10.7769251 43.7122836, 10.777251 43.7118989, 10.7772913 43.7118525)",,,
35271461,False,,Via Caravaggio,residential,True,18.347,"LINESTRING (10.7767401 43.7125793, 10.7767729 43.7126353, 10.7768032 43.7126833, 10.7768398 43.7127274)",,,
189756102,True,,Via Cavour,secondary,False,65.121,"LINESTRING (10.7782906 43.7107347, 10.777606 43.7104215)",,,
35271461,False,,Via Caravaggio,residential,True,107.196,"LINESTRING (10.7782906 43.7107347, 10.7782693 43.7107582, 10.7775608 43.7115416)",,,
96230408,True,,Via Mainardi,residential,False,15.164,"LINESTRING (10.7813327 43.7123455, 10.7811717 43.7122744)",,,
35271475,True,,Via Giuseppe Verdi,residential,False,186.03700000000003,"LINESTRING (10.782125 43.7113313, 10.7825791 43.7107587, 10.7828186 43.7104619, 10.7829713 43.7102632, 10.783118 43.7100779, 10.7831692 43.7100131, 10.783275 43.7098794)",,,
465888590,True,SP5,Via Roma,secondary,False,98.32600000000001,"LINESTRING (10.782125 43.7113313, 10.7811329 43.7108933, 10.7810826 43.7108686)",,,
1144609977,True,,Via Giuseppe Verdi,residential,False,70.49000000000001,"LINESTRING (10.782125 43.7113313, 10.7819797 43.7115153, 10.7816901 43.7118818)",,,
38437460,False,,Via Curtatone e Montanara,residential,False,63.705,"LINESTRING (10.7860102 43.7112468, 10.7866584 43.7115765)",,,
38437459,False,,Via Cristiano Banti,residential,False,74.964,"LINESTRING (10.7860102 43.7112468, 10.7863863 43.7108536, 10.7866271 43.710944)",,,
38437459,False,,Via Cristiano Banti,residential,True,103.67,"LINESTRING (10.7860102 43.7112468, 10.7852741 43.7119611, 10.7852397 43.7119945)",,,
38437460,False,,Via Curtatone e Montanara,residential,True,92.86699999999999,"LINESTRING (10.7860102 43.7112468, 10.7854629 43.7109622, 10.7852417 43.7109516, 10.7851689 43.7109215, 10.7850164 43.7108585)",,,
38437460,False,,Via Curtatone e Montanara,residential,False,42.863,"LINESTRING (10.7866584 43.7115765, 10.7870882 43.7118047)",,,
38437460,False,,Via Curtatone e Montanara,residential,True,63.705,"LINESTRING (10.7866584 43.7115765, 10.7860102 43.7112468)",,,
38437460,False,,Via Curtatone e Montanara,residential,True,82.444,"LINESTRING (10.7879287 43.7122297, 10.7870882 43.7118047)",,,
38437458,False,,Via San Vito,residential,False,137.083,"LINESTRING (10.7879287 43.7122297, 10.7875335 43.7126306, 10.786922 43.7131482, 10.7869029 43.7132065)",,,
139453433,True,,Via dei Mille,residential,False,82.03,"LINESTRING (10.7858515 43.7143753, 10.7849909 43.7139787)",,,
139453433,True,,Via dei Mille,residential,False,116.96200000000002,"LINESTRING (10.7849909 43.7139787, 10.7849317 43.7139486, 10.7840886 43.7135375, 10.7837853 43.7133896)",,,
201574251,False,,Via Unità d'Italia,residential,False,98.46400000000001,"LINESTRING (10.7849909 43.7139787, 10.7850252 43.7139422, 10.7856801 43.7132466)",,,
24749012,True,SP5,Via Francesca,secondary,False,78.344,"LINESTRING (10.786212 43.7127095, 10.7865297 43.7129363, 10.7869029 43.7132065)",,,
201574251,False,,Via Unità d'Italia,residential,True,73.44699999999999,"LINESTRING (10.786212 43.7127095, 10.7857051 43.7132214, 10.7856801 43.7132466)",,,
38437460,False,,Via Curtatone e Montanara,residential,False,82.444,"LINESTRING (10.7870882 43.7118047, 10.7879287 43.7122297)",,,
38437460,False,,Via Curtatone e Montanara,residential,True,42.863,"LINESTRING (10.7870882 43.7118047, 10.7866584 43.7115765)",,,
201574249,True,,Via Carlo Cattaneo,residential,False,122.82400000000001,"LINESTRING (10.7870882 43.7118047, 10.7866283 43.7122806, 10.7862501 43.7126761, 10.786212 43.7127095)",,,
24749027,True,,Via Donica,tertiary,False,98.37700000000001,"LINESTRING (10.7865219 43.7136351, 10.7858863 43.7143347, 10.7858515 43.7143753)",,,
38437470,True,,Via Carlo Pisacane,residential,False,80.273,"LINESTRING (10.7856801 43.7132466, 10.7865219 43.7136351)",,,
201574251,False,,Via Unità d'Italia,residential,False,73.44699999999999,"LINESTRING (10.7856801 43.7132466, 10.7857051 43.7132214, 10.786212 43.7127095)",,,
201574251,False,,Via Unità d'Italia,residential,True,98.46400000000001,"LINESTRING (10.7856801 43.7132466, 10.7850252 43.7139422, 10.7849909 43.7139787)",,,
139453423,True,,Via Carlo Pisacane,residential,False,101.043,"LINESTRING (10.7829011 43.7119605, 10.7839757 43.7124321)",,,
24748932,True,,Via di Pelle,secondary,False,29.770999999999997,"LINESTRING (10.7829011 43.7119605, 10.7829233 43.7119274, 10.7829675 43.7118573, 10.7829958 43.7118093, 10.7830097 43.7117832, 10.783024 43.711741, 10.7830231 43.7117262, 10.7830182 43.7117111)",,,
38437471,True,,Via Filippo Corridoni,residential,False,119.838,"LINESTRING (10.7804853 43.7112469, 10.7816901 43.7118818)",,,
38437471,True,,Via Filippo Corridoni,residential,False,93.056,"LINESTRING (10.7816901 43.7118818, 10.782615 43.7123852)",,,
1144609977,True,,Via Giuseppe Verdi,residential,False,59.023,"LINESTRING (10.7816901 43.7118818, 10.7813327 43.7123455)",,,
24748932,True,,Via di Pelle,secondary,False,52.526,"LINESTRING (10.782615 43.7123852, 10.7829011 43.7119605)",,,
38437472,False,,Via Venticinque Aprile,residential,False,109.368,"LINESTRING (10.7790962 43.7127832, 10.7792162 43.7128444, 10.7802077 43.7133506)",,,
796465164,False,,Via del Bosco,residential,False,97.959,"LINESTRING (10.7790962 43.7127832, 10.7789401 43.712954, 10.7788205 43.7130849, 10.7784249 43.7135185)",,,
796465164,False,,Via del Bosco,residential,True,37.687,"LINESTRING (10.7790962 43.7127832, 10.7792096 43.7126569, 10.7793519 43.7124991)",,,
38437472,False,,Via Venticinque Aprile,residential,True,85.404,"LINESTRING (10.7814822 43.7140102, 10.7806171 43.7135642)",,,
24748932,True,,Via di Pelle,secondary,False,154.19299999999998,"LINESTRING (10.7814822 43.7140102, 10.7818559 43.713478, 10.7822971 43.7127853, 10.7823158 43.7127616)",,,
38437472,False,,Via Venticinque Aprile,residential,False,19.223,"LINESTRING (10.7804224 43.7134638, 10.7806171 43.7135642)",,,
38437472,False,,Via Venticinque Aprile,residential,True,21.359,"LINESTRING (10.7804224 43.7134638, 10.7802077 43.7133506)",,,
38437473,True,,Via Ho Chi Min,residential,False,107.893,"LINESTRING (10.7804224 43.7134638, 10.7796121 43.7142374)",,,
38437473,True,,Via Ho Chi Min,residential,False,6.93,"LINESTRING (10.7796121 43.7142374, 10.7795612 43.7142877)",,,
38437475,False,,Via Salvador Allende,residential,True,123.718,"LINESTRING (10.7796121 43.7142374, 10.7783343 43.713617)",,,
189756075,True,SP5,Piazza Giacomo Matteotti,secondary,False,25.912,"LINESTRING (10.779389 43.7100968, 10.7792488 43.7100297, 10.7791249 43.7099633)",,,
342809741,False,,Via Giovanni Lami,residential,True,164.80100000000002,"LINESTRING (10.779389 43.7100968, 10.7800201 43.709276, 10.7803906 43.7088036)",,,
189756102,True,,Via Cavour,secondary,False,87.631,"LINESTRING (10.777606 43.7104215, 10.7766967 43.7099867)",,,
38437494,False,,Via Raffaello,residential,False,102.994,"LINESTRING (10.777606 43.7104215, 10.7775817 43.7104484, 10.7771759 43.7108968, 10.7771365 43.7110061, 10.777068 43.7112464)",,,
38437472,False,,Via Venticinque Aprile,residential,False,21.359,"LINESTRING (10.7802077 43.7133506, 10.7804224 43.7134638)",,,
38437472,False,,Via Venticinque Aprile,residential,True,109.368,"LINESTRING (10.7802077 43.7133506, 10.7792162 43.7128444, 10.7790962 43.7127832)",,,
40716400,True,,Via Pietro Gori,residential,False,142.561,"LINESTRING (10.7811717 43.7122744, 10.7802077 43.7133506)",,,
96230408,True,,Via Mainardi,residential,False,112.197,"LINESTRING (10.7811717 43.7122744, 10.780981 43.712183, 10.7808443 43.7120971, 10.7804464 43.711789, 10.780317 43.7116888, 10.78018 43.7115707)",,,
38437472,False,,Via Venticinque Aprile,residential,False,85.404,"LINESTRING (10.7806171 43.7135642, 10.7814822 43.7140102)",,,
38437472,False,,Via Venticinque Aprile,residential,True,19.223,"LINESTRING (10.7806171 43.7135642, 10.7804224 43.7134638)",,,
40716401,True,,Via Don Minzoni,residential,False,146.115,"LINESTRING (10.7806171 43.7135642, 10.781548 43.7124355)",,,
96230408,True,,Via Mainardi,residential,False,19.99,"LINESTRING (10.781548 43.7124355, 10.7813327 43.7123455)",,,
40716402,False,,Via Vettori,residential,False,169.218,"LINESTRING (10.7797189 43.7102476, 10.7797393 43.7102223, 10.7798643 43.7100617, 10.7803695 43.7094276, 10.7807545 43.7089227)",,,
189756075,True,SP5,Piazza Giacomo Matteotti,secondary,False,31.374,"LINESTRING (10.7797189 43.7102476, 10.7796775 43.7102287, 10.779389 43.7100968)",,,
35271474,False,,Via Ciabattini,residential,False,79.315,"LINESTRING (10.781441 43.7104358, 10.7817681 43.7100156, 10.7819317 43.709817)",,,
35271474,False,,Via Ciabattini,residential,True,56.108,"LINESTRING (10.781441 43.7104358, 10.7812742 43.710647, 10.7811211 43.7108192, 10.7810826 43.7108686)",,,
"[40716409, 189756030]",False,,"['Piazza Santa Cristina', 'Via Leoni']",residential,False,111.027,"LINESTRING (10.781441 43.7104358, 10.7817875 43.710582, 10.7818874 43.7104638, 10.7821202 43.7101637, 10.7822729 43.7099666)",,,
35271474,False,,Via Ciabattini,residential,False,44.578,"LINESTRING (10.7819317 43.709817, 10.7822024 43.7094671)",,,
40716410,False,,,residential,False,32.075,"LINESTRING (10.7819317 43.709817, 10.7822729 43.7099666)",,,
35271474,False,,Via Ciabattini,residential,True,79.315,"LINESTRING (10.7819317 43.709817, 10.7817681 43.7100156, 10.781441 43.7104358)",,,
54182023,False,,Via Vincenzo Bellini,residential,False,63.736,"LINESTRING (10.7798486 43.7063827, 10.7802922 43.7059076)",,,
24748856,False,,Via Alessandro Scarlatti,unclassified,False,175.53500000000003,"LINESTRING (10.7798486 43.7063827, 10.7804024 43.706498, 10.7810383 43.7066223, 10.7814744 43.7067058, 10.7818156 43.7067825, 10.7818217 43.7068838)",,,
335389104,False,SP44,Strada Provinciale 44 Santa Croce Ponte a Egola,secondary,True,9.627,"LINESTRING (10.7844222 43.7061282, 10.7844318 43.7060419)",,,
335389104,False,SP44,Strada Provinciale 44 Santa Croce Ponte a Egola,secondary,False,132.866,"LINESTRING (10.7844222 43.7061282, 10.7844255 43.7063644, 10.7844918 43.7070012, 10.7845117 43.7071606, 10.7845279 43.7073202)",,,
61408590,False,,Via Claudio Monteverdi,residential,True,83.495,"LINESTRING (10.7816076 43.7057302, 10.7824604 43.7061589)",,,
335389104,False,SP44,Strada Provinciale 44 Santa Croce Ponte a Egola,secondary,False,9.627,"LINESTRING (10.7844318 43.7060419, 10.7844222 43.7061282)",,,
61408590,False,,Via Claudio Monteverdi,residential,False,83.495,"LINESTRING (10.7824604 43.7061589, 10.7816076 43.7057302)",,,
54182021,False,,Via Romaiano,unclassified,True,95.56700000000001,"LINESTRING (10.7824604 43.7061589, 10.7822075 43.7064442, 10.7818217 43.7068838)",,,
137987824,False,,Via Luigi Nono,residential,True,82.157,"LINESTRING (10.7824604 43.7061589, 10.7829969 43.7064218, 10.7833064 43.7065735)",,,
54182023,False,,Via Vincenzo Bellini,residential,True,63.736,"LINESTRING (10.7802922 43.7059076, 10.7798486 43.7063827)",,,
139453428,False,SP5,,tertiary,True,107.518,"LINESTRING (10.776086 43.7076859, 10.7772645 43.7081433)",,,
796465165,True,,Via Guidi,residential,False,43.572,"LINESTRING (10.78018 43.7115707, 10.7804853 43.7112469)",,,
137987824,False,,Via Luigi Nono,residential,False,82.157,"LINESTRING (10.7833064 43.7065735, 10.7829969 43.7064218, 10.7824604 43.7061589)",,,
24748902,True,SP5,,tertiary,False,94.30799999999999,"LINESTRING (10.7785514 43.708677, 10.7789414 43.708834, 10.7795668 43.7091018)",,,
139453428,False,SP5,,tertiary,False,119.25399999999999,"LINESTRING (10.7785514 43.708677, 10.7783569 43.7085963, 10.7772645 43.7081433)",,,
193097479,True,,Via Adino Basili,secondary,False,58.684,"LINESTRING (10.7787525 43.7103239, 10.7783941 43.7107837)",,,
139453433,True,,Via dei Mille,residential,False,40.584,"LINESTRING (10.7837853 43.7133896, 10.7835459 43.7132805, 10.7833582 43.7131949)",,,
139453426,True,,Via Carlo Pisacane,residential,False,11.523000000000001,"LINESTRING (10.7844273 43.712654, 10.7845274 43.7127008, 10.7845471 43.7127109)",,,
139453437,True,,Via Luigi Settembrini,residential,False,96.71,"LINESTRING (10.7844273 43.712654, 10.7838447 43.7133216, 10.7838051 43.7133669, 10.7837853 43.7133896)",,,
139453424,True,,Via del Risorgimento,residential,False,98.273,"LINESTRING (10.7833582 43.7131949, 10.7839518 43.7124616, 10.7839757 43.7124321)",,,1
139453433,True,,Via dei Mille,residential,False,101.28199999999998,"LINESTRING (10.7833582 43.7131949, 10.7830686 43.7130735, 10.7826805 43.7129058, 10.7825424 43.7128462, 10.7824992 43.7128275, 10.7824363 43.7127848, 10.7824166 43.7127617, 10.7824051 43.7127188, 10.7823874 43.7126641)",,,
139453430,True,,Via Luigi Salvatori,residential,False,130.838,"LINESTRING (10.7773552 43.7097203, 10.7786447 43.710277, 10.7787525 43.7103239)",,,
1208035251,True,,Via San Tommaso,unclassified,False,52.828,"LINESTRING (10.7773552 43.7097203, 10.777696 43.7095841, 10.7777787 43.7095306, 10.7778757 43.7094415)",,,
139453423,True,,Via Carlo Pisacane,residential,False,43.889,"LINESTRING (10.7839757 43.7124321, 10.7844273 43.712654)",,,
96230404,True,,Via Fratelli Pallesi,secondary,False,117.49,"LINESTRING (10.7765815 43.7136323, 10.7777968 43.7142195)",,,
177114449,False,,Via Amedeo Modigliani,residential,True,52.285,"LINESTRING (10.7793519 43.7124991, 10.7798981 43.7127545)",,,
796465164,False,,Via del Bosco,residential,False,37.687,"LINESTRING (10.7793519 43.7124991, 10.7792096 43.7126569, 10.7790962 43.7127832)",,,
"[796465164, 796465167]",False,,"['Via del Bosco', 'Piazza del Popolo']",residential,True,55.753,"LINESTRING (10.7793519 43.7124991, 10.7797043 43.7121013, 10.7797254 43.7120766)",,,
177114449,False,,Via Amedeo Modigliani,residential,False,52.285,"LINESTRING (10.7798981 43.7127545, 10.7793519 43.7124991)",,,
177114481,False,,Via Raffaello,residential,True,96.405,"LINESTRING (10.777068 43.7112464, 10.7760242 43.7108193)",,,
38437494,False,,Via Raffaello,residential,True,102.994,"LINESTRING (10.777068 43.7112464, 10.7771365 43.7110061, 10.7771759 43.7108968, 10.7775817 43.7104484, 10.777606 43.7104215)",,,
177114481,False,,Via Raffaello,residential,False,55.061,"LINESTRING (10.777068 43.7112464, 10.7774519 43.7114087, 10.7775347 43.7114562, 10.7775753 43.7114905, 10.7775608 43.7115416)",,,
"[177114490, 189756052]",True,,"['Via Viviani', 'Piazza del Popolo']",residential,False,258.34000000000003,"LINESTRING (10.7797254 43.7120766, 10.7796686 43.71205, 10.779621 43.7120277, 10.7787553 43.7116413, 10.7783598 43.7114694, 10.7779284 43.7119883, 10.7778606 43.7120699, 10.7775213 43.7118907, 10.7773425 43.7117963)",,,
"[796465164, 796465167]",False,,"['Via del Bosco', 'Piazza del Popolo']",residential,False,55.753,"LINESTRING (10.7797254 43.7120766, 10.7797043 43.7121013, 10.7793519 43.7124991)",,,
177114442,True,,,residential,False,93.335,"LINESTRING (10.7772503 43.7129461, 10.7765815 43.7136323)",,,
35271454,False,,Via Garcia Lorca,residential,False,113.858,"LINESTRING (10.7772503 43.7129461, 10.7775831 43.7131083, 10.7784249 43.7135185)",,,
35271454,False,,Via Garcia Lorca,residential,True,41.132000000000005,"LINESTRING (10.7772503 43.7129461, 10.7770926 43.7128717, 10.7769808 43.7128189, 10.7769105 43.7127793, 10.7768398 43.7127274)",,,
35271461,False,,Via Caravaggio,residential,True,7.482,"LINESTRING (10.7773425 43.7117963, 10.7772913 43.7118525)",,,
35271461,False,,Via Caravaggio,residential,False,33.316,"LINESTRING (10.7773425 43.7117963, 10.7774596 43.7116597, 10.7775608 43.7115416)",,,
35271461,False,,Via Caravaggio,residential,False,107.196,"LINESTRING (10.7775608 43.7115416, 10.7782693 43.7107582, 10.7782906 43.7107347)",,,
35271461,False,,Via Caravaggio,residential,True,33.316,"LINESTRING (10.7775608 43.7115416, 10.7774596 43.7116597, 10.7773425 43.7117963)",,,
177114481,False,,Via Raffaello,residential,True,55.061,"LINESTRING (10.7775608 43.7115416, 10.7775753 43.7114905, 10.7775347 43.7114562, 10.7774519 43.7114087, 10.777068 43.7112464)",,,
177114481,False,,Via Raffaello,residential,False,96.405,"LINESTRING (10.7760242 43.7108193, 10.777068 43.7112464)",,,
24748932,True,,Via di Pelle,secondary,False,36.006,"LINESTRING (10.7823874 43.7126641, 10.782615 43.7123852)",,,
38437460,False,,Via Curtatone e Montanara,residential,False,92.867,"LINESTRING (10.7850164 43.7108585, 10.7851689 43.7109215, 10.7852417 43.7109516, 10.7854629 43.7109622, 10.7860102 43.7112468)",,,
35271461,False,,Via Caravaggio,residential,False,7.482,"LINESTRING (10.7772913 43.7118525, 10.7773425 43.7117963)",,,
35271461,False,,Via Caravaggio,residential,True,93.252,"LINESTRING (10.7772913 43.7118525, 10.777251 43.7118989, 10.7769251 43.7122836, 10.776753 43.7124868, 10.7767347 43.7125336, 10.7767401 43.7125793)",,,
40716410,False,,,residential,True,32.075,"LINESTRING (10.7822729 43.7099666, 10.7819317 43.709817)",,,
189756030,False,,Via Leoni,residential,False,47.756,"LINESTRING (10.7822729 43.7099666, 10.7824794 43.7097076, 10.7825696 43.7095945)",,,
"[40716409, 189756030]",False,,"['Piazza Santa Cristina', 'Via Leoni']",residential,True,111.02699999999999,"LINESTRING (10.7822729 43.7099666, 10.7821202 43.7101637, 10.7818874 43.7104638, 10.7817875 43.710582, 10.781441 43.7104358)",,,
193097466,True,SP5,Piazza Giacomo Matteotti,secondary,False,18.090000000000003,"LINESTRING (10.7790517 43.7098591, 10.7790802 43.7098571, 10.7791079 43.7098623, 10.7791375 43.7098787, 10.7791515 43.7098967, 10.7791563 43.7099171, 10.779151 43.7099374, 10.7791365 43.7099553, 10.7791249 43.7099633)",roundabout,,
