osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,access,maxspeed,junction
315164786,Via Ugo Foscolo,tertiary,True,False,65.255,"LINESTRING (8.4081156 45.8793167, 8.4085296 45.8794375, 8.4089092 45.8795112)",,,,,
203864718,Piazza Giovanni Bovio,residential,False,False,13.239,"LINESTRING (8.4087601 45.8788072, 8.4088709 45.8787165)",,,,,
203864638,Piazza Giovanni Bovio,residential,False,False,17.924,"LINESTRING (8.4088709 45.8787165, 8.4086908 45.8786152)",,,,,
203864638,Piazza Giovanni Bovio,residential,False,True,16.83,"LINESTRING (8.4088709 45.8787165, 8.4090323 45.8788179)",,,,,
203864717,Piazza Giovanni Bovio,residential,False,True,13.335,"LINESTRING (8.4088709 45.8787165, 8.4089751 45.878621)",,,,,
203864718,Piazza Giovanni Bovio,residential,False,True,13.239,"LINESTRING (8.4088709 45.8787165, 8.4087601 45.8788072)",,,,,
203864717,Piazza Giovanni Bovio,residential,False,False,13.335,"LINESTRING (8.4089751 45.878621, 8.4088709 45.8787165)",,,,,
"[38977939, 39017215]","['Via Domenico Guerrazzi', 'Via Giuseppe Verdi']",residential,True,False,126.846,"LINESTRING (8.4096339 45.8780938, 8.4099087 45.8782521, 8.4099304 45.8782646, 8.4098968 45.8783169, 8.4096073 45.8787683, 8.4094725 45.8790157, 8.4094436 45.8790686)",,,,,
203864641,Via Giosuè Carducci,residential,True,False,77.701,"LINESTRING (8.4096339 45.8780938, 8.4094588 45.8782344, 8.4093862 45.8782927, 8.4089751 45.878621)",,,,,
38977936,Via Gianni Citterio,tertiary,True,False,44.941,"LINESTRING (8.4098392 45.8794357, 8.410339 45.879331, 8.4103951 45.8793192)",,,,,
38977942,Via Andrea Costa,residential,False,True,120.637,"LINESTRING (8.4098392 45.8794357, 8.4097084 45.8793075, 8.4096312 45.8792318, 8.4096209 45.8791819, 8.4096645 45.8790901, 8.4096954 45.8790216, 8.409792 45.8788073, 8.409839 45.8787287, 8.4100079 45.878446)",,,no,,
162195490,Via Fratelli di Dio,secondary,False,False,73.937,"LINESTRING (8.4106495 45.8777453, 8.4105357 45.8776109, 8.4104391 45.8775316, 8.4102713 45.8774027, 8.4102106 45.8773616, 8.4101179 45.8772987, 8.4100337 45.8772415)",,,,,
162195490,Via Fratelli di Dio,secondary,False,True,161.58499999999998,"LINESTRING (8.4106495 45.8777453, 8.4107367 45.87792, 8.4109369 45.8783996, 8.4110536 45.8786791, 8.4111457 45.8788938, 8.4112181 45.8790626, 8.4112497 45.8791369)",,,,,
"[38977942, 1074152263]",Via Andrea Costa,residential,False,False,92.45,"LINESTRING (8.4106495 45.8777453, 8.4106026 45.8777909, 8.4104821 45.8779081, 8.4101614 45.8782629, 8.4100165 45.8784357, 8.4100079 45.878446)",,,"['no', 'destination']",,
1119703886,Via Fantello,residential,False,True,3.301,"LINESTRING (8.4104189 45.876916, 8.4103787 45.8769061)",,,,,
38977943,Via Edmondo De Amicis,secondary,False,False,94.161,"LINESTRING (8.4104189 45.876916, 8.4106062 45.8767323, 8.4110037 45.876363, 8.4111415 45.8762349)",,1,,,
"[544128271, 544128270, 38977943]",Via Edmondo De Amicis,secondary,False,True,46.924,"LINESTRING (8.4104189 45.876916, 8.4103986 45.8769319, 8.4102288 45.8770811, 8.4101701 45.8771335, 8.4100798 45.8772088, 8.4100337 45.8772415)",yes,"['1', '2']",,,
"[38977944, 1119703886]",Via Fantello,residential,False,False,42.242999999999995,"LINESTRING (8.4104189 45.876916, 8.4105283 45.8769759, 8.4106356 45.8770369, 8.4106587 45.87705, 8.4108434 45.8771547)",,,,,
"[38977944, 1119703886]",Via Fantello,residential,False,True,42.243,"LINESTRING (8.4108434 45.8771547, 8.4106587 45.87705, 8.4106356 45.8770369, 8.4105283 45.8769759, 8.4104189 45.876916)",,,,,
1085870743,,residential,False,True,5.572,"LINESTRING (8.4099206 45.8755509, 8.4099711 45.8755866)",,,,,
1085870742,Via Alessandro Manzoni,secondary,True,False,38.224,"LINESTRING (8.4099206 45.8755509, 8.409814 45.8755495, 8.4097219 45.8755451, 8.4094736 45.8755145, 8.4094318 45.8755086)",,,,,
38977943,Via Edmondo De Amicis,secondary,False,True,94.16099999999999,"LINESTRING (8.4111415 45.8762349, 8.4110037 45.876363, 8.4106062 45.8767323, 8.4104189 45.876916)",,1,,,
203407602,Via Alessandro Manzoni,tertiary,False,False,55.855000000000004,"LINESTRING (8.4111415 45.8762349, 8.4116124 45.8764889, 8.411711 45.8765433)",,,,,
203801304,Via Alessandro Manzoni,tertiary,True,False,115.79799999999999,"LINESTRING (8.4111415 45.8762349, 8.4108748 45.8760799, 8.4107467 45.8760086, 8.4104156 45.875831, 8.4099711 45.8755866)",,,,,
203799140,Via Dottor Manfredi,residential,True,False,10.93,"LINESTRING (8.4084848 45.8768843, 8.4083774 45.8769481)",,,,,
203799141,Via Giacomo Matteotti,tertiary,False,True,23.403,"LINESTRING (8.4078076 45.8771047, 8.4077977 45.8772171, 8.4077972 45.8772234, 8.4078015 45.8772317, 8.4078486 45.8772471, 8.4078702 45.8772911)",,,,,
39017217,Via Carlo Cattaneo,residential,True,False,42.318,"LINESTRING (8.4090323 45.8788179, 8.4094436 45.8790686)",,,,,
203864638,Piazza Giovanni Bovio,residential,False,False,16.83,"LINESTRING (8.4090323 45.8788179, 8.4088709 45.8787165)",,,,,
203864638,Piazza Giovanni Bovio,residential,False,True,17.924,"LINESTRING (8.4086908 45.8786152, 8.4088709 45.8787165)",,,,,
203864639,Via Carlo Cattaneo,residential,True,False,47.785000000000004,"LINESTRING (8.4086908 45.8786152, 8.408661 45.8785973, 8.4084169 45.8784531, 8.408322 45.8783971, 8.4082994 45.8783837, 8.4082658 45.8783641, 8.4082197 45.8783375)",,,,,
38977937,Via Ugo Foscolo,tertiary,False,False,45.178,"LINESTRING (8.4067938 45.878934, 8.4068355 45.8789463, 8.4069991 45.8789939, 8.4072955 45.8790801, 8.4073322 45.8790908)",,,,,
203796942,Via Tiro a Segno,residential,True,False,130.776,"LINESTRING (8.4067938 45.878934, 8.4071005 45.8785114, 8.4073041 45.8781351, 8.4073372 45.8780739, 8.4074223 45.8779167, 8.4074563 45.8778539)",,,,,
175320899,Via Fratelli Bariselli,unclassified,False,False,141.652,"LINESTRING (8.4048039 45.8810322, 8.4048902 45.8811023, 8.4049895 45.8811828, 8.4059955 45.881999)",,,,,
"[653327672, 952420075, 203796941]","['Via De Angeli', 'Via Valle Strona']",tertiary,False,"[False, True]",65.636,"LINESTRING (8.4048039 45.8810322, 8.4048637 45.8809776, 8.4051923 45.8807222, 8.405254 45.8806653, 8.4053561 45.8805847)",yes,2,,,
"[1124365121, 203863319]",Via Valle Strona,tertiary,False,False,356.17900000000003,"LINESTRING (8.4048039 45.8810322, 8.4047106 45.8810665, 8.4046207 45.8810605, 8.4045356 45.8810304, 8.4041617 45.8808408, 8.4040404 45.8807602, 8.4038805 45.8806572, 8.4038027 45.8805837, 8.403703 45.8804912, 8.403596 45.8804509, 8.4033967 45.8804119, 8.4032199 45.880372, 8.4032054 45.8803684, 8.4031443 45.880341, 8.4031029 45.880306, 8.403075 45.8802765, 8.4030324 45.8802062, 8.4028741 45.8799455, 8.4024493 45.8791988, 8.4023363 45.879081, 8.4022633 45.8790422, 8.4021371 45.8790079, 8.4020029 45.8790023, 8.401792 45.8790077)",,,,,
653327672,Via De Angeli,tertiary,False,False,33.02,"LINESTRING (8.4070603 45.8793196, 8.4073322 45.8790908)",,2,,,
653327672,Via De Angeli,tertiary,False,True,78.656,"LINESTRING (8.4070603 45.8793196, 8.4068901 45.8794245, 8.4065829 45.8796607, 8.4065299 45.8797014, 8.4063611 45.8798318)",,2,,,
1073334305,Via Bernardino Piana,residential,False,False,67.47200000000001,"LINESTRING (8.4070603 45.8793196, 8.4070986 45.87933, 8.4075014 45.8794396, 8.4076678 45.8794864, 8.4078689 45.879546)",,,,,
"[1124365121, 203863319]",Via Valle Strona,tertiary,False,True,356.179,"LINESTRING (8.401792 45.8790077, 8.4020029 45.8790023, 8.4021371 45.8790079, 8.4022633 45.8790422, 8.4023363 45.879081, 8.4024493 45.8791988, 8.4028741 45.8799455, 8.4030324 45.8802062, 8.403075 45.8802765, 8.4031029 45.880306, 8.4031443 45.880341, 8.4032054 45.8803684, 8.4032199 45.880372, 8.4033967 45.8804119, 8.403596 45.8804509, 8.403703 45.8804912, 8.4038027 45.8805837, 8.4038805 45.8806572, 8.4040404 45.8807602, 8.4041617 45.8808408, 8.4045356 45.8810304, 8.4046207 45.8810605, 8.4047106 45.8810665, 8.4048039 45.8810322)",,,,,
"[203866016, 626039772]",Via Nunzio Guerrini,residential,False,True,134.15,"LINESTRING (8.401792 45.8790077, 8.401883 45.879052, 8.4019769 45.8790669, 8.4020951 45.8790761, 8.4021726 45.8791165, 8.4022409 45.8791817, 8.4022857 45.8792705, 8.4023199 45.8793481, 8.4023913 45.8794521, 8.4023914 45.8795129, 8.4023416 45.8796306, 8.4022855 45.8797546, 8.4022449 45.8798052, 8.402194 45.8798202, 8.4020944 45.8798163, 8.4020086 45.8798298)",,,,,
653327672,Via De Angeli,tertiary,False,True,50.21,"LINESTRING (8.4063611 45.8798318, 8.4059042 45.8801523)",,2,,,
653327672,Via De Angeli,tertiary,False,False,78.656,"LINESTRING (8.4063611 45.8798318, 8.4065299 45.8797014, 8.4065829 45.8796607, 8.4068901 45.8794245, 8.4070603 45.8793196)",,2,,,
203863318,Via Risorgimento,residential,False,False,26.933,"LINESTRING (8.4081496 45.8808825, 8.4079192 45.881064)",,,,,
175320898,Via Guido Boggiani,tertiary,True,False,181.166,"LINESTRING (8.4081496 45.8808825, 8.4080025 45.8807973, 8.4075364 45.8805275, 8.4073562 45.8804199, 8.4070142 45.8802156, 8.4065204 45.8799208, 8.4063611 45.8798318)",,,,,
"[175320896, 175320898]",Via Guido Boggiani,tertiary,True,False,75.98499999999999,"LINESTRING (8.4090588 45.8811195, 8.4086498 45.881048, 8.4085878 45.8810355, 8.4084615 45.8810099, 8.4083876 45.8809908, 8.4083055 45.8809601, 8.4082387 45.8809298, 8.4081496 45.8808825)",yes,,,,
175320897,Via Guido Boggiani,tertiary,False,False,106.023,"LINESTRING (8.4090588 45.8811195, 8.4091219 45.8811284, 8.4098419 45.8812301, 8.4100187 45.8812551, 8.4104011 45.8813091)",,,,,
203855366,Via Gianni Citterio,residential,False,True,212.08699999999996,"LINESTRING (8.4090588 45.8811195, 8.4090391 45.881171, 8.4087359 45.88192, 8.4087252 45.8819574, 8.4087493 45.8819835, 8.4087616 45.8819871, 8.4089532 45.8820433, 8.4090079 45.8820548, 8.4092375 45.882103, 8.4093072 45.8821012, 8.4093421 45.8820787, 8.4093769 45.8820414, 8.4095324 45.8818541, 8.4096559 45.8817053, 8.4097525 45.881625, 8.4097842 45.8816096)",,,,,
203863690,Via Guido Boggiani,tertiary,False,True,10.225,"LINESTRING (8.4104011 45.8813091, 8.4105224 45.8812727)",,,,,
175320897,Via Guido Boggiani,tertiary,False,True,106.02299999999998,"LINESTRING (8.4104011 45.8813091, 8.4100187 45.8812551, 8.4098419 45.8812301, 8.4091219 45.8811284, 8.4090588 45.8811195)",,,,,
203855366,Via Gianni Citterio,residential,False,False,58.282,"LINESTRING (8.4104011 45.8813091, 8.4102412 45.881387, 8.4097842 45.8816096)",,,,,
175320899,Via Fratelli Bariselli,unclassified,False,True,141.652,"LINESTRING (8.4059955 45.881999, 8.4049895 45.8811828, 8.4048902 45.8811023, 8.4048039 45.8810322)",,,,,
188820058,Via Campagnola,unclassified,False,False,232.264,"LINESTRING (8.4059955 45.881999, 8.4063715 45.882083, 8.4072144 45.8823401, 8.4073719 45.8823882, 8.4080731 45.882518, 8.4083647 45.8826187, 8.4087653 45.8827794)",,,,,
188820058,Via Campagnola,unclassified,False,True,232.264,"LINESTRING (8.4087653 45.8827794, 8.4083647 45.8826187, 8.4080731 45.882518, 8.4073719 45.8823882, 8.4072144 45.8823401, 8.4063715 45.882083, 8.4059955 45.881999)",,,,,
203862661,Via Campagnola,unclassified,True,False,44.821,"LINESTRING (8.4087653 45.8827794, 8.4089675 45.8828544, 8.4090086 45.8828589, 8.4090464 45.8828544, 8.4092348 45.8828118, 8.4093063 45.882817)",,,,,
221045810,Via Quattro Novembre,secondary,False,True,46.543000000000006,"LINESTRING (8.4093063 45.882817, 8.4092001 45.8829465, 8.409157 45.883062, 8.4091359 45.8832114)",,2,,30,
"[203855296, 203855297, 1102438731]",Via Quattro Novembre,secondary,False,False,69.553,"LINESTRING (8.4093063 45.882817, 8.4094097 45.8827519, 8.409795 45.8824578, 8.4098721 45.8824018, 8.4099296 45.8823673)",yes,2,,30,
"[38977946, 203643483]",Via Alessandro Manzoni,secondary,False,True,30.3,"LINESTRING (8.411711 45.8765433, 8.4118847 45.8766391, 8.4120178 45.8767125)",,,,30,
203407602,Via Alessandro Manzoni,tertiary,False,True,55.855000000000004,"LINESTRING (8.411711 45.8765433, 8.4116124 45.8764889, 8.4111415 45.8762349)",,,,,
203407855,Via Antonio Pacinotti,secondary,False,False,18.728,"LINESTRING (8.411711 45.8765433, 8.4117402 45.8764916, 8.4117997 45.8763866)",,2,,30,
731841530,Via Antonio Pacinotti,secondary,False,True,8.446,"LINESTRING (8.4123378 45.8753274, 8.4123014 45.875399)",,2,,50,
203407855,Via Antonio Pacinotti,secondary,False,True,18.728,"LINESTRING (8.4117997 45.8763866, 8.4117402 45.8764916, 8.411711 45.8765433)",,2,,30,
203801426,Via Antonio Pacinotti,secondary,False,False,116.48499999999999,"LINESTRING (8.4117997 45.8763866, 8.4119902 45.876021, 8.4121484 45.8756998, 8.4123014 45.875399)",,2,,30,
162195490,Via Fratelli di Dio,secondary,False,True,25.43,"LINESTRING (8.4115142 45.8797016, 8.4116079 45.8799208)",,,,,
162195490,Via Fratelli di Dio,secondary,False,False,66.045,"LINESTRING (8.4115142 45.8797016, 8.4114763 45.8796208, 8.4112497 45.8791369)",,,,,
1149189356,Via Alessandro Manzoni,secondary,False,False,12.488,"LINESTRING (8.4127122 45.8771823, 8.4126157 45.8770923)",,,,30,
916924632,Via A. Nobili,residential,False,True,61.169000000000004,"LINESTRING (8.4127122 45.8771823, 8.4127569 45.8771704, 8.4128946 45.8771184, 8.413421 45.8769397)",,,,,
1144256061,Via Alessandro Manzoni,secondary,False,True,247.663,"LINESTRING (8.4127122 45.8771823, 8.4127277 45.8772325, 8.4128711 45.8775151, 8.4128983 45.8775714, 8.4129737 45.8777641, 8.4130176 45.8779154, 8.4131571 45.8782761, 8.4132284 45.8784759, 8.4132562 45.8785718, 8.4132555 45.8786725, 8.4132418 45.8787607, 8.4132303 45.8788444, 8.413253 45.8788979, 8.4132867 45.8789891, 8.4133684 45.8791411, 8.4133699 45.8791734, 8.4133624 45.879211, 8.4133276 45.8792579, 8.413243 45.879307)",,,,30,
"[203643997, 1149187637, 827896827, 827896828, 628795357]",Via Undici Settembre,tertiary,True,False,124.767,"LINESTRING (8.4130283 45.8793359, 8.4128853 45.8793358, 8.4127508 45.8793656, 8.4125572 45.8794236, 8.4124833 45.8794433, 8.4124055 45.879464, 8.4120507 45.8795586, 8.4115142 45.8797016)",yes,1,,,
"[1119703888, 1144256062]",,secondary,True,False,23.622999999999994,"LINESTRING (8.4130283 45.8793359, 8.4130329 45.8793144, 8.4130459 45.8792946, 8.4130663 45.8792781, 8.4130925 45.8792662, 8.4131224 45.8792598, 8.4131521 45.8792593, 8.413181 45.8792643, 8.413207 45.8792745, 8.4132281 45.879289, 8.413243 45.879307)",,,,,roundabout
1119703889,,secondary,True,False,14.346000000000002,"LINESTRING (8.41315 45.8794138, 8.413113 45.8794118, 8.413079 45.8794016, 8.4130518 45.8793841, 8.4130342 45.8793614, 8.4130283 45.8793359)",,,,,roundabout
"[1119703890, 203805613]",Via Undici Settembre,secondary,False,True,452.626,"LINESTRING (8.41315 45.8794138, 8.4131562 45.8795206, 8.4131133 45.8798474, 8.4130516 45.8800509, 8.4130301 45.8802657, 8.4130301 45.880306, 8.4130301 45.8803939, 8.4130301 45.8805868, 8.413014 45.8808109, 8.4129631 45.8810331, 8.4129477 45.8810687, 8.412896 45.8811881, 8.4127351 45.8813729, 8.4126063 45.8815205, 8.4125393 45.8816922, 8.4124099 45.8818913, 8.4121825 45.8821964, 8.4118875 45.8825511, 8.4115522 45.8830105, 8.4114503 45.8831467, 8.4113745 45.8831959)",,,,30,
38977935,Via Carlo Cattaneo,residential,True,False,79.89999999999999,"LINESTRING (8.4082197 45.8783375, 8.4081692 45.8783057, 8.4074975 45.87788, 8.4074563 45.8778539)",,,,,
653327671,Via De Angeli,tertiary,False,False,93.548,"LINESTRING (8.4082197 45.8783375, 8.4082743 45.8782915, 8.4082981 45.8782774, 8.4085416 45.8780776, 8.4090041 45.8776979)",,2,,,
653327671,Via De Angeli,tertiary,False,True,108.386,"LINESTRING (8.4082197 45.8783375, 8.407701 45.8787985, 8.4075499 45.8789224, 8.4074572 45.8789936, 8.4073667 45.8790665, 8.4073322 45.8790908)",,2,,,
1119703886,Via Fantello,residential,False,False,3.301,"LINESTRING (8.4103787 45.8769061, 8.4104189 45.876916)",,,,,
203801517,Vicolo Piave,residential,False,False,42.684,"LINESTRING (8.4115737 45.87694, 8.4120178 45.8767125)",,,,,
203801517,Vicolo Piave,residential,False,True,42.684,"LINESTRING (8.4120178 45.8767125, 8.4115737 45.87694)",,,,,
"[38977946, 203643483]",Via Alessandro Manzoni,secondary,False,False,30.3,"LINESTRING (8.4120178 45.8767125, 8.4118847 45.8766391, 8.411711 45.8765433)",,,,30,
203643483,Via Alessandro Manzoni,secondary,False,True,62.833,"LINESTRING (8.4120178 45.8767125, 8.4121434 45.8767777, 8.4122583 45.8768432, 8.4123724 45.8769104, 8.4126157 45.8770923)",,,,30,
916924632,Via A. Nobili,residential,False,False,61.169000000000004,"LINESTRING (8.413421 45.8769397, 8.4128946 45.8771184, 8.4127569 45.8771704, 8.4127122 45.8771823)",,,,,
203805614,Via Carcallo,residential,False,False,161.83499999999998,"LINESTRING (8.4142773 45.8793675, 8.4142827 45.8794796, 8.4142237 45.8795449, 8.4141566 45.8795785, 8.4140896 45.8795655, 8.4140011 45.8795636, 8.413926 45.8795935, 8.4139072 45.879642, 8.4138743 45.8798803, 8.4138375 45.8799464, 8.4137436 45.8799875, 8.4135934 45.8800136, 8.4134941 45.8800136, 8.4134485 45.8799842, 8.4134244 45.8799688, 8.413411 45.8799053, 8.4133681 45.8796924, 8.4132875 45.8796376)",,,,,
203643482,,secondary,True,False,7.135999999999999,"LINESTRING (8.4132286 45.8793835, 8.4132068 45.8793986, 8.4131799 45.8794089, 8.41315 45.8794138)",,,,,roundabout
203814488,Via Colombera,residential,True,False,28.875,"LINESTRING (8.4132286 45.8793835, 8.4132554 45.8794235, 8.4132769 45.879515, 8.4132875 45.8796376)",,,,,
203805614,Via Carcallo,residential,False,True,161.835,"LINESTRING (8.4132875 45.8796376, 8.4133681 45.8796924, 8.413411 45.8799053, 8.4134244 45.8799688, 8.4134485 45.8799842, 8.4134941 45.8800136, 8.4135934 45.8800136, 8.4137436 45.8799875, 8.4138375 45.8799464, 8.4138743 45.8798803, 8.4139072 45.879642, 8.413926 45.8795935, 8.4140011 45.8795636, 8.4140896 45.8795655, 8.4141566 45.8795785, 8.4142237 45.8795449, 8.4142827 45.8794796, 8.4142773 45.8793675)",,,,,
"[203814488, 1149187633, 203814489]",Via Colombera,residential,True,False,239.29300000000003,"LINESTRING (8.4132875 45.8796376, 8.4133117 45.8799165, 8.4133895 45.8800379, 8.4134164 45.8800505, 8.4134292 45.880092, 8.4133761 45.8802944, 8.4133697 45.8803619, 8.4134528 45.8805439, 8.4135552 45.8809091, 8.4135905 45.8811119, 8.4136037 45.8812124, 8.4135573 45.881442, 8.4135474 45.8816794, 8.4135494 45.881743)",,,,,
