osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry,lanes,tunnel
46106259,True,Via Borgo Corpo di Cristo,residential,50,False,43.676,,"LINESTRING (14.535268 40.9628029, 14.5357818 40.9627417)",,
305436760,False,Via Borgo Corpo di Cristo,residential,50,True,106.219,SP198,"LINESTRING (14.535268 40.9628029, 14.5340128 40.9629216)",,
305157328,True,Via Caserta,residential,50,False,7.733,SP34,"LINESTRING (14.5371422 40.9633668, 14.5370542 40.9633873)",,
305157510,True,Via Sant'Anna,residential,50,False,93.124,SP34,"LINESTRING (14.5371422 40.9633668, 14.5371182 40.9631864, 14.5369937 40.962537)",,
248700128,True,Via Olmo,residential,30,False,98.164,SP34,"LINESTRING (14.5360207 40.9627418, 14.536331 40.9632269, 14.5365217 40.9635394)",,
305436458,True,Via Borgo Corpo di Cristo,residential,50,False,84.968,,"LINESTRING (14.5360207 40.9627418, 14.5363095 40.9626932, 14.5367561 40.9626072, 14.5369937 40.962537)",,
305157509,True,Via Guglielmo Marconi,residential,50,False,73.15,,"LINESTRING (14.5369937 40.962537, 14.5368072 40.9618944)",,
305157508,True,Piazza Giuseppe Mazzini,residential,50,False,70.172,,"LINESTRING (14.5369937 40.962537, 14.537656 40.9623499, 14.5377801 40.9623245)",,
46106521,True,Corso Giuseppe Garibaldi,residential,50,False,87.101,SP199,"LINESTRING (14.5379915 40.9623101, 14.5381173 40.9627003, 14.5381388 40.9627975, 14.5381417 40.962934, 14.5381531 40.9630804)",,
266430971,True,Via Roma,residential,50,False,145.159,SP91,"LINESTRING (14.5379915 40.9623101, 14.5380932 40.9623044, 14.5383252 40.9622112, 14.538764 40.9620266, 14.5391017 40.9618618, 14.5395066 40.9616976)",,
248700184,False,,residential,,False,68.403,,"LINESTRING (14.5378547 40.9668055, 14.5377901 40.9668868, 14.5376882 40.9670417, 14.5376107 40.9671128, 14.5372861 40.9671843)",,
266521440,False,,residential,,False,82.42,SP199,"LINESTRING (14.5378547 40.9668055, 14.537829 40.9664969, 14.5378236 40.9661333, 14.5378318 40.9660652)",,
266521440,False,,residential,,True,77.10300000000001,SP199,"LINESTRING (14.5378547 40.9668055, 14.53788 40.966903, 14.5379443 40.9671349, 14.538037 40.9673037, 14.5381339 40.967462)",,
266521440,False,,residential,,True,111.71,SP199,"LINESTRING (14.5378895 40.9634049, 14.537911 40.9644094)",,
452475645,True,Corso Giuseppe Garibaldi,residential,50,False,69.471,,"LINESTRING (14.5378895 40.9634049, 14.5374575 40.9634487, 14.5371976 40.9634525, 14.5371625 40.9634285, 14.5371422 40.9633668)",,
131108041,False,,residential,,True,24.228,,"LINESTRING (14.541308 40.9626001, 14.5413709 40.9626386, 14.5414446 40.9626548, 14.5415753 40.9626589)",,
248698523,False,,residential,,False,205.661,,"LINESTRING (14.541308 40.9626001, 14.541391 40.9624183, 14.5414218 40.9622973, 14.5414366 40.9622031, 14.54145 40.9619803, 14.5414457 40.9616605, 14.5414224 40.9613669, 14.5413762 40.9610881, 14.5412984 40.9608379, 14.5412964 40.9607737)",,
131108055,False,,residential,,True,54.663,,"LINESTRING (14.5417518 40.9670508, 14.5417227 40.9665597)",,
248700130,False,,residential,,True,128.901,,"LINESTRING (14.5417518 40.9670508, 14.5402167 40.9670663)",,
131108055,False,,residential,,False,78.476,,"LINESTRING (14.5407471 40.962739, 14.5410316 40.96315, 14.5411671 40.9633191, 14.5411867 40.9633609)",,
732045518,False,,residential,,False,64.31700000000001,,"LINESTRING (14.5407471 40.962739, 14.5405783 40.9627246, 14.5404065 40.9627015, 14.5401691 40.9626448, 14.5400794 40.9626153, 14.5400129 40.9625895)",,
1073530513,True,,residential,,False,49.699,,"LINESTRING (14.5407471 40.962739, 14.5409981 40.962672, 14.5412207 40.9626315, 14.541308 40.9626001)",,
131108055,False,,residential,,True,34.999,,"LINESTRING (14.5414418 40.96458, 14.5413966 40.9642671)",,
248700123,False,,residential,,True,81.1,,"LINESTRING (14.5414418 40.96458, 14.542407 40.9645528)",,
248700164,False,,residential,,True,166.528,,"LINESTRING (14.5414418 40.96458, 14.5394611 40.9646567)",,
131108055,False,,residential,,False,43.489999999999995,,"LINESTRING (14.5414418 40.96458, 14.5414756 40.9648574, 14.5414948 40.964969)",,
266430971,True,Via Roma,residential,50,False,182.71599999999998,SP91,"LINESTRING (14.5395066 40.9616976, 14.5395686 40.9616701, 14.5401129 40.9613645, 14.5403744 40.9611974, 14.5405971 40.9610536, 14.5407097 40.9609959, 14.5410115 40.9608561, 14.5412564 40.9607251)",,
732045518,False,,residential,,True,110.016,,"LINESTRING (14.5395066 40.9616976, 14.5396113 40.9618425, 14.5396517 40.9619327, 14.5397025 40.9620502, 14.5397455 40.9622426, 14.5397978 40.9623752, 14.5398727 40.9624796, 14.5399278 40.9625332, 14.5400129 40.9625895)",,
248698498,False,Piazzale Italia,residential,50,True,51.401,,"LINESTRING (14.5346023 40.9602629, 14.5350331 40.9605913)",,
305254936,True,Via Cristoforo Colombo,residential,50,False,98.396,,"LINESTRING (14.536527 40.9604295, 14.5353672 40.9605558)",,
305435863,False,Via Guglielmo Marconi,residential,50,False,28.967,,"LINESTRING (14.536527 40.9604295, 14.5365834 40.9606865)",,
305254939,False,Via Alcide De Gasperi,residential,50,True,46.792,,"LINESTRING (14.5353672 40.9605558, 14.5354699 40.9609694)",,
305434764,False,,residential,,True,28.331,,"LINESTRING (14.5353672 40.9605558, 14.5350331 40.9605913)",,
248698498,False,Piazzale Italia,residential,50,False,51.401,,"LINESTRING (14.5350331 40.9605913, 14.5346023 40.9602629)",,
305434764,False,,residential,,False,28.331,,"LINESTRING (14.5350331 40.9605913, 14.5353672 40.9605558)",,
248698523,False,,residential,,True,205.661,,"LINESTRING (14.5412964 40.9607737, 14.5412984 40.9608379, 14.5413762 40.9610881, 14.5414224 40.9613669, 14.5414457 40.9616605, 14.54145 40.9619803, 14.5414366 40.9622031, 14.5414218 40.9622973, 14.541391 40.9624183, 14.541308 40.9626001)",,
1073530512,True,Via Giacomo Matteotti,tertiary,50,False,272.19800000000004,SP91,"LINESTRING (14.5412964 40.9607737, 14.5418513 40.9610435, 14.542483 40.9613503, 14.5437421 40.9619861, 14.544005 40.9621184)",2,
305435911,True,Via Guglielmo Marconi,residential,50,False,17.34,,"LINESTRING (14.5365999 40.9608406, 14.536586 40.9608113, 14.5365834 40.9606865)",,
"[732045515, 732045516, 248698509, 305256037]",False,,residential,,False,415.629,,"LINESTRING (14.537739 40.9609056, 14.5393337 40.9607012, 14.5394745 40.960687, 14.5395101 40.9606931, 14.5395262 40.9607147, 14.5395916 40.9611071, 14.5381754 40.9612835, 14.5381308 40.9613271, 14.5380741 40.9617882, 14.5380422 40.9618127, 14.538006 40.9618284, 14.5379203 40.9618464, 14.537904 40.9618459, 14.5376632 40.9618388, 14.5376211 40.9618376)",,building_passage
305256039,True,Via Nola,residential,50,False,104.106,SP35,"LINESTRING (14.537739 40.9609056, 14.5377284 40.9609922, 14.5376211 40.9618376)",,
305254938,True,Via Giuseppe Verdi,residential,50,False,95.961,,"LINESTRING (14.5354699 40.9609694, 14.5365999 40.9608406)",,
305254939,False,Via Alcide De Gasperi,residential,50,False,46.792,,"LINESTRING (14.5354699 40.9609694, 14.5353672 40.9605558)",,
305254940,False,Via De Gasperi,residential,50,True,38.786,,"LINESTRING (14.5354699 40.9609694, 14.5355607 40.9613114)",,
