osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed,junction,tunnel
374085546,,Via Ca' Lupo,residential,False,True,57.273,"LINESTRING (12.6552061 43.5431209, 12.6548198 43.5426886)",,,,,
96731012,,Via Catria,residential,False,False,78.743,"LINESTRING (12.6552061 43.5431209, 12.6558157 43.5428422, 12.6560474 43.5427629)",,,,,
374085546,,Via Ca' Lupo,residential,False,False,211.142,"LINESTRING (12.6552061 43.5431209, 12.6560065 43.5440507, 12.6560859 43.5441143, 12.656567 43.544306, 12.6566741 43.5443054, 12.6569759 43.544203)",,,,,
96731012,,Via Catria,residential,False,True,11.963,"LINESTRING (12.6572791 43.5428033, 12.6572537 43.5426973)",,,,,
215829190,,Via Giovanni Santi,residential,False,False,188.051,"LINESTRING (12.6572791 43.5428033, 12.6570289 43.5429646, 12.6566231 43.5432384, 12.6565499 43.5433242, 12.6565289 43.5434035, 12.6565466 43.5434842, 12.6565997 43.5435772, 12.6569759 43.544203)",,,,,
374085546,,Via Ca' Lupo,residential,False,False,57.273,"LINESTRING (12.6548198 43.5426886, 12.6552061 43.5431209)",,,,,
96730989,,Via Leonardo da Vinci,residential,False,True,247.65800000000002,"LINESTRING (12.6548198 43.5426886, 12.6543207 43.5427825, 12.6542382 43.5428098, 12.6541697 43.542864, 12.6541423 43.5429352, 12.6541454 43.5430078, 12.6543561 43.5434707, 12.6547787 43.5445066)",,,,,
374085546,,Via Ca' Lupo,residential,False,True,28.684,"LINESTRING (12.6548198 43.5426886, 12.6547842 43.5426316, 12.6547122 43.5424433)",,,,,
215829190,,Via Giovanni Santi,residential,False,False,64.33699999999999,"LINESTRING (12.6569759 43.544203, 12.6571212 43.5443394, 12.6573947 43.5444757, 12.6575948 43.5445558)",,,,,
215829190,,Via Giovanni Santi,residential,False,True,188.051,"LINESTRING (12.6569759 43.544203, 12.6565997 43.5435772, 12.6565466 43.5434842, 12.6565289 43.5434035, 12.6565499 43.5433242, 12.6566231 43.5432384, 12.6570289 43.5429646, 12.6572791 43.5428033)",,,,,
374085546,,Via Ca' Lupo,residential,False,True,211.142,"LINESTRING (12.6569759 43.544203, 12.6566741 43.5443054, 12.656567 43.544306, 12.6560859 43.5441143, 12.6560065 43.5440507, 12.6552061 43.5431209)",,,,,
96731011,,Via Giuseppe Ungaretti,residential,False,False,47.383,"LINESTRING (12.6570023 43.5463984, 12.6567515 43.546013)",,,,,
96730993,,Via Raffaello Sanzio,residential,False,False,222.706,"LINESTRING (12.6570023 43.5463984, 12.656751 43.5464807, 12.6566369 43.5464978, 12.6565238 43.5464942, 12.6554009 43.5462784, 12.6552309 43.5462206, 12.6550871 43.546147, 12.6545533 43.5457837)",,,,,
96730967,,Via Rossini,residential,False,False,67.636,"LINESTRING (12.653403 43.5449586, 12.6526437 43.5452176)",,,,,
96730967,,Via Rossini,residential,False,True,73.334,"LINESTRING (12.653403 43.5449586, 12.6542317 43.5446863)",,,,,
96730993,,Via Raffaello Sanzio,residential,False,True,70.743,"LINESTRING (12.653403 43.5449586, 12.6540269 43.5454061)",,,,,
253695014,,Via Bramante,residential,False,True,72.128,"LINESTRING (12.653403 43.5449586, 12.6533464 43.5448844, 12.6529698 43.544391)",,,,,
215829188,,Via Caduti di Nassiriya,residential,False,True,219.80400000000006,"LINESTRING (12.6557833 43.541585, 12.6564416 43.5414301, 12.6568733 43.541396, 12.6571468 43.5414084, 12.6574118 43.5414301, 12.6576127 43.5414859, 12.6577794 43.5416036, 12.6578393 43.541709, 12.6578093 43.5418763, 12.6577556 43.5420325)",,,,,
96731012,,Via Catria,residential,False,False,11.963,"LINESTRING (12.6572537 43.5426973, 12.6572791 43.5428033)",,,,,
96730969,,Via Salvo D'Acquisto,residential,False,True,85.142,"LINESTRING (12.6572537 43.5426973, 12.6576035 43.5423358, 12.6576905 43.5422065, 12.6577556 43.5420325)",,,,,
96731012,,Via Catria,residential,False,True,102.48599999999999,"LINESTRING (12.6572537 43.5426973, 12.6572003 43.54265, 12.6571141 43.5426243, 12.6569572 43.5426178, 12.6565272 43.5426519, 12.6563247 43.5426893, 12.6560474 43.5427629)",,,,,
253695008,,,residential,False,True,65.864,"LINESTRING (12.6560474 43.5427629, 12.6556669 43.5422387)",,,,,
96731012,,Via Catria,residential,False,False,102.486,"LINESTRING (12.6560474 43.5427629, 12.6563247 43.5426893, 12.6565272 43.5426519, 12.6569572 43.5426178, 12.6571141 43.5426243, 12.6572003 43.54265, 12.6572537 43.5426973)",,,,,
96731012,,Via Catria,residential,False,True,78.743,"LINESTRING (12.6560474 43.5427629, 12.6558157 43.5428422, 12.6552061 43.5431209)",,,,,
96730998,,,residential,False,False,117.169,"LINESTRING (12.6562906 43.5450213, 12.6575948 43.5445558)",,,,,
104528471,,Via Luis Alberto Corvalan,residential,False,True,116.04699999999997,"LINESTRING (12.6507113 43.5413876, 12.6505153 43.5414527, 12.6504285 43.5414926, 12.6502382 43.5416362, 12.6501525 43.5416882, 12.650064 43.5417242, 12.6499577 43.5417493, 12.6497819 43.5417647, 12.6494376 43.5417744)",,,,,
104528474,,Via Venezia,residential,False,False,474.17099999999994,"LINESTRING (12.6510799 43.5441158, 12.6515534 43.5439128, 12.6517898 43.5437897, 12.6519808 43.5436447, 12.6522899 43.5433965, 12.6524384 43.5431944, 12.6525081 43.5430845, 12.652496 43.5429901, 12.6524417 43.5429311, 12.6522491 43.5428104, 12.6520467 43.5427409, 12.6518063 43.542695, 12.6512995 43.5426202, 12.6507633 43.5425707, 12.6498652 43.542197, 12.6496773 43.5420981, 12.649544 43.5420146, 12.6494561 43.5419289, 12.6494343 43.5418752, 12.6494376 43.5417744)",,,,,
104528474,,Via Venezia,residential,False,True,181.89,"LINESTRING (12.6510799 43.5441158, 12.6510263 43.5441832, 12.65102 43.5442729, 12.6511198 43.5444311, 12.651241 43.5445695, 12.6513865 43.5446859, 12.6516078 43.5447892, 12.6518351 43.5448639, 12.651929 43.5449144, 12.6523303 43.5452257, 12.6523872 43.5453065)",,,,,
253695017,,,residential,False,False,62.223,"LINESTRING (12.6510799 43.5441158, 12.6510064 43.5441085, 12.6509008 43.5441271, 12.6507984 43.5441955, 12.6505393 43.5444621)",,,,,
104528471,,Via Luis Alberto Corvalan,residential,False,False,116.047,"LINESTRING (12.6494376 43.5417744, 12.6497819 43.5417647, 12.6499577 43.5417493, 12.650064 43.5417242, 12.6501525 43.5416882, 12.6502382 43.5416362, 12.6504285 43.5414926, 12.6505153 43.5414527, 12.6507113 43.5413876)",,,,,
104528471,,Via Luis Alberto Corvalan,residential,False,True,67.818,"LINESTRING (12.6494376 43.5417744, 12.6493345 43.5417676, 12.6489306 43.5416844, 12.6489007 43.5416561, 12.6488686 43.5415122, 12.6488014 43.5415182)",,,,,
104528474,,Via Venezia,residential,False,True,474.17100000000005,"LINESTRING (12.6494376 43.5417744, 12.6494343 43.5418752, 12.6494561 43.5419289, 12.649544 43.5420146, 12.6496773 43.5420981, 12.6498652 43.542197, 12.6507633 43.5425707, 12.6512995 43.5426202, 12.6518063 43.542695, 12.6520467 43.5427409, 12.6522491 43.5428104, 12.6524417 43.5429311, 12.652496 43.5429901, 12.6525081 43.5430845, 12.6524384 43.5431944, 12.6522899 43.5433965, 12.6519808 43.5436447, 12.6517898 43.5437897, 12.6515534 43.5439128, 12.6510799 43.5441158)",,,,,
373901559,,Piazza Papa Giovanni XXIII,residential,False,True,32.628,"LINESTRING (12.6491915 43.5484594, 12.6488228 43.5485806)",,,,,
373901566,,Via Luperti,residential,False,False,32.523,"LINESTRING (12.6491915 43.5484594, 12.6495582 43.5483373)",,,,,
374071543,,Via Angelo Celli,residential,False,False,28.886,"LINESTRING (12.6470355 43.5458692, 12.6467273 43.5460018)",,,,,
374071543,,Via Angelo Celli,residential,False,True,32.1,"LINESTRING (12.6470355 43.5458692, 12.6473832 43.5457284)",,,,,
174325591,,Via Don Giuseppe Celli,residential,True,False,92.971,"LINESTRING (12.6482555 43.5469925, 12.64873 43.5477546)",,,,,
373898159,,Via Giacomo Leopardi,residential,True,False,45.655,"LINESTRING (12.6482555 43.5469925, 12.6479806 43.5466335)",,,,,
373898161,,Via Luzi,residential,True,False,33.136,"LINESTRING (12.6482555 43.5469925, 12.6478758 43.5471068)",,,,,
224040811,,Via Bencivenne Paganucci,residential,True,False,77.966,"LINESTRING (12.6493118 43.5448097, 12.6489007 43.544175)",,,,,
224040814,,,residential,False,True,9.794,"LINESTRING (12.6493118 43.5448097, 12.6494276 43.544783)",,,,,
253720939,,Via Marconi,residential,True,False,12.965,"LINESTRING (12.648097 43.5454388, 12.6482454 43.5453938)",,,,,
1200808686,,Via Gaetano Lapis,residential,True,False,47.892,"LINESTRING (12.648097 43.5454388, 12.647822 43.545057)",,,,,
174325574,,Via Angelo Celli,residential,True,False,32.368,"LINESTRING (12.6477455 43.5455796, 12.648097 43.5454388)",,,,,
374071543,,Via Angelo Celli,residential,False,False,33.562,"LINESTRING (12.6477455 43.5455796, 12.6473832 43.5457284)",,,,,
373898160,,Via Imbriano Alessandri,residential,True,False,85.285,"LINESTRING (12.6477455 43.5455796, 12.6477828 43.5456693, 12.6480028 43.5459823, 12.6480529 43.5460555, 12.6481968 43.546272)",,,,,
174325577,,,residential,False,True,27.283,"LINESTRING (12.6506601 43.5479636, 12.6507906 43.54819)",,,,,
385398571,,Via dell'ospedale,residential,True,False,27.124,"LINESTRING (12.6506601 43.5479636, 12.6503556 43.5480675)",,,,,
385398570,,Via dell'ospedale,residential,False,False,34.43,"LINESTRING (12.6506601 43.5479636, 12.6509643 43.5478841, 12.6510681 43.5478857)",,,,,
374071543,,Via Angelo Celli,residential,False,False,32.1,"LINESTRING (12.6473832 43.5457284, 12.6470355 43.5458692)",,,,,
374071543,,Via Angelo Celli,residential,False,True,33.562,"LINESTRING (12.6473832 43.5457284, 12.6477455 43.5455796)",,,,,
373898163,,Via del Torrione,residential,False,False,75.529,"LINESTRING (12.6473832 43.5457284, 12.6470242 43.5452618, 12.6469575 43.5451251)",,,,,
373901565,,Via dell'ospedale,residential,True,False,31.228,"LINESTRING (12.6495582 43.5483373, 12.64991 43.5482196)",,,,,
373901566,,Via Luperti,residential,False,True,32.523,"LINESTRING (12.6495582 43.5483373, 12.6491915 43.5484594)",,,,,
416235027,,Corso XX Settembre,residential,True,False,28.473,"LINESTRING (12.6495582 43.5483373, 12.6494081 43.5481055)",,,,,
373898158,,Via Gaetano Lapis,residential,True,False,28.075,"LINESTRING (12.64991 43.5482196, 12.649763 43.5479907)",,,,,
1203786723,,Via dell'ospedale,residential,False,False,39.696,"LINESTRING (12.64991 43.5482196, 12.6503556 43.5480675)",,,,,
493223279,SP29,,secondary,False,False,37.561,"LINESTRING (12.6467515 43.5447668, 12.6466124 43.5450892)",,,,,
1267939642,SP29,,secondary,False,True,42.651,"LINESTRING (12.6467515 43.5447668, 12.6469146 43.5444019)",,,,,
224040809,,Largo Eliseo Mattiacci,residential,True,False,49.848,"LINESTRING (12.6467515 43.5447668, 12.6469221 43.5448773, 12.6469957 43.5449461, 12.6470201 43.5450065, 12.6470169 43.5450545, 12.6469963 43.5450952, 12.6469575 43.5451251)",,,,,
373898150,,Piazza Giacomo Matteotti,residential,True,False,32.169,"LINESTRING (12.6486031 43.5468503, 12.6482555 43.5469925)",,,,,
373898164,,Via Fonte del Duomo,residential,True,False,31.425,"LINESTRING (12.6486031 43.5468503, 12.6489567 43.5467312)",,,,,
174325571,,Via Fonte del Duomo,residential,True,False,67.101,"LINESTRING (12.6497306 43.5464643, 12.6504983 43.5462308)",,,,,
374071559,,Via Atanagi,residential,True,False,32.545,"LINESTRING (12.6497306 43.5464643, 12.6499032 43.5467289)",,,,,
174325572,,Via Porta Vittoria,residential,True,False,24.358,"LINESTRING (12.6469146 43.5444019, 12.6470606 43.5445937)",,,,,
374081429,SP29,Viale della Vittoria,secondary,False,True,47.324,"LINESTRING (12.6469146 43.5444019, 12.647092 43.5439962)",,,,,
1267939642,SP29,,secondary,False,False,42.651,"LINESTRING (12.6469146 43.5444019, 12.6467515 43.5447668)",,,,,
174325583,,Via della Campana,residential,False,False,15.628,"LINESTRING (12.6503683 43.5489329, 12.6502864 43.5488055)",,,,,
253720944,,Via 22 agosto,residential,True,False,38.639,"LINESTRING (12.6503683 43.5489329, 12.6507936 43.5487725)",,,,,
174325571,,Via Fonte del Duomo,residential,True,False,69.074,"LINESTRING (12.6489567 43.5467312, 12.6497306 43.5464643)",,,,,
373898158,,Via Gaetano Lapis,residential,True,False,31.385,"LINESTRING (12.6489567 43.5467312, 12.6487936 43.5464749)",,,,,
374081426,,Via Flaminia,secondary,False,False,31.082,"LINESTRING (12.6504983 43.5462308, 12.6506457 43.5464891)",2,,,,
374081426,,Via Flaminia,secondary,False,True,31.723000000000003,"LINESTRING (12.6504983 43.5462308, 12.6504727 43.5461834, 12.6504191 43.5460843, 12.6503546 43.5459652)",2,,,,
174325573,,Via Purgotti,residential,True,False,27.931,"LINESTRING (12.6478758 43.5471068, 12.6477078 43.5468871)",,,,,
373898161,,Via Luzi,residential,True,False,34.525,"LINESTRING (12.6478758 43.5471068, 12.6474854 43.5472346)",,,,,
253720927,,Via Flaminia,secondary,True,False,19.224,"LINESTRING (12.6506388 43.5499095, 12.6505855 43.5498703, 12.6505385 43.5498441, 12.6505226 43.5498301, 12.6504883 43.5497791)",,,,,
215823766,SS424,Via Mameli,secondary,False,True,14.621,"LINESTRING (12.6561352 43.5470096, 12.6563161 43.5470195)",,,,,
215823766,SS424,Via Mameli,secondary,False,False,50.946,"LINESTRING (12.6561352 43.5470096, 12.6557804 43.5469724, 12.6555937 43.5469376, 12.6555154 43.546923)",,,,,
215823766,SS424,Via Mameli,secondary,False,True,13.619,"LINESTRING (12.6523872 43.5453065, 12.6525532 43.5452836)",,,,,
