osmid,oneway,highway,reversed,length,geometry,ref,name,junction,bridge,lanes,maxspeed
157833257,False,residential,True,101.506,"LINESTRING (14.8281401 40.9177962, 14.8285241 40.9176259, 14.8291918 40.9173472)",,Via Aldo Moro,,,,
157619255,True,tertiary,False,4.841,"LINESTRING (14.8282923 40.9183377, 14.8282429 40.9183601)",,,roundabout,,,
157619253,True,tertiary,False,58.438,"LINESTRING (14.833189 40.9197016, 14.8332233 40.9199606, 14.8332302 40.9202258)",,Via Roma,,,,
"[157839243, 157839244, 253332047]",False,residential,False,30.76,"LINESTRING (14.833189 40.9197016, 14.833316 40.9196637, 14.8334767 40.9196162, 14.8335295 40.9196)",,,,yes,,
157619255,True,tertiary,False,2.804,"LINESTRING (14.8283478 40.9182257, 14.828349 40.9182509)",,,roundabout,,,
224714446,True,tertiary,False,19.078,"LINESTRING (14.8278629 40.9181134, 14.828087 40.918141)",,Via Appia,,,,
157619255,True,tertiary,False,12.193999999999999,"LINESTRING (14.828087 40.918141, 14.828139 40.9181222, 14.8281683 40.9181182, 14.8282258 40.9181218)",,,roundabout,,,
157619255,True,tertiary,False,5.108,"LINESTRING (14.828033 40.918296, 14.8280179 40.9182515)",,,roundabout,,,
157619276,True,residential,False,18.089,"LINESTRING (14.8282258 40.9181218, 14.8282781 40.917964)",,Via Roma,,,,
157619255,True,tertiary,False,16.255,"LINESTRING (14.8282258 40.9181218, 14.8282945 40.9181499, 14.82833 40.9181843, 14.8283478 40.9182257)",,,roundabout,,,
157619279,True,tertiary,False,20.135,"LINESTRING (14.8280179 40.9182515, 14.8278629 40.9181134)",,Via Appia,,,,
157619255,True,tertiary,False,14.129,"LINESTRING (14.8280179 40.9182515, 14.828024 40.9182082, 14.8280466 40.9181721, 14.828087 40.918141)",,,roundabout,,,
157619263,True,residential,False,9.555,"LINESTRING (14.8284262 40.918162, 14.8284864 40.9182349)",,Via Roma,,,,
224714445,True,residential,False,9.673,"LINESTRING (14.8284262 40.918162, 14.8283478 40.9182257)",,Via Roma,,,,
157619289,True,unclassified,False,27.018,"LINESTRING (14.8282429 40.9183601, 14.827959 40.9184742)",SP41,Via Ferrovia,,,,
157619255,True,tertiary,False,20.806,"LINESTRING (14.8282429 40.9183601, 14.8281863 40.9183684, 14.8281133 40.9183567, 14.828066 40.9183317, 14.828033 40.918296)",,,roundabout,,,
157619264,True,tertiary,False,10.866,"LINESTRING (14.8285211 40.9183161, 14.82863 40.9183688)",,Via Roma,,,,
224714442,True,tertiary,False,28.585,"LINESTRING (14.82863 40.9183688, 14.8282923 40.9183377)",,Via Roma,,,,
157623545,False,tertiary,True,68.32600000000001,"LINESTRING (14.82863 40.9183688, 14.8293756 40.9185998, 14.8293824 40.9186019)",,Via Roma,,,2,
224714448,True,unclassified,False,20.768,"LINESTRING (14.827959 40.9184742, 14.828033 40.918296)",SP41,,,,,
157619265,False,residential,False,21.968,"LINESTRING (14.8282781 40.917964, 14.8281401 40.9177962)",,,,,,
157619290,True,residential,False,25.296,"LINESTRING (14.8282781 40.917964, 14.8283699 40.9180915, 14.8284262 40.918162)",,,,,,
157620725,True,residential,False,35.823,"LINESTRING (14.832833 40.9203429, 14.8332302 40.9202258)",,Piazza Umberto I,,,,
157623538,True,tertiary,False,152.058,"LINESTRING (14.832833 40.9203429, 14.8322564 40.9198264, 14.8320303 40.9196801, 14.8318946 40.9195521, 14.8318219 40.9193964, 14.8317381 40.9192741)",,Via Melfi,,,,
157620728,True,tertiary,False,72.26299999999999,"LINESTRING (14.8332368 40.9212079, 14.8331976 40.9211605, 14.8331067 40.9210503, 14.8330289 40.9208334, 14.8329901 40.9206614, 14.8329764 40.9205973)",,Piazza Umberto I,,,,
157620740,True,tertiary,False,13.988,"LINESTRING (14.8332368 40.9212079, 14.8332538 40.9211803, 14.8332943 40.9211531, 14.8333326 40.9211436, 14.8333643 40.9211436)",,Piazza Umberto I,roundabout,,,
157620734,True,residential,False,91.13399999999999,"LINESTRING (14.8332528 40.9212794, 14.8331496 40.9214336, 14.8330906 40.9215836, 14.832994 40.9217032, 14.8329001 40.921711, 14.8328331 40.9216623, 14.8326594 40.9215002)",,2° Rampa San Pasquale,,,,
157620740,True,tertiary,False,8.247,"LINESTRING (14.8332528 40.9212794, 14.8332356 40.9212489, 14.8332368 40.9212079)",,Piazza Umberto I,roundabout,,,
157620740,True,tertiary,False,18.298000000000002,"LINESTRING (14.8334545 40.9211943, 14.8334647 40.9212327, 14.8334567 40.9212625, 14.8334473 40.9212766, 14.8334204 40.9212993, 14.8333999 40.921309, 14.8333612 40.9213175)",,Piazza Umberto I,roundabout,,,
443247780,True,residential,False,29.528,"LINESTRING (14.8334545 40.9211943, 14.8336115 40.9212158, 14.8338013 40.9211945)",,Piazza Umberto I,,,,
157620733,True,residential,False,19.654,"LINESTRING (14.8331945 40.9205782, 14.8331388 40.9206067, 14.833045 40.9206145, 14.8329764 40.9205973)",,Piazza Umberto I,,,,
157839237,True,tertiary,False,66.486,"LINESTRING (14.8331945 40.9205782, 14.8331552 40.9207322, 14.8332552 40.9209545, 14.8333643 40.9211436)",,Piazza Umberto I,,,,
157620736,True,tertiary,False,21.455,"LINESTRING (14.8332706 40.921494, 14.8332807 40.9213012)",,Piazza Umberto I,,,,
157623544,False,tertiary,False,105.911,"LINESTRING (14.8332706 40.921494, 14.8332166 40.9215992, 14.833093 40.921853, 14.8329331 40.9220916, 14.8327553 40.9223618)",,Via Manfredi,,,,
157623541,True,tertiary,False,10.792,"LINESTRING (14.833317 40.9214035, 14.8332706 40.921494)",,Piazza Umberto I,,,,
157620740,True,tertiary,False,9.814,"LINESTRING (14.8333643 40.9211436, 14.8334026 40.9211528, 14.8334318 40.9211692, 14.8334545 40.9211943)",,Piazza Umberto I,roundabout,,,
157620726,True,residential,False,14.475,"LINESTRING (14.8335331 40.9213262, 14.8333612 40.9213175)",,Piazza Umberto I,,,,
157620737,True,residential,False,20.088,"LINESTRING (14.8335331 40.9213262, 14.833317 40.9214035)",,Piazza Umberto I,,,,
157620726,True,residential,False,16.554,"LINESTRING (14.8338013 40.9211945, 14.8336887 40.9212671, 14.8336449 40.9212837)",,Piazza Umberto I,,,,
157839236,False,residential,False,29.65,"LINESTRING (14.8338013 40.9211945, 14.8338906 40.9211575, 14.8341108 40.9210664)",,Piazza Umberto I,,,,
157619253,True,tertiary,False,134.55,"LINESTRING (14.8317381 40.9192741, 14.8324204 40.9194078, 14.8328911 40.919494, 14.8330571 40.9195711, 14.833189 40.9197016)",,Via Roma,,,,
157623545,False,tertiary,False,127.822,"LINESTRING (14.8317381 40.9192741, 14.8308647 40.9190611, 14.8303063 40.9188881)",,Via Roma,,,2,
157620728,True,tertiary,False,30.747,"LINESTRING (14.8329764 40.9205973, 14.832833 40.9203429)",,Piazza Umberto I,,,,
1253945460,False,residential,True,68.59,"LINESTRING (14.8329764 40.9205973, 14.8327379 40.9205188, 14.8326116 40.9205439, 14.8324032 40.9207408, 14.8323474 40.920796)",,1° Rampa San Pasquale,,,,
157623541,True,tertiary,False,10.259,"LINESTRING (14.8333612 40.9213175, 14.833317 40.9214035)",,Piazza Umberto I,,,,
157620740,True,tertiary,False,7.122,"LINESTRING (14.8333612 40.9213175, 14.833321 40.9213154, 14.8332807 40.9213012)",,Piazza Umberto I,roundabout,,,
157839237,True,tertiary,False,39.515,"LINESTRING (14.8332302 40.9202258, 14.8332351 40.9204188, 14.8331945 40.9205782)",,Piazza Umberto I,,,,
157620740,True,tertiary,False,3.372,"LINESTRING (14.8332807 40.9213012, 14.8332528 40.9212794)",,Piazza Umberto I,roundabout,,,
253332051,True,tertiary,False,15.912,"LINESTRING (14.8329118 40.9226271, 14.8327382 40.9225699)",,Via Angelo Mastroberardino,,,,
"[158021668, 158021673, 108209527, 157623547, 157623548]",False,tertiary,False,392.667,"LINESTRING (14.8329118 40.9226271, 14.8331281 40.9227307, 14.8339945 40.923112, 14.8340998 40.9231528, 14.8343222 40.923253, 14.8345778 40.9233656, 14.8348126 40.9234351, 14.8349969 40.9234164, 14.8351549 40.9233732, 14.835313 40.9232885, 14.8360035 40.9222099, 14.8360411 40.9221511, 14.8361585 40.9219677)",,"['Via Appia', 'Via Angelo Mastroberardino']",,yes,,
157623552,True,tertiary,False,16.472,"LINESTRING (14.8326779 40.9224979, 14.8327553 40.9223618)",,Via Manfredi,,,,
157623553,True,tertiary,False,7.349,"LINESTRING (14.8326779 40.9224979, 14.8326943 40.9224953, 14.8327142 40.9224969, 14.8327321 40.9225037, 14.8327401 40.922509, 14.832751 40.9225217)",,,roundabout,,,
157623553,True,tertiary,False,3.324,"LINESTRING (14.832751 40.9225217, 14.8327555 40.9225361, 14.8327532 40.9225511)",,,roundabout,,,
157623553,True,tertiary,False,5.992999999999999,"LINESTRING (14.8327382 40.9225699, 14.8327217 40.9225785, 14.8327111 40.9225812, 14.8326911 40.922582, 14.8326719 40.9225776)",,,roundabout,,,
157623542,True,tertiary,False,13.583,"LINESTRING (14.8326719 40.9225776, 14.8325528 40.9226602)",SP23,Via Manfredi,,,,
157623553,True,tertiary,False,4.808999999999999,"LINESTRING (14.8326719 40.9225776, 14.8326559 40.9225686, 14.8326461 40.9225578, 14.8326406 40.9225433)",,,roundabout,,,
157623546,True,tertiary,False,15.779,"LINESTRING (14.8327532 40.9225511, 14.8329118 40.9226271)",,Via Angelo Mastroberardino,,,,
157623553,True,tertiary,False,2.441,"LINESTRING (14.8327532 40.9225511, 14.8327382 40.9225699)",,,roundabout,,,
253332050,True,tertiary,False,17.784,"LINESTRING (14.8327553 40.9223618, 14.832751 40.9225217)",,Via Manfredi,,,,
157623544,False,tertiary,True,105.911,"LINESTRING (14.8327553 40.9223618, 14.8329331 40.9220916, 14.833093 40.921853, 14.8332166 40.9215992, 14.8332706 40.921494)",,Via Manfredi,,,,
157623553,True,tertiary,False,6.3660000000000005,"LINESTRING (14.8326406 40.9225433, 14.832642 40.9225282, 14.8326478 40.9225172, 14.8326606 40.9225056, 14.8326779 40.9224979)",,,roundabout,,,
157833261,False,tertiary,False,35.019999999999996,"LINESTRING (14.8300666 40.9167714, 14.830116 40.9167313, 14.8303091 40.9166401, 14.8304164 40.9166057)",,,circular,,,
157833261,False,tertiary,True,14.366,"LINESTRING (14.8300666 40.9167714, 14.8300151 40.9168208, 14.8299953 40.9168854)",,,circular,,,
253332048,True,tertiary,False,36.972,"LINESTRING (14.8308781 40.9174042, 14.8304987 40.9172358)",,Via San Nicola,,,,
157837691,False,tertiary,False,51.457,"LINESTRING (14.8308781 40.9174042, 14.8310462 40.917578, 14.8310787 40.9177391, 14.8310308 40.9178155)",,Via San Nicola,,,,
157833256,True,unclassified,False,15.213,"LINESTRING (14.8298185 40.9168195, 14.8296758 40.9167353)",,Contrada Santissimo,,,,
157833251,True,unclassified,False,18.276,"LINESTRING (14.8299005 40.9170514, 14.8300056 40.9169075)",,,,,,
157833257,False,residential,False,68.029,"LINESTRING (14.8299005 40.9170514, 14.8291918 40.9173472)",,Via Aldo Moro,,,,
157833260,True,unclassified,False,26.691,"LINESTRING (14.8299005 40.9170514, 14.8298185 40.9168195)",,,,,,
157833263,True,unclassified,False,33.081,"LINESTRING (14.8296758 40.9167353, 14.8299578 40.9167617, 14.8300666 40.9167714)",,Contrada Santissimo,,,,
157833261,False,tertiary,False,17.811,"LINESTRING (14.8308032 40.917034, 14.8307477 40.9171, 14.8306786 40.9171632)",,,circular,,,
157833261,False,tertiary,True,19.569000000000003,"LINESTRING (14.8308032 40.917034, 14.8308125 40.9169581, 14.8307973 40.916859)",,,circular,,,
158014769,True,residential,False,15.528,"LINESTRING (14.8304164 40.9166057, 14.8304494 40.9164683)",,Contrada Santissimo,,,,
157833261,False,tertiary,False,19.754,"LINESTRING (14.8304164 40.9166057, 14.8305666 40.9166178, 14.8306282 40.916661)",,,circular,,,
157833261,False,tertiary,True,35.02,"LINESTRING (14.8304164 40.9166057, 14.8303091 40.9166401, 14.830116 40.9167313, 14.8300666 40.9167714)",,,circular,,,
157833267,True,tertiary,False,21.107,"LINESTRING (14.8307973 40.916859, 14.8309847 40.9169854)",,Via Antonio Gramsci,,,,
157833261,False,tertiary,False,19.569000000000003,"LINESTRING (14.8307973 40.916859, 14.8308125 40.9169581, 14.8308032 40.917034)",,,circular,,,
157833261,False,tertiary,True,26.385,"LINESTRING (14.8307973 40.916859, 14.8306703 40.9166906, 14.8306282 40.916661)",,,circular,,,
157833261,False,tertiary,False,2.605,"LINESTRING (14.8300056 40.9169075, 14.8299953 40.9168854)",,,circular,,,
157833261,False,tertiary,True,20.884999999999998,"LINESTRING (14.8300056 40.9169075, 14.8300367 40.9169439, 14.8300907 40.9169868, 14.8301625 40.9170526)",,,circular,,,
157837688,False,residential,False,75.46300000000001,"LINESTRING (14.8310308 40.9178155, 14.830668 40.9178629, 14.8303958 40.9179029, 14.8302501 40.9179334, 14.8301992 40.9179447, 14.8301577 40.9179635)",,Piazza Leopoldo Cassese,,,,
157837691,False,tertiary,False,69.761,"LINESTRING (14.8310308 40.9178155, 14.8308763 40.9181377, 14.8308041 40.918206, 14.8306306 40.9183534)",,Via San Nicola,,,,
157837691,False,tertiary,True,51.45700000000001,"LINESTRING (14.8310308 40.9178155, 14.8310787 40.9177391, 14.8310462 40.917578, 14.8308781 40.9174042)",,Via San Nicola,,,,
157837688,False,residential,True,75.463,"LINESTRING (14.8301577 40.9179635, 14.8301992 40.9179447, 14.8302501 40.9179334, 14.8303958 40.9179029, 14.830668 40.9178629, 14.8310308 40.9178155)",,Piazza Leopoldo Cassese,,,,
157837689,True,residential,False,20.244,"LINESTRING (14.8301577 40.9179635, 14.8301642 40.9180246, 14.8301484 40.9180666, 14.8301294 40.9180861, 14.830065 40.9181068)",,Piazza Leopoldo Cassese,roundabout,,,
157837687,True,residential,False,42.885000000000005,"LINESTRING (14.829675 40.9179998, 14.8297305 40.9179624, 14.8298158 40.9179464, 14.8299545 40.9179416, 14.8300682 40.917941, 14.830113 40.9179461, 14.8301577 40.9179635)",,Piazza Leopoldo Cassese,roundabout,,,
1257414731,False,residential,False,40.326,"LINESTRING (14.829675 40.9179998, 14.8295761 40.9180068, 14.8293237 40.9180477, 14.8292071 40.918076)",,Piazza Leopoldo Cassese,,,,
157837686,False,residential,True,64.075,"LINESTRING (14.8297516 40.9180977, 14.8293824 40.9186019)",,Piazza Leopoldo Cassese,,,,
157837689,True,residential,False,13.097000000000001,"LINESTRING (14.8297516 40.9180977, 14.8297135 40.9180753, 14.8296893 40.9180389, 14.829675 40.9179998)",,Piazza Leopoldo Cassese,roundabout,,,
157837685,False,residential,True,55.456,"LINESTRING (14.830065 40.9181068, 14.8301373 40.9181692, 14.8306306 40.9183534)",,Piazza Leopoldo Cassese,,,,
157837689,True,residential,False,26.429,"LINESTRING (14.830065 40.9181068, 14.8298752 40.9181001, 14.8298076 40.9181044, 14.8297516 40.9180977)",,Piazza Leopoldo Cassese,roundabout,,,
157619263,True,residential,False,9.488,"LINESTRING (14.8284864 40.9182349, 14.8285211 40.9183161)",,Via Roma,,,,
157837690,False,residential,True,139.319,"LINESTRING (14.8284864 40.9182349, 14.828666 40.9181217, 14.8287832 40.9180338, 14.829238 40.9177548, 14.8294039 40.9176604, 14.8291918 40.9173472)",,Via Enrico De Nicola,,,,
157837685,False,residential,False,55.456,"LINESTRING (14.8306306 40.9183534, 14.8301373 40.9181692, 14.830065 40.9181068)",,Piazza Leopoldo Cassese,,,,
157837691,False,tertiary,False,65.67,"LINESTRING (14.8306306 40.9183534, 14.830562 40.9184217, 14.8303063 40.9188881)",,Via San Nicola,,,,
157837691,False,tertiary,True,69.761,"LINESTRING (14.8306306 40.9183534, 14.8308041 40.918206, 14.8308763 40.9181377, 14.8310308 40.9178155)",,Via San Nicola,,,,
157623545,False,tertiary,False,83.899,"LINESTRING (14.8303063 40.9188881, 14.8293824 40.9186019)",,Via Roma,,,2,
157623545,False,tertiary,True,127.822,"LINESTRING (14.8303063 40.9188881, 14.8308647 40.9190611, 14.8317381 40.9192741)",,Via Roma,,,2,
157837691,False,tertiary,True,65.67,"LINESTRING (14.8303063 40.9188881, 14.830562 40.9184217, 14.8306306 40.9183534)",,Via San Nicola,,,,
157839241,False,tertiary,False,29.607,"LINESTRING (14.8313369 40.9169776, 14.8309847 40.9169854)",,Via Antonio Gramsci,,yes,,
252879539,False,tertiary,True,12.636,"LINESTRING (14.8313369 40.9169776, 14.8314872 40.9169739)",,,,,,
157839240,False,residential,False,96.261,"LINESTRING (14.8313369 40.9169776, 14.8318217 40.9175069, 14.8319764 40.9176956)",,Via Antonio Gramsci,,,,
157928523,False,residential,True,25.413,"LINESTRING (14.8335295 40.9196, 14.8336648 40.9193956)",,Via Piazza,,,,
405560810,False,residential,False,95.04,"LINESTRING (14.8335295 40.9196, 14.8341055 40.9203356)",,Via Fiume,,,,
157839240,False,residential,True,77.357,"LINESTRING (14.8335295 40.9196, 14.8333108 40.9193377, 14.8330609 40.9190308, 14.8330436 40.9190091)",,Via Antonio Gramsci,,,,
"[157839243, 157839244, 253332047]",False,residential,True,30.759999999999998,"LINESTRING (14.8335295 40.9196, 14.8334767 40.9196162, 14.833316 40.9196637, 14.833189 40.9197016)",,,,yes,,
"[253332042, 157839235, 157839236]",False,residential,False,36.195,"LINESTRING (14.8341108 40.9210664, 14.8341639 40.9210445, 14.8344575 40.9209231, 14.8344886 40.92091)",,Piazza Umberto I,,yes,,
157839236,False,residential,True,29.65,"LINESTRING (14.8341108 40.9210664, 14.8338906 40.9211575, 14.8338013 40.9211945)",,Piazza Umberto I,,,,
157839865,False,residential,False,151.545,"LINESTRING (14.8341108 40.9210664, 14.8342077 40.9211882, 14.8344138 40.9213922, 14.8343746 40.9214608, 14.8343644 40.9214857, 14.8343451 40.9215331, 14.8339475 40.9216964, 14.83392 40.9216589, 14.8336449 40.9212837)",,Piazza Sparavigna,,,,
157620726,True,residential,False,10.515,"LINESTRING (14.8336449 40.9212837, 14.8335331 40.9213262)",,Piazza Umberto I,,,,
157839865,False,residential,True,151.545,"LINESTRING (14.8336449 40.9212837, 14.83392 40.9216589, 14.8339475 40.9216964, 14.8343451 40.9215331, 14.8343644 40.9214857, 14.8343746 40.9214608, 14.8344138 40.9213922, 14.8342077 40.9211882, 14.8341108 40.9210664)",,Piazza Sparavigna,,,,
253332042,False,residential,False,4.825,"LINESTRING (14.8344886 40.92091, 14.834539 40.9208892)",,Piazza Umberto I,,,,
"[1253899009, 1253899010, 157840508]",True,residential,False,168.70100000000002,"LINESTRING (14.8344886 40.92091, 14.8345611 40.9210305, 14.8348851 40.9212828, 14.8350331 40.9214318, 14.8352003 40.9216075, 14.8354015 40.9216984, 14.835546 40.9217498, 14.8356525 40.9217892, 14.8358198 40.921834, 14.835963 40.9218473)",,Via Santi Sabino e Romolo,,yes,,
"[253332042, 157839235, 157839236]",False,residential,True,36.195,"LINESTRING (14.8344886 40.92091, 14.8344575 40.9209231, 14.8341639 40.9210445, 14.8341108 40.9210664)",,Piazza Umberto I,,yes,,
157928518,True,residential,False,30.115000000000002,"LINESTRING (14.8340281 40.9186524, 14.8340698 40.9186655, 14.8340975 40.9187416, 14.834042 40.9188937)",,Piazza Giuseppe Garibaldi,,,,
206843813,False,residential,False,33.798,"LINESTRING (14.8340281 40.9186524, 14.8340507 40.9185898, 14.833765 40.9184871)",,,,,,
113972942,False,unclassified,False,169.823,"LINESTRING (14.838229 40.9187381, 14.8385784 40.9184764, 14.8387769 40.9182251, 14.8389351 40.9179089, 14.8391926 40.9175542, 14.8393102 40.9174732)",SP246,,,,,
"[313693336, 313693337, 157928512, 157928509]",False,"['unclassified', 'tertiary']",False,224.182,"LINESTRING (14.838229 40.9187381, 14.8382959 40.9188126, 14.8386008 40.9190478, 14.8386905 40.919122, 14.8381824 40.9196395, 14.8380408 40.9199543, 14.8379549 40.9200818, 14.8377632 40.9203376, 14.837662 40.9203684)",,"['Contrada Ischia', 'Largo Fiumitello']",,yes,,
206842063,False,residential,False,346.15199999999993,"LINESTRING (14.838229 40.9187381, 14.8382941 40.9185737, 14.8385006 40.9183528, 14.8387044 40.9179879, 14.8388037 40.9177265, 14.8387876 40.9176211, 14.8386964 40.917538, 14.838565 40.9175137, 14.8383838 40.9175413, 14.8378903 40.9178575, 14.8377669 40.9179305, 14.8375845 40.9179447, 14.8373204 40.9179798, 14.8369717 40.9179514, 14.8365491 40.9178555)",,,,,,
157928518,True,residential,False,48.967,"LINESTRING (14.834042 40.9188937, 14.8339344 40.9193265)",,Piazza Giuseppe Garibaldi,,,,
157928531,False,residential,False,3.882,"LINESTRING (14.8354868 40.9188256, 14.8354879 40.9187907)",SP5,Via Salita Palazzo,,,,
157928520,False,residential,False,57.184000000000005,"LINESTRING (14.8354868 40.9188256, 14.8353325 40.9189491, 14.8351057 40.9190098, 14.8349029 40.9190642)",,Piazza Municipio,,,,
1253911862,False,residential,True,77.891,"LINESTRING (14.8354868 40.9188256, 14.83547 40.9190648, 14.8354575 40.9194134, 14.8354744 40.9195249)",SP5,Via Vincenzo Belli,,,,
157928520,False,residential,True,57.184,"LINESTRING (14.8349029 40.9190642, 14.8351057 40.9190098, 14.8353325 40.9189491, 14.8354868 40.9188256)",,Piazza Municipio,,,,
157928534,True,residential,False,117.69300000000001,"LINESTRING (14.8349029 40.9190642, 14.8349684 40.9192461, 14.835069 40.9194402, 14.8350813 40.9194682, 14.8351628 40.9196527, 14.8351975 40.9197891, 14.8351975 40.9198678, 14.8351107 40.9199648, 14.8350509 40.9200571)",,Vico Carlo,,,,
157928538,True,residential,False,30.173,"LINESTRING (14.8349029 40.9190642, 14.8348682 40.9190799, 14.83456 40.9190187)",,Vico San Giovanniello,,,,
157928518,True,residential,False,71.477,"LINESTRING (14.8337539 40.9192609, 14.8340281 40.9186524)",,Piazza Giuseppe Garibaldi,,,,
157928523,False,residential,False,16.745,"LINESTRING (14.8337539 40.9192609, 14.8336648 40.9193956)",,Via Piazza,,,,
157928518,True,residential,False,16.829,"LINESTRING (14.8339344 40.9193265, 14.8337539 40.9192609)",,Piazza Giuseppe Garibaldi,,,,
157928539,True,residential,False,120.83699999999999,"LINESTRING (14.8354744 40.9195249, 14.8357372 40.9195801, 14.8359001 40.9196144, 14.8359459 40.919624, 14.8361697 40.919671, 14.8363857 40.9197136, 14.8368741 40.9197656)",,Via Pergola,,,,
1253911862,False,residential,False,77.891,"LINESTRING (14.8354744 40.9195249, 14.8354575 40.9194134, 14.83547 40.9190648, 14.8354868 40.9188256)",SP5,Via Vincenzo Belli,,,,
