osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,ref,maxspeed
74701034,Via Rubichi,tertiary,False,False,19.719,"LINESTRING (18.0983703 40.3265021, 18.098444 40.3263339)",,,,
373890374,Via Ventuno Aprile,tertiary,True,False,21.569,"LINESTRING (18.0983703 40.3265021, 18.0986025 40.3264228)",,,,
374793228,Via Dalmazia,tertiary,True,False,115.447,"LINESTRING (18.0930398 40.3253102, 18.0927716 40.3251227, 18.0927184 40.3250855, 18.0925839 40.3249915, 18.0924413 40.3248918, 18.0921342 40.3246681, 18.0920447 40.3246015)",,,,
74060033,Via Giuseppe Mazzini,unclassified,True,False,150.383,"LINESTRING (18.097726 40.3267013, 18.0968326 40.3255329)",,,,
373890374,Via Ventuno Aprile,tertiary,True,False,43.22,"LINESTRING (18.097726 40.3267013, 18.0979151 40.3266362, 18.0981907 40.3265414)",,,,
74060030,Via Vittorio Emanuele II,tertiary,True,False,97.667,"LINESTRING (18.0940795 40.3249318, 18.0930398 40.3253102)",,,,
74060049,Corso Umberto I,tertiary,True,False,102.249,"LINESTRING (18.0940795 40.3249318, 18.0944931 40.3256571, 18.0944322 40.3257771)",,,,
74060030,Via Vittorio Emanuele II,tertiary,True,False,53.730000000000004,"LINESTRING (18.0957419 40.324339, 18.0955479 40.3244183, 18.0951798 40.3245622)",,,,
74701023,Piazza Italia,tertiary,True,False,20.741,"LINESTRING (18.0957419 40.324339, 18.0957203 40.3243055, 18.0957141 40.3242685, 18.0957241 40.324232, 18.0957491 40.3241999, 18.0957864 40.3241758)",roundabout,,,
74060039,Via Giorgione,tertiary,True,False,40.665,"LINESTRING (18.1022629 40.325328, 18.1021234 40.3249781)",,,,
469954603,Strada Provinciale Lequile - San Pietro in Lama - Monteroni,tertiary,False,True,8.353,"LINESTRING (18.1022629 40.325328, 18.1023548 40.3253009)",,2,SP11,
74701015,Via Vittorio Veneto,residential,True,False,93.985,"LINESTRING (18.1006038 40.3266829, 18.1005782 40.3258379)",,,,
295964182,Via A. Conte,unclassified,True,False,71.487,"LINESTRING (18.1006038 40.3266829, 18.101447 40.3266735)",,,,
74060030,Via Vittorio Emanuele II,tertiary,True,False,65.971,"LINESTRING (18.0947936 40.324696, 18.0940795 40.3249318)",,,,
74701033,Via Regina Elena,unclassified,False,True,69.153,"LINESTRING (18.0947936 40.324696, 18.0944576 40.3241293)",,,,
74060041,Via Vittorio Emanuele III,unclassified,True,False,153.87,"LINESTRING (18.0932157 40.3273319, 18.0940407 40.3285645)",,,,
237886997,Via del Mare,tertiary,False,False,40.120000000000005,"LINESTRING (18.0932157 40.3273319, 18.0929134 40.327335, 18.0928535 40.3273313, 18.092743 40.3273245)",,2,,
373890374,Via Ventuno Aprile,tertiary,True,False,62.322,"LINESTRING (18.0992321 40.3262434, 18.0999086 40.326024)",,,,
74060033,Via Giuseppe Mazzini,unclassified,True,False,53.07900000000001,"LINESTRING (18.0968326 40.3255329, 18.096665 40.3253258, 18.0966027 40.3252476, 18.0965046 40.3251263)",,,,
74701039,Via D'Arpe,unclassified,True,False,80.797,"LINESTRING (18.0968326 40.3255329, 18.09676 40.3255185, 18.0967117 40.3255191, 18.0966739 40.3255329, 18.0962297 40.3259345, 18.096166 40.3259921)",,,,
374559155,,tertiary,False,False,24.691,"LINESTRING (18.0962784 40.3270429, 18.0965694 40.3270333)",,,,
"[493705256, 374559154]","['Piazza Falconieri', 'Via Lopez']",tertiary,True,False,112.837,"LINESTRING (18.0962784 40.3270429, 18.0956188 40.327326, 18.0955227 40.3273688, 18.0954735 40.3273769, 18.0954243 40.3273755, 18.0953388 40.3273656, 18.0952392 40.3273354, 18.0951363 40.3272977, 18.0950904 40.327274)",,,,
74060035,Via Colavita,unclassified,True,False,6.011,"LINESTRING (18.094108 40.3272938, 18.0940372 40.3272968)",,,,
493705247,Via Ventuno Aprile,tertiary,True,False,60.418,"LINESTRING (18.0999086 40.326024, 18.1005782 40.3258379)",,,,
493705248,Via V. Sabato,unclassified,True,False,144.96300000000002,"LINESTRING (18.0999086 40.326024, 18.0994499 40.3254654, 18.0989764 40.3249313)",,,,
259738706,Via Monsignor Don Antonio Giancane,unclassified,False,True,6.999,"LINESTRING (18.1023007 40.3266566, 18.1023832 40.3266541)",,,,
374793649,Via Martiri di Via Fani,tertiary,True,False,147.773,"LINESTRING (18.1023007 40.3266566, 18.1022633 40.325492, 18.1022629 40.325328)",,,,
499121483,Via Salvo D'Acquisto,unclassified,False,False,72.394,"LINESTRING (18.1023007 40.3266566, 18.1014939 40.3266727, 18.101447 40.3266735)",,,,
74701025,Via Quattro Novembre,unclassified,True,False,74.701,"LINESTRING (18.0999103 40.3266958, 18.0999086 40.326024)",,,,
295964182,Via A. Conte,unclassified,True,False,58.807,"LINESTRING (18.0999103 40.3266958, 18.1006038 40.3266829)",,,,
259738714,Via Alessandro Volta,unclassified,False,False,68.891,"LINESTRING (18.0940407 40.3285645, 18.0933158 40.3288446)",,,,
374559153,Via Spacciante,unclassified,False,False,33.119,"LINESTRING (18.0942949 40.3259635, 18.0942964 40.3260455, 18.0943097 40.3262611)",,,,
374793228,Via Dalmazia,tertiary,True,False,128.946,"LINESTRING (18.0942949 40.3259635, 18.0940519 40.325859, 18.0938283 40.3257433, 18.0932852 40.3254427, 18.0930398 40.3253102)",,,,
499816887,Corso Umberto I,unclassified,False,True,23.895,"LINESTRING (18.0942949 40.3259635, 18.0943359 40.3258861, 18.0944322 40.3257771)",,,,
74060046,Via Alessandro Pino,unclassified,True,False,115.15199999999999,"LINESTRING (18.0945924 40.325838, 18.0947765 40.3259081, 18.0949487 40.3259867, 18.0951964 40.3261113, 18.095457 40.3262041, 18.0957808 40.3263366)",,,,
259738691,Via L. Einaudi,unclassified,True,False,210.79000000000002,"LINESTRING (18.0945924 40.325838, 18.0948847 40.3254854, 18.0957 40.3252868, 18.0951798 40.3245622)",,,,
74701018,Via Tintoretto,unclassified,False,False,64.044,"LINESTRING (18.1002304 40.324292, 18.0998254 40.3247782)",,,,
74701018,Via Tintoretto,unclassified,False,True,111.035,"LINESTRING (18.1002304 40.324292, 18.1009345 40.32345)",,,,
493705246,Via Raffaello,unclassified,True,False,90.063,"LINESTRING (18.1002304 40.324292, 18.0995169 40.3236919)",,,,
74060035,Via Colavita,unclassified,True,False,73.188,"LINESTRING (18.0949562 40.3271784, 18.094519 40.327257, 18.0943638 40.3272772, 18.094108 40.3272938)",,,,
374558997,Vicolo Errico,residential,True,False,89.691,"LINESTRING (18.0949562 40.3271784, 18.0949729 40.327158, 18.0949803 40.3271366, 18.0949823 40.3271141, 18.0949782 40.3270943, 18.0949451 40.3270265, 18.0949068 40.3269686, 18.0948844 40.3269377, 18.0948492 40.3268961, 18.0946339 40.3267233, 18.0945521 40.3266504, 18.0944579 40.3265648, 18.0944242 40.3265221)",,,,
292245377,Via Alcide De Gasperi,tertiary,False,False,12.188,"LINESTRING (18.1014666 40.3279615, 18.1013984 40.3279474, 18.1013267 40.3279365)",,,,
292245377,Via Alcide De Gasperi,tertiary,False,True,61.182,"LINESTRING (18.1014666 40.3279615, 18.1015114 40.3279721, 18.101798 40.3280387, 18.102159 40.3281167)",,,,
374559157,Via Unità d'Italia,tertiary,False,False,143.22899999999998,"LINESTRING (18.1014666 40.3279615, 18.101466 40.3279175, 18.1014632 40.3277404, 18.1014486 40.3267797, 18.101447 40.3266735)",,,,
74060032,Via Michelangelo,unclassified,True,False,69.134,"LINESTRING (18.0991411 40.32444, 18.0998254 40.3247782)",,,,
74701034,Via Rubichi,tertiary,False,True,31.424,"LINESTRING (18.0991411 40.32444, 18.099041 40.3247121)",,,,
74701034,Via Rubichi,tertiary,False,False,89.219,"LINESTRING (18.0991411 40.32444, 18.0992959 40.3240686, 18.0995169 40.3236919)",,,,
927058870,Via D'Arpe,unclassified,True,False,50.336,"LINESTRING (18.0957808 40.3263366, 18.096166 40.3259921)",,,,
74060046,Via Alessandro Pino,unclassified,True,False,90.804,"LINESTRING (18.0957808 40.3263366, 18.0959493 40.3264771, 18.0960391 40.3265803, 18.096112 40.3267084, 18.0961995 40.3268077, 18.0962486 40.3269272, 18.0962784 40.3270429)",,,,
74060031,Via Tiziano,unclassified,True,False,72.654,"LINESTRING (18.1008993 40.3248258, 18.100265 40.3252652)",,,,
493705246,Via Raffaello,unclassified,True,False,82.089,"LINESTRING (18.1008993 40.3248258, 18.1002304 40.324292)",,,,
74701018,Via Tintoretto,unclassified,False,False,111.035,"LINESTRING (18.1009345 40.32345, 18.1002304 40.324292)",,,,
374559393,Via Caravaggio,unclassified,True,False,116.208,"LINESTRING (18.1009345 40.32345, 18.1010965 40.3235927, 18.1017883 40.324202, 18.1018453 40.3242277)",,,,
74060032,Via Michelangelo,unclassified,True,False,65.736,"LINESTRING (18.0998254 40.3247782, 18.100265 40.3252652)",,,,
74701018,Via Tintoretto,unclassified,False,True,64.044,"LINESTRING (18.0998254 40.3247782, 18.1002304 40.324292)",,,,
488348463,Via Conti di Lecce,unclassified,True,False,127.054,"LINESTRING (18.0919764 40.3245355, 18.0927692 40.3238965, 18.0930141 40.3237112)",,,,
74060046,Via Alessandro Pino,unclassified,True,False,15.175,"LINESTRING (18.0944322 40.3257771, 18.0945924 40.325838)",,,,
499816887,Corso Umberto I,unclassified,False,False,23.895,"LINESTRING (18.0944322 40.3257771, 18.0943359 40.3258861, 18.0942949 40.3259635)",,,,
295964211,Via Galileo Galilei,unclassified,False,True,42.108,"LINESTRING (18.0922217 40.3287338, 18.0920829 40.3283702)",,,,
74060032,Via Michelangelo,unclassified,True,False,71.32,"LINESTRING (18.100265 40.3252652, 18.1007577 40.3257851)",,,,
295964182,Via A. Conte,unclassified,True,False,56.701,"LINESTRING (18.0992415 40.326703, 18.0999103 40.3266958)",,,,
295964183,Via Ventiquattro Maggio,residential,True,False,51.111,"LINESTRING (18.0992415 40.326703, 18.0992321 40.3262434)",,,,
374559155,,tertiary,False,True,24.691,"LINESTRING (18.0965694 40.3270333, 18.0962784 40.3270429)",,,,
374559561,Via Roma,tertiary,True,False,57.635,"LINESTRING (18.0965694 40.3270333, 18.0971926 40.3268261)",,,,
493705247,Via Ventuno Aprile,tertiary,True,False,61.509,"LINESTRING (18.1007577 40.3257851, 18.1014304 40.3255778)",,,,
374559157,Via Unità d'Italia,tertiary,False,False,121.845,"LINESTRING (18.101447 40.3266735, 18.1014304 40.3255778)",,,,
374559157,Via Unità d'Italia,tertiary,False,True,143.22899999999998,"LINESTRING (18.101447 40.3266735, 18.1014486 40.3267797, 18.1014632 40.3277404, 18.101466 40.3279175, 18.1014666 40.3279615)",,,,
499121483,Via Salvo D'Acquisto,unclassified,False,True,72.394,"LINESTRING (18.101447 40.3266735, 18.1014939 40.3266727, 18.1023007 40.3266566)",,,,
499121480,Via Alcide De Gasperi,tertiary,True,False,45.358000000000004,"LINESTRING (18.0981945 40.3268916, 18.0981389 40.326866, 18.0978552 40.3267638, 18.097779 40.3267414, 18.097726 40.3267013)",,,,
493705285,Viale Trieste,tertiary,True,False,49.524,"LINESTRING (18.0946605 40.3227028, 18.0951905 40.3225155)",,,,
74701023,Piazza Italia,tertiary,True,False,19.811,"LINESTRING (18.0959879 40.3242129, 18.0960062 40.3242457, 18.0960102 40.3242812, 18.0959995 40.3243159, 18.0959752 40.3243463, 18.0959396 40.3243694)",roundabout,,,
374559320,Viale Giuseppe Garibaldi,tertiary,False,True,70.275,"LINESTRING (18.0959879 40.3242129, 18.096167 40.3241312, 18.0966939 40.3238817)",,,,
74701023,Piazza Italia,tertiary,True,False,19.378,"LINESTRING (18.0957864 40.3241758, 18.0958288 40.3241628, 18.0958744 40.3241603, 18.0959189 40.3241685, 18.0959579 40.3241866, 18.0959879 40.3242129)",roundabout,,,
74701027,Via Cavour,unclassified,True,False,119.729,"LINESTRING (18.0957864 40.3241758, 18.0957269 40.3241045, 18.0950656 40.3232499)",,,,
74701034,Via Rubichi,tertiary,False,False,62.779,"LINESTRING (18.100114 40.3227575, 18.1004192 40.3222431)",,,,
374559393,Via Caravaggio,unclassified,True,False,103.768,"LINESTRING (18.100114 40.3227575, 18.1009345 40.32345)",,,,
74701034,Via Rubichi,tertiary,False,True,115.576,"LINESTRING (18.100114 40.3227575, 18.0996368 40.3235043, 18.0995169 40.3236919)",,,,
295964186,,residential,False,False,100.785,"LINESTRING (18.0972839 40.3244418, 18.0965046 40.3251263)",,,,
469955502,Via Papa Giovanni XXIII,tertiary,True,False,32.11,"LINESTRING (18.0972839 40.3244418, 18.0975338 40.3246588)",,,,
493705285,Viale Trieste,tertiary,True,False,1.291,"LINESTRING (18.0946467 40.3227077, 18.0946605 40.3227028)",,,,
494082934,Via S. Giovanni Bosco,residential,False,True,205.798,"LINESTRING (18.0946467 40.3227077, 18.0941361 40.3221884, 18.0934777 40.3225534, 18.0938502 40.3230604)",,,,
74701034,Via Rubichi,tertiary,False,True,31.756,"LINESTRING (18.1014633 40.3204933, 18.1012888 40.320746)",,,,
