osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction,bridge,lanes
184421549,,Via Madonna delle Grazie,residential,False,False,99.994,"LINESTRING (14.5336199 40.9240436, 14.5337654 40.9240217, 14.5339357 40.9240203, 14.5348023 40.92409)",,,,
248796295,,,residential,False,False,68.361,"LINESTRING (14.5365046 40.9239562, 14.536847 40.9245139)",,,,
184421549,,Via Madonna delle Grazie,residential,False,False,158.07199999999997,"LINESTRING (14.5365046 40.9239562, 14.537525 40.923535, 14.5379299 40.9234237, 14.5382003 40.9233492)",,,,
184421549,,Via Madonna delle Grazie,residential,False,True,93.694,"LINESTRING (14.5365046 40.9239562, 14.5360996 40.9240754, 14.5354211 40.9241152)",,,,
184421549,,Via Madonna delle Grazie,residential,False,True,52.065,"LINESTRING (14.5354211 40.9241152, 14.5348023 40.92409)",,,,
184421549,,Via Madonna delle Grazie,residential,False,False,93.694,"LINESTRING (14.5354211 40.9241152, 14.5360996 40.9240754, 14.5365046 40.9239562)",,,,
60960560,,Via Papa Giovanni XXIII,residential,False,True,240.524,"LINESTRING (14.531128 40.9209739, 14.5320922 40.9230106)",,,,
60960970,,Via Monsignore Amilcare Boccio,residential,False,True,44.21,"LINESTRING (14.531128 40.9209739, 14.5306195 40.9210761)",,,,
60960970,,Via Monsignore Amilcare Boccio,residential,False,False,147.454,"LINESTRING (14.531128 40.9209739, 14.5319237 40.9208303, 14.5328173 40.9206176)",,,,
30595749,SS367,Via San Paolo Belsito,residential,False,True,34.859,"LINESTRING (14.5320922 40.9230106, 14.531759 40.9231974)",,,,
60960560,,Via Papa Giovanni XXIII,residential,False,False,240.524,"LINESTRING (14.5320922 40.9230106, 14.531128 40.9209739)",,,,
30595749,SS367,Via San Paolo Belsito,residential,False,False,166.223,"LINESTRING (14.5320922 40.9230106, 14.5330928 40.9224675, 14.5337351 40.9221802)",,,,
30595749,SS367,Via San Paolo Belsito,residential,False,False,34.859,"LINESTRING (14.531759 40.9231974, 14.5320922 40.9230106)",,,,
60960970,,Via Monsignore Amilcare Boccio,residential,False,False,107.699,"LINESTRING (14.5293793 40.9213209, 14.5306195 40.9210761)",,,,
477680974,,Via Alcide De Gasperi,residential,False,True,101.81200000000001,"LINESTRING (14.5293793 40.9213209, 14.5296165 40.92192, 14.5296837 40.9221132, 14.5297134 40.9222009)",,,,
"[678388344, 678388345, 542439958]",,,residential,False,True,213.205,"LINESTRING (14.5293793 40.9213209, 14.5293795 40.9212618, 14.5293932 40.9211385, 14.5293861 40.9210052, 14.5293834 40.9209462, 14.5293787 40.9208963, 14.5293861 40.9208755, 14.5294001 40.9208396, 14.5294708 40.9207502, 14.5295281 40.9206512, 14.5295198 40.9205887, 14.5294416 40.920455, 14.5294112 40.9203976, 14.529336 40.9202556, 14.5291898 40.9200205, 14.5289299 40.9197699, 14.528747 40.9196)",,,yes,
60960970,,Via Monsignore Amilcare Boccio,residential,False,False,187.062,"LINESTRING (14.5328173 40.9206176, 14.5330126 40.9205378, 14.5331255 40.9204098, 14.5333271 40.9201538, 14.5334158 40.9200868, 14.5345767 40.9196774)",,,,
60960970,,Via Monsignore Amilcare Boccio,residential,False,True,147.454,"LINESTRING (14.5328173 40.9206176, 14.5319237 40.9208303, 14.531128 40.9209739)",,,,
29491725,,Via Circumvallazione per Saviano,secondary,False,False,188.399,"LINESTRING (14.5345767 40.9196774, 14.5349104 40.9203113, 14.5354271 40.9210372, 14.5355076 40.9211476, 14.5355648 40.9211918)",,,,
29491725,,Via Circumvallazione per Saviano,secondary,False,True,92.65299999999999,"LINESTRING (14.5345767 40.9196774, 14.5342924 40.9191374, 14.5341941 40.9188965)",,,,
60960970,,Via Monsignore Amilcare Boccio,residential,False,True,187.06199999999998,"LINESTRING (14.5345767 40.9196774, 14.5334158 40.9200868, 14.5333271 40.9201538, 14.5331255 40.9204098, 14.5330126 40.9205378, 14.5328173 40.9206176)",,,,
477687484,,Via Senatore Cocozza,residential,True,False,6.62,"LINESTRING (14.5301097 40.9253445, 14.5300958 40.9252859)",,,,
178476552,,,residential,True,False,103.87199999999999,"LINESTRING (14.5310515 40.9255657, 14.5310821 40.9255598, 14.5311414 40.9255078, 14.5312484 40.9254139, 14.5312983 40.9253016, 14.53142 40.9250653, 14.5314753 40.9249246, 14.531522 40.9248018, 14.531545 40.9247678, 14.5315681 40.9247398)",,,,
477687484,,Via Senatore Cocozza,residential,True,False,87.35,"LINESTRING (14.5310515 40.9255657, 14.5309836 40.9255851, 14.5309142 40.9256078, 14.5308157 40.9255895, 14.5307521 40.925591, 14.5306725 40.9255789, 14.5305055 40.9255083, 14.5302728 40.9254121, 14.5301495 40.9253731, 14.5301097 40.9253445)",,,,
183203873,,Via Annibale,residential,False,False,87.42999999999999,"LINESTRING (14.5305393 40.9239485, 14.5305024 40.9238939, 14.5304131 40.9237865, 14.530371 40.9237358, 14.5302428 40.9235801, 14.5301108 40.9234197, 14.5300473 40.9233116, 14.5300277 40.9232662)",,,,
477688032,,Via Alberto da Nola,residential,True,False,60.217999999999996,"LINESTRING (14.5305393 40.9239485, 14.5305333 40.9238959, 14.5305373 40.9238568, 14.530587 40.9238177, 14.5307143 40.9237471, 14.5308833 40.9236585, 14.5310122 40.9235874)",,,,
184421579,,Via San Felice,residential,False,True,80.578,"LINESTRING (14.5300958 40.9252859, 14.5299572 40.9252532, 14.5296244 40.9252693, 14.5294139 40.925293, 14.5291606 40.9253582)",,,,
477687483,,Via Lugi Tansillo,residential,True,False,151.765,"LINESTRING (14.5300958 40.9252859, 14.5301176 40.9252333, 14.5301534 40.9251717, 14.5301753 40.9250079, 14.5301713 40.9248591, 14.5301514 40.9246848, 14.5301514 40.9245781, 14.5301614 40.924494, 14.5301986 40.9244199, 14.530227 40.9243632, 14.5303026 40.924252, 14.5303444 40.9242085, 14.530414 40.9241063, 14.5304776 40.9240477, 14.5305214 40.9240056)",,,,
477687483,,Via Lugi Tansillo,residential,True,False,6.525,"LINESTRING (14.5305214 40.9240056, 14.5305393 40.9239485)",,,,
178476553,SP81,Via Giovanni Merliano,residential,False,False,126.08299999999997,"LINESTRING (14.5305214 40.9240056, 14.5305403 40.924052, 14.5306744 40.9242911, 14.5307441 40.9243844, 14.5309158 40.9244816, 14.5313412 40.9246531, 14.5315681 40.9247398)",50,,,
30595760,SP217,,residential,False,True,133.092,"LINESTRING (14.5336137 40.9255357, 14.5337306 40.9249985, 14.5338558 40.9246706, 14.5338594 40.9244944, 14.5337866 40.9243711)",,,,
178476553,SP81,Via Giovanni Merliano,residential,False,True,76.501,"LINESTRING (14.5336137 40.9255357, 14.5334853 40.9254666, 14.533031 40.9252975, 14.5328068 40.9252201)",50,,,
178476553,SP81,Via Giovanni Merliano,residential,False,False,53.83,"LINESTRING (14.5315681 40.9247398, 14.5317864 40.9248233, 14.5321458 40.924949)",50,,,
178476553,SP81,Via Giovanni Merliano,residential,False,True,126.08299999999998,"LINESTRING (14.5315681 40.9247398, 14.5313412 40.9246531, 14.5309158 40.9244816, 14.5307441 40.9243844, 14.5306744 40.9242911, 14.5305403 40.924052, 14.5305214 40.9240056)",50,,,
178476553,SP81,Via Giovanni Merliano,residential,False,False,12.396,"LINESTRING (14.5321458 40.924949, 14.5322722 40.9250065)",50,,,
178476553,SP81,Via Giovanni Merliano,residential,False,True,53.83,"LINESTRING (14.5321458 40.924949, 14.5317864 40.9248233, 14.5315681 40.9247398)",50,,,
387525814,,,residential,False,False,130.065,"LINESTRING (14.5321458 40.924949, 14.5323903 40.9246011, 14.5329424 40.923947)",,,,
60960969,,Corso Tommaso Vitale,residential,False,False,114.679,"LINESTRING (14.5274142 40.9247268, 14.5274156 40.92446, 14.5273939 40.9243275, 14.5273332 40.9241049, 14.5272571 40.9239249, 14.5271609 40.9237228)",,,,
30595794,,Via San Paolino,residential,False,False,241.28300000000002,"LINESTRING (14.5281231 40.9233414, 14.5281552 40.9234233, 14.52826 40.923691, 14.5283843 40.9238282, 14.5285039 40.9240294, 14.5286558 40.9243218, 14.5287791 40.9245685, 14.5288409 40.9247024, 14.5291606 40.9253582)",,,,
30595794,,Via San Paolino,residential,False,True,9.556000000000001,"LINESTRING (14.5281231 40.9233414, 14.5281029 40.9233006, 14.5280833 40.9232609)",,,,
183203770,,Via Ottaviano Augusto,residential,True,False,94.57499999999999,"LINESTRING (14.5310122 40.9235874, 14.5306754 40.9233619, 14.530573 40.923305, 14.530522 40.9232959, 14.5302632 40.9232845, 14.5301228 40.9232768, 14.5300277 40.9232662)",,,,
477688032,,Via Alberto da Nola,residential,True,False,76.287,"LINESTRING (14.5310122 40.9235874, 14.5310666 40.9235574, 14.5314118 40.9233851, 14.531759 40.9231974)",,,,
183203770,,Via Ottaviano Augusto,residential,True,False,161.55700000000002,"LINESTRING (14.5300277 40.9232662, 14.5299364 40.9232469, 14.5297862 40.9232373, 14.5294619 40.9232468, 14.5286378 40.9232523, 14.5285412 40.9232701, 14.5284417 40.9232948, 14.5282854 40.9233171, 14.5281231 40.9233414)",,,,
183203873,,Via Annibale,residential,False,False,72.461,"LINESTRING (14.5300277 40.9232662, 14.5299996 40.9231794, 14.529818 40.9226341)",,,,
183203873,,Via Annibale,residential,False,True,87.43,"LINESTRING (14.5300277 40.9232662, 14.5300473 40.9233116, 14.5301108 40.9234197, 14.5302428 40.9235801, 14.530371 40.9237358, 14.5304131 40.9237865, 14.5305024 40.9238939, 14.5305393 40.9239485)",,,,
184421549,,Via Madonna delle Grazie,residential,False,False,52.065,"LINESTRING (14.5348023 40.92409, 14.5354211 40.9241152)",,,,
184421549,,Via Madonna delle Grazie,residential,False,True,99.994,"LINESTRING (14.5348023 40.92409, 14.5339357 40.9240203, 14.5337654 40.9240217, 14.5336199 40.9240436)",,,,
60960487,,,residential,True,False,3.716,"LINESTRING (14.5334876 40.9241557, 14.5334694 40.9241462, 14.5334543 40.924134)",,roundabout,,
178476553,SP81,Via Giovanni Merliano,residential,False,True,12.396,"LINESTRING (14.5322722 40.9250065, 14.5321458 40.924949)",50,,,
178476553,SP81,Via Giovanni Merliano,residential,False,False,50.845,"LINESTRING (14.5322722 40.9250065, 14.5323481 40.925041, 14.5326555 40.9251678, 14.5328068 40.9252201)",50,,,
178476553,SP81,Via Giovanni Merliano,residential,False,False,76.501,"LINESTRING (14.5328068 40.9252201, 14.533031 40.9252975, 14.5334853 40.9254666, 14.5336137 40.9255357)",50,,,
178476553,SP81,Via Giovanni Merliano,residential,False,True,50.845,"LINESTRING (14.5328068 40.9252201, 14.5326555 40.9251678, 14.5323481 40.925041, 14.5322722 40.9250065)",50,,,
245774550,,,residential,False,False,191.518,"LINESTRING (14.5373971 40.9198794, 14.5380691 40.920572, 14.5382327 40.9207484, 14.5383105 40.9209632, 14.5384968 40.9213647)",,,,
580907991,SS367,Via San Paolo Belsito,secondary,False,False,53.64,"LINESTRING (14.5373971 40.9198794, 14.5377279 40.919651, 14.537871 40.9195562)",,,,
580907991,SS367,Via San Paolo Belsito,secondary,False,True,49.992,"LINESTRING (14.5373971 40.9198794, 14.5370643 40.9201314, 14.5369765 40.9201974)",,,,
245774541,,,residential,False,False,114.178,"LINESTRING (14.5361899 40.9207889, 14.5367168 40.9217354)",,,,
580907991,SS367,Via San Paolo Belsito,secondary,False,False,93.241,"LINESTRING (14.5361899 40.9207889, 14.5369765 40.9201974)",,,,
580907991,SS367,Via San Paolo Belsito,secondary,False,True,36.766,"LINESTRING (14.5361899 40.9207889, 14.5358695 40.9210141)",,,,
245774550,,,residential,False,True,191.518,"LINESTRING (14.5384968 40.9213647, 14.5383105 40.9209632, 14.5382327 40.9207484, 14.5380691 40.920572, 14.5373971 40.9198794)",,,,
245774541,,,residential,False,True,114.178,"LINESTRING (14.5367168 40.9217354, 14.5361899 40.9207889)",,,,
248796295,,,residential,False,True,68.361,"LINESTRING (14.536847 40.9245139, 14.5365046 40.9239562)",,,,
30595751,SP217,,residential,True,False,34.754999999999995,"LINESTRING (14.5336378 40.9240803, 14.5336919 40.9241586, 14.5337866 40.9243711)",,,,
60960487,,,residential,True,False,18.48,"LINESTRING (14.5336378 40.9240803, 14.533636 40.924104, 14.5336247 40.9241262, 14.533605 40.9241447, 14.5335789 40.9241578, 14.5335486 40.9241643, 14.5335172 40.9241636, 14.5334876 40.9241557)",,roundabout,,
580907991,SS367,Via San Paolo Belsito,secondary,False,False,36.766,"LINESTRING (14.5358695 40.9210141, 14.5361899 40.9207889)",,,,
390223463,,,residential,True,False,161.313,"LINESTRING (14.5358695 40.9210141, 14.5363854 40.9219248, 14.5366003 40.9223553)",,,,
580907991,SS367,Via San Paolo Belsito,secondary,False,True,32.566,"LINESTRING (14.5358695 40.9210141, 14.5356417 40.9211649, 14.5355648 40.9211918)",,,,
393873008,,,residential,False,False,43.175,"LINESTRING (14.5274542 40.921965, 14.5276183 40.9218987, 14.5279054 40.9217792)",,,,
1160946877,,,residential,False,True,84.92,"LINESTRING (14.5274542 40.921965, 14.527465 40.9220035, 14.5274584 40.922049, 14.5274332 40.9221033, 14.5274126 40.9221316, 14.5273822 40.9221781, 14.5273549 40.9222565, 14.5273462 40.9222966, 14.5273424 40.9223318, 14.5273295 40.9224607, 14.5273261 40.9225582, 14.5273379 40.922711)",,,,
393873008,,,residential,False,True,43.175,"LINESTRING (14.5279054 40.9217792, 14.5276183 40.9218987, 14.5274542 40.921965)",,,,
82529199,SP406,Via Stella,tertiary,False,True,59.831,"LINESTRING (14.538414 40.9199043, 14.537871 40.9195562)",,,,
477680604,,Via Marco Clodio Marcello,residential,False,False,214.20200000000003,"LINESTRING (14.5280902 40.9237448, 14.5280845 40.9238183, 14.5280711 40.9238578, 14.528051 40.9239287, 14.5280636 40.9240746, 14.5280324 40.9240884, 14.5280401 40.924347, 14.5280486 40.9243698, 14.5281822 40.9245875, 14.5282849 40.9247878, 14.5284118 40.9250748, 14.5284493 40.925132, 14.5285063 40.9251877, 14.5285124 40.9252171, 14.5285043 40.9252496, 14.5284647 40.9253104, 14.5284339 40.9253539, 14.5283454 40.9255115, 14.5283189 40.9255471)",30,,,
184421579,,Via San Felice,residential,False,False,73.769,"LINESTRING (14.5283189 40.9255471, 14.5291606 40.9253582)",,,,
477680604,,Via Marco Clodio Marcello,residential,False,True,214.202,"LINESTRING (14.5283189 40.9255471, 14.5283454 40.9255115, 14.5284339 40.9253539, 14.5284647 40.9253104, 14.5285043 40.9252496, 14.5285124 40.9252171, 14.5285063 40.9251877, 14.5284493 40.925132, 14.5284118 40.9250748, 14.5282849 40.9247878, 14.5281822 40.9245875, 14.5280486 40.9243698, 14.5280401 40.924347, 14.5280324 40.9240884, 14.5280636 40.9240746, 14.528051 40.9239287, 14.5280711 40.9238578, 14.5280845 40.9238183, 14.5280902 40.9237448)",30,,,
30595749,SS367,Via San Paolo Belsito,residential,False,False,75.518,"LINESTRING (14.5337351 40.9221802, 14.5341398 40.9219991, 14.5345274 40.9218611)",,,,
30595749,SS367,Via San Paolo Belsito,residential,False,True,166.223,"LINESTRING (14.5337351 40.9221802, 14.5330928 40.9224675, 14.5320922 40.9230106)",,,,
477688033,,Via Aldo Moro,residential,True,False,190.09699999999998,"LINESTRING (14.5337351 40.9221802, 14.5333103 40.9214569, 14.5328173 40.9206176)",50,,,
"[678388344, 678388345, 542439958]",,,residential,False,False,213.20500000000004,"LINESTRING (14.528747 40.9196, 14.5289299 40.9197699, 14.5291898 40.9200205, 14.529336 40.9202556, 14.5294112 40.9203976, 14.5294416 40.920455, 14.5295198 40.9205887, 14.5295281 40.9206512, 14.5294708 40.9207502, 14.5294001 40.9208396, 14.5293861 40.9208755, 14.5293787 40.9208963, 14.5293834 40.9209462, 14.5293861 40.9210052, 14.5293932 40.9211385, 14.5293795 40.9212618, 14.5293793 40.9213209)",,,yes,
178472019,,Via Giacomo Imbroda,residential,True,False,188.189,"LINESTRING (14.529818 40.9226341, 14.5304516 40.9225886, 14.5307191 40.9225995, 14.5309699 40.922652, 14.531135 40.922726, 14.531448 40.922941, 14.531759 40.9231974)",50,,,
183203873,,Via Annibale,residential,False,True,72.461,"LINESTRING (14.529818 40.9226341, 14.5299996 40.9231794, 14.5300277 40.9232662)",,,,
477680974,,Via Alcide De Gasperi,residential,False,False,49.022,"LINESTRING (14.529818 40.9226341, 14.5298038 40.9225456, 14.5297523 40.9223131, 14.5297134 40.9222009)",,,,
60960970,,Via Monsignore Amilcare Boccio,residential,False,False,44.21,"LINESTRING (14.5306195 40.9210761, 14.531128 40.9209739)",,,,
60960970,,Via Monsignore Amilcare Boccio,residential,False,True,107.699,"LINESTRING (14.5306195 40.9210761, 14.5293793 40.9213209)",,,,
678389086,,,residential,False,False,521.707,"LINESTRING (14.5306195 40.9210761, 14.5305879 40.9209383, 14.5304894 40.9206628, 14.5303966 40.9204072, 14.5303926 40.9203226, 14.5304466 40.9202498, 14.5308 40.919883, 14.5311268 40.9195257, 14.5312176 40.919426, 14.5312771 40.9193666, 14.5315571 40.9193077, 14.5323099 40.919759, 14.5324208 40.9198462, 14.5324836 40.920026, 14.5316311 40.9202239, 14.5313161 40.9194357)",,,,
678389086,,,residential,False,True,521.707,"LINESTRING (14.5313161 40.9194357, 14.5316311 40.9202239, 14.5324836 40.920026, 14.5324208 40.9198462, 14.5323099 40.919759, 14.5315571 40.9193077, 14.5312771 40.9193666, 14.5312176 40.919426, 14.5311268 40.9195257, 14.5308 40.919883, 14.5304466 40.9202498, 14.5303926 40.9203226, 14.5303966 40.9204072, 14.5304894 40.9206628, 14.5305879 40.9209383, 14.5306195 40.9210761)",,,,
729601053,,,residential,False,True,183.96800000000002,"LINESTRING (14.5378236 40.9217121, 14.5371142 40.9203096, 14.5369765 40.9201974)",,,,
580907991,SS367,Via San Paolo Belsito,secondary,False,True,93.241,"LINESTRING (14.5369765 40.9201974, 14.5361899 40.9207889)",,,,
580907991,SS367,Via San Paolo Belsito,secondary,False,False,49.992,"LINESTRING (14.5369765 40.9201974, 14.5370643 40.9201314, 14.5373971 40.9198794)",,,,
729601053,,,residential,False,False,183.96800000000002,"LINESTRING (14.5369765 40.9201974, 14.5371142 40.9203096, 14.5378236 40.9217121)",,,,
1020251583,,Via Cimitero,residential,True,False,23.946,"LINESTRING (14.533977 40.9182794, 14.5340255 40.9183989, 14.5340357 40.9184551, 14.5340319 40.9184886)",,,,
1020251586,,Via Circumvallazione per Saviano,secondary,True,False,13.714,"LINESTRING (14.5337904 40.918428, 14.533951 40.91845)",,,,
1020251584,,,unclassified,True,False,25.601,"LINESTRING (14.5337904 40.918428, 14.5338202 40.9184276, 14.5338495 40.9184232, 14.5338773 40.9184149, 14.5339026 40.918403, 14.5339248 40.9183879, 14.533943 40.91837, 14.5339567 40.91835, 14.5339655 40.9183284, 14.533977 40.9182794)",,,,
1020251589,,,secondary,True,False,8.373,"LINESTRING (14.533951 40.91845, 14.5339835 40.9184554, 14.5340116 40.9184688, 14.5340319 40.9184886)",,roundabout,,
1020251587,,Via Circumvallazione per Saviano,secondary,True,False,37.561,"LINESTRING (14.5338625 40.9185558, 14.5337849 40.9185022, 14.5336501 40.9184242, 14.5335958 40.9183943, 14.5335116 40.918347)",,,,
1020251589,,,secondary,True,False,16.744999999999997,"LINESTRING (14.5338625 40.9185558, 14.5338524 40.9185319, 14.5338537 40.9185068, 14.5338663 40.9184836, 14.5338887 40.918465, 14.5339181 40.9184534, 14.533951 40.91845)",,roundabout,,
1020251589,,,secondary,True,False,5.586,"LINESTRING (14.5339109 40.9185891, 14.5338828 40.9185757, 14.5338625 40.9185558)",,roundabout,,
1020251585,,Via Circumvallazione per Saviano,secondary,True,False,44.870000000000005,"LINESTRING (14.534042 40.9185125, 14.5340706 40.9185448, 14.5341162 40.918636, 14.5341738 40.9188128, 14.5341941 40.9188965)",,,,
1020251589,,,secondary,True,False,16.749000000000002,"LINESTRING (14.534042 40.9185125, 14.5340406 40.9185376, 14.534028 40.9185609, 14.5340057 40.9185794, 14.5339763 40.9185911, 14.5339433 40.9185944, 14.5339109 40.9185891)",,roundabout,,
1020251589,,,secondary,True,False,2.79,"LINESTRING (14.5340319 40.9184886, 14.534042 40.9185125)",,roundabout,,
"[29491619, 554359144, 554359145, 554359146, 554359147]",,Via Circumvallazione per Saviano,secondary,False,True,384.689,"LINESTRING (14.5335116 40.918347, 14.5329461 40.9180854, 14.5323332 40.9178166, 14.5320126 40.9176738, 14.5308727 40.9172116, 14.5306559 40.9171207, 14.5299579 40.9169063, 14.5294214 40.9168642)",50,,yes,2
1020251586,,Via Circumvallazione per Saviano,secondary,True,False,25.152,"LINESTRING (14.5335116 40.918347, 14.5336045 40.9183776, 14.5336924 40.9184064, 14.533746 40.9184201, 14.5337904 40.918428)",,,,
184421549,,Via Madonna delle Grazie,residential,False,True,158.072,"LINESTRING (14.5382003 40.9233492, 14.5379299 40.9234237, 14.537525 40.923535, 14.5365046 40.9239562)",,,,
1160946864,,,residential,False,False,113.098,"LINESTRING (14.5294948 40.9178798, 14.5294214 40.9168642)",,,,
1160946864,,,residential,False,True,113.098,"LINESTRING (14.5294214 40.9168642, 14.5294948 40.9178798)",,,,
"[29491619, 554359144, 554359145, 554359146, 554359147]",,Via Circumvallazione per Saviano,secondary,False,False,384.68899999999996,"LINESTRING (14.5294214 40.9168642, 14.5299579 40.9169063, 14.5306559 40.9171207, 14.5308727 40.9172116, 14.5320126 40.9176738, 14.5323332 40.9178166, 14.5329461 40.9180854, 14.5335116 40.918347)",50,,yes,2
1160946879,,,residential,False,False,69.554,"LINESTRING (14.5297134 40.9222009, 14.5288892 40.9222595)",,,,
