osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,access,tunnel
23397925,,Via Antonio Gramsci,residential,,False,False,4.3,,"LINESTRING (13.7574753 43.2623256, 13.7574257 43.2623118)",,
36851241,,Via Gran Sasso,residential,,False,False,35.632999999999996,,"LINESTRING (13.7562871 43.2619907, 13.7561949 43.2619659, 13.7558744 43.2618795)",,
1177494758,2,Via Umberto I,primary,50,False,True,89.82600000000001,SS16,"LINESTRING (13.7562871 43.2619907, 13.7563683 43.2618223, 13.7566817 43.2612358)",yes,
626381532,1,Via Principe Umberto,residential,30,True,False,88.383,,"LINESTRING (13.7569409 43.2621767, 13.7573743 43.2614472)",,
23397925,,Via Antonio Gramsci,residential,,False,True,22.719,,"LINESTRING (13.7569409 43.2621767, 13.7570045 43.2621944, 13.757203 43.2622496)",,
36851489,2,Via Belgio,residential,50,False,True,118.366,,"LINESTRING (13.7569409 43.2621767, 13.7567891 43.2623838, 13.756652 43.262634, 13.7564014 43.2631638)",,
626381537,,Via Antonio Gramsci,residential,,False,False,21.579,,"LINESTRING (13.7569409 43.2621767, 13.7568718 43.2621573, 13.7566922 43.262107)",,
862126923,2,Piazza Giuseppe Garibaldi,residential,,True,False,31.438,,"LINESTRING (13.7586344 43.2591116, 13.7582707 43.2590127)",,
626381495,2,Piazza Giuseppe Garibaldi,residential,50,False,False,21.229,,"LINESTRING (13.7586344 43.2591116, 13.7586935 43.2591277, 13.7588793 43.2591797)",,
23397953,,Via Luigi Pirandello,residential,,False,False,68.761,,"LINESTRING (13.7523274 43.2626906, 13.7530766 43.2629817)",,
180393383,2,Via San Marino,residential,30,False,True,22.399,,"LINESTRING (13.7523274 43.2626906, 13.7524758 43.2625206)",,
23397978,2,Via delle Monte Cervino,residential,30,False,True,35.595,,"LINESTRING (13.7546423 43.2615347, 13.7547964 43.2612349)",,
23397978,2,Via delle Monte Cervino,residential,30,False,False,51.914,,"LINESTRING (13.7546423 43.2615347, 13.7545691 43.2617035, 13.7545289 43.2619407, 13.7545196 43.2619911)",,
36851241,,Via Gran Sasso,residential,,False,True,74.53,,"LINESTRING (13.7546423 43.2615347, 13.7546699 43.2615423, 13.7554597 43.2617596, 13.7555033 43.2617716)",,
36851241,,Via Gran Sasso,residential,,False,True,32.357,,"LINESTRING (13.7555033 43.2617716, 13.7558744 43.2618795)",,
36851241,,Via Gran Sasso,residential,,False,False,74.53,,"LINESTRING (13.7555033 43.2617716, 13.7554597 43.2617596, 13.7546699 43.2615423, 13.7546423 43.2615347)",,
1205286832,2,Via Monte Grappa,tertiary,,False,False,61.639,,"LINESTRING (13.7567419 43.2595434, 13.7565801 43.2595172, 13.7563053 43.2595073, 13.7560747 43.2594989, 13.7559854 43.2594957)",,
1205286832,2,Via Monte Grappa,tertiary,,False,True,29.389,,"LINESTRING (13.7567419 43.2595434, 13.756931 43.2595665, 13.7570955 43.259601)",,
626381511,,Via Monte Rosa,residential,,False,False,33.504,,"LINESTRING (13.7566817 43.2612358, 13.7563256 43.2611387, 13.7562942 43.2611302)",,
848067478,2,Via Umberto I,primary,50,False,True,91.507,SS16,"LINESTRING (13.7566817 43.2612358, 13.7567439 43.2611146, 13.7570919 43.260469)",yes,
1177494758,2,Via Umberto I,primary,50,False,False,89.82600000000001,SS16,"LINESTRING (13.7566817 43.2612358, 13.7563683 43.2618223, 13.7562871 43.2619907)",yes,
36851263,1,Via Bolzano,residential,30,True,False,88.86,,"LINESTRING (13.7558957 43.2610253, 13.7555033 43.2617716)",,
626381511,,Via Monte Rosa,residential,,False,True,34.313,,"LINESTRING (13.7558957 43.2610253, 13.7562942 43.2611302)",,
627196119,1,Via Bolzano,residential,30,True,False,178.46,,"LINESTRING (13.7558957 43.2610253, 13.7567419 43.2595434)",,
627196116,,Via Monte Rosa,residential,,False,False,53.111000000000004,,"LINESTRING (13.7558957 43.2610253, 13.7558147 43.2610035, 13.7552805 43.2608597)",,
627196116,,Via Monte Rosa,residential,,False,True,20.676,,"LINESTRING (13.7548248 43.2607777, 13.7550735 43.2608198)",,
23397978,2,Via delle Monte Cervino,residential,30,False,False,22.478,,"LINESTRING (13.7548248 43.2607777, 13.7548828 43.2608561, 13.7549063 43.2609679)",,
"[1027366248, 23397983]",,Via Monte Vettore,residential,,False,False,217.05999999999997,,"LINESTRING (13.7548248 43.2607777, 13.7544842 43.2603911, 13.7543388 43.2601918, 13.7543037 43.2599948, 13.7543406 43.2599471, 13.7544175 43.2599299, 13.7556739 43.2600331, 13.7557207 43.2600369)",,
23398220,,Via Monte Conero,residential,,False,False,98.19300000000001,,"LINESTRING (13.7557207 43.2600369, 13.7554684 43.2604991, 13.7553716 43.2606848, 13.7552983 43.2608255, 13.7552805 43.2608597)",,
23398220,,Via Monte Conero,residential,,False,True,63.882000000000005,,"LINESTRING (13.7557207 43.2600369, 13.7559624 43.2595427, 13.7559854 43.2594957)",,
"[1027366248, 23397983]",,Via Monte Vettore,residential,,False,True,217.06,,"LINESTRING (13.7557207 43.2600369, 13.7556739 43.2600331, 13.7544175 43.2599299, 13.7543406 43.2599471, 13.7543037 43.2599948, 13.7543388 43.2601918, 13.7544842 43.2603911, 13.7548248 43.2607777)",,
1205286832,2,Via Monte Grappa,tertiary,,False,False,28.721,,"LINESTRING (13.7559854 43.2594957, 13.7556315 43.2594786)",,
23398220,,Via Monte Conero,residential,,False,False,63.882000000000005,,"LINESTRING (13.7559854 43.2594957, 13.7559624 43.2595427, 13.7557207 43.2600369)",,
1205286832,2,Via Monte Grappa,tertiary,,False,True,61.638999999999996,,"LINESTRING (13.7559854 43.2594957, 13.7560747 43.2594989, 13.7563053 43.2595073, 13.7565801 43.2595172, 13.7567419 43.2595434)",,
1205286832,2,Via Monte Grappa,tertiary,,False,True,28.721,,"LINESTRING (13.7556315 43.2594786, 13.7559854 43.2594957)",,
36851175,2,Via Monte Grappa,tertiary,,False,True,238.707,,"LINESTRING (13.7556315 43.2594786, 13.7554314 43.2594662, 13.7553481 43.2594591, 13.754329 43.2593863, 13.7527099 43.2592005)",,
609997146,,,residential,,True,False,65.472,,"LINESTRING (13.7556315 43.2594786, 13.7558026 43.2590555, 13.7558375 43.2589777, 13.7558717 43.2589167)",,
627196116,,Via Monte Rosa,residential,,False,False,17.339,,"LINESTRING (13.7552805 43.2608597, 13.7550735 43.2608198)",,
23398220,,Via Monte Conero,residential,,False,True,98.193,,"LINESTRING (13.7552805 43.2608597, 13.7552983 43.2608255, 13.7553716 43.2606848, 13.7554684 43.2604991, 13.7557207 43.2600369)",,
627196116,,Via Monte Rosa,residential,,False,True,53.111000000000004,,"LINESTRING (13.7552805 43.2608597, 13.7558147 43.2610035, 13.7558957 43.2610253)",,
626667540,2,Via Garda,secondary,50,False,False,6.859,SP27,"LINESTRING (13.7544123 43.255451, 13.7543745 43.2553958)",,
828505840,2,Via Elpidiense,secondary,50,False,True,506.018,SP27,"LINESTRING (13.7544123 43.255451, 13.7544959 43.2556189, 13.7545024 43.2557758, 13.7545054 43.255957, 13.754515 43.2560922, 13.7545377 43.2561872, 13.754581 43.2563019, 13.7546925 43.256412, 13.755234 43.2567399, 13.7554069 43.2568515, 13.7556191 43.2569352, 13.7557781 43.2569668, 13.7559178 43.2569591, 13.756029 43.256924, 13.7560822 43.2568549, 13.7561106 43.2567454, 13.7561203 43.2566024, 13.7560798 43.2558036, 13.7561135 43.2553563, 13.7561443 43.255128, 13.7562053 43.2549231, 13.7565181 43.2546457)",,
626667543,,Via Po,residential,,False,False,16.736,,"LINESTRING (13.7555304 43.2578994, 13.7553338 43.2579458)",,
626667544,1,Via San Giovanni Bosco,tertiary,30,True,False,80.622,,"LINESTRING (13.7555304 43.2578994, 13.755434 43.257744, 13.7550636 43.2572595)",,
626667548,2,Via San Giovanni Bosco,tertiary,30,False,True,87.935,,"LINESTRING (13.7555304 43.2578994, 13.7557264 43.2581194, 13.7558593 43.258209, 13.7560717 43.2582906, 13.7563629 43.2583555)",,
603900410,,,residential,,False,False,12.248,,"LINESTRING (13.7548344 43.2552073, 13.7546942 43.2552486)",,
626667542,1,Via dei Cedri,residential,30,True,False,72.346,,"LINESTRING (13.7548344 43.2552073, 13.7549159 43.255266, 13.7549939 43.2555449, 13.7550652 43.2558226)",,
231038221,,Via Volturno,residential,,False,True,153.177,,"LINESTRING (13.7565181 43.2546457, 13.7569678 43.2547718, 13.7570194 43.2548178, 13.7570233 43.255219, 13.7567385 43.2557456)",,
828505840,2,Via Elpidiense,secondary,50,False,False,506.0179999999999,SP27,"LINESTRING (13.7565181 43.2546457, 13.7562053 43.2549231, 13.7561443 43.255128, 13.7561135 43.2553563, 13.7560798 43.2558036, 13.7561203 43.2566024, 13.7561106 43.2567454, 13.7560822 43.2568549, 13.756029 43.256924, 13.7559178 43.2569591, 13.7557781 43.2569668, 13.7556191 43.2569352, 13.7554069 43.2568515, 13.755234 43.2567399, 13.7546925 43.256412, 13.754581 43.2563019, 13.7545377 43.2561872, 13.754515 43.2560922, 13.7545054 43.255957, 13.7545024 43.2557758, 13.7544959 43.2556189, 13.7544123 43.255451)",,
626667544,1,Via San Giovanni Bosco,tertiary,30,True,False,63.673,,"LINESTRING (13.7550636 43.2572595, 13.7546669 43.2567651)",,
215116128,2,Via Arno,residential,30,False,False,64.428,,"LINESTRING (13.7550636 43.2572595, 13.7548653 43.25727, 13.7542802 43.2571845)",,
626667548,2,Via San Giovanni Bosco,tertiary,30,False,False,87.935,,"LINESTRING (13.7563629 43.2583555, 13.7560717 43.2582906, 13.7558593 43.258209, 13.7557264 43.2581194, 13.7555304 43.2578994)",,
"[626667549, 626631958]",,Via Adige,residential,,True,False,283.283,,"LINESTRING (13.7563629 43.2583555, 13.756379 43.2583226, 13.7565824 43.2579063, 13.7565114 43.2576861, 13.7565072 43.2575635, 13.7565756 43.2574514, 13.7568198 43.2570511, 13.757426 43.255977)",,
848067477,2,Via San Giovanni Bosco,tertiary,30,False,True,16.351,,"LINESTRING (13.7563629 43.2583555, 13.756525 43.2583742, 13.7565627 43.258376)",,
603900414,,,residential,,True,False,33.107,,"LINESTRING (13.7542862 43.2552673, 13.7546942 43.2552486)",,
848067481,2,Via Garda,secondary,50,False,True,15.978,SP27,"LINESTRING (13.7542862 43.2552673, 13.7543745 43.2553958)",,
232388674,1,Via Rubicone,residential,30,False,True,61.334,,"LINESTRING (13.7567385 43.2557456, 13.757426 43.255977)",,
100177814,,Via Volturno,residential,,True,False,265.729,,"LINESTRING (13.7567385 43.2557456, 13.7565946 43.2561121, 13.7563871 43.2569367, 13.7563276 43.2570875, 13.7562559 43.2572202, 13.7560276 43.2573708, 13.7557296 43.2576123, 13.7555797 43.2578323, 13.7555304 43.2578994)",,
231038221,,Via Volturno,residential,,False,False,153.177,,"LINESTRING (13.7567385 43.2557456, 13.7570233 43.255219, 13.7570194 43.2548178, 13.7569678 43.2547718, 13.7565181 43.2546457)",,
603900411,,,residential,,False,True,48.366,,"LINESTRING (13.7556613 43.2557958, 13.7550652 43.2558226)",,
848067483,1,Via dei Cedri,residential,30,True,False,133.752,,"LINESTRING (13.7556613 43.2557958, 13.7555008 43.2550998, 13.7548344 43.2552073)",,
609997141,,,residential,,False,False,31.992,,"LINESTRING (13.7555928 43.2563379, 13.7556848 43.2566177)",,
626667542,1,Via dei Cedri,residential,30,True,False,60.546,,"LINESTRING (13.7555928 43.2563379, 13.7556286 43.2561148, 13.7556613 43.2557958)",,
215116121,2,Via Reno,residential,30,False,True,82.569,,"LINESTRING (13.7546669 43.2567651, 13.7544577 43.2567855, 13.7536637 43.2566744)",,
626667544,1,Via San Giovanni Bosco,tertiary,30,True,False,152.777,,"LINESTRING (13.7546669 43.2567651, 13.7543716 43.2563344, 13.7543339 43.2562012, 13.7543443 43.2560803, 13.754405 43.2559075, 13.7543968 43.2555811, 13.7544123 43.255451)",,
626381483,1,Via Cesare Battisti,residential,50,True,False,97.478,,"LINESTRING (13.7600554 43.2558553, 13.760496 43.2550395)",,
237469499,2,Via Maddalena,residential,50,False,True,19.667,,"LINESTRING (13.7597249 43.2564494, 13.7599466 43.2565216)",,
626381483,1,Via Cesare Battisti,residential,50,True,False,71.277,,"LINESTRING (13.7597249 43.2564494, 13.7600554 43.2558553)",,
626381484,2,Via Maddalena,residential,50,False,False,19.401,,"LINESTRING (13.7597249 43.2564494, 13.7595065 43.2563777)",,
231143056,1,Via don Minzoni,residential,50,True,False,71.99,,"LINESTRING (13.7599466 43.2565216, 13.7602723 43.2559192)",,
237469499,2,Via Maddalena,residential,50,False,False,19.667,,"LINESTRING (13.7599466 43.2565216, 13.7597249 43.2564494)",,
237469499,2,Via Maddalena,residential,50,False,True,20.999,,"LINESTRING (13.7599466 43.2565216, 13.7601825 43.2566)",,
626381477,1,Via Alessandro Volta,residential,50,True,False,18.948,,"LINESTRING (13.7602723 43.2559192, 13.7600554 43.2558553)",,
626381478,1,Via Alessandro Volta,residential,50,True,False,21.469,,"LINESTRING (13.7602723 43.2559192, 13.760511 43.2560032)",,
848067480,2,Via Umberto I,primary,50,False,False,36.403,SS16,"LINESTRING (13.7580537 43.2584335, 13.7579171 43.2587454)",yes,
848067480,2,Via Umberto I,primary,50,False,True,13.218,SS16,"LINESTRING (13.7580537 43.2584335, 13.7581035 43.2583203)",yes,
100177810,2,Via San Giovanni Bosco,tertiary,30,False,False,28.178,,"LINESTRING (13.7580537 43.2584335, 13.7579134 43.2584305, 13.7577058 43.2584314)",,
237469499,2,Via Maddalena,residential,50,False,False,20.999,,"LINESTRING (13.7601825 43.2566, 13.7599466 43.2565216)",,
626381479,1,Via San Francesco d'Assisi,residential,50,True,False,55.549,,"LINESTRING (13.7601825 43.2566, 13.7599273 43.2570637)",,
626381479,1,Via San Francesco d'Assisi,residential,50,True,False,71.495,,"LINESTRING (13.760511 43.2560032, 13.7601825 43.2566)",,
626381493,,Via Piave,residential,,False,True,20.796,,"LINESTRING (13.7590239 43.2582579, 13.7592796 43.2582406)",,
231143056,1,Via don Minzoni,residential,50,True,False,151.56,,"LINESTRING (13.7590239 43.2582579, 13.7590291 43.2582189, 13.7593691 43.2575898, 13.759695 43.2569871)",,
1205286833,1,Via Isonzo,tertiary,30,True,False,26.31,,"LINESTRING (13.7562628 43.2585806, 13.7563629 43.2583555)",,
23224495,2,Via Elpidiense,secondary,50,False,False,172.828,SP27,"LINESTRING (13.7586815 43.2557888, 13.758595 43.2542358)",,
23224495,2,Via Elpidiense,secondary,50,False,True,49.07300000000001,SP27,"LINESTRING (13.7586815 43.2557888, 13.7587211 43.255977, 13.758754 43.256035, 13.7587983 43.256086, 13.7588515 43.2561341, 13.7589174 43.2561795)",,
105615500,1,Via Giuseppe Verdi,residential,30,True,False,169.418,,"LINESTRING (13.7586815 43.2557888, 13.7587998 43.2556628, 13.759491 43.2543876)",,
231143059,1,Via Guglielmo Oberdan,residential,50,True,False,40.994,,"LINESTRING (13.760496 43.2550395, 13.760965 43.2551782)",,
231143061,2,Via Regina Elena,residential,50,False,False,18.729,,"LINESTRING (13.7590241 43.2567654, 13.7592347 43.256835)",,
125689779,2,Via Umberto I,primary,50,False,False,117.422,SS16,"LINESTRING (13.7590241 43.2567654, 13.7586615 43.2573778, 13.75845 43.2577351)",yes,
125689779,2,Via Umberto I,primary,50,False,True,55.366,SS16,"LINESTRING (13.7590241 43.2567654, 13.7592295 43.2564184, 13.7592949 43.2563082)",yes,
105615492,1,Via Alessandro Volta,residential,50,True,False,18.908,,"LINESTRING (13.7596465 43.2557141, 13.7598584 43.2557855)",,
125689779,2,Via Umberto I,primary,50,False,False,71.936,SS16,"LINESTRING (13.7596465 43.2557141, 13.7593477 43.2562189, 13.7592949 43.2563082)",yes,
125689779,2,Via Umberto I,primary,50,False,True,15.669,SS16,"LINESTRING (13.7596465 43.2557141, 13.7596954 43.2556314, 13.7597231 43.2555847)",yes,
626631961,,,residential,,False,True,70.037,,"LINESTRING (13.7580001 43.2573532, 13.7583357 43.2567727)",,
626667519,2,Via Couriel,residential,30,False,True,45.464,,"LINESTRING (13.759491 43.2543876, 13.7594378 43.2543629, 13.7589686 43.2542407)",,
23397953,,Via Luigi Pirandello,residential,,False,True,68.761,,"LINESTRING (13.7530766 43.2629817, 13.7523274 43.2626906)",,
105619379,1,Via Monte Amiata,residential,30,False,True,92.694,,"LINESTRING (13.7530766 43.2629817, 13.753601 43.2622407)",,
105619379,1,Via Monte Amiata,residential,30,False,False,92.694,,"LINESTRING (13.753601 43.2622407, 13.7530766 43.2629817)",,
105619379,1,Via Monte Amiata,residential,30,False,True,52.993,,"LINESTRING (13.753601 43.2622407, 13.7538349 43.2617956)",,
215118608,2,Via Monte Argentario,residential,30,False,False,68.309,,"LINESTRING (13.753601 43.2622407, 13.7528225 43.2620041)",,
626667519,2,Via Couriel,residential,30,False,True,30.261,,"LINESTRING (13.7589686 43.2542407, 13.758595 43.2542358)",,
626667519,2,Via Couriel,residential,30,False,False,45.464,,"LINESTRING (13.7589686 43.2542407, 13.7594378 43.2543629, 13.759491 43.2543876)",,
100177810,2,Via San Giovanni Bosco,tertiary,30,False,True,28.178,,"LINESTRING (13.7577058 43.2584314, 13.7579134 43.2584305, 13.7580537 43.2584335)",,
848067477,2,Via San Giovanni Bosco,tertiary,30,False,False,92.774,,"LINESTRING (13.7577058 43.2584314, 13.7575475 43.2584237, 13.75704 43.2583999, 13.7565627 43.258376)",,
1229686502,2,Via Umberto I,primary,50,False,True,19.912,SS16,"LINESTRING (13.7578415 43.2589158, 13.7579171 43.2587454)",yes,
862126935,2,Via Umberto I,primary,50,False,False,88.17899999999999,SS16,"LINESTRING (13.7578415 43.2589158, 13.7577945 43.2590226, 13.7576316 43.259393, 13.7575266 43.2596333, 13.7575093 43.259671)",yes,
180393383,2,Via San Marino,residential,30,False,False,22.399,,"LINESTRING (13.7524758 43.2625206, 13.7523274 43.2626906)",,
47405583,2,Via Trieste,tertiary,40,False,False,4.132,,"LINESTRING (13.7585158 43.2625984, 13.7584979 43.2626332)",,
"[215117408, 215117409, 626381495]",2,Piazza Giuseppe Garibaldi,residential,50,False,True,32.47,,"LINESTRING (13.7595669 43.2593754, 13.7594193 43.2593315, 13.7592324 43.2592693, 13.7591989 43.2592596)",,yes
626400501,1,Via Goffredo Mameli,residential,50,False,False,180.67000000000002,,"LINESTRING (13.7595669 43.2593754, 13.759616 43.2593026, 13.7605052 43.2579013)",,
215120259,2,Via Miramare,unclassified,,False,True,50.401,,"LINESTRING (13.7587803 43.2608872, 13.7593575 43.2610568)",,
23397928,1,Via Goffredo Mameli,residential,50,True,False,179.771,,"LINESTRING (13.7587803 43.2608872, 13.7588012 43.260851, 13.7595217 43.2594624, 13.7595669 43.2593754)",,
215120259,2,Via Miramare,unclassified,,False,False,50.401,,"LINESTRING (13.7593575 43.2610568, 13.7587803 43.2608872)",,
626400519,1,Via Trieste,tertiary,,True,False,184.471,,"LINESTRING (13.7593575 43.2610568, 13.7590926 43.2615433, 13.7585158 43.2625984)",,
1224790227,1,Via San Francesco d'Assisi,residential,50,True,False,90.289,,"LINESTRING (13.7609258 43.2552495, 13.760511 43.2560032)",,
626381480,1,Via Alessandro Volta,residential,50,True,False,130.647,,"LINESTRING (13.7609258 43.2552495, 13.7610393 43.2552816, 13.7611145 43.2553237, 13.7611275 43.2553732, 13.7607655 43.2560888, 13.760511 43.2560032)",,
23224495,2,Via Elpidiense,secondary,50,False,False,49.073,SP27,"LINESTRING (13.7589174 43.2561795, 13.7588515 43.2561341, 13.7587983 43.256086, 13.758754 43.256035, 13.7587211 43.255977, 13.7586815 43.2557888)",,
23224495,2,Via Elpidiense,secondary,50,False,True,33.754999999999995,SP27,"LINESTRING (13.7589174 43.2561795, 13.7591616 43.2562627, 13.7592949 43.2563082)",,
"[235390298, 235390294]",1,Via fontanella,residential,30,True,False,47.065,,"LINESTRING (13.7589174 43.2561795, 13.7589045 43.2561954, 13.7588946 43.2562042, 13.7588831 43.2562114, 13.7588679 43.2562158, 13.7588503 43.2562162, 13.7588335 43.2562145, 13.7586995 43.2561786, 13.7586779 43.2561787, 13.7586627 43.2561828, 13.758652 43.2561916, 13.7586435 43.2562036, 13.7585512 43.2563797)",,
215116121,2,Via Reno,residential,30,False,False,82.569,,"LINESTRING (13.7536637 43.2566744, 13.7544577 43.2567855, 13.7546669 43.2567651)",,
626381482,2,Via Regina Elena,residential,50,False,False,20.651,,"LINESTRING (13.759695 43.2569871, 13.7599273 43.2570637)",,
231143056,1,Via don Minzoni,residential,50,True,False,55.626999999999995,,"LINESTRING (13.759695 43.2569871, 13.7599248 43.256562, 13.7599466 43.2565216)",,
626381482,2,Via Regina Elena,residential,50,False,True,40.934,,"LINESTRING (13.759695 43.2569871, 13.7595144 43.2569276, 13.7594651 43.2569113, 13.7594104 43.2568932, 13.7592347 43.256835)",,
626381482,2,Via Regina Elena,residential,50,False,False,27.259,,"LINESTRING (13.7599273 43.2570637, 13.7602332 43.257166)",,
626381482,2,Via Regina Elena,residential,50,False,True,20.651,,"LINESTRING (13.7599273 43.2570637, 13.759695 43.2569871)",,
626381479,1,Via San Francesco d'Assisi,residential,50,True,False,140.985,,"LINESTRING (13.7599273 43.2570637, 13.7595998 43.2576589, 13.7593109 43.2581837, 13.7592796 43.2582406)",,
215116128,2,Via Arno,residential,30,False,True,63.159,,"LINESTRING (13.7535175 43.2570658, 13.7542802 43.2571845)",,
215116128,2,Via Arno,residential,30,False,False,63.159,,"LINESTRING (13.7542802 43.2571845, 13.7535175 43.2570658)",,
215116128,2,Via Arno,residential,30,False,True,64.428,,"LINESTRING (13.7542802 43.2571845, 13.7548653 43.25727, 13.7550636 43.2572595)",,
"[626667546, 626667543]",1,"['Via Tevere', 'Via Po']",residential,30,False,True,160.608,,"LINESTRING (13.7542802 43.2571845, 13.7541448 43.2577268, 13.7553338 43.2579458)",,
626667543,,Via Po,residential,,False,True,16.736,,"LINESTRING (13.7553338 43.2579458, 13.7555304 43.2578994)",,
105615502,1,Via Isonzo,residential,30,True,False,112.912,,"LINESTRING (13.7553338 43.2579458, 13.7552983 43.2580202, 13.7553133 43.2581166, 13.7554235 43.2582059, 13.755708 43.2583619, 13.7559966 43.258491, 13.7562628 43.2585806)",,
"[626667546, 626667543]",1,"['Via Tevere', 'Via Po']",residential,30,False,False,160.608,,"LINESTRING (13.7553338 43.2579458, 13.7541448 43.2577268, 13.7542802 43.2571845)",,
626381495,2,Piazza Giuseppe Garibaldi,residential,50,False,False,27.363,,"LINESTRING (13.7588793 43.2591797, 13.7591989 43.2592596)",,
215117414,1,Via IV Novembre,residential,50,True,False,91.398,,"LINESTRING (13.7588793 43.2591797, 13.7586147 43.2596642, 13.7584623 43.2599435)",,
626381495,2,Piazza Giuseppe Garibaldi,residential,50,False,True,21.229,,"LINESTRING (13.7588793 43.2591797, 13.7586935 43.2591277, 13.7586344 43.2591116)",,
215117413,2,Via Dalmazia,residential,50,False,True,25.146,,"LINESTRING (13.7579383 43.2597992, 13.7582288 43.2598791)",,
626381496,2,Via Dalmazia,residential,50,True,False,37.551,,"LINESTRING (13.7579383 43.2597992, 13.7575093 43.259671)",,
626381502,1,Via Annibal Caro,residential,50,True,False,33.052,,"LINESTRING (13.7579383 43.2597992, 13.7580835 43.2595214)",,
215117413,2,Via Dalmazia,residential,50,False,False,25.146,,"LINESTRING (13.7582288 43.2598791, 13.7579383 43.2597992)",,
215117413,2,Via Dalmazia,residential,50,False,True,20.219,,"LINESTRING (13.7582288 43.2598791, 13.7584623 43.2599435)",,
626381517,1,Via Principe Umberto,residential,30,True,False,91.452,,"LINESTRING (13.7582288 43.2598791, 13.7583693 43.2595997, 13.7586344 43.2591116)",,
215117413,2,Via Dalmazia,residential,50,False,False,20.219,,"LINESTRING (13.7584623 43.2599435, 13.7582288 43.2598791)",,
215117413,2,Via Dalmazia,residential,50,False,True,27.218,,"LINESTRING (13.7584623 43.2599435, 13.7587781 43.2600273)",,
215117414,1,Via IV Novembre,residential,50,True,False,50.129,,"LINESTRING (13.7584623 43.2599435, 13.7582335 43.2603624)",,
215117413,2,Via Dalmazia,residential,50,False,False,27.218,,"LINESTRING (13.7587781 43.2600273, 13.7584623 43.2599435)",,
215117417,1,Via Roma,residential,50,True,False,91.91399999999999,,"LINESTRING (13.7587781 43.2600273, 13.7589302 43.2597498, 13.7591989 43.2592596)",,
215117412,2,Via Vittorio Veneto,residential,50,True,False,21.456,,"LINESTRING (13.7573029 43.2600787, 13.757545 43.2601571)",,
848067478,2,Via Umberto I,primary,50,False,False,46.642,SS16,"LINESTRING (13.7573029 43.2600787, 13.7571508 43.2603601, 13.7570919 43.260469)",yes,
848067478,2,Via Umberto I,primary,50,False,True,48.317,SS16,"LINESTRING (13.7573029 43.2600787, 13.7574552 43.2597779, 13.7575093 43.259671)",yes,
