osmid,name,highway,oneway,reversed,length,geometry,junction,ref,maxspeed,lanes,tunnel,access
1231724136,Via della Galleria,secondary,False,True,114.297,"LINESTRING (16.5460311 38.6909809, 16.5460132 38.6910127, 16.545977 38.6910763, 16.545784 38.6917156, 16.5457184 38.6919774)",,,,,,
30513896,Corso Umberto I,secondary,False,True,32.984,"LINESTRING (16.5483679 38.6883248, 16.5485829 38.6880802)",,SP124,50,,,
30513933,Via Olimpia,residential,True,False,34.259,"LINESTRING (16.5483679 38.6883248, 16.5487001 38.6884912)",,,,,,
30513839,,residential,True,False,6.066,"LINESTRING (16.5491334 38.6896574, 16.5491868 38.6896222)",,,,,,
30513846,Via Pitagora,residential,True,False,119.89500000000001,"LINESTRING (16.5494062 38.6894723, 16.5503876 38.6900987, 16.5504345 38.6901795)",,,,,,
167173491,,residential,True,False,55.857,"LINESTRING (16.5494062 38.6894723, 16.5494877 38.6894172, 16.5499392 38.6891921)",,,,,,
30513933,Via Olimpia,residential,True,False,18.005,"LINESTRING (16.5487001 38.6884912, 16.5488776 38.688575)",,,,,,
30513941,Via Chiarello,residential,True,False,52.582,"LINESTRING (16.5487001 38.6884912, 16.5483645 38.6888849)",,,,,,
30513941,Via Chiarello,residential,True,False,38.922,"LINESTRING (16.5482122 38.6890599, 16.5479575 38.689348)",,,,,,
808691291,Via della Vittoria,residential,False,False,35.808,"LINESTRING (16.5482122 38.6890599, 16.5478777 38.6888714)",,,30,,,
649108160,,residential,True,False,19.063,"LINESTRING (16.5468942 38.6904342, 16.5470714 38.6905355)",,,,,,
648776238,Via Chiarello,residential,True,False,89.40700000000001,"LINESTRING (16.5468942 38.6904342, 16.5466172 38.69064, 16.5465122 38.6907221, 16.5464932 38.690737, 16.5464688 38.6907659, 16.5464596 38.6907768, 16.546274 38.6910631)",,,,,,
30513935,Vico Chiarello,residential,False,True,20.576,"LINESTRING (16.54815 38.689456, 16.5479575 38.689348)",,,,,,
648776237,Via Chiarello,living_street,True,False,61.214,"LINESTRING (16.5477549 38.689573, 16.5473374 38.6900167)",,,,,,
649106484,,residential,True,False,92.982,"LINESTRING (16.5477549 38.689573, 16.5486349 38.6900499)",,,,,,
30513935,Vico Chiarello,residential,False,False,20.576,"LINESTRING (16.5479575 38.689348, 16.54815 38.689456)",,,,,,
30513941,Via Chiarello,residential,True,False,30.58,"LINESTRING (16.5479575 38.689348, 16.5477549 38.689573)",,,,,,
30513939,Via Poliporto,residential,True,False,18.575,"LINESTRING (16.5475096 38.6901159, 16.5473374 38.6900167)",,,,,,
30513850,,residential,True,False,17.139,"LINESTRING (16.5463794 38.691121, 16.546535 38.6912159)",,,,,,
30513943,Via Marina,residential,True,False,88.73200000000001,"LINESTRING (16.5463794 38.691121, 16.5466106 38.6908946, 16.546882 38.690691, 16.5470417 38.6905633, 16.5470714 38.6905355)",,,,,,
"[30513873, 808691294]",Piazza Nettuno,residential,True,False,130.063,"LINESTRING (16.5545555 38.687564, 16.5546444 38.6875067, 16.5547508 38.6874721, 16.5548655 38.6874631, 16.5549786 38.6874805, 16.5550803 38.6875227, 16.5551619 38.6875863, 16.5552164 38.6876656, 16.5552389 38.6877539, 16.5552276 38.6878434, 16.5551835 38.6879265, 16.5551103 38.687996, 16.5550144 38.6880459, 16.554904 38.6880719)",roundabout,,,,,
30513856,Viale Magna Grecia,residential,False,True,125.065,"LINESTRING (16.5540701 38.6873319, 16.5529069 38.6866681)",,,,,,
30513865,Via Kennedy,residential,False,False,32.364,"LINESTRING (16.5540701 38.6873319, 16.5539408 38.6876049)",,,,,,
648785270,Piazza Nettuno,residential,False,True,41.308,"LINESTRING (16.5540701 38.6873319, 16.5544337 38.6875716)",,,,,,
30513865,Via Kennedy,residential,False,True,51.373999999999995,"LINESTRING (16.5540701 38.6873319, 16.5542663 38.6870346, 16.5543412 38.6869212)",,,,,,
30513829,Via San Giovanni Bosco,residential,True,False,51.083,"LINESTRING (16.5529069 38.6866681, 16.5532609 38.6863011)",,,,,,
30513856,Viale Magna Grecia,residential,False,False,125.065,"LINESTRING (16.5529069 38.6866681, 16.5540701 38.6873319)",,,,,,
30513924,Via Giacomo Puccini,residential,False,True,28.573,"LINESTRING (16.5529069 38.6866681, 16.5526464 38.686511)",,,,,,
30513924,Via Giacomo Puccini,residential,False,True,45.528,"LINESTRING (16.5522293 38.6862947, 16.5518004 38.686059)",,,,,,
30513924,Via Giacomo Puccini,residential,False,False,43.473,"LINESTRING (16.5522293 38.6862947, 16.5523455 38.6863581, 16.5523876 38.6863784, 16.552449 38.6864081, 16.552574 38.6864733, 16.5526464 38.686511)",,,,,,
220620886,Via Vincenzo Bellini,residential,True,False,211.874,"LINESTRING (16.5522293 38.6862947, 16.5521259 38.6863946, 16.5520602 38.686458, 16.5519318 38.6865875, 16.5516628 38.6868589, 16.5507626 38.6878175)",,,,,,
30513895,Via Cassiodoro,residential,True,False,85.36,"LINESTRING (16.5495311 38.6903595, 16.5491334 38.6896574)",,,,,,
30513840,,residential,False,False,100.01,"LINESTRING (16.5495311 38.6903595, 16.5484183 38.6904758, 16.548389 38.6904789)",,,,,,
30513840,,residential,False,True,76.578,"LINESTRING (16.5495311 38.6903595, 16.5495895 38.6903526, 16.5501451 38.6903029, 16.5504052 38.6902675)",,,,,,
30513850,,residential,True,False,11.186,"LINESTRING (16.546274 38.6910631, 16.5463794 38.691121)",,,,,,
30513837,Viale Aldo Moro,residential,False,True,5.376,"LINESTRING (16.5529018 38.6848041, 16.5529412 38.6847668)",,,,,,
30513916,,residential,False,False,163.45100000000002,"LINESTRING (16.5529018 38.6848041, 16.5527572 38.6849521, 16.5526106 38.685102, 16.5519343 38.6857936, 16.5517593 38.6859726)",,,,,,
30513918,Viale Aldo Moro,residential,True,False,84.997,"LINESTRING (16.5529018 38.6848041, 16.5521672 38.6843618, 16.5521278 38.6843359)",,,,,,
30513837,Viale Aldo Moro,residential,False,False,5.376,"LINESTRING (16.5529412 38.6847668, 16.5529018 38.6848041)",,,,,,
30513921,Viale Aldo Moro,residential,True,False,13.41,"LINESTRING (16.5529412 38.6847668, 16.5530688 38.6848348)",,,,,,
30513834,Via Aldo Moro,residential,False,False,8.245,"LINESTRING (16.5541074 38.6854421, 16.5541597 38.6853802)",,,,,,
30513918,Viale Aldo Moro,residential,True,False,33.704,"LINESTRING (16.5541074 38.6854421, 16.5540327 38.6854065, 16.5537667 38.6852969)",,,,,,
30513834,Via Aldo Moro,residential,False,True,8.245,"LINESTRING (16.5541597 38.6853802, 16.5541074 38.6854421)",,,,,,
30513921,Viale Aldo Moro,residential,True,False,91.091,"LINESTRING (16.5541597 38.6853802, 16.5541963 38.685393, 16.5550858 38.6857654)",,,,,,
30513923,Via Alcide De Gasperi,residential,False,False,143.23000000000002,"LINESTRING (16.5541597 38.6853802, 16.5541922 38.6853036, 16.5542957 38.6849605, 16.555385 38.6850493)",,,,,,
30513924,Via Giacomo Puccini,residential,False,False,45.528,"LINESTRING (16.5518004 38.686059, 16.5522293 38.6862947)",,,,,,
77066468,Piazza Renato Lio,residential,True,False,47.644000000000005,"LINESTRING (16.5518004 38.686059, 16.5517679 38.6860918, 16.5517044 38.6861617, 16.551633 38.6862404, 16.5515021 38.6863269, 16.5514112 38.686324)",,,,,,
30513911,Viale della Stazione,secondary,False,True,57.289,"LINESTRING (16.5494834 38.6858971, 16.5493289 38.686398)",,SP124,50,2,,
464900113,Via F. Pisani,residential,True,False,86.865,"LINESTRING (16.5494834 38.6858971, 16.5504689 38.6860331)",,,,,,
30513911,Viale della Stazione,secondary,False,False,192.29,"LINESTRING (16.5494834 38.6858971, 16.5495964 38.6855366, 16.5496884 38.6852224, 16.5497288 38.6850537, 16.5498468 38.6846958, 16.5498773 38.6845961, 16.5499921 38.6842143)",,SP124,50,2,,
30513865,Via Kennedy,residential,False,True,18.611,"LINESTRING (16.5536999 38.6882612, 16.553712 38.6881879, 16.5537434 38.6880977)",,,,,,
30513883,Via Vittorio Veneto,residential,True,False,47.983000000000004,"LINESTRING (16.5536999 38.6882612, 16.5538745 38.6883706, 16.55407 38.6884974, 16.5541278 38.6885344)",,,,,,
30513865,Via Kennedy,residential,False,False,29.577,"LINESTRING (16.5538327 38.687841, 16.5537434 38.6880977)",,,,,,
30513865,Via Kennedy,residential,False,True,27.879,"LINESTRING (16.5538327 38.687841, 16.5539408 38.6876049)",,,,,,
30513849,Via Pietro Nenni,residential,True,False,144.231,"LINESTRING (16.5538327 38.687841, 16.553554 38.6876523, 16.5533305 38.6874882, 16.5525388 38.6870295)",,,,,,
30513887,Viale Cristoforo Colombo,residential,False,False,50.347,"LINESTRING (16.5530262 38.6890036, 16.5528937 38.6890574, 16.5527131 38.6891376, 16.5525131 38.6892145)",,,,,,
30513887,Viale Cristoforo Colombo,residential,False,True,108.933,"LINESTRING (16.5530262 38.6890036, 16.5532114 38.6889265, 16.553279 38.688898, 16.5540569 38.6885688, 16.5541278 38.6885344)",,,,,,
77066690,Via Indipendenza,residential,True,False,170.377,"LINESTRING (16.5530262 38.6890036, 16.5528425 38.688835, 16.5527499 38.6887587, 16.5526774 38.6886978, 16.5516986 38.6878752)",,,,,,
30513840,,residential,False,True,88.09,"LINESTRING (16.546535 38.6912159, 16.5466771 38.6911114, 16.5467819 38.6910278, 16.5469991 38.6909108, 16.5472876 38.6907665, 16.5473403 38.6907391)",,,,,,
30513893,,residential,True,False,120.88699999999999,"LINESTRING (16.546535 38.6912159, 16.546463 38.691313, 16.5464161 38.6913732, 16.54641 38.691381, 16.5462901 38.6915465, 16.54626 38.691591, 16.546173 38.691726, 16.5461 38.69185, 16.546008 38.691953, 16.545953 38.691985, 16.5458743 38.6919996, 16.545796 38.691998, 16.5457184 38.6919774)",,,,,,
114378586,,residential,True,False,5.179,"LINESTRING (16.5481372 38.6845282, 16.5481686 38.6844886)",roundabout,,,,,
"[1156796329, 1156796335]",,residential,True,False,22.287,"LINESTRING (16.5485129 38.684581, 16.5485052 38.6846307, 16.5484774 38.6846759, 16.5484323 38.6847116, 16.5483749 38.684734)",roundabout,,,,,
1156796334,,residential,True,False,4.67,"LINESTRING (16.5483546 38.6844379, 16.5484055 38.6844515)",roundabout,,,,,
390826181,Via Trento e Trieste,residential,True,False,42.55500000000001,"LINESTRING (16.5483749 38.684734, 16.5482769 38.6847797, 16.548152 38.6848538, 16.5480812 38.684915, 16.5480065 38.6849818)",,,,,,
1156796329,,residential,True,False,25.718999999999998,"LINESTRING (16.5483749 38.684734, 16.5483262 38.6847406, 16.548277 38.6847374, 16.5482304 38.6847248, 16.5481892 38.6847035, 16.5481563 38.6846747, 16.5481336 38.6846405)",roundabout,,,,,
167173131,,residential,False,True,51.459,"LINESTRING (16.5517553 38.6846969, 16.5512445 38.684462)",,,,,,
30513946,Via Carlo Amirante,residential,False,False,51.547000000000004,"LINESTRING (16.5517553 38.6846969, 16.5519306 38.6845234, 16.5520339 38.6844234, 16.5521278 38.6843359)",,,,,,
30513946,Via Carlo Amirante,residential,False,True,158.46699999999998,"LINESTRING (16.5517553 38.6846969, 16.5516049 38.684857, 16.5514612 38.685013, 16.5512882 38.6851861, 16.5509903 38.6855061, 16.5508647 38.6856376, 16.550672 38.6858439)",,,,,,
30513911,Viale della Stazione,secondary,False,False,32.545,"LINESTRING (16.5499921 38.6842143, 16.5500039 38.6841635, 16.5500913 38.6839323)",,SP124,50,2,,
30513911,Viale della Stazione,secondary,False,True,192.29,"LINESTRING (16.5499921 38.6842143, 16.5498773 38.6845961, 16.5498468 38.6846958, 16.5497288 38.6850537, 16.5496884 38.6852224, 16.5495964 38.6855366, 16.5494834 38.6858971)",,SP124,50,2,,
167173131,,residential,False,False,51.459,"LINESTRING (16.5512445 38.684462, 16.5517553 38.6846969)",,,,,,
165326675,,residential,True,False,113.55,"LINESTRING (16.5512445 38.684462, 16.5509222 38.6844692, 16.5499921 38.6842143)",,,,,,
"[167173123, 167173124, 173055940, 173055941, 167173128]",,residential,False,True,246.19,"LINESTRING (16.5512445 38.684462, 16.5500892 38.6841187, 16.5499346 38.6840745, 16.5497234 38.6840149, 16.5493422 38.6839227, 16.5491437 38.6839395, 16.5489023 38.6840965, 16.5487078 38.6842727)",,,,,yes,
167173122,Via Giuseppe Verdi,residential,False,True,115.77,"LINESTRING (16.544769 38.6908443, 16.5448173 38.6908666, 16.5448714 38.6908705, 16.5452877 38.6907987, 16.5453999 38.6907642, 16.5454914 38.6907113, 16.5456062 38.690579, 16.5458035 38.6903459)",,,,,,
167173497,,living_street,False,True,111.289,"LINESTRING (16.544769 38.6908443, 16.5447061 38.6908946, 16.5446738 38.6909758, 16.5447155 38.6910699, 16.5448305 38.6911791, 16.5449329 38.6912402, 16.5450434 38.6912712, 16.5451393 38.6912911, 16.5452108 38.6913174, 16.5452644 38.6913859, 16.545274 38.6914769, 16.5453094 38.6915747)",,,,,,
649512988,Via Trento e Trieste,residential,False,True,35.771,"LINESTRING (16.5480065 38.6849818, 16.5478941 38.6852913)",,,,,,
390826180,Via Trento e Trieste,residential,True,False,40.027,"LINESTRING (16.5480065 38.6849818, 16.5480987 38.6846708, 16.5481336 38.6846405)",,,,,,
1156796337,,residential,False,False,19.197,"LINESTRING (16.5483711 38.6840359, 16.5483056 38.6842008)",,,,,,
648805495,Via Bruno Da Colonia,residential,False,True,285.09999999999997,"LINESTRING (16.5483711 38.6840359, 16.5480976 38.6839396, 16.547706 38.6838098, 16.5472768 38.6836548, 16.5465312 38.6834622, 16.5459942 38.6833294, 16.5457357 38.683301, 16.5452616 38.6833381)",,,,,,
173054955,,residential,False,True,6.314,"LINESTRING (16.5536645 38.685176, 16.553631 38.6852264)",,,,,,
30513921,Viale Aldo Moro,residential,True,False,48.613,"LINESTRING (16.5536645 38.685176, 16.5540769 38.6853445, 16.5541126 38.6853599, 16.5541597 38.6853802)",,,,,,
173054955,,residential,False,False,79.492,"LINESTRING (16.5536645 38.685176, 16.5537703 38.6849514, 16.5539175 38.6844899)",,,,,,
30513918,Viale Aldo Moro,residential,True,False,14.149,"LINESTRING (16.5537667 38.6852969, 16.553631 38.6852264)",,,,,,
30513915,Via Domenico Cimarosa,residential,False,False,166.41500000000002,"LINESTRING (16.5537667 38.6852969, 16.5533741 38.6856971, 16.553155 38.685948, 16.5526464 38.686511)",,,,,,
"[1231724136, 167174103]","['Traversa I Umberto I', 'Via della Galleria']","['residential', 'secondary']",False,"[False, True]",66.85300000000001,"LINESTRING (16.5461477 38.6899408, 16.5462686 38.6899796, 16.5466911 38.6901834, 16.5466064 38.6902732)",,,,,,
428520486,Via Trento Trieste,residential,False,False,90.562,"LINESTRING (16.5461477 38.6899408, 16.5461734 38.6898792, 16.5463561 38.6894438, 16.5464892 38.6891982, 16.5465021 38.6891755)",,,,,,
1092109870,Via Regina Margherita,residential,False,True,54.053,"LINESTRING (16.5461477 38.6899408, 16.5459562 38.6901697, 16.5458035 38.6903459)",,,,,,
"[167173123, 167173124, 173055941, 173055940, 167173128]",,residential,False,False,246.19,"LINESTRING (16.5487078 38.6842727, 16.5489023 38.6840965, 16.5491437 38.6839395, 16.5493422 38.6839227, 16.5497234 38.6840149, 16.5499346 38.6840745, 16.5500892 38.6841187, 16.5512445 38.684462)",,,,,yes,
390826179,,residential,True,False,38.569,"LINESTRING (16.5487078 38.6842727, 16.5486491 38.6843637, 16.5485649 38.6845358, 16.5485129 38.684581)",,,,,,
30513911,Viale della Stazione,secondary,False,True,32.545,"LINESTRING (16.5500913 38.6839323, 16.5500039 38.6841635, 16.5499921 38.6842143)",,SP124,50,2,,
167173120,,residential,True,False,121.489,"LINESTRING (16.5500913 38.6839323, 16.5508616 38.6841645, 16.551095 38.6842473, 16.5512077 38.6843665, 16.5512445 38.684462)",,,,,,
167173497,,living_street,False,False,111.28900000000002,"LINESTRING (16.5453094 38.6915747, 16.545274 38.6914769, 16.5452644 38.6913859, 16.5452108 38.6913174, 16.5451393 38.6912911, 16.5450434 38.6912712, 16.5449329 38.6912402, 16.5448305 38.6911791, 16.5447155 38.6910699, 16.5446738 38.6909758, 16.5447061 38.6908946, 16.544769 38.6908443)",,,,,,
167173491,,residential,True,False,57.066,"LINESTRING (16.5503626 38.6890316, 16.5508489 38.6886862)",,,,,,
167173491,,residential,True,False,22.076,"LINESTRING (16.5508489 38.6886862, 16.5510286 38.6885457)",,,,,,
403901226,,residential,True,False,58.187,"LINESTRING (16.5498758 38.688376, 16.5493329 38.688069)",,,,,,
467932390,,residential,False,True,30.387,"LINESTRING (16.5498758 38.688376, 16.5496738 38.6885992)",,,,,,
167173491,,residential,True,False,40.858999999999995,"LINESTRING (16.5499392 38.6891921, 16.5500243 38.6891571, 16.5503626 38.6890316)",,,,,,
30513933,Via Olimpia,residential,True,False,42.226,"LINESTRING (16.5488776 38.688575, 16.5492746 38.6887945)",,,,,,
403901227,via Barone Paparo,residential,True,False,68.756,"LINESTRING (16.5488776 38.688575, 16.5493329 38.688069)",,,,,,
30513839,,residential,True,False,41.639,"LINESTRING (16.548285 38.6903061, 16.5486349 38.6900499)",,,,,,
167173491,,residential,True,False,7.505,"LINESTRING (16.5510286 38.6885457, 16.5510882 38.6884968)",,,,,,
167174096,,residential,True,False,92.801,"LINESTRING (16.5510286 38.6885457, 16.5501616 38.6880573)",,,,,,
30513933,Via Olimpia,residential,True,False,56.906,"LINESTRING (16.5494189 38.6888807, 16.5499392 38.6891921)",,,,,,
467932390,,residential,False,False,38.331,"LINESTRING (16.5494189 38.6888807, 16.5496738 38.6885992)",,,,,,
467932391,,residential,True,False,43.257,"LINESTRING (16.5501616 38.6880573, 16.5498758 38.688376)",,,,,,
"[403901208, 467932391]",Piazza Maria Ausiliatrice,residential,True,False,51.135,"LINESTRING (16.5505106 38.6876868, 16.5502766 38.6879351, 16.5501616 38.6880573)",,,,,,
403901228,via Comito,residential,True,False,26.275,"LINESTRING (16.5505106 38.6876868, 16.5505972 38.6877362, 16.5507626 38.6878175)",,,,,,
167173135,Via Guglielmo Marconi,residential,False,True,9.837,"LINESTRING (16.545707 38.6902995, 16.5458035 38.6903459)",,,,,,
"[428521346, 167173135]","['Via Guglielmo Marconi', 'Via Maestri Del Lavoro']",residential,False,False,199.323,"LINESTRING (16.545707 38.6902995, 16.5458231 38.6901461, 16.5459762 38.6899251, 16.546023 38.6898526, 16.5460531 38.6897709, 16.5460896 38.6896717, 16.5461312 38.6894207, 16.5461087 38.6892916, 16.5460597 38.6891695, 16.5460029 38.6890148, 16.5465021 38.6891755)",,,,,,
167174107,Via Guglielmo Marconi,residential,False,True,85.348,"LINESTRING (16.545707 38.6902995, 16.5454755 38.6901834, 16.5453779 38.6901128, 16.5453304 38.6900422, 16.5453624 38.6899674, 16.545471 38.6898282, 16.5455722 38.6898084, 16.5456189 38.6897805)",,,,,,
167173491,,residential,True,False,42.198,"LINESTRING (16.5514057 38.6881781, 16.5516986 38.6878752)",,,,,,
167174106,,residential,False,False,74.928,"LINESTRING (16.552387 38.6900083, 16.5521088 38.6897607, 16.5518116 38.689506)",,,,,,
980579258,Via Francesco Corapi,residential,False,False,23.551,"LINESTRING (16.54778 38.6889807, 16.5475679 38.6888486)",,,,,,
30513840,,residential,False,False,57.073,"LINESTRING (16.548389 38.6904789, 16.5482917 38.6904907, 16.5477402 38.6905625)",,,,,,
