osmid,oneway,highway,reversed,length,name,geometry,ref,junction,tunnel
614186707,False,residential,False,114.744,Via De Fabritiis,"LINESTRING (13.9100243 42.8039716, 13.9099737 42.8037409, 13.9095713 42.8037467, 13.9092158 42.8037608, 13.9090347 42.8037825, 13.9088926 42.8038071)",,,
380844895,False,secondary,False,158.845,Via 24 Maggio,"LINESTRING (13.9094644 42.8040769, 13.908937 42.8041774, 13.9086713 42.8042479, 13.9084108 42.8043457, 13.9079827 42.8045595, 13.9077398 42.8046998)",SP5/A,,
380844895,False,secondary,True,47.162,Via 24 Maggio,"LINESTRING (13.9094644 42.8040769, 13.9097898 42.8040118, 13.909966 42.8039816, 13.9100243 42.8039716)",SP5/A,,
614436810,False,tertiary,True,299.057,Via Badette,"LINESTRING (13.9094644 42.8040769, 13.9093917 42.8041823, 13.9090685 42.8043672, 13.9087185 42.8045444, 13.9083538 42.8047176, 13.9080801 42.8048907, 13.9078763 42.8050836, 13.9077583 42.8053197, 13.9076081 42.8057762, 13.9075544 42.8060124, 13.9075488 42.8060658, 13.90755 42.80612, 13.9075638 42.8061816)",SP9/B,,
380844895,False,secondary,False,74.15400000000001,Via 24 Maggio,"LINESTRING (13.9066312 42.8065001, 13.9066462 42.8067382, 13.9066299 42.8068615, 13.9065899 42.8069812, 13.9065483 42.8070471, 13.9065148 42.8070885, 13.9064665 42.8071377)",SP5/A,,
380844895,False,secondary,True,54.736,Via 24 Maggio,"LINESTRING (13.9066312 42.8065001, 13.9066272 42.8064698, 13.9065999 42.8062655, 13.9065671 42.8060101)",SP5/A,,
631660144,False,residential,False,143.53300000000002,,"LINESTRING (13.9066312 42.8065001, 13.9067508 42.8064971, 13.9071438 42.8065808, 13.9072202 42.8066182, 13.9079685 42.8072479)",,,
380844895,False,secondary,True,5.573,Via 24 Maggio,"LINESTRING (13.9064218 42.8071756, 13.9064665 42.8071377)",SP5/A,,
631660150,False,unclassified,True,78.94299999999998,,"LINESTRING (13.9064218 42.8071756, 13.9065288 42.8074326, 13.9066427 42.807772, 13.9066481 42.8078636)",,,
614436810,False,tertiary,False,299.05699999999996,Via Badette,"LINESTRING (13.9075638 42.8061816, 13.90755 42.80612, 13.9075488 42.8060658, 13.9075544 42.8060124, 13.9076081 42.8057762, 13.9077583 42.8053197, 13.9078763 42.8050836, 13.9080801 42.8048907, 13.9083538 42.8047176, 13.9087185 42.8045444, 13.9090685 42.8043672, 13.9093917 42.8041823, 13.9094644 42.8040769)",SP9/B,,
614436810,False,tertiary,True,332.927,Via Badette,"LINESTRING (13.9075638 42.8061816, 13.9075887 42.8062319, 13.907625 42.8062843, 13.9076682 42.806332, 13.9077595 42.8064111, 13.9083415 42.8068792, 13.9091316 42.8074607, 13.9096036 42.8078464, 13.9099362 42.8081297, 13.9101642 42.8084642)",SP9/B,,
631660148,False,residential,True,83.985,,"LINESTRING (13.9075638 42.8061816, 13.906842 42.8060229, 13.9067012 42.8060101, 13.9065671 42.8060101)",,,
181455736,False,unclassified,True,334.05400000000003,Via San Giovanni,"LINESTRING (13.9170834 42.8012489, 13.9169801 42.8013169, 13.9166787 42.8013815, 13.9157539 42.801549, 13.9155884 42.8016202, 13.915439 42.8017841, 13.9154047 42.8019516, 13.9153691 42.8023857, 13.915303 42.8025348, 13.9151925 42.8026377, 13.9150004 42.8027134, 13.9146481 42.8028038, 13.9142593 42.8029233)",,,
181455736,False,unclassified,False,334.054,Via San Giovanni,"LINESTRING (13.9142593 42.8029233, 13.9146481 42.8028038, 13.9150004 42.8027134, 13.9151925 42.8026377, 13.915303 42.8025348, 13.9153691 42.8023857, 13.9154047 42.8019516, 13.915439 42.8017841, 13.9155884 42.8016202, 13.9157539 42.801549, 13.9166787 42.8013815, 13.9169801 42.8013169, 13.9170834 42.8012489)",,,
631665951,False,tertiary,True,188.58300000000003,Via Pagliarette,"LINESTRING (13.9142593 42.8029233, 13.9142491 42.8029988, 13.9141926 42.8030642, 13.914056 42.8031307, 13.9136749 42.8031902, 13.9134766 42.8031993, 13.9131808 42.8031617, 13.9123636 42.80298, 13.9122505 42.8029789, 13.9121734 42.8030017)",,,
181455734,False,residential,False,16.401,Via San Giovanni,"LINESTRING (13.9169004 42.8032524, 13.9169439 42.8033964)",,,
614473411,False,residential,False,33.403,Via Sotto La Porta,"LINESTRING (13.9169004 42.8032524, 13.9164911 42.8032445)",,,
380844899,True,secondary,False,20.274,,"LINESTRING (13.9106849 42.8040292, 13.9104861 42.8039198)",,,
380844901,True,secondary,False,15.629999999999999,,"LINESTRING (13.9106849 42.8040292, 13.9107045 42.8039954, 13.910735 42.803894)",,,
380844897,True,secondary,False,292.72099999999995,Via Circonvallazione,"LINESTRING (13.9141592 42.8041906, 13.9135015 42.8043619, 13.9133395 42.8043967, 13.9131603 42.8044169, 13.9130418 42.8044169, 13.9127915 42.8043967, 13.9116284 42.8042276, 13.9108841 42.8040899, 13.9107751 42.8040638, 13.9106849 42.8040292)",,,
380844902,False,secondary,True,51.286,Via Circonvallazione,"LINESTRING (13.9141592 42.8041906, 13.9143013 42.804163, 13.914444 42.8041583, 13.9147708 42.8042239)",,,
380844902,False,secondary,False,51.286,Via Circonvallazione,"LINESTRING (13.9147708 42.8042239, 13.914444 42.8041583, 13.9143013 42.804163, 13.9141592 42.8041906)",,,
380844903,True,residential,False,89.0,,"LINESTRING (13.9147708 42.8042239, 13.914922 42.804237, 13.9150829 42.8042389, 13.9152199 42.8042206, 13.9153308 42.8041849, 13.9154513 42.8040897, 13.9154627 42.8040415, 13.9154425 42.8039698, 13.9154278 42.8038427)",,,
631660150,False,unclassified,False,78.943,,"LINESTRING (13.9066481 42.8078636, 13.9066427 42.807772, 13.9065288 42.8074326, 13.9064218 42.8071756)",,,
380844895,False,secondary,False,21.256,Via 24 Maggio,"LINESTRING (13.9065605 42.8058192, 13.9065573 42.8058927, 13.9065671 42.8060101)",SP5/A,,
380844895,False,secondary,True,160.79200000000003,Via 24 Maggio,"LINESTRING (13.9065605 42.8058192, 13.9065802 42.805738, 13.9066422 42.8056116, 13.9067681 42.8054348, 13.9068313 42.8053637, 13.9070123 42.8051836, 13.9072565 42.8050026, 13.9075035 42.8048401, 13.9077398 42.8046998)",SP5/A,,
380844895,False,secondary,False,160.79200000000003,Via 24 Maggio,"LINESTRING (13.9077398 42.8046998, 13.9075035 42.8048401, 13.9072565 42.8050026, 13.9070123 42.8051836, 13.9068313 42.8053637, 13.9067681 42.8054348, 13.9066422 42.8056116, 13.9065802 42.805738, 13.9065605 42.8058192)",SP5/A,,
380844895,False,secondary,True,158.845,Via 24 Maggio,"LINESTRING (13.9077398 42.8046998, 13.9079827 42.8045595, 13.9084108 42.8043457, 13.9086713 42.8042479, 13.908937 42.8041774, 13.9094644 42.8040769)",SP5/A,,
554822188,False,residential,False,168.264,,"LINESTRING (13.9077398 42.8046998, 13.9076588 42.8047062, 13.9075771 42.8047361, 13.9074648 42.8047556, 13.9073811 42.8047556, 13.9072627 42.8047391, 13.9071524 42.8046897, 13.9071197 42.8046328, 13.9071279 42.8045354, 13.9072014 42.8044455, 13.9074158 42.8043316, 13.9077201 42.8041204, 13.9079059 42.80402, 13.9080448 42.8039526)",,,
554822188,False,residential,True,168.26399999999998,,"LINESTRING (13.9080448 42.8039526, 13.9079059 42.80402, 13.9077201 42.8041204, 13.9074158 42.8043316, 13.9072014 42.8044455, 13.9071279 42.8045354, 13.9071197 42.8046328, 13.9071524 42.8046897, 13.9072627 42.8047391, 13.9073811 42.8047556, 13.9074648 42.8047556, 13.9075771 42.8047361, 13.9076588 42.8047062, 13.9077398 42.8046998)",,,
181455773,False,tertiary,False,6.386,,"LINESTRING (13.9104717 42.803639, 13.9104621 42.803696)",,,
181455773,False,tertiary,True,160.413,,"LINESTRING (13.9104717 42.803639, 13.9105916 42.8033069, 13.9106387 42.80326, 13.9107266 42.803228, 13.9108805 42.8032089, 13.9118325 42.803178, 13.911958 42.8031554, 13.9120272 42.8031228)",,,
614186705,False,residential,False,347.9030000000001,Via Costa Del Monte,"LINESTRING (13.9104717 42.803639, 13.9100059 42.8034998, 13.9095311 42.8033149, 13.9095338 42.8031278, 13.909102 42.8029842, 13.9090403 42.802941, 13.9090135 42.8028563, 13.9090752 42.8027559, 13.9092844 42.8027461, 13.9096357 42.8027972, 13.9098852 42.8028327, 13.9100998 42.8028366, 13.9102017 42.8028051, 13.910266 42.8027539, 13.9102553 42.8026634, 13.9101293 42.8025827, 13.909904 42.8025572, 13.9095284 42.8025158)",,,
614186705,False,residential,True,347.90299999999996,Via Costa Del Monte,"LINESTRING (13.9095284 42.8025158, 13.909904 42.8025572, 13.9101293 42.8025827, 13.9102553 42.8026634, 13.910266 42.8027539, 13.9102017 42.8028051, 13.9100998 42.8028366, 13.9098852 42.8028327, 13.9096357 42.8027972, 13.9092844 42.8027461, 13.9090752 42.8027559, 13.9090135 42.8028563, 13.9090403 42.802941, 13.909102 42.8029842, 13.9095338 42.8031278, 13.9095311 42.8033149, 13.9100059 42.8034998, 13.9104717 42.803639)",,,
181455773,False,tertiary,True,6.386,,"LINESTRING (13.9104621 42.803696, 13.9104717 42.803639)",,,
181455773,False,tertiary,False,25.03,,"LINESTRING (13.9104621 42.803696, 13.9104603 42.8037815, 13.9104861 42.8039198)",,,
614186706,False,residential,False,148.04999999999998,Via Dei Bastioni,"LINESTRING (13.9104621 42.803696, 13.9106295 42.8036907, 13.911575 42.8035106, 13.9117681 42.803491, 13.911991 42.8034822, 13.9122428 42.8034723)",,,
614186706,False,residential,True,148.04999999999998,Via Dei Bastioni,"LINESTRING (13.9122428 42.8034723, 13.911991 42.8034822, 13.9117681 42.803491, 13.911575 42.8035106, 13.9106295 42.8036907, 13.9104621 42.803696)",,,
"[682112056, 614186710]",True,residential,False,44.803,Via Terravecchia,"LINESTRING (13.9141581 42.8037786, 13.9141313 42.8037101, 13.9140975 42.8036825, 13.9140687 42.8036782, 13.9137104 42.8037518)",,,
"[682110513, 682110511]",False,residential,False,63.897000000000006,,"LINESTRING (13.9141581 42.8037786, 13.9142181 42.8037957, 13.9144201 42.803809, 13.9146286 42.8038329, 13.9147696 42.803845, 13.9149312 42.803861)",,,
682112902,True,residential,False,32.867,Largo del Mulino,"LINESTRING (13.9154278 42.8038427, 13.9153337 42.8035553)",,,
614186711,False,residential,False,147.742,Via Circonvallazione,"LINESTRING (13.9154278 42.8038427, 13.915821 42.8037544, 13.9163037 42.8036828, 13.9167103 42.8036259, 13.9169421 42.8035829, 13.9169421 42.8035581, 13.916942 42.8034246, 13.9169439 42.8033964)",,,
181455725,True,secondary,False,20.507,Via 20 Settembre,"LINESTRING (13.9104861 42.8039198, 13.910735 42.803894)",SP5/A,,
380844895,False,secondary,False,38.112,Via 24 Maggio,"LINESTRING (13.9104861 42.8039198, 13.9100243 42.8039716)",SP5/A,,
181455773,False,tertiary,True,25.03,,"LINESTRING (13.9104861 42.8039198, 13.9104603 42.8037815, 13.9104621 42.803696)",,,
614436810,False,tertiary,False,332.927,Via Badette,"LINESTRING (13.9101642 42.8084642, 13.9099362 42.8081297, 13.9096036 42.8078464, 13.9091316 42.8074607, 13.9083415 42.8068792, 13.9077595 42.8064111, 13.9076682 42.806332, 13.907625 42.8062843, 13.9075887 42.8062319, 13.9075638 42.8061816)",SP9/B,,
614473411,False,residential,True,33.403,Via Sotto La Porta,"LINESTRING (13.9164911 42.8032445, 13.9169004 42.8032524)",,,
614473412,False,residential,False,29.93,Rua Luigi Antonelli,"LINESTRING (13.9161959 42.8034456, 13.9160834 42.8031894)",,,
1222362382,True,secondary,False,61.269,Via 20 Settembre,"LINESTRING (13.9161959 42.8034456, 13.9169439 42.8033964)",SP5/A,,
614473412,False,residential,True,29.93,Rua Luigi Antonelli,"LINESTRING (13.9160834 42.8031894, 13.9161959 42.8034456)",,,
1222362382,True,secondary,False,16.608,Via 20 Settembre,"LINESTRING (13.915995 42.8034697, 13.9161959 42.8034456)",SP5/A,,
614473413,False,residential,False,44.235,Rua Primo Riccitelli,"LINESTRING (13.915995 42.8034697, 13.9158769 42.8032524, 13.915673 42.8033193)",,,
614473413,False,residential,True,44.235,Rua Primo Riccitelli,"LINESTRING (13.915673 42.8033193, 13.9158769 42.8032524, 13.915995 42.8034697)",,,
614186707,False,residential,True,114.744,Via De Fabritiis,"LINESTRING (13.9088926 42.8038071, 13.9090347 42.8037825, 13.9092158 42.8037608, 13.9095713 42.8037467, 13.9099737 42.8037409, 13.9100243 42.8039716)",,,
631660144,False,residential,True,143.53300000000002,,"LINESTRING (13.9079685 42.8072479, 13.9072202 42.8066182, 13.9071438 42.8065808, 13.9067508 42.8064971, 13.9066312 42.8065001)",,,
631660146,False,residential,True,110.64,,"LINESTRING (13.9073664 42.8078776, 13.9065765 42.8071918, 13.9064665 42.8071377)",,,
380844895,False,secondary,False,54.736,Via 24 Maggio,"LINESTRING (13.9065671 42.8060101, 13.9065999 42.8062655, 13.9066272 42.8064698, 13.9066312 42.8065001)",SP5/A,,
380844895,False,secondary,True,21.256,Via 24 Maggio,"LINESTRING (13.9065671 42.8060101, 13.9065573 42.8058927, 13.9065605 42.8058192)",SP5/A,,
631660148,False,residential,False,83.985,,"LINESTRING (13.9065671 42.8060101, 13.9067012 42.8060101, 13.906842 42.8060229, 13.9075638 42.8061816)",,,
380844895,False,secondary,False,5.573,Via 24 Maggio,"LINESTRING (13.9064665 42.8071377, 13.9064218 42.8071756)",SP5/A,,
380844895,False,secondary,True,74.154,Via 24 Maggio,"LINESTRING (13.9064665 42.8071377, 13.9065148 42.8070885, 13.9065483 42.8070471, 13.9065899 42.8069812, 13.9066299 42.8068615, 13.9066462 42.8067382, 13.9066312 42.8065001)",SP5/A,,
631660146,False,residential,False,110.64,,"LINESTRING (13.9064665 42.8071377, 13.9065765 42.8071918, 13.9073664 42.8078776)",,,
631665950,True,tertiary,False,12.489,,"LINESTRING (13.9120317 42.8030027, 13.9120647 42.8029885, 13.9121023 42.8029833, 13.9121401 42.8029879, 13.9121734 42.8030017)",,roundabout,
181455773,False,tertiary,False,160.41299999999998,,"LINESTRING (13.9120272 42.8031228, 13.911958 42.8031554, 13.9118325 42.803178, 13.9108805 42.8032089, 13.9107266 42.803228, 13.9106387 42.80326, 13.9105916 42.8033069, 13.9104717 42.803639)",,,
631665950,True,tertiary,False,14.981000000000002,,"LINESTRING (13.9120272 42.8031228, 13.9120052 42.8031012, 13.9119941 42.8030756, 13.9119952 42.8030486, 13.9120082 42.8030234, 13.9120317 42.8030027)",,roundabout,
631665950,True,tertiary,False,28.812999999999995,,"LINESTRING (13.9121734 42.8030017, 13.9121988 42.8030236, 13.9122122 42.8030507, 13.9122118 42.8030794, 13.9121978 42.8031063, 13.9121718 42.8031279, 13.9121371 42.8031414, 13.9120982 42.8031452, 13.91206 42.8031387, 13.9120272 42.8031228)",,roundabout,
631665951,False,tertiary,False,188.583,Via Pagliarette,"LINESTRING (13.9121734 42.8030017, 13.9122505 42.8029789, 13.9123636 42.80298, 13.9131808 42.8031617, 13.9134766 42.8031993, 13.9136749 42.8031902, 13.914056 42.8031307, 13.9141926 42.8030642, 13.9142491 42.8029988, 13.9142593 42.8029233)",,,
682110513,False,residential,True,23.612000000000002,,"LINESTRING (13.915218 42.8038325, 13.9150775 42.8038461, 13.9149312 42.803861)",,,
"[682112058, 682112059, 682112060]",True,residential,False,61.797999999999995,,"LINESTRING (13.9137104 42.8037518, 13.9137298 42.8037825, 13.9138181 42.8039275, 13.9141592 42.8041906)",,,building_passage
682112057,True,residential,False,7.628,,"LINESTRING (13.9136547 42.8036967, 13.9137104 42.8037518)",,,
1222362382,True,secondary,False,138.49599999999998,Via 20 Settembre,"LINESTRING (13.9136547 42.8036967, 13.9137195 42.8036893, 13.9138467 42.8036651, 13.9140142 42.803633, 13.9140997 42.8036144, 13.9141583 42.8036061, 13.9142921 42.8036, 13.9145822 42.8035941, 13.9147341 42.8035859, 13.9150377 42.8035808, 13.9151787 42.8035741, 13.9153337 42.8035553)",SP5/A,,
1009144645,False,residential,False,15.991,,"LINESTRING (13.9149288 42.8040048, 13.9149312 42.803861)",,,
1009144645,False,residential,True,15.991,,"LINESTRING (13.9149312 42.803861, 13.9149288 42.8040048)",,,
682110513,False,residential,False,23.612000000000002,,"LINESTRING (13.9149312 42.803861, 13.9150775 42.8038461, 13.915218 42.8038325)",,,
"[682110513, 682110511]",False,residential,True,63.897,,"LINESTRING (13.9149312 42.803861, 13.9147696 42.803845, 13.9146286 42.8038329, 13.9144201 42.803809, 13.9142181 42.8037957, 13.9141581 42.8037786)",,,
