osmid,oneway,highway,reversed,length,geometry,bridge,lanes,ref,name,maxspeed
58800384,True,primary_link,False,179.277,"LINESTRING (8.2038084 44.8297237, 8.2038491 44.8296209, 8.2039358 44.8295494, 8.2042341 44.8293208, 8.2043224 44.8292458, 8.2044105 44.8291694, 8.2044526 44.8291253, 8.2044787 44.8290867, 8.2045051 44.8290455, 8.2045196 44.8290064, 8.2045286 44.8289553, 8.2045301 44.8289023, 8.2045259 44.8288738, 8.2045092 44.8288129, 8.2044697 44.8287389, 8.2043904 44.8286606, 8.2042959 44.828604, 8.2042021 44.8285703, 8.2041015 44.8285472, 8.2039436 44.8285285)",,,,,
318754209,False,primary,True,69.033,"LINESTRING (8.2038084 44.8297237, 8.2039827 44.8295817, 8.2043986 44.8292653)",,2,SS456var,Strada statale 456 Variante di Isola,70
954656139,True,primary_link,False,32.222,"LINESTRING (8.2026147 44.8292457, 8.2026341 44.8292304, 8.202702 44.8291826, 8.2027659 44.829118, 8.2028601 44.8290154)",,,,,
40042275,True,primary_link,False,235.97,"LINESTRING (8.2039436 44.8285285, 8.2040797 44.8285265, 8.2041809 44.8285288, 8.2042547 44.8285352, 8.2043233 44.8285432, 8.2044187 44.8285554, 8.2045302 44.8285661, 8.2046767 44.8285694, 8.2048365 44.8285683, 8.204973 44.8285608, 8.2051437 44.8285374, 8.2052875 44.8285091, 8.2054255 44.828474, 8.2055756 44.8284229, 8.2057897 44.8283408, 8.2059781 44.8282534, 8.2061525 44.8281714, 8.2063352 44.8280969, 8.2064931 44.8280369, 8.2067153 44.8279491)",,,,,
653481665,False,primary_link,True,105.90999999999998,"LINESTRING (8.2039436 44.8285285, 8.2037903 44.8285352, 8.2036106 44.8285652, 8.2033783 44.8286419, 8.2031753 44.8287411, 8.2030156 44.8288501, 8.2029034 44.8289632, 8.2028601 44.8290154)",,,,,
40068770,False,secondary,True,56.818,"LINESTRING (8.2026321 44.8294607, 8.2030961 44.8295645, 8.2033221 44.8296074)",,,,,
60690353,True,primary_link,False,25.032,"LINESTRING (8.2026321 44.8294607, 8.2025879 44.829397, 8.2025844 44.8293506, 8.2025916 44.8292978, 8.2026147 44.8292457)",,,,,
954656138,False,secondary,False,68.04400000000001,"LINESTRING (8.2026321 44.8294607, 8.2021543 44.8293193, 8.2018366 44.8292237)",,,,,
60690352,True,primary_link,False,25.994,"LINESTRING (8.2028038 44.8292697, 8.2027779 44.8293404, 8.2027389 44.8293916, 8.2026321 44.8294607)",,,,,
954656140,True,primary_link,False,58.025000000000006,"LINESTRING (8.2028038 44.8292697, 8.2028194 44.8293187, 8.2028458 44.8293664, 8.2028749 44.8293976, 8.2029359 44.8294439, 8.2029865 44.8294732, 8.2030873 44.8295124, 8.2033221 44.8296074)",,,,,
39186487,True,primary_link,False,164.225,"LINESTRING (8.2043986 44.8292653, 8.2043834 44.8293417, 8.2041276 44.829542, 8.2037632 44.8298423, 8.2036926 44.8299185, 8.20364 44.8300126, 8.2036157 44.8300933, 8.2036136 44.8301612, 8.2036252 44.8302307, 8.2036631 44.8303039, 8.2037316 44.8303726, 8.2037819 44.8304177, 8.2038877 44.8304851)",,,,,40
318754209,False,primary,False,69.033,"LINESTRING (8.2043986 44.8292653, 8.2039827 44.8295817, 8.2038084 44.8297237)",,2,SS456var,Strada statale 456 Variante di Isola,70
947247091,False,primary,True,234.56300000000002,"LINESTRING (8.2043986 44.8292653, 8.2047485 44.8290214, 8.2051344 44.82878, 8.2054767 44.828577, 8.2058108 44.8283944, 8.2061461 44.8282227, 8.2067153 44.8279491)",,2,SS456,Strada statale 456 del Turchino,70
60690356,True,primary_link,False,31.138000000000005,"LINESTRING (8.2054627 44.8297446, 8.2054864 44.8297554, 8.2055195 44.8297766, 8.2055466 44.8297987, 8.205569 44.8298253, 8.2055784 44.8298483, 8.205584 44.829867, 8.2055859 44.8298835, 8.2055882 44.8299124, 8.2055875 44.8299263, 8.2055835 44.8299464, 8.2055685 44.8299905)",,,,,
954656142,False,secondary,True,77.0,"LINESTRING (8.2054627 44.8297446, 8.2060348 44.8297033, 8.2064332 44.8296688)",,,,,
954656144,False,secondary,False,58.38999999999999,"LINESTRING (8.2054627 44.8297446, 8.2050651 44.8297587, 8.2048371 44.8297585, 8.2047228 44.8297565)",,,,,
58800386,True,primary_link,False,28.958999999999996,"LINESTRING (8.2028601 44.8290154, 8.2028203 44.8291076, 8.2028036 44.8291588, 8.2027959 44.829214, 8.2028038 44.8292697)",,,,,
653481665,False,primary_link,False,105.91,"LINESTRING (8.2028601 44.8290154, 8.2029034 44.8289632, 8.2030156 44.8288501, 8.2031753 44.8287411, 8.2033783 44.8286419, 8.2036106 44.8285652, 8.2037903 44.8285352, 8.2039436 44.8285285)",,,,,
60690357,True,primary_link,False,23.072,"LINESTRING (8.2053855 44.8299405, 8.2053855 44.8298903, 8.2053908 44.8298649, 8.2053997 44.8298372, 8.2054134 44.82981, 8.2054297 44.8297857, 8.2054413 44.8297681, 8.2054528 44.8297548, 8.2054627 44.8297446)",,,,,
954656145,True,primary_link,False,57.821999999999996,"LINESTRING (8.2053855 44.8299405, 8.2053478 44.8299002, 8.205319 44.8298777, 8.2052865 44.8298645, 8.2052302 44.8298474, 8.2051728 44.8298347, 8.2051001 44.8298231, 8.2050188 44.8298073, 8.2047228 44.8297565)",,,,,
954656143,True,primary_link,False,29.908,"LINESTRING (8.2055685 44.8299905, 8.2054856 44.8300753, 8.2053565 44.8302135)",,,,,
