osmid,oneway,highway,reversed,length,geometry,junction,name,lanes,maxspeed
32941185,False,unclassified,True,8.848,"LINESTRING (12.8824775 45.5978852, 12.8825368 45.5978173)",,,,
29322525,True,residential,False,54.29,"LINESTRING (12.8824775 45.5978852, 12.882432 45.5978706, 12.8819752 45.5976948, 12.88192 45.5976735, 12.8818645 45.5976521)",,Viale Santa Margherita,,
29322537,False,residential,False,17.203,"LINESTRING (12.8815135 45.5994694, 12.8814931 45.5994905, 12.8814726 45.5995125, 12.8813941 45.5995996)",,Via del Passarin,,
949954308,False,residential,True,97.68,"LINESTRING (12.8815135 45.5994694, 12.8815381 45.5994484, 12.8815626 45.5994283, 12.8815878 45.5994083, 12.8816103 45.599391, 12.8816386 45.5993726, 12.8824456 45.5988823)",,Via del Passarin,,
29035406,False,residential,False,41.919999999999995,"LINESTRING (12.8812753 45.5974464, 12.8813343 45.5974075, 12.8813476 45.5973952, 12.8815422 45.5971612, 12.8815667 45.5971317)",,Via Monti,,
123461806,False,residential,True,106.029,"LINESTRING (12.8862049 45.5994559, 12.886237 45.5994678, 12.8862679 45.5994809, 12.886295 45.5994951, 12.8866263 45.5996783, 12.8868594 45.5997678, 12.8870266 45.5998341, 12.8873537 45.5999641)",,Fondamenta Pescheria,,
297037661,True,residential,False,10.891,"LINESTRING (12.8862049 45.5994559, 12.8861841 45.5994716, 12.8861566 45.599481, 12.8861261 45.5994828, 12.8860968 45.5994768, 12.8860812 45.599471)",roundabout,,,
29453498,True,residential,False,28.127000000000002,"LINESTRING (12.8873537 45.5999641, 12.8875336 45.6000347, 12.8876656 45.6000919)",,Fondamenta Pescheria,,
123461806,False,residential,False,106.029,"LINESTRING (12.8873537 45.5999641, 12.8870266 45.5998341, 12.8868594 45.5997678, 12.8866263 45.5996783, 12.886295 45.5994951, 12.8862679 45.5994809, 12.886237 45.5994678, 12.8862049 45.5994559)",,Fondamenta Pescheria,,
116763863,True,residential,False,53.911,"LINESTRING (12.8856978 45.5988745, 12.8855111 45.5984076)",,Via delle Cape,,
29453502,True,residential,False,35.718,"LINESTRING (12.8856978 45.5988745, 12.8856057 45.5988744, 12.8854071 45.5988743, 12.8852387 45.5988743)",,Via Sant'Andrea,,
29453503,True,residential,False,108.553,"LINESTRING (12.8828463 45.6003058, 12.8819915 45.6010774)",,Via delle Orate,,
151503999,False,residential,True,61.224,"LINESTRING (12.8828463 45.6003058, 12.883483 45.6006294)",,Via della Bosega,,
151503999,False,residential,False,61.861999999999995,"LINESTRING (12.8828463 45.6003058, 12.8823079 45.600029, 12.8822055 45.5999764)",,Via della Bosega,,
29453502,True,residential,False,72.197,"LINESTRING (12.8833732 45.5988747, 12.8825063 45.5988776, 12.8824456 45.5988823)",,Via Sant'Andrea,,
29464059,False,residential,False,152.513,"LINESTRING (12.8833732 45.5988747, 12.8822719 45.5999137, 12.8822055 45.5999764)",,Via dei Calamari,,
151503999,False,residential,False,75.766,"LINESTRING (12.8822055 45.5999764, 12.8813941 45.5995996)",,Via della Bosega,,
29464059,False,residential,False,107.52999999999999,"LINESTRING (12.8822055 45.5999764, 12.8820938 45.600079, 12.881368 45.6007457)",,Via dei Calamari,,
29464059,False,residential,True,152.513,"LINESTRING (12.8822055 45.5999764, 12.8822719 45.5999137, 12.8833732 45.5988747)",,Via dei Calamari,,
151503999,False,residential,True,61.861999999999995,"LINESTRING (12.8822055 45.5999764, 12.8823079 45.600029, 12.8828463 45.6003058)",,Via della Bosega,,
29464059,False,residential,True,107.52999999999999,"LINESTRING (12.881368 45.6007457, 12.8820938 45.600079, 12.8822055 45.5999764)",,Via dei Calamari,,
29453505,False,residential,False,111.885,"LINESTRING (12.8826826 45.6014234, 12.8826072 45.6014398, 12.8825324 45.6014546, 12.8824762 45.6014643, 12.8824289 45.6014688, 12.8823789 45.6014724, 12.8823288 45.6014732, 12.8822721 45.6014721, 12.8822178 45.6014697, 12.8821595 45.6014655, 12.8821086 45.6014606, 12.8820021 45.6014497, 12.8818823 45.6014372, 12.8818064 45.6014302, 12.8817294 45.6014235, 12.8816444 45.6014161, 12.8815583 45.6014091, 12.881514 45.6014031, 12.8814493 45.6013927, 12.8813945 45.6013815, 12.8813562 45.6013714, 12.8813151 45.6013589, 12.881275 45.601345)",,Riva dei Bragozzi,,30
29453505,False,residential,True,113.45599999999999,"LINESTRING (12.8826826 45.6014234, 12.8827087 45.6014164, 12.8827357 45.6014077, 12.8827575 45.6013999, 12.8827918 45.6013851, 12.8828207 45.6013711, 12.882836 45.6013627, 12.8829038 45.6013216, 12.8831616 45.6011587, 12.8832569 45.6010998, 12.8833324 45.6010543, 12.8833991 45.6010165, 12.8834721 45.6009764, 12.8837022 45.6008536, 12.8837567 45.6008261, 12.8838059 45.6007801)",,Riva dei Bragozzi,,30
29464064,True,residential,False,66.113,"LINESTRING (12.8826826 45.6014234, 12.8825695 45.6013668, 12.8819915 45.6010774)",,,,
29464064,True,residential,False,60.937,"LINESTRING (12.8819915 45.6010774, 12.881368 45.6007457)",,,,
554289187,False,residential,False,126.26199999999999,"LINESTRING (12.890331 45.6006557, 12.8902909 45.6006833, 12.8900798 45.6008286, 12.8899798 45.6008915, 12.8898761 45.6009523, 12.889728 45.6010311, 12.8895818 45.6011068, 12.8894172 45.6011782, 12.8890567 45.6013245, 12.8890373 45.6013324)",,Salita dei Fiori,2,
554289188,True,residential,False,23.273,"LINESTRING (12.890331 45.6006557, 12.8903629 45.6006166, 12.8903828 45.6005951, 12.8904033 45.6005756, 12.890428 45.6005572, 12.8904461 45.6005467, 12.8904675 45.6005375, 12.8904913 45.6005293, 12.8905395 45.600515)",,,1,
687977211,True,residential,False,24.183,"LINESTRING (12.8905395 45.600515, 12.8905183 45.600563, 12.8905113 45.6005747, 12.8904999 45.6005888, 12.8904797 45.6006064, 12.8904613 45.6006167, 12.8904375 45.600626, 12.8904141 45.6006334, 12.890331 45.6006557)",,,1,
30124094,True,residential,False,32.525,"LINESTRING (12.8882547 45.6016018, 12.88851 45.6015522, 12.888654 45.6015158)",,,,
"[150567505, 141507660]",False,residential,False,18.884,"LINESTRING (12.8882547 45.6016018, 12.8881381 45.6016195, 12.8880775 45.6016324, 12.8880208 45.6016463)",,Via Pretoriana,,
297058138,True,residential,False,8.582,"LINESTRING (12.8889406 45.6016171, 12.8889374 45.601641, 12.8889302 45.6016649, 12.8889157 45.6016918)",roundabout,,,
141507659,False,residential,False,14.245,"LINESTRING (12.8888766 45.6019926, 12.8888746 45.6018645)",,Via Nicesolo,,
141507659,False,residential,True,14.245,"LINESTRING (12.8888746 45.6018645, 12.8888766 45.6019926)",,Via Nicesolo,,
141507658,True,residential,False,16.189999999999998,"LINESTRING (12.8888746 45.6018645, 12.8888342 45.6018268, 12.8888086 45.6018064, 12.8887861 45.6017909, 12.8887319 45.6017595)",,Via Nicesolo,,
128639369,True,residential,False,13.770999999999999,"LINESTRING (12.8887319 45.6017595, 12.8886989 45.6017537, 12.8886658 45.6017423, 12.8886505 45.6017383, 12.8886181 45.6017217, 12.8885884 45.6016939)",roundabout,,,
29453505,False,residential,True,111.885,"LINESTRING (12.881275 45.601345, 12.8813151 45.6013589, 12.8813562 45.6013714, 12.8813945 45.6013815, 12.8814493 45.6013927, 12.881514 45.6014031, 12.8815583 45.6014091, 12.8816444 45.6014161, 12.8817294 45.6014235, 12.8818064 45.6014302, 12.8818823 45.6014372, 12.8820021 45.6014497, 12.8821086 45.6014606, 12.8821595 45.6014655, 12.8822178 45.6014697, 12.8822721 45.6014721, 12.8823288 45.6014732, 12.8823789 45.6014724, 12.8824289 45.6014688, 12.8824762 45.6014643, 12.8825324 45.6014546, 12.8826072 45.6014398, 12.8826826 45.6014234)",,Riva dei Bragozzi,,30
29987502,False,residential,True,54.324,"LINESTRING (12.8869246 45.6010433, 12.8868709 45.6005562)",,Via Altinate,,
149190210,True,residential,False,14.02,"LINESTRING (12.8869246 45.6010433, 12.886958 45.6011672)",,Via Altinate,,
128639369,True,residential,False,6.14,"LINESTRING (12.888654 45.6015158, 12.8887084 45.6015017, 12.888728 45.6014966)",roundabout,,,
30124093,True,residential,False,20.291,"LINESTRING (12.888728 45.6014966, 12.8887723 45.6014686, 12.8888066 45.6014383, 12.8888288 45.6014024, 12.8888515 45.6013415)",,,,
297058137,True,residential,False,16.656,"LINESTRING (12.888728 45.6014966, 12.8887638 45.6014977, 12.8888009 45.6015026, 12.8888323 45.6015091, 12.8888649 45.6015194, 12.8888938 45.6015375, 12.8889146 45.6015556)",roundabout,,,
297058132,True,residential,False,7.2379999999999995,"LINESTRING (12.8889146 45.6015556, 12.8889363 45.6015873, 12.8889406 45.6016171)",roundabout,,,
83128707,True,residential,False,28.621000000000002,"LINESTRING (12.8885884 45.6016939, 12.8884951 45.6016446, 12.8884599 45.6016306, 12.8884249 45.6016213, 12.8883978 45.6016148, 12.888358 45.6016096, 12.8882547 45.6016018)",,,,
128639369,True,residential,False,22.405,"LINESTRING (12.8885884 45.6016939, 12.8885754 45.6016701, 12.8885678 45.6016463, 12.8885656 45.6016211, 12.8885715 45.601596, 12.8885826 45.6015732, 12.8886017 45.6015503, 12.8886238 45.601534, 12.888654 45.6015158)",roundabout,,,
297037655,False,residential,False,29.817,"LINESTRING (12.8888515 45.6013415, 12.8886357 45.6011199)",,Via Pompei,,
554289189,True,residential,False,11.792,"LINESTRING (12.8888515 45.6013415, 12.8888885 45.6013762, 12.8889051 45.6014062, 12.8889136 45.6014362)",,,,
1135289968,True,residential,False,14.64,"LINESTRING (12.8888515 45.6013415, 12.888893 45.6013463, 12.8889547 45.6013444, 12.8890373 45.6013324)",,Salita dei Fiori,2,
32941184,False,unclassified,False,7.194,"LINESTRING (12.8819113 45.5975963, 12.8818645 45.5976521)",,,,
32941185,False,unclassified,False,8.848,"LINESTRING (12.8825368 45.5978173, 12.8824775 45.5978852)",,,,
34256580,True,residential,False,89.75500000000001,"LINESTRING (12.8830416 45.6018356, 12.8830967 45.6018716, 12.8832918 45.6019534, 12.883865 45.6021871, 12.8839534 45.6022225, 12.8840274 45.6022526)",,Corso Chiggiato,,
123461796,False,primary,False,147.81300000000002,"LINESTRING (12.8830416 45.6018356, 12.8833561 45.6016241, 12.8835631 45.601477, 12.8838131 45.6012994, 12.8838914 45.6012505, 12.8839313 45.6012278, 12.8840235 45.6011813, 12.8840756 45.6011575, 12.8842053 45.601107, 12.8843272 45.601064, 12.8845071 45.601011)",,Via Strada Nuova,2,50
"[297141011, 123461796]",False,primary,True,51.156,"LINESTRING (12.8830416 45.6018356, 12.8827316 45.602067, 12.882585 45.6021665)",,Via Strada Nuova,2,50
34256580,True,residential,False,6.83,"LINESTRING (12.8840274 45.6022526, 12.8839923 45.6023089)",,Corso Chiggiato,,
34256581,False,residential,False,61.384,"LINESTRING (12.8840274 45.6022526, 12.884054 45.6022179, 12.8844003 45.6017661)",,Via Giovanni Vescovo,,
123461796,False,primary,False,28.543,"LINESTRING (12.8845071 45.601011, 12.8846046 45.6009865, 12.8848568 45.6009336)",,Via Strada Nuova,2,50
123461796,False,primary,True,147.813,"LINESTRING (12.8845071 45.601011, 12.8843272 45.601064, 12.8842053 45.601107, 12.8840756 45.6011575, 12.8840235 45.6011813, 12.8839313 45.6012278, 12.8838914 45.6012505, 12.8838131 45.6012994, 12.8835631 45.601477, 12.8833561 45.6016241, 12.8830416 45.6018356)",,Via Strada Nuova,2,50
"[1089439465, 34256581]",False,residential,True,98.177,"LINESTRING (12.8845071 45.601011, 12.8845381 45.6010567, 12.8845498 45.6010758, 12.8847642 45.6014262, 12.8846443 45.6014928, 12.8845382 45.6015879, 12.8844003 45.6017661)",,Via Giovanni Vescovo,,
34256582,False,residential,False,107.51,"LINESTRING (12.8844003 45.6017661, 12.8854677 45.6023802)",,Via Pellegrini,,
"[1089439465, 34256581]",False,residential,False,98.17700000000002,"LINESTRING (12.8844003 45.6017661, 12.8845382 45.6015879, 12.8846443 45.6014928, 12.8847642 45.6014262, 12.8845498 45.6010758, 12.8845381 45.6010567, 12.8845071 45.601011)",,Via Giovanni Vescovo,,
34256581,False,residential,True,61.384,"LINESTRING (12.8844003 45.6017661, 12.884054 45.6022179, 12.8840274 45.6022526)",,Via Giovanni Vescovo,,
29987501,True,residential,False,34.679,"LINESTRING (12.8854677 45.6023802, 12.885738 45.6021322)",,Via Don Orione,,
34256582,False,residential,True,107.51,"LINESTRING (12.8854677 45.6023802, 12.8844003 45.6017661)",,Via Pellegrini,,
35595690,False,residential,False,39.786,"LINESTRING (12.8847274 45.600214, 12.8842169 45.6001928)",,Via del Rombo,,
35595690,False,residential,True,37.097,"LINESTRING (12.8847274 45.600214, 12.8847562 45.6002167, 12.8847869 45.6002212, 12.8848149 45.6002268, 12.8848723 45.6002494, 12.8849852 45.600328, 12.8850097 45.600345, 12.8850501 45.6003731, 12.8851006 45.6004077)",,Via del Rombo,,
35595690,False,residential,True,39.786,"LINESTRING (12.8842169 45.6001928, 12.8847274 45.600214)",,Via del Rombo,,
29465617,False,residential,True,62.191,"LINESTRING (12.8860256 45.5979641, 12.8857359 45.5979563, 12.8852265 45.5979521)",,Viale Luigi del Moro,,
36908006,True,residential,False,225.28000000000003,"LINESTRING (12.8860256 45.5979641, 12.8860011 45.5979233, 12.8859648 45.5978485, 12.8859505 45.5978189, 12.8859404 45.5978025, 12.8859293 45.5977889, 12.8859117 45.5977741, 12.8858906 45.5977615, 12.8858641 45.597749, 12.8858362 45.597738, 12.8855452 45.5976446, 12.8845505 45.5973467, 12.8845231 45.5973397, 12.8844815 45.5973303, 12.8844586 45.5973264, 12.8844352 45.5973242, 12.8844065 45.5973221, 12.8843785 45.597321, 12.88435 45.597322, 12.8843201 45.5973245, 12.8842875 45.5973288, 12.8842514 45.5973359, 12.8842126 45.5973448, 12.8841802 45.5973533, 12.8841037 45.5973763, 12.8840273 45.5973965, 12.883977 45.5974092, 12.8839239 45.5974219, 12.8838763 45.5974332, 12.8838259 45.5974445, 12.8834966 45.5975188)",,Via della Serenissima,1,
"[149190212, 116763869]",True,residential,False,237.662,"LINESTRING (12.8860256 45.5979641, 12.8860749 45.5979674, 12.8861256 45.5979716, 12.8861779 45.5979769, 12.8863731 45.597999, 12.8866632 45.5980405, 12.8867186 45.5980479, 12.8867877 45.5980572, 12.8869135 45.598073, 12.8870339 45.5980878, 12.8872488 45.5981095, 12.8873415 45.5981193, 12.8874065 45.598126, 12.8876084 45.5981489, 12.8876323 45.5981516, 12.8879008 45.59818, 12.8882063 45.5982154, 12.8883216 45.5982315, 12.8886205 45.5982852, 12.8886504 45.5982913, 12.8886927 45.5982999, 12.8888941 45.5983505, 12.8890135 45.5983842)",,Via Roma,,
5009694,False,residential,True,13.262000000000002,"LINESTRING (12.8863328 45.5993305, 12.8862928 45.599373, 12.8862807 45.5993828, 12.8862549 45.5993991, 12.8862377 45.5994069, 12.8862164 45.5994146)",,,,
"[297141011, 123461796]",False,primary,False,51.156,"LINESTRING (12.882585 45.6021665, 12.8827316 45.602067, 12.8830416 45.6018356)",,Via Strada Nuova,2,50
149190225,True,residential,False,113.814,"LINESTRING (12.8834966 45.5975188, 12.8834812 45.5974961, 12.883463 45.5974756, 12.8834407 45.597456, 12.8834042 45.5974344, 12.8833638 45.5974138, 12.8831413 45.5973163, 12.8828594 45.5972049, 12.8828411 45.5971992, 12.8828127 45.5971936, 12.8827829 45.5971946, 12.8827598 45.5972017, 12.8827429 45.5972111, 12.8827326 45.5972202, 12.8824753 45.5975039, 12.8824488 45.5975332)",,Via Gabriele D'Annunzio,,
722257137,False,residential,True,56.226,"LINESTRING (12.8834966 45.5975188, 12.8832262 45.5975781, 12.8831708 45.5975917, 12.8831099 45.5976081, 12.8830461 45.5976268, 12.883005 45.5976395, 12.8829562 45.5976559, 12.8829281 45.5976674, 12.8829027 45.5976807, 12.8828727 45.5976992, 12.8828441 45.5977215)",,Via della Serenissima,,
954271803,True,residential,False,37.215,"LINESTRING (12.8824488 45.5975332, 12.8826393 45.5976201, 12.882767 45.5976817, 12.8828441 45.5977215)",,Viale Guglielmo Marconi,,
149190226,False,residential,False,55.444,"LINESTRING (12.8855111 45.5984076, 12.8854564 45.5982975, 12.8852601 45.5980227, 12.8852346 45.5979816, 12.8852265 45.5979521)",,Via delle Cape,,
"[149190227, 149190222]",True,residential,False,118.43900000000001,"LINESTRING (12.8855111 45.5984076, 12.8856178 45.5985933, 12.8856377 45.5986255, 12.8856853 45.5986915, 12.8857411 45.5987582, 12.8857699 45.5987956, 12.8858228 45.5988722, 12.885847 45.5989115, 12.8858939 45.5989958, 12.8859464 45.5990962, 12.8859755 45.5991398, 12.886044 45.5992637, 12.8860603 45.5992858, 12.8860806 45.5993089, 12.8860996 45.5993272, 12.8861226 45.5993465, 12.8861522 45.5993686)",,Via delle Cape,,
"[5009700, 116763863]",True,residential,False,47.952999999999996,"LINESTRING (12.886052 45.5994146, 12.885999 45.5993594, 12.8859738 45.5993317, 12.8859526 45.599305, 12.8859272 45.5992729, 12.8859057 45.5992418, 12.8858622 45.5991747, 12.8858387 45.5991375, 12.8857711 45.5990318)",,Via delle Cape,,
297058131,True,residential,False,10.386,"LINESTRING (12.886052 45.5994146, 12.8860571 45.5994034, 12.8860734 45.5993853, 12.8860979 45.5993725, 12.8861274 45.5993668, 12.8861522 45.5993686)",roundabout,,,
149190215,True,residential,False,36.085,"LINESTRING (12.8871374 45.6014446, 12.8871119 45.6014673, 12.8868773 45.6017132)",,Via San Giuseppe,,
382952283,True,residential,False,71.734,"LINESTRING (12.8871374 45.6014446, 12.8872104 45.6014262, 12.8880258 45.6015799)",,Via Eraclea,,
1135289966,False,residential,False,7.4879999999999995,"LINESTRING (12.8880258 45.6015799, 12.8880156 45.6016142, 12.8880208 45.6016463)",,Via Eraclea,,
1135289967,False,residential,False,25.006,"LINESTRING (12.8880258 45.6015799, 12.8880329 45.6015631, 12.888224 45.6014046)",,Via Pretoriana,,
150567497,False,residential,False,56.735,"LINESTRING (12.8819689 45.5967061, 12.8815667 45.5971317)",,Via Giovanni Pascoli,,
150567505,False,residential,False,62.484,"LINESTRING (12.8880208 45.6016463, 12.8879748 45.6016601, 12.8879329 45.6016747, 12.887863 45.6017041, 12.8878242 45.6017233, 12.8877827 45.6017476, 12.8877417 45.6017732, 12.8874108 45.6020049)",,Via Pretoriana,,
"[150567505, 141507660]",False,residential,True,18.884,"LINESTRING (12.8880208 45.6016463, 12.8880775 45.6016324, 12.8881381 45.6016195, 12.8882547 45.6016018)",,Via Pretoriana,,
1135289966,False,residential,True,7.4879999999999995,"LINESTRING (12.8880208 45.6016463, 12.8880156 45.6016142, 12.8880258 45.6015799)",,Via Eraclea,,
29322525,True,residential,False,27.374,"LINESTRING (12.8828175 45.5979446, 12.8827679 45.5979404, 12.8827309 45.5979365, 12.882682 45.5979301, 12.8826517 45.5979251, 12.8826298 45.5979212, 12.8825945 45.5979145, 12.8825661 45.5979085, 12.8825162 45.5978968, 12.8824775 45.5978852)",,Viale Santa Margherita,,
"[151504003, 29322540]",False,residential,"[False, True]",108.22200000000001,"LINESTRING (12.8828175 45.5979446, 12.8827901 45.598, 12.8824456 45.5988823)",,Via dello Storione,,
151503999,False,residential,True,75.766,"LINESTRING (12.8813941 45.5995996, 12.8822055 45.5999764)",,Via della Bosega,,
29322537,False,residential,True,17.203,"LINESTRING (12.8813941 45.5995996, 12.8814726 45.5995125, 12.8814931 45.5994905, 12.8815135 45.5994694)",,Via del Passarin,,
151503996,True,primary,False,32.142,"LINESTRING (12.8876656 45.6000919, 12.8876939 45.6000931, 12.8877301 45.6000972, 12.8877764 45.6001087, 12.887816 45.6001248, 12.8878523 45.6001471, 12.8878818 45.6001723, 12.8879034 45.6002019, 12.8879183 45.6002333, 12.887923 45.6002703, 12.8879225 45.6002776)",roundabout,Piazza Papa Giovanni,,
151503994,True,residential,False,26.716,"LINESTRING (12.8874306 45.6001954, 12.8874187 45.6001844, 12.8874082 45.6001719, 12.8874009 45.6001521, 12.8873974 45.6001356, 12.8873966 45.6001168, 12.8873943 45.6000924, 12.8873894 45.600068, 12.8873841 45.6000457, 12.8873686 45.6000024, 12.8873537 45.5999641)",,Fondamenta Pescheria,,
297058129,True,primary,False,22.602,"LINESTRING (12.8874306 45.6001954, 12.8874799 45.6001499, 12.8875036 45.6001338, 12.8875333 45.6001189, 12.8875624 45.6001083, 12.8875968 45.600099, 12.8876287 45.6000943, 12.8876656 45.6000919)",roundabout,Piazza Papa Giovanni,,
297058126,True,primary,False,1.634,"LINESTRING (12.8874223 45.6002089, 12.8874306 45.6001954)",roundabout,Piazza Papa Giovanni,,
297037656,True,residential,False,26.815000000000005,"LINESTRING (12.8879225 45.6002776, 12.8879392 45.6003397, 12.8879513 45.6003684, 12.8879601 45.600398, 12.8879655 45.6004253, 12.8879712 45.6004526, 12.887978 45.6004752, 12.887985 45.6004927, 12.8879946 45.600513)",,Via Pompei,1,
297058128,True,primary,False,20.377,"LINESTRING (12.8879225 45.6002776, 12.8879111 45.600323, 12.8878885 45.6003617, 12.8878581 45.60039, 12.8878262 45.6004114, 12.8877914 45.6004272)",roundabout,Piazza Papa Giovanni,,
25781095,True,primary,False,61.375,"LINESTRING (12.8876399 45.600447, 12.8872949 45.6005147, 12.8871304 45.6005432, 12.8870509 45.6005534, 12.8870328 45.6005546, 12.8869751 45.6005579, 12.8868709 45.6005562)",,Piazza Papa Giovanni,,
