osmid,oneway,name,highway,width,reversed,length,geometry,maxspeed,tunnel,lanes,access
40496600,False,Via Sant'Agata,tertiary,5,True,27.531,"LINESTRING (11.1460824 44.716255, 11.1459638 44.7161989, 11.1458912 44.7161541, 11.1458155 44.7160976)",,,,
206011312,True,Via Sant'Agata,tertiary,,False,24.656,"LINESTRING (11.1460824 44.716255, 11.1460999 44.7163071, 11.1461226 44.7164745)",,,,
51999266,False,Via Antonio Gramsci,tertiary,,False,26.259999999999998,"LINESTRING (11.1440058 44.7216774, 11.1439866 44.7217034, 11.143972 44.7217335, 11.1439559 44.7217763, 11.1439589 44.7218375, 11.1439709 44.7219064)",,,,
117920600,True,Via Panerazzi,tertiary,,False,22.834,"LINESTRING (11.1440058 44.7216774, 11.1438892 44.7216656, 11.1438416 44.7216539, 11.1438034 44.7216362, 11.143748 44.7216)",,,,
704936967,False,Viale Giovanni Amendola,tertiary,,True,29.843000000000004,"LINESTRING (11.1440058 44.7216774, 11.1440357 44.72165, 11.1440685 44.7216264, 11.1441183 44.7215984, 11.1441728 44.7215754, 11.1443087 44.7215219)",,,,
118113977,True,,tertiary,,False,35.812,"LINESTRING (11.1516703 44.7230802, 11.1516198 44.7231233, 11.1515728 44.7231686, 11.1515458 44.7232142, 11.1515204 44.7232524, 11.1514645 44.7233635)",30,,,
"[556351449, 1221799687]",False,Via Mezzo Levante,tertiary,,False,76.331,"LINESTRING (11.1516703 44.7230802, 11.1519548 44.7229736, 11.1521273 44.7229102, 11.1525263 44.7227619)","['30', '50']",,,
1221799687,False,Via Mezzo Levante,tertiary,,True,33.013999999999996,"LINESTRING (11.1516703 44.7230802, 11.1515381 44.7231371, 11.1513937 44.72321, 11.1513231 44.7232451)",30,,,
556351449,False,Via Mezzo Levante,tertiary,,True,70.817,"LINESTRING (11.1534182 44.7224239, 11.1526298 44.7227269)",50,,,
118113999,True,,tertiary,,False,30.941,"LINESTRING (11.1534182 44.7224239, 11.1536479 44.7222752, 11.1537031 44.7222332)",50,,,
51999267,False,Via Antonio Gramsci,tertiary,,False,87.087,"LINESTRING (11.1450289 44.7234331, 11.1455145 44.7241362)",50,,,
200438642,False,Via Antonio Gramsci,tertiary,,True,86.631,"LINESTRING (11.1450289 44.7234331, 11.1445461 44.7227336)",,,,
"[206006477, 206006478, 464958791]",False,Piazzale di Porta Modena,residential,5,True,47.453,"LINESTRING (11.1450289 44.7234331, 11.145106 44.7234041, 11.1451905 44.7233724, 11.1452154 44.7233631, 11.1453382 44.723317, 11.1453819 44.7233002, 11.1454834 44.7232599, 11.1455575 44.7232305)",30,building_passage,,
40532111,False,Viale Italia,secondary,,False,44.307,"LINESTRING (11.1475481 44.7246555, 11.1480371 44.7244604)",50,,,
118114032,False,,residential,,False,48.816,"LINESTRING (11.1475481 44.7246555, 11.1472944 44.7242552)",,,,
1221799688,False,Via Mezzo Levante,tertiary,,False,11.886,"LINESTRING (11.1537058 44.7204678, 11.1538442 44.7204259)",50,,,
205939688,True,Via Mezzo Levante,tertiary,,False,27.23,"LINESTRING (11.1537058 44.7204678, 11.1536281 44.7205051, 11.1535674 44.7205507, 11.1535392 44.7205857, 11.153521 44.7206142, 11.1534994 44.7206553)",50,,,
117920444,False,Via Panerazzi,tertiary,,True,38.353,"LINESTRING (11.1439709 44.7219064, 11.143748 44.7216)",,,,
200438642,False,Via Antonio Gramsci,tertiary,,False,25.188,"LINESTRING (11.1439709 44.7219064, 11.1441115 44.7221097)",,,,
51999266,False,Via Antonio Gramsci,tertiary,,True,26.259999999999998,"LINESTRING (11.1439709 44.7219064, 11.1439589 44.7218375, 11.1439559 44.7217763, 11.143972 44.7217335, 11.1439866 44.7217034, 11.1440058 44.7216774)",,,,
117920444,False,Via Panerazzi,tertiary,,False,38.353,"LINESTRING (11.143748 44.7216, 11.1439709 44.7219064)",,,,
117920444,False,Via Panerazzi,tertiary,,True,25.115,"LINESTRING (11.143748 44.7216, 11.1436161 44.7213945)",,,,
117920444,False,Via Panerazzi,tertiary,,False,25.115,"LINESTRING (11.1436161 44.7213945, 11.143748 44.7216)",,,,
206011311,False,Via Panerazzi,tertiary,,True,16.99,"LINESTRING (11.1436161 44.7213945, 11.1435229 44.7212568)",,,,
200438672,True,Via Panerazzi,tertiary,,False,26.613,"LINESTRING (11.1436161 44.7213945, 11.1436869 44.7214464, 11.1437403 44.7214767, 11.1437942 44.7214998, 11.1438508 44.7215217, 11.1438853 44.7215352)",,,,
117920570,True,Via Panerazzi,tertiary,,False,18.721,"LINESTRING (11.1438853 44.7215352, 11.1439385 44.7215734, 11.1439688 44.7216133, 11.1440058 44.7216774)",,,,
200438672,True,Via Panerazzi,tertiary,,False,33.59,"LINESTRING (11.1438853 44.7215352, 11.144014 44.7215407, 11.1441026 44.7215396, 11.1443087 44.7215219)",,,,
704936967,False,Viale Giovanni Amendola,tertiary,,True,78.268,"LINESTRING (11.1443087 44.7215219, 11.1451934 44.7212052)",,,,
704936967,False,Viale Giovanni Amendola,tertiary,,False,29.843,"LINESTRING (11.1443087 44.7215219, 11.1441728 44.7215754, 11.1441183 44.7215984, 11.1440685 44.7216264, 11.1440357 44.72165, 11.1440058 44.7216774)",,,,
40496591,False,Via Friggeri,residential,5,False,77.805,"LINESTRING (11.1523622 44.7182777, 11.1522632 44.7185342, 11.1521438 44.7186478, 11.1520328 44.7189289)",,,,
40496597,False,Viale Italia,secondary,6,False,87.367,"LINESTRING (11.1486068 44.7242605, 11.1495837 44.7238923)",50,,,
930801063,False,Viale Italia,secondary,,True,4.398,"LINESTRING (11.1486068 44.7242605, 11.1485573 44.7242786)",50,,,
"[51999264, 118113985, 556351459, 118114071]",False,Via Mezzo Levante,tertiary,,False,273.685,"LINESTRING (11.1486068 44.7242605, 11.148698 44.7243578, 11.1488222 44.7244755, 11.1488727 44.7245201, 11.148904 44.7245405, 11.1489353 44.7245609, 11.1490167 44.7246017, 11.1491014 44.7246287, 11.149179 44.724642, 11.1492602 44.7246452, 11.1493399 44.7246376, 11.1494045 44.7246229, 11.1494547 44.7246104, 11.1494991 44.7245941, 11.1495359 44.7245789, 11.1495781 44.7245578, 11.1496247 44.7245255, 11.1496538 44.7244972, 11.1497125 44.7244342, 11.1499021 44.7242182, 11.1499984 44.7241284, 11.150119 44.7240422, 11.1503748 44.7238744, 11.1508214 44.7235721, 11.1510782 44.7233991)",30,yes,,
118114162,False,Via Alcide De Gasperi,residential,,True,45.02,"LINESTRING (11.1487578 44.7174173, 11.1482499 44.7176008)",,,,
118114034,False,Via Mezzo Levante,residential,,False,107.7,"LINESTRING (11.1535061 44.7194756, 11.15406 44.7203606)",,,,
118114000,False,Via P. Vecchi,residential,,False,77.808,"LINESTRING (11.1493228 44.7235136, 11.148891 44.7228847)",,,,
464958811,False,Via Tioli,residential,,False,42.114,"LINESTRING (11.1493228 44.7235136, 11.1497918 44.7233336)",,,,
464958811,False,Via Tioli,residential,,True,44.847,"LINESTRING (11.1493228 44.7235136, 11.1488189 44.7236993)",,,,
118114000,False,Via P. Vecchi,residential,,True,46.884,"LINESTRING (11.1493228 44.7235136, 11.1495364 44.7238237, 11.1495837 44.7238923)",,,,
51999267,False,Via Antonio Gramsci,tertiary,,False,76.311,"LINESTRING (11.1455145 44.7241362, 11.1459406 44.7247521)",50,,,
51999267,False,Via Antonio Gramsci,tertiary,,True,87.087,"LINESTRING (11.1455145 44.7241362, 11.1450289 44.7234331)",50,,,
464946051,False,Via Tommaso Rossi,residential,,True,66.587,"LINESTRING (11.1455145 44.7241362, 11.14477 44.7244169)",,,,
894052680,False,Via Albertini Levante,residential,,True,46.719,"LINESTRING (11.1455145 44.7241362, 11.1456016 44.7241041, 11.1460394 44.7239427)",,,,
930798847,False,Via Persicetana,secondary,,False,7.905,"LINESTRING (11.1485334 44.7199328, 11.1485803 44.7199956)",70,,,
118114151,False,Via Persicetana,secondary,,True,151.99099999999999,"LINESTRING (11.1485334 44.7199328, 11.1484509 44.7198214, 11.1483766 44.719721, 11.1476722 44.7187106)",70,,,
"[118114128, 930798849]",True,Via Guisa,tertiary,,False,173.212,"LINESTRING (11.1485334 44.7199328, 11.1486213 44.7199079, 11.1486545 44.7198967, 11.1489151 44.7198085, 11.1490016 44.7197662, 11.1490811 44.7197127, 11.1500155 44.7188271)",,,,
118114165,False,,unclassified,,True,32.541,"LINESTRING (11.1560623 44.721757, 11.1557974 44.7218355, 11.1556796 44.7218061)",,,,
464958781,False,Via Giacomo Matteotti,residential,5,True,47.868,"LINESTRING (11.1468248 44.72277, 11.1473651 44.7225752)",30,,,
464958784,False,Via Benedetto Cairoli,residential,,False,85.31,"LINESTRING (11.1468248 44.72277, 11.1463699 44.7220742)",,,,
464958785,False,Via Giacomo Matteotti,residential,5,False,41.005,"LINESTRING (11.1468248 44.72277, 11.1463654 44.7229416)",30,,,
464958807,False,Via Giuseppe Garibaldi,residential,,True,87.142,"LINESTRING (11.1468248 44.72277, 11.1473401 44.7234629)",,,,
118114000,False,Via P. Vecchi,residential,,True,85.18,"LINESTRING (11.148405 44.7222009, 11.148891 44.7228847)",,,,
464958812,False,Via Giacomo Matteotti,residential,5,False,42.596,"LINESTRING (11.148405 44.7222009, 11.1479239 44.7223738)",30,,,
464958815,False,Via Giacomo Matteotti,residential,5,True,42.775,"LINESTRING (11.148405 44.7222009, 11.1488834 44.7220208)",30,,,
464958813,False,Via Ludovico Mattioli,residential,,False,85.472,"LINESTRING (11.148405 44.7222009, 11.1480337 44.7216481, 11.147939 44.7215072)",,,,
118114037,False,Via Ludovico Mattioli,residential,,False,86.148,"LINESTRING (11.1467072 44.7190712, 11.1471594 44.7189052, 11.1476722 44.7187106)",,,2,
118114037,False,Via Ludovico Mattioli,residential,,True,191.376,"LINESTRING (11.1467072 44.7190712, 11.1464338 44.7191808, 11.1470458 44.7200904, 11.1471814 44.7202793, 11.1470412 44.7205386)",,,2,
665623881,False,,residential,,True,51.281000000000006,"LINESTRING (11.1467072 44.7190712, 11.1466872 44.7190421, 11.1466806 44.7190325, 11.1466505 44.7189888, 11.146546 44.718837, 11.1464221 44.7186569)",,,,
118114052,False,Viale della Rocchetta,residential,,False,41.066,"LINESTRING (11.1454783 44.7216351, 11.1459438 44.7214708)",,,,
118114052,False,Viale della Rocchetta,residential,,True,43.985,"LINESTRING (11.1454783 44.7216351, 11.1449812 44.7218132)",,,,
464958786,False,Via A. Pigozzi,residential,,True,76.514,"LINESTRING (11.1454783 44.7216351, 11.1458904 44.7222578)",,,,
464958786,False,Via A. Pigozzi,residential,,False,52.838,"LINESTRING (11.1454783 44.7216351, 11.1452402 44.7212759, 11.1451934 44.7212052)",,,,
40496592,False,Viale Friggeri,residential,5,False,51.27,"LINESTRING (11.1510456 44.7192479, 11.1516369 44.719058)",,,,
40496592,False,Viale Friggeri,residential,5,True,53.575,"LINESTRING (11.1510456 44.7192479, 11.1504273 44.7194457)",,,,
118114087,False,Via M. Barbieri,residential,,False,104.374,"LINESTRING (11.1510456 44.7192479, 11.1504798 44.7183997)",,,,
118114024,False,Via F. Zanardi,residential,,False,75.725,"LINESTRING (11.1544878 44.7236822, 11.1547671 44.7235773, 11.1548232 44.7235758, 11.1548652 44.723592, 11.15488 44.7236219, 11.1548799 44.7236509, 11.1548614 44.7236853, 11.1548047 44.7237175, 11.1547569 44.7237278, 11.1547119 44.7237292, 11.1546791 44.7237244, 11.1544878 44.7236822)",,,,
118114024,False,Via F. Zanardi,residential,,True,75.72500000000001,"LINESTRING (11.1544878 44.7236822, 11.1546791 44.7237244, 11.1547119 44.7237292, 11.1547569 44.7237278, 11.1548047 44.7237175, 11.1548614 44.7236853, 11.1548799 44.7236509, 11.15488 44.7236219, 11.1548652 44.723592, 11.1548232 44.7235758, 11.1547671 44.7235773, 11.1544878 44.7236822)",,,,
118114024,False,Via F. Zanardi,residential,,True,181.52300000000002,"LINESTRING (11.1544878 44.7236822, 11.1533775 44.7240824, 11.1529152 44.7234105)",,,,
118114107,False,Via Albertini Levante,residential,,False,49.752,"LINESTRING (11.1502546 44.7223866, 11.1501628 44.7224196, 11.1496927 44.7225886)",,,,
464958803,False,Viale della Libertà,secondary,6,False,86.14500000000001,"LINESTRING (11.1502546 44.7223866, 11.149918 44.7219038, 11.1497773 44.7216901)",,,,
464958803,False,Viale della Libertà,secondary,6,True,78.42599999999999,"LINESTRING (11.1502546 44.7223866, 11.1505928 44.7228624, 11.1506123 44.7229098, 11.1506232 44.7229543, 11.1506241 44.7229928, 11.1506185 44.7230318)",,,,
118114052,False,Viale della Rocchetta,residential,,False,30.86,"LINESTRING (11.1446305 44.7219354, 11.1449812 44.7218132)",,,,
206005884,False,Viale S. Martino,residential,,True,40.114,"LINESTRING (11.1446305 44.7219354, 11.1444024 44.7216131)",,,,
894052677,False,Viale S. Martino,residential,,True,76.833,"LINESTRING (11.1446305 44.7219354, 11.145073 44.7225507)",,,,
118114052,False,Viale della Rocchetta,residential,,True,45.355,"LINESTRING (11.1446305 44.7219354, 11.1441651 44.7220917, 11.1441115 44.7221097)",,,,
118114052,False,Viale della Rocchetta,residential,,False,46.223,"LINESTRING (11.1459438 44.7214708, 11.1464675 44.7212855)",,,,
118114052,False,Viale della Rocchetta,residential,,True,41.066,"LINESTRING (11.1459438 44.7214708, 11.1454783 44.7216351)",,,,
464958784,False,Via Benedetto Cairoli,residential,,True,75.067,"LINESTRING (11.1459438 44.7214708, 11.1463699 44.7220742)",,,,
118114089,False,Via P. Togliatti,residential,,True,66.133,"LINESTRING (11.1538002 44.7216014, 11.153042 44.7218534)",,,,
205940320,False,,tertiary,,False,59.188,"LINESTRING (11.1538002 44.7216014, 11.1535547 44.7210985)",50,,,
205940320,False,,tertiary,,True,17.468,"LINESTRING (11.1538002 44.7216014, 11.1538597 44.7217527)",50,,,
464958783,False,Via Guglielmo Marconi,residential,,False,42.584,"LINESTRING (11.1475254 44.7209168, 11.148 44.7207353)",,,,
464958783,False,Via Guglielmo Marconi,residential,,True,42.275,"LINESTRING (11.1475254 44.7209168, 11.1470478 44.7210882)",,,,
464958813,False,Via Ludovico Mattioli,residential,,True,73.333,"LINESTRING (11.1475254 44.7209168, 11.147939 44.7215072)",,,,
464958813,False,Via Ludovico Mattioli,residential,,False,54.829,"LINESTRING (11.1475254 44.7209168, 11.1472757 44.7205629, 11.1472144 44.720476)",,,,
40532111,False,Viale Italia,secondary,,True,44.307,"LINESTRING (11.1480371 44.7244604, 11.1475481 44.7246555)",50,,,
118114003,False,,residential,,False,47.609,"LINESTRING (11.1480371 44.7244604, 11.1477666 44.7240778)",,,,
40532111,False,Viale Italia,secondary,,False,28.27,"LINESTRING (11.1480371 44.7244604, 11.1483082 44.724366, 11.1483584 44.7243485)",50,,,
40496597,False,Viale Italia,secondary,6,True,31.498,"LINESTRING (11.1503727 44.7235524, 11.1502778 44.72362, 11.1501763 44.7236708, 11.1500523 44.7237172)",50,,,
464958803,False,Viale della Libertà,secondary,6,False,61.54900000000001,"LINESTRING (11.1503727 44.7235524, 11.1504499 44.7234588, 11.1505099 44.7233525, 11.1505574 44.7232492, 11.1505941 44.7231392, 11.1506185 44.7230318)",,,,
464958820,False,Via della Rocca,residential,,True,43.231,"LINESTRING (11.1503727 44.7235524, 11.1503087 44.7234639, 11.1501226 44.7232066)",,,,
118114151,False,Via Persicetana,secondary,,False,31.813,"LINESTRING (11.147074 44.7161913, 11.1469066 44.7164515)",70,,,
118114016,True,,tertiary,,False,36.317,"LINESTRING (11.147074 44.7161913, 11.1470645 44.7162944, 11.1470796 44.7164038, 11.1471119 44.7164766, 11.1471322 44.7165107)",,,,
118114107,False,Via Albertini Levante,residential,,False,45.575,"LINESTRING (11.1478532 44.7232756, 11.1473401 44.7234629)",,,,
118114107,False,Via Albertini Levante,residential,,True,49.114,"LINESTRING (11.1478532 44.7232756, 11.1484061 44.7230737)",,,,
464958810,True,Via Camillo Benso Conte di Cavour,residential,,False,76.542,"LINESTRING (11.1478532 44.7232756, 11.1482945 44.7238884)",,,,
118114111,False,Via Pietro Nenni,unclassified,,True,16.995,"LINESTRING (11.1556796 44.7218061, 11.1556011 44.7216638)",,,,
118114111,False,Via Pietro Nenni,unclassified,,False,200.425,"LINESTRING (11.1556796 44.7218061, 11.155606 44.7219729, 11.1554736 44.7220416, 11.1547867 44.7222428, 11.1547229 44.7221054, 11.1554392 44.7219239, 11.1555815 44.7218061, 11.1556011 44.7216638)",,,,
118114165,False,,unclassified,,False,32.541,"LINESTRING (11.1556796 44.7218061, 11.1557974 44.7218355, 11.1560623 44.721757)",,,,
205940409,True,,tertiary,,False,8.363,"LINESTRING (11.1533491 44.7206933, 11.1533762 44.7206206)",50,,,
118114010,True,,residential,,False,19.305,"LINESTRING (11.1533491 44.7206933, 11.1532295 44.7206631, 11.1531135 44.7206502)",,,,
205940556,False,Via P. Togliatti,residential,,True,73.653,"LINESTRING (11.1526298 44.7227269, 11.1522379 44.7221259)",,,,
556351449,False,Via Mezzo Levante,tertiary,,False,70.817,"LINESTRING (11.1526298 44.7227269, 11.1534182 44.7224239)",50,,,
556351449,False,Via Mezzo Levante,tertiary,,True,9.056,"LINESTRING (11.1526298 44.7227269, 11.1525263 44.7227619)",50,,,
118114107,False,Via Albertini Levante,residential,,False,43.318,"LINESTRING (11.1473401 44.7234629, 11.1468557 44.7236454)",,,,
118114107,False,Via Albertini Levante,residential,,True,45.575,"LINESTRING (11.1473401 44.7234629, 11.1478532 44.7232756)",,,,
464958807,False,Via Giuseppe Garibaldi,residential,,False,87.142,"LINESTRING (11.1473401 44.7234629, 11.1468248 44.72277)",,,,
464958807,False,Via Giuseppe Garibaldi,residential,,True,76.226,"LINESTRING (11.1473401 44.7234629, 11.1477666 44.7240778)",,,,
205940169,False,,tertiary,,False,8.61,"LINESTRING (11.1539381 44.722045, 11.1538306 44.7220323)",,,,
205940319,True,Via Mezzo Levante,tertiary,,False,29.848,"LINESTRING (11.1539381 44.722045, 11.1539221 44.722108, 11.1538917 44.7221669, 11.1538499 44.722226, 11.1537837 44.7222851)",50,,,
118114000,False,Via P. Vecchi,residential,,False,85.18,"LINESTRING (11.148891 44.7228847, 11.148405 44.7222009)",,,,
118114000,False,Via P. Vecchi,residential,,True,77.808,"LINESTRING (11.148891 44.7228847, 11.1493228 44.7235136)",,,,
118114107,False,Via Albertini Levante,residential,,False,43.696,"LINESTRING (11.148891 44.7228847, 11.1484061 44.7230737)",,,,
118114107,False,Via Albertini Levante,residential,,True,41.584,"LINESTRING (11.148891 44.7228847, 11.149358 44.7227122)",,,,
118113983,False,Via Candia,residential,,False,94.609,"LINESTRING (11.1489503 44.7166835, 11.149477 44.7174476)",,,,
118114147,False,Via Aldo Moro,residential,,False,63.738,"LINESTRING (11.1489503 44.7166835, 11.1496599 44.7164109)",,,,
206011590,False,Via Alcide De Gasperi,residential,,True,94.354,"LINESTRING (11.1489503 44.7166835, 11.1478878 44.7170708)",,,,
118114156,False,Via Mezzo Levante,residential,,False,75.466,"LINESTRING (11.1545183 44.7194738, 11.1549186 44.72009)",,,,
206004953,True,Viale della Pace,residential,5,False,81.975,"LINESTRING (11.1518351 44.7200681, 11.1521412 44.7193637)",,,,
464958808,False,Via Solferino,residential,,True,46.722,"LINESTRING (11.1482945 44.7238884, 11.1477666 44.7240778)",,,,
464958811,False,Via Tioli,residential,,False,46.461,"LINESTRING (11.1482945 44.7238884, 11.1488189 44.7236993)",,,,
"[205941506, 930798855]",True,Via Camillo Benso Conte di Cavour,residential,,False,48.15,"LINESTRING (11.1482945 44.7238884, 11.1485129 44.7241951, 11.1485178 44.724202, 11.1485573 44.7242786)",,,,
678060976,False,Via Guisa,tertiary,,False,24.697,"LINESTRING (11.1502895 44.7185759, 11.1504798 44.7183997)",,,2,
678060976,False,Via Guisa,tertiary,,True,35.34,"LINESTRING (11.1502895 44.7185759, 11.1500155 44.7188271)",,,2,
118113983,False,Via Candia,residential,,True,140.934,"LINESTRING (11.1502895 44.7185759, 11.1497075 44.7177617, 11.149477 44.7174476)",,,,
464958797,False,Viale della Libertà,secondary,6,True,71.011,"LINESTRING (11.1488833 44.7204235, 11.1492872 44.720994)",,,,
464958783,False,Via Guglielmo Marconi,residential,,True,52.381,"LINESTRING (11.1488833 44.7204235, 11.1488 44.7204517, 11.1482849 44.7206263)",,,,
464958797,False,Viale della Libertà,secondary,6,False,47.698,"LINESTRING (11.1488833 44.7204235, 11.1486495 44.7200926, 11.1486134 44.7200398)",,,,
40496592,False,Viale Friggeri,residential,5,False,46.065,"LINESTRING (11.1497231 44.7196816, 11.1502507 44.7195053)",,,,
40496592,False,Viale Friggeri,residential,5,True,96.301,"LINESTRING (11.1497231 44.7196816, 11.1487314 44.7200017, 11.1486134 44.7200398)",,,,
118113990,False,Via Fratelli Rosselli,residential,,False,52.361,"LINESTRING (11.1451934 44.7212052, 11.1449134 44.7207784)",,,,
704936967,False,Viale Giovanni Amendola,tertiary,,False,78.268,"LINESTRING (11.1451934 44.7212052, 11.1443087 44.7215219)",,,,
464958786,False,Via A. Pigozzi,residential,,True,52.838,"LINESTRING (11.1451934 44.7212052, 11.1452402 44.7212759, 11.1454783 44.7216351)",,,,
704936967,False,Viale Giovanni Amendola,tertiary,,True,86.335,"LINESTRING (11.1451934 44.7212052, 11.1460859 44.7208888, 11.1461276 44.720874, 11.1461712 44.7208586)",,,,
464958781,False,Via Giacomo Matteotti,residential,5,False,47.868,"LINESTRING (11.1473651 44.7225752, 11.1468248 44.72277)",30,,,
464958782,True,Via Roma,residential,,False,85.717,"LINESTRING (11.1473651 44.7225752, 11.1468842 44.7218842)",,,,
464958792,False,Via Giacomo Matteotti,residential,5,True,49.504,"LINESTRING (11.1473651 44.7225752, 11.1479239 44.7223738)",30,,,
464958810,True,Via Camillo Benso Conte di Cavour,residential,,False,86.905,"LINESTRING (11.1473651 44.7225752, 11.1478532 44.7232756)",,,,
464946064,False,Via Giacomo Puccini,tertiary,,False,93.74,"LINESTRING (11.1455345 44.7173791, 11.1446519 44.7177024, 11.1444761 44.7177597)",,,,
"[464946064, 118114109]",False,"[""Via Sant'Agata"", 'Via Giacomo Puccini']",tertiary,,True,137.141,"LINESTRING (11.1455345 44.7173791, 11.1463419 44.7170924, 11.1463943 44.7170635, 11.1464253 44.7170308, 11.146431 44.7169919, 11.1464142 44.7169561, 11.1463565 44.7168705, 11.1461281 44.716579)",,,,
"[464946066, 665623879]",False,Via Antonio Vivaldi,residential,,False,183.753,"LINESTRING (11.1455345 44.7173791, 11.1460068 44.7180605, 11.1467617 44.7177923, 11.1465706 44.7175324)",,,,
118113983,False,Via Candia,residential,,True,94.609,"LINESTRING (11.149477 44.7174476, 11.1489503 44.7166835)",,,,
118113984,False,Via Sacco e Vanzetti,residential,,False,61.154,"LINESTRING (11.149477 44.7174476, 11.1501523 44.7171789)",,,,
118113983,False,Via Candia,residential,,False,140.934,"LINESTRING (11.149477 44.7174476, 11.1497075 44.7177617, 11.1502895 44.7185759)",,,,
464958794,False,Via Sbaraglia Levante,unclassified,,False,49.061,"LINESTRING (11.1468842 44.7218842, 11.1474351 44.7216806)",,,,
464958796,True,Via Roma,residential,,False,74.268,"LINESTRING (11.1468842 44.7218842, 11.1464675 44.7212855)",,,,
894052679,False,Via Sbaraglia Levante,unclassified,,True,45.798,"LINESTRING (11.1468842 44.7218842, 11.1463699 44.7220742)",,,,
205939690,False,Via Mezzo Levante,residential,,False,63.544,"LINESTRING (11.1531135 44.7206502, 11.1523802 44.7208849)",,,,
205939689,True,Via Mezzo Levante,residential,,False,32.643,"LINESTRING (11.1531135 44.7206502, 11.1533291 44.7205692, 11.1534868 44.7205255)",,,,
118114087,False,Via M. Barbieri,residential,,True,104.374,"LINESTRING (11.1504798 44.7183997, 11.1510456 44.7192479)",,,,
678060976,False,Via Guisa,tertiary,,False,59.757,"LINESTRING (11.1504798 44.7183997, 11.1509306 44.7179682)",,,2,
678060976,False,Via Guisa,tertiary,,True,24.697,"LINESTRING (11.1504798 44.7183997, 11.1502895 44.7185759)",,,2,
464958803,False,Viale della Libertà,secondary,6,False,78.426,"LINESTRING (11.1506185 44.7230318, 11.1506241 44.7229928, 11.1506232 44.7229543, 11.1506123 44.7229098, 11.1505928 44.7228624, 11.1502546 44.7223866)",,,,
