osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,bridge,geometry,width
79849542,Bahnhofstraße - Via Stazione,residential,False,True,37.452,,,,,"LINESTRING (11.4351329 46.8973404, 11.4355151 46.8975531)",
1116987504,Bahnhofstraße - Via Stazione,residential,False,True,47.573,,,,,"LINESTRING (11.4351329 46.8973404, 11.4346192 46.8970958)",
"[41546413, 41546415, 119152115, 589473502, 279154879]",Brennerstraße - Via Brennero,primary,False,True,332.20399999999995,2,SS12,50,yes,"LINESTRING (11.4351329 46.8973404, 11.4350305 46.897652, 11.4349444 46.8979229, 11.4348638 46.8981472, 11.434842 46.8982127, 11.434731 46.898547, 11.4346853 46.8986847, 11.4346574 46.898774, 11.4346348 46.8988315, 11.4345913 46.8989369, 11.4344971 46.8990841, 11.4344088 46.899186, 11.4343681 46.8992286, 11.4343314 46.899267, 11.4342218 46.8993713, 11.4340917 46.8994607, 11.4339566 46.8995559, 11.4336334 46.8997254, 11.4332919 46.8999253)",
589473485,Brennerstraße - Via Brennero,primary,False,False,200.017,2,SS12,50,,"LINESTRING (11.4351329 46.8973404, 11.4351713 46.8972342, 11.4354066 46.8965291, 11.4356341 46.8958783, 11.4357349 46.8955893)",
56706798,Frundsbergstraße - Via Frundsberg,residential,True,False,8.029,,,20,,"LINESTRING (11.4295492 46.89879, 11.4295277 46.8988227, 11.4294795 46.8988381)",
79819551,Meinhard-II-Gasse - Vicolo Meinhard II,residential,False,False,88.794,,,,,"LINESTRING (11.4295492 46.89879, 11.4303709 46.8987992, 11.4307173 46.8988115)",5
229035423,Weg in die Vill - Via Villa,residential,False,True,104.911,,,,,"LINESTRING (11.4283122 46.8930959, 11.4282611 46.8930723, 11.4282123 46.8929078, 11.4281605 46.8925852, 11.428088 46.892321, 11.4280622 46.8922399, 11.4280366 46.8921855)",
589493548,Wilhelm-Egger-Straße - Via Wilhelm Egger,tertiary,False,True,102.688,,,,,"LINESTRING (11.4283122 46.8930959, 11.4283708 46.8929382, 11.4285388 46.8925725, 11.428581 46.8925067, 11.4286541 46.8924306, 11.4288751 46.8922781)",
589493550,Hochstraße - Via Alta,tertiary,False,False,103.864,,,,,"LINESTRING (11.4283122 46.8930959, 11.428315 46.8931814, 11.4283491 46.8932762, 11.4287194 46.8939832)",
26542809,Marconistraße - Via Marconi,residential,False,True,130.56799999999998,,,,,"LINESTRING (11.4333728 46.893071, 11.4333283 46.8930616, 11.4332594 46.8930497, 11.4331711 46.8930562, 11.4330917 46.8930784, 11.431799 46.8934899)",
79847815,Gänsbacherstraße - Via Gänsbacher,residential,False,True,33.93,,,,,"LINESTRING (11.4333728 46.893071, 11.4334648 46.8929037, 11.4334963 46.8928668, 11.4335395 46.8928347, 11.4335906 46.892815)",
131685271,Gänsbacherstraße - Via Gänsbacher,residential,True,False,115.64099999999999,,,,,"LINESTRING (11.4333728 46.893071, 11.4332345 46.8933406, 11.433015 46.8936217, 11.4327941 46.8939116, 11.432744 46.8940149)",
79823904,Wilhelm-Haas-Weg - Via Wilhelm Haas,residential,False,False,203.90899999999996,,,,,"LINESTRING (11.432744 46.8940149, 11.4327735 46.894023, 11.4332408 46.894151, 11.4333121 46.8941527, 11.4333932 46.8941477, 11.4334595 46.8941426, 11.4335259 46.8941426, 11.4335971 46.8941544, 11.4338993 46.8942299, 11.4343293 46.8943323, 11.4343686 46.8943357, 11.4344187 46.8943353, 11.4353042 46.894159)",
131685271,Gänsbacherstraße - Via Gänsbacher,residential,True,False,101.038,,,,,"LINESTRING (11.432744 46.8940149, 11.4326681 46.894288, 11.4326461 46.8949185)",
15068673,Frundsbergstraße - Via Frundsberg,residential,True,False,109.90199999999999,,,,,"LINESTRING (11.4321378 46.8963654, 11.432094 46.8963661, 11.4318884 46.8963744, 11.4317664 46.8963817, 11.4316263 46.8963934, 11.4315325 46.8964111, 11.4314754 46.8964281, 11.4308104 46.896698)",
47708097,Bahnhofstraße - Via Stazione,residential,False,False,72.309,,,,,"LINESTRING (11.4321378 46.8963654, 11.4321979 46.8963673, 11.4325767 46.8963902, 11.4327516 46.8964225, 11.4328718 46.8964458, 11.43305 46.8965152)",
589493556,Hochstraße - Via Alta,residential,False,True,7.134,,,,,"LINESTRING (11.4308334 46.8967602, 11.4308104 46.896698)",
56706798,Frundsbergstraße - Via Frundsberg,residential,True,False,286.68,,,20,,"LINESTRING (11.4308334 46.8967602, 11.4307993 46.8967976, 11.4304281 46.8969575, 11.43014 46.8971025, 11.430084 46.8971508, 11.4300618 46.8971903, 11.4300487 46.8972774, 11.4300568 46.8975177, 11.4301475 46.8981836, 11.4301415 46.8982352, 11.4301165 46.898269, 11.4300737 46.8982944, 11.4299937 46.8983147, 11.4296974 46.8983565, 11.4296205 46.8983768, 11.4295593 46.8984106, 11.4295321 46.8984505, 11.4295189 46.8985009, 11.4295418 46.8985985, 11.4295492 46.89879)",
"[182744592, 131685271]",Gänsbacherstraße - Via Gänsbacher,residential,True,False,165.67000000000002,,,,,"LINESTRING (11.4326461 46.8949185, 11.4326018 46.8950509, 11.4324833 46.8953245, 11.4322336 46.8959616, 11.4321774 46.8961662, 11.4321729 46.8961875, 11.4321378 46.8963654)",
467590973,,residential,False,False,78.293,,,,,"LINESTRING (11.4326461 46.8949185, 11.4332765 46.8948748, 11.4336727 46.8948891)",
26542808,Gänsbacherstraße - Via Gänsbacher,unclassified,False,False,33.498000000000005,,,,,"LINESTRING (11.4348343 46.8927348, 11.4349381 46.8926893, 11.4350621 46.892618, 11.4351725 46.8925432)",
26542808,Gänsbacherstraße - Via Gänsbacher,unclassified,False,True,96.513,,,,,"LINESTRING (11.4348343 46.8927348, 11.4347337 46.8927672, 11.4346221 46.8927967, 11.4344961 46.8928181, 11.4343552 46.8928243, 11.434142 46.8928169, 11.4338584 46.8927998, 11.4337456 46.8927981, 11.4336615 46.8928041, 11.4335906 46.892815)",
79823900,Fischerweg - Via dei Pescatori,residential,False,False,164.29399999999998,,,,,"LINESTRING (11.4348343 46.8927348, 11.4350604 46.8930676, 11.4350593 46.893306, 11.4350558 46.8933596, 11.4350608 46.8934322, 11.4352128 46.8939292, 11.4353042 46.894159)",
26542808,Gänsbacherstraße - Via Gänsbacher,unclassified,False,True,87.86200000000001,,,,,"LINESTRING (11.4359072 46.8919818, 11.4358508 46.8919737, 11.4358155 46.8919754, 11.4357755 46.8919834, 11.4357355 46.8920011, 11.4356978 46.8920268, 11.4356575 46.8920637, 11.435445 46.8922852, 11.4352953 46.8924326, 11.4351725 46.8925432)",
"[537207320, 589493544]",Brennerstraße - Via Brennero,primary,False,True,153.97299999999998,2,SS12,50,,"LINESTRING (11.4359072 46.8919818, 11.4358602 46.8921072, 11.4358315 46.8922187, 11.4357849 46.8923645, 11.4357621 46.8925703, 11.4357496 46.8927797, 11.4357541 46.8929802, 11.4357586 46.8932341, 11.435761 46.8933565)",
26542809,Marconistraße - Via Marconi,residential,False,True,33.412,,,,,"LINESTRING (11.4300053 46.8940684, 11.429609 46.8941986)",
26542809,Marconistraße - Via Marconi,residential,False,False,150.715,,,,,"LINESTRING (11.4300053 46.8940684, 11.4301571 46.8940217, 11.4303028 46.8939753, 11.430408 46.8939412, 11.431799 46.8934899)",
211671197,Josef-Domanig-Straße - Via Josef Domanig,residential,False,False,140.947,,,,,"LINESTRING (11.4300053 46.8940684, 11.4299588 46.8940128, 11.4299456 46.893578, 11.4301014 46.8933606, 11.4301606 46.8932497, 11.4302593 46.8930308, 11.4302903 46.8930045, 11.4303477 46.8929855, 11.4304966 46.892977)",
26542809,Marconistraße - Via Marconi,residential,False,False,44.834,,,,,"LINESTRING (11.429079 46.8943758, 11.429609 46.8941986)",
589493549,Hochstraße - Via Alta,residential,False,False,117.03800000000001,,,,,"LINESTRING (11.429079 46.8943758, 11.4292441 46.8945461, 11.429493 46.8948393, 11.4298681 46.8952794)",
589493550,Hochstraße - Via Alta,tertiary,False,True,52.379000000000005,,,,,"LINESTRING (11.429079 46.8943758, 11.4289826 46.894317, 11.4289105 46.8942563, 11.4288495 46.8942006, 11.4287952 46.8941197, 11.4287194 46.8939832)",
26674022,,unclassified,False,True,228.64300000000003,,,,,"LINESTRING (11.4354378 46.8990845, 11.4366154 46.8982476, 11.4369916 46.8979931, 11.4374857 46.8977049, 11.4376111 46.8976786)",
"[182822168, 182822166]",,unclassified,False,False,59.178,,,,,"LINESTRING (11.4354378 46.8990845, 11.4351412 46.8988848, 11.4349579 46.8987589, 11.4348962 46.8987029)",
"[182822162, 182822163, 1083975669, 1083975670, 45592054]",Mühlgasse - Via Mulini,residential,False,False,222.95600000000005,,,,,"LINESTRING (11.4348962 46.8987029, 11.4347571 46.8987258, 11.4345898 46.8987368, 11.4343891 46.8987595, 11.4338277 46.898808, 11.4336174 46.89883, 11.433274 46.8988909, 11.4331473 46.8989414, 11.4330384 46.8990201, 11.4329555 46.8990683, 11.4328777 46.8990976, 11.4328123 46.8991108, 11.4326417 46.8991265, 11.4325404 46.899142, 11.4324447 46.8991781, 11.4323426 46.8992195, 11.4322954 46.8992708, 11.4322413 46.8993461)",
"[182822168, 182822166]",,unclassified,False,True,59.178,,,,,"LINESTRING (11.4348962 46.8987029, 11.4349579 46.8987589, 11.4351412 46.8988848, 11.4354378 46.8990845)",
"[171925362, 1083975659, 1108794349]",Mühlgasse - Via Mulini,residential,False,False,152.693,,,,,"LINESTRING (11.4348962 46.8987029, 11.4350322 46.8986637, 11.4351736 46.8986259, 11.4353538 46.8985664, 11.4354873 46.898507, 11.4356102 46.8984522, 11.4361071 46.8982133, 11.4362872 46.8981051, 11.4362903 46.8980626, 11.4362499 46.8979934, 11.4362311 46.8979221, 11.4362244 46.8978681)",
"[26708314, 79849540, 1108794351]",Bahnhofstraße - Via Stazione,residential,False,"[False, True]",64.97999999999999,1,,,yes,"LINESTRING (11.4362244 46.8978681, 11.4361446 46.897861, 11.4360772 46.8978355, 11.4360065 46.8977998, 11.4357671 46.8976779, 11.4355328 46.8975613, 11.4355151 46.8975531)",
"[171925362, 1083975659, 1108794349]",Mühlgasse - Via Mulini,residential,False,True,152.693,,,,,"LINESTRING (11.4362244 46.8978681, 11.4362311 46.8979221, 11.4362499 46.8979934, 11.4362903 46.8980626, 11.4362872 46.8981051, 11.4361071 46.8982133, 11.4356102 46.8984522, 11.4354873 46.898507, 11.4353538 46.8985664, 11.4351736 46.8986259, 11.4350322 46.8986637, 11.4348962 46.8987029)",
"[589493555, 182822164]",Mühlgasse - Via Mulini,residential,False,False,113.42100000000002,,,,,"LINESTRING (11.4332919 46.8999253, 11.4332371 46.8998971, 11.4331687 46.8998797, 11.4330376 46.8998698, 11.4327148 46.8997546, 11.4324048 46.8996372, 11.4323939 46.8996261, 11.4323862 46.8996112, 11.4323758 46.8995691, 11.4323701 46.8995141, 11.432363 46.8994264, 11.4323513 46.8993901, 11.4323346 46.8993723, 11.4322864 46.8993604, 11.4322413 46.8993461)",
"[41546413, 41546415, 119152115, 589473502, 279154879]",Brennerstraße - Via Brennero,primary,False,False,332.204,2,SS12,50,yes,"LINESTRING (11.4332919 46.8999253, 11.4336334 46.8997254, 11.4339566 46.8995559, 11.4340917 46.8994607, 11.4342218 46.8993713, 11.4343314 46.899267, 11.4343681 46.8992286, 11.4344088 46.899186, 11.4344971 46.8990841, 11.4345913 46.8989369, 11.4346348 46.8988315, 11.4346574 46.898774, 11.4346853 46.8986847, 11.434731 46.898547, 11.434842 46.8982127, 11.4348638 46.8981472, 11.4349444 46.8979229, 11.4350305 46.897652, 11.4351329 46.8973404)",
26542808,Gänsbacherstraße - Via Gänsbacher,unclassified,False,False,96.513,,,,,"LINESTRING (11.4335906 46.892815, 11.4336615 46.8928041, 11.4337456 46.8927981, 11.4338584 46.8927998, 11.434142 46.8928169, 11.4343552 46.8928243, 11.4344961 46.8928181, 11.4346221 46.8927967, 11.4347337 46.8927672, 11.4348343 46.8927348)",
79847815,Gänsbacherstraße - Via Gänsbacher,residential,False,False,33.93,,,,,"LINESTRING (11.4335906 46.892815, 11.4335395 46.8928347, 11.4334963 46.8928668, 11.4334648 46.8929037, 11.4333728 46.893071)",
"[182822162, 182822163, 1083975669, 45592054, 1083975670]",Mühlgasse - Via Mulini,residential,False,True,222.95600000000002,,,,,"LINESTRING (11.4322413 46.8993461, 11.4322954 46.8992708, 11.4323426 46.8992195, 11.4324447 46.8991781, 11.4325404 46.899142, 11.4326417 46.8991265, 11.4328123 46.8991108, 11.4328777 46.8990976, 11.4329555 46.8990683, 11.4330384 46.8990201, 11.4331473 46.8989414, 11.433274 46.8988909, 11.4336174 46.89883, 11.4338277 46.898808, 11.4343891 46.8987595, 11.4345898 46.8987368, 11.4347571 46.8987258, 11.4348962 46.8987029)",
589473499,Mühlgasse - Via Mulini,residential,False,False,159.059,,,,,"LINESTRING (11.4322413 46.8993461, 11.4322273 46.8993666, 11.4322045 46.8993977, 11.4321728 46.8994645, 11.4321461 46.8998494, 11.4320409 46.9000756, 11.4318221 46.9003351, 11.4316617 46.9004348, 11.4315069 46.9004774, 11.4313345 46.9004648)",
"[589493555, 182822164]",Mühlgasse - Via Mulini,residential,False,True,113.42099999999999,,,,,"LINESTRING (11.4322413 46.8993461, 11.4322864 46.8993604, 11.4323346 46.8993723, 11.4323513 46.8993901, 11.432363 46.8994264, 11.4323701 46.8995141, 11.4323758 46.8995691, 11.4323862 46.8996112, 11.4323939 46.8996261, 11.4324048 46.8996372, 11.4327148 46.8997546, 11.4330376 46.8998698, 11.4331687 46.8998797, 11.4332371 46.8998971, 11.4332919 46.8999253)",
621811712,Geizkoflerstraße - Via Geizkofler,residential,False,False,127.007,,,,,"LINESTRING (11.4318326 46.8989623, 11.4323455 46.8987154, 11.4329415 46.8984024, 11.4331681 46.898276)",
621811712,Geizkoflerstraße - Via Geizkofler,residential,False,True,18.478,,,,,"LINESTRING (11.4333016 46.8981371, 11.4331681 46.898276)",
978378611,Dantestraße - Via Dante,residential,False,True,29.244,,,,,"LINESTRING (11.4333016 46.8981371, 11.4334156 46.8978859)",
621811712,Geizkoflerstraße - Via Geizkofler,residential,False,False,137.267,,,,,"LINESTRING (11.4333016 46.8981371, 11.4335554 46.8981358, 11.433904 46.8981003, 11.4342119 46.8980452, 11.434389 46.8980242, 11.4346232 46.8979874, 11.4347424 46.8979018, 11.4348817 46.8977287)",
1116987503,Bahnhofstraße - Via Stazione,residential,False,True,29.919,,,,,"LINESTRING (11.4339092 46.8968345, 11.4335444 46.8967332)",
