osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,junction
133197764,2,Via John Fitzgerald Kennedy,residential,50,False,True,61.753,"LINESTRING (9.3625069 45.5213038, 9.3626314 45.5213415, 9.36285 45.521417, 9.3629937 45.5214657, 9.3631493 45.5215181, 9.3632232 45.5215414)",,,,
179618345,2,Via Giuseppe Mazzini,residential,50,False,True,4.29,"LINESTRING (9.3625069 45.5213038, 9.362477 45.5212936, 9.3624574 45.5212869)",,,,
"[133197770, 1236076275]",2,Via Giacomo Matteotti,residential,50,False,True,73.12899999999999,"LINESTRING (9.3639004 45.5191225, 9.3638946 45.5191543, 9.363891 45.5191691, 9.3638833 45.5191946, 9.363873 45.5192202, 9.3638625 45.519246, 9.3638493 45.5192719, 9.3638376 45.5192927, 9.3637722 45.5193993, 9.36361 45.5196637, 9.3635625 45.5197336)",,,,
"[732356796, 732349006]",2,Via Roma,primary,50,False,True,178.152,"LINESTRING (9.3639004 45.5191225, 9.3634565 45.5189735, 9.3634281 45.5189649, 9.3633652 45.518948, 9.3632608 45.5189211, 9.3632148 45.51891, 9.3631563 45.5188967, 9.3631209 45.5188896, 9.3630725 45.5188813, 9.3630241 45.518874, 9.3629729 45.5188669, 9.3622653 45.5187779, 9.3620956 45.5187522, 9.3617107 45.5186938)",SS11,,,
1236076234,2,Via Roma,primary,50,False,False,133.957,"LINESTRING (9.3639004 45.5191225, 9.3645682 45.5193903, 9.3652163 45.5196518, 9.3653915 45.5197223)",SS11,,,
133197764,2,Via John Fitzgerald Kennedy,residential,50,False,False,63.792,"LINESTRING (9.3639701 45.5217749, 9.3637829 45.5217288, 9.3635971 45.521668, 9.3634568 45.5216213, 9.3633025 45.5215704, 9.3632232 45.5215414)",,,,
"[29100102, 1182191431]",1,Via John Fitzgerald Kennedy,residential,30,True,False,193.30599999999998,"LINESTRING (9.3639701 45.5217749, 9.3640107 45.521781, 9.3640476 45.5217836, 9.3658838 45.5217444, 9.3664491 45.5217323)",,,,
206870056,2,Via Roma,primary,50,False,False,40.996,"LINESTRING (9.3602497 45.5184685, 9.3607636 45.5185477)",SS11,,,
29284768,1,Via Cardinal Ferrari,residential,50,True,False,257.81600000000003,"LINESTRING (9.3602497 45.5184685, 9.3603126 45.5183326, 9.3603247 45.5182315, 9.3604576 45.5179577, 9.3606193 45.5176246, 9.3612779 45.5162677)",,,,
29284769,2,Via Michelangelo Buonarroti,residential,,False,True,77.396,"LINESTRING (9.3612779 45.5162677, 9.3603319 45.5160554)",,,,
460767272,2,Via Trento,residential,,False,False,209.922,"LINESTRING (9.3612779 45.5162677, 9.3613564 45.5162897, 9.3638393 45.5168528)",,,,
