osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,access,tunnel,width
"[27297857, 337471249]",Via Bettino Ricasoli,residential,True,False,133.46699999999998,"LINESTRING (17.3010492 40.9493718, 17.3013953 40.948624, 17.3014766 40.9486121, 17.3018004 40.9486129, 17.3019307 40.9485902)",,,1,,,
79812608,Via Rattazzi,residential,True,False,107.929,"LINESTRING (17.3019307 40.9485902, 17.3014901 40.949502)",,,,,,
922549020,,residential,False,False,27.887,"LINESTRING (17.3019307 40.9485902, 17.3022272 40.9484773)",,,,,,
127236046,Via Affatati,residential,False,True,48.338,"LINESTRING (17.3002559 40.9550649, 17.2997154 40.9549154)",,,,,,
47702453,,residential,False,True,174.453,"LINESTRING (17.3002559 40.9550649, 17.3002618 40.9556513, 17.3002156 40.9556917, 17.3001507 40.9557085, 17.2990173 40.9555163)",,,,,,
337194691,Via Cala Fontanella,residential,False,True,62.236,"LINESTRING (17.3002559 40.9550649, 17.3002803 40.9548417, 17.3003163 40.9547633, 17.3003779 40.9547037, 17.3004564 40.9546629, 17.3005344 40.9546513, 17.3005937 40.9546571)",,,,,,
337194690,Via Cristoforo Colombo,residential,False,False,152.96999999999997,"LINESTRING (17.3040333 40.953323, 17.3038435 40.95346, 17.3036256 40.9535762, 17.3035845 40.9536128, 17.3035238 40.9538414, 17.3034972 40.9538971, 17.3034149 40.9539597, 17.3031899 40.9540943, 17.3031717 40.9541055, 17.3029584 40.9542361, 17.3028851 40.9543259)",20,,,,,
27297922,Corso Giuseppe Pintor Mameli,residential,False,False,43.638000000000005,"LINESTRING (17.3028851 40.9543259, 17.3027163 40.9542073, 17.3025359 40.9540367)",,,,,,
"[337194690, 337194691]","['Via Cristoforo Colombo', 'Via Cala Fontanella']",residential,False,False,243.90800000000002,"LINESTRING (17.3028851 40.9543259, 17.302865 40.9543961, 17.3028156 40.954433, 17.3023699 40.9540673, 17.3018835 40.9537609, 17.3018318 40.9537498, 17.3017878 40.95375, 17.3017389 40.9537621, 17.3015392 40.9539076, 17.3015203 40.9539466, 17.3015172 40.9539921, 17.3015541 40.9540799, 17.3016859 40.954315, 17.3017355 40.954444, 17.3017383 40.9544855, 17.3017164 40.9545739, 17.3016784 40.9546391)",20,,,,,
337194690,Via Cristoforo Colombo,residential,False,True,152.97,"LINESTRING (17.3028851 40.9543259, 17.3029584 40.9542361, 17.3031717 40.9541055, 17.3031899 40.9540943, 17.3034149 40.9539597, 17.3034972 40.9538971, 17.3035238 40.9538414, 17.3035845 40.9536128, 17.3036256 40.9535762, 17.3038435 40.95346, 17.3040333 40.953323)",20,,,,,
27298424,Largo Fontanelle,residential,False,False,62.313,"LINESTRING (17.3013303 40.9533346, 17.3010862 40.9538638)",,,,,,
27298431,Via Conte di Torino,residential,False,False,52.667,"LINESTRING (17.3013303 40.9533346, 17.3007681 40.9531247)",,,,,,
27297922,Corso Giuseppe Pintor Mameli,residential,False,True,128.24200000000002,"LINESTRING (17.3013303 40.9533346, 17.3015616 40.9534428, 17.301642 40.9534895, 17.3024491 40.953958, 17.3025359 40.9540367)",,,,,,
27298423,Largo Fontanelle,residential,False,False,33.543,"LINESTRING (17.3016784 40.9546391, 17.301312 40.954519)",,,,,,
337194691,Via Cala Fontanella,residential,False,False,98.524,"LINESTRING (17.3016784 40.9546391, 17.3016222 40.9547253, 17.3015872 40.954746, 17.3015333 40.9547492, 17.3005937 40.9546571)",,,,,,
"[337194690, 337194691]","['Via Cristoforo Colombo', 'Via Cala Fontanella']",residential,False,True,243.90799999999996,"LINESTRING (17.3016784 40.9546391, 17.3017164 40.9545739, 17.3017383 40.9544855, 17.3017355 40.954444, 17.3016859 40.954315, 17.3015541 40.9540799, 17.3015172 40.9539921, 17.3015203 40.9539466, 17.3015392 40.9539076, 17.3017389 40.9537621, 17.3017878 40.95375, 17.3018318 40.9537498, 17.3018835 40.9537609, 17.3023699 40.9540673, 17.3028156 40.954433, 17.302865 40.9543961, 17.3028851 40.9543259)",20,,,,,
27298423,Largo Fontanelle,residential,False,True,41.847,"LINESTRING (17.3008459 40.9543859, 17.301312 40.954519)",,,,,,
27298424,Largo Fontanelle,residential,False,True,61.462,"LINESTRING (17.3008459 40.9543859, 17.3010862 40.9538638)",,,,,,
"[79812631, 27298423]",Largo Fontanelle,residential,False,False,93.216,"LINESTRING (17.3008459 40.9543859, 17.30033 40.9542484, 17.3002897 40.954221, 17.3002737 40.9541901, 17.3002757 40.9541479, 17.3003705 40.953927, 17.3004019 40.9538542)",,,,,,
27298423,Largo Fontanelle,residential,False,False,41.847,"LINESTRING (17.301312 40.954519, 17.3008459 40.9543859)",,,,,,
27298423,Largo Fontanelle,residential,False,True,33.543,"LINESTRING (17.301312 40.954519, 17.3016784 40.9546391)",,,,,,
27298425,Largo Fontanelle,residential,False,False,85.604,"LINESTRING (17.301312 40.954519, 17.3013302 40.9543914, 17.3014379 40.9543347, 17.3014257 40.9542956, 17.3010862 40.9538638)",,,,,,
27298424,Largo Fontanelle,residential,False,False,61.462,"LINESTRING (17.3010862 40.9538638, 17.3008459 40.9543859)",,,,,,
27298424,Largo Fontanelle,residential,False,True,62.313,"LINESTRING (17.3010862 40.9538638, 17.3013303 40.9533346)",,,,,,
27298425,Largo Fontanelle,residential,False,True,85.604,"LINESTRING (17.3010862 40.9538638, 17.3014257 40.9542956, 17.3014379 40.9543347, 17.3013302 40.9543914, 17.301312 40.954519)",,,,,,
27298439,Via Affatati,residential,True,False,40.251,"LINESTRING (17.2958594 40.9538268, 17.2963099 40.9539504)",50,,,,,
47702417,Via Vittorio Veneto,residential,False,False,34.441,"LINESTRING (17.2958594 40.9538268, 17.2961837 40.9536372)",,,,,,
47702417,Via Vittorio Veneto,residential,False,True,53.802,"LINESTRING (17.2958594 40.9538268, 17.2953387 40.9541087)",,,,,,
27297804,Via Pasquale Camicia,residential,False,False,42.36,"LINESTRING (17.2976867 40.9543375, 17.2978438 40.9539755)",,,,,,
27297804,Via Pasquale Camicia,residential,False,True,43.973,"LINESTRING (17.2976867 40.9543375, 17.2975185 40.954712)",,,,,,
27298439,Via Affatati,residential,True,False,41.962,"LINESTRING (17.2976867 40.9543375, 17.298157 40.954465)",50,,,,,
27298428,Via Nazario Sauro,residential,False,False,41.408,"LINESTRING (17.2990344 40.9547096, 17.2992064 40.9543606)",,,,,,
27460859,Via N. Sauro,residential,False,True,47.493,"LINESTRING (17.2990344 40.9547096, 17.2990388 40.9551367)",,,,,,
127236046,Via Affatati,residential,False,False,61.597,"LINESTRING (17.2990344 40.9547096, 17.2997154 40.9549154)",,,,,,
127236046,Via Affatati,residential,False,True,37.095,"LINESTRING (17.2990344 40.9547096, 17.2986157 40.9546033)",,,,,,
27298428,Via Nazario Sauro,residential,False,True,8.264,"LINESTRING (17.2992458 40.9542925, 17.2992064 40.9543606)",,,,,,
27298429,Piazza Milite Ignoto,residential,False,True,41.473,"LINESTRING (17.2985171 40.9537479, 17.29868 40.9533958)",,,,,,
27460866,Via D. Manin,residential,False,True,42.924,"LINESTRING (17.2985171 40.9537479, 17.2983364 40.954109)",,,,,,
27460867,Piazza Milite Ignoto,residential,False,True,43.064,"LINESTRING (17.2985171 40.9537479, 17.2980351 40.9536157)",,,,,,
1086018157,Via Giovanni Pepe,residential,False,False,39.566,"LINESTRING (17.2985171 40.9537479, 17.2989604 40.9538684)",,,,,,
27298431,Via Conte di Torino,residential,False,False,29.657,"LINESTRING (17.3007681 40.9531247, 17.3004396 40.9530268)",,,,,,
27298431,Via Conte di Torino,residential,False,True,52.667,"LINESTRING (17.3007681 40.9531247, 17.3013303 40.9533346)",,,,,,
27460873,Via San Vincenzo,residential,False,False,72.328,"LINESTRING (17.3007681 40.9531247, 17.3010501 40.9525101)",,,,,,
27298435,Via Fratelli Bandiera,residential,False,False,39.89,"LINESTRING (17.297481 40.9526538, 17.2979284 40.9527743)",,,,,,
27460863,Via Nino Bixio,residential,True,False,44.384,"LINESTRING (17.297481 40.9526538, 17.2973093 40.9530313)",,,,,,
233416754,Via Fratelli Bandiera,residential,False,True,45.806,"LINESTRING (17.297481 40.9526538, 17.2969667 40.9525166)",,,,,,
79812631,Largo Fontanelle,residential,False,True,43.917,"LINESTRING (17.3005742 40.9534813, 17.3004019 40.9538542)",,,,,,
180537971,Via Fratelli Bandiera,residential,False,True,26.45,"LINESTRING (17.3005742 40.9534813, 17.3002805 40.9533954)",,,,,,
180537974,Largo Fontanelle,residential,True,False,42.873,"LINESTRING (17.3005742 40.9534813, 17.300727 40.9532082, 17.3007681 40.9531247)",,,,,,
27298436,Via Margherita di Savoia,residential,False,False,45.597,"LINESTRING (17.2968029 40.9528834, 17.2973093 40.9530313)",,,,,,
338400722,Via Roma,residential,True,False,1.903,"LINESTRING (17.2968029 40.9528834, 17.2968102 40.9528672)",40,,,,,
47702417,Via Vittorio Veneto,residential,False,False,31.369,"LINESTRING (17.2961837 40.9536372, 17.2965026 40.9534903)",,,,,,
47702417,Via Vittorio Veneto,residential,False,True,34.441,"LINESTRING (17.2961837 40.9536372, 17.2958594 40.9538268)",,,,,,
"[27297803, 27298437]",Via B. Isplues,residential,False,False,78.658,"LINESTRING (17.2961837 40.9536372, 17.2956945 40.9531246, 17.2956081 40.9530866)",,,,,,
27298439,Via Affatati,residential,True,False,92.673,"LINESTRING (17.295202 40.9531574, 17.2958594 40.9538268)",50,,,,,
165014191,Piazza S. Antonio,residential,True,False,6.811,"LINESTRING (17.295202 40.9531574, 17.2951625 40.9531039)",40,,,,,
165014233,Viale Delle Rimembranze,tertiary,True,False,52.968,"LINESTRING (17.295202 40.9531574, 17.294687 40.9534324)",,,1,,,
27298439,Via Affatati,residential,True,False,45.417,"LINESTRING (17.2963099 40.9539504, 17.2968107 40.9541046)",50,,,,,
338400722,Via Roma,residential,True,False,41.064,"LINESTRING (17.2963099 40.9539504, 17.2964639 40.9535999)",40,,,,,
338400722,Via Roma,residential,True,False,68.762,"LINESTRING (17.2971378 40.9521331, 17.2973993 40.9515471)",40,,,,,
503803147,Via Magenta,residential,True,False,53.735,"LINESTRING (17.2971378 40.9521331, 17.2965328 40.9519758)",40,,,,,
165014191,Piazza S. Antonio,residential,True,False,23.595,"LINESTRING (17.2962424 40.9525553, 17.2962091 40.9526557, 17.2961695 40.9527602)",40,,,,,
27303785,Via Fratelli Bandiera,residential,False,False,55.485,"LINESTRING (17.2961695 40.9527602, 17.2962257 40.9527623, 17.296325 40.9527661, 17.296387 40.9527685, 17.2968102 40.9528672)",,,,,,
165014191,Piazza S. Antonio,residential,True,False,59.857000000000006,"LINESTRING (17.2961695 40.9527602, 17.2960961 40.9528279, 17.2957391 40.9530286, 17.2956081 40.9530866)",40,,,,,
"[27297803, 27298437]",Via B. Isplues,residential,False,True,78.658,"LINESTRING (17.2956081 40.9530866, 17.2956945 40.9531246, 17.2961837 40.9536372)",,,,,,
165014191,Piazza S. Antonio,residential,True,False,35.368,"LINESTRING (17.2956081 40.9530866, 17.2953115 40.9531171, 17.295202 40.9531574)",40,,,,,
27298429,Piazza Milite Ignoto,residential,False,False,41.473,"LINESTRING (17.29868 40.9533958, 17.2985171 40.9537479)",,,,,,
27299899,Via Vincenzo Gioberti,residential,False,False,40.222,"LINESTRING (17.29868 40.9533958, 17.2991316 40.9535163)",,,,,,
127236040,Via Vittorio Emanuele,unclassified,True,False,43.792,"LINESTRING (17.29868 40.9533958, 17.2988512 40.9530238)",,,1,,,
244794974,Piazza Milite Ignoto,residential,False,False,42.674,"LINESTRING (17.29868 40.9533958, 17.2982871 40.9532889, 17.2982018 40.953266)",,,,,,
79812631,Largo Fontanelle,residential,False,False,43.917,"LINESTRING (17.3004019 40.9538542, 17.3005742 40.9534813)",,,,,,
127236045,Via Vincenzo Gioberti,residential,False,True,27.422,"LINESTRING (17.3004019 40.9538542, 17.3000948 40.9537704)",,,,,,
"[27298423, 79812631]",Largo Fontanelle,residential,False,True,93.21600000000001,"LINESTRING (17.3004019 40.9538542, 17.3003705 40.953927, 17.3002757 40.9541479, 17.3002737 40.9541901, 17.3002897 40.954221, 17.30033 40.9542484, 17.3008459 40.9543859)",,,,,,
27299901,,residential,True,False,21.17,"LINESTRING (17.2960674 40.9497906, 17.2961845 40.9498321, 17.296285 40.9498853)",,,,,,
340296936,Via Marsala,residential,False,True,32.574,"LINESTRING (17.2961538 40.9501337, 17.29635 40.9503864)",40,,,,,
27297810,Via Serg. Corbacio Eustachio,residential,True,False,107.02799999999999,"LINESTRING (17.2961538 40.9501337, 17.2960528 40.9501785, 17.2958288 40.9503134, 17.2957386 40.9503289, 17.295607 40.9503206, 17.2949999 40.9501534)",40,,,,,
27299901,,residential,True,False,41.484,"LINESTRING (17.2961538 40.9501337, 17.2960698 40.9499986, 17.296021 40.9498374, 17.2960674 40.9497906)",,,,,,
27299901,,residential,True,False,21.125,"LINESTRING (17.296285 40.9498853, 17.2963548 40.9499474, 17.2963569 40.9499928, 17.2963234 40.9500506)",,,,,,
921416741,,residential,True,False,31.213,"LINESTRING (17.296285 40.9498853, 17.29637 40.9499322, 17.2964442 40.9499742, 17.2964784 40.9499904, 17.296527 40.9500014, 17.2966092 40.9500072)",,,,,,
919185373,Via Procaccia,residential,False,True,133.49099999999999,"LINESTRING (17.3058037 40.9494917, 17.305972 40.9491802, 17.3060031 40.9490702, 17.3059965 40.9488357, 17.3059944 40.9488045, 17.3059785 40.9486674, 17.305956 40.9485997, 17.3059005 40.9484424, 17.3058942 40.9483269)",40,,,,,
980590354,Via Europa Libera,residential,False,True,42.738,"LINESTRING (17.3058037 40.9494917, 17.3057341 40.9494731, 17.3053241 40.9493632)",,,,,,
919185373,Via Procaccia,residential,False,False,9.927,"LINESTRING (17.3058894 40.9482377, 17.3058942 40.9483269)",40,,,,,
125862041,Via Luigi Pirandello,residential,False,True,47.373,"LINESTRING (17.3058894 40.9482377, 17.3058179 40.9481976, 17.3058032 40.947839)",,,,,,
337471337,Via Lepanto,unclassified,True,False,6.283,"LINESTRING (17.3026768 40.9495865, 17.3026024 40.9495924)",,,,,,
913189337,,residential,True,False,26.789,"LINESTRING (17.3026768 40.9495865, 17.3025613 40.949768, 17.3025671 40.9498073)",,,,,,
27303783,Via Ricciotti,residential,False,False,44.477,"LINESTRING (17.2995479 40.9536245, 17.2997432 40.9532527)",,,,,,
127236045,Via Vincenzo Gioberti,residential,False,False,48.709,"LINESTRING (17.2995479 40.9536245, 17.3000948 40.9537704)",,,,,,
127236045,Via Vincenzo Gioberti,residential,False,True,36.973,"LINESTRING (17.2995479 40.9536245, 17.2991316 40.9535163)",,,,,,
27303783,Via Ricciotti,residential,False,False,43.472,"LINESTRING (17.2997432 40.9532527, 17.29991 40.9528826)",,,,,,
27303783,Via Ricciotti,residential,False,True,44.477,"LINESTRING (17.2997432 40.9532527, 17.2995479 40.9536245)",,,,,,
180537971,Via Fratelli Bandiera,residential,False,False,47.831,"LINESTRING (17.2997432 40.9532527, 17.3002805 40.9533954)",,,,,,
180537971,Via Fratelli Bandiera,residential,False,True,38.346,"LINESTRING (17.2997432 40.9532527, 17.2993069 40.953151)",,,,,,
338400722,Via Roma,residential,True,False,41.141,"LINESTRING (17.2968102 40.9528672, 17.2969667 40.9525166)",40,,,,,
27303785,Via Fratelli Bandiera,residential,False,True,55.485,"LINESTRING (17.2968102 40.9528672, 17.296387 40.9527685, 17.296325 40.9527661, 17.2962257 40.9527623, 17.2961695 40.9527602)",,,,,,
27460856,Via A. Petracca,residential,False,False,71.556,"LINESTRING (17.2953387 40.9541087, 17.2961392 40.9543292)",,,,,,
47702417,Via Vittorio Veneto,residential,False,False,53.802,"LINESTRING (17.2953387 40.9541087, 17.2958594 40.9538268)",,,,,,
47702417,Via Vittorio Veneto,residential,False,True,50.549,"LINESTRING (17.2953387 40.9541087, 17.2948499 40.954374)",,,,,,
165014197,Via Giuseppe del Drago,residential,False,True,93.00800000000001,"LINESTRING (17.2953387 40.9541087, 17.2949376 40.9536947, 17.294687 40.9534324)",,,,,,
27460856,Via A. Petracca,residential,False,True,54.224,"LINESTRING (17.2990388 40.9551367, 17.2984443 40.9549464)",,,,,,
27460859,Via N. Sauro,residential,False,False,47.493,"LINESTRING (17.2990388 40.9551367, 17.2990344 40.9547096)",,,,,,
27460859,Via N. Sauro,residential,False,True,42.248,"LINESTRING (17.2990388 40.9551367, 17.2990173 40.9555163)",,,,,,
27460858,,residential,False,False,68.579,"LINESTRING (17.298045 40.9554757, 17.2986907 40.9558533)",,,,,,
177200704,Via Fiume,residential,False,True,22.646,"LINESTRING (17.298045 40.9554757, 17.2978372 40.9556055)",,,,,,
27460860,Via Fiume,residential,False,True,68.72,"LINESTRING (17.298045 40.9554757, 17.2982693 40.955282, 17.2984443 40.9549464)",,,,,,
27460856,Via A. Petracca,residential,False,False,54.224,"LINESTRING (17.2984443 40.9549464, 17.2990388 40.9551367)",,,,,,
27460856,Via A. Petracca,residential,False,True,40.795,"LINESTRING (17.2984443 40.9549464, 17.2979823 40.954833)",,,,,,
180537972,Via Muzio Sforza,residential,False,True,40.776,"LINESTRING (17.2984443 40.9549464, 17.2986157 40.9546033)",,,,,,
27460860,Via Fiume,residential,False,False,68.72,"LINESTRING (17.2984443 40.9549464, 17.2982693 40.955282, 17.298045 40.9554757)",,,,,,
127236046,Via Affatati,residential,False,False,37.095,"LINESTRING (17.2986157 40.9546033, 17.2990344 40.9547096)",,,,,,
180537972,Via Muzio Sforza,residential,False,False,40.776,"LINESTRING (17.2986157 40.9546033, 17.2984443 40.9549464)",,,,,,
180537972,Via Muzio Sforza,residential,False,True,43.845,"LINESTRING (17.2986157 40.9546033, 17.2987951 40.954233)",,,,,,
27299899,Via Vincenzo Gioberti,residential,False,True,40.222,"LINESTRING (17.2991316 40.9535163, 17.29868 40.9533958)",,,,,,
127236045,Via Vincenzo Gioberti,residential,False,False,36.973,"LINESTRING (17.2991316 40.9535163, 17.2995479 40.9536245)",,,,,,
180537972,Via Muzio Sforza,residential,False,False,41.708,"LINESTRING (17.2991316 40.9535163, 17.2989604 40.9538684)",,,,,,
180537972,Via Muzio Sforza,residential,False,True,43.205,"LINESTRING (17.2991316 40.9535163, 17.2993069 40.953151)",,,,,,
27298435,Via Fratelli Bandiera,residential,False,True,40.8,"LINESTRING (17.2993069 40.953151, 17.2988512 40.9530238)",,,,,,
27460857,Via Muzio Sforza,residential,False,True,45.25,"LINESTRING (17.2993069 40.953151, 17.2994962 40.95277)",,,,,,
180537971,Via Fratelli Bandiera,residential,False,False,38.346,"LINESTRING (17.2993069 40.953151, 17.2997432 40.9532527)",,,,,,
180537972,Via Muzio Sforza,residential,False,False,43.205,"LINESTRING (17.2993069 40.953151, 17.2991316 40.9535163)",,,,,,
27460861,Via B. Isplues,residential,False,False,44.305,"LINESTRING (17.2964639 40.9535999, 17.2969595 40.9537365)",,,,,,
338400722,Via Roma,residential,True,False,12.613,"LINESTRING (17.2964639 40.9535999, 17.2965026 40.9534903)",40,,,,,
27297804,Via Pasquale Camicia,residential,False,True,42.36,"LINESTRING (17.2978438 40.9539755, 17.2976867 40.9543375)",,,,,,
27460861,Via B. Isplues,residential,False,False,43.951,"LINESTRING (17.2978438 40.9539755, 17.2983364 40.954109)",,,,,,
27460861,Via B. Isplues,residential,False,True,39.192,"LINESTRING (17.2978438 40.9539755, 17.2974065 40.9538524)",,,,,,
27297804,Via Pasquale Camicia,residential,False,False,43.141,"LINESTRING (17.2978438 40.9539755, 17.2980246 40.9536456, 17.2980351 40.9536157)",,,,,,
27460861,Via B. Isplues,residential,False,False,37.341,"LINESTRING (17.2987951 40.954233, 17.2992064 40.9543606)",,,,,,
27460861,Via B. Isplues,residential,False,True,40.914,"LINESTRING (17.2987951 40.954233, 17.2983364 40.954109)",,,,,,
180537972,Via Muzio Sforza,residential,False,False,43.845,"LINESTRING (17.2987951 40.954233, 17.2986157 40.9546033)",,,,,,
180537972,Via Muzio Sforza,residential,False,True,42.852,"LINESTRING (17.2987951 40.954233, 17.2989604 40.9538684)",,,,,,
27298428,Via Nazario Sauro,residential,False,False,8.264,"LINESTRING (17.2992064 40.9543606, 17.2992458 40.9542925)",,,,,,
27298428,Via Nazario Sauro,residential,False,True,41.408,"LINESTRING (17.2992064 40.9543606, 17.2990344 40.9547096)",,,,,,
27460861,Via B. Isplues,residential,False,True,37.341,"LINESTRING (17.2992064 40.9543606, 17.2987951 40.954233)",,,,,,
27460856,Via A. Petracca,residential,False,False,40.878,"LINESTRING (17.2970647 40.954579, 17.2975185 40.954712)",,,,,,
27460856,Via A. Petracca,residential,False,True,37.518,"LINESTRING (17.2970647 40.954579, 17.2966419 40.95447)",,,,,,
27460862,Via Tenente Vitti,residential,True,False,42.317,"LINESTRING (17.2970647 40.954579, 17.2972304 40.9542196)",,,,,,
165013717,Via Tenente Vitti,residential,False,False,43.377,"LINESTRING (17.2970647 40.954579, 17.2968907 40.9549463)",,,,,,
27298439,Via Affatati,residential,True,False,40.5,"LINESTRING (17.2972304 40.9542196, 17.2976867 40.9543375)",50,,,,,
27460862,Via Tenente Vitti,residential,True,False,43.426,"LINESTRING (17.2972304 40.9542196, 17.2974065 40.9538524)",,,,,,
27460861,Via B. Isplues,residential,False,False,39.192,"LINESTRING (17.2974065 40.9538524, 17.2978438 40.9539755)",,,,,,
27460861,Via B. Isplues,residential,False,True,39.689,"LINESTRING (17.2974065 40.9538524, 17.2969595 40.9537365)",,,,,,
27460862,Via Tenente Vitti,residential,True,False,41.771,"LINESTRING (17.2974065 40.9538524, 17.2975788 40.9535)",,,,,,
27298436,Via Margherita di Savoia,residential,False,False,40.936,"LINESTRING (17.2977418 40.9531442, 17.2982018 40.953266)",,,,,,
27298436,Via Margherita di Savoia,residential,False,True,38.43,"LINESTRING (17.2977418 40.9531442, 17.2973093 40.9530313)",,,,,,
27460862,Via Tenente Vitti,residential,True,False,44.015,"LINESTRING (17.2977418 40.9531442, 17.2979284 40.9527743)",,,,,,
27298435,Via Fratelli Bandiera,residential,False,False,40.347,"LINESTRING (17.2979284 40.9527743, 17.2983824 40.952893)",,,,,,
27298435,Via Fratelli Bandiera,residential,False,True,39.89,"LINESTRING (17.2979284 40.9527743, 17.297481 40.9526538)",,,,,,
27460862,Via Tenente Vitti,residential,True,False,46.675,"LINESTRING (17.2979284 40.9527743, 17.2981157 40.9523791)",,,,,,
27460862,Via Tenente Vitti,residential,True,False,43.935,"LINESTRING (17.2988478 40.9508077, 17.2990331 40.9504382)",,,,,,
337471252,Via Luigi Indelli,residential,True,False,40.761,"LINESTRING (17.2988478 40.9508077, 17.298393 40.9506797)",,,,,,
971616909,Via Cavour,residential,False,True,64.641,"LINESTRING (17.3000081 40.9484747, 17.2997322 40.9490174)",20,,1,,,
27460856,Via A. Petracca,residential,False,False,37.518,"LINESTRING (17.2966419 40.95447, 17.2970647 40.954579)",,,,,,
27460856,Via A. Petracca,residential,False,True,45.025,"LINESTRING (17.2966419 40.95447, 17.2961392 40.9543292)",,,,,,
27460863,Via Nino Bixio,residential,True,False,42.716,"LINESTRING (17.2966419 40.95447, 17.2964743 40.9548327)",,,,,,
27298439,Via Affatati,residential,True,False,37.494,"LINESTRING (17.2968107 40.9541046, 17.2972304 40.9542196)",50,,,,,
27460863,Via Nino Bixio,residential,True,False,43.033,"LINESTRING (17.2968107 40.9541046, 17.2966419 40.95447)",,,,,,
27460861,Via B. Isplues,residential,False,False,39.689,"LINESTRING (17.2969595 40.9537365, 17.2974065 40.9538524)",,,,,,
27460861,Via B. Isplues,residential,False,True,44.305,"LINESTRING (17.2969595 40.9537365, 17.2964639 40.9535999)",,,,,,
27460863,Via Nino Bixio,residential,True,False,42.796,"LINESTRING (17.2969595 40.9537365, 17.2968107 40.9541046)",,,,,,
27298436,Via Margherita di Savoia,residential,False,False,38.43,"LINESTRING (17.2973093 40.9530313, 17.2977418 40.9531442)",,,,,,
27298436,Via Margherita di Savoia,residential,False,True,45.597,"LINESTRING (17.2973093 40.9530313, 17.2968029 40.9528834)",,,,,,
