osmid,oneway,lanes,ref,name,highway,reversed,length,junction,geometry,maxspeed,access,bridge,tunnel
93376245,True,1,SS81,Viale Giovanni Bovio,primary_link,False,23.810000000000002,,"LINESTRING (13.6979325 42.6614965, 13.6979951 42.6614145, 13.6980397 42.6613528, 13.6980863 42.6613161)",,,,
862196776,False,2,SS81,Viale Giovanni Bovio,primary,True,44.796,,"LINESTRING (13.6979325 42.6614965, 13.6975895 42.6616647, 13.6974767 42.66172)",50,,,
24223134,False,,,Via del Castello,residential,True,53.94,,"LINESTRING (13.6978519 42.6612157, 13.6977971 42.6612085, 13.697563 42.661185, 13.6972034 42.6611285)",,,,
93376239,True,1,,Via del Castello,residential,False,20.842,,"LINESTRING (13.6978519 42.6612157, 13.6979299 42.661192, 13.6979622 42.6611922, 13.69802 42.6611917, 13.6981001 42.6611967)",,,,
24223290,False,,,Viale Camillo Benso Cavour,tertiary,True,355.3539999999999,,"LINESTRING (13.6923238 42.6596739, 13.692449 42.6596263, 13.692592 42.6596263, 13.6930838 42.6596991, 13.6934894 42.6597592, 13.6943178 42.6598819, 13.694676 42.6599349, 13.6949503 42.6600238, 13.695139 42.6601027, 13.6952742 42.6601871, 13.6953458 42.6602469, 13.6954248 42.6603221, 13.6954972 42.660399, 13.6955697 42.6604814, 13.6956299 42.66057, 13.6956886 42.660667, 13.6957504 42.6607676, 13.6958075 42.6608473, 13.6959048 42.6609689)",,,,
93372310,False,,,Viale Camillo Benso Cavour,tertiary,False,114.556,,"LINESTRING (13.6923238 42.6596739, 13.6922642 42.6597276, 13.6922347 42.6597636, 13.6922437 42.6598283, 13.6923009 42.6598751, 13.6923629 42.6599137, 13.6924889 42.6599485, 13.6926142 42.6599604, 13.6928996 42.6599807, 13.6933313 42.6600648)",,,,
93372310,False,,,Viale Camillo Benso Cavour,tertiary,False,95.783,,"LINESTRING (13.6943659 42.6606015, 13.6944237 42.6606762, 13.694446 42.6607648, 13.6944437 42.6608433, 13.6944123 42.6609288, 13.694297 42.6611472, 13.6942371 42.6612475, 13.6941364 42.6613583, 13.6941179 42.6613786, 13.6941087 42.6613939)",,,,
93372310,False,,,Viale Camillo Benso Cavour,tertiary,True,106.236,,"LINESTRING (13.6943659 42.6606015, 13.6943182 42.6605459, 13.6942862 42.6605026, 13.694264 42.6604726, 13.6941417 42.6603773, 13.6938437 42.6602342, 13.6936708 42.6601686, 13.6933313 42.6600648)",,,,
153250474,True,,,Via San Venanzio,residential,False,163.80499999999998,,"LINESTRING (13.6943659 42.6606015, 13.6940706 42.6605657, 13.6939204 42.6605657, 13.6938453 42.6605736, 13.6938024 42.6606446, 13.6937595 42.6607551, 13.6936844 42.6608103, 13.6936093 42.6608418, 13.6934269 42.6608261, 13.6932338 42.6608261, 13.6925905 42.6608738)",,,,
153251994,False,,,Via Pio X,residential,False,35.809,,"LINESTRING (13.6925905 42.6608738, 13.6926175 42.6610121, 13.6926552 42.6611923)",,,,
153251994,False,,,Via Pio X,residential,True,19.079,,"LINESTRING (13.6925905 42.6608738, 13.6925661 42.6607365, 13.6925322 42.6607147)",,,,
153251994,False,,,Via Pio X,residential,True,35.809,,"LINESTRING (13.6926552 42.6611923, 13.6926175 42.6610121, 13.6925905 42.6608738)",,,,
224659485,False,,,Via Vincenzo Masignà,residential,False,125.60000000000001,,"LINESTRING (13.6926552 42.6611923, 13.6929609 42.6611684, 13.6933274 42.6611558, 13.6935637 42.6611735, 13.6937715 42.6612364, 13.6939758 42.6613313, 13.6941087 42.6613939)",,,,
437316953,False,2,SS80,Via Alcide De Gasperi,primary,True,20.239,,"LINESTRING (13.6990491 42.6616115, 13.6991764 42.6617676)",,,,
528562293,True,2,SS80,,primary,False,15.556000000000001,,"LINESTRING (13.6990491 42.6616115, 13.6989815 42.6615697, 13.698953 42.6615425, 13.6989115 42.6615157)",50,no,,
24223137,True,1,SS80,,primary,False,28.387999999999998,,"LINESTRING (13.6989115 42.6615157, 13.698819 42.6614759, 13.6987433 42.6614591, 13.6986611 42.661454, 13.6985848 42.6614406)",,,,
528562292,True,1,,Via Nicola Dati,residential,False,23.043999999999997,,"LINESTRING (13.6989115 42.6615157, 13.6987704 42.6615281, 13.6987094 42.6615477, 13.6986716 42.6615644, 13.6986467 42.6615754)",,,,
"[824126100, 28659836]",False,2,SS81,Strada Statale 81 Piceno Aprutina,primary,True,220.325,,"LINESTRING (13.6943703 42.6557875, 13.694591 42.6554302, 13.6949513 42.654933, 13.6950974 42.6548165, 13.6953273 42.6547181, 13.6961764 42.6544713)",,,yes,
238006146,True,2,,,primary,False,22.296,,"LINESTRING (13.6943703 42.6557875, 13.6943714 42.6559002, 13.6943974 42.6559859)",,,,
99728376,False,2,SS80,Viale Francesco Crucioli,primary,False,89.56099999999999,,"LINESTRING (13.6922174 42.6582162, 13.692332 42.658255, 13.6924597 42.6583034, 13.692701 42.6584013, 13.6930268 42.6585442, 13.6931724 42.6586094)",50,,,
829970719,False,2,SS81,Via Luigi Cadorna,primary,True,44.804,,"LINESTRING (13.6922174 42.6582162, 13.6922859 42.6581255, 13.6924742 42.6578603)",,,,
93371196,False,2,SS80,Viale Francesco Crucioli,primary,False,63.461999999999996,,"LINESTRING (13.6944322 42.6591757, 13.6946849 42.6592885, 13.695012 42.6594375, 13.6950922 42.6594759)",50,,,
93371198,True,,,,residential,False,69.412,,"LINESTRING (13.6944322 42.6591757, 13.6945681 42.659157, 13.6948878 42.6592408, 13.6952299 42.6593467)",,,,
99728376,False,2,SS80,Viale Francesco Crucioli,primary,True,120.739,,"LINESTRING (13.6944322 42.6591757, 13.6942972 42.6591143, 13.6937667 42.6588759, 13.6936298 42.6588143, 13.6933348 42.6586822, 13.6932264 42.6586336, 13.6931724 42.6586094)",50,,,
93371196,False,2,SS80,Viale Francesco Crucioli,primary,True,119.502,,"LINESTRING (13.6971258 42.6604337, 13.6969923 42.6603725, 13.6964738 42.6601179, 13.6959432 42.65986, 13.6959059 42.659842)",50,,,
93376251,False,,,Via Primo Riccitelli,residential,True,66.73599999999999,,"LINESTRING (13.6971258 42.6604337, 13.6971773 42.6603874, 13.6972374 42.6603469, 13.6974768 42.6602551, 13.6978128 42.6601195)",,,,
862196747,False,2,SS80,Viale Francesco Crucioli,primary,False,79.65400000000001,,"LINESTRING (13.6971258 42.6604337, 13.6974099 42.6605639, 13.6978015 42.6607667, 13.697881 42.6608097, 13.6979308 42.6608365)",50,,,
93376249,True,,,Viale Giuseppe Mazzini,secondary,False,25.492,,"LINESTRING (13.6982212 42.6609535, 13.6982636 42.6609103, 13.6983123 42.6608593, 13.6983394 42.6607474)",,,,
829970694,True,1,SS80,Viale Francesco Crucioli,primary,False,19.198,,"LINESTRING (13.6982212 42.6609535, 13.6983542 42.6610126, 13.6984115 42.661053)",,,,
32194913,True,,,Via Giovanni De Benedictis,residential,False,68.782,,"LINESTRING (13.6950379 42.662059, 13.6945562 42.6615519)",,,,
32195037,False,,,Via Gaetano Braga,residential,True,76.62,,"LINESTRING (13.6950379 42.662059, 13.6942801 42.6624643)",,,,
144614521,True,,,Via Gaetano Braga,residential,False,50.748,,"LINESTRING (13.6950379 42.662059, 13.6955657 42.6618189)",,,,
144613916,True,,,Via Gennaro Della Monica,residential,False,76.937,,"LINESTRING (13.6955657 42.6618189, 13.696035 42.6624186)",,,,
24223273,False,2,SS81,Viale Giovanni Bovio,primary,False,32.68,,"LINESTRING (13.696035 42.6624186, 13.6961026 42.6623862, 13.6963698 42.6622581)",50,,,
824126100,False,2,SS81,Strada Statale 81 Piceno Aprutina,primary,False,32.407,,"LINESTRING (13.6965471 42.6543683, 13.6961764 42.6544713)",,,,
242343413,False,,,Circonvallazione Ragusa,tertiary,True,168.689,,"LINESTRING (13.7039781 42.6608169, 13.7039293 42.6608554, 13.7035744 42.6611015, 13.7033972 42.6612043, 13.7029838 42.6613686, 13.7022727 42.6616507)",,,,
242343413,False,,,Circonvallazione Ragusa,tertiary,False,168.689,,"LINESTRING (13.7022727 42.6616507, 13.7029838 42.6613686, 13.7033972 42.6612043, 13.7035744 42.6611015, 13.7039293 42.6608554, 13.7039781 42.6608169)",,,,
242343413,False,,,Circonvallazione Ragusa,tertiary,True,90.731,,"LINESTRING (13.7022727 42.6616507, 13.7022154 42.661682, 13.7017623 42.66193, 13.7014862 42.6620277, 13.7013251 42.66206)",,,,
242343413,False,,,Circonvallazione Ragusa,tertiary,False,54.166,,"LINESTRING (13.7006896 42.6621965, 13.7007693 42.6621767, 13.7012546 42.6620795, 13.7013251 42.66206)",,,,
242343413,False,,,Circonvallazione Ragusa,tertiary,True,43.516000000000005,,"LINESTRING (13.7006896 42.6621965, 13.7005526 42.6622219, 13.700181 42.6623111)",,,,
646043796,True,,SS80,Via Alcide De Gasperi,primary,False,17.873,,"LINESTRING (13.6996255 42.6623038, 13.6997024 42.6623227, 13.6997842 42.6623557, 13.6998263 42.6623656)",,,,
646043797,False,2,SS80,Via Alcide De Gasperi,primary,False,14.43,,"LINESTRING (13.6996255 42.6623038, 13.699573 42.6622626, 13.6995173 42.6622018)",,,,
829970698,True,,,Via Quintili,residential,False,24.405,,"LINESTRING (13.6985845 42.6606093, 13.6982986 42.6606723)",,,,
829970703,True,,,Viale Giuseppe Mazzini,secondary,False,51.178000000000004,,"LINESTRING (13.6980467 42.6597571, 13.6980644 42.659792, 13.6983018 42.6601773)",,,,
93342457,True,,,,residential,False,37.068,,"LINESTRING (13.6973676 42.6586361, 13.6973434 42.6586839, 13.6973005 42.6587239, 13.6972227 42.6587672, 13.697122 42.658801, 13.6970254 42.6588338)",,,,
829970703,True,,,Viale Giuseppe Mazzini,secondary,False,93.594,,"LINESTRING (13.6973676 42.6586361, 13.6974199 42.6587238, 13.6976867 42.6591714, 13.6978271 42.659407)",,,,
92782906,False,,,Via Luigi Di Paolantonio,secondary,False,54.617999999999995,,"LINESTRING (13.6972685 42.6582678, 13.6972583 42.6581611, 13.6973132 42.657779)",,,,
"[243315666, 491354724, 113487430]",True,,,,residential,False,116.46100000000001,,"LINESTRING (13.6972685 42.6582678, 13.6974359 42.6582107, 13.6974761 42.658197, 13.6978942 42.6581627, 13.698104 42.6581455, 13.6986656 42.658111)",,,,
829970703,True,,,Viale Giuseppe Mazzini,secondary,False,16.743000000000002,,"LINESTRING (13.6972685 42.6582678, 13.6972881 42.6583591, 13.6973007 42.6584165)",,,,
410077783,True,,,,residential,False,43.545,,"LINESTRING (13.6987668 42.6564634, 13.6987455 42.6568547)",,,,
223475539,False,2,,Circonvallazione Spalato,secondary,False,132.539,,"LINESTRING (13.6987668 42.6564634, 13.6992055 42.6561708, 13.6994055 42.6560576, 13.6996585 42.655958, 13.6997172 42.6559343, 13.6997736 42.6559283, 13.6998877 42.6559345, 13.7000106 42.6559541, 13.7001278 42.6559862)",,,,
223475539,False,2,,Circonvallazione Spalato,secondary,True,98.008,,"LINESTRING (13.6987668 42.6564634, 13.6984955 42.6564969, 13.6982081 42.6564979, 13.6979698 42.6564914, 13.6978576 42.6564913, 13.6977655 42.6564967, 13.6976844 42.6565097, 13.6976269 42.65652, 13.6975858 42.6565419)",,,,
153226907,True,,,Via Armando Diaz,residential,False,356.315,,"LINESTRING (13.6968078 42.6584348, 13.6967592 42.6583476, 13.6967304 42.6582958, 13.6966014 42.6580643, 13.6965062 42.6578367, 13.6964707 42.6577362, 13.6964617 42.6577106, 13.6964078 42.657678, 13.696316 42.6576593, 13.6958713 42.6575969, 13.6958316 42.6575913, 13.6956658 42.6575677, 13.6949564 42.6574666, 13.6947455 42.6574366, 13.6933563 42.6572391, 13.6932254 42.657224)",,,,
862196777,True,,,Viale Giuseppe Mazzini,secondary,False,46.019,,"LINESTRING (13.6968078 42.6584348, 13.6968607 42.6583457, 13.696995 42.6582884, 13.697063 42.6582788, 13.6972685 42.6582678)",,,,
253633682,False,,,Viale Giuseppe Mazzini,secondary,False,8.993,,"LINESTRING (13.6983394 42.6607474, 13.6982986 42.6606723)",,,,
276158476,True,1,,Viale Giuseppe Mazzini,secondary,False,41.141999999999996,,"LINESTRING (13.6983394 42.6607474, 13.6985295 42.6610267, 13.6985394 42.6610839)",,,,
93376251,False,,,Via Primo Riccitelli,residential,False,66.73599999999999,,"LINESTRING (13.6978128 42.6601195, 13.6974768 42.6602551, 13.6972374 42.6603469, 13.6971773 42.6603874, 13.6971258 42.6604337)",,,,
829970701,True,,,Viale Giuseppe Mazzini,secondary,False,81.874,,"LINESTRING (13.6978128 42.6601195, 13.6976757 42.6598849, 13.697655 42.6598528, 13.6973958 42.6594502)",,,,
223475539,False,2,,Circonvallazione Spalato,secondary,False,17.564,,"LINESTRING (13.7026587 42.6560621, 13.7027121 42.6561129, 13.7027507 42.6561395, 13.7027732 42.6561533, 13.7028118 42.6561707)",,,,
223475539,False,2,,Circonvallazione Spalato,secondary,True,235.57399999999998,,"LINESTRING (13.7026587 42.6560621, 13.7024526 42.6558514, 13.7023167 42.6557322, 13.7022394 42.6556815, 13.7021568 42.6556595, 13.7020135 42.6556573, 13.7018579 42.6556648, 13.7017174 42.6556833, 13.7015317 42.6557301, 13.7008173 42.6559764, 13.7006311 42.6560049, 13.700457 42.6560133, 13.7003046 42.6560122, 13.7002204 42.6560027, 13.7001278 42.6559862)",,,,
120734883,False,,,Via Raneiro,living_street,False,36.224,,"LINESTRING (13.702125 42.6602735, 13.7023586 42.6605503)",,,,
120734883,False,,,Via Raneiro,living_street,True,37.306,,"LINESTRING (13.702125 42.6602735, 13.7018692 42.6599957)",,,,
401725728,True,,,Via Nazario Sauro,living_street,False,73.619,,"LINESTRING (13.702125 42.6602735, 13.7013507 42.6606113)",,,,
92878762,True,,,Via Cesare Battisti,living_street,False,21.754,,"LINESTRING (13.7008944 42.6611865, 13.7006683 42.6612896)",,,,
92878762,True,,,Via Cesare Battisti,living_street,False,66.212,,"LINESTRING (13.7015824 42.6608725, 13.7008944 42.6611865)",,,,
93475989,True,,,Via Duca d'Aosta,living_street,False,103.315,,"LINESTRING (13.7015824 42.6608725, 13.7022727 42.6616507)",,,,
92878768,True,,,Via Vincenzo Cerulli Irelli,residential,False,115.754,,"LINESTRING (13.6999405 42.6613132, 13.6999869 42.6613683, 13.7001826 42.6615948, 13.7006896 42.6621965)",,,,
93371202,False,,,Via Vincenzo Cerulli Irelli,residential,False,42.805,,"LINESTRING (13.6999405 42.6613132, 13.6998895 42.6613544, 13.6995112 42.6615305)",,,,
93340046,False,,,Piazza Ercole Vincenzo Orsini,living_street,False,19.162,,"LINESTRING (13.7039468 42.6590921, 13.7038492 42.6591264, 13.7038092 42.6591399, 13.7037376 42.6591695)",,,,
"[92878768, 92878741]",True,,,"['Via Vincenzo Cerulli Irelli', 'Via Mario Capuani']","['living_street', 'residential']",False,88.99600000000001,,"LINESTRING (13.700188 42.6607707, 13.6996841 42.661003, 13.6999405 42.6613132)",,,,
92878764,True,,,Via Luigi Vinciguerra,living_street,False,32.186,,"LINESTRING (13.7006683 42.6612896, 13.7004559 42.6610459)",,,,
93038743,True,,,Via Luigi Vinciguerra,residential,False,101.108,,"LINESTRING (13.7006683 42.6612896, 13.7013251 42.66206)",,,,
92878741,True,,,Via Mario Capuani,living_street,False,25.05,,"LINESTRING (13.7004507 42.6606548, 13.700188 42.6607707)",,,,
120735688,True,,,Via Filippi Pepe,living_street,False,35.7,,"LINESTRING (13.7004507 42.6606548, 13.7006865 42.660925)",,,,
120735688,True,,,Via Filippi Pepe,living_street,False,33.682,,"LINESTRING (13.7006865 42.660925, 13.7008944 42.6611865)",,,,
401725728,True,,,Via Nazario Sauro,living_street,False,23.158,,"LINESTRING (13.7006865 42.660925, 13.7004559 42.6610459)",,,,
92878762,True,,,Via Cesare Battisti,living_street,False,59.833,,"LINESTRING (13.7029869 42.6602897, 13.702908 42.6602922, 13.7027657 42.6603469, 13.7023586 42.6605503)",,,,
93475989,True,,,Via Duca d'Aosta,living_street,False,34.677,,"LINESTRING (13.7013507 42.6606113, 13.7015824 42.6608725)",,,,
401725728,True,,,Via Nazario Sauro,living_street,False,64.549,,"LINESTRING (13.7013507 42.6606113, 13.7006865 42.660925)",,,,
92878770,True,,,Via Oberdan,residential,False,38.667,,"LINESTRING (13.703507 42.6596458, 13.7032779 42.6593416)",,,,
"[401725728, 93038739]",True,,,Via Nazario Sauro,living_street,False,132.986,,"LINESTRING (13.703507 42.6596458, 13.7027218 42.6599876, 13.7025243 42.6601022, 13.702125 42.6602735)",,,,
92878741,True,,,Via Mario Capuani,living_street,False,72.875,,"LINESTRING (13.7018692 42.6599957, 13.7011141 42.6603438)",,,,
120734883,False,,,Via Raneiro,living_street,False,37.306,,"LINESTRING (13.7018692 42.6599957, 13.702125 42.6602735)",,,,
92878741,True,,,Via Mario Capuani,living_street,False,64.332,,"LINESTRING (13.7011141 42.6603438, 13.7004507 42.6606548)",,,,
93475989,True,,,Via Duca d'Aosta,living_street,False,35.483,,"LINESTRING (13.7011141 42.6603438, 13.7013507 42.6606113)",,,,
93342456,True,,,Via Vittorio Veneto,living_street,False,53.866,,"LINESTRING (13.7027613 42.6584684, 13.7024083 42.6580594)",,,,
92878764,True,,,Via Luigi Vinciguerra,living_street,False,37.634,,"LINESTRING (13.7004559 42.6610459, 13.700188 42.6607707)",,,,
401725728,True,,,Via Nazario Sauro,living_street,False,51.571,,"LINESTRING (13.7004559 42.6610459, 13.6999405 42.6613132)",,,,
92878762,True,,,Via Cesare Battisti,living_street,False,73.379,,"LINESTRING (13.7036893 42.659879, 13.7029869 42.6602897)",,,,
92878770,True,,,Via Oberdan,residential,False,29.91,,"LINESTRING (13.7036893 42.659879, 13.703507 42.6596458)",,,,
92878762,True,,,Via Cesare Battisti,living_street,False,72.884,,"LINESTRING (13.7023586 42.6605503, 13.7015824 42.6608725)",,,,
120734883,False,,,Via Raneiro,living_street,True,36.224,,"LINESTRING (13.7023586 42.6605503, 13.702125 42.6602735)",,,,
113487427,True,,,Via dei Cappuccini,residential,False,43.856,,"LINESTRING (13.699274 42.6586117, 13.6988536 42.6588566)",,,,
120734870,True,,,Via Giosuè Carducci,residential,False,38.063,,"LINESTRING (13.699274 42.6586117, 13.6995646 42.6588791)",,,,
241180516,True,,,Viale Giuseppe Mazzini,secondary,False,18.998,,"LINESTRING (13.6984083 42.6605217, 13.6983715 42.6605723, 13.6982986 42.6606723)",,,,
829970699,True,,,Viale Giuseppe Mazzini,secondary,False,20.105,,"LINESTRING (13.6984083 42.6605217, 13.6983319 42.6605581, 13.6982594 42.66056, 13.6981834 42.6605368)",,,,
93040828,True,,,Via Gabriele D'Annunzio,residential,False,26.441,,"LINESTRING (13.6992961 42.6596922, 13.6995646 42.6595597)",,,,
93040818,False,,,Via Fedele Romani,residential,True,56.407,,"LINESTRING (13.6992961 42.6596922, 13.6989715 42.6593765, 13.6988786 42.6592884)",,,,
491354219,False,,,,residential,True,11.099,,"LINESTRING (13.699992 42.660084, 13.6999245 42.6599974)",,,,
491553582,True,,,Via Melchiorre Delfico,residential,False,64.406,,"LINESTRING (13.699992 42.660084, 13.6993214 42.6603878)",,,,
93040824,True,,,Via Giannina Milli,residential,False,45.319,,"LINESTRING (13.6995646 42.6588791, 13.69913 42.659132)",,,,
120734069,True,,,Via Giannina Milli,residential,False,50.873,,"LINESTRING (13.6995646 42.6588791, 13.7000565 42.658599)",,,,
120734870,True,,,Via Giosuè Carducci,residential,False,24.782,,"LINESTRING (13.6995646 42.6588791, 13.6997555 42.6590522)",,,,
93040821,True,,,Via Roberto Campana,residential,False,54.385,,"LINESTRING (13.69853 42.6594841, 13.6988901 42.6598953)",,,,
93040824,True,,,Via Giannina Milli,residential,False,49.834,,"LINESTRING (13.69853 42.6594841, 13.6983107 42.659608, 13.6980467 42.6597571)",,,,
93342462,True,,,Viale Giuseppe Mazzini,secondary,False,17.769,,"LINESTRING (13.6982986 42.6606723, 13.6981834 42.6605368)",,,,
253633682,False,,,Viale Giuseppe Mazzini,secondary,True,8.993,,"LINESTRING (13.6982986 42.6606723, 13.6983394 42.6607474)",,,,
93040823,True,,,Via Melchiorre Delfico,living_street,False,74.885,,"LINESTRING (13.701335 42.6594447, 13.7005747 42.6598201)",,,,
120734860,True,,,Via dell'Arco,living_street,False,33.992000000000004,,"LINESTRING (13.701335 42.6594447, 13.7011361 42.6592384, 13.7010946 42.6591953)",,,,
829970703,True,,,Viale Giuseppe Mazzini,secondary,False,42.871,,"LINESTRING (13.6978271 42.659407, 13.6980199 42.6597144, 13.6980467 42.6597571)",,,,
93040818,False,,,Via Fedele Romani,residential,False,56.407,,"LINESTRING (13.6988786 42.6592884, 13.6989715 42.6593765, 13.6992961 42.6596922)",,,,
93040824,True,,,Via Giannina Milli,residential,False,35.863,,"LINESTRING (13.6988786 42.6592884, 13.6988032 42.6593307, 13.69853 42.6594841)",,,,
93040828,True,,,Via Gabriele D'Annunzio,residential,False,79.162,,"LINESTRING (13.7000407 42.6593307, 13.7008646 42.6589569)",,,,
120734870,True,,,Via Giosuè Carducci,residential,False,34.77,,"LINESTRING (13.7000407 42.6593307, 13.7003073 42.6595743)",,,,
113487423,True,,,Via Luigi Brigiotti,residential,False,52.427,,"LINESTRING (13.6997812 42.6583233, 13.699274 42.6586117)",,,,
120733857,False,,,Via Giovanni Pascoli,residential,False,38.034,,"LINESTRING (13.6997812 42.6583233, 13.7000565 42.658599)",,,,
120733857,False,,,Via Giovanni Pascoli,residential,True,50.646,,"LINESTRING (13.6997812 42.6583233, 13.6996294 42.6581717, 13.6995456 42.6580725, 13.6994473 42.6579406)",,,,
93040828,True,,,Via Gabriele D'Annunzio,residential,False,46.52,,"LINESTRING (13.6995646 42.6595597, 13.7000407 42.6593307)",,,,
93040828,True,,,Via Gabriele D'Annunzio,residential,False,40.152,,"LINESTRING (13.6988901 42.6598953, 13.6992961 42.6596922)",,,,
93040821,True,,,Via Roberto Campana,residential,False,65.137,,"LINESTRING (13.6988901 42.6598953, 13.6992177 42.6602693, 13.6993214 42.6603878)",,,,
93040830,True,,,Viale Mazzini,residential,False,29.816,,"LINESTRING (13.6984114 42.6603733, 13.6985845 42.6606093)",,,,
829970700,True,,,Viale Giuseppe Mazzini,secondary,False,16.883,,"LINESTRING (13.6984114 42.6603733, 13.6984313 42.6604564, 13.6984083 42.6605217)",,,,
491553582,True,,,Via Melchiorre Delfico,residential,False,55.958999999999996,,"LINESTRING (13.7005747 42.6598201, 13.7004264 42.6598873, 13.7003423 42.6599254, 13.699992 42.660084)",,,,
93040829,True,1,,Via Trento e Trieste,residential,False,26.775,,"LINESTRING (13.7009599 42.6576446, 13.7006519 42.6577263)",30,,,
113487423,True,,,Via Luigi Brigiotti,residential,False,7.465,,"LINESTRING (13.7009599 42.6576446, 13.7009195 42.6577048)",,,,
93040828,True,,,Via Gabriele D'Annunzio,residential,False,57.424,,"LINESTRING (13.6983018 42.6601773, 13.6988901 42.6598953)",,,,
829970703,True,,,Viale Giuseppe Mazzini,secondary,False,23.565,,"LINESTRING (13.6983018 42.6601773, 13.6984114 42.6603733)",,,,
93340043,True,,,Via del Mercato,living_street,False,38.364000000000004,,"LINESTRING (13.7037376 42.6591695, 13.7039063 42.6594683, 13.7039216 42.6594866)",,,,
93340046,False,,,Piazza Ercole Vincenzo Orsini,living_street,True,19.162,,"LINESTRING (13.7037376 42.6591695, 13.7038092 42.6591399, 13.7038492 42.6591264, 13.7039468 42.6590921)",,,,
92782906,False,,,Via Luigi Di Paolantonio,secondary,True,54.617999999999995,,"LINESTRING (13.6973132 42.657779, 13.6972583 42.6581611, 13.6972685 42.6582678)",,,,
"[238006882, 238007123, 238007124, 417347900]",True,1,,,trunk_link,False,493.92799999999994,,"LINESTRING (13.6973132 42.657779, 13.696556 42.6576898, 13.695807 42.6575659, 13.6951178 42.657441, 13.6948118 42.6573818, 13.6945298 42.6573111, 13.6940422 42.6571454, 13.693748 42.6570143, 13.6934821 42.6568741, 13.693039 42.6565077, 13.6929972 42.6564656, 13.6928886 42.6563562, 13.6928164 42.656262, 13.6927453 42.6561345, 13.6926536 42.6559376, 13.6925361 42.6556305)",40,,yes,yes
"[829970704, 406609215]",False,,,Via Luigi Di Paolantonio,secondary,False,78.865,,"LINESTRING (13.6973132 42.657779, 13.6973965 42.6573042, 13.6974058 42.6572367, 13.6974231 42.6571428, 13.6974303 42.6570751)",,,,
93040823,True,,,Via Melchiorre Delfico,living_street,False,64.962,,"LINESTRING (13.7019946 42.6591191, 13.701335 42.6594447)",,,,
120734876,True,,,Via Carlo Forti,living_street,False,35.302,,"LINESTRING (13.7019946 42.6591191, 13.7017906 42.6588393)",,,,
120734876,True,,,Via Carlo Forti,living_street,False,33.915,,"LINESTRING (13.7015768 42.6585181, 13.701396 42.6582436)",,,,
93040828,True,,,Via Gabriele D'Annunzio,residential,False,85.023,,"LINESTRING (13.7015768 42.6585181, 13.7019635 42.6582933, 13.7024083 42.6580594)",,,,
120734876,True,,,Via Carlo Forti,living_street,False,33.954,,"LINESTRING (13.7011379 42.6579645, 13.7009195 42.6577048)",,,,
"[120734069, 454543990]",True,,,"['Viale Duca degli Abruzzi', 'Via Giannina Milli']",residential,False,88.977,,"LINESTRING (13.7011379 42.6579645, 13.7016783 42.6576935, 13.7019242 42.6579565)",,,,
836714017,True,,,Corso Porta Romana,residential,False,17.833,,"LINESTRING (13.6999833 42.6570089, 13.7001959 42.6570446)",,,,
120735690,True,,,Via Guido Taraschi,residential,False,114.43199999999999,,"LINESTRING (13.6999833 42.6570089, 13.7000518 42.6567131, 13.7000835 42.6564381, 13.7001278 42.6559862)",,,,
