osmid,oneway,name,highway,reversed,length,geometry,maxspeed,ref,junction,lanes
156491162,True,Via della Strettoia,residential,False,470.7460000000001,"LINESTRING (13.338362 41.7285391, 13.3384935 41.7286062, 13.3386728 41.7286833, 13.3388507 41.7287197, 13.339119 41.7287397, 13.3394697 41.7287343, 13.3397249 41.7287126, 13.3400181 41.7287046, 13.3402025 41.7287357, 13.340612 41.7288679, 13.3408232 41.7289437, 13.3409163 41.7289743, 13.3410124 41.729002, 13.3412564 41.7290422, 13.3415523 41.7291032, 13.3416539 41.7291192, 13.3419605 41.7291673, 13.3423113 41.7292208, 13.3426108 41.729281, 13.3429715 41.7293656, 13.3431798 41.7294093, 13.3433206 41.7294303, 13.3434332 41.7294462, 13.3434843 41.7294683, 13.3435339 41.7295134, 13.3435889 41.7296044, 13.3436352 41.7296203, 13.3436926 41.7296069)",,,,
1138428134,False,Via Chiappitto,tertiary,True,25.54,"LINESTRING (13.338362 41.7285391, 13.3383797 41.7286427, 13.3384471 41.7287574)",,,,
1138428135,False,Via Chiappitto,tertiary,False,97.511,"LINESTRING (13.338362 41.7285391, 13.3383398 41.7279276, 13.3383423 41.7276624)",,,,
"[87403411, 166507139]",True,Via della Repubblica,residential,False,34.969,"LINESTRING (13.3450223 41.7275313, 13.3450866 41.7274323, 13.3451119 41.7272287)",,,,
166620276,False,Via Circonvallazione,unclassified,False,24.961,"LINESTRING (13.3450223 41.7275313, 13.3449837 41.7275266, 13.3449322 41.7275364, 13.3448998 41.7275511, 13.344754 41.7276172)",,,,
166620276,False,Via Circonvallazione,unclassified,True,93.211,"LINESTRING (13.3450223 41.7275313, 13.3450465 41.7275441, 13.3450619 41.7275687, 13.3450655 41.7275978, 13.3450573 41.7276306, 13.3450268 41.7277432, 13.34499 41.7278559, 13.3448581 41.7282393, 13.3448241 41.7283357)",,,,
"[166507137, 164612842]",True,Corso della Repubblica,residential,False,46.577,"LINESTRING (13.3451119 41.7272287, 13.3451112 41.7270793, 13.3450948 41.7269318, 13.3450771 41.7268419, 13.345039 41.7268306)",,,,
1121894698,False,,residential,True,113.755,"LINESTRING (13.3388138 41.7291266, 13.3385843 41.7292762, 13.3382902 41.7294841, 13.3381986 41.7295655, 13.338177 41.7296922, 13.3383487 41.7299176)",,,,
1138428134,False,Via Chiappitto,tertiary,False,51.158,"LINESTRING (13.3388138 41.7291266, 13.3385265 41.7288528, 13.3384471 41.7287574)",,,,
1138428134,False,Via Chiappitto,tertiary,True,153.404,"LINESTRING (13.3388138 41.7291266, 13.3390282 41.7293141, 13.3393835 41.729596, 13.3396152 41.7297816, 13.3397947 41.7299546, 13.3399087 41.7301364, 13.3399377 41.730206)",,,,
164615248,True,Corso Cavour,residential,False,57.571999999999996,"LINESTRING (13.345024 41.7262616, 13.3451018 41.726282, 13.3455717 41.7264051, 13.3456438 41.7264226, 13.3456784 41.7264333)",,,,
87403407,True,Via Roma,residential,False,124.84700000000001,"LINESTRING (13.3436204 41.7271467, 13.3438157 41.7271495, 13.3440737 41.72714, 13.3442658 41.7271427, 13.3443579 41.7271473, 13.3445063 41.7271602, 13.3446135 41.7271723, 13.3446804 41.7271693, 13.3449588 41.7272243, 13.3450113 41.7272291, 13.3451119 41.7272287)",,,,
"[164612857, 155417970, 156191357]",False,Via Roma,residential,True,158.062,"LINESTRING (13.3436204 41.7271467, 13.3435998 41.727115, 13.3435857 41.7270516, 13.343307 41.7270102, 13.3431686 41.7269958, 13.3431105 41.7269919, 13.3430556 41.7269862, 13.3429823 41.7269807, 13.342927 41.7269822, 13.3424901 41.7270546, 13.342456 41.7270603, 13.3423603 41.7268137, 13.3422973 41.7266515, 13.3422829 41.7266143)",,,,
685791408,True,,secondary,False,33.177,"LINESTRING (13.3379677 41.7271803, 13.3375733 41.7271315)",,,,
164441876,True,,secondary,False,26.634,"LINESTRING (13.3379677 41.7271803, 13.3379139 41.7271399, 13.3378707 41.7270972, 13.337838 41.7270362, 13.3378193 41.7269744)",,,,
"[164612857, 155417970, 156191357]",False,Via Roma,residential,False,158.06199999999998,"LINESTRING (13.3422829 41.7266143, 13.3422973 41.7266515, 13.3423603 41.7268137, 13.342456 41.7270603, 13.3424901 41.7270546, 13.342927 41.7269822, 13.3429823 41.7269807, 13.3430556 41.7269862, 13.3431105 41.7269919, 13.3431686 41.7269958, 13.343307 41.7270102, 13.3435857 41.7270516, 13.3435998 41.727115, 13.3436204 41.7271467)",,,,
164598661,False,Piazza di Santa Maria Maggiore,residential,False,9.42,"LINESTRING (13.3422829 41.7266143, 13.3423356 41.7265901, 13.342356 41.7265547)",,,,
"[164444482, 164444478]",False,Largo Madonna della Libera,unclassified,"[False, True]",232.49099999999999,"LINESTRING (13.3388742 41.7264353, 13.3389732 41.726347, 13.3391851 41.72615, 13.3394138 41.7259526, 13.3396114 41.7258269, 13.3398398 41.7257142, 13.3401786 41.7255845, 13.3408092 41.7253438, 13.3410652 41.7252303, 13.3411028 41.7252232)",,,,
400239262,True,,unclassified,False,43.821,"LINESTRING (13.3388742 41.7264353, 13.3387562 41.7265848, 13.3385869 41.7267656)",,,,
164447044,False,Largo Madonna della Libera,residential,False,9.986,"LINESTRING (13.3413798 41.7252089, 13.3412681 41.7251755)",,,,
163405787,True,,unclassified,False,43.981,"LINESTRING (13.3384231 41.7266429, 13.3388742 41.7264353)",,,,
155417983,False,Via Aldo Moro,secondary,False,150.971,"LINESTRING (13.3384231 41.7266429, 13.3382446 41.7264028, 13.3381541 41.7262532, 13.3381193 41.7261513, 13.3381081 41.7260414, 13.3381109 41.7259424, 13.3381397 41.7257953, 13.3381963 41.7256381, 13.3383241 41.7253609)",50,,,
164444484,True,,secondary,False,21.689,"LINESTRING (13.3384231 41.7266429, 13.3384709 41.7266442, 13.3385242 41.7266631, 13.3385724 41.7267124, 13.3385869 41.7267656)",,,,
1138428134,False,Via Chiappitto,tertiary,False,25.54,"LINESTRING (13.3384471 41.7287574, 13.3383797 41.7286427, 13.338362 41.7285391)",,,,
1138428134,False,Via Chiappitto,tertiary,True,51.158,"LINESTRING (13.3384471 41.7287574, 13.3385265 41.7288528, 13.3388138 41.7291266)",,,,
1138428136,False,Via del giardino,unclassified,False,216.662,"LINESTRING (13.3384471 41.7287574, 13.3382097 41.7289389, 13.3377833 41.72934, 13.3371422 41.7299597, 13.3369721 41.730085, 13.3367645 41.7302434)",,,,
