osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,access
189670878,,,residential,,False,False,90.554,Via Amalfi,"LINESTRING (16.0757664 39.1320867, 16.0759833 39.1312899)",
189670879,,,residential,,False,True,18.147,Via Genova,"LINESTRING (16.0757664 39.1320867, 16.075969 39.1321307)",
222875689,,,unclassified,,False,False,26.703,Via Verona,"LINESTRING (16.0757664 39.1320867, 16.0754679 39.132023)",
181883868,,,residential,,True,False,97.402,Corso Vittorio Emanuele II,"LINESTRING (16.0774022 39.1336299, 16.0774242 39.1335687, 16.0775124 39.1333542, 16.0775688 39.1332184, 16.0776302 39.1330707, 16.0777383 39.1327937)",
"[189670881, 1262663884]",,,unclassified,,False,False,116.832,Via Nazionale,"LINESTRING (16.0774022 39.1336299, 16.0781655 39.1338494, 16.0780032 39.1342493)",
189670882,,,residential,,False,True,54.762,Salita san Bernardino,"LINESTRING (16.0777713 39.1341572, 16.0772841 39.1338414)",
189670881,,,unclassified,,False,False,468.2570000000001,Via Nazionale,"LINESTRING (16.0774611 39.135118, 16.076984 39.1353065, 16.0765752 39.1354105, 16.076473 39.1354563, 16.076197 39.1356101, 16.0758933 39.1356306, 16.075852 39.135647, 16.075814 39.1356789, 16.0758044 39.1357199, 16.075808 39.1357608, 16.0758472 39.1358104, 16.0758929 39.135833, 16.0767814 39.1358892, 16.0776586 39.1359206, 16.0783294 39.135963, 16.0784485 39.1359469, 16.0785233 39.1358878, 16.0788125 39.135532, 16.0789034 39.1354394)",
189670881,,,unclassified,,False,True,109.72,Via Nazionale,"LINESTRING (16.0774611 39.135118, 16.0776489 39.134962, 16.077742 39.1347827, 16.0777851 39.1345598, 16.0779863 39.1342918, 16.0780032 39.1342493)",
643964704,,,unclassified,,False,False,105.28399999999999,,"LINESTRING (16.0774611 39.135118, 16.0775363 39.1352075, 16.0776919 39.1353199, 16.0778072 39.1353324, 16.0779494 39.1353012, 16.0780379 39.1352117, 16.0780728 39.1350827, 16.0782176 39.1348871)",
181978987,,,residential,,True,False,10.083,Via Regina Margherita,"LINESTRING (16.0760726 39.1339168, 16.0761668 39.1339705)",
189671571,,,residential,,False,False,63.175,Via Noto,"LINESTRING (16.0760726 39.1339168, 16.0756628 39.1343877)",
189671571,,,residential,,False,False,38.719,Via Noto,"LINESTRING (16.0752212 39.1348655, 16.0748412 39.1350509)",
189671571,,,residential,,False,True,65.371,Via Noto,"LINESTRING (16.0752212 39.1348655, 16.0756628 39.1343877)",
189671570,,,residential,,False,True,79.19200000000001,Via Orti,"LINESTRING (16.0752212 39.1348655, 16.0757233 39.1347338, 16.0760845 39.1346236)",
197900232,,SS278,tertiary,,False,True,26.835,SS278,"LINESTRING (16.0790117 39.1361777, 16.0788197 39.1359878)",
459663054,,,residential,,False,True,42.415000000000006,,"LINESTRING (16.0790117 39.1361777, 16.0787789 39.1360914, 16.0785453 39.136098)",
459663053,,,residential,,False,True,26.651,,"LINESTRING (16.0785453 39.136098, 16.0788197 39.1359878)",
196296152,,,residential,,False,True,65.72999999999999,Corso Umberto I,"LINESTRING (16.0785453 39.136098, 16.0780527 39.1361515, 16.0777962 39.1362022)",
459663054,,,residential,,False,False,42.415000000000006,,"LINESTRING (16.0785453 39.136098, 16.0787789 39.1360914, 16.0790117 39.1361777)",
196296152,,,residential,,False,False,180.452,Corso Umberto I,"LINESTRING (16.0757324 39.1360909, 16.075994 39.1361875, 16.0770543 39.1362059, 16.0776466 39.1362048, 16.0777962 39.1362022)",
"[196296152, 222880228]",,,residential,,False,True,210.176,"['Corso Umberto I', 'Via Indipendenza']","LINESTRING (16.0757324 39.1360909, 16.0755832 39.136001, 16.0754724 39.1359987, 16.0752 39.1360441, 16.0750182 39.1360129, 16.0748462 39.1360169, 16.0747414 39.1360668, 16.0745942 39.136146, 16.0744437 39.136227, 16.0742454 39.1362915, 16.0739624 39.1362795, 16.0738571 39.1362532, 16.0737172 39.1362028, 16.0734892 39.1362853)",
"[1056382393, 1056382390]",,,residential,,False,False,97.466,,"LINESTRING (16.0757324 39.1360909, 16.0756326 39.1360846, 16.0754829 39.1361285, 16.0752772 39.1361913, 16.0752032 39.1362369, 16.0748203 39.1363536, 16.0747208 39.1364332)",
197900232,,SS278,tertiary,,False,False,71.001,SS278,"LINESTRING (16.0801242 39.1341144, 16.0801032 39.134178, 16.0800136 39.134293, 16.0795984 39.1345906)",
222872167,,,unclassified,,False,False,106.111,Via Roma,"LINESTRING (16.0774731 39.1287793, 16.0786844 39.1289458)",
222875721,,,unclassified,,False,False,114.063,Via Bologna,"LINESTRING (16.0774731 39.1287793, 16.0773168 39.1297979)",
222875715,,,unclassified,,False,False,69.669,Via Lava Gaenza,"LINESTRING (16.0696611 39.1288159, 16.0704323 39.1290021)",
189669522,,,residential,,False,True,61.587,Via Dogana,"LINESTRING (16.0741723 39.1289686, 16.0739995 39.129506)",
222875680,,,unclassified,,True,False,159.157,Via Palinuro,"LINESTRING (16.0704323 39.1290021, 16.0698698 39.1303653)",
222875715,,,unclassified,,False,False,44.135,Via Lava Gaenza,"LINESTRING (16.0704323 39.1290021, 16.0709184 39.129126)",
222875715,,,unclassified,,False,True,69.669,Via Lava Gaenza,"LINESTRING (16.0704323 39.1290021, 16.0696611 39.1288159)",
23654029,2,SS18,primary,50,False,False,27.256,,"LINESTRING (16.07088 39.1293693, 16.0709184 39.129126)",
222875684,,,unclassified,,False,False,84.436,,"LINESTRING (16.07088 39.1293693, 16.0718429 39.129506)",
23654029,2,SS18,primary,50,False,True,49.036,,"LINESTRING (16.07088 39.1293693, 16.0708597 39.12961, 16.0708706 39.1298096)",
222875684,,,unclassified,,False,True,84.436,,"LINESTRING (16.0718429 39.129506, 16.07088 39.1293693)",
222872169,,,unclassified,,False,True,98.077,Via Lava Gaenza,"LINESTRING (16.0773168 39.1297979, 16.0784392 39.129939)",
222875721,,,unclassified,,False,True,114.063,Via Bologna,"LINESTRING (16.0773168 39.1297979, 16.0774731 39.1287793)",
222872169,,,unclassified,,False,False,287.997,Via Lava Gaenza,"LINESTRING (16.0773168 39.1297979, 16.0760538 39.1296705, 16.0739995 39.129506)",
222875721,,,unclassified,,False,False,194.67000000000002,Via Bologna,"LINESTRING (16.0773168 39.1297979, 16.0771787 39.1306839, 16.0772809 39.1307327, 16.0773162 39.130776, 16.0772275 39.1314866)",
222875701,,,unclassified,,False,False,258.81,Via Firenze,"LINESTRING (16.0708706 39.1298096, 16.0738345 39.130172)",
23654029,2,SS18,primary,50,False,False,49.036,,"LINESTRING (16.0708706 39.1298096, 16.0708597 39.12961, 16.07088 39.1293693)",
23654029,2,SS18,primary,50,False,True,82.63,,"LINESTRING (16.0708706 39.1298096, 16.0709058 39.1300922, 16.0709911 39.1305466)",
189669522,,,residential,,False,False,75.411,Via Dogana,"LINESTRING (16.0738345 39.130172, 16.0739995 39.129506)",
222875701,,,unclassified,,False,True,258.81,Via Firenze,"LINESTRING (16.0738345 39.130172, 16.0708706 39.1298096)",
189669522,,,residential,,False,True,83.797,Via Dogana,"LINESTRING (16.0738345 39.130172, 16.0737628 39.1304676, 16.0736576 39.130913)",
"[222875686, 1036067598]",,,unclassified,,False,"[False, True]",299.28700000000003,"['Via Terni', 'Via Catania']","LINESTRING (16.0738345 39.130172, 16.0762863 39.1305774, 16.0761612 39.131318)",
222875712,,,unclassified,,False,False,92.558,Via Trento,"LINESTRING (16.0700605 39.1310183, 16.0711001 39.1312246)",
181981663,,,residential,,True,False,63.555,Via Baldacchini,"LINESTRING (16.0746793 39.1310687, 16.0739563 39.1309585)",yes
222875695,,,unclassified,,False,True,84.32,Via Trieste,"LINESTRING (16.0746793 39.1310687, 16.0743983 39.131795)",
181981663,,,residential,,True,False,15.66,Via Baldacchini,"LINESTRING (16.0761612 39.131318, 16.0759833 39.1312899)",yes
"[222875686, 1036067598]",,,unclassified,,False,"[False, True]",299.28700000000003,"['Via Terni', 'Via Catania']","LINESTRING (16.0761612 39.131318, 16.0762863 39.1305774, 16.0738345 39.130172)",
222875692,,,unclassified,,False,False,114.648,,"LINESTRING (16.0699317 39.1314825, 16.0712035 39.1317822)",
181981663,,,residential,,True,False,93.864,Via Baldacchini,"LINESTRING (16.0772275 39.1314866, 16.0761612 39.131318)",yes
222875721,,,unclassified,,False,True,194.67000000000002,Via Bologna,"LINESTRING (16.0772275 39.1314866, 16.0773162 39.130776, 16.0772809 39.1307327, 16.0771787 39.1306839, 16.0773168 39.1297979)",
23654029,2,SS18,primary,50,False,False,18.954,,"LINESTRING (16.0712035 39.1317822, 16.0711739 39.1316133)",
23654029,2,SS18,primary,50,False,True,43.019,,"LINESTRING (16.0712035 39.1317822, 16.07128 39.1321645)",
222875692,,,unclassified,,False,True,114.648,,"LINESTRING (16.0712035 39.1317822, 16.0699317 39.1314825)",
1036049986,,,unclassified,,False,True,27.597,Viale Regina Margherita,"LINESTRING (16.0689796 39.1315835, 16.0692866 39.1316534)",
1262845621,,,unclassified,,True,False,145.941,Lungomare Natale De Grazia,"LINESTRING (16.0689796 39.1315835, 16.069194 39.1309285, 16.0693468 39.1303966, 16.0693704 39.1303067)",
222875696,,,unclassified,,False,False,181.087,Viale Regina Margherita,"LINESTRING (16.0692866 39.1316534, 16.07128 39.1321645)",
1036049986,,,unclassified,,False,False,27.597,Viale Regina Margherita,"LINESTRING (16.0692866 39.1316534, 16.0689796 39.1315835)",
189669522,,,residential,,False,False,90.62,Via Dogana,"LINESTRING (16.0733452 39.1316911, 16.0736576 39.130913)",
189669522,,,residential,,False,True,21.31,Via Dogana,"LINESTRING (16.0733452 39.1316911, 16.0732714 39.131874)",
222875712,,,unclassified,,False,True,200.507,Via Trento,"LINESTRING (16.0733452 39.1316911, 16.0716987 39.1313606, 16.0715201 39.1313248, 16.0711001 39.1312246)",
222875689,,,unclassified,,False,True,95.677,Via Verona,"LINESTRING (16.0743983 39.131795, 16.0754679 39.132023)",
222875695,,,unclassified,,False,False,84.32,Via Trieste,"LINESTRING (16.0743983 39.131795, 16.0746793 39.1310687)",
222875695,,,unclassified,,False,True,52.502,Via Trieste,"LINESTRING (16.0743983 39.131795, 16.0742357 39.13225)",
189669524,,,residential,,True,False,65.314,Via Dogana,"LINESTRING (16.073196 39.1320672, 16.0729737 39.1326287)",
1238096059,,,unclassified,,False,True,181.569,Via Lepanto,"LINESTRING (16.073196 39.1320672, 16.0711739 39.1316133)",
23654029,2,SS18,primary,50,False,False,43.019,,"LINESTRING (16.07128 39.1321645, 16.0712035 39.1317822)",
222875691,,,unclassified,,False,False,154.937,Viale Regina Margherita,"LINESTRING (16.07128 39.1321645, 16.0729737 39.1326287)",
222875696,,,unclassified,,False,True,181.087,Viale Regina Margherita,"LINESTRING (16.07128 39.1321645, 16.0692866 39.1316534)",
23654029,2,SS18,primary,50,False,True,129.118,,"LINESTRING (16.07128 39.1321645, 16.0714 39.1327748, 16.071421 39.1331411, 16.071411 39.1333181)",
189669523,,,residential,,True,False,148.796,Via Libertà,"LINESTRING (16.0742357 39.13225, 16.0757401 39.1329049)",
222875695,,,unclassified,,False,False,52.502,Via Trieste,"LINESTRING (16.0742357 39.13225, 16.0743983 39.131795)",
222875711,,,unclassified,,False,True,53.132,Via Monte Bianco,"LINESTRING (16.0703679 39.1330654, 16.0697792 39.1329247)",
222875711,,,unclassified,,False,False,112.315,Via Monte Bianco,"LINESTRING (16.0703679 39.1330654, 16.0704723 39.1329099, 16.071411 39.1333181)",
676884910,,,unclassified,,False,True,151.45499999999998,,"LINESTRING (16.0703679 39.1330654, 16.0702758 39.1332485, 16.0701844 39.1334303, 16.0698893 39.1333595, 16.0696262 39.1340612)",
1053644096,,,unclassified,,False,False,93.18,Via Monte Cocuzzo,"LINESTRING (16.071411 39.1333181, 16.0723876 39.1336764)",
23654029,2,SS18,primary,50,False,False,129.118,,"LINESTRING (16.071411 39.1333181, 16.071421 39.1331411, 16.0714 39.1327748, 16.07128 39.1321645)",
23654029,2,SS18,primary,50,False,True,160.84099999999998,,"LINESTRING (16.071411 39.1333181, 16.071383 39.1334352, 16.0713184 39.1337056, 16.0712164 39.1340103, 16.0711968 39.1340474, 16.0710627 39.1343005, 16.0708303 39.1346841)",
222875711,,,unclassified,,False,True,112.315,Via Monte Bianco,"LINESTRING (16.071411 39.1333181, 16.0704723 39.1329099, 16.0703679 39.1330654)",
189669525,,,residential,,False,False,36.592,Via Dogana,"LINESTRING (16.0725224 39.1334409, 16.072693 39.1331396)",
189669525,,,residential,,False,True,28.652,Via Dogana,"LINESTRING (16.0725224 39.1334409, 16.0723876 39.1336764)",
222875699,,,unclassified,,False,False,130.708,Via Monte Amiata,"LINESTRING (16.0725224 39.1334409, 16.0738933 39.1339419)",
222875713,,,unclassified,,False,True,130.53,Via Giuseppe Mazzini,"LINESTRING (16.0740708 39.1336252, 16.072693 39.1331396)",
222875718,,,unclassified,,False,True,38.399,Via Salvo D'Acquisto,"LINESTRING (16.0740708 39.1336252, 16.0738933 39.1339419)",
222875713,,,unclassified,,False,False,119.96700000000001,Via Giuseppe Mazzini,"LINESTRING (16.0740708 39.1336252, 16.0747529 39.133872, 16.0752699 39.1341623)",
189669525,,,residential,,False,False,28.652,Via Dogana,"LINESTRING (16.0723876 39.1336764, 16.0725224 39.1334409)",
1053644096,,,unclassified,,False,True,93.18,Via Monte Cocuzzo,"LINESTRING (16.0723876 39.1336764, 16.071411 39.1333181)",
189669525,,,residential,,False,True,90.104,Via Dogana,"LINESTRING (16.0723876 39.1336764, 16.0722818 39.1338614, 16.071974 39.1344205)",
222875699,,,unclassified,,False,False,108.111,Via Monte Amiata,"LINESTRING (16.0738933 39.1339419, 16.0749843 39.1344206)",
222875699,,,unclassified,,False,True,130.708,Via Monte Amiata,"LINESTRING (16.0738933 39.1339419, 16.0725224 39.1334409)",
222875718,,,unclassified,,False,False,38.399,Via Salvo D'Acquisto,"LINESTRING (16.0738933 39.1339419, 16.0740708 39.1336252)",
222875718,,,unclassified,,False,True,59.997,Via Salvo D'Acquisto,"LINESTRING (16.0738933 39.1339419, 16.0737168 39.134247, 16.073595 39.1344291)",
222875722,,,unclassified,,False,False,25.316,,"LINESTRING (16.0696262 39.1340612, 16.0698915 39.1341586)",
676884910,,,unclassified,,False,False,151.45499999999998,,"LINESTRING (16.0696262 39.1340612, 16.0698893 39.1333595, 16.0701844 39.1334303, 16.0702758 39.1332485, 16.0703679 39.1330654)",
222875722,,,unclassified,,False,True,25.316,,"LINESTRING (16.0698915 39.1341586, 16.0696262 39.1340612)",
222875722,,,unclassified,,False,False,99.927,,"LINESTRING (16.0698915 39.1341586, 16.0704952 39.1345166, 16.0708303 39.1346841)",
222875700,,,unclassified,,False,False,48.808,Via Aspromonte,"LINESTRING (16.0731177 39.1341933, 16.073595 39.1344291)",
189671571,,,residential,,False,False,65.371,Via Noto,"LINESTRING (16.0756628 39.1343877, 16.0752212 39.1348655)",
189671571,,,residential,,False,True,63.175,Via Noto,"LINESTRING (16.0756628 39.1343877, 16.0760726 39.1339168)",
222875713,,,unclassified,,False,False,44.844,Via Giuseppe Mazzini,"LINESTRING (16.0756628 39.1343877, 16.0760845 39.1346236)",
222875713,,,unclassified,,False,True,42.149,Via Giuseppe Mazzini,"LINESTRING (16.0756628 39.1343877, 16.0752699 39.1341623)",
189669525,,,residential,,False,True,80.453,Via Dogana,"LINESTRING (16.071974 39.1344205, 16.071575 39.1350745)",
222875683,,,unclassified,,False,False,121.379,Via Monte Rosa,"LINESTRING (16.071974 39.1344205, 16.0731859 39.1349754)",
189669525,,,residential,,False,False,90.104,Via Dogana,"LINESTRING (16.071974 39.1344205, 16.0722818 39.1338614, 16.0723876 39.1336764)",
222875700,,,unclassified,,False,False,127.802,Via Aspromonte,"LINESTRING (16.073595 39.1344291, 16.0748412 39.1350509)",
222875700,,,unclassified,,False,True,48.808,Via Aspromonte,"LINESTRING (16.073595 39.1344291, 16.0731177 39.1341933)",
222875718,,,unclassified,,False,True,70.25,Via Salvo D'Acquisto,"LINESTRING (16.073595 39.1344291, 16.0731859 39.1349754)",
222875718,,,unclassified,,False,False,59.997,Via Salvo D'Acquisto,"LINESTRING (16.073595 39.1344291, 16.0737168 39.134247, 16.0738933 39.1339419)",
222875699,,,unclassified,,False,True,108.111,Via Monte Amiata,"LINESTRING (16.0749843 39.1344206, 16.0738933 39.1339419)",
197900232,,SS278,tertiary,,False,False,113.035,SS278,"LINESTRING (16.0795984 39.1345906, 16.0793429 39.134787, 16.0790633 39.1351689, 16.0789261 39.1353802, 16.0789034 39.1354394)",
197900232,,SS278,tertiary,,False,True,71.001,SS278,"LINESTRING (16.0795984 39.1345906, 16.0800136 39.134293, 16.0801032 39.134178, 16.0801242 39.1341144)",
