osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,junction
495673640,True,SP66,Corso Leonardo Da Vinci,secondary,False,40.755,"LINESTRING (18.2116739 39.9570513, 18.2112844 39.9568387)",,,
211448345,True,,Via Trento,residential,False,96.018,"LINESTRING (18.2116739 39.9570513, 18.2112931 39.9574769, 18.2116581 39.9576829)",,,
38710566,True,,Corso Giuseppe Mazzini,secondary,False,47.711,"LINESTRING (18.2144297 39.9579044, 18.2149871 39.9579439)",1,,
211448275,False,,Via duca d'Aosta,residential,False,59.872,"LINESTRING (18.2144297 39.9579044, 18.2143516 39.9584395)",,,
313383270,False,,Corso Giuseppe Mazzini,secondary,False,16.839,"LINESTRING (18.2189711 39.9582751, 18.2191671 39.9582941)",2,,
74338121,False,,Via Eroi d'Italia,tertiary,False,208.6,"LINESTRING (18.2189711 39.9582751, 18.2189114 39.9583515, 18.2177296 39.9598918)",,,
452256687,True,,Viale Eroi d'Italia,tertiary,False,40.231,"LINESTRING (18.2189711 39.9582751, 18.2190878 39.9581273, 18.219229 39.9579723)",,,
532891758,False,,Viale Eroi d'Italia,tertiary,False,44.752,"LINESTRING (18.2193035 39.9578231, 18.2195788 39.9574804)",2,,
532891758,False,,Viale Eroi d'Italia,tertiary,True,17.764,"LINESTRING (18.2193035 39.9578231, 18.219229 39.9579723)",2,,
350350711,False,,Via Silvio Pellico,unclassified,False,27.818,"LINESTRING (18.211913 39.9597177, 18.2122062 39.9598276)",,,
401011254,False,,Via Casarano,secondary,False,96.728,"LINESTRING (18.211913 39.9597177, 18.2112085 39.9603997)",,30,
401011254,False,,Via Casarano,secondary,True,39.311,"LINESTRING (18.211913 39.9597177, 18.2121732 39.9594258)",,30,
211448369,False,,,residential,True,47.003,"LINESTRING (18.2112085 39.9603997, 18.2116623 39.9606399)",,,
401011254,False,,Via Casarano,secondary,True,96.728,"LINESTRING (18.2112085 39.9603997, 18.211913 39.9597177)",,30,
401011254,False,,Via Casarano,secondary,False,67.648,"LINESTRING (18.2125668 39.9588975, 18.2121732 39.9594258)",,30,
74324278,True,,Corso Umberto I,secondary,False,102.833,"LINESTRING (18.2125668 39.9588975, 18.2126478 39.9587625, 18.2129119 39.9583223, 18.2130609 39.9580539)",,50,
74324585,False,,Via G. Stasi,unclassified,True,90.965,"LINESTRING (18.2125668 39.9588975, 18.2124979 39.9588726, 18.2116014 39.9585487)",,,
211448323,False,,,residential,True,95.655,"LINESTRING (18.2121732 39.9594258, 18.2112578 39.9589281)",,,
401011254,False,,Via Casarano,secondary,False,39.311,"LINESTRING (18.2121732 39.9594258, 18.211913 39.9597177)",,30,
