osmid,name,highway,oneway,reversed,length,geometry,lanes,tunnel,junction,maxspeed
120044536,Via Gran San Bernardo,residential,False,False,130.458,"LINESTRING (16.6769897 40.2083479, 16.6776254 40.2093059, 16.6776842 40.2093944)",2,,,50
120044433,Via Moncenisio,residential,False,False,151.084,"LINESTRING (16.6725131 40.2063821, 16.672357 40.2064438, 16.6729626 40.2073532, 16.6730097 40.2074239, 16.673154 40.2073651)",,,,
120044503,Via Giulio Cesare,residential,False,True,58.86,"LINESTRING (16.6764124 40.2085755, 16.6767246 40.2090481)",2,,,50
120044517,Via Brescia,residential,False,False,55.171,"LINESTRING (16.6764124 40.2085755, 16.6769897 40.2083479)",,,,
120044517,Via Brescia,residential,False,True,59.193,"LINESTRING (16.6764124 40.2085755, 16.6757834 40.2088049)",,,,
120044503,Via Giulio Cesare,residential,False,False,140.135,"LINESTRING (16.6764124 40.2085755, 16.676019 40.2079735, 16.676119 40.2079277, 16.6758215 40.2074841)",2,,,50
120044477,,residential,False,False,7.307,"LINESTRING (16.6712623 40.2098094, 16.6713189 40.2098589)",,,,
120044435,,residential,True,False,11.191999999999998,"LINESTRING (16.6712623 40.2098094, 16.6712371 40.2098257, 16.6712066 40.2098351, 16.6711737 40.2098368, 16.6711418 40.2098306)",,,roundabout,
796510695,Via Kennedy,tertiary,False,False,54.297,"LINESTRING (16.6776842 40.2093944, 16.6771153 40.2096173)",,,,
120044536,Via Gran San Bernardo,residential,False,True,130.458,"LINESTRING (16.6776842 40.2093944, 16.6776254 40.2093059, 16.6769897 40.2083479)",2,,,50
796510695,Via Kennedy,tertiary,False,True,140.036,"LINESTRING (16.6776842 40.2093944, 16.6780336 40.2092495, 16.6780923 40.209233, 16.6781511 40.2092346, 16.6782043 40.209255, 16.6782486 40.2092912, 16.678447 40.2095477, 16.6785805 40.2096992, 16.6786695 40.209843, 16.6787109 40.2099675)",,,,
120044536,Via Gran San Bernardo,residential,False,False,133.527,"LINESTRING (16.6764591 40.2072175, 16.6769897 40.2083479)",2,,,50
120044536,Via Gran San Bernardo,residential,False,True,115.708,"LINESTRING (16.6764591 40.2072175, 16.6759848 40.206242)",2,,,50
120044577,Via Monte Bianco,residential,False,True,61.73,"LINESTRING (16.6764591 40.2072175, 16.6758215 40.2074841)",,,,
120044538,Via Bologna,residential,True,False,62.18,"LINESTRING (16.6717963 40.2094349, 16.6713189 40.2098589)",,,,
186521374,Via Bologna,residential,False,False,21.518,"LINESTRING (16.6717963 40.2094349, 16.6719436 40.2093589, 16.6720021 40.2093223)",,,,
120044455,Via Brennero,residential,False,True,70.291,"LINESTRING (16.6778733 40.2087037, 16.6776139 40.2081034)",,,,
120044511,Via Dante,residential,False,True,7.025,"LINESTRING (16.6753711 40.2116781, 16.6752972 40.2117065)",,,,
69669113,Via Puglia,residential,True,False,117.053,"LINESTRING (16.6753711 40.2116781, 16.6753989 40.2117282, 16.675881 40.2125961, 16.6759094 40.2126472)",,,,
120044511,Via Dante,residential,False,False,55.503,"LINESTRING (16.6753711 40.2116781, 16.6754871 40.2116339, 16.6758261 40.2114981, 16.6759509 40.2114477)",,,,
120044435,,residential,True,False,15.218,"LINESTRING (16.6710873 40.209789, 16.6710789 40.2097624, 16.6710827 40.2097352, 16.6710983 40.2097106, 16.671124 40.2096915, 16.6711566 40.20968)",,,roundabout,
120044532,Via Papa Giovanni Paolo II,residential,True,False,35.742999999999995,"LINESTRING (16.6710873 40.209789, 16.6710435 40.2097863, 16.67091 40.2096861, 16.6708787 40.209647, 16.6708086 40.2095636)",,,,
120044435,,residential,True,False,6.664,"LINESTRING (16.6711418 40.2098306, 16.6711093 40.2098138, 16.6710873 40.209789)",,,roundabout,
326872793,Via Siris,residential,True,False,133.737,"LINESTRING (16.6765231 40.2098642, 16.6765545 40.2099102, 16.6767467 40.2101922, 16.6767874 40.2102518, 16.6768199 40.2102995, 16.6769534 40.2104953, 16.6769849 40.2105416, 16.6770294 40.2106068, 16.6772033 40.210862, 16.6772504 40.210931)",,,,
796510695,Via Kennedy,tertiary,False,False,56.062999999999995,"LINESTRING (16.6765231 40.2098642, 16.6763761 40.2099239, 16.6759992 40.2100768, 16.6759401 40.2101008)",,,,
796510695,Via Kennedy,tertiary,False,True,57.293,"LINESTRING (16.6765231 40.2098642, 16.6766357 40.2098173, 16.6769568 40.2096834, 16.6770216 40.2096564, 16.6771153 40.2096173)",,,,
120044533,Via Falzarego,residential,False,True,126.31800000000001,"LINESTRING (16.6744811 40.206852, 16.6744016 40.2068827, 16.6742382 40.2069459, 16.674127 40.2069889, 16.6732717 40.2073196, 16.673154 40.2073651)",,,,
326874071,Via Siris,residential,False,False,115.84200000000001,"LINESTRING (16.6744811 40.206852, 16.6750298 40.2076721, 16.6751018 40.2077797)",,,,
120044511,Via Dante,residential,False,True,64.438,"LINESTRING (16.6766245 40.2111809, 16.6765303 40.2112161, 16.6759509 40.2114477)",,,,
120044525,Via Giustino Fortunato,residential,True,False,133.429,"LINESTRING (16.6766245 40.2111809, 16.6765832 40.2111188, 16.6763358 40.2107271, 16.6762658 40.2106142, 16.6761952 40.2105004, 16.6761447 40.2104246, 16.675966 40.2101418, 16.6759401 40.2101008)",,,,
325025633,Via Giustino Fortunato,residential,True,False,45.213,"LINESTRING (16.6766245 40.2111809, 16.6766532 40.2112323, 16.676765 40.2114034, 16.6768651 40.2115434)",,,,
244794806,Corso Pandosia,tertiary,False,True,12.322,"LINESTRING (16.6772546 40.2132434, 16.6771106 40.2132571)",2,,,
120044586,Piazza Roma,residential,False,False,48.253,"LINESTRING (16.6772546 40.2132434, 16.6771555 40.2130717, 16.6770558 40.212903, 16.6770228 40.2128472)",,,,
244794806,Corso Pandosia,tertiary,False,False,60.98,"LINESTRING (16.6772546 40.2132434, 16.6777779 40.213169, 16.6779604 40.2131422)",2,,,
120044433,Via Moncenisio,residential,False,False,124.36099999999999,"LINESTRING (16.673154 40.2073651, 16.6732512 40.2075114, 16.6733221 40.207618, 16.6737382 40.2082441, 16.6738168 40.2083624)",,,,
120044433,Via Moncenisio,residential,False,True,151.084,"LINESTRING (16.673154 40.2073651, 16.6730097 40.2074239, 16.6729626 40.2073532, 16.672357 40.2064438, 16.6725131 40.2063821)",,,,
120044533,Via Falzarego,residential,False,False,126.31800000000001,"LINESTRING (16.673154 40.2073651, 16.6732717 40.2073196, 16.674127 40.2069889, 16.6742382 40.2069459, 16.6744016 40.2068827, 16.6744811 40.206852)",,,,
120044457,Via Filippo Tristano,residential,False,True,69.709,"LINESTRING (16.6710167 40.2114752, 16.670892 40.2112626, 16.670681 40.2109031)",,,,
120044543,Via Gonzaga,residential,False,True,254.249,"LINESTRING (16.6710167 40.2114752, 16.6730556 40.2109053, 16.6733288 40.2103125)",,,,
120044577,Via Monte Bianco,residential,False,False,9.431,"LINESTRING (16.6738168 40.2083624, 16.6739119 40.2083186)",,,,
120044433,Via Moncenisio,residential,False,True,124.361,"LINESTRING (16.6738168 40.2083624, 16.6737382 40.2082441, 16.6733221 40.207618, 16.6732512 40.2075114, 16.673154 40.2073651)",,,,
120044577,Via Monte Bianco,residential,False,True,94.30699999999999,"LINESTRING (16.6738168 40.2083624, 16.6737413 40.2083959, 16.6734714 40.2085154, 16.6731086 40.2086762, 16.6729303 40.2087552, 16.6728562 40.208788)",,,,
120044457,Via Filippo Tristano,residential,False,False,69.709,"LINESTRING (16.670681 40.2109031, 16.670892 40.2112626, 16.6710167 40.2114752)",,,,
797556943,Via Filippo Tristano,residential,False,False,108.217,"LINESTRING (16.670681 40.2109031, 16.670607 40.2107725, 16.6705814 40.2106165, 16.6706044 40.2104878, 16.6707563 40.2103485, 16.6710638 40.2100723)",,,,
120044517,Via Brescia,residential,False,True,41.216,"LINESTRING (16.6780458 40.2079343, 16.6776139 40.2081034)",,,,
120044525,Via Giustino Fortunato,residential,True,False,74.48599999999999,"LINESTRING (16.6759401 40.2101008, 16.6759028 40.2100466, 16.6755321 40.2095078)",,,,
796510695,Via Kennedy,tertiary,False,False,93.8,"LINESTRING (16.6759401 40.2101008, 16.6758047 40.2101529, 16.6756693 40.2102049, 16.6750618 40.2104449, 16.6749602 40.2104899)",,,,
796510695,Via Kennedy,tertiary,False,True,56.062999999999995,"LINESTRING (16.6759401 40.2101008, 16.6759992 40.2100768, 16.6763761 40.2099239, 16.6765231 40.2098642)",,,,
186521373,,residential,True,False,28.205,"LINESTRING (16.6710638 40.2100723, 16.6711381 40.2099399, 16.6711446 40.2098939, 16.6711418 40.2098306)",,,,
797556943,Via Filippo Tristano,residential,False,True,108.21699999999998,"LINESTRING (16.6710638 40.2100723, 16.6707563 40.2103485, 16.6706044 40.2104878, 16.6705814 40.2106165, 16.670607 40.2107725, 16.670681 40.2109031)",,,,
325026632,Via Giuseppe Mazzini,residential,True,False,29.038,"LINESTRING (16.6767068 40.21233, 16.677011 40.2122107)",,,,
120044586,Piazza Roma,residential,False,True,63.462,"LINESTRING (16.6767068 40.21233, 16.6768223 40.212519, 16.6770228 40.2128472)",,,,
120044577,Via Monte Bianco,residential,False,False,61.73,"LINESTRING (16.6758215 40.2074841, 16.6764591 40.2072175)",,,,
120044503,Via Giulio Cesare,residential,False,True,140.135,"LINESTRING (16.6758215 40.2074841, 16.676119 40.2079277, 16.676019 40.2079735, 16.6764124 40.2085755)",2,,,50
120044577,Via Monte Bianco,residential,False,True,69.396,"LINESTRING (16.6758215 40.2074841, 16.6753512 40.2076773, 16.6752265 40.2077285, 16.6751018 40.2077797)",,,,
325025633,Via Giustino Fortunato,residential,True,False,47.035,"LINESTRING (16.6772712 40.2121055, 16.6773979 40.212294, 16.6775242 40.2124818)",,,,
325026632,Via Giuseppe Mazzini,residential,True,False,56.050999999999995,"LINESTRING (16.6772712 40.2121055, 16.6777491 40.2119051, 16.6778498 40.2118629)",,,,
72860072,Via Bologna,residential,True,False,56.403,"LINESTRING (16.67122 40.2096825, 16.6713541 40.209641, 16.6715784 40.2095191, 16.6717963 40.2094349)",,,,
120044435,,residential,True,False,17.000999999999998,"LINESTRING (16.67122 40.2096825, 16.671249 40.2096952, 16.6712712 40.2097142, 16.6712845 40.2097376, 16.6712875 40.2097629, 16.6712798 40.2097877, 16.6712623 40.2098094)",,,roundabout,
184406268,Via Lazio,tertiary,False,True,87.41399999999999,"LINESTRING (16.6787109 40.2099675, 16.6787495 40.2101598, 16.6788954 40.21048, 16.6790017 40.2106558, 16.6790331 40.2107096)",,,,
430363340,Via Dante,residential,False,True,68.405,"LINESTRING (16.6787109 40.2099675, 16.6785936 40.2100567, 16.678358 40.2104574, 16.6783222 40.2104987)",,,,
796510695,Via Kennedy,tertiary,False,False,140.036,"LINESTRING (16.6787109 40.2099675, 16.6786695 40.209843, 16.6785805 40.2096992, 16.678447 40.2095477, 16.6782486 40.2092912, 16.6782043 40.209255, 16.6781511 40.2092346, 16.6780923 40.209233, 16.6780336 40.2092495, 16.6776842 40.2093944)",,,,
796510695,Via Kennedy,tertiary,False,False,7.041,"LINESTRING (16.6746566 40.2106295, 16.6745852 40.2106617)",,,,
796510695,Via Kennedy,tertiary,False,True,30.093,"LINESTRING (16.6746566 40.2106295, 16.6749602 40.2104899)",,,,
69669113,Via Puglia,residential,True,False,132.018,"LINESTRING (16.6746566 40.2106295, 16.6746931 40.2106692, 16.6748924 40.210886, 16.6749545 40.2109535, 16.6753711 40.2116781)",,,,
120044477,,residential,False,True,7.307,"LINESTRING (16.6713189 40.2098589, 16.6712623 40.2098094)",,,,
797556502,,residential,True,False,32.217999999999996,"LINESTRING (16.6713189 40.2098589, 16.6711736 40.209996, 16.6710638 40.2100723)",,,,
120044474,Via Papa Giovanni Paolo II,residential,True,False,32.627,"LINESTRING (16.6708086 40.2095636, 16.6709924 40.2096471, 16.6710901 40.2096722, 16.6711566 40.20968)",,,,
120044455,Via Brennero,residential,False,False,70.291,"LINESTRING (16.6776139 40.2081034, 16.6778733 40.2087037)",,,,
120044517,Via Brescia,residential,False,False,41.216,"LINESTRING (16.6776139 40.2081034, 16.6780458 40.2079343)",,,,
120044517,Via Brescia,residential,False,True,59.573,"LINESTRING (16.6776139 40.2081034, 16.6769897 40.2083479)",,,,
120044577,Via Monte Bianco,residential,False,False,57.403999999999996,"LINESTRING (16.6745206 40.2080433, 16.6749946 40.2078283, 16.6751018 40.2077797)",,,,
120044577,Via Monte Bianco,residential,False,True,60.075,"LINESTRING (16.6745206 40.2080433, 16.6740153 40.2082724, 16.6739119 40.2083186)",,,,
325025632,Via Dante,residential,False,False,33.508,"LINESTRING (16.6772504 40.210931, 16.6772972 40.210912, 16.677478 40.2108365, 16.6776011 40.2107932)",,,,
430363333,Via Dante,residential,True,False,59.986999999999995,"LINESTRING (16.6772504 40.210931, 16.6771524 40.2109746, 16.6767532 40.2111305, 16.6766245 40.2111809)",,,,
184406273,Via Giuseppe Mazzini,residential,False,True,61.798,"LINESTRING (16.6781716 40.2117407, 16.6788189 40.2114867)",,,,
184406275,Via Medaglia d'Oro Vito Sinisi,residential,True,False,115.961,"LINESTRING (16.6781716 40.2117407, 16.6776011 40.2107932)",,,,
1161709063,Corso Pandosia,tertiary,True,False,11.25,"LINESTRING (16.6785301 40.2130454, 16.6786487 40.2130003)",2,,,
1161709068,Corso Pandosia,tertiary,False,True,6.314,"LINESTRING (16.6785301 40.2130454, 16.6784566 40.213054)",2,,,
120048272,Via Enrico Toti,residential,False,False,9.942,"LINESTRING (16.679146 40.2127323, 16.6791953 40.2128134)",,,,
161755136,Via Lazio,trunk_link,True,False,58.419,"LINESTRING (16.6803976 40.212673, 16.6804939 40.2121528)",,,,
184406268,Via Lazio,tertiary,False,False,72.995,"LINESTRING (16.6803976 40.212673, 16.680247 40.212556, 16.6801013 40.2125022, 16.6798525 40.2124526, 16.679756 40.2124132, 16.6796948 40.2123376)",,,,
184406268,Via Lazio,tertiary,False,True,17.091,"LINESTRING (16.6803976 40.212673, 16.6804703 40.2127419, 16.6805398 40.2127798)",,,,
165433505,Via Giovanni Mazzitelli,residential,True,False,41.99,"LINESTRING (16.677136 40.2137376, 16.6766423 40.2137592)",,,,
430363341,Via Tommaso Stigliani,residential,False,False,15.964,"LINESTRING (16.677136 40.2137376, 16.6771301 40.2135941)",,,,
430363341,Via Tommaso Stigliani,residential,False,True,2.78,"LINESTRING (16.677136 40.2137376, 16.6771401 40.2137624)",,,,
92029231,Via Cristoforo Colombo,tertiary,False,False,22.436,"LINESTRING (16.6757084 40.2138001, 16.6757068 40.2137531, 16.6757014 40.2135984)",,,,
92029231,Via Cristoforo Colombo,tertiary,False,True,23.015,"LINESTRING (16.6757084 40.2138001, 16.6757114 40.2138625, 16.6757158 40.214007)",,,,
69669077,Via Napoli,residential,False,False,78.281,"LINESTRING (16.6732568 40.214121, 16.6741772 40.2140809)",,,,
393381918,,residential,True,False,60.160999999999994,"LINESTRING (16.6732568 40.214121, 16.6732577 40.2141497, 16.6732466 40.2141778, 16.6732244 40.2142017, 16.6731934 40.2142191, 16.6731569 40.2142281, 16.6731185 40.2142279, 16.6730708 40.2142132, 16.6730355 40.2141847, 16.673019 40.2141475, 16.6730244 40.2141084, 16.6730396 40.2140851, 16.6730628 40.214066, 16.6730921 40.2140526, 16.6731252 40.2140461, 16.6731593 40.2140469, 16.6731918 40.214055, 16.67322 40.2140697, 16.6732416 40.2140899)",,,roundabout,
184296651,Via del Lido,tertiary,False,False,9.171,"LINESTRING (16.6820875 40.2105644, 16.6820092 40.2106212)",2,,,
184296651,Via del Lido,tertiary,False,True,9.171,"LINESTRING (16.6820092 40.2106212, 16.6820875 40.2105644)",2,,,
1161709593,Via del Lido,tertiary,False,False,29.804,"LINESTRING (16.6820092 40.2106212, 16.6817535 40.2108048)",2,,,
95913747,,unclassified,False,True,56.887,"LINESTRING (16.6808313 40.2107222, 16.6806865 40.2102227)",,,,
95913747,,unclassified,False,False,35.458,"LINESTRING (16.6808313 40.2107222, 16.6808486 40.2107819, 16.6809194 40.2110339)",,,,
221198549,,unclassified,True,False,22.1,"LINESTRING (16.6808313 40.2107222, 16.6808897 40.2106789, 16.6809729 40.2106679, 16.6810672 40.2106642)",,,,
1161709593,Via del Lido,tertiary,False,True,4.975,"LINESTRING (16.681711 40.2108356, 16.6817535 40.2108048)",2,,,
184296656,,residential,True,False,123.685,"LINESTRING (16.681711 40.2108356, 16.6817448 40.2108907, 16.6817254 40.210932, 16.6816514 40.2109915, 16.681554 40.2110903, 16.6813741 40.2113336, 16.6813374 40.2113968, 16.6812521 40.2115345, 16.6811649 40.2117075, 16.6811126 40.211816)",,,,
