osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,bridge,maxspeed
863250311,secondary,False,False,10.764,"LINESTRING (13.9206655 40.7084758, 13.9207803 40.7085182)",2,SP270,Via Vittorio Emanuele,,
"[245596746, 863261891, 245596747]",secondary,False,True,159.86500000000007,"LINESTRING (13.9206655 40.7084758, 13.9204934 40.7083938, 13.9204596 40.7083705, 13.9204294 40.7083439, 13.920391 40.7083093, 13.9203538 40.7082737, 13.9202325 40.7081528, 13.9201307 40.7080426, 13.9201012 40.7080142, 13.9200689 40.7079889, 13.9200339 40.7079663, 13.9199914 40.7079451, 13.919965 40.7079349, 13.9199485 40.7079319, 13.9199306 40.7079287, 13.9198969 40.7079256, 13.9198604 40.7079265, 13.9197771 40.7079384, 13.9196639 40.7079715, 13.9195125 40.7080258, 13.9194142 40.7080672, 13.9193886 40.7080816, 13.9193696 40.7081001, 13.919355 40.7081219, 13.9193412 40.7081492, 13.9193315 40.7081787, 13.9193259 40.7082091, 13.9193198 40.7082422, 13.9193165 40.7082672)",2,SP270,"['Piazza San Rocco', 'Via Tenente']",yes,
245596684,residential,False,True,30.332,"LINESTRING (13.9227477 40.7049331, 13.922777 40.7050627, 13.9228266 40.7051989)",,,Via Piano,,30
221974405,living_street,True,False,116.436,"LINESTRING (13.9193165 40.7082672, 13.9194514 40.7082828, 13.9196514 40.7083306, 13.9197857 40.7083665, 13.9198721 40.708384, 13.9199504 40.7083962, 13.9200314 40.7084092, 13.9200485 40.7084114, 13.9202571 40.708441, 13.9204474 40.7084605, 13.9204639 40.7084622, 13.9206655 40.7084758)",1,,Via Vittorio Emanuele,,
"[245596746, 245596747, 863261891]",secondary,False,False,159.865,"LINESTRING (13.9193165 40.7082672, 13.9193198 40.7082422, 13.9193259 40.7082091, 13.9193315 40.7081787, 13.9193412 40.7081492, 13.919355 40.7081219, 13.9193696 40.7081001, 13.9193886 40.7080816, 13.9194142 40.7080672, 13.9195125 40.7080258, 13.9196639 40.7079715, 13.9197771 40.7079384, 13.9198604 40.7079265, 13.9198969 40.7079256, 13.9199306 40.7079287, 13.9199485 40.7079319, 13.919965 40.7079349, 13.9199914 40.7079451, 13.9200339 40.7079663, 13.9200689 40.7079889, 13.9201012 40.7080142, 13.9201307 40.7080426, 13.9202325 40.7081528, 13.9203538 40.7082737, 13.920391 40.7083093, 13.9204294 40.7083439, 13.9204596 40.7083705, 13.9204934 40.7083938, 13.9206655 40.7084758)",2,SP270,"['Piazza San Rocco', 'Via Tenente']",yes,
"[263367593, 245596747]",secondary,False,True,139.87599999999998,"LINESTRING (13.9193165 40.7082672, 13.9192658 40.7084188, 13.919217 40.7085477, 13.9191499 40.7086926, 13.9191333 40.7087371, 13.9191276 40.7087697, 13.919119 40.7088442, 13.9191147 40.7088963, 13.9191074 40.70904, 13.9191041 40.709094, 13.919099 40.709266, 13.9190936 40.7093148, 13.9190818 40.7094186, 13.9190721 40.70946, 13.919058 40.7094789, 13.9190367 40.7094922)",2,SP270,"['Piazza San Rocco', 'Via Angelo Migliaccio']",,
221975959,residential,False,False,179.169,"LINESTRING (13.912916 40.7079967, 13.9128762 40.7078254, 13.9129348 40.7077222, 13.9129965 40.707708, 13.9130877 40.7077344, 13.9132459 40.7077832, 13.9133586 40.7077893, 13.9134632 40.7077771, 13.9135678 40.7077812, 13.9136322 40.7077873, 13.9137555 40.7077893, 13.9138601 40.7078056, 13.9139808 40.7078564, 13.9140828 40.7079235, 13.9141391 40.7079723, 13.9141905 40.7079962, 13.9143809 40.7080796, 13.9145133 40.7081444)",,,,,
420856675,tertiary,False,True,550.6750000000001,"LINESTRING (13.9212027 40.7085701, 13.9212772 40.7085843, 13.9213511 40.7086159, 13.9213878 40.7086437, 13.9214193 40.7086789, 13.9214457 40.7087365, 13.9214607 40.7087939, 13.9214919 40.7089043, 13.921517 40.7090171, 13.9215439 40.7090728, 13.9215744 40.7091081, 13.9216204 40.7091442, 13.9216735 40.7091654, 13.921733 40.7091758, 13.9217884 40.709176, 13.9218426 40.7091692, 13.921888 40.709152, 13.921932 40.7091229, 13.9219688 40.7090753, 13.9219839 40.7090445, 13.9219897 40.7090155, 13.9219942 40.7089141, 13.9219881 40.7088144, 13.921963 40.7086975, 13.9219204 40.7085718, 13.9218889 40.7085115, 13.921856 40.708459, 13.9217577 40.7083606, 13.9216418 40.708253, 13.9214863 40.7081234, 13.9212663 40.707942, 13.9207587 40.7075119, 13.9206514 40.7074463, 13.9205512 40.7074028, 13.9204724 40.7073771, 13.9203953 40.7073621, 13.9202897 40.7073503, 13.9202257 40.7073511, 13.920187 40.7073515, 13.9201493 40.7073573, 13.9200787 40.7073723, 13.9200102 40.7073916, 13.9199527 40.7074074, 13.9198927 40.7074256, 13.9198338 40.707437, 13.9197794 40.7074417, 13.9197218 40.707443, 13.9196627 40.7074266, 13.919609 40.7074048, 13.9195456 40.7073707, 13.9195159 40.7073443, 13.9194862 40.7073179, 13.9194258 40.70726, 13.9193587 40.707178, 13.9192157 40.706986, 13.9190738 40.706778, 13.9189606 40.7066418, 13.9189284 40.7065724, 13.9189186 40.7064569)",1,SP504,Via Pendio del Gelso,,
554833527,tertiary_link,False,False,22.949,"LINESTRING (13.9212027 40.7085701, 13.9211392 40.7085809, 13.9210757 40.708597, 13.9210386 40.7086193, 13.9210219 40.708643, 13.9210063 40.7086849)",,SP504,Via Pendio del Gelso,,
245596684,residential,False,False,30.332,"LINESTRING (13.9228266 40.7051989, 13.922777 40.7050627, 13.9227477 40.7049331)",,,Via Piano,,30
245596684,residential,False,True,241.72299999999998,"LINESTRING (13.9228266 40.7051989, 13.9228186 40.7053128, 13.9227985 40.7054287, 13.9227596 40.7055741, 13.9226389 40.7058313, 13.9225477 40.7060661, 13.9222661 40.7067015, 13.9221708 40.706913, 13.9221427 40.7069974, 13.9221159 40.7071793, 13.9220998 40.7072485, 13.9220799 40.7072884)",,,Via Piano,,30
245596700,unclassified,False,True,146.22,"LINESTRING (13.9228266 40.7051989, 13.9239371 40.7051236, 13.9245281 40.7052649)",,,,,
245596700,unclassified,False,False,146.22,"LINESTRING (13.9245281 40.7052649, 13.9239371 40.7051236, 13.9228266 40.7051989)",,,,,
245596684,residential,False,False,241.72299999999996,"LINESTRING (13.9220799 40.7072884, 13.9220998 40.7072485, 13.9221159 40.7071793, 13.9221427 40.7069974, 13.9221708 40.706913, 13.9222661 40.7067015, 13.9225477 40.7060661, 13.9226389 40.7058313, 13.9227596 40.7055741, 13.9227985 40.7054287, 13.9228186 40.7053128, 13.9228266 40.7051989)",,,Via Piano,,30
245596712,unclassified,False,True,286.312,"LINESTRING (13.9220799 40.7072884, 13.9219455 40.7072251, 13.9217269 40.707157, 13.9215285 40.7071031, 13.9214185 40.7070634, 13.9212321 40.7069679, 13.9211288 40.7069292, 13.9210623 40.7069166, 13.9208633 40.7068926, 13.9206983 40.7068794, 13.9205307 40.7068469, 13.9202119 40.7067808, 13.9199433 40.7067066, 13.9196241 40.7066151, 13.9192794 40.7065023, 13.9189211 40.7063909)",,SP93,Via Provinciale Regina Elena,,
554833526,tertiary,True,False,13.913,"LINESTRING (13.9210384 40.7085581, 13.9212027 40.7085701)",1,SP504,Via Pendio del Gelso,,
863250312,tertiary,False,False,22.241,"LINESTRING (13.9210384 40.7085581, 13.9209125 40.7085446, 13.9207803 40.7085182)",,,,,
442328326,secondary,False,False,8.258,"LINESTRING (13.9209705 40.7086168, 13.9209911 40.7086413, 13.9210007 40.7086626, 13.9210063 40.7086849)",2,SP270,Via Vittorio Emanuele,,
554833526,tertiary,True,False,9.835,"LINESTRING (13.9209705 40.7086168, 13.92097 40.7086065, 13.9209721 40.7085969, 13.9209753 40.7085865, 13.9209829 40.7085781, 13.9209941 40.7085704, 13.9210076 40.7085646, 13.9210223 40.7085604, 13.9210384 40.7085581)",1,SP504,Via Pendio del Gelso,,
863250311,secondary,False,True,19.68,"LINESTRING (13.9209705 40.7086168, 13.9209594 40.7086035, 13.9209456 40.7085922, 13.9209304 40.7085826, 13.9209108 40.7085725, 13.9208909 40.708563, 13.9207803 40.7085182)",2,SP270,Via Vittorio Emanuele,,
442328326,secondary,False,True,8.258,"LINESTRING (13.9210063 40.7086849, 13.9210007 40.7086626, 13.9209911 40.7086413, 13.9209705 40.7086168)",2,SP270,Via Vittorio Emanuele,,
554833527,tertiary_link,False,True,22.948999999999998,"LINESTRING (13.9210063 40.7086849, 13.9210219 40.708643, 13.9210386 40.7086193, 13.9210757 40.708597, 13.9211392 40.7085809, 13.9212027 40.7085701)",,SP504,Via Pendio del Gelso,,
863250311,secondary,False,True,10.764,"LINESTRING (13.9207803 40.7085182, 13.9206655 40.7084758)",2,SP270,Via Vittorio Emanuele,,
863250311,secondary,False,False,19.68,"LINESTRING (13.9207803 40.7085182, 13.9208909 40.708563, 13.9209108 40.7085725, 13.9209304 40.7085826, 13.9209456 40.7085922, 13.9209594 40.7086035, 13.9209705 40.7086168)",2,SP270,Via Vittorio Emanuele,,
863250312,tertiary,False,True,22.241,"LINESTRING (13.9207803 40.7085182, 13.9209125 40.7085446, 13.9210384 40.7085581)",,,,,
