osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction
23107988,Via 21 luglio,unclassified,50,False,False,36.902,"LINESTRING (9.961125 44.1098003, 9.9613825 44.1100759)",,,
23107988,Via 21 luglio,unclassified,50,False,True,20.825,"LINESTRING (9.961125 44.1098003, 9.9609707 44.1096493)",,,
23108681,Via Luigi Cadorna,residential,,True,False,109.329,"LINESTRING (9.961125 44.1098003, 9.9610713 44.1098188, 9.960991 44.1098494, 9.960001 44.1102264, 9.9599707 44.1102397, 9.9599365 44.1102775)",,,
263624997,Via Luigi Neri,secondary,50,True,False,29.189999999999998,"LINESTRING (9.9647828 44.110156, 9.9650018 44.1101178, 9.965072 44.1100962, 9.9651305 44.1100778)",,,
"[682696128, 263625002]",Via Luigi Neri,secondary,50,False,False,80.73599999999999,"LINESTRING (9.9647828 44.110156, 9.9643629 44.1101601, 9.9639585 44.1101595, 9.9637716 44.1101589)",2,,
"[682696128, 263625002]",Via Luigi Neri,secondary,50,False,True,80.736,"LINESTRING (9.9637716 44.1101589, 9.9639585 44.1101595, 9.9643629 44.1101601, 9.9647828 44.110156)",2,,
"[761122949, 309028127]",via Luigi Neri,residential,10,False,True,117.90299999999999,"LINESTRING (9.9637716 44.1101589, 9.9638162 44.1101163, 9.9638643 44.1100633, 9.963888 44.1100138, 9.9639168 44.1099299, 9.9639151 44.1098671, 9.9638718 44.1097874, 9.9636121 44.1095211, 9.9635569 44.1095437, 9.9635276 44.1095506, 9.9635007 44.1095547, 9.9634751 44.1095632, 9.9634544 44.1095716, 9.9634352 44.1095793, 9.9633738 44.109593, 9.9631861 44.1096459)",,,
"[682696130, 1061544221]",Via Luigi Neri,secondary,50,False,False,156.853,"LINESTRING (9.9637716 44.1101589, 9.963481 44.1101722, 9.9633227 44.1102039, 9.9632274 44.1102409, 9.9631388 44.1102854, 9.9622387 44.1107545, 9.9620929 44.1108308)",,,
"[23111964, 1061544221]",Via Sobborgo Emiliano,secondary,50,False,True,285.182,"LINESTRING (9.9589102 44.1118703, 9.9590691 44.1118626, 9.9591935 44.1118597, 9.9594436 44.1118416, 9.9596774 44.1118138, 9.9600386 44.1117556, 9.9602373 44.1117033, 9.9607451 44.111467, 9.9611917 44.1112588, 9.961988 44.1108831, 9.9620406 44.1108579, 9.9620929 44.1108308)",2,,
1074472719,,secondary,,True,False,34.288,"LINESTRING (9.9589102 44.1118703, 9.9589149 44.1118944, 9.9589096 44.1119185, 9.9588949 44.1119405, 9.958872 44.1119585, 9.9588429 44.111971, 9.9588114 44.1119768, 9.958779 44.1119761, 9.958748 44.111969, 9.958721 44.1119561, 9.9587 44.1119383, 9.9586867 44.1119171, 9.9586821 44.111894, 9.9586865 44.1118709)",,,
