osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access,ref,width,bridge,junction,tunnel
202847573,False,,Via Franklin Vivenza,residential,False,93.443,"LINESTRING (10.8498686 45.3512553, 10.8491964 45.3505603)",30,,,,,,
253311088,False,1,Via Molini,secondary,False,61.559,"LINESTRING (10.8498686 45.3512553, 10.8499489 45.3512185, 10.8502629 45.3510748, 10.8503737 45.3510199, 10.8504212 45.3509898, 10.8504463 45.3509664, 10.8504851 45.3509205)",50,yes,SP24,,,,
253311088,False,1,Via Molini,secondary,True,90.732,"LINESTRING (10.8498686 45.3512553, 10.849057 45.3515677, 10.848924 45.3516261, 10.8488902 45.351641, 10.8488749 45.3516477, 10.8488571 45.3516555)",50,yes,SP24,,,,
232591037,False,,Viale dei Cipressi,residential,True,40.408,"LINESTRING (10.8504851 45.3509205, 10.8505565 45.350914, 10.8507329 45.3508522, 10.8509549 45.3507745)",30,,,,,,
253311088,False,1,Via Molini,secondary,True,61.559,"LINESTRING (10.8504851 45.3509205, 10.8504463 45.3509664, 10.8504212 45.3509898, 10.8503737 45.3510199, 10.8502629 45.3510748, 10.8499489 45.3512185, 10.8498686 45.3512553)",50,yes,SP24,,,,
349352727,False,1,Via Molini,secondary,False,436.999,"LINESTRING (10.8504851 45.3509205, 10.850486 45.3508733, 10.8504674 45.3508208, 10.8504357 45.3507805, 10.8495948 45.3498825, 10.8495485 45.3497984, 10.8495283 45.3497422, 10.849535 45.3496936, 10.8495548 45.3496564, 10.8495906 45.3496117, 10.8518561 45.3479464, 10.8519814 45.3478713)",50,yes,SP24,,,,
26121112,True,1,Via Molini,secondary,False,13.667,"LINESTRING (10.8488571 45.3516555, 10.8488045 45.3516748, 10.8487846 45.3516769, 10.8487604 45.351676, 10.8486961 45.3516545)",50,yes,SP24,,,,
253311081,True,,Via Angelo Messedaglia,primary,False,279.64700000000005,"LINESTRING (10.8488571 45.3516555, 10.8489482 45.3517518, 10.8490553 45.351865, 10.8493388 45.3521646, 10.8499936 45.3528589, 10.8504134 45.3533041, 10.8505387 45.353437, 10.8506935 45.353608, 10.8508296 45.3537539)",50,yes,,,,,
253311088,False,1,Via Molini,secondary,False,90.732,"LINESTRING (10.8488571 45.3516555, 10.8488749 45.3516477, 10.8488902 45.351641, 10.848924 45.3516261, 10.849057 45.3515677, 10.8498686 45.3512553)",50,yes,SP24,,,,
232591037,False,,Viale dei Cipressi,residential,False,40.407999999999994,"LINESTRING (10.8509549 45.3507745, 10.8507329 45.3508522, 10.8505565 45.350914, 10.8504851 45.3509205)",30,,,,,,
26121161,True,,Via Guglielmo Marconi,residential,False,450.41800000000006,"LINESTRING (10.84907 45.3545302, 10.8490294 45.3544843, 10.8481078 45.3534894, 10.8472639 45.3525784, 10.84724 45.3525527, 10.8467834 45.3520597, 10.846455 45.3517052, 10.8459636 45.3511754, 10.8459267 45.3511348)",30,yes,,,,,
179279205,False,1,Via Generale Cantore,tertiary,False,153.829,"LINESTRING (10.84907 45.3545302, 10.8491105 45.3545145, 10.8493139 45.3544355, 10.849383 45.3544087, 10.8506187 45.3539335, 10.8507917 45.3538596)",50,yes,,,,,
179279205,False,1,Via Generale Cantore,tertiary,True,143.783,"LINESTRING (10.84907 45.3545302, 10.8476885 45.3551171, 10.847626 45.3551444, 10.8475681 45.3551697, 10.8474968 45.3552009)",50,yes,,,,,
27130925,False,1,Corso Vittorio Emanuele II,tertiary,False,184.28,"LINESTRING (10.8430955 45.3503774, 10.8430961 45.3504247, 10.8431234 45.3504749, 10.8434972 45.3508868, 10.8438948 45.351325, 10.844188 45.3516481, 10.8442269 45.3516909, 10.8443141 45.351787)",50,,,,,,
27130934,False,1,Via Giuseppe Rensi,tertiary,True,136.235,"LINESTRING (10.8430955 45.3503774, 10.8431108 45.3503412, 10.8431516 45.3503041, 10.8432168 45.3502564, 10.8436184 45.3499622, 10.8438383 45.349794, 10.8438873 45.3497428, 10.8439687 45.3496576, 10.8440678 45.3495431, 10.8441483 45.3494151)",,,,,,,
253315653,True,1,Via Luigi Zago,tertiary,False,95.345,"LINESTRING (10.8430955 45.3503774, 10.8429962 45.3503901, 10.8429044 45.3504048, 10.8427924 45.3504434, 10.8425085 45.3505334, 10.8422091 45.3506244, 10.8420108 45.3506803, 10.8419654 45.3506932)",,,,6,,,
529796624,True,1,Via Roma,tertiary,False,14.063,"LINESTRING (10.8427305 45.3481096, 10.8425506 45.3481065)",,,,,,,
130704555,False,1,Via Roma,tertiary,False,154.83899999999997,"LINESTRING (10.8427305 45.3481096, 10.8428925 45.3481526, 10.8429523 45.3481784, 10.843125 45.3482528, 10.8433416 45.3483748, 10.84356 45.3485576, 10.8437844 45.3487454, 10.8439749 45.3489165, 10.8441169 45.3490697)",,,,,,,
529796619,True,1,Via Mantova,tertiary,False,15.467,"LINESTRING (10.8410735 45.3481984, 10.8412501 45.3482612)",,,,,,,
229440798,False,1,Via Ospedale Marcello Magalini,tertiary,True,22.906,"LINESTRING (10.8410735 45.3481984, 10.8409691 45.3482455, 10.8408114 45.3482883)",50,yes,,,,,
229440799,False,1,Via Mantova,tertiary,True,33.081,"LINESTRING (10.8410735 45.3481984, 10.8409847 45.3480498, 10.8409138 45.3479229)",50,yes,,,,,
202847364,False,,Vicolo San Sebastiano,residential,False,77.721,"LINESTRING (10.8449562 45.3487453, 10.845354 45.3492292, 10.8453739 45.3493022, 10.8453915 45.3493668)",,,,,,,
321505381,True,,Vicolo Busto di Ferro,residential,False,74.89599999999999,"LINESTRING (10.8449562 45.3487453, 10.844243 45.3490301, 10.8441169 45.3490697)",,,,,,,
26120500,True,,Via Angelo Messedaglia,primary,False,152.49,"LINESTRING (10.8445018 45.347184, 10.8446044 45.347252, 10.8448873 45.3475304, 10.8456329 45.3482989)",50,yes,,,,,
"[30556963, 133230814, 26121303]",False,1,Via Grezzano,primary,False,67.172,"LINESTRING (10.8445018 45.347184, 10.8444039 45.3470998, 10.8442623 45.3469434, 10.8440454 45.3466735)",50,yes,,,yes,,
26121315,True,,Via Trieste,residential,False,182.58300000000003,"LINESTRING (10.8445018 45.347184, 10.8442632 45.3472891, 10.8432552 45.3476492, 10.8427077 45.3478559, 10.842635 45.3478833, 10.8425779 45.347942, 10.8425305 45.3480186)",50,,,,,,
"[30556963, 133230814, 26121303]",False,1,Via Grezzano,primary,True,67.172,"LINESTRING (10.8440454 45.3466735, 10.8442623 45.3469434, 10.8444039 45.3470998, 10.8445018 45.347184)",50,yes,,,yes,,
529796625,True,1,Via Trieste,tertiary,False,6.292000000000001,"LINESTRING (10.8425305 45.3480186, 10.842555 45.3480266, 10.8425731 45.3480407, 10.8425821 45.3480582)",,,,,,roundabout,
26121389,True,,Via Perugia,residential,False,127.727,"LINESTRING (10.8402968 45.3490481, 10.8408667 45.3496237, 10.8412303 45.349991)",,,,,,,
367267190,True,,Via Perugia,tertiary,False,34.31,"LINESTRING (10.8402968 45.3490481, 10.8401227 45.3491221, 10.8399257 45.3492129)",,,,,,,
26121325,True,,Via Perugia,tertiary,False,106.972,"LINESTRING (10.8412892 45.3484037, 10.8412647 45.3484545, 10.8412348 45.3485035, 10.8402968 45.3490481)",,,,,,,
"[529796616, 179252483, 529796615]",True,1,Via Mantova,tertiary,False,30.623,"LINESTRING (10.8412892 45.3484037, 10.8412206 45.3483913, 10.8411853 45.3483701, 10.8411118 45.3483006, 10.8410838 45.3482499, 10.8410735 45.3481984)",50,yes,,,,,
529796622,True,1,Via Trieste,tertiary,False,16.693,"LINESTRING (10.8422483 45.3480646, 10.8424583 45.3480371)",,,,,,,
529796617,False,2,Via Trieste,tertiary,True,64.849,"LINESTRING (10.8422483 45.3480646, 10.841991 45.348119, 10.8415164 45.3483294)",,,,,,,
26121389,True,,Via Perugia,residential,False,43.44,"LINESTRING (10.8416487 45.3503722, 10.8418395 45.3505599, 10.8419654 45.3506932)",,,,,,,
253315653,True,1,Via Luigi Zago,tertiary,False,6.669,"LINESTRING (10.8419654 45.3506932, 10.8418897 45.3507209)",,,,6,,,
26121397,True,,Via Perugia,residential,False,42.517,"LINESTRING (10.8418897 45.3507209, 10.8415778 45.3504076)",,,,,,,
253315653,True,1,Via Luigi Zago,tertiary,False,44.803999999999995,"LINESTRING (10.8418897 45.3507209, 10.8416011 45.3508119, 10.8414721 45.3508548, 10.8413771 45.3508995)",,,,6,,,
26121599,True,,Via Aldo Rizzini,residential,False,6.796,"LINESTRING (10.8415778 45.3504076, 10.8416487 45.3503722)",,,,,,,
26121389,True,,Via Perugia,residential,False,53.532,"LINESTRING (10.8412303 45.349991, 10.8416487 45.3503722)",,,,,,,
325084696,True,1,,tertiary,False,6.122,"LINESTRING (10.8399247 45.3516021, 10.8399149 45.3515902, 10.8399106 45.3515767, 10.8399123 45.351563, 10.8399197 45.3515503)",,,,,,roundabout,
325084696,True,1,,tertiary,False,4.167,"LINESTRING (10.8400299 45.3515493, 10.8400373 45.3515606, 10.84004 45.351573, 10.8400378 45.3515854)",,,,,,roundabout,
325084692,True,1,Via San Francesco d'Assisi,tertiary,False,127.688,"LINESTRING (10.8413771 45.3508995, 10.8412898 45.3509412, 10.8408686 45.3511408, 10.8407675 45.3511901, 10.8401084 45.3515113, 10.8400299 45.3515493)",50,,,6,,,
26121599,True,,Via Aldo Rizzini,residential,False,130.51,"LINESTRING (10.8399257 45.3492129, 10.8399734 45.3492764, 10.8401812 45.3495529, 10.8405444 45.3499706, 10.8407668 45.3502263)",,,,,,,
26121599,True,,Via Aldo Rizzini,residential,False,95.55599999999998,"LINESTRING (10.8407668 45.3502263, 10.8411531 45.3506304, 10.8412896 45.350556, 10.8413911 45.3505007, 10.8414507 45.3504708, 10.8415344 45.3504287, 10.8415778 45.3504076)",,,,,,,
26121601,True,,Via Aldo Rizzini,residential,False,44.712,"LINESTRING (10.8407668 45.3502263, 10.8409003 45.3501585, 10.8409924 45.3501117, 10.8411384 45.3500441, 10.8412303 45.349991)",,,,,,,
26121686,True,,Via Biante Remagni,residential,False,201.12300000000002,"LINESTRING (10.8409138 45.3479229, 10.8411756 45.3478429, 10.8425488 45.3473131, 10.8429556 45.3471459, 10.8431772 45.347064)",30,,,,,,
229440799,False,1,Via Mantova,tertiary,False,33.081,"LINESTRING (10.8409138 45.3479229, 10.8409847 45.3480498, 10.8410735 45.3481984)",50,yes,,,,,
321506652,False,1,Via Mantova,tertiary,True,170.51,"LINESTRING (10.8409138 45.3479229, 10.8408289 45.3477449, 10.840241 45.3464642)",50,yes,,,,,
229440798,False,1,Via Ospedale Marcello Magalini,tertiary,False,22.906,"LINESTRING (10.8408114 45.3482883, 10.8409691 45.3482455, 10.8410735 45.3481984)",50,yes,,,,,
253311089,True,,Via Muraglie,tertiary,False,24.076,"LINESTRING (10.8408114 45.3482883, 10.8407934 45.3483118, 10.8407713 45.3483286, 10.8405555 45.3483984)",,,,,,,
1217896050,False,2,Via Ospedale Marcello Magalini,tertiary,True,9.597,"LINESTRING (10.8408114 45.3482883, 10.8407425 45.3482735, 10.8407193 45.348265, 10.8406975 45.348257)",50,yes,,,,,
321505386,True,,Via Angelo Messedaglia,primary,False,106.391,"LINESTRING (10.8456662 45.3484528, 10.8448903 45.3476666)",50,yes,,,,,
321505381,True,,Vicolo Busto di Ferro,residential,False,64.345,"LINESTRING (10.8456662 45.3484528, 10.8455662 45.3485013, 10.8453889 45.3485722, 10.8449562 45.3487453)",,,,,,,
26121686,True,,Via Biante Remagni,residential,False,81.90100000000001,"LINESTRING (10.8431772 45.347064, 10.8439064 45.3467803, 10.8439747 45.3467537, 10.8440166 45.3467224, 10.8440454 45.3466735)",30,,,,,,
202852349,False,,Via Napoleone III,residential,False,48.06,"LINESTRING (10.8435727 45.3531037, 10.8436303 45.3531673, 10.8438715 45.3534335, 10.843903 45.3534683)",30,,,,,,
229439329,True,,Via Napoleone III,residential,False,83.835,"LINESTRING (10.8435727 45.3531037, 10.8432408 45.3527562, 10.8429979 45.3525006, 10.8429748 45.3524777)",30,,,,,,
288647396,True,,Via Nino Bixio,tertiary,False,162.64700000000002,"LINESTRING (10.8421219 45.353765, 10.8424114 45.3540673, 10.8425987 45.3542628, 10.8429819 45.3546629, 10.8430887 45.3547745, 10.8431833 45.3548733, 10.8432841 45.3549785)",50,,,,,,
662328771,False,,Via Napoleone III,residential,True,76.81400000000001,"LINESTRING (10.8421219 45.353765, 10.8422372 45.3537097, 10.8429466 45.3533891)",30,,,,,,
689194191,True,1,Via della Pace,tertiary,False,129.53799999999998,"LINESTRING (10.8429748 45.3524777, 10.8431335 45.3524054, 10.8441969 45.3519211, 10.8442487 45.3518975, 10.8443659 45.3518441)",30,,,,,,
47516479,True,,Via Giobatta Troiani,residential,False,280.98400000000004,"LINESTRING (10.8462758 45.3539228, 10.84618 45.3539609, 10.8456522 45.354191, 10.844429 45.3548583, 10.84435 45.3548801, 10.8442606 45.3548733, 10.8440962 45.3548203, 10.8439044 45.3547198, 10.8433232 45.3549622, 10.8432841 45.3549785)",,,,,,,
689194192,False,1,Corso Vittorio Emanuele Secondo,tertiary,False,171.179,"LINESTRING (10.8462758 45.3539228, 10.8464471 45.3540952, 10.8466449 45.3543046, 10.8473813 45.3550822, 10.8474342 45.3551363, 10.8474968 45.3552009)",50,,,,,,
"[689194192, 689291492]",False,1,"['Corso Vittorio Emanuele II', 'Corso Vittorio Emanuele Secondo']",tertiary,True,275.17400000000004,"LINESTRING (10.8462758 45.3539228, 10.8461827 45.3538152, 10.8455182 45.3531064, 10.8453607 45.3529453, 10.8452042 45.3527798, 10.8451262 45.3526972, 10.8447522 45.3522802, 10.8444546 45.35195, 10.8443962 45.3518803, 10.8443659 45.3518441)",50,,,,,,
321506652,False,1,Via Mantova,tertiary,False,170.51,"LINESTRING (10.840241 45.3464642, 10.8408289 45.3477449, 10.8409138 45.3479229)",50,yes,,,,,
417910653,True,,Via Messedaglia,primary,False,8.773,"LINESTRING (10.8508296 45.3537539, 10.8508577 45.3537537, 10.8508843 45.35376, 10.8509066 45.353772, 10.8509221 45.3537884)",30,,,,,roundabout,
26121014,True,,Via Angelo Messedaglia,primary,False,69.144,"LINESTRING (10.8507665 45.3537889, 10.8506222 45.3536438, 10.8504529 45.353475, 10.850258 45.35328)",50,yes,,,,,
417910653,True,,Via Messedaglia,primary,False,6.513999999999999,"LINESTRING (10.8507665 45.3537889, 10.8507816 45.3537725, 10.8508034 45.3537604, 10.8508296 45.3537539)",30,,,,,roundabout,
152413379,False,,Via Franklin Vivenza,residential,False,115.511,"LINESTRING (10.8517735 45.3534074, 10.851123 45.3526168, 10.8510304 45.3525094)",30,yes,,,,,
"[23056174, 689280062]",False,1,Via Sant'Eurosia,tertiary,True,78.887,"LINESTRING (10.8517735 45.3534074, 10.851066 45.353718, 10.8509221 45.3537884)",50,yes,,,,,
253311080,True,,Via Angelo Messedaglia,primary,False,151.30599999999998,"LINESTRING (10.8486961 45.3516545, 10.8486796 45.351637, 10.8483432 45.3512864, 10.8482916 45.351233, 10.8477083 45.3506301, 10.8476098 45.3505281)",50,yes,,,,,
26121067,True,,Piazzale Milite Ignoto,unclassified,False,50.253,"LINESTRING (10.848481 45.3500225, 10.8484844 45.3499991, 10.8485107 45.3499604, 10.8485478 45.3499384, 10.8485903 45.3499279, 10.8486242 45.3499271, 10.8486677 45.3499357, 10.8486946 45.3499478, 10.8487237 45.3499721, 10.8487393 45.3500019, 10.8487394 45.3500336, 10.8487334 45.3500493, 10.8487108 45.3500767, 10.8486804 45.3500952, 10.8486288 45.3501084, 10.8485837 45.3501071)",30,yes,,,,,
27130934,False,1,Via Giuseppe Rensi,tertiary,False,136.235,"LINESTRING (10.8441483 45.3494151, 10.8440678 45.3495431, 10.8439687 45.3496576, 10.8438873 45.3497428, 10.8438383 45.349794, 10.8436184 45.3499622, 10.8432168 45.3502564, 10.8431516 45.3503041, 10.8431108 45.3503412, 10.8430955 45.3503774)",,,,,,,
27130934,False,1,Via Giuseppe Rensi,tertiary,True,38.977000000000004,"LINESTRING (10.8441483 45.3494151, 10.8441743 45.3492732, 10.8441511 45.3491909, 10.8441169 45.3490697)",,,,,,,
27130925,False,1,Corso Vittorio Emanuele II,tertiary,True,184.28,"LINESTRING (10.8443141 45.351787, 10.8442269 45.3516909, 10.844188 45.3516481, 10.8438948 45.351325, 10.8434972 45.3508868, 10.8431234 45.3504749, 10.8430961 45.3504247, 10.8430955 45.3503774)",50,,,,,,
689194193,False,1,Corso Vittorio Emanuele II,tertiary,False,7.529999999999999,"LINESTRING (10.8443141 45.351787, 10.8443394 45.3518149, 10.8443659 45.3518441)",50,,,,,,
"[689280066, 689291486]",False,,Corso Giuseppe Garibaldi,tertiary,True,145.39299999999997,"LINESTRING (10.8443141 45.351787, 10.8445055 45.3517096, 10.8449214 45.351539, 10.8458238 45.3511764, 10.8459267 45.3511348)",50,yes,,,,,
152413379,False,,Via Franklin Vivenza,residential,True,115.511,"LINESTRING (10.8510304 45.3525094, 10.851123 45.3526168, 10.8517735 45.3534074)",30,yes,,,,,
1217896049,True,,Via Muraglie,tertiary,False,14.247,"LINESTRING (10.840583 45.3483567, 10.8406975 45.348257)",,,,,,,
202844533,True,,Via Ospedale Marcello Magalini,residential,False,18.945,"LINESTRING (10.840583 45.3483567, 10.8405907 45.3483214, 10.8405883 45.3482899, 10.8405695 45.3482493, 10.8405301 45.3481956)",,,,,,,
253311091,False,2,Via Ospedale Marcello Magalini,residential,False,14.756,"LINESTRING (10.8405301 45.3481956, 10.8406975 45.348257)",50,yes,,,,,
1217896051,True,,Via Ospedale Marcello Magalini,tertiary,False,5.111,"LINESTRING (10.8405555 45.3483984, 10.840583 45.3483567)",,,,,,,
202847364,False,,Vicolo San Sebastiano,residential,True,77.721,"LINESTRING (10.8453915 45.3493668, 10.8453739 45.3493022, 10.845354 45.3492292, 10.8449562 45.3487453)",,,,,,,
689194191,True,1,Via della Pace,tertiary,False,5.837,"LINESTRING (10.8429118 45.3525059, 10.8429748 45.3524777)",30,,,,,,
202851574,True,,Via Cesare Gandini,residential,False,99.12299999999999,"LINESTRING (10.8429118 45.3525059, 10.8428787 45.3524714, 10.842212 45.3517624)",30,,,8,,,
202852350,False,,Via Napoleone III,residential,True,100.419,"LINESTRING (10.8439345 45.3544605, 10.8435375 45.354044, 10.8434249 45.3540308, 10.8433957 45.353996, 10.8433155 45.3539006, 10.843272 45.353733)",30,,,,,,
202852358,True,,Via Napoleone III,residential,False,57.423,"LINESTRING (10.843903 45.3534683, 10.843272 45.353733)",30,,,,,,
202852349,False,,Via Napoleone III,residential,False,90.731,"LINESTRING (10.843903 45.3534683, 10.8439345 45.353503, 10.844031 45.3534993, 10.844479 45.3532957, 10.8445407 45.3533139, 10.8445648 45.3533007, 10.8445943 45.3532932, 10.8446399 45.3532894, 10.8446775 45.3533026, 10.8447085 45.3533303, 10.8447073 45.3533666, 10.8446766 45.3533983, 10.8446245 45.3534043, 10.8445809 45.3533931)",30,,,,,,
202852349,False,,Via Napoleone III,residential,True,48.06,"LINESTRING (10.843903 45.3534683, 10.8438715 45.3534335, 10.8436303 45.3531673, 10.8435727 45.3531037)",30,,,,,,
47252306,True,,Via Napoleone III,residential,False,58.315,"LINESTRING (10.8429466 45.3533891, 10.8434602 45.353155, 10.8435727 45.3531037)",30,,,,,,
662328771,False,,Via Napoleone III,residential,False,76.81400000000001,"LINESTRING (10.8429466 45.3533891, 10.8422372 45.3537097, 10.8421219 45.353765)",30,,,,,,
202852350,False,,Via Napoleone III,residential,False,100.419,"LINESTRING (10.843272 45.353733, 10.8433155 45.3539006, 10.8433957 45.353996, 10.8434249 45.3540308, 10.8435375 45.354044, 10.8439345 45.3544605)",30,,,,,,
202852358,True,,Via Napoleone III,residential,False,45.921,"LINESTRING (10.843272 45.353733, 10.8430029 45.3534487, 10.8429466 45.3533891)",30,,,,,,
202853115,True,,,residential,False,122.02899999999998,"LINESTRING (10.8492318 45.3522138, 10.8491593 45.3522522, 10.8484244 45.3525889, 10.8481576 45.3523073, 10.8480963 45.3522413)",30,,,,,,
253311079,True,,Via Angelo Messedaglia,primary,False,74.969,"LINESTRING (10.8492318 45.3522138, 10.8488498 45.3518119, 10.8486961 45.3516545)",50,yes,,,,,
"[689194194, 208839470]",False,,Corso Giuseppe Garibaldi,unclassified,False,53.071,"LINESTRING (10.8483958 45.3501242, 10.8478389 45.3503413, 10.8478019 45.3503557)",30,yes,,,,,
443244617,True,,Piazzale Milite Ignoto,unclassified,False,13.321000000000002,"LINESTRING (10.8483958 45.3501242, 10.848438 45.3500925, 10.8484595 45.3500633, 10.848481 45.3500225)",50,yes,,,,,
26121067,True,,Piazzale Milite Ignoto,unclassified,False,13.149000000000001,"LINESTRING (10.8485837 45.3501071, 10.8485379 45.3500932, 10.8485058 45.350071, 10.848481 45.3500225)",30,yes,,,,,
26121071,True,,Piazzale Milite Ignoto,unclassified,False,14.988,"LINESTRING (10.8485837 45.3501071, 10.8485004 45.3501055, 10.8484479 45.350111, 10.8483958 45.3501242)",50,yes,,,,,
367267205,True,,,primary,False,4.643,"LINESTRING (10.8476098 45.3505281, 10.8475803 45.3505255, 10.8475526 45.350518)",,,,,,roundabout,
208841500,True,,Corso Giuseppe Garibaldi,unclassified,False,11.117,"LINESTRING (10.8476629 45.3503652, 10.8477051 45.3503698, 10.8477432 45.3503682, 10.8477699 45.3503634, 10.8478019 45.3503557)",,,,,,,
321505379,True,,,primary,False,10.415,"LINESTRING (10.8476629 45.3503652, 10.8476907 45.3503782, 10.8477124 45.3503959, 10.8477266 45.3504171, 10.847732 45.3504402)",,,,,,roundabout,
321505379,True,,,primary,False,2.732,"LINESTRING (10.847732 45.3504402, 10.8477279 45.3504646)",,,,,,roundabout,
321505371,True,,,primary,False,5.053,"LINESTRING (10.8474882 45.3504435, 10.8474921 45.3504209, 10.8475043 45.3503999)",,,,,,roundabout,
208841185,True,,Via Angelo Messedaglia,primary,False,259.835,"LINESTRING (10.8475043 45.3503999, 10.8474166 45.3503066, 10.8469439 45.3498049, 10.8461661 45.3489794, 10.8457446 45.3485281, 10.8456662 45.3484528)",50,yes,,,,,
321505375,True,,,primary,False,10.366999999999999,"LINESTRING (10.8475043 45.3503999, 10.8475246 45.3503814, 10.8475512 45.3503675, 10.8475821 45.3503591, 10.8476151 45.3503569)",,,,,,roundabout,
208841184,True,,,primary,False,12.442,"LINESTRING (10.8477279 45.3504646, 10.8477114 45.3504901, 10.8476842 45.3505105, 10.8476491 45.3505236, 10.8476098 45.3505281)",,,,,,roundabout,
208841187,True,,Via Angelo Messedaglia,primary,False,159.127,"LINESTRING (10.8477279 45.3504646, 10.8478318 45.350574, 10.8484326 45.3512077, 10.8485209 45.3513008, 10.848702 45.3514918, 10.8487905 45.3515852, 10.8488571 45.3516555)",50,yes,,,,,
208841502,True,,Corso Giuseppe Garibaldi,tertiary,False,10.283999999999999,"LINESTRING (10.8475526 45.350518, 10.8475049 45.3505082, 10.8474722 45.3505096, 10.8474248 45.3505187)",,,,,,,
321505373,True,,,primary,False,10.139,"LINESTRING (10.8475526 45.350518, 10.8475263 45.3505047, 10.8475059 45.3504869, 10.8474929 45.3504661, 10.8474882 45.3504435)",,,,,,roundabout,
321505377,True,,,primary,False,3.8680000000000003,"LINESTRING (10.8476151 45.3503569, 10.8476396 45.3503593, 10.8476629 45.3503652)",,,,,,roundabout,
208841501,True,,Corso Giuseppe Garibaldi,unclassified,False,11.146999999999998,"LINESTRING (10.8478019 45.3503557, 10.8477601 45.3503849, 10.8477413 45.3504169, 10.847732 45.3504402)",50,yes,,,,,
"[689194194, 208839470]",False,,Corso Giuseppe Garibaldi,unclassified,True,53.071,"LINESTRING (10.8478019 45.3503557, 10.8478389 45.3503413, 10.8483958 45.3501242)",30,yes,,,,,
208841186,True,,Corso Giuseppe Garibaldi,tertiary,False,9.918999999999999,"LINESTRING (10.8474248 45.3505187, 10.8474463 45.3505055, 10.8474623 45.3504886, 10.8474731 45.3504754, 10.8474882 45.3504435)",50,yes,,,,,
"[689280066, 208841499]",False,,Corso Giuseppe Garibaldi,tertiary,False,135.64,"LINESTRING (10.8474248 45.3505187, 10.8473647 45.3505429, 10.8469336 45.3507207, 10.8466868 45.3508222, 10.8462004 45.3510222, 10.8460319 45.3510915, 10.8459521 45.3511243, 10.8459267 45.3511348)",50,yes,,,,,
179279580,False,,Via Franklin Vivenza,residential,False,152.571,"LINESTRING (10.8509384 45.3524031, 10.8498686 45.3512553)",30,yes,,,,,
