osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel
803441812,False,2,Via Vitantonio La Sorte,tertiary,50,False,56.285,"LINESTRING (17.4370703 40.5397168, 17.4367585 40.5392695)",
803441812,False,2,Via Vitantonio La Sorte,tertiary,50,True,5.575,"LINESTRING (17.4370703 40.5397168, 17.4371012 40.5397611)",
125758865,True,1,Via Foggia,residential,50,False,40.377,"LINESTRING (17.4370703 40.5397168, 17.4369775 40.5397422, 17.436599 40.5397249)",
803441812,False,2,Via Vitantonio La Sorte,tertiary,50,False,1.875,"LINESTRING (17.4362534 40.5385447, 17.436243 40.5385298)",
803441812,False,2,Via Vitantonio La Sorte,tertiary,50,True,45.574,"LINESTRING (17.4362534 40.5385447, 17.4365058 40.5389069)",
125171978,True,1,Via Toscana,residential,50,False,49.925,"LINESTRING (17.4362534 40.5385447, 17.4365273 40.5384347, 17.4367146 40.5382755)",
125171984,False,,Via Piemonte,residential,,False,51.137,"LINESTRING (17.4373892 40.5401686, 17.4379219 40.5399504)",
803441813,False,2,Via Vitantonio La Sorte,tertiary,,False,24.749,"LINESTRING (17.4373892 40.5401686, 17.4372519 40.539972)",
803441812,False,2,Via Vitantonio La Sorte,tertiary,50,False,24.7,"LINESTRING (17.4366426 40.5391032, 17.4365058 40.5389069)",
803441812,False,2,Via Vitantonio La Sorte,tertiary,50,True,20.925,"LINESTRING (17.4366426 40.5391032, 17.4367585 40.5392695)",
31831811,False,2,Via Quinto Ennio,tertiary,50,False,73.957,"LINESTRING (17.4357166 40.5377746, 17.435584 40.5377934, 17.4348563 40.5378967)",
225620250,True,,Viale Giacomo Matteotti,tertiary,,False,28.576999999999998,"LINESTRING (17.4357166 40.5377746, 17.4356793 40.5377077, 17.4356362 40.5376488, 17.4355353 40.5375605)",
667917302,False,,Via Madonna di Pompei,tertiary,,False,27.774,"LINESTRING (17.4357166 40.5377746, 17.4358671 40.5377548, 17.4360401 40.5377305)",
803441812,False,2,Via Vitantonio La Sorte,tertiary,50,True,60.298,"LINESTRING (17.4357166 40.5377746, 17.4357608 40.537838, 17.4360506 40.5382538)",
740672026,False,,Via Madonna di Pompei,tertiary,,True,69.067,"LINESTRING (17.4398459 40.5371712, 17.439043 40.5372873)",
740765832,True,,Via Amerigo Vespucci,residential,,False,37.312,"LINESTRING (17.4398459 40.5371712, 17.4397726 40.5368403)",
125172015,True,,Via Platone,residential,,False,84.75,"LINESTRING (17.4379941 40.5374353, 17.4381755 40.5381849)",
