osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel,lanes
"[431628840, 1064886008, 1219749604]",Viale Giuseppe Turi,residential,30,False,True,180.921,"LINESTRING (17.0395216 40.6362647, 17.0393848 40.6365234, 17.0393153 40.6366915, 17.0392111 40.6368135, 17.0390547 40.6369239, 17.0386748 40.6371525, 17.0385956 40.6372116, 17.0385885 40.6372169, 17.038338 40.6374035, 17.0382403 40.6375205)",,,
585574232,Viale Giuseppe Turi,residential,,False,True,37.71,"LINESTRING (17.0395216 40.6362647, 17.0396368 40.6361147, 17.0397273 40.6359641)",,,
"[1064886005, 1064886006]",Via Risorgimento,residential,,False,False,194.887,"LINESTRING (17.0395216 40.6362647, 17.0392741 40.6364542, 17.0391285 40.6365465, 17.0389765 40.6366289, 17.0387094 40.6366833, 17.038275 40.6367476, 17.0381506 40.636759, 17.0379883 40.6367739, 17.0377495 40.636785, 17.0376322 40.6367904, 17.0374155 40.6367852)",,,
432910815,Via Gramsci,residential,30,False,True,406.318,"LINESTRING (17.0397273 40.6359641, 17.0398507 40.6359672, 17.0399294 40.6359178, 17.0401656 40.6357797, 17.0404262 40.6356602, 17.0406271 40.6355552, 17.0407601 40.6354254, 17.0408877 40.6350957, 17.041352 40.6340966, 17.0413633 40.6340713, 17.0415866 40.6335717, 17.0417305 40.6333801, 17.042021 40.6331226, 17.0421106 40.6330154, 17.0421209 40.6329841)",,,
585574232,Viale Giuseppe Turi,residential,,False,False,37.71,"LINESTRING (17.0397273 40.6359641, 17.0396368 40.6361147, 17.0395216 40.6362647)",,,
585574232,Viale Giuseppe Turi,residential,,False,True,90.888,"LINESTRING (17.0397273 40.6359641, 17.0398062 40.6358329, 17.0400581 40.6352544, 17.0400874 40.6351945)",,,
121309932,Via Risorgimento,residential,,False,True,42.232,"LINESTRING (17.0349217 40.6363224, 17.0353846 40.6364668)",,,
431669427,,residential,,False,True,32.12,"LINESTRING (17.0349217 40.6363224, 17.0350673 40.6360555)",,,
121309932,Via Risorgimento,residential,,False,False,28.607,"LINESTRING (17.0349217 40.6363224, 17.0348217 40.6362937, 17.0347643 40.6362488, 17.0347296 40.6362027, 17.0347018 40.636146)",,,
121309931,Via Marco Polo,residential,,False,False,40.791,"LINESTRING (17.0326862 40.6371721, 17.0331002 40.6373615)",,,
433013504,,residential,,True,False,9.304,"LINESTRING (17.0326862 40.6371721, 17.0326713 40.6371803, 17.0326536 40.6371841, 17.0326353 40.6371831, 17.0326185 40.6371774, 17.0326052 40.6371678, 17.0325971 40.6371553)",roundabout,,
121309930,Viale Giuseppe Turi,residential,50,False,False,8.851,"LINESTRING (17.0381968 40.6376689, 17.0382196 40.6375912)",,,
432945578,,residential,,False,True,28.158,"LINESTRING (17.0363682 40.6367459, 17.0365081 40.636516)",,,
121309932,Via Risorgimento,residential,,False,False,53.303999999999995,"LINESTRING (17.0363682 40.6367459, 17.0361423 40.6367031, 17.0357734 40.636588)",,,
121309932,Via Risorgimento,residential,,False,True,47.29,"LINESTRING (17.0363682 40.6367459, 17.036746 40.6367624, 17.0369278 40.636769)",,,
121309930,Viale Giuseppe Turi,residential,50,False,True,8.053,"LINESTRING (17.0382403 40.6375205, 17.0382196 40.6375912)",,,
121309931,Via Marco Polo,residential,,False,True,351.557,"LINESTRING (17.0382403 40.6375205, 17.0379504 40.6374576, 17.0376772 40.6373854, 17.0373107 40.637305, 17.0367868 40.6372597, 17.0357687 40.6371979, 17.0351416 40.6371773, 17.034938 40.6371938, 17.0344928 40.6372638, 17.0341464 40.6373332)",,,
"[1064886008, 431628840, 1219749604]",Viale Giuseppe Turi,residential,30,False,False,180.92100000000002,"LINESTRING (17.0382403 40.6375205, 17.038338 40.6374035, 17.0385885 40.6372169, 17.0385956 40.6372116, 17.0386748 40.6371525, 17.0390547 40.6369239, 17.0392111 40.6368135, 17.0393153 40.6366915, 17.0393848 40.6365234, 17.0395216 40.6362647)",,,
121309932,Via Risorgimento,residential,,False,False,29.851,"LINESTRING (17.0362881 40.6337911, 17.0365869 40.6336474)",,,
130665877,Via Barozzi,residential,,False,False,10.605,"LINESTRING (17.0362881 40.6337911, 17.036413 40.6338017)",,,
130665877,Via Barozzi,residential,,False,True,25.361,"LINESTRING (17.0362881 40.6337911, 17.0359891 40.633768)",,,
121309932,Via Risorgimento,residential,,False,True,51.315,"LINESTRING (17.0362881 40.6337911, 17.0362012 40.6338676, 17.0361334 40.6339454, 17.0359887 40.634189)",,,
432945580,,residential,,False,True,8.187,"LINESTRING (17.0353739 40.632158, 17.0354535 40.6321159)",,,
431672849,,residential,,False,False,67.076,"LINESTRING (17.0353739 40.632158, 17.0352399 40.632008, 17.0352815 40.6318615, 17.035539 40.6316721)",,,
432945580,,residential,,False,False,90.168,"LINESTRING (17.0353739 40.632158, 17.035006 40.6323129, 17.0347866 40.6323904, 17.0346998 40.6324283, 17.0347475 40.6326574)",,,
432945574,Via Madonna delle sette Lampade,residential,,False,False,35.075,"LINESTRING (17.0418234 40.6320956, 17.0422389 40.6320874)",,,
432945574,Via Madonna delle sette Lampade,residential,,False,True,91.69,"LINESTRING (17.0418234 40.6320956, 17.0416688 40.6321115, 17.0408319 40.6321975, 17.0407771 40.6322478)",,,
434585447,,residential,,False,False,84.153,"LINESTRING (17.0418234 40.6320956, 17.0418124 40.6319901, 17.0417869 40.6316756, 17.0417828 40.6315911, 17.0417414 40.6315422, 17.0416702 40.6315189, 17.0414932 40.6315219)",,,
431580504,Via San Paolo,residential,,False,True,41.967,"LINESTRING (17.032292 40.6363795, 17.0323775 40.6360077)",,,
432991728,Via Girolamo Gerloni,residential,,False,True,18.127,"LINESTRING (17.032292 40.6363795, 17.0325024 40.6364124)",,,
121313353,Via Giacomo Matteotti,residential,,False,False,232.33399999999995,"LINESTRING (17.042548 40.6320581, 17.0426943 40.6319874, 17.0428246 40.6318514, 17.0428707 40.631736, 17.0428979 40.6316083, 17.0429087 40.6314805, 17.0429006 40.631361, 17.042868 40.6312724, 17.0427594 40.6311591, 17.0426269 40.631108, 17.0424467 40.6310454, 17.0420948 40.6309729, 17.0418234 40.6309251, 17.0416106 40.6308431, 17.0414612 40.630785)",,,
432912893,,residential,,True,False,40.900999999999996,"LINESTRING (17.042548 40.6320581, 17.0424522 40.6321476, 17.0423199 40.6323793)",,,
432945574,Via Madonna delle sette Lampade,residential,,False,True,26.369,"LINESTRING (17.042548 40.6320581, 17.0424146 40.6320801, 17.0422389 40.6320874)",,,
130665900,Via Europa,residential,,False,False,20.915,"LINESTRING (17.0338305 40.6357395, 17.0340567 40.6358164)",,,
130665900,Via Europa,residential,,False,True,35.54,"LINESTRING (17.0338305 40.6357395, 17.0336339 40.6356579, 17.0334437 40.6356187)",,,
121313353,Via Giacomo Matteotti,residential,,False,False,17.765,"LINESTRING (17.0363091 40.6314393, 17.036221 40.6315844)",,,
121313353,Via Giacomo Matteotti,residential,,False,True,52.101,"LINESTRING (17.0363091 40.6314393, 17.0364772 40.6312723, 17.0366088 40.6311921, 17.0367543 40.6311229)",,,
431672844,,residential,,False,False,87.93299999999999,"LINESTRING (17.0363091 40.6314393, 17.0364892 40.6315629, 17.0368929 40.6312829, 17.0367543 40.6311229)",,,
121313353,Via Giacomo Matteotti,residential,,False,False,52.101,"LINESTRING (17.0367543 40.6311229, 17.0366088 40.6311921, 17.0364772 40.6312723, 17.0363091 40.6314393)",,,
431672844,,residential,,False,True,87.933,"LINESTRING (17.0367543 40.6311229, 17.0368929 40.6312829, 17.0364892 40.6315629, 17.0363091 40.6314393)",,,
121313353,Via Giacomo Matteotti,residential,,False,True,233.663,"LINESTRING (17.0367543 40.6311229, 17.0369238 40.6310757, 17.0371123 40.6310451, 17.0376579 40.6309533, 17.0379662 40.6309119, 17.0383244 40.6308704, 17.0384287 40.6308657, 17.0388523 40.6308591, 17.039304 40.6308427, 17.039484 40.6308288)",,,
121309932,Via Risorgimento,residential,,False,False,38.066,"LINESTRING (17.0355657 40.6349268, 17.0357463 40.6346131)",,,
121309932,Via Risorgimento,residential,,False,True,19.351,"LINESTRING (17.0355657 40.6349268, 17.0354749 40.6350866)",,,
130665893,,residential,,False,True,15.732,"LINESTRING (17.0355657 40.6349268, 17.035746 40.6349628)",,,
121313349,Via Salvo D'Acquisto,residential,,False,False,8.941,"LINESTRING (17.0378669 40.6336145, 17.0378192 40.6336863)",,,
121313349,Via Salvo D'Acquisto,residential,,False,True,34.847,"LINESTRING (17.0378669 40.6336145, 17.0380465 40.6333323)",,,
431669419,Via Francesco Notaristefano,residential,,False,True,18.644,"LINESTRING (17.0378669 40.6336145, 17.0376689 40.6335401)",,,
121313361,Via Alcide De Gasperi,residential,,False,True,46.413,"LINESTRING (17.0327267 40.6346271, 17.0329234 40.6342373)",,,
432992239,,residential,,False,True,26.488,"LINESTRING (17.0327267 40.6346271, 17.0324176 40.6345856)",,,
1201354428,Via Palagianello,residential,,True,False,48.519,"LINESTRING (17.0327267 40.6346271, 17.0332904 40.6347131)",,,
432992241,Via San Paolo,residential,,True,False,35.216,"LINESTRING (17.0327267 40.6346271, 17.0326475 40.6348941, 17.0326121 40.6349277)",,,
121313361,Via Alcide De Gasperi,residential,,False,False,13.223,"LINESTRING (17.0347475 40.6326574, 17.0345973 40.6326913)",,,
121313361,Via Alcide De Gasperi,residential,,False,True,37.183,"LINESTRING (17.0347475 40.6326574, 17.0351691 40.6325602)",,,
432945580,,residential,,False,True,90.168,"LINESTRING (17.0347475 40.6326574, 17.0346998 40.6324283, 17.0347866 40.6323904, 17.035006 40.6323129, 17.0353739 40.632158)",,,
130665902,Via Scudello,residential,,False,False,45.005,"LINESTRING (17.0347018 40.636146, 17.034456 40.6365052)",,,
121309932,Via Risorgimento,residential,,False,False,8.881,"LINESTRING (17.0347018 40.636146, 17.0346983 40.6360933, 17.034699 40.6360662)",,,
121309932,Via Risorgimento,residential,,False,True,28.607,"LINESTRING (17.0347018 40.636146, 17.0347296 40.6362027, 17.0347643 40.6362488, 17.0348217 40.6362937, 17.0349217 40.6363224)",,,
121313361,Via Alcide De Gasperi,residential,,False,False,7.842,"LINESTRING (17.0338441 40.6329903, 17.0337936 40.6330495)",,,
121313361,Via Alcide De Gasperi,residential,,False,True,73.15899999999999,"LINESTRING (17.0338441 40.6329903, 17.0339657 40.6328881, 17.0341134 40.6328222, 17.0344044 40.6327348, 17.0345973 40.6326913)",,,
