osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,bridge,tunnel,maxspeed,junction,access
374424406,False,Via John Fitzgerald Kennedy,residential,False,118.16500000000002,"LINESTRING (12.8404464 43.56251, 12.8405262 43.562511, 12.8405767 43.5625354, 12.8409003 43.562934, 12.8410556 43.5631116, 12.8411454 43.5631631, 12.8412408 43.5631767, 12.8413231 43.5631645, 12.8413942 43.5631116)",,,,,,,
782621725,False,Via John Fitzgerald Kennedy,secondary,True,163.70600000000002,"LINESTRING (12.8404464 43.56251, 12.8401565 43.5620856, 12.8400195 43.5619132, 12.8398439 43.5617547, 12.8392522 43.56134)",2,SP141,,,,,
782621725,False,Via John Fitzgerald Kennedy,secondary,True,47.103,"LINESTRING (12.8407078 43.5628889, 12.8404464 43.56251)",2,SP141,,,,,
955252829,False,Via John Fitzgerald Kennedy,secondary,False,27.094,"LINESTRING (12.8407078 43.5628889, 12.8408762 43.5630998)",2,SP141,,,,,
955252829,False,Via John Fitzgerald Kennedy,secondary,True,27.094,"LINESTRING (12.8408762 43.5630998, 12.8407078 43.5628889)",2,SP141,,,,,
151406765,True,Via 20 settembre,residential,False,27.36,"LINESTRING (12.8408762 43.5630998, 12.8408451 43.5631455, 12.8407171 43.5631686, 12.8405815 43.5631844)",,,,,,,
955252827,False,Via John Fitzgerald Kennedy,secondary,False,27.613,"LINESTRING (12.8408762 43.5630998, 12.8409554 43.5631739, 12.8411049 43.5632842)",2,SP141,,,,,
151406761,True,Via 20 settembre,residential,False,43.609,"LINESTRING (12.8411049 43.5632842, 12.8408834 43.5632432, 12.8405815 43.5631844)",,,,,,,
955252827,False,Via John Fitzgerald Kennedy,secondary,True,27.613,"LINESTRING (12.8411049 43.5632842, 12.8409554 43.5631739, 12.8408762 43.5630998)",2,SP141,,,,,
29154849,False,Via Guglielmo Marconi,tertiary,False,39.711,"LINESTRING (12.8323653 43.5610922, 12.8324044 43.5614482)",,,,,,,
29154849,False,Via Guglielmo Marconi,tertiary,True,338.122,"LINESTRING (12.8323653 43.5610922, 12.8323918 43.5608571, 12.8324988 43.5606708, 12.8326425 43.5605578, 12.8328798 43.5604287, 12.833216 43.5603688, 12.8352042 43.560226, 12.8359394 43.5601696)",,,,,,,
29154849,False,Via Guglielmo Marconi,tertiary,True,39.711,"LINESTRING (12.8324044 43.5614482, 12.8323653 43.5610922)",,,,,,,
29154849,False,Via Guglielmo Marconi,tertiary,False,54.297,"LINESTRING (12.8324044 43.5614482, 12.8324116 43.5617209, 12.832341 43.5619303)",,,,,,,
151406776,False,Via Ugo Foscolo,residential,True,108.65400000000001,"LINESTRING (12.8324044 43.5614482, 12.8322687 43.5614866, 12.832051 43.5615875, 12.8316062 43.5617111, 12.8314535 43.561768, 12.8312097 43.56189)",,,,,,,
29154849,False,Via Guglielmo Marconi,tertiary,False,174.07700000000003,"LINESTRING (12.832341 43.5619303, 12.8322458 43.5620742, 12.8321072 43.5622072, 12.8319068 43.5623424, 12.8316409 43.5624501, 12.831375 43.5625031, 12.8310867 43.5625101, 12.8308142 43.5624697, 12.8305582 43.5623719)",,,,,,,
29154849,False,Via Guglielmo Marconi,tertiary,True,54.297,"LINESTRING (12.832341 43.5619303, 12.8324116 43.5617209, 12.8324044 43.5614482)",,,,,,,
339574286,False,,residential,False,290.324,"LINESTRING (12.832341 43.5619303, 12.8324118 43.5619682, 12.8327813 43.5622063, 12.8337748 43.562973, 12.8341459 43.5633485, 12.8342932 43.5634288, 12.8343999 43.5634483, 12.8346149 43.5634494, 12.834734 43.5634368, 12.8350126 43.563352)",,,,,,,
29154849,False,Via Guglielmo Marconi,tertiary,False,37.377,"LINESTRING (12.8305582 43.5623719, 12.8301745 43.562183)",,,,,,,
151406776,False,Via Ugo Foscolo,residential,False,5.812,"LINESTRING (12.8305582 43.5623719, 12.8306 43.5623293)",,,,,,,
29154849,False,Via Guglielmo Marconi,tertiary,True,174.07700000000003,"LINESTRING (12.8305582 43.5623719, 12.8308142 43.5624697, 12.8310867 43.5625101, 12.831375 43.5625031, 12.8316409 43.5624501, 12.8319068 43.5623424, 12.8321072 43.5622072, 12.8322458 43.5620742, 12.832341 43.5619303)",,,,,,,
29154849,False,Via Guglielmo Marconi,tertiary,True,37.377,"LINESTRING (12.8301745 43.562183, 12.8305582 43.5623719)",,,,,,,
31983009,False,Viale Catria,residential,False,170.51999999999998,"LINESTRING (12.8301745 43.562183, 12.8302508 43.5623047, 12.8308874 43.5626943, 12.8313939 43.5630408, 12.8316862 43.5632408)",,,,,,,
151406747,False,Via Piave,residential,True,28.312,"LINESTRING (12.8350027 43.5644681, 12.8350544 43.5643932, 12.8351204 43.5643287, 12.8351851 43.5642512)",,,,,,,
374422914,False,Via San Biagio,residential,False,62.67100000000001,"LINESTRING (12.8350027 43.5644681, 12.8346789 43.5646893, 12.834663 43.5647004, 12.8346476 43.5647808, 12.834642 43.5649004, 12.8346409 43.5649247)",,,,,,,
786168593,False,,residential,True,35.205,"LINESTRING (12.8350027 43.5644681, 12.835184 43.5644407, 12.835365 43.5644326, 12.8354277 43.5644558)",,,,,,,
786168591,False,Via San Biagio,residential,True,13.607,"LINESTRING (12.8346352 43.565047, 12.8346409 43.5649247)",,,,,,,
374422916,False,Via San Biagio,residential,False,36.556,"LINESTRING (12.8346352 43.565047, 12.8344085 43.5650592, 12.8342777 43.5650788, 12.8342138 43.5650884, 12.8341868 43.5650924)",,,,,,,
786168585,False,Via San Biagio,residential,False,33.412,"LINESTRING (12.8346352 43.565047, 12.8346635 43.5651939, 12.8347486 43.565333)",,,,,,,
"[339632233, 374422918]",False,"['Via Raffaello', 'Via San Biagio']",residential,False,188.842,"LINESTRING (12.8347486 43.565333, 12.8344555 43.5654473, 12.8343629 43.5654051, 12.8341223 43.5652329, 12.8340401 43.5651741, 12.8337491 43.5649287, 12.8336558 43.5648058, 12.8336141 43.5647275, 12.8335753 43.5646547, 12.8335405 43.5644253, 12.8335357 43.5642328)",,,,,,,
786168585,False,Via San Biagio,residential,True,33.412,"LINESTRING (12.8347486 43.565333, 12.8346635 43.5651939, 12.8346352 43.565047)",,,,,,,
786168586,False,Via San Biagio,residential,False,16.177,"LINESTRING (12.8347486 43.565333, 12.8348374 43.5654182, 12.8348696 43.5654491)",,,,,,,
786168586,False,Via San Biagio,residential,True,16.177,"LINESTRING (12.8348696 43.5654491, 12.8348374 43.5654182, 12.8347486 43.565333)",,,,,,,
786168587,False,,residential,False,78.64299999999999,"LINESTRING (12.8348696 43.5654491, 12.8350253 43.5653526, 12.8351172 43.5652679, 12.8351924 43.565167, 12.8351854 43.5651095, 12.8351618 43.5650379, 12.8351409 43.5649885, 12.835081 43.5649602, 12.8349961 43.5649219, 12.8349738 43.5648977)",,,,,,,
"[475873057, 475873058, 786168588]",False,Via San Biagio,residential,False,47.269999999999996,"LINESTRING (12.8348696 43.5654491, 12.8350089 43.56552, 12.8351667 43.5655739, 12.8353833 43.5656521)",,,yes,,,,
475873058,False,Via San Biagio,residential,False,45.215,"LINESTRING (12.8353833 43.5656521, 12.8356029 43.5657568, 12.8358522 43.5658755)",,,,,,,
"[475873057, 475873058, 786168588]",False,Via San Biagio,residential,True,47.27,"LINESTRING (12.8353833 43.5656521, 12.8351667 43.5655739, 12.8350089 43.56552, 12.8348696 43.5654491)",,,yes,,,,
151406759,True,Via Giovanni Pascoli,residential,False,65.895,"LINESTRING (12.8362281 43.5660753, 12.8358286 43.5665924)",,,,,,,
475873058,False,Via San Biagio,residential,True,37.561,"LINESTRING (12.8362281 43.5660753, 12.8358522 43.5658755)",,,,,,,
"[151306302, 151406773, 151406750]",False,Corso Giacomo Matteotti,residential,True,199.633,"LINESTRING (12.8362281 43.5660753, 12.8361303 43.5658473, 12.8359658 43.5655313, 12.8358774 43.565283, 12.8358248 43.5650274, 12.8358043 43.5647231, 12.8358454 43.5643822, 12.835857 43.5643257)",,,yes,,,,
475873058,False,Via San Biagio,residential,False,95.10300000000001,"LINESTRING (12.8362281 43.5660753, 12.8364582 43.5662212, 12.836638 43.5663802, 12.8368955 43.5666103, 12.8369993 43.5667187)",,,,,,,
475873058,False,Via San Biagio,residential,True,101.665,"LINESTRING (12.8376641 43.567495, 12.8375777 43.5673936, 12.8373933 43.5671514, 12.8371873 43.566915, 12.8369993 43.5667187)",,,,,,,
374424401,False,Via Edmondo De Amicis,residential,False,70.352,"LINESTRING (12.838453 43.562495, 12.8385336 43.5624244, 12.8387375 43.5619039)",,,,,,,
"[955252832, 374424394]",False,Via 20 settembre,residential,False,183.327,"LINESTRING (12.838453 43.562495, 12.8386062 43.5626326, 12.8390428 43.5629441, 12.8391403 43.5630001, 12.8391659 43.5630119, 12.8392655 43.5630576, 12.8394228 43.5630812, 12.839584 43.5630642, 12.8398225 43.5630821, 12.8403959 43.5631568)",,,,,,,
"[955252832, 170669409, 374424395]",False,Via 20 settembre,residential,True,50.868,"LINESTRING (12.838453 43.562495, 12.8383485 43.5624287, 12.8380956 43.5623295, 12.838016 43.5622985, 12.8379762 43.5622737, 12.8379375 43.5622386)",,,yes,,,,
151406767,True,Via 20 settembre,residential,False,15.111,"LINESTRING (12.8403959 43.5631568, 12.8405712 43.5631085)",,,,,,,
"[955252832, 374424394]",False,Via 20 settembre,residential,True,183.327,"LINESTRING (12.8403959 43.5631568, 12.8398225 43.5630821, 12.839584 43.5630642, 12.8394228 43.5630812, 12.8392655 43.5630576, 12.8391659 43.5630119, 12.8391403 43.5630001, 12.8390428 43.5629441, 12.8386062 43.5626326, 12.838453 43.562495)",,,,,,,
151406758,True,Via 20 settembre,residential,False,27.208,"LINESTRING (12.8405712 43.5631085, 12.840671 43.5630794, 12.8407747 43.5630531, 12.8408762 43.5630998)",,,,,,,
955252831,True,Via 20 settembre,residential,False,26.959000000000003,"LINESTRING (12.8405712 43.5631085, 12.8406749 43.562974, 12.8407078 43.5628889)",,,,,,,
31983008,True,Corso Giacomo Matteotti,residential,False,51.791,"LINESTRING (12.835857 43.5643257, 12.8359776 43.5638682)",,,,,,,
"[151406750, 151406773, 151306302]",False,Corso Giacomo Matteotti,residential,False,199.633,"LINESTRING (12.835857 43.5643257, 12.8358454 43.5643822, 12.8358043 43.5647231, 12.8358248 43.5650274, 12.8358774 43.565283, 12.8359658 43.5655313, 12.8361303 43.5658473, 12.8362281 43.5660753)",,,yes,,,,
786168584,False,Via Piave,residential,True,25.913999999999998,"LINESTRING (12.835857 43.5643257, 12.8357996 43.5643153, 12.8355449 43.5642694)",,,,,,,
31983008,True,Corso Giacomo Matteotti,residential,False,40.603,"LINESTRING (12.8359776 43.5638682, 12.8360415 43.563506)",,,,,,,
170669399,True,Via Felice Cavallotti,residential,False,30.817,"LINESTRING (12.8359776 43.5638682, 12.8363372 43.5639626)",,,,,,,
170669401,False,Via Giovanni Battista Pergolesi,residential,True,34.81,"LINESTRING (12.8360415 43.563506, 12.8356506 43.5633727)",,,,,,,
31983008,True,Corso Giacomo Matteotti,residential,False,37.566,"LINESTRING (12.8360415 43.563506, 12.8361115 43.5632447, 12.8361284 43.5631741)",,,,,,,
31983008,True,Corso Giacomo Matteotti,residential,False,41.529,"LINESTRING (12.8362385 43.562705, 12.8363154 43.5623357)",,,,,,,
170397605,False,Via Silvio Pellico,residential,False,32.851,"LINESTRING (12.8362385 43.562705, 12.8366351 43.5627735)",,,,,,,
170669407,True,Via Trento,residential,False,29.719,"LINESTRING (12.8362385 43.562705, 12.8358777 43.5626495)",,,,,,,
31983008,True,Corso Giacomo Matteotti,residential,False,41.427,"LINESTRING (12.8363154 43.5623357, 12.8363938 43.5619675)",,,,,,,
170397599,True,Via Cavour,residential,False,32.95,"LINESTRING (12.8363154 43.5623357, 12.8367229 43.5623605)",,,,,,,
170669402,False,Via Mazzini,residential,True,53.666000000000004,"LINESTRING (12.8363154 43.5623357, 12.8360457 43.562322, 12.8359434 43.5623217, 12.8357714 43.5623304, 12.8356538 43.5623509)",,,,,,,
"[796544009, 796544010, 31983004]",True,Via Goffredo Mameli,residential,False,26.577,"LINESTRING (12.8363938 43.5619675, 12.8364275 43.5619694, 12.8365136 43.5619744, 12.8367229 43.5619833)",,,,building_passage,,,
163500352,False,Corso Giacomo Matteotti,residential,False,21.649,"LINESTRING (12.8363938 43.5619675, 12.8364 43.5618785, 12.8363958 43.5618012, 12.8363909 43.5617732)",,,,,,,
163500360,False,Via Don Minzoni,residential,True,14.389,"LINESTRING (12.8363036 43.5616212, 12.8363744 43.56174)",,,,,,,
163500360,False,Via Don Minzoni,residential,False,53.501999999999995,"LINESTRING (12.8363036 43.5616212, 12.8361682 43.5613688, 12.8361002 43.5611643)",,,,,,,
171149509,False,Via Badalucchi,residential,True,83.112,"LINESTRING (12.8363036 43.5616212, 12.8364953 43.5615783, 12.836733 43.5615216, 12.8372769 43.5613744)",,,,,,,
374424399,False,Via Don Minzoni,residential,True,12.829999999999998,"LINESTRING (12.8363036 43.5616212, 12.8361955 43.5616318, 12.8361462 43.5616384)",,,,,,,
163500360,False,Via Don Minzoni,residential,True,17.316,"LINESTRING (12.8359847 43.5608167, 12.836035 43.5609681)",,,,,,,
374424400,False,Via Don Minzoni,residential,False,35.213,"LINESTRING (12.8359847 43.5608167, 12.8355538 43.5608695)",,,,,,,
163500360,False,Via Don Minzoni,residential,False,72.25699999999999,"LINESTRING (12.8359847 43.5608167, 12.8359474 43.5606527, 12.8359294 43.5604211, 12.8359287 43.5604125, 12.8359394 43.5601696)",,,,,,,
163500361,False,Via Goffredo Mameli,residential,False,32.15,"LINESTRING (12.8367229 43.5619833, 12.8371216 43.5619947)",,,,,,,
31983011,True,Via Giannini,residential,False,42.047,"LINESTRING (12.8367229 43.5619833, 12.8367389 43.562088, 12.8367358 43.5622002, 12.8367229 43.5623605)",,,,,,,
170397605,False,Via Silvio Pellico,residential,True,32.851,"LINESTRING (12.8366351 43.5627735, 12.8362385 43.562705)",,,,,,,
31983011,True,Via Giannini,residential,False,49.286,"LINESTRING (12.8366351 43.5627735, 12.8365096 43.5631854, 12.8365045 43.5632065)",,,,,,,
170153859,True,Via Girolamo Graziani,residential,False,39.764,"LINESTRING (12.8365045 43.5632065, 12.8369695 43.5633263)",,,,,,,
31983011,True,Via Giannini,residential,False,43.897999999999996,"LINESTRING (12.8365045 43.5632065, 12.8364784 43.5633288, 12.8364217 43.5635967)",,,,,,,
540041918,False,Piazza Ginevri,residential,False,32.08,"LINESTRING (12.8365045 43.5632065, 12.8363986 43.5632374, 12.8361284 43.5631741)",,,,,,,
374422912,False,Via Piave,residential,True,29.06,"LINESTRING (12.8355449 43.5642694, 12.8351851 43.5642512)",,,,,,,
475598207,False,,living_street,False,52.67,"LINESTRING (12.8355449 43.5642694, 12.8356052 43.5639774, 12.8355789 43.5638)",,,,,,,
786168584,False,Via Piave,residential,False,25.913999999999998,"LINESTRING (12.8355449 43.5642694, 12.8357996 43.5643153, 12.835857 43.5643257)",,,,,,,
374422912,False,Via Piave,residential,False,29.06,"LINESTRING (12.8351851 43.5642512, 12.8355449 43.5642694)",,,,,,,
151406747,False,Via Piave,residential,False,28.311999999999998,"LINESTRING (12.8351851 43.5642512, 12.8351204 43.5643287, 12.8350544 43.5643932, 12.8350027 43.5644681)",,,,,,,
475597494,False,,living_street,False,52.754000000000005,"LINESTRING (12.8351851 43.5642512, 12.8351749 43.5641224, 12.8351537 43.5639212, 12.8351383 43.563778)",,,,,,,
786168597,False,Piazza Garibaldi,residential,True,52.544,"LINESTRING (12.8351851 43.5642512, 12.8350328 43.5642348, 12.8348656 43.5642168, 12.8345369 43.5642288)",,,,,,,
31983176,False,Via Giuseppe Di Vittorio,unclassified,False,100.676,"LINESTRING (12.832391 43.5667421, 12.8319598 43.5669895, 12.831624 43.5671473, 12.8313832 43.5672761)",,,,,,,
151279311,False,Via Giuseppe Di Vittorio,unclassified,True,121.236,"LINESTRING (12.832391 43.5667421, 12.8316389 43.5662829, 12.831533 43.5661976, 12.8314401 43.5660716, 12.8313275 43.5659835)",,,,,,,
151306294,False,Via Giuseppe Di Vittorio,residential,False,136.60399999999998,"LINESTRING (12.832391 43.5667421, 12.8332109 43.5671176, 12.8334533 43.5671973, 12.833655 43.5672312, 12.8337778 43.5672338, 12.8339065 43.5672237)",,,,,50,,
31983176,False,Via Giuseppe Di Vittorio,unclassified,True,100.67599999999999,"LINESTRING (12.8313832 43.5672761, 12.831624 43.5671473, 12.8319598 43.5669895, 12.832391 43.5667421)",,,,,,,
151279302,True,Via Giuseppe Di Vittorio,unclassified,False,46.531,"LINESTRING (12.8313832 43.5672761, 12.831256 43.5673989, 12.8311616 43.5675065, 12.8310751 43.5676288)",,,,,,,
635436695,False,Strada Statale 424 della Valcesano,secondary,False,26.239,"LINESTRING (12.8311371 43.566049, 12.8309197 43.5658733)",2,SS424,,,,,
31983177,False,Via Giuseppe Di Vittorio,unclassified,True,20.208,"LINESTRING (12.8311371 43.566049, 12.8311606 43.5660059, 12.8312059 43.5659753, 12.8312676 43.5659699, 12.8313275 43.5659835)",,,,,,,
"[151279272, 170027317, 635436695]",False,Strada Statale 424 della Valcesano,secondary,True,239.731,"LINESTRING (12.8311371 43.566049, 12.832039 43.566765, 12.8323484 43.5670116, 12.8331315 43.5676489)",2,SS424,yes,,,,
31983177,False,Via Giuseppe Di Vittorio,unclassified,False,20.208,"LINESTRING (12.8313275 43.5659835, 12.8312676 43.5659699, 12.8312059 43.5659753, 12.8311606 43.5660059, 12.8311371 43.566049)",,,,,,,
151279311,False,Via Giuseppe Di Vittorio,unclassified,False,121.236,"LINESTRING (12.8313275 43.5659835, 12.8314401 43.5660716, 12.831533 43.5661976, 12.8316389 43.5662829, 12.832391 43.5667421)",,,,,,,
635436695,False,Strada Statale 424 della Valcesano,secondary,True,26.239,"LINESTRING (12.8309197 43.5658733, 12.8311371 43.566049)",2,SS424,,,,,
635436691,False,Strada Statale 424 della Valcesano,secondary,False,92.32499999999999,"LINESTRING (12.8309197 43.5658733, 12.8307564 43.5657412, 12.8304819 43.5655193, 12.8301549 43.565255)",2,SS424,,,,,
151279285,True,Via Giuseppe Di Vittorio,unclassified,False,31.513,"LINESTRING (12.8308749 43.5674691, 12.8309222 43.5674599, 12.830971 43.5674617, 12.8310167 43.5674743, 12.8310548 43.5674965, 12.8310816 43.5675261, 12.8310945 43.5675602, 12.8310923 43.5675956, 12.8310751 43.5676288)",,,,,,roundabout,
151279309,True,Via Giuseppe Di Vittorio,unclassified,False,46.262,"LINESTRING (12.8308749 43.5674691, 12.8310388 43.567402, 12.8312002 43.567348, 12.8313832 43.5672761)",,,,,,,
151279316,True,Via Giuseppe Di Vittorio,unclassified,False,225.391,"LINESTRING (12.8308749 43.5674691, 12.8315758 43.5669883, 12.831663 43.5668928, 12.8317033 43.566775, 12.8316898 43.566647, 12.8316068 43.5665143, 12.8310604 43.5660772, 12.8309197 43.5658733)",,,,,,,
151279285,True,Via Giuseppe Di Vittorio,unclassified,False,8.177,"LINESTRING (12.8308013 43.5675183, 12.8308325 43.5674893, 12.8308749 43.5674691)",,,,,,roundabout,
151279285,True,Via Giuseppe Di Vittorio,unclassified,False,7.775,"LINESTRING (12.8310751 43.5676288, 12.8310452 43.5676562, 12.8310051 43.5676757)",,,,,,roundabout,
151279285,True,Via Giuseppe Di Vittorio,unclassified,False,31.552,"LINESTRING (12.8310051 43.5676757, 12.830958 43.5676855, 12.8309091 43.5676843, 12.8308631 43.5676723, 12.8308244 43.5676505, 12.8307969 43.5676212, 12.8307832 43.5675871, 12.8307847 43.5675517, 12.8308013 43.5675183)",,,,,,roundabout,
170027328,False,Via Giosuè Carducci,residential,True,48.793,"LINESTRING (12.8349452 43.5661158, 12.8345694 43.5664599)",,,,,,,
170027326,True,Via Giosuè Carducci,residential,False,62.486000000000004,"LINESTRING (12.8349452 43.5661158, 12.835241 43.5658035, 12.8353833 43.5656521)",,,,,,,
474821008,False,,unclassified,False,69.11699999999999,"LINESTRING (12.8349452 43.5661158, 12.8349086 43.5660861, 12.8348371 43.566031, 12.8346682 43.5659058, 12.8345851 43.5658811, 12.8344487 43.5658626, 12.8343145 43.5658595, 12.8342207 43.5658548)",,,,,,,
151306305,True,Via Grazia Deledda,residential,False,96.847,"LINESTRING (12.8345694 43.5664599, 12.8355463 43.5669674)",,,,,,,
170027328,False,Via Giosuè Carducci,residential,False,48.793,"LINESTRING (12.8345694 43.5664599, 12.8349452 43.5661158)",,,,,,,
170027328,False,Via Giosuè Carducci,residential,True,50.003,"LINESTRING (12.8345694 43.5664599, 12.8342313 43.566837)",,,,,,,
151306297,True,Via Alessandro Manzoni,residential,False,88.738,"LINESTRING (12.8358286 43.5665924, 12.8349452 43.5661158)",,,,,,,
170027330,False,Via Giovanni Pascoli,residential,False,47.498,"LINESTRING (12.8358286 43.5665924, 12.8355463 43.5669674)",,,,,,,
170027318,True,Via Alessandro Manzoni,residential,False,136.09,"LINESTRING (12.8358286 43.5665924, 12.836733 43.5670783, 12.8369993 43.5667187)",,,,,,,
151306295,False,Via Salvatore Quasimodo,residential,False,24.525,"LINESTRING (12.8342313 43.566837, 12.8344784 43.5669658)",,,,,,,
170027328,False,Via Giosuè Carducci,residential,False,50.003,"LINESTRING (12.8342313 43.566837, 12.8345694 43.5664599)",,,,,,,
170027328,False,Via Giosuè Carducci,residential,True,50.751999999999995,"LINESTRING (12.8342313 43.566837, 12.8340139 43.5671439, 12.8339065 43.5672237)",,,,,,,
170027330,False,Via Giovanni Pascoli,residential,True,47.498,"LINESTRING (12.8355463 43.5669674, 12.8358286 43.5665924)",,,,,,,
170027330,False,Via Giovanni Pascoli,residential,False,51.05200000000001,"LINESTRING (12.8355463 43.5669674, 12.8353869 43.5671677, 12.8352903 43.5672946, 12.8352374 43.5673682)",,,,,,,
151306295,False,Via Salvatore Quasimodo,residential,True,24.525,"LINESTRING (12.8344784 43.5669658, 12.8342313 43.566837)",,,,,,,
151306295,False,Via Salvatore Quasimodo,residential,False,51.629,"LINESTRING (12.8344784 43.5669658, 12.8346136 43.567038, 12.8348778 43.5671791, 12.8349942 43.5672413)",,,,,,,
151306294,False,Via Giuseppe Di Vittorio,residential,True,136.60399999999998,"LINESTRING (12.8339065 43.5672237, 12.8337778 43.5672338, 12.833655 43.5672312, 12.8334533 43.5671973, 12.8332109 43.5671176, 12.832391 43.5667421)",,,,,50,,
170027328,False,Via Giosuè Carducci,residential,False,50.751999999999995,"LINESTRING (12.8339065 43.5672237, 12.8340139 43.5671439, 12.8342313 43.566837)",,,,,,,
151306295,False,Via Salvatore Quasimodo,residential,False,24.146,"LINESTRING (12.8349942 43.5672413, 12.8352374 43.5673682)",,,,,,,
151306295,False,Via Salvatore Quasimodo,residential,True,51.629000000000005,"LINESTRING (12.8349942 43.5672413, 12.8348778 43.5671791, 12.8346136 43.567038, 12.8344784 43.5669658)",,,,,,,
151306295,False,Via Salvatore Quasimodo,residential,True,24.146,"LINESTRING (12.8352374 43.5673682, 12.8349942 43.5672413)",,,,,,,
170027330,False,Via Giovanni Pascoli,residential,True,51.052,"LINESTRING (12.8352374 43.5673682, 12.8352903 43.5672946, 12.8353869 43.5671677, 12.8355463 43.5669674)",,,,,,,
151406776,False,Via Ugo Foscolo,residential,False,108.654,"LINESTRING (12.8312097 43.56189, 12.8314535 43.561768, 12.8316062 43.5617111, 12.832051 43.5615875, 12.8322687 43.5614866, 12.8324044 43.5614482)",,,,,,,
151406776,False,Via Ugo Foscolo,residential,True,69.286,"LINESTRING (12.8312097 43.56189, 12.8308889 43.5621149, 12.8306 43.5623293)",,,,,,,
955252830,True,Via 20 settembre,residential,False,15.266,"LINESTRING (12.8405815 43.5631844, 12.8403959 43.5631568)",,,,,,,
"[31983009, 170281707]",False,"['Via Raffaello', 'Viale Catria']",residential,False,67.663,"LINESTRING (12.8327722 43.5639837, 12.8329708 43.5640713, 12.8335357 43.5642328)",,,,,,,
31983009,False,Viale Catria,residential,True,120.33500000000001,"LINESTRING (12.8327722 43.5639837, 12.8322522 43.563628, 12.8316862 43.5632408)",,,,,,,
481820786,False,,residential,False,44.601,"LINESTRING (12.8327722 43.5639837, 12.8325453 43.5639827, 12.8323163 43.5639584, 12.8322211 43.5639584)",,,,,,,
170281707,False,Via Raffaello,residential,False,60.096999999999994,"LINESTRING (12.8335357 43.5642328, 12.833653 43.5642437, 12.8337277 43.5642507, 12.8339394 43.5642586, 12.834278 43.564234)",,,,,,,
"[31983009, 170281707]",False,"['Via Raffaello', 'Viale Catria']",residential,True,67.663,"LINESTRING (12.8335357 43.5642328, 12.8329708 43.5640713, 12.8327722 43.5639837)",,,,,,,
