osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,junction
1158626761,SP357R,Via Antonio Gramsci,secondary,False,True,11.876,"LINESTRING (10.1788637 44.8077308, 10.1788173 44.8076292)",,,,
93741241,,Via Aurelio Saffi,residential,False,False,97.38199999999999,"LINESTRING (10.1788637 44.8077308, 10.1790442 44.8077172, 10.1794424 44.8076873, 10.1797905 44.8076904, 10.1800948 44.8076931)",,,,
1158626761,SP357R,Via Antonio Gramsci,secondary,False,False,87.81,"LINESTRING (10.1788637 44.8077308, 10.1788328 44.8080916, 10.1788328 44.8082533, 10.1788389 44.8085198)",,,,
1158626761,SP357R,Via Antonio Gramsci,secondary,False,False,21.635,"LINESTRING (10.1788389 44.8085198, 10.1789464 44.8086988)",,,,
163832169,,Via primo Maggio,residential,True,False,32.291,"LINESTRING (10.1788389 44.8085198, 10.1787994 44.8085253, 10.1787235 44.8085358, 10.1785027 44.8085676, 10.1784376 44.808577)",,,,
1158626761,SP357R,Via Antonio Gramsci,secondary,False,True,87.81,"LINESTRING (10.1788389 44.8085198, 10.1788328 44.8082533, 10.1788328 44.8080916, 10.1788637 44.8077308)",,,,
1158626761,SP357R,Via Antonio Gramsci,secondary,False,False,4.254,"LINESTRING (10.1789464 44.8086988, 10.17897 44.8087332)",,,,
1158626761,SP357R,Via Antonio Gramsci,secondary,False,True,21.635,"LINESTRING (10.1789464 44.8086988, 10.1788389 44.8085198)",,,,
"[974991100, 974991101]",,"['Via Vittorio Veneto', 'Piazza della Repubblica']",residential,True,False,75.116,"LINESTRING (10.1789464 44.8086988, 10.1791367 44.8086359, 10.1794666 44.8085952, 10.179531 44.8087108, 10.1796163 44.808864)",,,,
36874220,SP357R,Via Giacomo Matteotti,secondary,False,True,35.497,"LINESTRING (10.1791519 44.8090246, 10.1791366 44.8089883, 10.1791138 44.808955, 10.1790814 44.8088952, 10.17897 44.8087332)",2,,,
182728414,SP357R,Via Giacomo Matteotti,secondary,True,False,17.946,"LINESTRING (10.1791519 44.8090246, 10.1791751 44.8091095, 10.1791698 44.8091362, 10.1791645 44.8091633, 10.1791556 44.8091829)",,,,
162395833,SP357R,Via Giacomo Matteotti,secondary,False,False,35.122,"LINESTRING (10.1790359 44.8095605, 10.1790859 44.8097049, 10.1790926 44.809872)",2,30,,
162395840,SP357R,Via Giacomo Matteotti,secondary,True,False,23.485999999999997,"LINESTRING (10.1790359 44.8095605, 10.1789546 44.809455, 10.17888 44.809381)",,30,,
87555893,,Via John Fitzgerald Kennedy,residential,False,False,103.116,"LINESTRING (10.1730796 44.8071651, 10.1726937 44.8062791)",,,,
259014591,,Via Filippo Turati,tertiary,False,True,86.109,"LINESTRING (10.1730796 44.8071651, 10.1721219 44.8075366)",,30,,
"[259014592, 259014591]",,"['Via Filippo Turati', 'Viale delle Rimembranze']",tertiary,False,False,203.683,"LINESTRING (10.1730796 44.8071651, 10.1744961 44.8069458, 10.1746237 44.8069261, 10.1756021 44.8067747)",,30,,
87555895,,Via Gioacchino Rossini,residential,False,False,77.423,"LINESTRING (10.1756021 44.8067747, 10.1758741 44.8074437)",,50,,
334486251,,Viale delle Rimembranze,tertiary,False,False,213.074,"LINESTRING (10.1756021 44.8067747, 10.1782348 44.806347)",,,,
"[259014592, 259014591]",,"['Via Filippo Turati', 'Viale delle Rimembranze']",tertiary,False,True,203.683,"LINESTRING (10.1756021 44.8067747, 10.1746237 44.8069261, 10.1744961 44.8069458, 10.1730796 44.8071651)",,30,,
334486251,,Viale delle Rimembranze,tertiary,False,True,213.074,"LINESTRING (10.1782348 44.806347, 10.1756021 44.8067747)",,,,
41973669,SP357R,Via Giovanni Don Minzoni,secondary,False,False,100.029,"LINESTRING (10.1782348 44.806347, 10.1785762 44.8070607, 10.1786369 44.8072001)",,,,
169999348,,Via Felice Cavallotti,residential,False,False,30.639,"LINESTRING (10.1811742 44.808538, 10.1807873 44.808562)",,,,
169999348,,Via Felice Cavallotti,residential,False,True,28.363,"LINESTRING (10.1811742 44.808538, 10.1815317 44.8085109)",,,,
974991103,,Piazza Giuseppe Garibaldi,residential,False,True,40.769,"LINESTRING (10.1801105 44.80855, 10.1799379 44.8085501, 10.1798987 44.8083075)",,,,
"[974991106, 489418420]",,"['Piazza Giuseppe Garibaldi', 'Via Reduci']",residential,True,False,53.413,"LINESTRING (10.1801105 44.80855, 10.1802168 44.8085499, 10.1805041 44.8085571, 10.1807873 44.808562)",,,,
87555864,,Via Venticinque Aprile,residential,False,True,56.517,"LINESTRING (10.1761074 44.8080177, 10.1754149 44.8081479)",,,,
87555895,,Via Gioacchino Rossini,residential,False,True,66.427,"LINESTRING (10.1761074 44.8080177, 10.1758741 44.8074437)",,50,,
162395895,,Via Pietro Mascagni,residential,False,False,132.44400000000002,"LINESTRING (10.1761074 44.8080177, 10.1763458 44.8087146, 10.1756969 44.8088273)",,50,,
165492696,,Via Pio Calestani,residential,False,True,92.12899999999999,"LINESTRING (10.175917 44.8096384, 10.1758285 44.8091442, 10.1756969 44.8088273)",,50,,
182728380,,Via Biagio Pelacani,tertiary,False,True,163.721,"LINESTRING (10.175917 44.8096384, 10.1766467 44.8095943, 10.1768454 44.8095823, 10.1768806 44.8095756, 10.1773183 44.8094925, 10.1779501 44.8093725)",2,50,,
334486246,,Via Biagio Pelacani,tertiary,False,False,79.815,"LINESTRING (10.175917 44.8096384, 10.1753485 44.8096727, 10.1750205 44.8097042, 10.1749106 44.8097101)",2,,,
87555882,,Via torrente Recchio,residential,False,False,136.196,"LINESTRING (10.1721219 44.8075366, 10.1729501 44.8086113)",2,30,,
162395912,,Via al Cantone,tertiary,False,True,56.691,"LINESTRING (10.1721219 44.8075366, 10.1714942 44.8077848)",,,,
259014591,,Via Filippo Turati,tertiary,False,False,86.109,"LINESTRING (10.1721219 44.8075366, 10.1730796 44.8071651)",,30,,
87555893,,Via John Fitzgerald Kennedy,residential,False,True,50.754,"LINESTRING (10.1724811 44.8058483, 10.1726937 44.8062791)",,,,
