osmid,name,highway,oneway,reversed,length,junction,geometry,lanes,maxspeed,access
136263413,Via Venti Settembre,residential,False,False,45.071,,"LINESTRING (8.6966271 45.482705, 8.6967054 45.4823034)",,,
"[27836938, 665149530]",Piazza San Giuseppe,tertiary,True,False,16.602,roundabout,"LINESTRING (8.6976817 45.4796871, 8.6977297 45.4796764, 8.6977801 45.479676, 8.6978136 45.4796817, 8.6978447 45.4796921, 8.6978604 45.4797009, 8.6978785 45.479711)",,,
963735244,Piazza San Giuseppe,tertiary,True,False,13.552,roundabout,"LINESTRING (8.697724 45.4799103, 8.6976791 45.4798993, 8.6976403 45.47988, 8.697615 45.4798589, 8.6975974 45.4798342)",,,
242066052,Via Ticino,tertiary,False,False,36.191,,"LINESTRING (8.6979398 45.480086, 8.6982575 45.4803233)",,,
242066054,Via Ticino,tertiary,True,False,26.087,,"LINESTRING (8.6979398 45.480086, 8.6978688 45.4800512, 8.6978278 45.4800149, 8.6977594 45.4799509, 8.697724 45.4799103)",,,
59452910,Viale Dante Alighieri,tertiary,False,False,18.277,,"LINESTRING (8.6919232 45.4754907, 8.6920459 45.4755408, 8.6921376 45.4755489)",,,
251367336,Via Novara,tertiary,False,True,32.124,,"LINESTRING (8.6919232 45.4754907, 8.6918523 45.47543, 8.6917284 45.4753099, 8.6916764 45.4752595)",2,40,
133042480,Viale Dante Alighieri,tertiary,True,False,215.702,,"LINESTRING (8.695959 45.4758799, 8.695883 45.4758732, 8.6954425 45.4758207, 8.6952768 45.475801, 8.6932194 45.4756121)",,,
665416114,Piazza San Giuseppe,tertiary,True,False,3.48,roundabout,"LINESTRING (8.6979228 45.4798171, 8.6979083 45.4798467)",,,
27836938,Piazza San Giuseppe,tertiary,True,False,12.613,roundabout,"LINESTRING (8.6975893 45.4797753, 8.6975988 45.4797506, 8.6976157 45.4797278, 8.6976449 45.4797044, 8.6976817 45.4796871)",,,
27841219,Piazza San Giuseppe,residential,True,False,37.611,,"LINESTRING (8.6975893 45.4797753, 8.6974242 45.4796786, 8.6973507 45.47965, 8.6972742 45.4796138, 8.6972162 45.4795647)",,,
59457621,Piazza San Giuseppe,residential,False,False,8.046,,"LINESTRING (8.6972162 45.4795647, 8.6972884 45.479513)",,,
