osmid,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,tunnel
223337936,unclassified,,False,False,113.655,"LINESTRING (13.6765311 42.7725895, 13.6766459 42.772555, 13.6767447 42.7724325, 13.6770426 42.7719435, 13.6771277 42.7716983)",,Via San Francesco d'Assisi,,
23735350,secondary,roundabout,True,False,3.178,"LINESTRING (13.6762825 42.7726958, 13.6763213 42.7726934)",,,,
23735350,secondary,roundabout,True,False,3.759,"LINESTRING (13.6764755 42.772748, 13.6764861 42.7727809)",,,,
23735350,secondary,roundabout,True,False,19.484,"LINESTRING (13.6761049 42.772809, 13.6762103 42.7727231, 13.6762825 42.7726958)",,,,
161518751,unclassified,,True,False,29.177,"LINESTRING (13.6761049 42.772809, 13.676057 42.7727547, 13.6760178 42.7725591)",,,50,
23735350,secondary,roundabout,True,False,15.535,"LINESTRING (13.6760314 42.7729689, 13.6760367 42.7729268, 13.6760489 42.7728816, 13.6760774 42.7728347)",,,,
161518744,secondary,,True,False,23.502,"LINESTRING (13.6760314 42.7729689, 13.6759982 42.7729621, 13.6759806 42.7729512, 13.675919 42.7729278, 13.6757667 42.7728893)",SP14,Strada Provinciale 14 di Santa Reparata,,
23735350,secondary,roundabout,True,False,6.374,"LINESTRING (13.6761064 42.7730344, 13.6760771 42.7730197, 13.6760481 42.7729968)",,,,
161518745,residential,,True,False,23.391,"LINESTRING (13.6761064 42.7730344, 13.6760466 42.7730896, 13.6759041 42.7731824)",,Via Sandro Pertini,,
223337930,residential,,False,False,22.21,"LINESTRING (13.676286 42.7708413, 13.6763735 42.7708192, 13.6765006 42.7708016, 13.67655 42.7708082)",,,,
325049598,residential,,False,False,266.196,"LINESTRING (13.676286 42.7708413, 13.6765489 42.7705457, 13.6766791 42.7704159, 13.6769416 42.7702182, 13.6769872 42.7701668, 13.6770935 42.7700115, 13.6771809 42.7697671, 13.6772295 42.7696275, 13.6773298 42.7694346, 13.677412 42.7693131, 13.6774507 42.7692695, 13.6779169 42.7690174, 13.6781242 42.7690073)",,,,
325049598,residential,,False,True,198.527,"LINESTRING (13.676286 42.7708413, 13.6761385 42.7708784, 13.6760328 42.7708724, 13.6758094 42.7708218, 13.6752676 42.7706991, 13.6752078 42.7706855, 13.6742386 42.7705242, 13.6739374 42.7704616)",,,,
223337936,unclassified,,False,False,140.923,"LINESTRING (13.6771277 42.7716983, 13.6771833 42.7715775, 13.6773051 42.7712086, 13.6773269 42.7711453, 13.6774013 42.7709293, 13.6774712 42.770719, 13.6775171 42.7705813, 13.6775539 42.7704706)",,Via San Francesco d'Assisi,,
223337936,unclassified,,False,True,113.655,"LINESTRING (13.6771277 42.7716983, 13.6770426 42.7719435, 13.6767447 42.7724325, 13.6766459 42.772555, 13.6765311 42.7725895)",,Via San Francesco d'Assisi,,
325049598,residential,,False,False,198.527,"LINESTRING (13.6739374 42.7704616, 13.6742386 42.7705242, 13.6752078 42.7706855, 13.6752676 42.7706991, 13.6758094 42.7708218, 13.6760328 42.7708724, 13.6761385 42.7708784, 13.676286 42.7708413)",,,,
223337936,unclassified,,False,True,150.517,"LINESTRING (13.6782665 42.7692513, 13.6781594 42.7693413, 13.6780849 42.769431, 13.6779473 42.7696086, 13.6777827 42.7698211, 13.6775789 42.7701853, 13.6775547 42.7703094, 13.6775539 42.7704706)",,Via San Francesco d'Assisi,,
223337938,residential,,False,True,289.916,"LINESTRING (13.6782665 42.7692513, 13.6785391 42.7692402, 13.6787661 42.7692393, 13.6788298 42.7692391, 13.6792598 42.7692374, 13.6792211 42.7693455, 13.6792106 42.7693749, 13.6790463 42.7695392, 13.6790136 42.7695719, 13.678819 42.7697666, 13.6786123 42.7699732, 13.6785101 42.7701422, 13.6785175 42.7703132, 13.678208 42.7703396, 13.6781434 42.7703489, 13.6778945 42.7703845, 13.6776701 42.7704412)",,,,
61570186,secondary,,False,False,243.56400000000002,"LINESTRING (13.67655 42.7708082, 13.6768803 42.7704287, 13.6769397 42.7703674, 13.6770493 42.7702542, 13.677424 42.7694987, 13.6776334 42.7692727, 13.6779324 42.7690919, 13.6781242 42.7690073)",SP8,Strada Provinciale 8 del Salinello,,
61570186,secondary,,False,True,189.42100000000002,"LINESTRING (13.67655 42.7708082, 13.6763575 42.7709974, 13.6763155 42.7711403, 13.6763056 42.7712861, 13.6764309 42.7715882, 13.6765181 42.7718136, 13.6765433 42.7719863, 13.6765266 42.7722426, 13.6765116 42.7724371)",SP8,Strada Provinciale 8 del Salinello,,
223337930,residential,,False,True,22.21,"LINESTRING (13.67655 42.7708082, 13.6765006 42.7708016, 13.6763735 42.7708192, 13.676286 42.7708413)",,,,
61570186,secondary,,False,True,243.56400000000002,"LINESTRING (13.6781242 42.7690073, 13.6779324 42.7690919, 13.6776334 42.7692727, 13.677424 42.7694987, 13.6770493 42.7702542, 13.6769397 42.7703674, 13.6768803 42.7704287, 13.67655 42.7708082)",SP8,Strada Provinciale 8 del Salinello,,
325049598,residential,,False,True,266.196,"LINESTRING (13.6781242 42.7690073, 13.6779169 42.7690174, 13.6774507 42.7692695, 13.677412 42.7693131, 13.6773298 42.7694346, 13.6772295 42.7696275, 13.6771809 42.7697671, 13.6770935 42.7700115, 13.6769872 42.7701668, 13.6769416 42.7702182, 13.6766791 42.7704159, 13.6765489 42.7705457, 13.676286 42.7708413)",,,,
460409812,residential,,True,False,19.394,"LINESTRING (13.6691143 42.7736429, 13.6691792 42.7735845, 13.6692748 42.7735146)",,Largo Vinciguerra,,
829973968,residential,roundabout,True,False,8.48,"LINESTRING (13.6691143 42.7736429, 13.6691561 42.7736392, 13.6691959 42.7736489, 13.6692124 42.773657)",,,,
460409809,residential,,True,False,20.665,"LINESTRING (13.6692273 42.7736693, 13.669319 42.7736646, 13.6694712 42.7736255)",,Via Sandro Pertini,,
829973968,residential,roundabout,True,False,10.285,"LINESTRING (13.6692273 42.7736693, 13.6692451 42.7736972, 13.6692464 42.773728, 13.6692309 42.7737567)",,,,
829973968,residential,roundabout,True,False,14.413,"LINESTRING (13.6690213 42.7737428, 13.6690202 42.7737216, 13.6690276 42.773701, 13.6690481 42.7736794, 13.6691143 42.7736429)",,,,
829973968,residential,roundabout,True,False,12.524,"LINESTRING (13.6692309 42.7737567, 13.6691791 42.7737874, 13.6691538 42.7737977, 13.6691255 42.7738022, 13.6690966 42.7738005)",,,,
460409810,unclassified,,True,False,23.319,"LINESTRING (13.6690966 42.7738005, 13.6690345 42.7738239, 13.6688373 42.7738884)",,Viale della Battaglia di Bosco Martese,,
829973968,residential,roundabout,True,False,9.372,"LINESTRING (13.6690966 42.7738005, 13.6690699 42.7737929, 13.6690472 42.7737799, 13.6690306 42.7737628, 13.6690213 42.7737428)",,,,
460409811,unclassified,,True,False,22.111,"LINESTRING (13.6688373 42.7738884, 13.6689871 42.7737758, 13.6690213 42.7737428)",,Viale della Battaglia di Bosco Martese,,
460418204,residential,,False,True,93.417,"LINESTRING (13.6663737 42.7718976, 13.6664904 42.7719557, 13.6672762 42.7720931, 13.6674613 42.7721397)",,Largo Rosati,,
460418204,residential,,False,False,11.286,"LINESTRING (13.6675798 42.772192, 13.6674613 42.7721397)",,Largo Rosati,,
224378399,residential,,True,False,130.809,"LINESTRING (13.6690954 42.7724683, 13.6689604 42.7724411, 13.6684571 42.7723763, 13.6682733 42.7723684, 13.6676426 42.7722684, 13.6676104 42.7722384, 13.6675798 42.772192)",,Corso Giuseppe Mazzini,,
"[847879953, 460418202, 161518748, 460418205]",residential,,False,"[False, True]",160.548,"LINESTRING (13.6690954 42.7724683, 13.6693292 42.772556, 13.669452 42.772602, 13.6696235 42.7727317, 13.6696273 42.772745, 13.6696205 42.7727661, 13.6696225 42.7727922, 13.6696807 42.7728604, 13.6697373 42.7729239, 13.6697846 42.7729835, 13.6698071 42.7730211, 13.66979 42.7730985, 13.6697244 42.7731654, 13.6693772 42.7734345, 13.669349 42.7734563, 13.6692748 42.7735146)",,"['Piazza Filippi Pepe', 'Largo Vinciguerra']",,building_passage
481234841,unclassified,,False,True,92.586,"LINESTRING (13.6684588 42.7721125, 13.6688259 42.7721707, 13.6695675 42.7722884)",,Via Ponte di Vigna,,
61650540,unclassified,,False,False,162.439,"LINESTRING (13.6695675 42.7722884, 13.6697704 42.7723674, 13.6701834 42.7726018, 13.6704217 42.7728222, 13.6704696 42.7729627, 13.6704633 42.7730357, 13.6704558 42.7730548, 13.6704532 42.773096, 13.6704084 42.773201, 13.6704003 42.7732201, 13.6702752 42.7734184)",,Via Ferdinando II di Borbone,,
481234841,unclassified,,False,False,92.586,"LINESTRING (13.6695675 42.7722884, 13.6688259 42.7721707, 13.6684588 42.7721125)",,Via Ponte di Vigna,,
460418204,residential,,False,True,11.286,"LINESTRING (13.6674613 42.7721397, 13.6675798 42.772192)",,Largo Rosati,,
460418204,residential,,False,False,93.417,"LINESTRING (13.6674613 42.7721397, 13.6672762 42.7720931, 13.6664904 42.7719557, 13.6663737 42.7718976)",,Largo Rosati,,
537414088,residential,,False,True,101.58,"LINESTRING (13.6706848 42.7738764, 13.6710969 42.7736896, 13.671154 42.7736389, 13.6711885 42.7736083, 13.6712816 42.7733834, 13.6712902 42.7733306, 13.671284 42.773278, 13.6712424 42.7731708)",,,,
"[1222362376, 655734568]",residential,,False,True,107.799,"LINESTRING (13.6752552 42.7738476, 13.6753917 42.7737284, 13.675917 42.7732916, 13.6760551 42.7732059, 13.6761824 42.7731752)",,,,
1222362379,unclassified,,True,False,9.735,"LINESTRING (13.6764128 42.7726006, 13.6765311 42.7725895)",,,,
1222362378,secondary,,True,False,19.944,"LINESTRING (13.6764128 42.7726006, 13.6764392 42.7725701, 13.6765116 42.7724371)",SP8,Strada Provinciale 8 del Salinello,,
655738148,residential,,False,True,94.947,"LINESTRING (13.6780724 42.76967, 13.6779981 42.7696986, 13.6778976 42.7698515, 13.6778034 42.7699948, 13.6777364 42.770126, 13.677676 42.7702442, 13.6776701 42.7704412)",,,,
223337938,residential,,False,True,10.033,"LINESTRING (13.6776701 42.7704412, 13.6775539 42.7704706)",,,,
223337938,residential,,False,False,289.916,"LINESTRING (13.6776701 42.7704412, 13.6778945 42.7703845, 13.6781434 42.7703489, 13.678208 42.7703396, 13.6785175 42.7703132, 13.6785101 42.7701422, 13.6786123 42.7699732, 13.678819 42.7697666, 13.6790136 42.7695719, 13.6790463 42.7695392, 13.6792106 42.7693749, 13.6792211 42.7693455, 13.6792598 42.7692374, 13.6788298 42.7692391, 13.6787661 42.7692393, 13.6785391 42.7692402, 13.6782665 42.7692513)",,,,
655738148,residential,,False,False,94.94699999999999,"LINESTRING (13.6776701 42.7704412, 13.677676 42.7702442, 13.6777364 42.770126, 13.6778034 42.7699948, 13.6778976 42.7698515, 13.6779981 42.7696986, 13.6780724 42.76967)",,,,
829973968,residential,roundabout,True,False,1.83,"LINESTRING (13.6692124 42.773657, 13.6692273 42.7736693)",,,,
