osmid,oneway,highway,reversed,length,geometry,name,maxspeed,junction,ref,width,access
185990625,True,unclassified,False,41.522999999999996,"LINESTRING (16.7721458 40.8927182, 16.7723379 40.8926543, 16.7722885 40.8924428)",,,,,,
185990627,False,secondary,False,23.974,"LINESTRING (16.7720588 40.8926981, 16.7720002 40.8924871)",Via Sannicandro,50,,,,
185994815,True,secondary,False,7.647,"LINESTRING (16.7720588 40.8926981, 16.7721458 40.8927182)",Via Adelfia,50,,,,
1122392689,False,secondary,False,77.285,"LINESTRING (16.7684345 40.890999, 16.767532 40.8911317)",Viale Unità d'Italia,50,,,,
1147027563,True,secondary,False,19.399,"LINESTRING (16.7684345 40.890999, 16.7686184 40.8908936)",,,,,,
185427118,False,residential,True,64.355,"LINESTRING (16.767532 40.8911317, 16.7675215 40.8917104)",Via Raffaello Sanzio,,,,,
1122392689,False,secondary,False,41.177,"LINESTRING (16.767532 40.8911317, 16.7670537 40.8912117)",Viale Unità d'Italia,50,,,,
1122392689,False,secondary,True,77.285,"LINESTRING (16.767532 40.8911317, 16.7684345 40.890999)",Viale Unità d'Italia,50,,,,
185437566,True,residential,False,84.007,"LINESTRING (16.7655991 40.8915021, 16.7655453 40.8922565)",Piazzale Tampoia,30,,,,
1122392689,False,secondary,False,19.705,"LINESTRING (16.7655991 40.8915021, 16.7654939 40.8915433, 16.7653996 40.8915943)",Viale Unità d'Italia,50,,,,
1122392689,False,secondary,True,19.467,"LINESTRING (16.7655991 40.8915021, 16.7657286 40.8914581, 16.7658143 40.8914383)",Viale Unità d'Italia,50,,,,
185447790,True,residential,False,183.507,"LINESTRING (16.7651281 40.8917657, 16.7650025 40.8914062, 16.7649274 40.8911805, 16.7647228 40.8906003, 16.7646557 40.8901579)",Via Salvatore Quasimodo,,,,,
1122392687,True,secondary,False,25.215000000000003,"LINESTRING (16.7651281 40.8917657, 16.7652158 40.8916986, 16.7653601 40.8916235)",Viale Unità d'Italia,50,,,,
1122392686,True,secondary,False,14.375,"LINESTRING (16.7648618 40.8918704, 16.7648933 40.8918486, 16.7649317 40.8918343, 16.7649738 40.8918288, 16.7650163 40.8918325)",,,roundabout,,,
179263096,False,secondary,True,83.387,"LINESTRING (16.7628426 40.8925567, 16.7637471 40.8922487)",Viale Unità d'Italia,50,,,,
179263109,False,unclassified,False,208.253,"LINESTRING (16.7628426 40.8925567, 16.7629559 40.8941312, 16.7629575 40.8943112, 16.7629428 40.8944267)",Via Padre Bernardino da Cassano,,,,,
39209596,False,residential,False,61.224,"LINESTRING (16.7723139 40.8937232, 16.7715983 40.8938259)",Via Lorenzo Pepe,,,,,
185994809,True,secondary,False,115.985,"LINESTRING (16.7723139 40.8937232, 16.7720588 40.8926981)",Via Sannicandro,50,,,,
39209595,True,residential,False,84.648,"LINESTRING (16.7665955 40.8912884, 16.7666074 40.8920496)",Via Giotto,50,,,,
1122392689,False,secondary,False,32.674,"LINESTRING (16.7665955 40.8912884, 16.7662175 40.8913569)",Viale Unità d'Italia,50,,,,
1122392689,False,secondary,True,39.448,"LINESTRING (16.7665955 40.8912884, 16.7670537 40.8912117)",Viale Unità d'Italia,50,,,,
185411118,False,unclassified,True,61.257,"LINESTRING (16.7665955 40.8912884, 16.7665634 40.8909906, 16.7665385 40.8907392)",Via Michelangelo Buonarroti,,,,,
185431721,False,residential,False,141.81,"LINESTRING (16.7666316 40.8927599, 16.768306 40.892916)",Via Generale Giovanni Magli,50,,,,
185431721,False,residential,True,21.883,"LINESTRING (16.7666316 40.8927599, 16.7663764 40.8927988)",Via Generale Giovanni Magli,50,,,,
185431715,False,residential,False,70.49,"LINESTRING (16.7714199 40.8929093, 16.7716762 40.8923057)",Via XXIV maggio,,,,,
185431715,False,residential,True,104.727,"LINESTRING (16.7714199 40.8929093, 16.7713795 40.8930273, 16.7713726 40.8931203, 16.7713853 40.8931975, 16.7714058 40.8932857, 16.7715983 40.8938259)",Via XXIV maggio,,,,,
185431715,False,residential,False,7.9,"LINESTRING (16.7716288 40.8938931, 16.7715983 40.8938259)",Via XXIV maggio,,,,,
185435620,False,residential,True,73.893,"LINESTRING (16.7716288 40.8938931, 16.7708146 40.8941437)",Via Lorenzo Pepe,50,,,,
185431721,False,residential,True,115.929,"LINESTRING (16.7696756 40.8930387, 16.768306 40.892916)",Via Generale Giovanni Magli,50,,,,
186143635,False,unclassified,False,40.1,"LINESTRING (16.7696756 40.8930387, 16.7697751 40.892686)",Via Bitetto,50,,,,
186143635,False,unclassified,True,212.757,"LINESTRING (16.7696756 40.8930387, 16.7693922 40.893667, 16.7692151 40.8939542, 16.7689051 40.8944822, 16.7688207 40.894621, 16.7687642 40.8948187)",Via Bitetto,50,,,,
185435621,False,unclassified,False,16.551,"LINESTRING (16.7697751 40.892686, 16.7698043 40.8925388)",Via Vittorio Emanuele II,50,,,,
186143635,False,unclassified,True,40.1,"LINESTRING (16.7697751 40.892686, 16.7696756 40.8930387)",Via Bitetto,50,,,,
179263098,False,residential,False,209.059,"LINESTRING (16.7697751 40.892686, 16.770753 40.8931238, 16.7708146 40.8941437)",Via capitano Francesco Volpe,,,,,
185431700,False,residential,True,23.103,"LINESTRING (16.7698043 40.8925388, 16.7695317 40.8925123)",Via Eugenio Sisto,50,,,,
185435621,False,unclassified,True,16.551,"LINESTRING (16.7698043 40.8925388, 16.7697751 40.892686)",Via Vittorio Emanuele II,50,,,,
185431713,True,residential,False,34.17,"LINESTRING (16.7703911 40.8914933, 16.7702465 40.8917805)",Via Vittorio Emanuele II,,,,,
185990624,False,secondary,False,65.53,"LINESTRING (16.7703911 40.8914933, 16.7696972 40.8912247)",,50,,,,
185990624,False,secondary,True,115.08699999999999,"LINESTRING (16.7703911 40.8914933, 16.7707066 40.8916025, 16.7707381 40.8916112, 16.7707683 40.8916195, 16.7708317 40.891631, 16.7708811 40.8916355, 16.7709228 40.8916387, 16.7709654 40.8916375, 16.7710166 40.8916308, 16.7714564 40.8915567, 16.7715913 40.8915339, 16.7716425 40.8915267, 16.7716755 40.8915267, 16.7717047 40.8915348)",,50,,,,
179263071,True,tertiary,False,6.443,"LINESTRING (16.7717047 40.8915348, 16.7717568 40.8914923)",Via Armando Diaz,,,,,
185990624,False,secondary,False,115.08699999999999,"LINESTRING (16.7717047 40.8915348, 16.7716755 40.8915267, 16.7716425 40.8915267, 16.7715913 40.8915339, 16.7714564 40.8915567, 16.7710166 40.8916308, 16.7709654 40.8916375, 16.7709228 40.8916387, 16.7708811 40.8916355, 16.7708317 40.891631, 16.7707683 40.8916195, 16.7707381 40.8916112, 16.7707066 40.8916025, 16.7703911 40.8914933)",,50,,,,
1037966568,False,secondary,True,64.98400000000001,"LINESTRING (16.7717047 40.8915348, 16.7717289 40.8915489, 16.7717497 40.8915648, 16.7717625 40.8915823, 16.7717686 40.8916053, 16.7718963 40.8920913)",Via Sannicandro,50,,,,
1122392689,False,secondary,True,4.644,"LINESTRING (16.7653601 40.8916235, 16.7653996 40.8915943)",Viale Unità d'Italia,50,,,,
139640614,True,secondary,False,39.867999999999995,"LINESTRING (16.7653601 40.8916235, 16.7652762 40.8917401, 16.7651884 40.8918451, 16.7651281 40.8919359)",Viale Unità d'Italia,50,,,,
1122392686,True,secondary,False,9.398,"LINESTRING (16.7651281 40.8919359, 16.7651256 40.891964, 16.765114 40.8919908, 16.7650941 40.8920146)",,,roundabout,,,
185437570,False,secondary,False,2.337,"LINESTRING (16.7650117 40.8922356, 16.7650077 40.8922564)",Via Grumo,,,,,
283422114,True,tertiary,False,23.789,"LINESTRING (16.7650117 40.8922356, 16.7649671 40.8921401, 16.7649 40.8920395)",Via Grumo,,,,,
185435620,False,residential,False,73.893,"LINESTRING (16.7708146 40.8941437, 16.7716288 40.8938931)",Via Lorenzo Pepe,50,,,,
