osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,width
28373026,Viale di Marino,tertiary,50,False,False,178.295,"LINESTRING (12.6038489 41.7963613, 12.6038721 41.7964696, 12.6038519 41.7965446, 12.6037209 41.7966994, 12.6035554 41.7968949, 12.6035096 41.796949, 12.6028952 41.797675, 12.6028374 41.7977432)",,,,
28373027,Via Isonzo,residential,,True,False,243.234,"LINESTRING (12.6038489 41.7963613, 12.6037319 41.7963754, 12.6024287 41.7963838, 12.602374 41.7963842, 12.6009164 41.7963937)",,,,
28373026,Viale di Marino,tertiary,50,False,True,178.295,"LINESTRING (12.6028374 41.7977432, 12.6028952 41.797675, 12.6035096 41.796949, 12.6035554 41.7968949, 12.6037209 41.7966994, 12.6038519 41.7965446, 12.6038721 41.7964696, 12.6038489 41.7963613)",,,,
48863904,Via Col di Lana,tertiary,50,True,False,183.485,"LINESTRING (12.6028374 41.7977432, 12.6030946 41.7978536, 12.6031281 41.7978686, 12.6031766 41.7978918, 12.6032268 41.7979177, 12.6032813 41.7979468, 12.6033291 41.7979739, 12.603374 41.7980012, 12.6034122 41.7980265, 12.6034467 41.7980507, 12.6034857 41.798081, 12.6035275 41.7981156, 12.6035552 41.7981414, 12.6035889 41.7981744, 12.6036188 41.7982066, 12.6036597 41.7982532, 12.6037007 41.7983029, 12.6037363 41.7983486, 12.603772 41.7983973, 12.6038117 41.7984531, 12.6038435 41.7985001, 12.6038834 41.798561, 12.6038946 41.7985799, 12.6039132 41.7986145, 12.6039333 41.798654, 12.6039524 41.7986956, 12.6039825 41.798764, 12.604008 41.7988246, 12.6040468 41.7989183, 12.6040663 41.7989597, 12.604087 41.7990281)",2,,,
28272847,Viale di Marino,tertiary,50,True,False,150.041,"LINESTRING (12.6007956 41.8001015, 12.6009461 41.7999689, 12.6013752 41.7994936, 12.6017806 41.7990446, 12.6018267 41.7989936)",2,,,
207164758,Piazza della Pace,tertiary,50,True,False,15.107000000000003,"LINESTRING (12.6007956 41.8001015, 12.6008286 41.8001122, 12.6008565 41.8001259, 12.6008756 41.8001383, 12.6008922 41.8001541, 12.6009074 41.8001738, 12.6009197 41.8001943)",2,roundabout,,
207164758,Piazza della Pace,tertiary,50,True,False,20.912,"LINESTRING (12.6009197 41.8001943, 12.6009293 41.800217, 12.6009358 41.8002404, 12.6009404 41.8002878, 12.6009413 41.8003239, 12.600939 41.800342, 12.6009361 41.8003554, 12.6009283 41.8003797)",2,roundabout,,
27253019,Via Due Giugno,tertiary,50,True,False,213.34,"LINESTRING (12.6009283 41.8003797, 12.6010462 41.8004198, 12.6024084 41.8009185, 12.6031901 41.8012047, 12.60324 41.801223)",2,,,
128242858,Piazza della Pace,tertiary,50,True,False,15.438,"LINESTRING (12.6009283 41.8003797, 12.600913 41.8004, 12.6008951 41.8004199, 12.6008819 41.8004329, 12.6008612 41.8004492, 12.6008361 41.8004663, 12.6008051 41.8004812)",2,roundabout,,
27253003,Piazza della Pace,tertiary,50,True,False,15.588999999999999,"LINESTRING (12.6008051 41.8004812, 12.6007799 41.800489, 12.6007488 41.8004946, 12.6007169 41.8004977, 12.6006837 41.8004982, 12.6006203 41.8004979)",2,roundabout,,
27253022,Via Quattro Novembre,residential,,False,False,156.956,"LINESTRING (12.6006203 41.8004979, 12.6005995 41.8005965, 12.6003603 41.8018196, 12.6003456 41.8018945)",,,,
207164758,Piazza della Pace,tertiary,50,True,False,48.59799999999999,"LINESTRING (12.6006203 41.8004979, 12.600365 41.8004939, 12.6003017 41.8004928, 12.6002531 41.8004894, 12.6002105 41.8004826, 12.6001718 41.800472, 12.6001363 41.8004602, 12.6001048 41.8004448, 12.6000846 41.8004309, 12.6000655 41.8004137)",2,roundabout,,
207164758,Piazza della Pace,tertiary,50,True,False,12.851,"LINESTRING (12.6000655 41.8004137, 12.6000497 41.800391, 12.6000376 41.8003674, 12.6000233 41.8003358, 12.6000159 41.8003049)",2,roundabout,,
27253047,Via Francesco Baracca,residential,,False,False,195.718,"LINESTRING (12.6000159 41.8003049, 12.599878 41.8003065, 12.5983516 41.8003384, 12.5977643 41.8003511, 12.5976557 41.8003535)",,,,
207164758,Piazza della Pace,tertiary,50,True,False,17.483999999999998,"LINESTRING (12.6000159 41.8003049, 12.600015 41.8002695, 12.600021 41.8002347, 12.6000273 41.8002075, 12.6000355 41.8001885, 12.6000459 41.8001705, 12.6000607 41.8001543)",2,roundabout,,
27253068,Via Italia,residential,,True,False,174.621,"LINESTRING (12.6000607 41.8001543, 12.5999483 41.80009, 12.5986102 41.7992578, 12.5984397 41.7991515)",,,,
207164758,Piazza della Pace,tertiary,50,True,False,40.155,"LINESTRING (12.6000607 41.8001543, 12.6000766 41.8001409, 12.6000974 41.8001282, 12.6001128 41.8001201, 12.6001352 41.8001121, 12.6001709 41.8001019, 12.6002066 41.8000947, 12.6002456 41.8000888, 12.6003049 41.8000843, 12.6003395 41.8000833, 12.6004144 41.8000835, 12.6005201 41.8000839)",2,roundabout,,
207164758,Piazza della Pace,tertiary,50,True,False,22.981,"LINESTRING (12.6005201 41.8000839, 12.6006678 41.8000875, 12.6007099 41.8000899, 12.6007552 41.8000942, 12.6007956 41.8001015)",2,roundabout,,
28272862,Via Ventiquattro Maggio,tertiary,50,True,False,86.009,"LINESTRING (12.60324 41.801223, 12.6031916 41.8012958, 12.6027791 41.801916)",2,,,
45013130,Via Due Giugno,residential,,False,False,35.226,"LINESTRING (12.60324 41.801223, 12.6033373 41.8012582, 12.6036224 41.8013612)",,,,
"[151366160, 28279108, 45013149]",Via Mura dei Francesi,residential,,True,False,215.51799999999997,"LINESTRING (12.6040541 41.8015217, 12.6040957 41.8015409, 12.60429 41.8016296, 12.6043075 41.8016324, 12.6043267 41.8016321, 12.6043462 41.8016279, 12.6043638 41.80162, 12.6043803 41.8016054, 12.6052495 41.8005689, 12.6052831 41.8005275, 12.6053259 41.8004727, 12.6053661 41.80042, 12.6054023 41.8003644, 12.6054358 41.8003108, 12.6054597 41.8002706, 12.6055093 41.8001831)",,,yes,
45013130,Via Due Giugno,residential,,False,True,39.988,"LINESTRING (12.6040541 41.8015217, 12.6037655 41.8014144, 12.6036224 41.8013612)",,,,
"[28307692, 207164757, 28307694, 28307695]","['Piazza Luigi Rizzo', 'Via Quattro Novembre', ""Via San Francesco d'Assisi""]",residential,,True,False,257.58,"LINESTRING (12.6001833 41.8027686, 12.6001611 41.8028921, 12.6001076 41.8031902, 12.6000484 41.8034586, 12.6000402 41.8034785, 12.6000254 41.8034964, 12.6000067 41.8035095, 12.5999813 41.8035206, 12.5997451 41.8035956, 12.5995329 41.8036622, 12.5994848 41.8036781, 12.5993832 41.8037103, 12.5993489 41.8037174, 12.5993146 41.8037185, 12.5992869 41.8037141, 12.5992592 41.8037037, 12.5992453 41.8036962, 12.5992272 41.8036847, 12.5983682 41.8031405, 12.5982819 41.8030858)",1,,,
28307696,Viale del Lavoro,tertiary,50,False,False,161.508,"LINESTRING (12.6001833 41.8027686, 12.6000451 41.8027917, 12.5985773 41.8030399, 12.5982819 41.8030858)",2,,,
"[949076371, 27253022]",Via Quattro Novembre,residential,,False,True,98.127,"LINESTRING (12.6001833 41.8027686, 12.6002103 41.8026448, 12.6002532 41.8024039, 12.6003456 41.8018945)",3,,,
27253047,Via Francesco Baracca,residential,,False,False,78.646,"LINESTRING (12.5976557 41.8003535, 12.597511 41.800358, 12.596708 41.800387)",,,,
27253047,Via Francesco Baracca,residential,,False,True,195.718,"LINESTRING (12.5976557 41.8003535, 12.5977643 41.8003511, 12.5983516 41.8003384, 12.599878 41.8003065, 12.6000159 41.8003049)",,,,
27253070,Via Fiume,residential,,True,False,73.687,"LINESTRING (12.5976557 41.8003535, 12.5976464 41.8002847, 12.5975881 41.7999712, 12.597437 41.7997181)",,,,
27253065,Via Dalmazia,residential,,False,True,98.786,"LINESTRING (12.599435 41.7985669, 12.5988735 41.7977833)",,,,
"[27253080, 935735230]","['Via della Repubblica', 'Piazza della Libertà']",residential,,True,False,140.146,"LINESTRING (12.599435 41.7985669, 12.5994931 41.7985343, 12.6005961 41.7979153, 12.6007853 41.7978085)",,,,
70122106,Via Dalmazia,residential,,True,False,191.179,"LINESTRING (12.599435 41.7985669, 12.5994846 41.7986342, 12.5998969 41.7991941, 12.6004155 41.7999378, 12.600462 41.8000044, 12.6005201 41.8000839)",,,,
27253065,Via Dalmazia,residential,,False,False,98.786,"LINESTRING (12.5988735 41.7977833, 12.599435 41.7985669)",,,,
27253047,Via Francesco Baracca,residential,,False,True,78.646,"LINESTRING (12.596708 41.800387, 12.597511 41.800358, 12.5976557 41.8003535)",,,,
"[952549732, 27253135]","['Via Trento', 'Piazza Trento e Trieste']",residential,,True,False,71.765,"LINESTRING (12.5984228 41.8015413, 12.5983622 41.8014999, 12.598053 41.8012885, 12.5977559 41.8011317)",,,,
28272851,Viale Roma,tertiary,50,True,False,185.103,"LINESTRING (12.5984228 41.8015413, 12.5985161 41.8014772, 12.5999621 41.8004874, 12.6000655 41.8004137)",2,,,
28272851,Viale Roma,tertiary,50,True,False,147.74200000000002,"LINESTRING (12.5971089 41.8024391, 12.5972004 41.8023766, 12.598307 41.8016204, 12.5984228 41.8015413)",2,,,
45013207,Via Palmiro Togliatti,tertiary,50,False,False,154.56099999999998,"LINESTRING (12.5971089 41.8024391, 12.5970504 41.8024919, 12.5967535 41.8027602, 12.5967275 41.802808, 12.59673 41.8028577, 12.5967912 41.8030392, 12.596867 41.8033048, 12.5968931 41.8036238, 12.596894 41.8036433, 12.5968865 41.8037177)",2,,,
"[428710240, 48863657]",Via San Francesco d'Assisi,residential,30,True,False,83.71600000000001,"LINESTRING (12.5971089 41.8024391, 12.5972602 41.8025238, 12.5977981 41.8028249, 12.5979127 41.8028948)",2,,,
39460062,Via Italia,residential,,False,False,54.232,"LINESTRING (12.5979454 41.798832, 12.5984397 41.7991515)",,,,
70122283,Via Trento,residential,,False,False,105.261,"LINESTRING (12.5976598 41.8010785, 12.5965979 41.8005594)",,,,
27253070,Via Fiume,residential,,True,False,80.617,"LINESTRING (12.5976598 41.8010785, 12.5976561 41.8004311, 12.5976557 41.8003535)",,,,
1206942962,Via della Repubblica,residential,,False,False,12.282,"LINESTRING (12.597437 41.7997181, 12.5973177 41.7997836)",,,,
27253080,Via della Repubblica,residential,,True,False,104.297,"LINESTRING (12.597437 41.7997181, 12.5982433 41.7992625, 12.5984397 41.7991515)",,,,
