osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,width,access
288032841,2,Via Venezia,primary,False,False,13.565,"LINESTRING (12.1758006 45.4536255, 12.1759738 45.4536145)",,,,
207452882,2,Via Venezia,primary,False,True,30.398,"LINESTRING (12.1758006 45.4536255, 12.1756875 45.4536212, 12.1755958 45.4536147, 12.1755051 45.4536032, 12.175416 45.4535868)",,,,
288032841,2,Via Venezia,primary,False,True,143.395,"LINESTRING (12.1793025 45.4531245, 12.1790406 45.4531886, 12.1787719 45.4532507, 12.1784366 45.4533236, 12.1781105 45.453383, 12.1778383 45.4534248, 12.1775326 45.4534666)",,,,
759820139,,Via Colombara,residential,False,False,153.488,"LINESTRING (12.1793025 45.4531245, 12.1793472 45.4532367, 12.1795085 45.4536107, 12.1795791 45.4537964, 12.1797297 45.4542627, 12.1797882 45.4544613)",,,,
193696224,2,Via Venezia,primary,False,False,56.858,"LINESTRING (12.1740939 45.4529803, 12.1746606 45.4533019)",,,,
28579608,1,Via Bellini,tertiary,True,False,96.63499999999999,"LINESTRING (12.1740939 45.4529803, 12.1739997 45.4530653, 12.1739569 45.4531037, 12.1734321 45.4535477, 12.1733928 45.4535975, 12.1733555 45.453672)",,,,
193696232,2,Via Venezia,primary,False,True,59.239,"LINESTRING (12.1740939 45.4529803, 12.1736945 45.4527334, 12.1735121 45.4526385)",,,,
28713478,2,Via Malpaga,residential,False,False,57.385,"LINESTRING (12.1737682 45.4572096, 12.1737202 45.4572245, 12.1736564 45.4572509, 12.1731483 45.4574866)",,,,
141779156,2,Via Ghebba,tertiary,False,False,39.728,"LINESTRING (12.1737682 45.4572096, 12.1737826 45.4572478, 12.1738038 45.4572888, 12.1739484 45.4575435)",,,,
756082748,2,Via Ghebba,tertiary,False,True,57.678,"LINESTRING (12.1737682 45.4572096, 12.1737544 45.4571476, 12.1737197 45.4569143, 12.1736871 45.4566941)",,,,
28713470,2,Via Ticino,tertiary,False,False,55.085,"LINESTRING (12.1735399 45.4557781, 12.1734576 45.4557819, 12.1732513 45.4557926, 12.1730434 45.4558072, 12.1728384 45.4558317)",,,,
43722211,2,Via Bellini,tertiary,False,True,113.279,"LINESTRING (12.1735399 45.4557781, 12.1735301 45.4556946, 12.1733798 45.4547656)",,,,
756082748,2,Via Ghebba,tertiary,False,False,48.674,"LINESTRING (12.1735399 45.4557781, 12.1735836 45.4560258, 12.173609 45.4562131)",,,,
28713470,2,Via Ticino,tertiary,False,False,6.489,"LINESTRING (12.1728384 45.4558317, 12.1727575 45.4558453)",,,,
28729079,,Via Sile,residential,False,True,58.794,"LINESTRING (12.1728384 45.4558317, 12.172653 45.4553192)",,,,
28713470,2,Via Ticino,tertiary,False,True,55.085,"LINESTRING (12.1728384 45.4558317, 12.1730434 45.4558072, 12.1732513 45.4557926, 12.1734576 45.4557819, 12.1735399 45.4557781)",,,,
28713470,2,Via Ticino,tertiary,False,False,6.737,"LINESTRING (12.171737 45.4560638, 12.1716582 45.4560886)",,,,
28713470,2,Via Ticino,tertiary,False,True,40.282,"LINESTRING (12.171737 45.4560638, 12.1719856 45.4559959, 12.1722248 45.4559457)",,,,
28713487,,Via Piave,residential,False,False,97.675,"LINESTRING (12.171737 45.4560638, 12.1717692 45.4560965, 12.1724333 45.4567939)",,,,
28713470,2,Via Ticino,tertiary,False,True,6.737,"LINESTRING (12.1716582 45.4560886, 12.171737 45.4560638)",,,,
28713470,2,Via Ticino,tertiary,False,False,31.749000000000002,"LINESTRING (12.1716582 45.4560886, 12.1714664 45.4561603, 12.171302 45.4562267)",,,,
28729084,,Via Livenza,residential,False,True,156.733,"LINESTRING (12.1716582 45.4560886, 12.1715103 45.455818, 12.1710385 45.4547483)",,,,
28713470,2,Via Ticino,tertiary,False,False,11.483,"LINESTRING (12.171302 45.4562267, 12.1711774 45.4562817)",,,,
28713470,2,Via Ticino,tertiary,False,True,31.749000000000002,"LINESTRING (12.171302 45.4562267, 12.1714664 45.4561603, 12.1716582 45.4560886)",,,,
28713484,2,Via Marche,residential,False,False,102.51599999999999,"LINESTRING (12.171302 45.4562267, 12.1713384 45.4562647, 12.1720347 45.4569921)",,,,
28713470,2,Via Ticino,tertiary,False,False,51.072,"LINESTRING (12.1709321 45.4564166, 12.1706401 45.4566006, 12.1704534 45.4567298)",,,,
28713470,2,Via Ticino,tertiary,False,True,24.312,"LINESTRING (12.1709321 45.4564166, 12.1710452 45.4563542, 12.1711774 45.4562817)",,,,
28729086,,Via Ticino,residential,False,True,151.19400000000002,"LINESTRING (12.1709321 45.4564166, 12.1704878 45.4558003, 12.1700865 45.4551933)",,,,
28713470,2,Via Ticino,tertiary,False,False,90.973,"LINESTRING (12.1702358 45.4569046, 12.1695128 45.4575466)",,,,
28713470,2,Via Ticino,tertiary,False,True,25.804,"LINESTRING (12.1702358 45.4569046, 12.1704534 45.4567298)",,,,
28729083,,Via Ticino,residential,False,True,183.082,"LINESTRING (12.1702358 45.4569046, 12.1699147 45.4561418, 12.1698872 45.4560592, 12.1699541 45.4558945, 12.1697017 45.4553264)",,,,
28713474,2,Via Romagna,residential,False,False,66.041,"LINESTRING (12.1775326 45.4534666, 12.1775423 45.4535041, 12.1775744 45.4535686, 12.1775889 45.4536102, 12.1776966 45.4539193, 12.1777408 45.4540419)",,,,
288032841,2,Via Venezia,primary,False,False,143.395,"LINESTRING (12.1775326 45.4534666, 12.1778383 45.4534248, 12.1781105 45.453383, 12.1784366 45.4533236, 12.1787719 45.4532507, 12.1790406 45.4531886, 12.1793025 45.4531245)",,,,
288032841,2,Via Venezia,primary,False,True,122.71800000000002,"LINESTRING (12.1775326 45.4534666, 12.1773012 45.4534923, 12.1765644 45.4535681, 12.1762281 45.453596, 12.1759738 45.4536145)",,,,
240616523,,Via Veneto,residential,False,True,24.177,"LINESTRING (12.1712512 45.4538215, 12.1709609 45.4537453)",,,,
28729078,,Vicolo dei Carabinieri,residential,True,False,167.565,"LINESTRING (12.1712512 45.4538215, 12.1712851 45.4537858, 12.1713492 45.453768, 12.1723521 45.4537151, 12.1731345 45.4536543, 12.1732485 45.4536524, 12.1733122 45.45366, 12.1733555 45.453672)",,,,
240616523,,Via Veneto,residential,False,False,159.407,"LINESTRING (12.1712512 45.4538215, 12.1715726 45.4539041, 12.1718919 45.4539588, 12.1719571 45.4539687, 12.1723491 45.4540048, 12.1725751 45.4540099, 12.172746 45.4540052, 12.1728919 45.4540018, 12.1731619 45.453993, 12.173259 45.4539902)",,,,
141779184,,Via Veneto,residential,True,False,27.994,"LINESTRING (12.1681222 45.4528649, 12.1678226 45.4527263)",30,,,
28713502,,Via Monte Cimone,residential,True,False,102.096,"LINESTRING (12.1681222 45.4528649, 12.1687824 45.4520995, 12.1687997 45.4520793)",30,,,
28713475,,Via Monte Rosso,residential,False,True,54.604,"LINESTRING (12.1678226 45.4527263, 12.1679341 45.4525832, 12.1681221 45.4522829)",30,,,
141779167,,Via Monte Tinisa,residential,False,True,75.422,"LINESTRING (12.1678226 45.4527263, 12.1677842 45.452779, 12.1675456 45.4532496, 12.1675428 45.4533692)",30,,,
28729071,,Via Marmolada,residential,True,False,44.743,"LINESTRING (12.168312 45.4518675, 12.1687997 45.4520793)",30,,,
28713475,,Via Monte Rosso,residential,False,False,48.508,"LINESTRING (12.168312 45.4518675, 12.1683 45.4518937, 12.1681221 45.4522829)",30,,,
141779184,,Via Veneto,residential,True,False,53.121,"LINESTRING (12.1692225 45.4532921, 12.1686194 45.4530702)",30,,,
240616523,,Via Veneto,residential,False,False,93.61999999999999,"LINESTRING (12.1692225 45.4532921, 12.1695676 45.4533829, 12.1700114 45.4534927, 12.170349 45.4535825)",,,,
"[28713480, 46648684, 46648685]",2,Via Sabbiona,tertiary,False,False,37.974000000000004,"LINESTRING (12.1735121 45.4526385, 12.1735865 45.4525741, 12.173764 45.4524084, 12.1737701 45.4524018, 12.1737957 45.4523622)",,movable,,
193696232,2,Via Venezia,primary,False,False,59.239,"LINESTRING (12.1735121 45.4526385, 12.1736945 45.4527334, 12.1740939 45.4529803)",,,,
250857235,2,Via Venezia,primary,False,True,67.06899999999999,"LINESTRING (12.1735121 45.4526385, 12.1733225 45.4525325, 12.1728202 45.4522807)",,,,
28713482,2,Via Adige,residential,False,False,31.631,"LINESTRING (12.173609 45.4562131, 12.1732735 45.4563729)",,,,
756082748,2,Via Ghebba,tertiary,False,False,53.831,"LINESTRING (12.173609 45.4562131, 12.1736871 45.4566941)",,,,
756082748,2,Via Ghebba,tertiary,False,True,48.674,"LINESTRING (12.173609 45.4562131, 12.1735836 45.4560258, 12.1735399 45.4557781)",,,,
28713482,2,Via Adige,residential,False,True,38.109,"LINESTRING (12.1720347 45.4569921, 12.1724333 45.4567939)",,,,
28713484,2,Via Marche,residential,False,False,44.385,"LINESTRING (12.1720347 45.4569921, 12.1723519 45.4573235)",,,,
